names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-IMN Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Itgb8,16.214132,0.6954713,4.00692190849496e-59,9.969073303820331e-58,0.4198866563626996,0.2659376165030446,0.34757787,0.22845508
Syt14,16.186768,0.48249292,6.252898721341091e-59,1.5542589143611018e-57,0.7259144770736734,0.5873410380680171,0.8041292,0.63327026
Dtd1,16.154295,0.53288066,1.0592271284997508e-58,2.630446667540509e-57,0.631633178773828,0.5201524377614846,0.6169501,0.46357974
Hdac8,16.14968,0.40123194,1.1415245621737927e-58,2.8322035997792993e-57,0.7563111798042246,0.6456650511577814,0.9152585,0.75793225
Coro2b,16.14392,0.5796658,1.2532236200340575e-58,3.10646851202169e-57,0.5615662029881504,0.44774450105629426,0.47460735,0.34104124
Synrg,16.134676,0.57200456,1.4556869431263567e-58,3.59837241598944e-57,0.5579598145285936,0.4422352015243776,0.46591777,0.33591557
Phyhipl,16.132795,0.45492288,1.500715757803125e-58,3.703637150853561e-57,0.5821741370427614,0.45300526075970343,0.5299006,0.41196463
Elmo2,16.12524,0.8857361,1.6959589368957114e-58,4.176940113142783e-57,0.39824832560535806,0.2661861563315521,0.27427068,0.15767902
Ccser1,16.112717,0.55332434,2.0769720601983162e-58,5.105968825025504e-57,0.9484801648634724,0.8473551219916325,2.5581882,2.210211
Dyrk1a,16.112354,0.40773755,2.089143104224282e-58,5.13119517463496e-57,0.7676455435342607,0.6640569984673377,0.8917678,0.7347964
Cd47,16.105888,0.41261488,2.3194179888542376e-58,5.691576379955559e-57,0.7274600721277692,0.6177457437554368,0.7840772,0.63884425
Miat,16.10008,0.49999845,2.5477586522256137e-58,6.246192973111518e-57,0.7308088614116435,0.5805890393935628,0.83336335,0.65231496
Anxa6,16.079487,0.81856346,3.553060518214027e-58,8.702892992197894e-57,0.44641937145801136,0.3258771384781078,0.33514968,0.20355584
Rab27a,16.078213,1.0195725,3.626878265896436e-58,8.875611931205579e-57,0.36810922205048946,0.23027215111221574,0.25489143,0.13383546
Rps6ka2,16.056625,0.6324931,5.137455984009723e-58,1.2549403844576477e-56,0.5324574961360123,0.40528561368625987,0.4443718,0.30815914
Slc44a1,15.994602,0.40409783,1.393448524451351e-57,3.3976371916522502e-56,0.8171045852653271,0.6908164533366472,1.0706112,0.89560145
Ccpg1,15.976472,0.56514835,1.864026026482958e-57,4.540922876844704e-56,0.5558990211231324,0.4468331883517667,0.46663243,0.33782336
Bmpr1a,15.934237,0.46528256,3.666517452599371e-57,8.907714642978763e-56,0.6357547655847501,0.525454620769645,0.59615856,0.4640012
Mas1,15.896523,1.3810405,6.698022714114191e-57,1.6228662788841147e-55,0.29417825862957236,0.14924816701876475,0.19147897,0.07791137
Add3,15.894314,0.40561667,6.938364424698191e-57,1.6795842530778415e-55,0.6885625965996909,0.5769437885754526,0.72008497,0.5856393
Fut8,15.788036,0.4085058,3.7610672972189725e-56,9.071802358731939e-55,0.8266357547655847,0.7218010852905845,1.1599038,0.974438
Gm14636,15.7585,0.71843696,6.004070227298232e-56,1.4469001525336636e-54,0.4933024214322514,0.3735139389420488,0.4107434,0.2690357
Cpd,15.758311,0.444713,6.022067354319389e-56,1.449936826259516e-54,0.6597114889232355,0.5515927260676857,0.6421576,0.5078311
Diaph1,15.72249,0.68055546,1.060718170624369e-55,2.5516112125941626e-54,0.4933024214322514,0.37902323847396546,0.40022063,0.26778665
Rragd,15.711386,1.3851129,1.263870151851753e-55,3.037584166391467e-54,0.29134466769706335,0.14812973779048091,0.20815136,0.08488651
Camta2,15.706283,0.67993754,1.3697841774753007e-55,3.289195786305749e-54,0.47089129314786193,0.35077254463361085,0.36207798,0.24085961
Ptms,15.699469,0.48334616,1.5251489272611854e-55,3.658995685313219e-54,0.5883565172591447,0.4764922745536639,0.57871747,0.44508982
Calm3,15.696915,0.5192961,1.5877787475417433e-55,3.805853251244125e-54,0.5600206079340546,0.44476202311420404,0.5738157,0.43226755
Lonrf3,15.628218,1.7511992,4.677021416949277e-55,1.1190700398346134e-53,0.2274600721277692,0.07530756803777805,0.14704803,0.045982745
Faim2,15.603788,0.52554077,6.859947956651956e-55,1.6399181636587017e-53,0.5396702730551263,0.42156497245350233,0.44463307,0.32856598
Ss18,15.603417,0.7310677,6.899923419141427e-55,1.6480083757540458e-53,0.42117465224111283,0.28892755063999004,0.3141023,0.20075491
Mideas,15.595526,0.9820058,7.807788013002242e-55,1.8631906208647445e-53,0.36218444100978875,0.2283666790936581,0.25247145,0.13575722
Gabpb2,15.578073,0.7756458,1.0260204212517593e-54,2.444075241049182e-53,0.42014425553838225,0.29257280145810033,0.3006717,0.18638974
Serinc1,15.573687,0.32014877,1.0988754470766628e-54,2.615304097692642e-53,0.7851622874806801,0.6880410919183132,0.9443195,0.8146614
Lsamp,15.569273,0.49517545,1.1773728608423868e-54,2.7996467938791977e-53,0.9840288511076765,0.9709622633693716,4.362625,4.024611
Npy1r,15.569206,1.1899084,1.1786128396426375e-54,2.8001173299025346e-53,0.32457496136012365,0.1881446501801914,0.22663386,0.10570912
Slitrk2,15.539686,1.089788,1.8689658352508908e-54,4.43631731388617e-53,0.3044822256568779,0.15906549024481173,0.20552051,0.10183288
Aplp1,15.520178,0.35689718,2.5334887041785942e-54,6.008370828003427e-53,0.7014425553838227,0.5975725943415766,0.769871,0.6446779
Gm12339,15.511401,2.1771166,2.904723619469118e-54,6.876645255959048e-53,0.21689850592478105,0.06739571683028872,0.13048992,0.030355372
Nefl,15.4845915,0.71984863,4.4085500337727457e-54,1.041844673768458e-52,0.3786707882534776,0.23768692266269004,0.31788605,0.20474492
Tnks,15.460633,0.4136884,6.396637657959288e-54,1.507698718152334e-52,0.7225656877897991,0.619899755602502,0.7747977,0.6304382
Gls,15.4435,0.47222173,8.344670419024245e-54,1.965129659589671e-52,0.9100978876867594,0.7851787415600017,1.7626473,1.4996582
Rab2a,15.437029,0.3658215,9.225244584785568e-54,2.170598266140002e-52,0.7697063369397218,0.6680750590282093,0.87937325,0.7389446
mt-Co1,15.424657,0.43252805,1.1174709491491613e-53,2.6246891961221997e-52,0.616692426584235,0.497783853195808,0.7309106,0.5866715
Sowaha,15.411091,1.3596606,1.378644599985236e-53,3.2352995983933e-52,0.26661514683153015,0.12186736257818649,0.17967825,0.07390113
Gm56971,15.397083,0.8168716,1.7121934645148076e-53,4.011040836226058e-52,0.39824832560535806,0.2713226461207075,0.2900246,0.17479262
Olfml2b,15.397027,1.3897449,1.7136937010654046e-53,4.011058340385664e-52,0.270994332818135,0.1262582328818193,0.18213166,0.0734731
Nedd4,15.351053,0.35595754,3.4848298348201276e-53,8.14238066622755e-52,0.836424523441525,0.7407729588666584,1.1225741,0.9630011
C2cd2l,15.350091,1.0409718,3.53688772198888e-53,8.256835194599584e-52,0.34647089129314784,0.21523549148751087,0.24143021,0.12461394
Tgfb2,15.348886,0.9270663,3.6032284297656665e-53,8.404405200330161e-52,0.3480164863472437,0.2058738246137277,0.26575226,0.14850464
Dennd2b,15.341889,0.7256814,4.0134159430125073e-53,9.35303437890252e-52,0.43431221020092736,0.308727890311089,0.3337122,0.21474917
Ncs1,15.3321495,0.63982844,4.662969697619004e-53,1.0857365318459502e-51,0.4992272024729521,0.38846775195725114,0.3884705,0.26595202
Nfx1,15.318421,0.4692376,5.759983524319942e-53,1.3400065566967694e-51,0.633693972179289,0.5286027919307402,0.5732651,0.44412905
Serbp1,15.314066,0.3860471,6.159055193823955e-53,1.4316073793948933e-51,0.6834106130860381,0.5858083757922207,0.6960176,0.5707659
Scg2,15.303168,0.67642695,7.2823403934322e-53,1.6912401587858533e-51,0.3745492014425554,0.23122488712149455,0.31120944,0.20573877
Pacsin2,15.292207,0.87931544,8.61795438167791e-53,1.9996928690473697e-51,0.35033487892838744,0.21341286607845575,0.24875891,0.14283374
Slc26a10,15.28789,2.726995,9.20854732141612e-53,2.134889271151434e-51,0.193456980937661,0.044654322521850795,0.119632244,0.019012677
Glg1,15.26243,0.3619989,1.3608342875080503e-52,3.1467829006317825e-51,0.7926326635754766,0.6896151774988608,0.9422719,0.7967562
Kctd12,15.245721,0.82257855,1.7578127153103857e-52,4.061257752398114e-51,0.3325605358062854,0.19116855142703285,0.23055029,0.13681142
H3f3b,15.234493,0.5677826,2.0873813020267225e-52,4.81855116713557e-51,0.48660484286450284,0.3609626776024191,0.4276858,0.30753288
Edil3,15.218333,0.4764509,2.6725200153847345e-52,6.164001099861616e-51,0.8863987635239567,0.7368791682200406,1.6826758,1.4226358
Fam120a,15.184414,0.43233776,4.485568100289021e-52,1.0336810879482503e-50,0.6883049974240082,0.5804233461745578,0.6804667,0.54370856
Lrch1,15.178702,0.3801185,4.893701303101639e-52,1.1267673865838992e-50,0.7035033487892839,0.5882109274677934,0.7460309,0.616175
Ptk2,15.1659565,0.40382123,5.942661151105598e-52,1.3671173384435567e-50,0.8912931478619268,0.7807878712563688,1.5147117,1.3034164
Bmerb1,15.161221,0.43430135,6.387086254695443e-52,1.468101006532648e-50,0.6970633693972179,0.5783521809369951,0.71818,0.57524866
Ppp2r2c,15.12308,0.4437017,1.1407909346805057e-51,2.6154481582649483e-50,0.6290571870170015,0.518246965742927,0.56911856,0.4470683
Thra,15.117227,0.3613676,1.2468433017215308e-51,2.853720572168444e-50,0.7594023699124163,0.657222153183381,0.86146307,0.72455406
Luc7l2,15.116934,0.3420055,1.2523993552883013e-51,2.863997504391205e-50,0.9204018547140649,0.8459467296300899,1.9300169,1.7310475
Ccnh,15.114214,0.5141167,1.3051980896891264e-51,2.9822000569682675e-50,0.5880989180834622,0.4895406155503086,0.5195769,0.3900617
Cdc42se2,15.113308,0.41493946,1.3232569665627231e-51,3.020893346774883e-50,0.6705306543019063,0.5632326747027878,0.6666262,0.5369548
Vps37b,15.112371,0.9386488,1.3422176583176366e-51,3.0615779693544056e-50,0.36424523441524986,0.23793546249119754,0.25572512,0.14152409
Spata13,15.079139,1.2982663,2.2214936241565082e-51,5.054321226171496e-50,0.25167439464193714,0.10388964831614267,0.19239177,0.08274185
Tmem161b,15.064312,0.44698387,2.7804453352497743e-51,6.3100140336285e-50,0.6496651210716126,0.5457934634025102,0.6095805,0.47992587
Prrc2b,15.061719,0.40650216,2.891681651279293e-51,6.5569186472468025e-50,0.6960329726944874,0.5901578227911023,0.70149523,0.5693379
Iqcj,15.048675,0.6200239,3.522196971873187e-51,7.973161974240315e-50,0.5005151983513653,0.3590986288886127,0.4831173,0.33942333
Creg2,15.040578,0.7079253,3.9806157069394375e-51,9.003294953321776e-50,0.443843379701185,0.32624994822086906,0.33616686,0.21882883
mt-Atp6,14.964844,0.43769658,1.2461663936102328e-50,2.809101593649912e-49,0.4863472436888202,0.3473758336440081,0.47882694,0.3739451
Gtf2f2,14.939978,0.63300705,1.810371686192181e-50,4.077509405530923e-49,0.48325605358062856,0.3726026262375212,0.38169456,0.26212913
Neurl1a,14.93382,0.6697208,1.9855804007175293e-50,4.468387384194306e-49,0.4639361154044307,0.3530508263949298,0.34034333,0.2270277
Csnk1g1,14.933352,0.40352482,1.9995399513669852e-50,4.496036693994217e-49,0.7892838742916023,0.6687378319042293,0.97023004,0.8059227
Gprc5b,14.906969,0.93675584,2.9692924528500495e-50,6.665404194492968e-49,0.28310149407521895,0.1366140590696326,0.19750583,0.10802245
Sema5b,14.902627,0.8056403,3.1686959695190102e-50,7.10708353096626e-49,0.31916537867078826,0.17004266600389378,0.23712844,0.14245272
Eif3a,14.902163,0.43483454,3.1908249893426274e-50,7.15074791189628e-49,0.5932509015971149,0.49119754774035873,0.54219425,0.42688403
Gm26871,14.897416,0.67277724,3.4257371996306284e-50,7.664409538224395e-49,0.9340546110252447,0.776728387390746,2.2603304,1.8541311
Ube2e3,14.872728,0.50435334,4.955217719634333e-50,1.1067888622325397e-48,0.5842349304482226,0.47765212708669896,0.5349414,0.4045734
Dmtn,14.8624735,0.6178316,5.775309343413965e-50,1.2888917114413061e-48,0.5087583719732097,0.40557557681951867,0.40206107,0.2795263
Zfp804b,14.8531685,0.47122613,6.635686649938973e-50,1.4796755210278857e-48,0.5945388974755281,0.4457561824282341,0.8517815,0.6777097
Zdhhc21,14.846796,0.44840437,7.297362048620835e-50,1.6245245919340668e-48,0.6347243688820196,0.5283542521022327,0.5823074,0.45683703
Ddx5,14.8355665,0.33098292,8.627244510455157e-50,1.9189905628802158e-48,0.8701700154559505,0.7954931444430636,1.3122832,1.1499791
Lamc1,14.831083,0.5273367,9.22327987207346e-50,2.0498720443557807e-48,0.5368366821226173,0.4243403338718363,0.4399637,0.3245793
Sez6l2,14.818966,0.3966689,1.1047153260895301e-49,2.453198414216998e-48,0.6017516743946419,0.4958783811772503,0.5472481,0.44042355
Slc9a7,14.81171,0.47297326,1.2306873681291791e-49,2.7306828721412916e-48,0.6342091705306543,0.5224307195228035,0.592637,0.4591251
Nme7,14.810933,0.39096433,1.2449972650445336e-49,2.760154827701866e-48,0.6761978361669243,0.5782693343274926,0.6905128,0.564522
Gad1,14.799565,0.4286125,1.4743162662852628e-49,3.264517876834687e-48,0.4023699124162803,0.24315479888985544,0.30931038,0.23848002
Cntn1,14.799344,0.4316847,1.4791733100829733e-49,3.2712252544797934e-48,0.9175682637815559,0.8145064413238888,1.9849707,1.7325538
Rpl15,14.766213,0.5148531,2.4192957471478724e-49,5.34153465290578e-48,0.5018031942297785,0.38606520028167846,0.4402126,0.32718074
Capza2,14.736102,0.41264257,3.779794143748441e-49,8.331670930477489e-48,0.6027820710973725,0.5078911395551137,0.563167,0.4498719
Palm,14.735914,0.6348219,3.790333961551454e-49,8.348055208761277e-48,0.4927872230808861,0.3856095439294147,0.3790174,0.25989607
Psip1,14.6624,0.37257126,1.1223469011523208e-48,2.463844872055789e-47,0.6823802163833076,0.5777308313657263,0.67685205,0.5581497
Ankrd45,14.6375475,0.81076497,1.6179996556475393e-48,3.5461379076059856e-47,0.40829469345698094,0.29319415102936913,0.29182324,0.17662267
Dcaf6,14.636012,0.39315933,1.654955930347029e-48,3.6212268606209012e-47,0.8134981968057702,0.702083592228988,1.1048361,0.9310509
Unc13a,14.622503,0.46434987,2.0184032348685356e-48,4.409308530155899e-47,0.6342091705306543,0.522016486475291,0.585246,0.4552264
Dot1l,14.579911,0.56602323,3.770070022752487e-48,8.222547200597347e-47,0.535548686244204,0.43390911726937575,0.43000138,0.30961895
Ywhae,14.566432,0.3295218,4.592613441185285e-48,1.0008396039306456e-46,0.76172076249356,0.6730872789031109,0.87983173,0.7525825
Sec14l2,14.56297,1.1557199,4.8312474959761914e-48,1.0519904393588352e-46,0.3086038124678001,0.18014995236319953,0.20087446,0.09517794
Top1,14.554791,0.35321507,5.4451687424646384e-48,1.1847099927937233e-46,0.7828438948995363,0.6834431050909242,0.9402484,0.7982768
Ago2,14.521263,0.5043093,8.885821344319863e-48,1.9270542334291746e-46,0.5631117980422463,0.46460378609005426,0.47943646,0.360251
mt-Nd1,14.516855,0.47856104,9.47591055465474e-48,2.053368682286878e-46,0.46367851622874806,0.3304337020007456,0.45853692,0.34891188
Nucks1,14.49054,0.46435073,1.3904660750377575e-47,3.0081983443047138e-46,0.5739309634209171,0.4773621639534402,0.52853566,0.40864855
Ubash3b,14.482876,0.3506754,1.5545364190936769e-47,3.3604500065202813e-46,0.5718701700154559,0.41932811399693465,0.56422114,0.4665589
Bbx,14.478182,0.47189578,1.6644114909554097e-47,3.595075302409313e-46,0.6099948480164864,0.5062342073650636,0.5942068,0.4606931
Sh3gl1,14.466852,0.93399954,1.9625084416885944e-47,4.23555034764438e-46,0.35497166409067493,0.23362743879706724,0.23756407,0.13133907
Wscd2,14.463941,0.5091917,2.0473309424410909e-47,4.41507082049696e-46,0.5721277691911386,0.45250818110268837,0.49991834,0.37549165
Hsp90ab1,14.459948,0.25193587,2.1696301808756654e-47,4.675057174027998e-46,0.871973209685729,0.7988484321279151,1.2745597,1.1519017
Vgll4,14.457823,0.48472905,2.2376444599903196e-47,4.817748929482362e-46,0.5265327150953117,0.4012261298206371,0.44182858,0.3343364
Ttc14,14.451413,0.3830928,2.4559407794073804e-47,5.2835171131045885e-46,0.8516228748068007,0.7423884677519572,1.2667507,1.083426
Gm15902,14.4504175,2.4674816,2.4917190250492215e-47,5.356199216245806e-46,0.18289541473467286,0.041091918313243034,0.11046408,0.020897646
Bsn,14.387968,0.4025686,6.157854804345044e-47,1.322634361253008e-45,0.7344152498712004,0.6017563481214532,0.8017478,0.6575623
Uxs1,14.376999,0.4895397,7.215593664272559e-47,1.5485862760303808e-45,0.5816589386913962,0.4812145312953067,0.4966152,0.37712294
Mtch2,14.359349,0.5191219,9.309712488971926e-47,1.994832333163283e-45,0.547655847501288,0.4503541692556232,0.455507,0.33833513
Dync2h1,14.344259,0.40240598,1.157295418946341e-46,2.477810988612604e-45,0.732612055641422,0.630048465266559,0.83392704,0.6857961
Gabra1,14.323898,0.38613105,1.55168194305776e-46,3.3195616090734086e-45,0.7269448737764039,0.6026262375212295,0.82334256,0.68207324
Yme1l1,14.309018,0.38724247,1.9220795870705996e-46,4.1086935962280835e-45,0.6782586295723854,0.5817074686218466,0.6625938,0.54149467
6530403H02Rik,14.300683,0.4042064,2.1667367517533633e-46,4.627998133514537e-45,0.6208140133951572,0.4356074727641771,0.76456314,0.62461686
Mga,14.292024,0.3877389,2.45375241187888e-46,5.236880643938483e-45,0.7004121586810922,0.5998922994076468,0.7274091,0.5975216
Thoc2,14.289978,0.36236334,2.526903553017783e-46,5.388722100760939e-45,0.7756311179804225,0.6737500517791309,0.91613066,0.7731223
Slc4a10,14.288095,0.46262154,2.596122378113991e-46,5.5319435606600265e-45,0.9015971148892323,0.7525371774160142,1.6077353,1.3600736
Svop,14.278091,0.44157833,2.996959212585743e-46,6.375953605873232e-45,0.6597114889232355,0.5416097096226337,0.63716584,0.5044973
Ahi1,14.276108,0.48293796,3.083473617284314e-46,6.54973963846251e-45,0.8938691396187533,0.7360092788202642,1.5221417,1.2706051
Arhgap17,14.276107,0.4670697,3.0835208941775495e-46,6.54973963846251e-45,0.5494590417310664,0.44252516465763636,0.45589122,0.3491339
Mmd,14.258041,0.4767995,3.9951070813149695e-46,8.479346546203257e-45,0.5530654301906234,0.4419452383911188,0.47480977,0.36233515
Slc25a23,14.245961,0.45341423,4.749696717764131e-46,1.0072955864745241e-44,0.6069036579082947,0.507601176421855,0.5342861,0.4159236
Mbnl2,14.244278,0.33936724,4.8655371318814054e-46,1.0310487597291276e-44,0.8820195775373518,0.7966529969760987,1.5072687,1.329123
Arhgef7,14.235145,0.4502078,5.544798176663677e-46,1.1740640426079825e-44,0.6218444100978877,0.5148916780580755,0.55150497,0.4308762
Gtf2i,14.225068,0.34258747,6.404181826834946e-46,1.3549635093468898e-44,0.743946419371458,0.6417298372064123,0.80021983,0.67644846
Prxl2a,14.213929,0.61328286,7.509104091126682e-46,1.586239205413317e-44,0.40546110252447193,0.28072573629924197,0.3039805,0.20882149
A230077H06Rik,14.192966,1.1138359,1.0128230980463768e-45,2.1361504430538574e-44,0.3194229778464709,0.1959736547781782,0.22000346,0.107692525
Slf2,14.18798,0.4043176,1.0874731147065756e-45,2.2917962817384856e-44,0.6790314270994333,0.5800919597365478,0.67294097,0.5454371
Srgap3,14.171176,0.41712138,1.3816740628995418e-45,2.9049751228568614e-44,0.8637300360638845,0.7309142123358602,1.3301051,1.1259255
Dnm1,14.162573,0.34881315,1.561691929950452e-45,3.2808961812172516e-44,0.7928902627511591,0.6741642848266435,0.95711935,0.81521183
Ankrd13a,14.157687,0.9199252,1.674148649050182e-45,3.5144042343733115e-44,0.3526532715095312,0.23491156124435608,0.23993926,0.13394012
Pnrc1,14.153293,1.045582,1.7821279909241583e-45,3.7381560590267085e-44,0.28155589902112316,0.14875108736174972,0.19502279,0.0992305
Zc3h12b,14.151052,0.4146063,1.8398208589637845e-45,3.856161191915514e-44,0.6872746007212777,0.5836129406404043,0.7299852,0.5914065
Efnb3,14.126786,0.92729956,2.5973025671118885e-45,5.435320870583835e-44,0.3029366306027821,0.1713682117559339,0.20933324,0.115509704
Setbp1,14.107363,0.46302763,3.4213392204465273e-45,7.154193373805306e-44,0.8938691396187533,0.7579222070336772,1.6374401,1.3875098
Btg1,14.099005,0.9980194,3.851612165846347e-45,8.041400069641908e-44,0.27769191138588356,0.142413321734808,0.18689898,0.09793768
Gm15738,14.096882,1.0263484,3.969262907464985e-45,8.280597385371439e-44,0.3451828954147347,0.22873948883641937,0.24134548,0.12576064
Ago1,14.09622,0.6864451,4.0066394420742194e-45,8.352087029366507e-44,0.44049459041731065,0.3351145354376372,0.3195033,0.21019293
Dnajb6,14.089822,0.36203137,4.386650258130578e-45,9.137154452400669e-44,0.6434827408552293,0.544923574002734,0.60776895,0.5012114
Per3,14.081161,0.92034125,4.95885697857522e-45,1.0313040790581747e-43,0.3490468830499742,0.23052069094072325,0.2370802,0.13222508
Tafa1,14.07494,0.6494707,5.4151357309531845e-45,1.1253263502761955e-43,0.9350850077279753,0.7671596039932066,2.2719812,1.8787714
Srsf1,14.070952,0.48443207,5.729230150571277e-45,1.1896786255475287e-43,0.5600206079340546,0.46331966364276544,0.46794418,0.35523394
Pygo1,14.061015,0.7476689,6.593354442995757e-45,1.3680574045042162e-43,0.4031427099433282,0.2886375875067313,0.3010496,0.18996556
Sh3kbp1,14.05563,0.42704982,7.114636380836112e-45,1.4750793175390918e-43,0.6761978361669243,0.5580961849136324,0.7658366,0.61838955
Neurod1,14.045697,1.4764562,8.18585965388635e-45,1.695867763299354e-43,0.24806800618238023,0.11755933888405617,0.16951406,0.06427548
Slc6a6,14.040838,0.38386032,8.766895399714332e-45,1.8148419059347e-43,0.6452859350850078,0.5456691934882565,0.601219,0.48966023
Clvs1,14.023576,0.43328318,1.1183493552286898e-44,2.313321568513849e-43,0.7357032457496137,0.5928503375999338,0.8294463,0.67134154
Araf,14.019595,0.45606062,1.1828690861692945e-44,2.4448994111822264e-43,0.5950540958268934,0.49575411126299657,0.5589479,0.43559363
Atp2c1,14.018427,0.36438543,1.2024993321732083e-44,2.4835631864330595e-43,0.8181349819680577,0.701089432914958,1.072068,0.9133057
Stx6,14.016309,0.48162204,1.2389264203053534e-44,2.5568320210141974e-43,0.5445646573930963,0.44028830620106874,0.44117394,0.33442718
Slitrk5,14.003113,0.5527166,1.491905107933193e-44,3.076553357648879e-43,0.5193199381761978,0.42251770846278114,0.42170566,0.30572638
Cnnm2,13.980861,0.46796626,2.0400603870469126e-44,4.197275849919643e-43,0.5795981452859351,0.47686508429642516,0.4991503,0.38390264
Npy2r,13.975337,1.5615627,2.2046711212786392e-44,4.532479956293576e-43,0.22952086553323028,0.09643345346091711,0.14622788,0.05197074
Atrx,13.964535,0.31635615,2.5657478234110723e-44,5.27076789105929e-43,0.8766099948480165,0.7917650470154509,1.3257017,1.1695113
Tmem132a,13.963528,0.5464387,2.60225995537293e-44,5.3416902216096735e-43,0.4659969088098918,0.35077254463361085,0.37014037,0.26751047
Mib1,13.96296,0.36856857,2.6230689922843085e-44,5.380294948296136e-43,0.7735703245749613,0.6669566297999254,0.91086656,0.7660935
Strada,13.95987,0.5060448,2.739301248283159e-44,5.614418347930472e-43,0.5548686244204019,0.4596329895199039,0.46826863,0.35103533
Eif4a2,13.95088,0.37799168,3.107467466825295e-44,6.35930318610782e-43,0.6179804224626482,0.5266973199121826,0.5949127,0.48582247
Rpsa,13.940808,0.44022724,3.5786611830631304e-44,7.318008066126812e-43,0.5048943843379701,0.3853610041009072,0.4726284,0.36832392
Nsd1,13.924348,0.31127813,4.506376701493264e-44,9.20808684175848e-43,0.8750643997939207,0.787539869930823,1.3038619,1.1514252
Itga4,13.912872,0.7569392,5.291137093361717e-44,1.0803408335762106e-42,0.3822771767130345,0.2598898140093617,0.2913121,0.18242128
Frmd4a,13.910543,0.44579533,5.466276168658438e-44,1.1144069852189092e-42,0.9361154044307058,0.8421772088977258,2.420537,2.1432126
Trim44,13.909529,0.3516686,5.544344594828201e-44,1.1294658018425606e-42,0.7302936630602782,0.6322853237231266,0.78786254,0.66237205
Itm2c,13.901843,0.34094697,6.173089821296133e-44,1.2565979052895994e-42,0.6303451828954147,0.5262002402551675,0.62219566,0.5196087
Cyria,13.9004755,0.4004166,6.29222229179574e-44,1.2798789778997089e-42,0.7022153529108707,0.5918147549811524,0.749191,0.61246943
Cul5,13.866931,0.400686,1.0048447484537334e-43,2.0392883981081432e-42,0.6326635754765585,0.5343192079864132,0.57772905,0.46521404
Rab11fip2,13.839355,0.40683866,1.4752296552522624e-43,2.9916544027643995e-42,0.6313755795981453,0.5359761401764633,0.58713746,0.47158858
Stxbp5l,13.833455,0.53387517,1.6014045695657542e-43,3.24507849051522e-42,0.9180834621329211,0.7741601424961684,1.9754903,1.6656902
Prkar1a,13.809631,0.38648018,2.229685710211144e-43,4.514819520224072e-42,0.6079340546110252,0.5113292738494677,0.5598699,0.45367363
Tardbp,13.798101,0.37375244,2.616523721512618e-43,5.294125933512353e-42,0.6669242658423493,0.571600182262541,0.62929976,0.51659137
Ewsr1,13.784688,0.36863697,3.151241819716059e-43,6.366456217727105e-42,0.7150953116950026,0.6128992170995402,0.7306923,0.60638034
Lncppara,13.764762,0.47072083,4.1524947026279566e-43,8.376691641112101e-42,0.5530654301906234,0.45267387432169337,0.45803618,0.35011265
Chchd3,13.743944,0.369683,5.537495983985244e-43,1.1162229339061027e-41,0.7727975270479135,0.6651754276956215,0.9271911,0.7803019
Ube2w,13.731459,0.36669588,6.579537897731188e-43,1.3252787354725414e-41,0.7344152498712004,0.630048465266559,0.79141474,0.6604795
Fyn,13.716356,0.33012974,8.103620806210925e-43,1.6310433787482214e-41,0.7725399278722308,0.6604531709539787,0.90607995,0.7761049
Ssr1,13.715067,0.5266199,8.249046666354125e-43,1.659070987462091e-41,0.4639361154044307,0.3560747276417713,0.3476755,0.25357208
Tmem30a,13.709752,0.304221,8.876111663385236e-43,1.783852807742418e-41,0.6741370427614631,0.580133383041299,0.67456967,0.5766512
Sec23a,13.69529,0.5087595,1.0832708369399019e-42,2.1738228072124842e-41,0.5342606903657908,0.44008118967731247,0.43513912,0.3243752
Abl2,13.694964,0.3766,1.0881433552290914e-42,2.1819710414183347e-41,0.7715095311695003,0.6555237976885796,0.91424227,0.7661352
Mfsd13b,13.689445,3.0340118,1.1740295166662221e-42,2.3524364737376127e-41,0.16306027820710975,0.02820927053560333,0.10203206,0.013029255
Norad,13.68605,0.3688141,1.2301668179925494e-42,2.463083636323383e-41,0.615146831530139,0.528395675406984,0.6254221,0.5146178
Syngap1,13.64841,0.56892824,2.0633190546327346e-42,4.1251029016355346e-41,0.4814528593508501,0.3815086367590406,0.35927665,0.25573954
Epb41,13.640203,0.5282675,2.3091464218757116e-42,4.613142331286273e-41,0.4665121071612571,0.34058241166480263,0.39341843,0.28836098
Smg7,13.6307955,0.37612787,2.627020863286013e-42,5.244283105237382e-41,0.6751674394641937,0.5774408682324675,0.6560668,0.5390679
Sec14l1,13.623784,0.42335057,2.8918706338183504e-42,5.76871298668887e-41,0.5814013395157136,0.47972329232426164,0.50402015,0.39790216
Chd7,13.618925,0.3465412,3.090826481434585e-42,6.161016881019828e-41,0.44873776403915505,0.3040884801789487,0.40051675,0.32743904
4933412O06Rik,13.6034975,0.7846693,3.817335072051216e-42,7.603542875167989e-41,0.4059763008758372,0.30102315562735593,0.29126564,0.17921129
Nrep,13.572579,0.7017275,5.823585699586552e-42,1.1591092425769677e-40,0.3665636269963936,0.243900418375378,0.2595635,0.16739029
Rplp1,13.54923,0.32297277,8.006576982032496e-42,1.5888975148243215e-40,0.7372488408037094,0.6398657884926059,0.9270018,0.797799
