names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,64.6086,1.7424119,0.0,0.0,0.9922606191504679,1.0685794,2.0007937
Hivep3,44.98164,0.82828027,0.0,0.0,0.986321094312455,1.3876619,1.846316
Gm11867,42.429253,2.8047745,0.0,0.0,0.6436285097192225,0.078396864,0.45097563
Gm28307,41.106575,3.6047158,0.0,0.0,0.5714542836573074,0.037315268,0.38016948
Erbb4,40.85079,1.6383108,0.0,0.0,0.8792296616270698,0.58285415,1.2420888
Hexb,38.829403,1.3883932,0.0,0.0,0.8381929445644348,0.43191066,0.8813552
Celf2,34.921707,0.30162868,3.4820571295709104e-267,1.0048222002476055e-264,1.0,4.209003,4.415274
Adarb2,31.561392,1.5077653,1.2511914718455007e-218,2.071644896006485e-216,0.7652987760979122,0.5311609,1.0963293
Rbfox1,31.353968,0.4474021,8.589696487176391e-216,1.3992892664593798e-213,0.9996400287976962,3.845443,4.149851
Dlg2,30.609632,0.28610554,9.111736235999801e-206,1.2961765631492674e-203,1.0,4.1132073,4.308579
Frmd4a,29.742306,0.39925554,2.1806796442604627e-194,2.6859590740281307e-192,0.9985601151907847,2.4454238,2.7009835
Atxn1,29.64095,0.48799306,4.436713065534364e-193,5.3346192811782237e-191,0.9890208783297336,1.7292192,2.0152159
Dab1,29.56437,0.46913278,4.292436935970497e-192,4.983173914172646e-190,0.9976601871850252,3.0476482,3.3595603
Auts2,28.441872,0.4404751,6.142477865988017e-178,6.462398588174893e-176,0.9989200863930886,2.8981342,3.1888418
Grik1,27.69063,1.2941996,9.054000605729203e-169,8.878194768724752e-167,0.6450683945284377,0.3145732,0.64531827
Phactr1,27.33427,0.36022174,1.6611327478877382e-164,1.5252218866969235e-162,0.9978401727861771,2.8580043,3.0949228
Anks1b,26.921581,0.2831136,1.2277552784668383e-159,1.078289418479571e-157,0.9994600431965442,3.1743615,3.3631206
Grid1,26.825306,0.45950294,1.6379028718432599e-158,1.4261050866911142e-156,0.9893808495320374,1.7833152,2.0548859
Hivep2,25.72102,0.35723355,6.803135432702555e-146,5.285512913099678e-144,0.9947804175665946,2.2227058,2.4462807
Csmd2,25.38417,0.49127048,3.7718123146939286e-142,2.7806791517086628e-140,0.9758819294456443,1.488362,1.7615196
Hecw2,25.337492,0.61004055,1.2344338537369921e-141,9.034624581698275e-140,0.9467242620590353,1.3475779,1.6765444
Ctnna2,25.202753,0.36437705,3.7367261875644056e-140,2.695781035314321e-138,0.9989200863930886,2.6592696,2.8960874
Opcml,25.163256,0.4419032,1.0119179559030329e-139,7.24849032242598e-138,0.9994600431965442,3.48581,3.784007
