names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Ly6e,-2.0920196,-0.88466525,0.036436769590924685,0.04945323401585169,0.11142533936651584,0.37858516,0.2225511
Cct2,-2.1244729,-0.79631835,0.03363062401252517,0.045938738986181296,0.11934389140271494,0.38518667,0.23946545
Sec11c,-2.1296914,-0.7818194,0.03319710401444671,0.045424608763313494,0.14423076923076922,0.45661038,0.29012808
Acot7,-2.129847,-0.6975934,0.03318423697289166,0.045424608763313494,0.17364253393665158,0.493237,0.3315669
Map1lc3b,-2.136935,-0.8709614,0.032603284622221174,0.04470825575621532,0.09389140271493213,0.32099634,0.18810268
Stk25,-2.1386225,-1.0051235,0.03246625365741495,0.04457801667987027,0.09502262443438914,0.31401664,0.16873159
Psma1,-2.1491632,-0.97613794,0.03162145398783747,0.04349317633275224,0.09841628959276018,0.32443845,0.17799772
Psma4,-2.1533692,-0.7872513,0.03128966679881,0.04309835773280817,0.11538461538461539,0.38007644,0.23738897
Hprt,-2.1607947,-0.9616798,0.03071120814894831,0.042369475884449295,0.10576923076923077,0.34058565,0.1892529
Psma6,-2.1700633,-0.9584405,0.03000205191648837,0.04146307044521209,0.09671945701357466,0.33919302,0.1888072
Ppp2ca,-2.170323,-0.61393636,0.02998239195411867,0.04145391583221625,0.22907239819004524,0.6200329,0.445502
Uqcrc1,-2.186238,-0.81435543,0.0287981955323995,0.03987915242009815,0.1244343891402715,0.4040521,0.24929991
Stub1,-2.2109804,-0.8014184,0.0270371912329095,0.03762725081866617,0.13065610859728508,0.41581446,0.25916392
Prkaca,-2.2160172,-1.045649,0.026690324065463098,0.03717706111615096,0.08710407239819004,0.3033076,0.15841083
Zbtb18,-2.2178087,-0.48380712,0.026567883744179704,0.03702273019565796,0.2330316742081448,0.6495438,0.5032373
Rprml,-2.221651,-0.8598757,0.026306893637408957,0.03670729344754738,0.1080316742081448,0.37562433,0.22410375
Denr,-2.2372546,-1.0578902,0.025269700659638534,0.035368683141571544,0.09219457013574661,0.32791248,0.17092526
Cnp,-2.2414865,-0.76464504,0.024994574168929497,0.03501442548775146,0.13009049773755657,0.4498049,0.28842738
Ssu72,-2.2428107,-1.0306998,0.02490902606413613,0.034909961605973074,0.12104072398190045,0.39726326,0.21409392
Eif3h,-2.244031,-1.0348873,0.02483041223970694,0.034815128272604974,0.10520361990950226,0.3459504,0.18376099
Sdhb,-2.2443166,-0.93659294,0.024812044320744575,0.034804720308763894,0.1085972850678733,0.36767966,0.20877913
Sf3b2,-2.2497687,-0.697686,0.02446363412811172,0.03437664892947206,0.18495475113122173,0.5396243,0.36538178
Rnf11,-2.2522612,-0.8505961,0.02430577809900028,0.03416992677047785,0.12669683257918551,0.38636678,0.23233478
Camk2b,-2.2674491,-0.33907494,0.023362796477129858,0.032960822004114,0.38178733031674206,0.99867004,0.8567652
Ap1s1,-2.2735765,-0.84871435,0.022991466094359397,0.032480169782346906,0.1085972850678733,0.3602078,0.21574365
Spcs2,-2.2772112,-1.0123346,0.022773616615201213,0.032186711482817716,0.10633484162895927,0.36619014,0.19822137
Degs1,-2.2772892,-0.99318147,0.02276896810712899,0.032186711482817716,0.09841628959276018,0.3456101,0.1884724
Pnma8b,-2.2876482,-0.51336074,0.022158017059652157,0.031386411692513966,0.23868778280542988,0.67070943,0.5125241
Klf13,-2.2989938,-0.67775846,0.021505287101898724,0.030502592767189092,0.18495475113122173,0.5451776,0.37374774
Chn1,-2.2990458,-0.2625998,0.02150233868253698,0.030502592767189092,0.5062217194570136,1.3070726,1.177668
Ddn,-2.3008113,-0.88924414,0.021402301616090028,0.030410777095248566,0.11425339366515837,0.395488,0.23262537
Dpysl2,-2.30712,-0.5741642,0.021048120751286394,0.02997448454504735,0.2664027149321267,0.7109423,0.52815133
Necap1,-2.3268518,-1.0156302,0.019973153608011718,0.02852026424493815,0.08936651583710407,0.3105689,0.16563167
Atraid,-2.3474402,-1.1553743,0.01890290693308106,0.027126012656677696,0.083710407239819,0.32005617,0.15644473
Rab2a,-2.3583965,-0.44061244,0.018354079634644832,0.026374140640836225,0.3331447963800905,0.86647505,0.7009751
R3hdm4,-2.370547,-0.87643033,0.01776178663895771,0.025615637873870986,0.11764705882352941,0.379117,0.22403088
Podxl2,-2.3728576,-1.0176668,0.01765106496543869,0.02548444101485787,0.08597285067873303,0.30949348,0.16480222
Capza2,-2.378803,-0.58728546,0.017368950754021326,0.025140311059530185,0.2494343891402715,0.6781787,0.49823678
Set,-2.3854237,-0.61846983,0.017059466184217303,0.024714853059595,0.19909502262443438,0.58497345,0.4172587
Psma5,-2.3896556,-1.0711055,0.01686418327483956,0.024465375371345712,0.08766968325791855,0.32972124,0.17050067
Ccdc85b,-2.404584,-0.80308485,0.016190883489198532,0.02355306930267673,0.12726244343891402,0.42435166,0.26463258
Pdcd5,-2.407414,-1.0238425,0.016065947434430773,0.023403441521525358,0.083710407239819,0.33761904,0.18024601
Arpc1a,-2.414424,-0.747376,0.01576011573773389,0.022989526626602648,0.16968325791855204,0.49223253,0.32123914
Car2,-2.4244454,-0.95455074,0.01533178581036166,0.022405826689774856,0.11368778280542986,0.3928079,0.22175556
Lrpap1,-2.442048,-0.7089085,0.014604198547486114,0.021460883262941703,0.16119909502262444,0.49070305,0.32753426
Clu,-2.448383,-0.50964546,0.014349900998166652,0.021116466994062912,0.23529411764705882,0.6854409,0.52568114
Fkbp2,-2.448954,-0.68824047,0.014327165633413854,0.02110254132202689,0.14536199095022626,0.4697429,0.3163476
Serbp1,-2.4614162,-0.4793572,0.013838968419381627,0.02043078903139906,0.34841628959276016,0.9074583,0.72279143
mt-Cytb,-2.4749947,-0.56668985,0.01332381258756122,0.01973438473611769,0.2641402714932127,0.78627825,0.5916481
Cdc42,-2.4753323,-0.64205986,0.013311226396379699,0.019724930074784458,0.2420814479638009,0.65046585,0.46200198
Ndufs2,-2.4781363,-0.79757893,0.013207069880581424,0.019588844319145957,0.1255656108597285,0.41426924,0.25873327
Ppp2r1a,-2.4916108,-0.8369125,0.012716526923808825,0.018905355595003302,0.13914027149321267,0.45909342,0.2823061
Ddx5,-2.4973226,-0.2546111,0.012513503663732632,0.018638380164248135,0.4920814479638009,1.2346593,1.11281
Pld3,-2.4978418,-0.61732286,0.012495190102658992,0.018619824051759885,0.21832579185520362,0.63240856,0.4542856
Psmb1,-2.5232334,-0.7734676,0.011628119343484055,0.017433955451333943,0.15497737556561086,0.4856781,0.31173533
Scg5,-2.552701,-0.518782,0.010689120603257437,0.016124954230720422,0.3059954751131222,0.81238246,0.6284668
Ensa,-2.5643582,-1.049973,0.010336678816248666,0.015636957818572973,0.10690045248868778,0.37408808,0.198121
