names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 IT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Brd9,-3.0412776,-0.32419053,0.0023557651231365024,0.04531392742597676,0.4339622641509434,0.5447573095203803,0.41480294,0.49688885
Psme4,-3.0419285,-0.5398644,0.002350676310040421,0.045277901398412986,0.5283018867924528,0.7313481204090451,0.76280296,0.9796751
Itpr2,-3.0422246,-2.1318667,0.0023483665423104944,0.045265860108954795,0.09433962264150944,0.22731528157856834,0.06514815,0.25854197
Luc7l,-3.0430481,-0.45315003,0.0023419486264805154,0.04517455821502617,0.39622641509433965,0.522612703442316,0.3305138,0.42932856
Pum1,-3.0439851,-0.35934627,0.002334666340335084,0.045098838651907766,0.5723270440251572,0.6991574247443468,0.6724198,0.8020952
Rpgr,-3.0441825,-0.6283683,0.002333135872265719,0.045098838651907766,0.32075471698113206,0.44357626386288346,0.22359534,0.3273791
Arhgef7,-3.0452774,-0.5539976,0.002324658461682106,0.04497017484909877,0.4025157232704403,0.5319386432377935,0.32673502,0.44938177
Hs3st1,-3.0474868,-1.490534,0.0023076367374979755,0.04467305413297594,0.0880503144654088,0.22655912429785396,0.05828775,0.15585062
Oga,-3.0486803,-0.37686437,0.0022984895274436364,0.04452805594982733,0.5220125786163522,0.6592611263142734,0.57316816,0.69559085
Phf20,-3.0488677,-0.3872715,0.0022970562093941388,0.04452805594982733,0.44025157232704404,0.5691703874405877,0.42507103,0.52638566
Kcnq3,-3.049637,-0.598778,0.002291180636887862,0.04445055863767282,0.6477987421383647,0.8137332565173556,1.4129901,1.7417245
Mgat4c,-3.049795,-0.58002424,0.0022899770941508858,0.04445055863767282,0.6415094339622641,0.7361731240097941,1.2263912,1.5262729
Zmym5,-3.0511806,-0.69811434,0.0022794333285204318,0.044286604148477224,0.33962264150943394,0.4677372893561861,0.23623648,0.35929564
Efnb3,-3.05195,-1.774696,0.0022735990662163374,0.044205214840255413,0.050314465408805034,0.1909117096356042,0.039528374,0.12923844
4933406I18Rik,-3.0538833,-0.61053157,0.0022589989395826056,0.043953150982320506,0.48427672955974843,0.5911349560708627,0.46962675,0.64981
Sbf1,-3.0549536,-0.68297076,0.002250953712530717,0.04382835235920317,0.3333333333333333,0.45416246579288494,0.24881615,0.37400705
Arih1,-3.0558167,-0.4354544,0.002244484758037717,0.04373408661963267,0.5974842767295597,0.7546449661529598,0.8399142,1.0224147
Map4k3,-3.0559843,-0.3899328,0.0022432299106010674,0.04373408661963267,0.5471698113207547,0.6733400547313841,0.6551269,0.794151
Disp2,-3.056359,-0.28829578,0.002240427281601974,0.043718432139901994,0.27672955974842767,0.42146766527437707,0.2564579,0.30528423
Irs1,-3.0564725,-0.82611716,0.0022395797501951567,0.043718432139901994,0.1949685534591195,0.3294325219645686,0.13149105,0.22245768
Scaper,-3.0574884,-0.4413861,0.002232001905434997,0.043617375417482444,0.5849056603773585,0.7184574391473426,0.7509272,0.92404014
Kcna2,-3.060847,-0.6537782,0.0022071177886479605,0.04316248543010968,0.27044025157232704,0.3963704450525709,0.19859275,0.29686055
Mtor,-3.0610394,-0.66203153,0.002205700434085926,0.04316248543010968,0.3270440251572327,0.45506265303183063,0.22543456,0.33655336
Lrrc4b,-3.0614636,-0.6262366,0.002202577933033055,0.04313649348440102,0.3270440251572327,0.44786115512026503,0.23559031,0.34362406
Ryr3,-3.062006,-0.5584809,0.0021985899414841185,0.04308979702967051,0.5849056603773585,0.7207259109894858,1.1640327,1.4455343
Pip5k1a,-3.062149,-0.47835556,0.0021975396648427122,0.04308979702967051,0.4528301886792453,0.5836814057323924,0.42586094,0.5536768
Orc4,-3.0642698,-0.47687766,0.0021820204631417157,0.04285883760571484,0.4591194968553459,0.593799510298142,0.4308284,0.55932397
Gramd1b,-3.0643733,-0.43033385,0.002181265127866317,0.04285883760571484,0.5660377358490566,0.6818738297565894,0.68323505,0.84198195
Akap10,-3.064748,-0.4102917,0.002178533536386795,0.042852998625705116,0.4025157232704403,0.5487541408612991,0.38215524,0.4815283
Mphosph8,-3.0656064,-0.5728849,0.0021722914334019712,0.04276151708096042,0.3081761006289308,0.44390033126890394,0.24253692,0.34237218
Ctnnd2,-3.0660205,-0.6558854,0.0021692838762838586,0.042733620055533196,0.7295597484276729,0.88610831052859,2.055041,2.461739
Gad1,-3.0667999,-0.8380944,0.002163637145003309,0.042653653768333764,0.11949685534591195,0.26638340774881175,0.14655758,0.24855521
Plxna2,-3.06716,-0.49170983,0.0021610327661142903,0.04263359062077164,0.5220125786163522,0.658721013970906,0.6461034,0.822804
Marf1,-3.0685604,-0.5991615,0.0021509279787030855,0.04246541865374865,0.4088050314465409,0.5178597148206827,0.30311394,0.42941457
Rab27b,-3.0688465,-0.6488931,0.0021488696593205386,0.042455976283781525,0.3270440251572327,0.45560276537519806,0.27508584,0.40311956
Grin2a,-3.0691376,-0.40717784,0.002146777704703925,0.04244585498557355,0.7484276729559748,0.8360218925536511,1.9918772,2.239981
Fam135a,-3.0694728,-0.44769496,0.002144368954668026,0.04242945052424879,0.5094339622641509,0.6332997263430794,0.53253865,0.6725035
Rogdi,-3.0700498,-0.86717796,0.002140230286815966,0.042378767727888726,0.15723270440251572,0.29544145182197895,0.113443606,0.19813374
Filip1,-3.0717711,-1.4998376,0.0021279284977518756,0.042166252754124556,0.1069182389937107,0.24503096644101974,0.05746595,0.15467681
Jak1,-3.0729694,-0.45410132,0.002119401395007829,0.04202827710986005,0.39622641509433965,0.5254933026069423,0.35563904,0.460639
Tsc22d2,-3.0733788,-0.32408231,0.0021164960323977423,0.042001660554303794,0.4716981132075472,0.5972562292956936,0.48888355,0.58182377
Uggt2,-3.0744984,-0.47564295,0.00210856868505413,0.04187527019024721,0.48427672955974843,0.610326948005185,0.50763416,0.65213805
Prr14l,-3.0745525,-0.3868707,0.0021081852330969986,0.04187527019024721,0.48427672955974843,0.6246219213596428,0.52256066,0.640499
Nab1,-3.0753515,-0.9902067,0.0021025454328161097,0.04181746541803765,0.16981132075471697,0.3178021028373902,0.10797335,0.20415892
Tshz2,-3.0766091,-0.9477023,0.002093695996708526,0.04167230476411711,0.27044025157232704,0.3979907820826732,0.34269214,0.5813017
Ndst1,-3.0771074,-0.9353743,0.002090200380880634,0.04163356874296711,0.1761006289308176,0.3089802678957223,0.10693859,0.19543768
Pak3,-3.0776892,-0.44887534,0.002086123174894218,0.041583182277008635,0.6037735849056604,0.7442027941811897,0.95942354,1.1624873
Sh3rf3,-3.0782812,-0.5679796,0.0020819843462484204,0.041531491747360844,0.4968553459119497,0.6189687454990638,0.56066245,0.7488409
Ppp1cb,-3.0798643,-0.32112795,0.002070949973943614,0.04134206968786397,0.48427672955974843,0.6182125882183495,0.52092975,0.61735487
Xpo1,-3.0836914,-0.37206984,0.002044496222495558,0.04087471242444616,0.41509433962264153,0.556315713668443,0.41338152,0.5083439
B4galt6,-3.0843375,-0.4730372,0.002040061156055632,0.04081641344989936,0.3522012578616352,0.48080800806567764,0.2934936,0.38761523
Evi5l,-3.0862806,-0.8290321,0.0020267752475718365,0.04058081289288767,0.27044025157232704,0.3974866772288636,0.1725105,0.28854632
2610035D17Rik,-3.0874248,-0.7325555,0.002018989259733311,0.04045506443626701,0.41509433962264153,0.5122065389601037,0.31247264,0.47590435
Sh3bgrl,-3.088125,-1.1098562,0.0020142372491720245,0.04038996633227784,0.20125786163522014,0.33202506121273223,0.120875895,0.24474955
Dip2c,-3.0894713,-0.5831949,0.002005130164875389,0.04023737679626714,0.6666666666666666,0.8402347688319171,1.4683974,1.7929713
Cc2d2a,-3.0896735,-0.9917883,0.0020037657027531645,0.04023737679626714,0.22641509433962265,0.3628114647846752,0.13252175,0.24826464
Selenot,-3.0901766,-0.77568287,0.0020003748833644563,0.04020199933882045,0.20125786163522014,0.33717413221950165,0.14360371,0.23458074
Nav1,-3.09029,-0.44297528,0.001999611014819231,0.04020199933882045,0.559748427672956,0.6954846608094484,0.70057,0.86695725
Phka1,-3.090581,-1.5676671,0.001997652749955704,0.04020199933882045,0.11320754716981132,0.25313265159153103,0.07501173,0.20775035
Ctxnd1,-3.0916018,-1.3302085,0.001990796139848953,0.040099469473569245,0.11320754716981132,0.2520164194152384,0.099824086,0.23424332
Msl2,-3.0919373,-0.5203057,0.001988548444575681,0.040084243590208964,0.3018867924528302,0.4443684286331557,0.2399543,0.3285549
Nrxn3,-3.092174,-0.56787515,0.0019869632388005813,0.040082359028957674,0.8301886792452831,0.929857410341351,2.7341018,3.106356
Dlg5,-3.0922678,-0.97485644,0.0019863360820032046,0.040082359028957674,0.18867924528301888,0.3196384848048394,0.10813964,0.20250064
Scai,-3.0936635,-0.4830776,0.00197701622909524,0.03994167374119481,0.5786163522012578,0.719213596428057,0.814677,1.0148555
Myt1,-3.094349,-1.6745667,0.0019724533480711764,0.03987947438876788,0.12578616352201258,0.25943396226415094,0.055084288,0.1661711
Plekha5,-3.0951972,-0.5511165,0.0019668205755385207,0.03979553378367474,0.5911949685534591,0.7629266887512602,1.0102955,1.2694459
Sez6l,-3.095572,-0.45370564,0.0019643363830530247,0.03977522126046328,0.5471698113207547,0.6464784675212444,0.6325597,0.7923287
N4bp2l2,-3.0966372,-0.43251288,0.001957291764529498,0.03969084650739214,0.5471698113207547,0.6874549906380527,0.62825,0.7793142
Abce1,-3.0975792,-0.4254382,0.001951081825407103,0.03961941757135531,0.25157232704402516,0.39608238513610833,0.21159449,0.27495262
Clk4,-3.0983782,-0.48222724,0.0019458289396043524,0.03954948835640616,0.42138364779874216,0.5260334149503096,0.32934278,0.43493733
Acyp2,-3.0989158,-0.4731358,0.0019423019012015927,0.03950768515161756,0.4528301886792453,0.6013610831052859,0.5045142,0.64755434
Nedd4,-3.0998528,-0.3648449,0.0019361678831223967,0.03941275077234758,0.6163522012578616,0.7561572807143886,0.83564574,0.98663044
Nhsl1,-3.1002276,-2.4730651,0.0019337192601490381,0.03939274944670557,0.08176100628930817,0.21680109462768254,0.038035836,0.19495101
Fer,-3.1022694,-0.47095746,0.0019204305688300509,0.03915172183950187,0.5220125786163522,0.6563805271496471,0.59828764,0.7585429
Aig1,-3.1029303,-0.44928208,0.0019161473953920075,0.039094062653138376,0.5471698113207547,0.6780570358634596,0.65684056,0.8188961
Nceh1,-3.1029944,-0.3832077,0.001915732330800889,0.039094062653138376,0.3018867924528302,0.44202794181189686,0.27471885,0.34525415
Rnf20,-3.1043458,-0.67922044,0.001907003233118176,0.03896667442881018,0.27044025157232704,0.40180757597580297,0.18375333,0.2799079
Tnrc6c,-3.109317,-0.42414555,0.0018752037836633644,0.0383460621514723,0.6477987421383647,0.7840630851217053,1.1033163,1.3090141
Adam10,-3.1099877,-0.5216273,0.0018709508742859892,0.03828823304803087,0.4779874213836478,0.6100388880887224,0.46295118,0.6125892
Aff2,-3.1108263,-0.5332866,0.0018656471979982454,0.03820879589193053,0.4779874213836478,0.6036655624369869,0.55400044,0.7281439
Rad54l2,-3.11091,-0.7571837,0.0018651175907135249,0.03820879589193053,0.31446540880503143,0.43216188967305197,0.19320542,0.3076569
Dpm1,-3.111694,-0.553596,0.0018601708874542266,0.038154802859461885,0.3522012578616352,0.49348264439003314,0.2783543,0.38599488
Trpc5,-3.1118865,-0.5961337,0.0018589593873255563,0.038154802859461885,0.4528301886792453,0.5632651591531038,0.5331172,0.72492164
Cul3,-3.1121035,-0.3759337,0.0018575934369313794,0.038154802859461885,0.49056603773584906,0.6227855393921936,0.50773203,0.61973727
Btrc,-3.1142833,-0.42209652,0.0018439229104672409,0.0379083462924673,0.5786163522012578,0.7077272072591099,0.714207,0.8741812
Yes1,-3.1149936,-1.6670978,0.0018394891665368589,0.03787515241750605,0.11949685534591195,0.2564453406308512,0.06138902,0.18320864
Epc1,-3.1161132,-0.4912867,0.0018325197501256644,0.0377605871824207,0.5220125786163522,0.6336237937490998,0.4954569,0.64259225
Ddx42,-3.1176667,-0.64588046,0.001822888725392125,0.0375909593639957,0.3522012578616352,0.4764511018291805,0.25235698,0.37097993
Prrc2c,-3.1200833,-0.3024708,0.0018079995502164716,0.03731255600177926,0.6477987421383647,0.7730447933170099,0.91041,1.040918
Snapc3,-3.1203396,-0.55765504,0.0018064260519527024,0.03730873790620224,0.389937106918239,0.520524269047962,0.3138645,0.43352538
Iffo1,-3.1248078,-1.4020418,0.0017792120838014984,0.03677494514749712,0.1509433962264151,0.28870805127466515,0.07412837,0.1851065
Gas7,-3.124961,-0.5613012,0.0017782876247818937,0.03677494514749712,0.4716981132075472,0.6029094051562726,0.48727188,0.6556966
Vps4b,-3.1250694,-0.7379935,0.001777631824983238,0.03677494514749712,0.25157232704402516,0.3839838686446781,0.16617548,0.2635289
Slc25a27,-3.1259325,-0.6843699,0.0017724231481081364,0.036719360053712895,0.389937106918239,0.5119904940227568,0.28061116,0.4190845
Klhl7,-3.1277077,-0.43188062,0.0017617522463373133,0.03652645282336698,0.48427672955974843,0.6196528878006625,0.50777835,0.63789386
Prkcz,-3.1282504,-0.5790924,0.00175850349318552,0.03648725008640535,0.4528301886792453,0.5767319602477315,0.38894388,0.5366323
Qrich1,-3.1298285,-0.47519094,0.0017490838668352228,0.036319848146725224,0.4968553459119497,0.6309952470113783,0.50356036,0.6470828
Rapgef6,-3.130006,-0.44255,0.0017480270671183637,0.036319848146725224,0.5660377358490566,0.7179173268039752,0.78343606,0.9615805
Nsd3,-3.1320577,-0.416817,0.0017358576761907878,0.03610100290963349,0.6037735849056604,0.7413942099956791,0.8157317,0.9870039
Mtch2,-3.1332955,-0.49882105,0.0017285528197078278,0.035976928168512265,0.3270440251572327,0.465864899899179,0.26415607,0.355723
Chic2,-3.133853,-0.73123765,0.001725273416155694,0.03593650906364612,0.3522012578616352,0.4747587498199626,0.24019718,0.37205082
Trim33,-3.1345925,-0.48528048,0.001720929063843525,0.03587382773116798,0.5094339622641509,0.6495391041336598,0.53280234,0.6856571
Afg1l,-3.1358354,-0.72651124,0.0017136531937387823,0.03574989232590146,0.27044025157232704,0.41307792020740314,0.19549567,0.3054661
Dgkd,-3.1413739,-0.43693432,0.001681572066342536,0.035135179955384094,0.4591194968553459,0.5808368140573239,0.4371769,0.55519944
Pik3c2b,-3.141877,-1.3610812,0.0016786857383896381,0.03510216793037321,0.13836477987421383,0.2741970329828604,0.07815138,0.18963306
Greb1l,-3.1424096,-0.7401876,0.0016756345946494678,0.035065655419183175,0.33962264150943394,0.45448653319890536,0.26941356,0.41639224
Zhx3,-3.1435044,-0.6412801,0.0016693788151410749,0.03496197097649313,0.3522012578616352,0.47900763358778625,0.26954767,0.39375237
Hipk2,-3.1442885,-0.6277232,0.0016649115380356128,0.03489561078550461,0.44025157232704404,0.5691343799510298,0.43183437,0.6067667
Pkp4,-3.1450038,-0.39742965,0.0016608471974431738,0.03483759890343332,0.6540880503144654,0.7538167938931297,0.95796394,1.136507
Ptpn12,-3.1458323,-0.47016776,0.0016561495850182448,0.03479338494874139,0.4716981132075472,0.5967521244418839,0.45530868,0.58713776
Trip4,-3.147312,-0.669764,0.001647791387358017,0.03464487838678398,0.3018867924528302,0.4360867060348553,0.21884324,0.32870716
Dock9,-3.148752,-0.44460443,0.0016396933672095794,0.034501613764229756,0.6037735849056604,0.7147126602333286,0.8601557,1.0493112
Numa1,-3.1492205,-0.6858709,0.0016370666434255257,0.03447333911351401,0.31446540880503143,0.4525061212732248,0.22652175,0.34286037
Mboat2,-3.1492796,-0.4694203,0.0016367351223398956,0.03447333911351401,0.5157232704402516,0.6241178165058332,0.5130359,0.6565574
Lrp6,-3.1499996,-0.59513104,0.001632706561377699,0.03443549866893153,0.46540880503144655,0.5943396226415094,0.40100515,0.5568819
Ogdh,-3.1512918,-0.44117022,0.0016255000987668259,0.03431043806273732,0.44654088050314467,0.5853017427624946,0.43205968,0.5502825
Shtn1,-3.1520216,-0.55942994,0.0016214422228357079,0.034251692238675684,0.5345911949685535,0.6583249315857699,0.59354967,0.78585535
Setd3,-3.1520512,-0.3267512,0.0016212779111694049,0.034251692238675684,0.3522012578616352,0.486389168947141,0.3216309,0.38920528
Adam12,-3.1523964,-1.5906795,0.0016193620737378982,0.034251692238675684,0.16981132075471697,0.29835805847616303,0.099239156,0.27325377
Sdccag8,-3.1547885,-0.4966025,0.001606145183762546,0.03403558445402177,0.5031446540880503,0.6255941235777042,0.5019741,0.6522566
Ccnt2,-3.1561103,-0.53955615,0.001598884494593493,0.03390846595874283,0.4591194968553459,0.614107734408757,0.44257584,0.59288436
Khdrbs1,-3.1567316,-0.45843643,0.0015954813395311967,0.03386302021580036,0.4276729559748428,0.5558476163041912,0.3809754,0.49296495
Srrm1,-3.1571507,-0.39712897,0.0015931893280969956,0.033841104542265826,0.4591194968553459,0.6198689327380095,0.49436542,0.6109013
Tsga10,-3.1578116,-0.6889528,0.0015895821945511534,0.0337911974427132,0.37735849056603776,0.511522396658505,0.29811645,0.4446321
Creb5,-3.1609926,-2.4602935,0.0015723244608581283,0.03345079830820104,0.05660377358490566,0.19955350712948294,0.04400422,0.2212015
Maf,-3.1616635,-1.7254058,0.0015687077144127843,0.03340029816661768,0.0880503144654088,0.22954774593115368,0.08672476,0.26203996
St8sia1,-3.1616783,-0.65375865,0.0015686280196619408,0.03340029816661768,0.24528301886792453,0.383587786259542,0.1843219,0.2764438
Anapc1,-3.165239,-0.5128645,0.001549556195641126,0.03304490077529925,0.37735849056603776,0.505869220797926,0.30090722,0.4061004
Rnf150,-3.1652834,-0.47642156,0.0015493198115451247,0.03304490077529925,0.559748427672956,0.6739161745643094,0.7474256,0.9347177
Slc30a9,-3.1662302,-0.5196555,0.001544284855075074,0.032984844241547885,0.39622641509433965,0.5168875126026213,0.31747323,0.42896852
Sec23a,-3.166329,-0.78043467,0.0015437612479623465,0.032984844241547885,0.3333333333333333,0.45495463056315716,0.21231528,0.34095424
Flt3,-3.1672316,-1.9208596,0.0015389778296468481,0.03292383302755637,0.03773584905660377,0.18237793461039897,0.02739542,0.09999572
Lrrc28,-3.1685433,-0.7071418,0.0015320492207031812,0.03280172315561313,0.31446540880503143,0.456863027509722,0.22714667,0.34806675
Senp2,-3.1687405,-0.46385658,0.001531009813138474,0.03280172315561313,0.3836477987421384,0.5216044937346969,0.3298221,0.43106225
Farsb,-3.172114,-0.60802066,0.0015133361599704456,0.03245278740495281,0.36477987421383645,0.49528301886792453,0.2715927,0.389077
Nck1,-3.1722767,-0.8654822,0.0015124882549831953,0.03245278740495281,0.1761006289308176,0.31920639493014547,0.1248644,0.2169729
Msantd2,-3.1728635,-0.7126223,0.0015094342913735761,0.03242086283709671,0.33962264150943394,0.47940371597292236,0.24567091,0.37594348
Ep300,-3.1749744,-0.42483413,0.0014984971845250087,0.03221169547854959,0.4968553459119497,0.6273224830764799,0.50880665,0.63680553
Slc27a1,-3.1752112,-1.5042281,0.0014972751570968533,0.03221119573354079,0.12578616352201258,0.26371885352153246,0.066145115,0.1772926
Cacna1c,-3.1780567,-0.5364987,0.0014826570498311861,0.03192227157769549,0.6477987421383647,0.7850352873397667,1.356511,1.6450144
Spats2,-3.17927,-0.94798905,0.0014764647975363202,0.03181444194851718,0.2138364779874214,0.35197321042776897,0.12847993,0.2346678
Agfg1,-3.1796005,-0.46173456,0.0014747824237556905,0.03180369480442649,0.44025157232704404,0.5888304767391618,0.43558383,0.5606239
Tpp2,-3.1809173,-0.42410523,0.001468095570160122,0.03168492206441966,0.37735849056603776,0.5490422007777618,0.37904355,0.48143196
Alk,-3.181011,-1.8049136,0.0014676207931387229,0.03168492206441966,0.10062893081761007,0.24157424744346825,0.084093295,0.2673801
Carf,-3.1811638,-0.69399047,0.0014668464606993172,0.03168492206441966,0.23270440251572327,0.37901483508569783,0.16662842,0.25721508
Luc7l2,-3.1815681,-0.5832496,0.0014648000412329587,0.03168492206441966,0.6918238993710691,0.8585265735272937,1.4403642,1.7625998
Igsf3,-3.1824954,-4.042381,0.0014601181774173322,0.03161432347075239,0.012578616352201259,0.1586489989917903,0.0061133415,0.0962535
Ssh2,-3.182594,-0.54043657,0.00145962091926012,0.03161432347075239,0.6477987421383647,0.8151015411205531,1.1113579,1.3774558
Peg3,-3.1881325,-0.33636495,0.001431948995420843,0.031079539181710865,0.5408805031446541,0.6364323779346104,0.6241124,0.7391394
Braf,-3.188527,-0.41504627,0.0014299962806088526,0.03106224742114783,0.6289308176100629,0.7616664266167363,0.9168673,1.0992551
Impact,-3.1887786,-0.47464585,0.001428752706491846,0.03106034403190607,0.44654088050314467,0.5820250612127322,0.41534674,0.53969806
Nt5dc3,-3.1907167,-0.5264732,0.0014192032596130957,0.030877725980408,0.2641509433962264,0.40537231744202795,0.22437334,0.30918658
Zbtb16,-3.191126,-0.57781684,0.0014171939963339916,0.030858997310773382,0.4716981132075472,0.5804407316721878,0.50197417,0.679624
Fhit,-3.1927931,-0.6179083,0.0014090387517735668,0.03070630272518714,0.4276729559748428,0.5486821258821835,0.45606256,0.63488066
Itsn2,-3.1959248,-0.46009642,0.0013938344016886936,0.03039961880955779,0.5471698113207547,0.6723678525133228,0.6026748,0.75970674
Slc33a1,-3.19663,-0.7870502,0.0013904313673480085,0.030350033176800153,0.20754716981132076,0.35503384704018437,0.14121951,0.23248069
Rnf180,-3.1970491,-0.75691056,0.0013884122170155749,0.030330598594478456,0.36477987421383645,0.47439867492438426,0.27086398,0.42246157
Stk39,-3.1998258,-0.5430936,0.0013751064370607063,0.03008752648324718,0.5283018867924528,0.639457007057468,0.53865755,0.7129168
Orc3,-3.2002747,-0.6237367,0.0013729668430963518,0.030066519212713097,0.3081761006289308,0.44119976955206686,0.22728178,0.3316044
6820431F20Rik,-3.2013202,-0.48182198,0.0013679941979454632,0.029982058808152197,0.5345911949685535,0.6791732680397523,0.5992912,0.7637413
Ppp1cc,-3.2014434,-0.53355634,0.0013674088973510067,0.029982058808152197,0.20754716981132076,0.3576984012674636,0.18046838,0.25175634
Tbck,-3.2017987,-0.56829,0.0013657245219186505,0.029981223777740307,0.5031446540880503,0.6056099668731096,0.43178865,0.5881792
Baz1b,-3.204383,-0.5557154,0.001353523539476623,0.02973767580191076,0.48427672955974843,0.5917830908829036,0.4144241,0.56234926
Ivd,-3.2085552,-1.0018332,0.001334037045602664,0.029333531436451378,0.1761006289308176,0.31128474722742333,0.1025132,0.19571325
Fbn2,-3.2086341,-1.2991247,0.001333671013319214,0.029333531436451378,0.1949685534591195,0.32741610254933023,0.12524171,0.2839191
Pcgf6,-3.209004,-0.8911017,0.001331956471864794,0.029333531436451378,0.1949685534591195,0.33238513610831055,0.11891106,0.21040593
Gabrg2,-3.216165,-0.38802144,0.0012991611824802465,0.028684027093873642,0.5849056603773585,0.6866628258677805,0.7460844,0.89644617
