names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vascular (for_DEGs),mean_expr_Rest (for_DEGs)
Ccdc86,-2.4170551,-1.4169792,0.015646643704120604,0.04978982903004745,0.01757469244288225,0.07743016352842627,0.01359118,0.03588797
A230001M10Rik,-2.418822,-2.6592546,0.01557085609223835,0.04956503682682338,0.012302284710017574,0.0714571876024329,0.012231053,0.0748651
Gnpda1,-2.4207249,-0.3666377,0.015489591498042727,0.04932495226732706,0.03866432337434095,0.09946461740175547,0.03754593,0.048151784
Pwp2,-2.4210887,-0.47483316,0.015474096550620958,0.04928745546647524,0.029876977152899824,0.09014094766361948,0.02992085,0.041344486
Dpp7,-2.4210913,-0.9911589,0.015473985125620095,0.04928745546647524,0.028119507908611598,0.08831991841788979,0.021468451,0.042231523
Fam222a,-2.4215574,-2.0331223,0.015454162721269447,0.049235635798021114,0.015817223198594025,0.07513566667880686,0.011281531,0.045389693
Noa1,-2.4246147,-0.7685792,0.015324645692866793,0.04885196699102275,0.0351493848857645,0.09549477364606476,0.029257964,0.049342357
Akt1s1,-2.4292738,-0.26670963,0.015129102923035457,0.04826296990881666,0.0421792618629174,0.10405361110099429,0.046485938,0.055667087
Mthfd2,-2.4300094,-0.9989517,0.015098435195551037,0.04817657685600955,0.026362038664323375,0.08660815092690388,0.022903785,0.045262568
Gm5148,-2.4307737,-1.8034848,0.015066624972862395,0.04808078539439579,0.012302284710017574,0.07211275813089559,0.009503604,0.032788232
Cfap299,-2.4313965,-1.3194814,0.015040741142200234,0.04800958832156335,0.022847100175746926,0.08252904541646938,0.018771142,0.04620666
Zfp873,-2.4336398,-0.4238086,0.014947861760683589,0.047735802889180896,0.033391915641476276,0.09451141785337072,0.033998404,0.045347895
Sord,-2.435048,-0.7835775,0.014889813256764296,0.04756738582918281,0.028119507908611598,0.08857486251229195,0.025618209,0.043699846
Zfp94,-2.4356134,-0.7056091,0.01486656347526819,0.04749875868970943,0.01757469244288225,0.07764868703791383,0.022468941,0.03638768
4930590L20Rik,-2.4377832,-1.2672716,0.01477762838670036,0.04723707765294297,0.01757469244288225,0.07753942528317005,0.015024321,0.035789315
Zfp82,-2.43821,-0.86440825,0.014760197016028273,0.04719073016319591,0.0210896309314587,0.0812907455293732,0.020772377,0.03750148
Nif3l1,-2.4396627,-0.26853132,0.014700980623416057,0.04700884795325353,0.03866432337434095,0.10070291728885165,0.041727472,0.050053764
Acsf3,-2.4398642,-1.9385906,0.014692781578991215,0.0469882219742316,0.0210896309314587,0.08078085734056889,0.009785492,0.037001833
Spring1,-2.4400291,-1.4328867,0.014686076268184012,0.04697236868540702,0.015817223198594025,0.07586407837709874,0.01333768,0.035609577
Nle1,-2.4404793,-1.4508351,0.01466778343811452,0.04692503166831018,0.01757469244288225,0.07764868703791383,0.012595638,0.034063153
Dbx2,-2.4407935,-0.600477,0.01465503289595068,0.04688982304289054,0.0492091388400703,0.11108278398951087,0.048671093,0.07289847
Rph3al,-2.442042,-0.87181795,0.014604446049149102,0.04673909782523063,0.03163444639718805,0.09247186509815347,0.026005076,0.047086384
Pcsk6,-2.4434528,-0.9213651,0.014547469285313485,0.04657339445923666,0.0492091388400703,0.11020868995156062,0.04601321,0.08542577
Pomgnt2,-2.44361,-0.48456398,0.014541138927087253,0.04655867528251126,0.03690685413005272,0.0981898969297447,0.03546091,0.049271815
D430036J16Rik,-2.4453428,-0.73696077,0.014471455045303188,0.046346602749379816,0.028119507908611598,0.08923043304075463,0.02584715,0.04271466
E130304I02Rik,-2.4454553,-1.1054976,0.014466938952948143,0.046337662375219524,0.01054481546572935,0.0708380376588848,0.013871088,0.029612012
Gm15813,-2.4493265,-1.6727264,0.014312361001863378,0.04587535967077049,0.014059753954305799,0.0743708343956004,0.010548671,0.03324994
Mier2,-2.449358,-0.33225876,0.014311112801337589,0.04587535967077049,0.03163444639718805,0.09327311796627454,0.035941496,0.045042828
Clcn1,-2.4499705,-1.1691366,0.014286792076782278,0.045804331595649665,0.026362038664323375,0.08682667443639144,0.017681295,0.039331082
Ffar1,-2.4501982,-1.6706613,0.014277759058478147,0.045780833639774206,0.008787346221441126,0.06898058782824053,0.010081119,0.031747308
Fzr1,-2.450227,-0.4166527,0.014276617311580418,0.045780833639774206,0.03866432337434095,0.09979240266598681,0.040911373,0.054243907
Cdr2l,-2.4514205,-0.42500222,0.014229357534423889,0.04566378083721127,0.03163444639718805,0.09327311796627454,0.036563963,0.048788615
Iqub,-2.451748,-1.4968656,0.014216426679098467,0.045627733500642115,0.015817223198594025,0.07611902247150089,0.012660503,0.035327263
Fam131b,-2.4546664,-0.84943134,0.014101541389477727,0.045286054396470245,0.028119507908611598,0.08937611538041301,0.0277128,0.04939088
1500015A07Rik,-2.456433,-0.38470465,0.0140323908257853,0.045096321192303675,0.03690685413005272,0.09880904687329278,0.035007503,0.045465596
Etaa1,-2.4569724,-0.27137592,0.014011346790929526,0.04503407754453067,0.0492091388400703,0.11206613978220491,0.04793095,0.05757012
Pcdha11,-2.4578729,-1.9250796,0.01397626738959798,0.044932077621260794,0.008787346221441126,0.06901700841315511,0.007830337,0.029416109
Hsdl1,-2.4587548,-0.36658686,0.013941977012752425,0.044837932056571835,0.03866432337434095,0.10066649670393707,0.041807335,0.05358322
Nhlrc3,-2.4589407,-0.33339584,0.013934762109885503,0.04482009311618668,0.0421792618629174,0.10423571402556725,0.041785933,0.052369308
Opalin,-2.4618096,-0.58322054,0.013823805810144758,0.04449516795862358,0.0632688927943761,0.12601522380449431,0.09722093,0.14234202
Nalf2,-2.4627178,-1.1568142,0.013788839365282883,0.04439325590044945,0.026362038664323375,0.0870816185307936,0.01849245,0.040772565
A330049N07Rik,-2.4630215,-2.610529,0.013777167725670454,0.04436099422273997,0.01054481546572935,0.07094729941362858,0.01165613,0.06915628
Lratd1,-2.464592,-0.5728486,0.013716936339792637,0.04417234892740031,0.0421792618629174,0.10401719051607969,0.03837879,0.05656602
Smim36,-2.470759,-1.3446615,0.013482671371306652,0.043454405631163456,0.014059753954305799,0.07484430199949012,0.0132722575,0.0333693
Ears2,-2.4714289,-1.0378609,0.01345743060970452,0.043388668164478096,0.0210896309314587,0.08205557781257967,0.019602565,0.039840445
Gm49768,-2.4743788,-2.4007187,0.013346807978650203,0.043068179462751405,0.008787346221441126,0.06949047601704483,0.00559029,0.029173391
Dusp5,-2.4757714,-1.1241466,0.013294868424571482,0.042910884632821104,0.0210896309314587,0.08234694249189642,0.018089699,0.039018176
Pde6h,-2.476376,-0.8971958,0.01327237141394273,0.042848566609712986,0.019332161687170474,0.08045307207633755,0.019024022,0.03514537
Gm28750,-2.4782736,-3.2008789,0.013201982322791895,0.042626443765130764,0.007029876977152899,0.06770586735622974,0.0036139241,0.032748703
Incenp,-2.479551,-0.53232694,0.013154789229577366,0.042494492257603246,0.02460456942003515,0.08642604800233092,0.02974356,0.042736657
Tbxas1,-2.4806085,-2.016686,0.013115832469379737,0.04237374275005814,0.022847100175746926,0.08365808354882179,0.022382911,0.08763945
Fads6,-2.4823859,-1.019012,0.01305058790279517,0.04219339392950382,0.026362038664323375,0.08846560075754817,0.025196552,0.050417665
Matcap1,-2.482501,-0.6914266,0.01304636989858194,0.04218483263235821,0.03163444639718805,0.09334595913610373,0.02646948,0.042403877
Folh1,-2.4837444,-1.4411867,0.013000911337715068,0.042042903796414,0.0351493848857645,0.09625960592927123,0.03335372,0.08810023
Plxna3,-2.485786,-1.0703677,0.012926567485434269,0.04184277416378976,0.0210896309314587,0.08285683068070074,0.019348238,0.040207077
Gm48383,-2.4875894,-1.128748,0.012861210183917067,0.04163623104118694,0.01757469244288225,0.07903266926466838,0.016182076,0.035051495
Ftl1-ps1,-2.4880712,-3.5249088,0.012843805816279452,0.04158489725068429,0.01054481546572935,0.07109298175328696,0.002846884,0.032289494
Fam241a,-2.4886076,-0.40572065,0.012824439627093717,0.04153720983365576,0.03866432337434095,0.10150417015697272,0.038334835,0.050474588
Robo3,-2.4909844,-1.426823,0.012738971922219877,0.041275313583751125,0.019332161687170474,0.08074443675565429,0.014657509,0.03892979
Zfp977,-2.4923115,-3.190755,0.012691468972208918,0.041136281216315275,0.01054481546572935,0.07131150526277452,0.0036868274,0.033169873
Arhgap4,-2.494395,-1.1044813,0.012617204693501706,0.04091037650710641,0.01757469244288225,0.07928761335907054,0.022449767,0.047663555
Isg20l2,-2.4945705,-0.7523542,0.012610971394149259,0.04089510033318738,0.029876977152899824,0.09225334158866591,0.02644176,0.04414731
Gm13630,-2.5006142,-2.145628,0.012397814340926013,0.040247586243890535,0.007029876977152899,0.06854354080926539,0.0064738533,0.02833351
Cwh43,-2.5039988,-2.0802877,0.012279849195135287,0.039883905218576717,0.01054481546572935,0.07193065520632261,0.009344648,0.038935024
Washc1,-2.504695,-0.39701125,0.012255704732673704,0.03981029813430156,0.0351493848857645,0.09800779400517172,0.037529368,0.049129937
Masp1,-2.5062444,-0.88446826,0.012202120599341098,0.03966021295564235,0.03163444639718805,0.0940743708343956,0.030854201,0.056236006
1700110K17Rik,-2.5063074,-0.94600815,0.012199952654915464,0.0396579636871012,0.0210896309314587,0.08314819536001748,0.01907414,0.036428045
Atp6ap1l,-2.5075793,-1.5658873,0.012156125152953421,0.03952984180804289,0.015817223198594025,0.07772152820774302,0.014101179,0.041183796
Slc2a8,-2.5083332,-0.26682037,0.012130219190594838,0.03945037395924514,0.028119507908611598,0.0911607240412281,0.035856176,0.04298592
Arhgef33,-2.5104167,-0.89852774,0.012058872307585533,0.03924683853013848,0.03163444639718805,0.09414721200422478,0.024202518,0.044655733
Nek11,-2.5108042,-2.0616186,0.012045647891780966,0.039218049055150195,0.01054481546572935,0.07203991696106639,0.008201445,0.03380034
Scrib,-2.511108,-0.4960086,0.012035291797134641,0.039189080294353834,0.040421792618629174,0.10427213461048185,0.03834059,0.053656287
Efna3,-2.5137331,-0.6276839,0.011946075927660013,0.03890329174357345,0.0351493848857645,0.09833557926940306,0.034423128,0.052699365
2810029C07Rik,-2.5138404,-1.3009067,0.011942441524432877,0.03889617015291048,0.012302284710017574,0.0742979932257712,0.013930191,0.033978015
Zpr1,-2.5178401,-0.37446412,0.01180769069698825,0.038475945795303695,0.05799648506151142,0.12244600648286412,0.04748447,0.061134495
B130046B21Rik,-2.5180993,-2.1925771,0.011799006809289312,0.03845231206374818,0.01054481546572935,0.07203991696106639,0.0066926475,0.030234432
Gm16794,-2.5196855,-0.6500539,0.011745974236383985,0.038284125149398066,0.029876977152899824,0.09294533270204319,0.029632933,0.046116706
Fdxr,-2.5204837,-0.7081417,0.011719362994704045,0.03820665902301598,0.026362038664323375,0.08915759187092545,0.026290588,0.042600084
Gm17135,-2.5218973,-1.8855357,0.011672379148893202,0.03807196257960188,0.007029876977152899,0.06894416724332593,0.008376354,0.03060655
Zfp354a,-2.522667,-0.8251456,0.011646869375142093,0.037997982043475965,0.026362038664323375,0.08890264777652329,0.0243881,0.04281032
Pnpla7,-2.5246012,-0.3331643,0.011582966163952586,0.037807859672668365,0.10193321616871705,0.16953782277743382,0.10618644,0.13202026
Pla2g3,-2.5248158,-0.5822218,0.011575894626528735,0.037789368073724586,0.03690685413005272,0.099865243835816,0.03277904,0.04868393
Wrap53,-2.5249388,-0.4083863,0.011571843155627533,0.037785323318958786,0.03690685413005272,0.10030229085479113,0.040022984,0.052778207
Spats1,-2.525075,-1.5620937,0.01156736214338101,0.037779873683316846,0.019332161687170474,0.08150926903886077,0.013985448,0.04074514
Cdk18,-2.5265381,-1.3170335,0.011519288419183482,0.037632009704979964,0.022847100175746926,0.08511490694540555,0.019243255,0.047274236
Tmem158,-2.5266664,-0.2989433,0.011515082907640799,0.03762284505451219,0.0421792618629174,0.10649379029027206,0.053012233,0.064829834
Flad1,-2.5269282,-0.7043119,0.011506504458731479,0.03760853604258786,0.029876977152899824,0.09298175328695779,0.028045068,0.045300752
Sass6,-2.5270877,-0.37631777,0.011501274390407898,0.03759601494772022,0.05272407732864675,0.11709218050041884,0.05240387,0.0675048
Nsun5,-2.5303597,-0.8261228,0.011394564436860878,0.03728802172919885,0.03163444639718805,0.09483920311760206,0.025812719,0.045316987
Slx4,-2.533841,-0.8638265,0.0112819909784184,0.0369421274177556,0.03163444639718805,0.09483920311760206,0.024428176,0.04402003
4930598N05Rik,-2.533896,-2.2256927,0.011280221450491708,0.0369408349024634,0.007029876977152899,0.06938121426230105,0.0076773097,0.035413202
Siglech,-2.5355372,-1.2680715,0.011227501800989127,0.036777151455879294,0.04569420035149385,0.10795061368685581,0.06176502,0.14275265
Zfp7,-2.5372622,-1.2882762,0.011172327471803887,0.03661427481002201,0.02460456942003515,0.08726372145536657,0.016258767,0.039253738
Carmil2,-2.5402043,-0.9185388,0.011078776810123193,0.036325409748384406,0.014059753954305799,0.07710237826419493,0.023376891,0.043737013
Gm10863,-2.5447822,-1.1406233,0.01093459090003324,0.03587453693332029,0.03690685413005272,0.10008376734530357,0.047178484,0.101210974
Gm48239,-2.54579,-4.774158,0.010903076706877872,0.03578862339528566,0.005272407732864675,0.0673052409221692,0.0010414581,0.028113449
Gm17382,-2.5461092,-2.4014559,0.010893107247063449,0.035760267773805116,0.008787346221441126,0.07123866409294534,0.006029418,0.031451985
Meis1,-2.547117,-0.71537924,0.01086169935068698,0.035661517785063435,0.06854130052724078,0.13311723786284008,0.074485935,0.119532295
Ocel1,-2.5550742,-0.29511625,0.010616513165912918,0.034894887922700936,0.033391915641476276,0.09778927049568416,0.038773414,0.04736885
Gm14412,-2.5556867,-0.91649425,0.01059784590147186,0.034846319061741175,0.0210896309314587,0.08435007466219907,0.019755004,0.036967028
Zfp955a,-2.5562313,-0.3140707,0.010581277290675442,0.03479609849473126,0.04745166959578207,0.11250318680118003,0.04152024,0.051363055
Wdcp,-2.558197,-0.3038301,0.010521646646033491,0.03461636154136123,0.056239015817223195,0.12222748297337656,0.05001752,0.061389193
Spef2,-2.5596654,-1.0622717,0.010477297563179503,0.03447948383620738,0.029876977152899824,0.09338237972101832,0.027346104,0.056278735
Rab3d,-2.5607307,-1.2929634,0.010445226908897279,0.0343865776821943,0.0210896309314587,0.08445933641694285,0.015900185,0.038520254
Sema6c,-2.5616128,-0.77205,0.010418738222957354,0.034311986279061665,0.029876977152899824,0.09363732381542048,0.0286674,0.04846973
Arl15,-2.5636258,-0.29068986,0.010358517400321317,0.034134579659876596,0.5729349736379613,0.7647230214517245,1.2129815,1.3586851
Gm28578,-2.56461,-1.006432,0.01032918553846585,0.03404627274516406,0.019332161687170474,0.0830753541901883,0.02171754,0.043161366
Gm1715,-2.565814,-2.4406908,0.010293401363296609,0.03393664964807115,0.007029876977152899,0.06989110245110536,0.006133837,0.032857265
Arrdc1,-2.5659738,-1.1268427,0.010288664366023659,0.03392519468831215,0.026362038664323375,0.08970390064464435,0.019613095,0.042344585
Gnb1l,-2.567437,-0.49519938,0.010245345113119194,0.03379064971026301,0.043936731107205626,0.10846050187566013,0.03842862,0.053749252
Insyn2b,-2.5676174,-2.8186336,0.010240009286570324,0.03377719733981643,0.012302284710017574,0.07506282550897768,0.007715562,0.053202726
Dnah7c,-2.5685885,-0.50495136,0.01021136193820625,0.033686837971712943,0.028119507908611598,0.09254470626798267,0.031694397,0.044683725
Gm54109,-2.5697691,-1.3688644,0.010176633360085225,0.03357639223790397,0.0351493848857645,0.09826273809957388,0.038414147,0.09634728
Ncapg2,-2.5700622,-0.54524815,0.010168025284115128,0.03355211093996972,0.029876977152899824,0.094037950249481,0.031948958,0.046286993
Tbata,-2.5721745,-0.28355736,0.010106192422713024,0.03335626954898649,0.026362038664323375,0.09090577994682594,0.034844164,0.042254187
Zfp553,-2.5731483,-0.45361912,0.01007780245506312,0.033266652575865606,0.03690685413005272,0.10124922606257057,0.03702127,0.050360136
Gm15860,-2.5765824,-1.9643891,0.009978240506902592,0.03295419400448287,0.008787346221441126,0.07203991696106639,0.008889318,0.0342516
Vps18,-2.576585,-0.7327345,0.00997816495661754,0.03295419400448287,0.043936731107205626,0.10875186655497687,0.034754228,0.057107322
Gm12367,-2.576674,-1.4685767,0.009975596550076368,0.03295356273672879,0.008787346221441126,0.07233128164038315,0.011937674,0.032694988
Asb5,-2.5779645,-0.62629026,0.009938420774965732,0.03284286880129495,0.03163444639718805,0.09644170885384419,0.032489978,0.049718045
Sox2,-2.5792027,-0.6851608,0.00990286920482093,0.03274149077562918,0.06502636203866433,0.12980296463561206,0.06580364,0.10378615
Poln,-2.5816238,-0.47302222,0.009833671746899465,0.032520708903284755,0.026362038664323375,0.09079651819208216,0.032187484,0.04440285
2310026I22Rik,-2.5822783,-3.4655323,0.009815043842265784,0.03246433165827306,0.007029876977152899,0.07018246713042212,0.002698452,0.029412184
4930473A02Rik,-2.582422,-1.0424206,0.009810949925501319,0.032457550418397,0.03163444639718805,0.09593182066503989,0.022945734,0.046699665
Gm31356,-2.5855737,-0.8174262,0.009721710799632566,0.032182132461023416,0.03866432337434095,0.10325235823287322,0.030208228,0.052637015
Dut,-2.590013,-0.52692306,0.009597232601774856,0.03180925619954242,0.0421792618629174,0.10729504315839312,0.040735196,0.058179487
Commd4,-2.5933816,-0.26913476,0.009503723426570777,0.031507100366681896,0.03690685413005272,0.10252394653458134,0.04685058,0.056193598
Dusp15,-2.595269,-0.95339054,0.009451693803199383,0.03134234388398956,0.03690685413005272,0.10143132898714353,0.032144256,0.061335787
Zfp28,-2.5956354,-1.1731619,0.009441620469792094,0.03131666979673047,0.01757469244288225,0.08183705430309211,0.017181316,0.038335267
Psme3,-2.5956903,-0.5825503,0.009440110295984058,0.03131552637692489,0.03866432337434095,0.104527078704884,0.038027674,0.056420784
Gm15892,-2.5984676,-0.9730799,0.009364090435084802,0.031078694415850868,0.029876977152899824,0.09418363258913938,0.022689966,0.044064894
Gm43154,-2.598656,-0.8525747,0.009358951531910027,0.031065475931120745,0.028119507908611598,0.09272680919255563,0.030170068,0.05383347
Camsap3,-2.6008468,-1.2145499,0.009299396151441475,0.030894507243970384,0.029876977152899824,0.0940743708343956,0.019775907,0.045308307
Gemin8,-2.6016085,-0.29805288,0.009278769875845696,0.030829794307403718,0.05975395430579965,0.12641585023855484,0.054573696,0.06668817
Shcbp1l,-2.6030247,-3.0861146,0.009240531902251036,0.03071033917297283,0.008787346221441126,0.07247696398004153,0.0042196135,0.035279185
Gm43847,-2.6051185,-2.395178,0.009184245476905108,0.030534604796392015,0.008787346221441126,0.07247696398004153,0.0059362124,0.030839385
Gm50024,-2.6063828,-1.0909414,0.00915041088717422,0.03043127413804514,0.015817223198594025,0.08008886622719161,0.016277656,0.034360074
Mme,-2.6064248,-1.820326,0.00914929197898954,0.03043127413804514,0.022847100175746926,0.08668099209673308,0.014007454,0.0486158
Gm15478,-2.607019,-0.9333396,0.009133430621671658,0.030388221991619297,0.019332161687170474,0.08398586881305314,0.0213907,0.04045999
A430010J10Rik,-2.6084454,-0.84968776,0.00909544955710307,0.030265601188775172,0.028119507908611598,0.09323669738135995,0.028000342,0.049906485
Nfe2l3,-2.6098983,-1.5079403,0.009056916563371124,0.03014484678035205,0.015817223198594025,0.08027096915176457,0.019847501,0.055444993
Aim2,-2.6157274,-1.4014605,0.008903760318417029,0.02964977565446345,0.0351493848857645,0.09942819681684088,0.029036155,0.0749487
Ankrd12,-2.615895,-0.2766708,0.008899393284170935,0.029638906488060616,0.5360281195079086,0.7617729540736424,0.9336224,1.0543255
Cetn4,-2.6178765,-1.951512,0.008847884415840931,0.02947832042822639,0.012302284710017574,0.07648322832064683,0.009971638,0.038028836
Bud23,-2.6178973,-0.41389734,0.008847341493617121,0.02947832042822639,0.03866432337434095,0.10507338747860291,0.039511837,0.052302767
Rfesd,-2.6182926,-0.4286016,0.00883709941749986,0.029449691349153075,0.056239015817223195,0.12302873584149761,0.04627037,0.06179082
Gm1604b,-2.620405,-2.89023,0.008782541333375903,0.02928240298148784,0.012302284710017574,0.07619186364133008,0.004943122,0.03607968
Taf5,-2.6213524,-0.97782564,0.00875816587171233,0.029208379914721402,0.019332161687170474,0.08405870998288233,0.021929717,0.042740926
Lct,-2.622813,-2.100435,0.00872071104467056,0.029094301684914073,0.02460456942003515,0.08831991841788979,0.012875227,0.054081745
Gm56531,-2.6235774,-0.72740805,0.00870116813559272,0.02903991899184901,0.03163444639718805,0.09684233528790473,0.02655271,0.04358735
Eral1,-2.6239805,-0.6086829,0.008690877031270012,0.02900917587953109,0.03866432337434095,0.10485486396911535,0.03385761,0.051180016
0610040F04Rik,-2.6241925,-0.9776012,0.008685468544331292,0.028994724783970905,0.02460456942003515,0.08955821830498598,0.021262433,0.04144711
Pnma3,-2.6242867,-1.0164516,0.00868306573808003,0.028990305216477434,0.022847100175746926,0.08751866554976873,0.020498509,0.041041292
Map6d1,-2.6248076,-1.5284647,0.008669794274664865,0.028949592663134703,0.012302284710017574,0.07710237826419493,0.016220344,0.046094865
Hcn3,-2.6253781,-1.9845438,0.008655276498054636,0.028904707867602294,0.008787346221441126,0.07342389918782095,0.008823232,0.034470335
Mfsd4b4,-2.626085,-1.6892265,0.008637325889319848,0.028848346382352306,0.015817223198594025,0.08038023090650837,0.011114039,0.035406604
Echdc2,-2.6264095,-0.57416755,0.008629093062420322,0.02882443194769195,0.040421792618629174,0.10609316385621154,0.036171272,0.05338744
Snhg4,-2.6270325,-0.518825,0.00861331099583441,0.02877529111750225,0.0421792618629174,0.10809629602651419,0.038141076,0.05420738
Gm37107,-2.6296735,-2.1226225,0.008546689183365092,0.028566928518101754,0.014059753954305799,0.07855920166077868,0.0078383,0.03369462
Rab9b,-2.6309483,-0.89586663,0.008514698911672827,0.028470627147417726,0.02460456942003515,0.08988600356921732,0.023795642,0.043833315
Ctc1,-2.631362,-0.41451532,0.008504343164308786,0.028439539617296464,0.05272407732864675,0.11953235968969661,0.04655902,0.061587494
ENSMUSG00000120124,-2.631362,-1.8200767,0.008504343164308786,0.028439539617296464,0.019332161687170474,0.0842043923225407,0.022653589,0.077796586
Mrpl39,-2.632045,-0.6603316,0.00848726118413332,0.028393016436461943,0.03866432337434095,0.10474560221437157,0.03528088,0.055202704
Gpsm2,-2.632634,-0.46306878,0.008472559971726005,0.02834736476656428,0.05272407732864675,0.11982372436901337,0.053683378,0.07327209
Tigar,-2.6363142,-0.42065546,0.008381208383277586,0.028066185102027512,0.028119507908611598,0.09400152966456642,0.034901083,0.04644566
Cyb5d2,-2.6383166,-0.31951085,0.008331875262997489,0.02791489879261129,0.056239015817223195,0.12317441818115599,0.05425484,0.0672617
Vegfa,-2.639722,-0.36088282,0.008297400692159526,0.02780286277569852,0.05272407732864675,0.12015150963324471,0.057698663,0.07350761
Fam217b,-2.6424286,-0.34807357,0.00823137874814479,0.02759540199159707,0.050966608084358524,0.11854900389700258,0.05151321,0.06512021
Cmya5,-2.645889,-0.41474187,0.00814765263098376,0.02732494086302217,0.05272407732864675,0.12018793021815931,0.04870901,0.06441923
Zfp324,-2.6480486,-0.6815082,0.00809579004096474,0.027157787565633282,0.033391915641476276,0.09968314091124303,0.029418556,0.04677178
C130036L24Rik,-2.648792,-0.5116732,0.008078005232342375,0.027101510874396256,0.03690685413005272,0.10303383472338566,0.036015846,0.05096285
Gm14418,-2.648949,-0.6142435,0.008074252356708705,0.02709230280029507,0.040421792618629174,0.10663947262993044,0.034691006,0.052626003
Mettl13,-2.6507995,-1.0738811,0.008030148384521575,0.02694997887124996,0.022847100175746926,0.08861128309720655,0.020535309,0.042748667
Ccdc84,-2.65181,-0.3237159,0.008006160129093137,0.026880610104802277,0.03690685413005272,0.10419929344065265,0.04016691,0.05002196
Tmem198,-2.6524224,-0.69136834,0.007991649284710073,0.026838597210368662,0.03163444639718805,0.09749790581636741,0.032658324,0.052220196
Gm10138,-2.6528308,-1.9289849,0.007981988476743255,0.02680950379626141,0.01054481546572935,0.07593691954692793,0.009955376,0.0373903
Gm29237,-2.6535008,-0.3073813,0.00796615750388145,0.026759676475721285,0.043936731107205626,0.11151983100848599,0.04292669,0.052854903
Gm2629,-2.6545427,-2.1181078,0.007941601122269664,0.026690534353394104,0.022847100175746926,0.08773718905925629,0.026453748,0.11008644
Garin2,-2.655558,-1.4646978,0.00791772701712454,0.026613625838145662,0.01757469244288225,0.08285683068070074,0.014068922,0.038360182
Hgf,-2.6562152,-0.6239675,0.007902316948647185,0.026565151558882755,0.05272407732864675,0.12015150963324471,0.05406872,0.082150824
Stard3,-2.656537,-0.28557944,0.007894775213249378,0.026543119366868213,0.056239015817223195,0.12452197982299595,0.061460305,0.07442451
Cdo1,-2.6587331,-0.49552307,0.007843503734985897,0.026380641552017903,0.04569420035149385,0.11275813089558219,0.044802014,0.062598795
Zc3h8,-2.6591914,-0.2845776,0.007832847118758365,0.02635139627908317,0.054481546572934976,0.12302873584149761,0.05035245,0.061003186
Adck5,-2.6606572,-0.72531337,0.007798833056908671,0.026240250969087907,0.03866432337434095,0.10529191098809047,0.030493634,0.0499232
Mtif3,-2.6643138,-0.48496756,0.0077145562703997105,0.02596969769301431,0.03690685413005272,0.10379866700659213,0.037867174,0.052605134
Ankzf1,-2.6651018,-0.5001602,0.00769650507530797,0.025915424984151024,0.0421792618629174,0.10904323123429362,0.036147356,0.050751112
Foxred2,-2.6654577,-1.3938025,0.007688361476433145,0.025891248636641006,0.022847100175746926,0.08828349783297519,0.016513279,0.042822108
Rnf31,-2.672046,-0.36917436,0.007539032598337019,0.025407475971066816,0.0351493848857645,0.1028153112138981,0.037254687,0.047862254
4930567K20Rik,-2.673729,-2.313563,0.007501304058208651,0.025286669181290484,0.012302284710017574,0.07790363113231598,0.007454738,0.036521554
Fgd3,-2.673975,-1.7411286,0.007495802740890417,0.025271294811508846,0.026362038664323375,0.091707032814947,0.020355763,0.06648586
Tbrg4,-2.6750116,-1.0652472,0.00747266668319535,0.025199617692954198,0.0210896309314587,0.08715445970062279,0.020192511,0.041797075
Gm48693,-2.6765559,-0.8335929,0.007438315072570768,0.025096374434954362,0.026362038664323375,0.09298175328695779,0.023984477,0.04235029
Gm19409,-2.6771448,-1.9522614,0.007425252232211008,0.025058594257662617,0.01757469244288225,0.08311177477510288,0.009633396,0.036774926
Mettl1,-2.6786656,-0.38857445,0.007391616189628407,0.024949968510994902,0.056239015817223195,0.12441271806825217,0.049049724,0.0637368
D030028A08Rik,-2.6796525,-0.6400054,0.0073698635751777795,0.02488104463689244,0.04745166959578207,0.11468842189605565,0.037376516,0.057653017
Egf,-2.6798801,-1.148132,0.007364851903602258,0.02487037459467044,0.033391915641476276,0.09971956149615763,0.022025434,0.048176475
5330439A09Rik,-2.6803148,-1.3576602,0.0073552978851730965,0.024844356275876944,0.01054481546572935,0.07651964890556143,0.012777754,0.032424152
Mrpl10,-2.6882012,-0.31093335,0.007183808339333168,0.024289534425302912,0.050966608084358524,0.11975088319918419,0.053992562,0.06655472
Pecr,-2.6887195,-0.6044145,0.007172665550303454,0.02425491106678251,0.03866432337434095,0.10594748151655316,0.036861032,0.055517763
C030034I22Rik,-2.696614,-0.7663909,0.007004842362889788,0.023720241246483757,0.028119507908611598,0.09509414721200422,0.026521506,0.044702657
Tstd3,-2.6966166,-1.1448971,0.007004787308399383,0.023720241246483757,0.026362038664323375,0.09294533270204319,0.021473877,0.046882425
Lair1,-2.7017758,-1.8965566,0.006897027098751326,0.02338462058592405,0.0351493848857645,0.10099428196816841,0.028772425,0.103172496
Hrh1,-2.7027416,-1.1479882,0.006877019120188803,0.023322668655745695,0.029876977152899824,0.0969880176275631,0.026158864,0.05707397
Sh2d4b,-2.7062438,-1.4516261,0.006804906488877291,0.02309559648302802,0.01757469244288225,0.08416797173762611,0.015548932,0.041968036
