names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Vascular (for_DEGs),mean_expr_Rest (for_DEGs)
Dab2,11.240482,3.9511383,2.579680919559907e-29,7.030022952188103e-28,0.3163444639718805,0.05142586589940634,0.5069358,0.041797828
Cldn5,11.19609,6.7384734,4.261311275545915e-29,1.1542483263499873e-27,0.281195079086116,0.009432931492879775,0.60855025,0.007815219
Adamts12,11.155709,5.213723,6.715526575204643e-29,1.8008602702170533e-27,0.29525483304042177,0.029100047346760388,0.5794272,0.020933323
Abcg2,11.153552,2.9961426,6.880362274044121e-29,1.8413877918681826e-27,0.3954305799648506,0.17689478093018174,0.66599065,0.112094805
Bmp6,11.143014,5.3759375,7.74528261598894e-29,2.066690604683444e-27,0.29701230228471004,0.03263284408347598,0.6711478,0.022772161
Slc7a2,11.128712,3.8364143,9.093999389114531e-29,2.4145826441255678e-27,0.3163444639718805,0.05441235386240303,0.51204777,0.0457495
Ets1,11.078152,4.032005,1.6014371446556432e-28,4.194017161490948e-27,0.3181019332161687,0.06115016207160287,0.59110785,0.048093755
Vtn,11.063227,5.693367,1.8916688903771442e-28,4.934868260624647e-27,0.28471001757469244,0.01788250719306552,0.5797459,0.015067555
Sparcl1,11.032058,1.4284818,2.6767002142337455e-28,6.922322883201225e-27,0.6397188049209139,0.5892122227482973,1.3159977,0.6999661
Syne2,11.030765,2.8767917,2.715468081855199e-28,7.00909004413537e-27,0.3884007029876977,0.16691554066358305,0.60228866,0.10660539
Plcb4,10.982872,1.9067421,4.619992118633463e-28,1.1711244172422749e-26,0.492091388400703,0.32731179662745385,0.8454099,0.30337188
Gmds,10.959829,1.1099367,5.9611393898895155e-28,1.5039982667261154e-26,0.6309314586994728,0.6659503951633463,1.2903106,0.79765505
Mgp,10.953901,5.011829,6.364615318236751e-28,1.602785507038627e-26,0.29173989455184535,0.029755617875223076,0.6444526,0.027662428
Svil,10.94558,2.5268946,6.976974128420992e-28,1.7487993920771648e-26,0.40421792618629176,0.18396037440361293,0.6853936,0.15771405
Zic4,10.891063,6.319679,1.271483503683453e-27,3.151730788189519e-26,0.2741652021089631,0.009542193247623556,0.4427465,0.0069488804
St3gal6,10.856032,2.6151092,1.8668576009809128e-27,4.5852343453708523e-26,0.3954305799648506,0.1712495902684197,0.7136615,0.15699136
Ctnna1,10.849478,2.5254083,2.0056786838269717e-27,4.917206773214483e-26,0.40421792618629176,0.19000619149943548,0.62031364,0.13914354
Camk1d,10.790723,0.38683236,3.8078443396446676e-27,9.168170018481381e-26,0.8927943760984183,0.9548020541209892,2.5650897,2.3203292
mt-Co2,10.776727,1.9925696,4.433845524977316e-27,1.0618309202864572e-25,0.5008787346221442,0.3443930509523983,0.96029484,0.34017876
Bmp5,10.749625,6.315299,5.9503187450339106e-27,1.4149120768058511e-25,0.27240773286467485,0.011982372436901336,0.44454426,0.0070048748
Rgs5,10.685006,6.110215,1.1964118834694315e-26,2.8174923145331838e-25,0.27768014059753954,0.02181593036384164,0.7045507,0.01469924
Pltp,10.647523,5.5876217,1.7906594531477785e-26,4.1839147396592e-25,0.2759226713532513,0.0197399570237098,0.5091411,0.013710552
Slc22a8,10.632962,7.8064594,2.0935570283402954e-26,4.874686078986459e-25,0.26362038664323373,0.004661834869067997,0.43733442,0.0024475134
Plekhg1,10.626719,1.9319546,2.238490216657828e-26,5.207639144726912e-25,0.46572934973637964,0.27253523691590487,0.84639966,0.2992766
Plpp3,10.607222,2.0422878,2.7583023650611766e-26,6.383771279000328e-25,0.45518453427065025,0.25975161161088245,0.8827698,0.29576916
Actb,10.59995,1.277186,2.981400235913177e-26,6.876414106350822e-25,0.6660808435852372,0.6830680700732054,1.4275651,0.83609444
Zfp36l1,10.57196,3.3737812,4.020006004962738e-26,9.185166781747345e-25,0.3093145869947276,0.0592198710711294,0.4426774,0.052327767
Pard3,10.511567,1.1644168,7.641338912029735e-26,1.703923456981236e-24,0.6151142355008787,0.6089886003569217,1.1810522,0.6967964
Slc7a11,10.507321,3.8430934,7.993181418389763e-26,1.777953515828915e-24,0.3268892794376098,0.0923261827584951,0.94468725,0.10394466
Cxcl12,10.478463,4.8515525,1.0849256649570204e-25,2.3875473069119687e-24,0.29173989455184535,0.04734676038897185,0.64058113,0.030615875
Rin2,10.292564,2.4271612,7.612168152533513e-25,1.6194691865287055e-23,0.3989455184534271,0.199730487671632,0.6606423,0.16044924
Igfbp7,10.282646,5.1063447,8.43782718837411e-25,1.7880474491452076e-23,0.2759226713532513,0.03150380595112358,0.49687687,0.018510325
Lama4,10.228958,3.0589976,1.4709259495298796e-24,3.0853848761801615e-23,0.3444639718804921,0.12561459737043376,0.559547,0.08615853
Prdm6,10.207379,7.930956,1.837601649174913e-24,3.842518001037347e-23,0.2530755711775044,0.004406890774665841,0.4950453,0.0026214593
Gja1,10.182076,2.8648596,2.3841923615137617e-24,4.943151910021202e-23,0.3233743409490334,0.0859890009833558,0.5602079,0.09812306
Zfp521,10.147685,2.547934,3.393179684867032e-24,6.975878969577441e-23,0.35500878734622143,0.13151473212659795,0.5707713,0.12363854
Tns1,10.134411,3.8525343,3.887081208361736e-24,7.966885741318065e-23,0.29173989455184535,0.05499508322103653,0.47104305,0.040806994
Apod,10.104831,2.5675113,5.258633987202127e-24,1.0704507214857664e-22,0.37961335676625657,0.16917361692828786,0.7437383,0.17075723
Foxd1,10.102757,7.6641617,5.371023845874355e-24,1.0916748164799085e-22,0.24956063268892795,0.002950067378082092,0.37365335,0.0022310168
Hsp90aa1,10.093651,0.85959065,5.8935656043109004e-24,1.1942692895010099e-22,0.7486818980667839,0.7962632479877627,1.543252,1.1078888
Heg1,10.041392,2.8017216,1.0024883391455798e-23,2.0087145169904348e-22,0.37961335676625657,0.18887715336708308,0.6846296,0.13189054
Klf12,10.012097,0.8714917,1.3486277938235918e-23,2.674363750556451e-22,0.6625659050966608,0.7165021670248024,1.5064888,1.0712291
Ranbp3l,10.005999,4.878994,1.4343742687343783e-23,2.8423035841366332e-22,0.281195079086116,0.048220854426922095,0.81695414,0.04204576
Pitpnc1,9.9928875,1.4906269,1.6374154452246865e-23,3.232722484436982e-22,0.5659050966608085,0.5052627745201588,1.1980695,0.6006778
Clic4,9.978866,2.5732107,1.8861142813141317e-23,3.715534511650346e-22,0.3444639718804921,0.1219725388789744,0.5546781,0.11740443
Rhoj,9.964807,4.1448107,2.1729648392444256e-23,4.258757493107054e-22,0.28295254833040423,0.04949557489893288,0.45759305,0.032276526
mt-Nd2,9.957122,1.5742531,2.3476141201218874e-23,4.594347516946477e-22,0.5430579964850615,0.43478894271041996,1.0311748,0.47370467
Rps29,9.956582,1.5474558,2.3603772988004238e-23,4.615963465703594e-22,0.5746924428822495,0.5154969588811597,1.1454713,0.55012333
Gjb6,9.934328,4.0279593,2.951588506049691e-23,5.730432309071908e-22,0.2741652021089631,0.036857631933568856,0.4530409,0.03452759
Itpr2,9.839027,1.8881198,7.644660114519827e-23,1.4609674059541091e-21,0.4200351493848858,0.22198346505444877,0.71281946,0.2475578
Pbx3,9.831852,1.9977669,8.209466955061875e-23,1.5644565750532808e-21,0.46924428822495606,0.3343045489310558,0.9627589,0.34029013
Fzd6,9.801552,5.495812,1.1086892015639666e-22,2.096444676004489e-21,0.2530755711775044,0.016425683796481773,0.39691532,0.010739778
Dock1,9.76654,1.6676719,1.5671269531778957e-22,2.948788601672973e-21,0.46397188049209137,0.2814947008048949,0.7795042,0.31593505
Cmss1,9.758114,0.6627475,1.702921246294158e-22,3.1998247474072744e-21,0.7451669595782073,0.8429180172633572,1.7303072,1.3692702
Adgrf5,9.75089,6.768788,1.8285821682859507e-22,3.431145451246054e-21,0.2478031634446397,0.012128054776559712,0.47997656,0.0056334473
Cdh5,9.740851,7.698809,2.018553315334103e-22,3.777056238372378e-21,0.24077328646748683,0.003095749717740467,0.32964355,0.0018776285
Efemp1,9.730204,4.1323857,2.2414374200895664e-22,4.1882770151464985e-21,0.28471001757469244,0.06104090031685909,0.49669793,0.03602352
Eya1,9.7158985,2.6324747,2.57962659891475e-22,4.810171180627295e-21,0.36203866432337434,0.1660778672105474,0.68778425,0.14802536
mt-Cytb,9.703117,2.018767,2.924241126602246e-22,5.433911415753966e-21,0.45342706502636204,0.30702553083002515,0.8658103,0.29250863
Zfhx4,9.663586,2.1482418,4.305273191196581e-22,7.928902717440173e-21,0.43936731107205623,0.31074043049131367,0.8635372,0.26956952
Zic2,9.641127,5.6406116,5.359632389542162e-22,9.790164670768043e-21,0.2460456942003515,0.012164475361474305,0.35449207,0.008492126
Rpl37,9.589048,1.6446003,8.890081652451503e-22,1.6053527822672843e-20,0.5219683655536028,0.4192373529518884,0.9930981,0.4341077
Notch2,9.544842,2.5003903,1.363158639559643e-21,2.4337589797320668e-20,0.36731107205623903,0.1799541100630076,0.6080434,0.13792783
Cyyr1,9.500066,7.180694,2.0975679324422765e-21,3.6982710199950114e-20,0.2390158172231986,0.008595258039844119,0.5169099,0.00465446
Lhfp,9.497917,2.1837947,2.141300136585305e-21,3.7679590484641223e-20,0.4147627416520211,0.26048002330917436,0.7314959,0.21293527
Tpt1,9.496297,1.8203132,2.17486768110199e-21,3.8195225223013376e-20,0.4903339191564148,0.3681392723167134,0.93524784,0.36345276
Lpp,9.492276,1.3124688,2.260428120187648e-21,3.964602061974028e-20,0.5588752196836555,0.5290089958844739,1.0446396,0.5549176
Timp3,9.444703,2.649637,3.5641316576873334e-21,6.170632580029552e-20,0.351493848857645,0.15955858251083513,0.5748196,0.11670923
Foxc1,9.43594,6.845335,3.875050827238773e-21,6.68738700885715e-20,0.23550087873462214,0.0056816112466766214,0.33799124,0.003491042
Clec2d,9.42967,5.7362223,4.1137829913164614e-21,7.090272545007911e-20,0.2390158172231986,0.009651455002367339,0.37735444,0.008563058
Apcdd1,9.427301,3.703948,4.207731349934884e-21,7.247547523894252e-20,0.28998242530755713,0.07823141639654733,0.47781518,0.045933284
Slc38a2,9.401917,2.307904,5.35777724268785e-21,9.175492320651532e-20,0.4973637961335677,0.45216156171468114,1.1786172,0.37457353
Pdgfrb,9.372884,4.7048454,7.057738421337428e-21,1.2017834688297637e-19,0.2548330404217926,0.03183159121535492,0.47018942,0.022757042
Afap1l1,9.333545,3.1364264,1.0238780805825755e-20,1.7237847133617673e-19,0.29525483304042177,0.08198273664275048,0.43824807,0.06066739
Mrc2,9.294936,3.3449323,1.4729392593402336e-20,2.4597810999671893e-19,0.29876977152899825,0.0905779946825946,0.46297204,0.05633065
Wnk1,9.282532,0.72883046,1.6549774122998945e-20,2.7552195209726253e-19,0.6695957820738138,0.7623921040171905,1.3874379,1.0342294
Arhgap6,9.263194,2.2157817,1.9840646640465776e-20,3.292885578933387e-19,0.40421792618629176,0.25159340059001345,0.7750922,0.22477089
Anxa3,9.221966,3.2540743,2.917034256360712e-20,4.790996972396842e-19,0.2671353251318102,0.04545288997341297,0.38724935,0.04838039
mt-Atp6,9.165349,1.8159573,4.938711099141545e-20,8.047493464762482e-19,0.4797891036906854,0.3642786903157665,0.959624,0.37670013
Gpcpd1,9.152324,1.4427583,5.572178893946241e-20,9.052264019367322e-19,0.562390158172232,0.6093528062060677,1.1980983,0.6158162
Macf1,9.141364,0.2880046,6.166938602012648e-20,9.982267484101195e-19,0.7943760984182777,0.878792293404232,1.9872652,1.8174735
Tbx18,9.127806,7.5599675,6.990183001385347e-20,1.129442076050657e-18,0.22671353251318102,0.0042976290199220595,0.38691324,0.0025004393
Rps16,9.101279,1.6232617,8.927376041368238e-20,1.4329665127333605e-18,0.5096660808435852,0.4164693884983793,0.944734,0.4123172
Rps8,9.0999155,1.4115915,9.040185342317957e-20,1.4493423636520496e-18,0.5729349736379613,0.5440506974542011,1.1415142,0.5884678
Nid1,9.094864,6.270601,9.470489410681352e-20,1.5129134986029012e-18,0.22847100175746923,0.0070291728885165895,0.3365136,0.0051684612
Egfr,9.064609,2.526903,1.250529284145217e-19,1.981233600529598e-18,0.3181019332161687,0.11446989838656808,0.5692417,0.124930784
mt-Nd4,9.0038395,1.5531012,2.1795799777656025e-19,3.4228704852461566e-18,0.5166959578207382,0.42429981425501695,0.9996708,0.46073908
Itm2b,8.992226,0.9332572,2.422730773943815e-19,3.791425503545154e-18,0.6590509666080844,0.7245511162909276,1.3112134,0.88356596
Lrrk1,8.819328,3.362833,1.1514826501390746e-18,1.7343239242845816e-17,0.2618629173989455,0.05306479222056306,0.41490114,0.048775475
Rbms3,8.797253,1.2328794,1.4020689463257083e-18,2.095305483190867e-17,0.5764499121265377,0.5093418800305933,1.1614083,0.65941435
Stard13,8.780733,1.6649711,1.6241253774816006e-18,2.4164035931855264e-17,0.45694200351493847,0.34330043340496047,0.79756916,0.32553545
Ptma,8.737994,1.6454386,2.3728553518699257e-18,3.4974560232992265e-17,0.4938488576449912,0.402957351495065,0.906463,0.3863902
Tek,8.726956,4.546033,2.6161834961854538e-18,3.843458203526689e-17,0.2548330404217926,0.05353825982445278,0.49086028,0.026765838
Dock5,8.699804,2.8739445,3.324558739861404e-18,4.852302734387612e-17,0.28646748681898065,0.0877007684743417,0.48425213,0.08156155
Rora,8.67399,0.61370116,4.172343196957757e-18,6.043712221145818e-17,0.7592267135325131,0.8015806533852934,1.9845953,1.6295424
Rps24,8.668879,1.6040342,4.363965101549373e-18,6.317874045184894e-17,0.4938488576449912,0.40339439851404013,0.8706192,0.37618622
Add3,8.667156,1.1280806,4.430462410870027e-18,6.410690628975639e-17,0.5711775043936731,0.5927814400699275,1.0221478,0.59553814
Col4a5,8.662285,4.969868,4.623997891373375e-18,6.676347304739527e-17,0.23198594024604569,0.024365371307863204,0.4640126,0.018665476
Rpl27a,8.607537,1.5515302,7.464694243187454e-18,1.0651956150528248e-16,0.5061511423550088,0.4268128346141239,0.9105474,0.41001245
Calm2,8.594335,0.5246854,8.374879202320632e-18,1.1887638888872442e-16,0.7715289982425307,0.8584696070218888,1.6869013,1.4012789
Epb41l2,8.56668,1.3378276,1.0651102611888413e-17,1.500761023499956e-16,0.47451669595782076,0.3341224460064829,0.7813738,0.38430652
4930594M22Rik,8.56399,3.5183687,1.0902773552336277e-17,1.5346124952921726e-16,0.29701230228471004,0.11709218050041884,0.5049761,0.055748515
Glul,8.549779,1.8274386,1.2332437911786673e-17,1.7304052568653155e-16,0.4130052724077329,0.26827402848089743,0.69114596,0.24735838
Son,8.543704,0.54548186,1.2998698845270652e-17,1.8210377370824942e-16,0.6625659050966608,0.7858469607021888,1.3388606,1.0745002
Ly6c1,8.533132,6.122263,1.4243847705613746e-17,1.9871868528029147e-16,0.21616871704745166,0.00877736096441709,0.4281014,0.0076414146
Nipbl,8.5320425,0.43391177,1.437859192947877e-17,2.0039043835326482e-16,0.6906854130052724,0.7978657537240048,1.3698881,1.1545452
Fli1,8.51105,2.5764732,1.72364925383836e-17,2.3935119095936295e-16,0.28998242530755713,0.09272680919255563,0.54481924,0.11460344
Ptpn13,8.482923,2.6457381,2.1960713998164767e-17,3.02452273260219e-16,0.3268892794376098,0.1557344210948028,0.54101664,0.108576946
App,8.481038,0.25010914,2.2319411747381623e-17,3.0723493527261486e-16,0.8260105448154658,0.8999162326546964,1.954982,1.8080571
Pde5a,8.420387,2.748996,3.752418091431961e-17,5.094869839149914e-16,0.28998242530755713,0.10245110536475216,0.45325303,0.08185579
Slc1a3,8.416605,1.7732648,3.875517742900289e-17,5.259351603622766e-16,0.4428822495606327,0.3119058892085807,0.95802915,0.38525692
Grk5,8.412703,2.0828743,4.006711513304954e-17,5.429164819087448e-16,0.40597539543058,0.2891794442218742,0.6617161,0.20002732
Eng,8.319545,5.0696135,8.830178653702578e-17,1.1751703834818637e-15,0.2179261862917399,0.016862730815456896,0.3707121,0.01327482
