names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Rps7,-3.2415261,-0.8885547,0.0011889149821442185,0.04982077418060277,0.3958333333333333,1.0278196,0.6778096
Camk2a,-3.2515116,-1.1404527,0.0011479306509887583,0.048749415596498,0.31666666666666665,0.95542985,0.5456277
Rpl30,-3.2577527,-0.8675553,0.0011229827513134182,0.048084079624420004,0.38333333333333336,0.9868897,0.65354437
Gm20713,-3.275643,-1.1222012,0.0010542166720191534,0.046287259133315536,0.25,0.73821497,0.40662926
Rpl27a,-3.29603,-0.8369236,0.0009806150031849996,0.0451609339939275,0.45,1.1782684,0.81489027
Calm2,-3.3043513,-0.55917233,0.0009519645180938544,0.044970810552972924,0.8375,2.1322742,1.7992991
Rpl27,-3.3051834,-1.1632969,0.0009491425270091896,0.044970810552972924,0.23333333333333334,0.71932155,0.38538
Gja1,-3.3251543,-0.47247082,0.0008836959895139685,0.04319272567614973,0.7416666666666667,1.7967812,1.5315669
H3f3a,-3.342629,-1.1835529,0.0008298880712512297,0.04134278939569828,0.275,0.819113,0.4437057
Aldoa,-3.3517823,-0.77846825,0.0008029315682055702,0.04078420053797117,0.48333333333333334,1.2299303,0.88020813
Hsp90ab1,-3.364264,-0.6304298,0.0007674808523629091,0.039369488080121105,0.7041666666666667,1.787745,1.4385056
Fau,-3.4391549,-0.9556032,0.0005835332760976016,0.03149256149439244,0.4166666666666667,1.1505102,0.7484169
Mt3,-3.4657826,-0.625307,0.0005286902974350673,0.028833099273800882,0.7541666666666667,1.9852302,1.6236725
Rpl19,-3.4686952,-0.92005056,0.0005229924980563936,0.0288257886428742,0.4375,1.1338031,0.74847233
Rpl17,-3.4695272,-0.83402354,0.0005213750977434205,0.0288257886428742,0.475,1.2165587,0.8469816
Mdh2,-3.5040603,-1.7185688,0.00045822158834340067,0.02580484836094738,0.15,0.6144695,0.22941989
Ubb,-3.509885,-0.73336864,0.00044830029346409715,0.025523558466346016,0.6625,1.6902626,1.2972349
Actg1,-3.5452502,-0.99634475,0.0003922404636189516,0.02283368361808751,0.35,0.9394972,0.57735705
Camk2n1,-3.5548196,-0.899296,0.00037823841952525067,0.022268786949549133,0.4666666666666667,1.204918,0.81213063
Dynll1,-3.6072433,-0.90572596,0.0003094674921888686,0.018643617174773582,0.5,1.3332254,0.91266036
Gm35188,-3.6184769,-1.4337233,0.00029634194849522706,0.018121068043646913,0.22083333333333333,0.7399413,0.3404939
Olfm1,-3.6754773,-0.99321455,0.00023740527572728594,0.015525999835248194,0.3958333333333333,1.0827366,0.68359053
Rpl37a,-3.6908715,-0.84689564,0.00022348711423641934,0.014844701780242163,0.5083333333333333,1.3553989,0.9556195
Rpl6,-3.7283168,-1.0369375,0.0001927629398895544,0.013316063887570418,0.375,1.0482992,0.64342105
Rps27,-3.7287328,-1.0893995,0.00019244500534289452,0.013316063887570418,0.3541666666666667,0.9848279,0.5812558
Rpl37,-3.736638,-0.91607755,0.0001864970873205931,0.013236183690520448,0.5208333333333334,1.3927286,0.9568669
Cox6c,-3.7682586,-0.90943,0.00016439033814093142,0.011995863970537545,0.5291666666666667,1.3736016,0.9440332
ENSMUSG00000095041,-3.79239,-1.4439008,0.00014920427275731205,0.01104324767365191,0.1875,0.65135217,0.29078716
Selenow,-3.8768504,-0.95909435,0.00010581738586092671,0.008566248064772833,0.4791666666666667,1.2669932,0.8380053
Rpsa,-3.9213688,-1.194685,8.80473718115711e-05,0.0073576360218669335,0.35,1.0265597,0.57810104
Scd2,-3.9421718,-0.6032532,8.074708476510713e-05,0.006972510769467001,0.725,1.8015163,1.4655826
Cox8a,-4.017479,-0.8497013,5.882413155008934e-05,0.005442282599303802,0.5625,1.4543952,1.0371343
Rplp1,-4.060749,-0.74075633,4.891552628107611e-05,0.0046078425756773695,0.7291666666666666,1.9493078,1.527102
Atp5b,-4.121078,-1.1163732,3.77104034611229e-05,0.0038309333398446614,0.3958333333333333,1.1073549,0.6599285
Apoe,-4.4863787,-0.6246658,7.244389790955021e-06,0.000987715355445736,0.9041666666666667,2.9861526,2.580154
Fth1,-4.5596056,-0.8419661,5.124982551716468e-06,0.0007176360702822438,0.6791666666666667,1.7749748,1.3174002
Actb,-4.7871904,-1.0302856,1.6913233618689005e-06,0.00031295522635152765,0.5291666666666667,1.4907334,0.98747265
Eef1a1,-4.7934313,-1.1819992,1.6395259130720014e-06,0.00031295522635152765,0.4791666666666667,1.4108028,0.8611843
Rps29,-4.9885635,-1.142764,6.082987261632681e-07,0.00013131648751049552,0.525,1.5525398,0.9881714
Ppia,-4.99106,-0.8956344,6.00488382867272e-07,0.00013131648751049552,0.6708333333333333,1.75046,1.2689385
Tmsb4x,-5.095075,-0.79363304,3.4860305145912684e-07,8.986420164931166e-05,0.8875,2.6000965,2.1030307
Cst3,-5.21282,-0.83762115,1.859911748112813e-07,5.981659887093896e-05,0.925,3.1209137,2.574454
Rps15,-5.3110104,-1.2101276,1.0901909870711837e-07,3.765519669343869e-05,0.4666666666666667,1.4093294,0.84885913
Nrgn,-5.6072454,-1.0814452,2.0557210522308124e-08,1.1834100857342044e-05,0.6791666666666667,1.9274232,1.3283311
Calm1,-6.5109286,-1.0296998,7.468770262550206e-11,9.673924682568155e-08,0.8208333333333333,2.453638,1.8256761
