names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ProS (for_DEGs),mean_expr_Rest (for_DEGs)
1700047M11Rik,-2.7682848,-3.4305186,0.005635218601495651,0.035066772538718885,0.030054644808743168,0.11229211858279103,0.011540177,0.11791104
Syt11,-2.7761474,-0.30501837,0.005500727524851563,0.0342774927163176,0.9289617486338798,0.7904193781634129,0.95575225,1.0910755
Gm19938,-2.779129,-0.67180395,0.005450485667552857,0.03398017398773672,0.29508196721311475,0.3567245119305857,0.15047666,0.23007546
Lama3,-2.7823744,-3.9384997,0.005396276945191796,0.03365783693530723,0.00819672131147541,0.09269703543022415,0.0038016343,0.056757085
Cep128,-2.7849853,-1.1135474,0.0053530140409166396,0.033419025854886174,0.14754098360655737,0.227765726681128,0.07520278,0.15614572
Btg1,-2.7930236,-1.5758709,0.00522179029739197,0.03266810367658259,0.07923497267759563,0.16221981200289226,0.03869425,0.11119643
Gpc3,-2.7944932,-3.3003945,0.00519811302737317,0.03255787809918813,0.01912568306010929,0.10325379609544469,0.0078060264,0.0743695
Tmem132e,-2.8026192,-2.5976977,0.005068949150292276,0.0318081886194193,0.01366120218579235,0.09938539407086044,0.008253519,0.048949115
Vwa3a,-2.8130991,-1.4174716,0.0049066504691018566,0.03087627590275571,0.08196721311475409,0.16532899493853942,0.037826687,0.09801284
Rims3,-2.8132064,-2.794585,0.00490501330010952,0.030873203882394663,0.02459016393442623,0.10943600867678958,0.0090523865,0.06118307
Nudt4,-2.8226526,-1.1724263,0.004762814446733216,0.030055618643429195,0.13934426229508196,0.22288503253796096,0.070850104,0.15313509
Parp8,-2.8252506,-0.44144607,0.004724363360290877,0.029841006932537814,0.6202185792349727,0.5904916847433116,0.5388624,0.67786384
Exph5,-2.8258882,-3.3779101,0.004714974074796487,0.02978870288967355,0.01092896174863388,0.09681851048445408,0.005036604,0.051159646
Arhgap15,-2.8295918,-0.61101186,0.004660744350935223,0.02947380576832889,0.3087431693989071,0.3789949385394071,0.22973774,0.33250946
Map3k20,-2.831338,-2.003883,0.00463537329012024,0.029334074494943678,0.04371584699453552,0.1294649313087491,0.020828862,0.08104165
Pamr1,-2.833458,-2.435418,0.004604737081496886,0.029153931522106817,0.0273224043715847,0.11315979754157629,0.013591371,0.07140905
Ocln,-2.83497,-3.9117997,0.004582999788465281,0.02904368026322219,0.01092896174863388,0.09671005061460593,0.0037134234,0.05448355
Adarb1,-2.8363748,-0.4952575,0.004562888464253188,0.028923050963548753,0.5546448087431693,0.5236804049168474,0.34796742,0.46162215
4930467D21Rik,-2.836586,-2.8164523,0.0045598693831732755,0.028910733913606868,0.0273224043715847,0.11243673174258857,0.013209239,0.08953632
Pde5a,-2.839376,-3.180771,0.004520186738081323,0.028686211065716855,0.02185792349726776,0.10737527114967461,0.010384606,0.090441614
Trp53bp2,-2.844338,-1.4974126,0.004450381256101602,0.02830337144413019,0.1092896174863388,0.19211858279103397,0.05011385,0.13548718
Ltbp1,-2.8490822,-1.7579123,0.004384555600392149,0.02791116062130705,0.03825136612021858,0.12494577006507593,0.029725263,0.097165205
Atp6v0c,-2.8513649,-0.70273554,0.004353199039069663,0.027744416076803093,0.7459016393442623,0.6804410701373825,0.62836087,0.88516533
N4bp2,-2.8541677,-1.0676203,0.004314973822812872,0.02752037660075525,0.13934426229508196,0.22295733911785973,0.071422435,0.14425215
Stard5,-2.859868,-1.8676845,0.004238174665734879,0.02708198650851277,0.0546448087431694,0.14020245842371656,0.023718566,0.08396869
Frmd5,-2.8753557,-0.25703993,0.004035726853869343,0.025917777381326303,0.9043715846994536,0.736587129428778,1.2372335,1.3668853
Kcng3,-2.8876534,-1.5104635,0.0038812729436158715,0.025051598365351542,0.04918032786885246,0.1371655820679682,0.025497474,0.0709958
Sox2,-2.8988488,-2.6181526,0.003745353627525269,0.024246206090421163,0.04371584699453552,0.12960954446854664,0.01771935,0.10414363
Fbxo10,-2.8995578,-0.67224,0.003736895051288893,0.02420110147701435,0.20765027322404372,0.29718004338394793,0.11701649,0.18050258
Brinp2,-2.9042141,-0.5429092,0.0036817625924641063,0.023872818740229375,0.6038251366120219,0.5439624005784527,0.4537073,0.607842
Pacsin2,-2.9084022,-1.1555845,0.003632807017790569,0.023583842611266632,0.15027322404371585,0.23344179320318148,0.074313685,0.1585912
Mob3b,-2.908825,-2.1232944,0.0036278988856151295,0.023557671110797134,0.05737704918032787,0.1438539407086045,0.030438874,0.12633069
St8sia4,-2.9144406,-1.103369,0.0035632659773327,0.023199650305531776,0.2103825136612022,0.28167028199566163,0.1101179,0.2232339
Il18,-2.920053,-1.9934444,0.0034997187820674795,0.022830163552841263,0.09016393442622951,0.17364425162689806,0.03883313,0.14640939
Hrh1,-2.9240754,-4.319746,0.0034548116954464777,0.022559122784118313,0.00819672131147541,0.0967823571945047,0.0029410801,0.057154305
Bmp2k,-2.9298925,-1.3191657,0.003390792630227555,0.022173423697788852,0.18579234972677597,0.26409978308026033,0.104455225,0.24274021
Matn4,-2.936874,-2.8785472,0.003315389456170666,0.021722632208560303,0.0273224043715847,0.11601590744757773,0.012818892,0.09064293
Plekhh1,-2.9482188,-2.5766077,0.0031961066121603443,0.021038935069805812,0.04644808743169399,0.13412870571221983,0.023210833,0.13109875
Fads2,-2.9565463,-1.839254,0.0031110540635420373,0.020544119608595368,0.07923497267759563,0.16663051337671728,0.035344258,0.1210951
Ppm1h,-2.9577365,-0.2811784,0.003099068935645571,0.020470005482005036,0.825136612021858,0.6718004338394794,0.73020786,0.83592707
Ncdn,-2.9593072,-0.95902836,0.003083316934545416,0.020375977872905883,0.41530054644808745,0.456001446131598,0.25092518,0.44112605
Cdh10,-2.9623377,-0.2786186,0.0030531279572759014,0.020224865488197696,0.825136612021858,0.7530730296456978,1.2993393,1.4433861
Vwc2l,-2.9623702,-1.0220053,0.0030528055080515904,0.020224865488197696,0.24316939890710382,0.31117136659436007,0.19436422,0.36163282
Cdc14a,-2.9707658,-2.5286632,0.002970580862117802,0.019742643523399786,0.040983606557377046,0.12957339117859726,0.019393615,0.107059486
Zadh2,-2.970857,-1.6938246,0.002969700375267666,0.019741674686650716,0.06557377049180328,0.15480838756326826,0.02910812,0.09125906
Ppp1r14c,-2.9723234,-0.63540363,0.002955551015883263,0.019662207426784668,0.43169398907103823,0.45462762111352134,0.25489,0.3722355
Olfml2b,-3.0005934,-1.869302,0.0026945405358645815,0.01810510232525164,0.05737704918032787,0.14746926970354302,0.025260586,0.089353025
Sorbs2os,-3.0008633,-0.7309478,0.0026921535516265848,0.018093588277190178,0.16393442622950818,0.25701373825018076,0.09281223,0.14964163
Plcb4,-3.0016437,-0.98869485,0.0026852622961419494,0.018051788315570222,0.2677595628415301,0.33148951554591466,0.17181563,0.31626245
Dnah5,-3.0016696,-1.3109199,0.0026850328654987933,0.018051788315570222,0.08196721311475409,0.17212581344902386,0.041368913,0.09965408
Egfr,-3.0069213,-3.1142988,0.0026390816922055127,0.01777691779131665,0.030054644808743168,0.11977584960231381,0.016618732,0.13550407
Cpne5,-3.0081146,-1.377531,0.00262874028432045,0.01771614031594946,0.08196721311475409,0.17284887924801157,0.04000272,0.10078903
Myo5b,-3.0083227,-1.0333565,0.0026269406759362336,0.017708453578125085,0.21584699453551912,0.2890093998553868,0.11084765,0.21505752
Slc6a11,-3.012836,-1.5841603,0.002588187696125294,0.017482303518071056,0.09562841530054644,0.1844179320318149,0.04453249,0.12798923
Prune2,-3.0192971,-0.7514999,0.0025336199849938174,0.017143885418479946,0.2896174863387978,0.3626898047722343,0.15883091,0.25449094
Glce,-3.0214593,-0.71400785,0.002515593862699788,0.017036975669091785,0.3005464480874317,0.3745480838756327,0.17320852,0.27019107
Fbn1,-3.0226755,-0.712699,0.0025055074821770033,0.016983598901638766,0.226775956284153,0.3147866955892986,0.14218183,0.22346057
Mobp,-3.0263207,-1.9844007,0.002475496534507245,0.016805606842397593,0.1448087431693989,0.2225234996384671,0.08280282,0.29386038
Sec14l5,-3.0289772,-3.5277023,0.002453831751090141,0.01667116539868321,0.0273224043715847,0.11767895878524946,0.011104852,0.12114328
Tmsb4x,-3.0300665,-0.7286841,0.002444998659445388,0.016623763658729144,0.7814207650273224,0.7204989154013015,0.7832384,1.0884209
Pard3,-3.0300665,-0.48177728,0.002444998659445388,0.016623763658729144,0.6120218579234973,0.6090744757772958,0.5530122,0.70866156
Ddx17,-3.0395777,-0.25801125,0.002369101163249214,0.016140402701953948,0.855191256830601,0.7127259580621836,0.75314057,0.8517353
Kcnc3,-3.0428684,-0.7387747,0.002343348334364311,0.0159930775072938,0.34972677595628415,0.4091106290672451,0.19985898,0.3142121
Abcg2,-3.058821,-1.4869933,0.002222098728802229,0.015219931899800128,0.09016393442622951,0.18253796095444685,0.046161406,0.124361515
Neat1,-3.067246,-2.7843952,0.0021604093161844383,0.014839007752013255,0.04371584699453552,0.13470715835140998,0.021856323,0.14170486
Pcsk1n,-3.067311,-0.89544487,0.0021599393013903324,0.014839007752013255,0.5437158469945356,0.5534345625451916,0.3864715,0.6299906
Pxdn,-3.0719187,-0.7155086,0.002126876380773652,0.014653632910612314,0.33879781420765026,0.3950831525668836,0.18119636,0.28231478
Pld5,-3.0903296,-3.2581482,0.0019993446869947993,0.013835279871117758,0.02185792349726776,0.11496746203904555,0.011037496,0.10091863
Car4,-3.0973759,-1.8010079,0.0019524206667123564,0.013552452419158104,0.0546448087431694,0.14822848879248013,0.023996077,0.08123792
Basp1,-3.101756,-0.30058303,0.0019237646626847412,0.013374270759725483,0.8715846994535519,0.7472523499638467,0.87698305,1.0038555
Ankfn1,-3.1021721,-2.4337778,0.001921061789624936,0.01335893640973655,0.040983606557377046,0.13376717281272596,0.020531744,0.106233194
Gm6999,-3.1033492,-3.3641777,0.0019134365925639885,0.01331624999797834,0.01912568306010929,0.11258134490238612,0.0063456446,0.063491136
Mdga1,-3.1069846,-0.97527754,0.001890062084881766,0.013174051419136978,0.15300546448087432,0.24323933477946494,0.08466649,0.16016644
Ttyh2,-3.1188176,-2.453527,0.0018157841475403918,0.012715694564610459,0.040983606557377046,0.13481561822125812,0.02220033,0.115970805
Il16,-3.127997,-1.9074988,0.0017600203138392909,0.01235093910495214,0.040983606557377046,0.13626174981923356,0.022238312,0.08099311
Napepld,-3.1329656,-1.2876765,0.001730498088484987,0.012178754226713356,0.1092896174863388,0.2019522776572668,0.050367568,0.11877284
Prkcq,-3.1349099,-2.7262683,0.0017190687344382197,0.012107831427091735,0.03551912568306011,0.12939262472885033,0.020313563,0.12733538
Lnx1,-3.1353424,-0.78993094,0.0017165362098228228,0.01209316412111674,0.2459016393442623,0.32838033261026756,0.14063479,0.23197243
Pgbd5,-3.1422262,-0.5585572,0.0016766845178538608,0.011849687794511636,0.5573770491803278,0.5317787418655098,0.3607441,0.4945596
Agmo,-3.145,-2.3655403,0.0016608690801031406,0.01175337165719552,0.05191256830601093,0.14533622559652928,0.03723494,0.17856929
Klhl4,-3.149266,-2.6246428,0.0016368110849161585,0.01160451552815229,0.030054644808743168,0.12537960954446856,0.015063527,0.08947936
Kank1,-3.1499066,-2.9870622,0.0016332265368057585,0.011582158100810432,0.03551912568306011,0.12935647143890094,0.017889015,0.13375321
Gm46123,-3.154072,-1.14942,0.0016100935403469243,0.011433195937928608,0.13934426229508196,0.22910339840925525,0.06430044,0.13742888
Diaph3,-3.1720114,-2.7365007,0.001513870448727213,0.010815660451289608,0.04644808743169399,0.13998553868402025,0.016749693,0.10667159
Rab3b,-3.1857042,-1.5435315,0.0014440215984944439,0.010352417383016465,0.07377049180327869,0.17013738250180765,0.04009012,0.11264975
St3gal4,-3.1914988,-1.6865313,0.0014153676722567549,0.010165979511771988,0.09016393442622951,0.18503253796095445,0.04827438,0.14772868
Arhgef10,-3.199462,-1.4258077,0.001376843429643096,0.009918440470378013,0.1366120218579235,0.22899493853940708,0.06744105,0.17179984
B230216N24Rik,-3.2063067,-1.19502,0.0013445058414785513,0.009706306276337633,0.10655737704918032,0.20216919739696312,0.051501732,0.114222385
Kbtbd11,-3.2209263,-1.1952232,0.0012777703721293511,0.00926685287425524,0.19398907103825136,0.2790310918293565,0.090854116,0.19703087
Gsap,-3.2302716,-2.5897334,0.0012367271442090969,0.00901053643299849,0.05191256830601093,0.1473246565437455,0.022626104,0.12906042
Lpar1,-3.2312925,-2.3563936,0.0012323175055295773,0.008983194221993923,0.060109289617486336,0.15531453362255965,0.031080764,0.14985031
Hgf,-3.234463,-2.7969537,0.0012187175319584866,0.008898625022751232,0.02185792349726776,0.12006507592190889,0.012298084,0.08249745
Mpp7,-3.2346125,-1.9211558,0.0012180793297132892,0.008896382601086187,0.04918032786885246,0.1473246565437455,0.025511695,0.09336505
Lamb1,-3.2381828,-0.9868683,0.00120293704128949,0.008803340358018106,0.14754098360655737,0.2440347071583514,0.078146756,0.14935908
mt-Co1,-3.2424295,-1.0511975,0.001185152758431227,0.008684225421065467,0.5027322404371585,0.5143890093998554,0.3405859,0.61023176
Lypd6,-3.250136,-3.1411808,0.0011534986252291382,0.008475391867625635,0.03278688524590164,0.12964569775849602,0.013293807,0.111601524
Strip2,-3.2543046,-2.7103677,0.0011367034625555765,0.008363423340325395,0.02459016393442623,0.12321041214750543,0.01153518,0.07318873
Psap,-3.262528,-0.7938346,0.0011042325860472365,0.008142351697883986,0.6584699453551912,0.6233911785972523,0.44930854,0.68481094
Lrmda,-3.2659326,-1.7783798,0.001091042508383686,0.008058359593257186,0.11748633879781421,0.20950831525668837,0.07698915,0.24258262
Apoe,-3.266638,-1.6705488,0.0010883270432427742,0.008040513514416647,0.28415300546448086,0.3475054229934924,0.16187839,0.44428223
Vcan,-3.2683876,-1.960427,0.0010816216284895376,0.007993171935509866,0.10382513661202186,0.1960231381055676,0.053288803,0.19310746
Glul,-3.271623,-1.5387293,0.001069320936920819,0.00791097290062291,0.18579234972677597,0.27234273318872015,0.096693195,0.25848117
Npy2r,-3.282272,-3.1137948,0.001029741796616441,0.007637085861187903,0.01639344262295082,0.11616052060737526,0.007823419,0.065777935
Antxr2,-3.285787,-2.6414897,0.0010169782002889345,0.007548675204907092,0.0273224043715847,0.12704266088214028,0.013726495,0.08272267
Dpyd,-3.2900045,-0.4495501,0.0010018575345803926,0.007454974232671046,0.6693989071038251,0.6494938539407086,0.86365324,1.0554773
Megf10,-3.293149,-2.945099,0.0009907197944525135,0.007380271937049913,0.03825136612021858,0.13608098336948662,0.019464042,0.14094928
Pld1,-3.2981045,-2.4530363,0.0009733991048551572,0.007263325172857004,0.04644808743169399,0.14519161243673173,0.028426414,0.14659695
St3gal6,-3.312259,-1.9955498,0.0009254583552953861,0.0069267593333668595,0.07923497267759563,0.17707881417208965,0.045399144,0.16991965
Actn2,-3.3181152,-1.2371583,0.0009062709425558358,0.006804946383900171,0.09836065573770492,0.19887924801156906,0.048166275,0.11004033
Hepacam,-3.3183494,-3.6181047,0.0009055115914295412,0.006802095739925013,0.0273224043715847,0.12639190166305134,0.010288201,0.119541064
Itpkb,-3.3208628,-2.7218714,0.0008973961797671368,0.006746792207706481,0.03551912568306011,0.13528561099060016,0.016475108,0.10399171
Kctd12,-3.3211327,-1.5666057,0.0008965288161773692,0.006744045154167388,0.11475409836065574,0.21200289226319596,0.053587373,0.15105402
Pag1,-3.3238933,-0.9811176,0.0008877011441477746,0.0066870002083685735,0.34153005464480873,0.40856832971800433,0.20078622,0.3639096
Golim4,-3.3289433,-1.1726356,0.0008717616392190939,0.00657245657851208,0.15300546448087432,0.249530007230658,0.08218217,0.17654084
mt-Nd1,-3.337622,-1.1683526,0.0008449863342328862,0.006392033249000664,0.2677595628415301,0.3499638467100506,0.17983884,0.36660033
Plekha2,-3.3414004,-2.3924453,0.0008335692352071084,0.006307520515352014,0.04918032786885246,0.14859002169197397,0.022612173,0.113397405
Rragd,-3.3430424,-1.6406187,0.0008286521637636352,0.006279155002912825,0.06830601092896176,0.16926970354302243,0.03415156,0.10284884
Pde3a,-3.3541956,-3.4649415,0.0007959605300289467,0.006053625655781997,0.0273224043715847,0.12762111352133043,0.0115255825,0.12044871
Clic4,-3.356192,-3.444976,0.0007902362944362984,0.006013494543048241,0.0273224043715847,0.12780187997107736,0.012439152,0.12778851
Purg,-3.3853238,-0.3051874,0.000710943204980426,0.005444013655692233,0.7704918032786885,0.6687997107736804,0.6550062,0.7622543
Ugt8a,-3.3882277,-1.9901346,0.0007034586548235304,0.005392848517862556,0.17486338797814208,0.2567245119305857,0.09291897,0.32702518
Dek,-3.4016147,-1.2771198,0.0006698901123250552,0.005157578028130153,0.20491803278688525,0.29342010122921186,0.09527536,0.21693444
Cacng4,-3.4049346,-2.2002661,0.0006617988965227408,0.005105522925514225,0.040983606557377046,0.14464931308749096,0.028505463,0.12476832
Tmod1,-3.4064434,-1.1954324,0.0006581519062789479,0.005079329988942846,0.22131147540983606,0.3059291395516992,0.1058366,0.22767042
Lhfpl2,-3.4095,-2.2849631,0.0006508208176431285,0.005026604015542071,0.06557377049180328,0.1663412870571222,0.028755333,0.1329333
Itprid2,-3.4173625,-1.1228006,0.0006323102349260245,0.004898417864195496,0.2103825136612022,0.29989154013015185,0.10119665,0.20856741
Rai2,-3.4202695,-1.4079504,0.0006255912728687343,0.004852666715353029,0.07923497267759563,0.18336948662328273,0.040283278,0.10352895
Pde1c,-3.4251015,-1.3039836,0.0006145698460667588,0.004771306490555853,0.25956284153005466,0.33568329718004336,0.15722144,0.3509211
Sytl5,-3.4253356,-3.4442563,0.0006140404504482379,0.004768574249579235,0.01639344262295082,0.12013738250180767,0.008282153,0.086659074
Pla2g4e,-3.4254007,-0.9781752,0.0006138934714361312,0.004768574249579235,0.15027322404371585,0.2517715112075199,0.08292178,0.15727538
Rgs12,-3.4267826,-2.5693936,0.0006107778962944049,0.0047473537961905295,0.04371584699453552,0.1462762111352133,0.018870443,0.1071228
Gramd3,-3.4309545,-3.8636792,0.0006014615542101834,0.00468442665554424,0.01912568306010929,0.12241503976861895,0.008993062,0.12354932
Svil,-3.431104,-1.8526518,0.000601129999977224,0.004683201826438971,0.09016393442622951,0.18973246565437454,0.050032984,0.16999388
Ywhah,-3.4398966,-0.7984307,0.0005819365958461824,0.004538936525511444,0.5737704918032787,0.5770426608821403,0.38553888,0.5978115
Epb41l4a,-3.4411094,-2.6399598,0.0005793342213537275,0.004521263586341754,0.03551912568306011,0.13882863340563992,0.01608847,0.096303195
AI504432,-3.448676,-1.3778238,0.0005633421393167473,0.004401571178668508,0.09836065573770492,0.2019884309472162,0.04768971,0.119503364
Calm1,-3.455784,-0.51621205,0.0005486944750642814,0.004299626872259329,0.9453551912568307,0.8351409978308026,1.0936745,1.3452742
Slc39a6,-3.4672267,-1.3612415,0.0005258580341276345,0.004127901074206701,0.11475409836065574,0.21804049168474332,0.05959405,0.14648263
Mertk,-3.468033,-2.3006904,0.0005242825292716518,0.0041203485117078924,0.10109289617486339,0.19710773680404917,0.066516206,0.29182306
Tgfbr1,-3.47015,-1.4390428,0.0005201677343922269,0.004089206267735266,0.21584699453551912,0.30260303687635576,0.14623931,0.35555616
Plch1,-3.4703743,-2.2421782,0.0005197333727390152,0.004086987335527462,0.0546448087431694,0.1579537237888648,0.026857633,0.12114465
Cdh19,-3.479297,-3.0988772,0.0005027311714438032,0.003963728455602991,0.04371584699453552,0.14620390455531454,0.022149805,0.17553698
Grb14,-3.4843793,-0.70611084,0.0004932798790822018,0.003898361867923165,0.4972677595628415,0.515943600867679,0.36110872,0.53621715
Pde8a,-3.5015254,-2.5819435,0.0004626029904717398,0.0036819142043766732,0.06284153005464481,0.16503976861894432,0.033441644,0.18533082
Ppfibp2,-3.5086887,-3.3132243,0.00045032157270826395,0.003593600777037731,0.030054644808743168,0.13532176428054954,0.013621716,0.1277988
Zfp941,-3.5146003,-1.261923,0.00044041636388667297,0.003517832252566856,0.10382513661202186,0.21008676789587852,0.050207604,0.116430305
Tmem30a,-3.5160604,-0.7156249,0.00043800154084876875,0.003499584122095277,0.6284153005464481,0.5926247288503254,0.400459,0.5926628
Kcnk13,-3.5273955,-2.696503,0.0004196692676861751,0.0033641149232480684,0.06284153005464481,0.16529284164859,0.0243232,0.14807796
B4galt1,-3.5420377,-2.081057,0.00039704854734556655,0.003197091539459207,0.06830601092896176,0.17335502530730296,0.029642792,0.119826466
Gm17276,-3.5428832,-1.100929,0.000395777877452972,0.003187815217974028,0.10109289617486339,0.2103398409255242,0.0547675,0.113996856
Rffl,-3.547582,-1.2715781,0.0003887848483831071,0.003139017090160483,0.2103825136612022,0.3057845263919017,0.119934075,0.26821703
Tgfa,-3.5509505,-2.3242817,0.00038384241416130683,0.0031009758474186155,0.05737704918032787,0.16247288503253796,0.025586246,0.122035034
Mag,-3.5512433,-2.0666971,0.00038341583592830755,0.0030984612064341725,0.12295081967213115,0.22020968908170643,0.07281023,0.27490085
Ypel2,-3.5527358,-0.9192525,0.00038124717035560617,0.0030818626556724242,0.4180327868852459,0.46670281995661606,0.26447695,0.45269102
Pced1b,-3.5666106,-0.87038094,0.00036162816481741917,0.0029365212416573145,0.2459016393442623,0.33749096167751264,0.13408187,0.23294732
Nrn1,-3.5703046,-1.0407534,0.00035656644623984255,0.00289892296837052,0.35792349726775957,0.4161605206073753,0.19035393,0.3586327
Cables1,-3.5753024,-1.4987247,0.0003498233893865114,0.0028506337997837227,0.11475409836065574,0.2200289226319595,0.058751613,0.1578595
Kcnk1,-3.582495,-1.0739887,0.000340328103019054,0.002781209284708632,0.18579234972677597,0.28940708604483006,0.096836425,0.19397172
Map7,-3.582664,-0.40235376,0.0003401078148797851,0.0027802546351748786,0.8333333333333334,0.6929862617498193,0.7927483,0.954935
Itm2b,-3.5949652,-0.5844548,0.0003244349970273732,0.0026618529374429064,0.773224043715847,0.7225596529284165,0.6757029,0.89511424
Vstm2a,-3.6077247,-0.88059634,0.0003088940081991441,0.0025467879718659102,0.4180327868852459,0.4569775849602314,0.2525054,0.4245229
Pot1b,-3.6225913,-1.1336668,0.0002916664710957402,0.002410666895829757,0.1366120218579235,0.24718004338394794,0.07532483,0.15842034
Tnip2,-3.6229978,-1.3804336,0.0002912083541018178,0.002407621069143337,0.09836065573770492,0.20701373825018077,0.045521524,0.114446566
Dgkh,-3.625225,-0.46742085,0.0002887098179242393,0.0023891693278793686,0.7896174863387978,0.6707158351409979,0.8202063,1.0142487
Meis1,-3.6288931,-3.7744625,0.00028463915839124727,0.0023569350341980937,0.02459016393442623,0.1332248734634852,0.009279064,0.12006452
Slit1,-3.6289678,-0.6822046,0.00028455671951702543,0.0023569350341980937,0.505464480874317,0.512472885032538,0.36077848,0.5289253
Prr5l,-3.6319788,-2.8715456,0.00028125617942886133,0.0023317968346971626,0.07650273224043716,0.1787418655097614,0.04354315,0.28194827
Sec14l2,-3.6363783,-1.4792956,0.00027649812904106724,0.002295182183297336,0.09016393442622951,0.19934924078091107,0.041134134,0.110716976
Ptbp3,-3.6378188,-0.90677285,0.00027495671020928735,0.0022845042681891004,0.3087431693989071,0.39273318872017354,0.18414688,0.32141635
Fa2h,-3.6564248,-2.734309,0.0002557573339843582,0.002137542632709084,0.05737704918032787,0.16467823571945048,0.03008104,0.18499516
Gria4,-3.6702607,-0.25200596,0.00024230322536526877,0.002036499113407811,0.9153005464480874,0.7894793926247289,1.5522476,1.6923841
Tmem65,-3.6716166,-0.9888903,0.0002410210381033172,0.002026990702296129,0.22404371584699453,0.3243311641359364,0.118403345,0.2227178
Ptpn14,-3.683017,-2.031112,0.00023048980924402762,0.001943898673693353,0.04644808743169399,0.15806218365871294,0.023270732,0.09187454
