names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ProS (for_DEGs),mean_expr_Rest (for_DEGs)
Celf5,10.81831,0.8866568,2.8192927616268907e-27,1.8658718350964174e-25,0.8442622950819673,0.5371655820679682,0.76750606,0.48512024
Uvrag,10.80941,0.81865203,3.1066245779602243e-27,2.0509828601914307e-25,0.9098360655737705,0.6005784526391902,0.897427,0.6010161
Dipk2a,10.782317,1.8566283,4.1724187694634344e-27,2.74786500822261e-25,0.4644808743169399,0.1515184381778742,0.28979558,0.08876081
Bcl6,10.777137,1.8934032,4.4141108219406225e-27,2.899930508204023e-25,0.5109289617486339,0.22541576283441794,0.4751024,0.15160847
Gnai1,10.765278,0.8292358,5.020969205566338e-27,3.282565512252251e-25,0.8442622950819673,0.5519522776572668,0.81049633,0.5323824
Gmpr,10.732124,1.3749359,7.192352622352457e-27,4.679382928876768e-25,0.5437158469945356,0.24714389009399856,0.34063417,0.14538015
Gm30439,10.710718,1.0216175,9.065546537331464e-27,5.883846267103778e-25,0.8278688524590164,0.5107013738250181,0.961064,0.58513516
Zdhhc2,10.670755,0.9253994,1.394875041135624e-26,9.031395748268486e-25,0.773224043715847,0.4737888647866956,0.6907871,0.42137346
Gda,10.670095,0.85417634,1.4048198482978895e-26,9.073920510520262e-25,0.9098360655737705,0.5696673897324657,0.9176063,0.60518646
Vxn,10.660868,0.8885349,1.5514394400508772e-26,9.996925120903375e-25,0.6994535519125683,0.3781634128705712,0.5132378,0.30916137
Kcnq3,10.658031,0.90477896,1.5994647383335825e-26,1.0281726679192191e-24,0.9890710382513661,0.809291395516992,2.2716944,1.7306907
Man1a,10.620062,1.0830768,2.404011337343136e-26,1.5379948722478586e-24,0.8797814207650273,0.5526030368763557,1.2990652,0.8146329
Rab38,10.613868,3.9777372,2.5689010498163525e-26,1.6356960002029715e-24,0.3551912568306011,0.03933477946493131,0.2730529,0.019732302
Cyfip2,10.590468,0.7277313,3.299356493545995e-26,2.095832363630754e-24,0.9480874316939891,0.6948300795372379,1.1799259,0.85915524
Pdgfc,10.582459,1.0975441,3.593966343642139e-26,2.272232368321512e-24,0.6693989071038251,0.3586406362979031,0.5672988,0.30512202
Dclk1,10.556531,0.8528207,4.738504325417132e-26,2.9818175930669402e-24,0.9972677595628415,0.8248734634851772,2.388232,1.8684728
Bcl11a,10.521016,0.982114,6.912383216821533e-26,4.339620024205481e-24,0.9890710382513661,0.67411424439624,1.563408,1.0685205
Gm32960,10.519456,2.979937,7.027845863797436e-26,4.4018232718003984e-24,0.3797814207650273,0.0710412147505423,0.23940273,0.0337101
Matk,10.514367,0.8925113,7.417742488288586e-26,4.6352265269840536e-24,0.7486338797814208,0.44222704266088214,0.55661726,0.33731887
Arhgap10,10.49921,1.1518877,8.710534888342918e-26,5.430442516236061e-24,0.6202185792349727,0.3191250903832249,0.4717395,0.24001792
Fam120b,10.495322,0.82449555,9.076793631217916e-26,5.645681594232069e-24,0.8114754098360656,0.5089660159074476,0.6511143,0.41752112
Cpne8,10.486767,1.1361705,9.937092970258089e-26,6.1665054990954935e-24,0.7213114754098361,0.42823571945047,0.8490952,0.47532302
Cntln,10.444931,0.8790651,1.5456820391052532e-25,9.569695020912017e-24,0.7759562841530054,0.4900939985538684,0.6718304,0.41922688
Gm37459,10.399264,1.8765575,2.498546446527037e-25,1.5433550119122182e-23,0.44808743169398907,0.14873463485177152,0.26681787,0.079993516
Peak1,10.383123,0.8900773,2.959327209997023e-25,1.8237872048766054e-23,0.8661202185792349,0.5778380332610268,1.002057,0.6576131
Ap3b2,10.381136,0.8945965,3.021570674720981e-25,1.8578856757380493e-23,0.7295081967213115,0.44493853940708605,0.5486881,0.33159867
Esyt2,10.3524275,0.8050046,4.0800782638595834e-25,2.5030069166645437e-23,0.9672131147540983,0.7103398409255243,1.3490185,0.9682461
Hnrnpll,10.350658,0.88373184,4.156173848639873e-25,2.5438813510923326e-23,0.8032786885245902,0.5185827910339841,0.73118305,0.4599458
Pals2,10.319085,0.86470795,5.777118245159429e-25,3.519981116721856e-23,0.8879781420765027,0.5860086767895879,0.95284444,0.62852824
Rapgef6,10.297874,0.80638176,7.203554946466543e-25,4.3791746925691406e-23,0.9617486338797814,0.7122921185827911,1.3329134,0.95418257
Elovl6,10.287846,0.81175005,7.994465672551012e-25,4.849013377459271e-23,0.8415300546448088,0.5423355025307303,0.770406,0.50754446
Hmgcll1,10.284156,0.8616122,8.306711023059849e-25,5.027056873640048e-23,0.8879781420765027,0.5576644974692697,0.8985978,0.5885514
Syt16,10.279119,0.8870182,8.752432033884645e-25,5.2848954775388857e-23,0.9508196721311475,0.6649313087490961,1.3277496,0.91597056
Flrt2,10.241523,0.90666175,1.2918671226535733e-24,7.74831910395123e-23,0.9043715846994536,0.5985538684020246,1.1727946,0.78393215
9330159F19Rik,10.234476,0.80187035,1.3894456522065756e-24,8.315012177013515e-23,0.9289617486338798,0.6501807664497469,1.0571815,0.73110396
Plekha5,10.226136,0.8671038,1.5144181542861995e-24,9.042759067926707e-23,0.9972677595628415,0.7573029645697759,1.7238075,1.2599185
Atp9b,10.206993,0.7996327,1.8449307903317826e-24,1.0991860384970066e-22,0.9672131147540983,0.7218004338394793,1.3369282,0.9604178
Plxna2,10.206024,0.82701534,1.863441465723279e-24,1.1077582341589491e-22,0.9262295081967213,0.6526753434562546,1.1739942,0.815273
Ttc19,10.199284,0.798618,1.997400559620273e-24,1.1847715902206784e-22,0.8688524590163934,0.582646420824295,0.83266854,0.5579296
Gap43,10.193219,0.85732114,2.1260464474139513e-24,1.258301058194116e-22,0.7950819672131147,0.49540853217642805,0.7411066,0.4738797
Mfsd6,10.190596,0.8401058,2.1842256538587055e-24,1.289893259762273e-22,0.7513661202185792,0.4650036153289949,0.5817175,0.36519784
Nrip1,10.157308,0.85917765,3.0744808887507388e-24,1.8116513482616743e-22,0.7513661202185792,0.4887201735357918,0.69653714,0.4414827
Lyzl4,10.134318,1.8022649,3.890760862387699e-24,2.282636340007805e-22,0.4562841530054645,0.17219812002892262,0.28979564,0.09201707
Ipo11,10.124037,0.7747692,4.322122966060006e-24,2.524683567348529e-22,0.8688524590163934,0.586297903109183,0.8359174,0.5675151
Trpc5,10.112145,0.91430783,4.8803535928193695e-24,2.8397415779105614e-22,0.8989071038251366,0.556760665220535,1.0909717,0.7173927
Zc2hc1a,10.112101,0.9073752,4.8826222887781146e-24,2.8397415779105614e-22,0.73224043715847,0.44895155459146785,0.5668505,0.3412043
4732471J01Rik,10.105779,0.7974904,5.208005945679944e-24,3.0224431913697644e-22,0.8688524590163934,0.5972523499638467,0.9245507,0.6285851
Cacng7,10.098212,0.9131763,5.625838756335378e-24,3.257894124627836e-22,0.6830601092896175,0.40065075921908894,0.48010048,0.28309497
Lrrn3,10.092531,0.87060994,5.961192593888019e-24,3.444671935435937e-22,0.7185792349726776,0.427765726681128,0.5426624,0.33224684
Cep126,10.088574,1.046368,6.206433920603612e-24,3.57868840014204e-22,0.6420765027322405,0.3660159074475777,0.46761784,0.25360683
A330093E20Rik,10.088139,1.9947433,6.23403997006408e-24,3.586909079135371e-22,0.4344262295081967,0.1433116413593637,0.29776365,0.08344678
Gmds,10.085966,0.8028814,6.3734829605048705e-24,3.659305280956535e-22,0.9371584699453552,0.661641359363702,1.1475134,0.8031602
Pms1,10.082556,1.4757358,6.598717879678227e-24,3.780544763900937e-22,0.5,0.22125813449023862,0.32328543,0.12859178
Lrrk2,10.056045,1.0914843,8.640012654797913e-24,4.929026327694691e-22,0.6475409836065574,0.3799349240780911,0.53164333,0.28465593
Gmcl1,10.046416,0.84263647,9.5268955061964e-24,5.423467844311383e-22,0.7868852459016393,0.4833694866232827,0.6111455,0.3851405
Gm10115,10.038225,1.0776834,1.035195291990272e-23,5.880697144984906e-22,0.639344262295082,0.3624005784526392,0.44968113,0.23824725
Col4a2,10.030162,1.0111738,1.1233278227598077e-23,6.367894218893677e-22,0.674863387978142,0.4009761388286334,0.5240736,0.2940035
Pcgf5,10.028181,0.99402255,1.1460825608573714e-23,6.483208086365804e-22,0.674863387978142,0.39464931308749096,0.5417852,0.30824175
Pantr1,10.012131,0.97218776,1.34816806305006e-23,7.610352070200654e-22,0.6530054644808743,0.3639190166305134,0.5412505,0.31193522
Hacd2,10.008658,0.9145841,1.396334889343201e-23,7.865727143952161e-22,0.7076502732240437,0.44497469269703543,0.57713133,0.3466174
Grin1,10.004772,0.8577944,1.452251727203657e-23,8.163599144343569e-22,0.9836065573770492,0.7007953723788864,1.4421049,1.0231979
Lin7a,10.003443,0.89382064,1.4718946406509378e-23,8.2567450927538e-22,0.8005464480874317,0.49833694866232825,0.79829943,0.5053314
Pou3f1,9.997391,2.1231015,1.5646466375374257e-23,8.758761489714715e-22,0.39344262295081966,0.09558929862617498,0.25053915,0.063310646
Aifm3,9.996195,1.167472,1.5836617203476033e-23,8.846775556286922e-22,0.5846994535519126,0.30809833694866234,0.40047118,0.19825551
Gm3294,9.989616,1.8238596,1.6923530849051792e-23,9.434341782448582e-22,0.4562841530054645,0.17476500361532898,0.3004277,0.09438795
Gm57223,9.989063,0.8900158,1.7018163722244747e-23,9.46745464216804e-22,0.7404371584699454,0.44298626174981925,0.59026456,0.36053565
D130043K22Rik,9.977273,0.9486241,1.916616658334898e-23,1.064039041517742e-21,0.680327868852459,0.38998553868402025,0.47543427,0.27413353
Rap1gap,9.973693,0.8655923,1.9870011406352124e-23,1.1008396010075909e-21,0.7021857923497268,0.4092190889370933,0.4825152,0.29293028
Nf2,9.970588,0.928368,2.050121068582098e-23,1.133472286271625e-21,0.680327868852459,0.3911062906724512,0.47466773,0.2770264
Mindy2,9.945368,0.8119893,2.6419626822223472e-23,1.4547036326089032e-21,0.7431693989071039,0.4477223427331887,0.55546725,0.35281706
Vsnl1,9.932527,0.81393325,3.005408144468657e-23,1.6447111373090187e-21,0.9371584699453552,0.6652205350686913,1.2566788,0.8878457
Cpeb1,9.929057,0.83346504,3.111830503383953e-23,1.699489545242415e-21,0.8032786885245902,0.5262472885032538,0.7449075,0.48292273
Bhlhe40,9.92376,1.8863708,3.281544658831796e-23,1.7885416832213053e-21,0.4180327868852459,0.1281995661605206,0.24344441,0.07190725
Zfp831,9.912815,1.0397505,3.66179354893267e-23,1.9917488392676282e-21,0.6475409836065574,0.37433116413593637,0.47327644,0.25804588
Atxn7l1,9.885436,0.7564588,4.814794645134418e-23,2.608337341023424e-21,0.8961748633879781,0.6144974692697035,0.9149393,0.63441736
Diaph2,9.870241,0.7912786,5.602963695648442e-23,3.029207937667477e-21,0.9808743169398907,0.7682574114244396,1.6905138,1.2684461
Prss12,9.861637,1.686305,6.104561622963715e-23,3.2871657476760523e-21,0.4562841530054645,0.17266811279826463,0.30418053,0.10477954
Dapk1,9.84283,0.82097816,7.361067366823201e-23,3.9558376029307886e-21,0.9562841530054644,0.6420101229211859,1.1526545,0.80039406
Hlf,9.830174,1.1405907,8.347414406366316e-23,4.47694660876373e-21,0.6010928961748634,0.33420101229211857,0.4968313,0.25609663
Ppp4r4,9.808577,0.8613803,1.0341680613206694e-22,5.524472327571846e-21,0.7595628415300546,0.4734996384671005,0.65040445,0.40836942
Ccdc148,9.795056,0.8170728,1.1823145811751336e-22,6.3033319040031426e-21,0.8633879781420765,0.541937816341287,0.81680405,0.5405861
Dlg4,9.778337,0.7659011,1.394844103269703e-22,7.42167545640731e-21,0.8060109289617486,0.5253796095444685,0.686153,0.45735478
Kazn,9.764153,0.7374143,1.604477709012552e-22,8.520220561495508e-21,0.8961748633879781,0.5690889370932755,0.9640785,0.6796136
Nr4a1,9.763798,1.6288478,1.6100971577567192e-22,8.533197362706715e-21,0.47540983606557374,0.20455531453362255,0.31524184,0.11317618
Sgcd,9.763232,0.9851868,1.6191080505314124e-22,8.56406167672816e-21,0.9453551912568307,0.7012653651482285,1.9298781,1.379956
Slc6a7,9.751549,1.0140752,1.8167454629874902e-22,9.59056003742119e-21,0.6202185792349727,0.3403470715835141,0.4156756,0.22729157
Rgs17,9.7413,0.8242095,2.0096703904305387e-22,1.0588204586444818e-20,0.819672131147541,0.5362979031091829,0.81715584,0.5387862
Usp3,9.7397785,0.85781515,2.0399938014059405e-22,1.0726934137725562e-20,0.7486338797814208,0.48427331887201736,0.6708609,0.42360905
Galnt14,9.7388935,0.9827073,2.057825293213577e-22,1.0799563599345472e-20,0.6994535519125683,0.3967823571945047,0.6502306,0.38084033
Rgs7bp,9.738549,0.8029841,2.0648160288472941e-22,1.0815128010745963e-20,0.9836065573770492,0.7514461315979755,1.6463685,1.2239063
Mtf2,9.723318,0.7459611,2.398358977219025e-22,1.253772484783564e-20,0.9016393442622951,0.6157266811279827,0.90839905,0.63270074
Mfsd4a,9.720496,0.939952,2.465781420503598e-22,1.286515471241392e-20,0.6530054644808743,0.37190889370932756,0.44483966,0.2562112
Mirt1,9.716968,3.3319986,2.5527027432067673e-22,1.3292853238365473e-20,0.33879781420765026,0.0514822848879248,0.21935299,0.02406459
Hook1,9.705873,0.7998041,2.8462922523405456e-22,1.4793012150945932e-20,0.8497267759562842,0.5445408532176428,0.75541914,0.49971113
Kcnma1,9.705037,0.88414186,2.869713449654543e-22,1.488594602166362e-20,1.0,0.8546276211135213,2.7720866,2.2107756
Rims2,9.68846,0.8765571,3.375792141901131e-22,1.7443756702477575e-20,0.9972677595628415,0.8056760665220535,2.2508209,1.727617
Dlgap4,9.686871,0.74687517,3.428746763643558e-22,1.768338302094096e-20,0.9098360655737705,0.6062906724511931,0.9139867,0.6367932
Pacrg,9.683065,0.8324746,3.5588078902364213e-22,1.831899770319016e-20,0.8169398907103825,0.5448300795372379,0.8286833,0.54498816
Ina,9.670463,1.020003,4.0255528214850693e-22,2.0681951111530365e-20,0.5765027322404371,0.3091467823571945,0.39177963,0.21228781
Map2,9.669646,0.72876185,4.057785252418108e-22,2.08077652161211e-20,0.9972677595628415,0.8371655820679682,2.1529305,1.7213435
Sptbn4,9.658044,0.8015886,4.544568438597359e-22,2.325953408478306e-20,0.9316939890710383,0.632176428054953,1.0524007,0.72740793
Cntn1,9.654844,0.77926886,4.688695911969524e-22,2.3951570181486902e-20,1.0,0.8264280549530008,2.226989,1.7612479
Gm3764,9.645864,0.5777488,5.117862681334176e-22,2.6094301754734213e-20,0.8442622950819673,0.5339117859725235,0.7347872,0.5463775
Stk39,9.640826,0.752729,5.375332402192462e-22,2.7355148039187777e-20,0.9043715846994536,0.6336587129428778,1.0044519,0.7065386
Galnt16,9.620383,0.7689291,6.558619726590858e-22,3.3313820804063584e-20,0.7786885245901639,0.47660882140274763,0.6190501,0.40748298
Rnf112,9.6042385,0.82167697,7.672260484156963e-22,3.882366086804098e-20,0.7704918032786885,0.47787418655097613,0.6781069,0.4375398
Eml1,9.595599,0.71549094,8.343083437795711e-22,4.2138844355934354e-20,0.7759562841530054,0.4789949385394071,0.622314,0.42245835
Slc6a15,9.586202,0.882952,9.138727127042102e-22,4.6070843884356714e-20,0.7103825136612022,0.441648590021692,0.5819809,0.35638338
Kif5a,9.555159,0.72484446,1.2339508949011812e-21,6.185869504849765e-20,0.8333333333333334,0.5316702819956616,0.7083145,0.4846197
Map6,9.552427,0.80282897,1.2669295434397187e-21,6.339366262984217e-20,0.7759562841530054,0.49862617498192335,0.6404258,0.41498497
6720407P12Rik,9.544028,1.8503559,1.373900322170774e-21,6.861840456641021e-20,0.40437158469945356,0.12299349240780912,0.23225197,0.06999505
Klhl3,9.503314,0.7875709,2.033150998296936e-21,1.0116808763747902e-19,0.855191256830601,0.559652928416486,0.82491815,0.5553255
Snph,9.501051,0.7707154,2.077831735696815e-21,1.0320025644764033e-19,0.8032786885245902,0.5336587129428778,0.70298785,0.4685777
Slc17a6,9.483541,2.1964781,2.4579873239110276e-21,1.2163189575228234e-19,0.3797814207650273,0.10043383947939262,0.26529142,0.06417811
Nlk,9.476478,0.7725279,2.6301102893564198e-21,1.299100431525864e-19,0.9808743169398907,0.7518076644974693,1.5518439,1.1561745
Gnb5,9.47185,0.9156521,2.7492878923579997e-21,1.3554745994065955e-19,0.6256830601092896,0.3596167751265365,0.41449288,0.24079743
Zdhhc23,9.4679,1.1267537,2.855262028383024e-21,1.4025756984031418e-19,0.5628415300546448,0.30455531453362256,0.38605586,0.1953762
Ulk4,9.46761,0.8674542,2.863181697363262e-21,1.4038994928494682e-19,0.7295081967213115,0.4547360809833695,0.5721902,0.35292378
Cacnb4,9.465799,0.8505899,2.913242253566899e-21,1.425843704068171e-19,0.994535519125683,0.7650397686189443,1.8427633,1.372926
Thoc2l,9.460346,0.7264865,3.0692499001597345e-21,1.4994680875871284e-19,0.8825136612021858,0.6106652205350687,0.8815184,0.6178439
Pde2a,9.458385,0.7672526,3.127342407222519e-21,1.5250760523061538e-19,0.7950819672131147,0.5025668835864063,0.66644746,0.44248885
Trp53bp1,9.448409,0.73054343,3.440182645421902e-21,1.6715679508587073e-19,0.8306010928961749,0.5366955892986262,0.67475903,0.45787653
Nt5dc3,9.447177,0.8993921,3.480916122781427e-21,1.6883071519699807e-19,0.6557377049180327,0.40014461315979755,0.5106287,0.30544752
Far1,9.443392,0.7289697,3.609024542010124e-21,1.7472880980867031e-19,0.9426229508196722,0.6669920462762111,1.0757701,0.772786
Rspo3,9.432551,1.179988,4.002340217770346e-21,1.9307519147484598e-19,0.5765027322404371,0.3148590021691974,0.4906191,0.2464869
Slc25a12,9.424916,0.71290195,4.304492452089196e-21,2.069082507828921e-19,0.9289617486338798,0.6527838033261026,1.0016913,0.7183848
Ryr1,9.421186,1.7609042,4.460189933424761e-21,2.1400947055557736e-19,0.42349726775956287,0.14837310195227765,0.24135813,0.07746581
Syt17,9.407396,0.9478514,5.085792273779148e-21,2.4359222530560735e-19,0.6967213114754098,0.4340925524222704,0.65526557,0.39195
Megf11,9.399163,1.5530264,5.4998830786017304e-21,2.629570432776308e-19,0.4890710382513661,0.23727404193781634,0.4742394,0.18796521
Slc26a4,9.39559,1.1946559,5.689834787107042e-21,2.715557028944338e-19,0.5409836065573771,0.27198120028922634,0.38414797,0.1861668
Gm44257,9.378606,0.97779846,6.6850705544429434e-21,3.1848908829411685e-19,0.6065573770491803,0.33568329718004336,0.43145823,0.24211022
Adam22,9.36225,0.7342631,7.805636396502435e-21,3.705608656784813e-19,0.9808743169398907,0.7518438177874186,1.5037358,1.1323756
Pde9a,9.357506,1.3010634,8.164103461078741e-21,3.868949911802218e-19,0.5109289617486339,0.24920462762111353,0.3403416,0.15232068
Crym,9.351286,0.9577236,8.658884409457303e-21,4.096201128206298e-19,0.5901639344262295,0.3204266088214027,0.4190239,0.23742275
Stac2,9.347282,2.1764653,8.992834159329802e-21,4.2467039342915956e-19,0.37158469945355194,0.09511930585683297,0.21096349,0.050651923
Kras,9.318411,0.8025571,1.1809542205879065e-20,5.557309966234158e-19,0.6994535519125683,0.45459146782357196,0.55249506,0.3526829
Ppip5k1,9.316477,0.83100814,1.20268038975539e-20,5.649654208518764e-19,0.7431693989071039,0.4688720173535792,0.57244754,0.36068094
Ctnna3,9.312776,0.5118254,1.2453406491914912e-20,5.839843498041076e-19,0.773224043715847,0.4597252349963847,0.66797894,0.51070946
Myh10,9.310552,0.71548575,1.2716982014404678e-20,5.953054124164699e-19,0.8087431693989071,0.5484454085321764,0.73248124,0.5055302
Rap1gap2,9.308588,0.755953,1.2954311503042451e-20,6.053606088465228e-19,0.8087431693989071,0.5119667389732465,0.70772004,0.4759494
Kcnq2,9.293945,0.75071,1.4867235815116364e-20,6.923442397784692e-19,0.9262295081967213,0.6077729573391178,0.94375527,0.65898883
Hycc2,9.2872505,0.7024389,1.5832533137630913e-20,7.360210474189319e-19,0.9098360655737705,0.644649313087491,1.0054387,0.72515494
Usp46,9.244315,0.7072989,2.3675117676720765e-20,1.0968110551267015e-18,0.7486338797814208,0.4593637020968908,0.55295485,0.37310192
Dcdc2a,9.243353,2.0241063,2.3889130118176248e-20,1.1048208713862235e-18,0.3770491803278688,0.1052060737527115,0.22048429,0.05888016
Cfap54,9.233696,1.1553246,2.6145216274502332e-20,1.2070824077248759e-18,0.5655737704918032,0.31569052783803325,0.4253144,0.2134839
2310002F09Rik,9.2328205,1.5372683,2.6359669728430838e-20,1.2148959272777643e-18,0.4644808743169399,0.1964931308749096,0.37064233,0.1437382
Ccdc30,9.202756,0.7658052,3.48884545174544e-20,1.6052273508287665e-18,0.8142076502732241,0.5250180766449747,0.7133024,0.47752225
Agk,9.1733675,0.869993,4.5846855030063946e-20,2.1058205036885784e-18,0.674863387978142,0.42140274765003616,0.5032105,0.30590054
Gm10419,9.1698885,0.8343155,4.7351007546922527e-20,2.1711972231839734e-18,0.7049180327868853,0.43738250180766447,0.50820607,0.3158715
Ankrd45,9.158653,1.0702345,5.2548807625116634e-20,2.405428383112238e-18,0.5601092896174863,0.3057845263919017,0.3647091,0.19028287
Mtus2,9.150502,0.78552604,5.666972983629286e-20,2.5896524501720904e-18,0.9371584699453552,0.6168112798264642,1.0681007,0.74573
Stmn2,9.148431,0.604308,5.776672159660776e-20,2.6353001855702047e-18,0.860655737704918,0.5647505422993493,0.8066959,0.5966289
Akap13,9.142672,0.86337775,6.092811722581942e-20,2.7748110336572336e-18,0.7513661202185792,0.5015545914678236,0.82518524,0.53346854
Gm44618,9.140792,3.0240734,6.199645726127332e-20,2.8186883360582304e-18,0.3224043715846995,0.04913232104121475,0.17118496,0.022693127
Dpysl5,9.133428,1.2681916,6.636435190835554e-20,3.0121792834079617e-18,0.4972677595628415,0.23376717281272597,0.32105327,0.14598452
Hs6st2,9.131359,0.8837512,6.764461079737065e-20,3.0651107793007578e-18,0.7185792349726776,0.4411424439624006,0.70717907,0.44293532
ENSMUSG00000095041,9.106972,0.86317694,8.471347832752458e-20,3.83207266441176e-18,0.819672131147541,0.5579175704989154,0.98852354,0.6562541
Tcp11l1,9.102462,0.74085814,8.830719497494837e-20,3.98792324197792e-18,0.7240437158469946,0.45849602313810556,0.53521335,0.35314906
Pcca,9.0828085,0.6894371,1.0580859188816799e-19,4.754309137182398e-18,0.9426229508196722,0.6746565437454808,1.0866154,0.79661
Hmgcr,9.075629,0.82082874,1.1302287429531213e-19,5.0699910389232666e-18,0.6010928961748634,0.3327187274041938,0.3826453,0.23420234
Crocc,9.066603,1.1504848,1.2278612207500065e-19,5.4987718335921126e-18,0.5300546448087432,0.2765726681127983,0.32250488,0.1582358
Gas2,9.061985,1.050791,1.2809790153120227e-19,5.727105847160408e-18,0.5901639344262295,0.3496023138105568,0.44679838,0.24051726
Eml2,9.054396,0.7492302,1.3732625010826052e-19,6.129495582074685e-18,0.7021857923497268,0.4374548083875633,0.5028138,0.3283691
Sema6d,9.047889,0.8419538,1.4575888255432173e-19,6.495093157934701e-18,0.8852459016393442,0.7021330441070137,1.6006653,1.1653926
Dzank1,9.042511,0.74615717,1.5311388871602947e-19,6.811540049337271e-18,0.773224043715847,0.5013015184381778,0.6430186,0.43041262
Hspa4l,9.038827,0.72754556,1.5836257138488516e-19,7.03339222001961e-18,0.7513661202185792,0.49367317425885754,0.6303849,0.42556316
Camkv,9.03761,0.65712464,1.6013387499596127e-19,7.100325447428184e-18,0.8387978142076503,0.5524222704266089,0.7470348,0.5331906
Stau2,9.0273485,0.7567913,1.7588205558312859e-19,7.772945449866225e-18,0.9808743169398907,0.7363702096890817,1.4967296,1.1157459
Txlng,9.018917,0.6801031,1.8995848359444113e-19,8.367515498660054e-18,0.7950819672131147,0.5332248734634851,0.6685561,0.46612003
Uhrf1bp1l,9.012182,0.68753207,2.0199594758847253e-19,8.883193308841665e-18,0.7923497267759563,0.5096529284164859,0.63091695,0.43566585
Dkk3,9.00749,0.9268547,2.108257216468663e-19,9.256351537011923e-18,0.6120218579234973,0.359472161966739,0.507607,0.29851305
Trim35,9.003442,0.73059577,2.187496524142929e-19,9.588585905990294e-18,0.7377049180327869,0.47299349240780914,0.5552236,0.36974764
Slco3a1,8.987347,0.7398045,2.5327175812964636e-19,1.1083733128572635e-17,0.8797814207650273,0.5785972523499638,0.8890744,0.6195198
Zfp827,8.973065,0.7337627,2.8837602229141995e-19,1.2578999543783204e-17,0.7650273224043715,0.5036153289949385,0.64606804,0.43568766
Zmiz1os1,8.968575,1.2042096,3.0037689468550984e-19,1.3067016994975382e-17,0.5273224043715847,0.2781995661605206,0.3803945,0.1830588
Grm7,8.968515,0.8673973,3.0053652783382157e-19,1.3067016994975382e-17,1.0,0.8906724511930586,3.2486625,2.678927
Akap8l,8.967364,0.69763446,3.03693068456273e-19,1.3182928512794922e-17,0.9180327868852459,0.646999276934201,0.9784364,0.7049324
B3galt2,8.960006,0.86400217,3.2466004834081784e-19,1.4070347578899636e-17,0.592896174863388,0.32877801879971075,0.40008807,0.23924789
Satb1,8.953617,0.8255457,3.4402177669797576e-19,1.4885451110909194e-17,0.7240437158469946,0.4611713665943601,0.7436617,0.4841152
Trank1,8.949214,0.76636857,3.5802259877199323e-19,1.546634602733675e-17,0.9016393442622951,0.6143890093998554,1.0296785,0.721885
Mbd5,8.944584,0.66014254,3.7335470094279615e-19,1.610279424451514e-17,0.9972677595628415,0.8418293564714389,2.0871968,1.6991168
Svop,8.932754,0.7049454,4.1553280543535558e-19,1.789321551610257e-17,0.860655737704918,0.5539045553145336,0.7473252,0.51984864
Dcaf5,8.928693,0.6898389,4.3107245226054004e-19,1.8532666867585136e-17,0.8142076502732241,0.5533984092552422,0.71190315,0.49676648
Kdm3a,8.92496,0.81153715,4.458611133891741e-19,1.9137840442119984e-17,0.6612021857923497,0.4051699204627621,0.48519257,0.3044051
1700094M23Rik,8.920788,2.447039,4.629824667424361e-19,1.9841050847478883e-17,0.34153005464480873,0.0797180043383948,0.18701135,0.03701816
Spata7,8.909235,0.75534296,5.138600514797818e-19,2.1986336916021874e-17,0.7704918032786885,0.49718004338394794,0.6087925,0.40316904
Sec24d,8.906906,1.0107229,5.247625113005301e-19,2.2417120315811198e-17,0.5683060109289617,0.31373825018076645,0.3854321,0.20976152
Pi4ka,8.898843,0.71193576,5.643214117635976e-19,2.4068756085853756e-17,0.9644808743169399,0.7171005061460592,1.3064466,0.9723273
Fam20a,8.893539,1.8352065,5.919289170044642e-19,2.5206228209049054e-17,0.3551912568306011,0.08571945046999277,0.2289618,0.06962594
Bcr,8.882191,0.7918169,6.555634943058148e-19,2.78718213480969e-17,0.7076502732240437,0.4500361532899494,0.5367546,0.34384888
Itpr1,8.870689,0.7649127,7.269436940821991e-19,3.085778366506902e-17,0.912568306010929,0.6657989877078814,1.2922672,0.93774784
Dpp10,8.866849,0.98467743,7.524463099016196e-19,3.1889956383369904e-17,0.9863387978142076,0.8841648590021692,3.161601,2.5196981
Glt1d1,8.851294,1.0442107,8.651084008775113e-19,3.660702792374603e-17,0.5683060109289617,0.3336948662328272,0.39219907,0.20934454
Adcy5,8.835321,0.86161447,9.981108181818276e-19,4.2102413947481485e-17,0.5819672131147541,0.3276572668112798,0.37007987,0.22031386
Pdss1,8.831045,0.7862165,1.0370203730673921e-18,4.3675137028716027e-17,0.6885245901639344,0.425704989154013,0.4839789,0.30820072
Kcnk10,8.827091,0.7881758,1.0743318633730413e-18,4.5175738918362477e-17,0.7185792349726776,0.44414316702819956,0.56961703,0.36775798
Ppargc1b,8.824194,0.91382116,1.1025098116863767e-18,4.628818537502022e-17,0.6366120218579235,0.39819233550253075,0.46633354,0.27410644
Flnb,8.816475,0.7113215,1.1812005973185775e-18,4.9514602262012756e-17,0.8579234972677595,0.5922270426608821,0.850941,0.5985888
Lingo2,8.813115,1.0476854,1.2171497201511691e-18,5.094207629355438e-17,0.9972677595628415,0.881236442516269,3.306567,2.6187212
