names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Naaladl2,10.18759,1.9612737,2.2528103787170767e-24,2.2145126022788865e-20,0.9137931034482759,0.9067841,1.9093912
Camk1d,8.870884,1.0355793,7.256753747743384e-19,1.1888981556719578e-15,0.9612068965517241,2.1136112,2.7675512
Lars2,7.706202,1.8504907,1.2961714231693287e-14,6.838577211747393e-12,0.8362068965517241,0.6493931,1.4580234
Cmss1,7.703702,1.6575674,1.3218002749053964e-14,6.838577211747393e-12,0.8836206896551724,0.9076944,1.7342632
Prkce,6.448506,0.36816078,1.1295805853896488e-10,1.881996127861059e-08,0.8060344827586207,1.815117,2.0329454
Hexb,6.069947,2.0485942,1.2795248141521901e-09,1.5020183140256766e-07,0.7155172413793104,0.37155423,1.0513829
Plp1,5.0827928,1.4958477,3.719250018515291e-07,1.646857102793032e-05,0.8017241379310345,0.7489049,1.421599
Hsp90aa1,4.8817616,1.4883825,1.0514231435452294e-06,3.6912462503748585e-05,0.875,0.8812671,1.602856
Grin2a,4.737239,0.405733,2.166495366729836e-06,6.294695770932577e-05,0.8620689655172413,2.0113027,2.2591808
Galntl6,4.1566486,1.0539609,3.229503001925451e-05,0.0005255962667040925,0.8060344827586207,1.031533,1.5577939
Adarb2,4.0926385,1.1367296,4.2649234529132136e-05,0.0006560907283589498,0.5603448275862069,0.3958801,0.7265567
Gm11867,4.005625,2.1449182,6.185373230234038e-05,0.0008539637479382106,0.44396551724137934,0.09255882,0.35690525
Atp2b1,3.993623,0.5426801,6.507128351557342e-05,0.0008847872729971804,0.9353448275862069,1.7873474,2.1095958
App,3.8616025,0.37596327,0.00011264575450378706,0.0013182235318716987,0.8577586206896551,1.7662088,1.9867918
Pde1c,3.7455842,2.4889746,0.00017997435732986753,0.001916736654986563,0.4051724137931034,0.10740223,0.49256137
Tshz2,3.5965612,1.6150916,0.0003224518607680513,0.002905317865581984,0.4051724137931034,0.18462929,0.48313883
Sema3c,3.5795584,2.4216218,0.0003441752564536217,0.0030589898471420447,0.3017241379310345,0.05669864,0.27197406
Erbb4,3.3260188,0.9200581,0.0008809595506966085,0.006150449135900328,0.8189655172413793,1.3763521,1.8873266
Slc24a2,3.0494757,0.3378695,0.0022924113520069603,0.012760137933311676,0.7931034482758621,1.5997112,1.7908233
Sv2b,2.980465,0.44416475,0.002878111359728553,0.015161754912182034,0.7413793103448276,1.1319124,1.350475
Rtn1,2.954961,0.42594635,0.0031270856798077773,0.01612762446616498,0.9137931034482759,1.9777402,2.2369654
Hsp90ab1,2.839443,1.0739837,0.004519237001973067,0.021094064448905627,0.8836206896551724,1.0760083,1.6232058
5830416I19Rik,2.8224404,5.4897294,0.00476596893019265,0.021790453294787793,0.1939655172413793,0.006508523,0.25727946
Gm28307,2.8014371,2.3586416,0.005087556447116583,0.022898662946500007,0.25,0.043156393,0.20391122
Il1rapl2,2.7064223,0.71821594,0.006801250948822093,0.028449488011455817,0.5431034482758621,0.5499243,0.79122305
Sv2a,2.69192,1.1135565,0.007104199004309609,0.029490826103194027,0.6508620689655172,0.43908754,0.7852131
Prkcb,2.6394117,0.4318541,0.008305003547943944,0.0330385207916993,0.7370689655172413,1.1611766,1.3760453
Zfpm2,2.545397,0.70925,0.010915352539697522,0.0400216021877011,0.5431034482758621,0.4245368,0.62309885
Cdh23,2.5213933,3.7763476,0.011689109737202856,0.04202777934041846,0.19827586206896552,0.016578138,0.20624332
Map1b,2.4723856,0.30686292,0.013421461650977318,0.04666889565939407,0.8922413793103449,1.8739953,2.056843
