names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Neuroblast (for_DEGs),mean_expr_Rest (for_DEGs)
St7,4.3755393,0.66475534,1.211327322416396e-05,0.00022540419081252465,0.6267605633802817,0.6804977765026539,1.1493591,0.85870683
Hipk2,4.3553915,0.96120805,1.3282927823871944e-05,0.00024404605309301424,0.5845070422535211,0.5668483718261369,0.95932114,0.60261995
Aff2,4.355314,1.06758,1.328765819408559e-05,0.00024404605309301424,0.5845070422535211,0.6014201692727011,1.1706848,0.72329146
Rtn1,4.319963,0.34537613,1.5605533831251868e-05,0.000280669808598218,0.9295774647887324,0.9046765169989959,2.0578516,1.8524079
Kcnn2,4.2869678,0.75285953,1.811285016224136e-05,0.0003193518922962109,0.6619718309859155,0.6421603787118061,1.2580951,0.9141573
Top2b,4.268011,0.8476721,1.972236538387155e-05,0.0003450129934014509,0.5774647887323944,0.6245158513843064,0.9382971,0.62295645
Tbl1x,4.250952,1.1028614,2.1286396333355447e-05,0.0003678234530400391,0.5422535211267606,0.5496700616841199,0.9259088,0.53628176
Rarb,4.249319,2.6168973,2.1442117974903032e-05,0.0003700383493806323,0.34507042253521125,0.19634916080906614,0.65108335,0.13940367
Akap9,4.2097054,0.9830195,2.5570408528730526e-05,0.0004286193868789702,0.5633802816901409,0.6099196671926553,0.9891989,0.6176371
Soga3,4.140637,0.81876,3.4634296506450876e-05,0.0005609545190646987,0.5774647887323944,0.6198536795294792,0.93815035,0.63218415
Baz2b,4.1235933,0.56248736,3.7300729920296885e-05,0.000597656895025866,0.676056338028169,0.7560608234112752,1.2913783,1.0246574
Ppp6r3,4.122143,0.76829356,3.753646159147815e-05,0.0006003599541446534,0.5915492957746479,0.6315449720269689,0.91691524,0.63211423
Jmjd1c,4.1184354,0.355616,3.814532907114611e-05,0.0006090106905179418,0.7676056338028169,0.7967651699899584,1.4279729,1.2463552
Draxin,4.1028895,6.5305014,4.0802233531071115e-05,0.0006449153029293417,0.20422535211267606,0.0058456462487448,0.2951618,0.0037072084
Nedd4,4.1000347,0.54477197,4.130877641444303e-05,0.0006510069338745362,0.6901408450704225,0.7542676803901879,1.2362235,0.983722
Stmn1,4.0969152,1.1168321,4.1869197249987647e-05,0.0006579095497702737,0.5070422535211268,0.43472959403242,0.7481587,0.41426578
Grik4,4.0865736,0.8551066,4.377903168829581e-05,0.0006827598854436215,0.5985915492957746,0.567386314732463,1.1248932,0.7653818
Smyd3,4.0707054,0.562283,4.6871012846362624e-05,0.0007229759559022754,0.704225352112676,0.7264022378424904,1.3207992,1.0508051
Kcnh7,3.9925172,0.6636153,6.537559013476025e-05,0.0009627349308302676,0.8591549295774648,0.7957251470377277,2.2564423,1.8558214
Spag9,3.9713247,0.39365435,7.147412323420222e-05,0.0010375525074570577,0.7183098591549296,0.7827069287046334,1.2869514,1.097165
Islr2,3.946144,2.5828636,7.94198513212594e-05,0.0011376808728564146,0.30985915492957744,0.16159804906039305,0.47275704,0.09611163
Col11a1,3.8982317,2.1518207,9.689762237508252e-05,0.001349035809957755,0.3380281690140845,0.19914646392196242,0.5758452,0.16145054
Slc44a1,3.8849216,0.559143,0.00010236297351609142,0.0014060394715344705,0.6338028169014085,0.7086142590733037,1.1688114,0.9184798
Asxl3,3.8832836,1.0914651,0.00010305522478147331,0.0014120825547568525,0.5140845070422535,0.532348300100416,0.85222864,0.48927042
Stag1,3.8779855,0.39385548,0.00010532499124573705,0.0014409788771756386,0.8309859154929577,0.8222636637498207,1.664844,1.449546
Ttc3,3.8750114,0.2999187,0.00010661967927405536,0.0014549877004031832,0.9154929577464789,0.8948859561038588,2.0757098,1.8963969
Tspan18,3.874663,2.5081573,0.00010677230853083544,0.0014563309290474865,0.30985915492957744,0.16554296370678526,0.5367941,0.11768912
Znrf1,3.8721778,0.89149815,0.00010786721305157394,0.0014697728269248435,0.5563380281690141,0.604576100989815,0.93301094,0.60502714
Nipbl,3.84446,0.36653563,0.00012081820141884595,0.0016215709650970983,0.7253521126760564,0.7960479127815234,1.3389801,1.157999
Gnaq,3.8431444,0.31275365,0.00012146788388161636,0.001629476804742402,0.7816901408450704,0.8252402811648257,1.5817142,1.4135088
Ppm1l,3.8280249,0.62951356,0.00012917575846093643,0.0017165937833063115,0.6267605633802817,0.6742217759288481,1.1940967,0.9111099
Zfp536,3.827042,0.8299921,0.0001296923448918234,0.0017217555865826554,0.5845070422535211,0.4757925692153206,1.0118445,0.68552256
Sh3rf3,3.8221548,0.80113196,0.00013229065916840714,0.0017534515286770724,0.5633802816901409,0.6168411992540525,1.0733706,0.7442586
Hdgfl3,3.822061,0.8629403,0.00013234088947365475,0.0017534515286770724,0.5492957746478874,0.587684693731172,0.8580381,0.55787873
Gria2,3.803671,0.41443253,0.00014256754082805171,0.001865947307379323,0.9788732394366197,0.9205996270262516,2.9270954,2.6574938
Atf7,3.8020694,0.8717947,0.00014349244614927077,0.0018762248311585915,0.5563380281690141,0.6144383876057954,0.9521003,0.62567437
Lrp8,3.7996259,1.6015663,0.00014491472496263094,0.0018939001263355512,0.43661971830985913,0.4041385740926696,0.6928392,0.284665
Phip,3.797936,0.504897,0.00014590596791667955,0.001904076424439621,0.6901408450704225,0.7455888681681251,1.2975857,1.0560013
Kitl,3.7964907,1.8680899,0.00014675892475237578,0.0019133490092655687,0.38028169014084506,0.279371682685411,0.65672106,0.22660778
Pitpnc1,3.7172365,0.9486707,0.0002014137824714604,0.0025218957758658626,0.5492957746478874,0.5062760005738057,0.96534806,0.61101115
Kif5c,3.693538,0.5056189,0.00022115552981188634,0.0027170755072732835,0.6267605633802817,0.7057810930999856,1.1322668,0.9086794
Zfp609,3.6907094,0.6271732,0.00022362946654462458,0.0027338142702702743,0.5915492957746479,0.656792425763879,0.968922,0.72204465
Mndal,3.662165,3.220539,0.0002500927724497256,0.0029986580971548982,0.2323943661971831,0.06813943480131976,0.3411781,0.042696126
Nsd1,3.6446743,0.32805654,0.0002677307072520496,0.003173323380618691,0.7535211267605634,0.799813513125807,1.3338877,1.171596
Taf15,3.634182,0.6565732,0.00027886406581304477,0.0032763784208117677,0.5985915492957746,0.6571510543680964,0.9424072,0.6899113
Col12a1,3.6136444,3.1213374,0.0003019230772190709,0.0035180715892785923,0.2323943661971831,0.06921532061397218,0.35715312,0.04815052
Gm29260,3.6092613,3.9112418,0.0003070701416460257,0.003564707425153946,0.21830985915492956,0.052001147611533495,0.5755773,0.050427783
Zmym4,3.6082058,0.37148505,0.0003083218049311402,0.003574032311691,0.6971830985915493,0.7591450294075456,1.2472733,1.0707803
Enah,3.5851882,0.43913925,0.0003368351403762625,0.003851387328472414,0.7183098591549296,0.7422536221489026,1.282735,1.0724305
Hsp90ab1,3.5579019,0.33766505,0.0003738287649096866,0.004195814082340551,0.7605633802816901,0.8092454454167264,1.335222,1.1682535
Rfx7,3.5087836,0.5537023,0.00045016112260453175,0.004899080341994236,0.6338028169014085,0.707430784679386,1.1262814,0.8837195
Fbxo11,3.5007973,0.5259971,0.0004638685085178797,0.005015753249044437,0.6267605633802817,0.7086859847941471,1.0825975,0.85690707
AW554918,3.487877,0.83140594,0.0004868722279238619,0.005218291489554914,0.5352112676056338,0.5884019509396069,0.8752352,0.580236
Cpsf6,3.4812372,0.51488626,0.000499103135563839,0.005333298028752412,0.6197183098591549,0.710981207861139,1.0809326,0.85989285
Insr,3.4810605,0.8106379,0.0004994326640715554,0.005333766169953376,0.5422535211267606,0.6085927413570507,0.8771341,0.5880454
Afdn,3.4776132,0.5006374,0.0005058991554436989,0.005387836031221636,0.5845070422535211,0.6841199254052504,1.0462753,0.83528244
Tmcc1,3.4720032,0.34265584,0.0005165901751973597,0.0054799755260770055,0.7676056338028169,0.8102854683689571,1.521227,1.3406321
Tmem131,3.4716496,0.8600903,0.0005172709418114837,0.005485031652120983,0.528169014084507,0.5843494477119495,0.82701063,0.5357581
Bicd1,3.461568,0.32286224,0.0005370382936750214,0.005660330593886627,0.7253521126760564,0.7627671783101421,1.3383269,1.1782478
Gm11266,3.459894,2.6831906,0.0005403883235174271,0.005685291406778883,0.2746478873239437,0.14008033280734472,0.45239285,0.08532343
Kmt2e,3.455433,0.35553002,0.000549410098869332,0.005750934692878438,0.704225352112676,0.772701190646966,1.2557405,1.0859041
Prrc2c,3.4537377,0.31749052,0.0005528745862738185,0.005780443631586577,0.6971830985915493,0.7713384019509396,1.1862603,1.0386733
Rbm25,3.4372454,0.37782103,0.000587662860531341,0.006096718556940978,0.7253521126760564,0.781631042891981,1.2841848,1.1019346
Dmxl1,3.4360027,0.34692532,0.0005903649287979923,0.006115306721974577,0.7323943661971831,0.7647396356333381,1.2827483,1.1149486
Gm17750,3.4344742,2.8402615,0.0005937046756501565,0.006145163572696342,0.24647887323943662,0.09994979199540956,0.3845368,0.06342531
Syt9,3.4133596,2.5400834,0.0006416723002802051,0.006570783044408961,0.28169014084507044,0.15431788839477836,0.43749645,0.090170674
Vezt,3.412959,0.7129773,0.0006426156888543878,0.00657681174878713,0.5563380281690141,0.6341629608377565,0.9379987,0.667092
Gm26871,3.397777,0.5418608,0.0006793576915673316,0.006890132652328048,0.8591549295774648,0.7981279586859847,2.2365756,1.9085373
Exoc6b,3.3814354,0.25594807,0.0007210818575421423,0.007247657722805,0.7746478873239436,0.8182828862430067,1.6256297,1.485706
Neurod1,3.3752065,2.6183722,0.000737603069870319,0.007378776800973742,0.2676056338028169,0.13495194376703487,0.4007031,0.077206545
Arid4b,3.3608615,0.4842909,0.0007769977785562956,0.007678532662672917,0.6549295774647887,0.7157868311576532,1.0804431,0.87174845
2900079G21Rik,3.3592029,3.0007622,0.000781676523724672,0.007704933306119566,0.2323943661971831,0.08693157366231531,0.32235754,0.046427567
Tnks,3.354175,0.6416693,0.0007960197045619693,0.007817635037127235,0.5563380281690141,0.6344498637211304,0.886192,0.6491654
Syt14,3.3476968,0.63612026,0.0008148613900118274,0.007976439180188633,0.5563380281690141,0.6067278726151197,0.89192164,0.65567183
Ehmt1,3.3290465,0.5193119,0.0008714383470760008,0.008458529787158225,0.5845070422535211,0.6907904174436953,1.010476,0.79698074
Bbx,3.3243828,1.0042385,0.0008861449368421077,0.008578946149627628,0.49295774647887325,0.5206928704633481,0.8009582,0.47749734
Dnaaf9,3.322043,0.27157408,0.0008936091784952129,0.008637633438763023,0.7464788732394366,0.8003514560321331,1.462213,1.3208535
Shb,3.3118782,1.8890346,0.0009267186860825923,0.008899546495725252,0.3380281690140845,0.2376273131544972,0.55272704,0.18169402
Rbfox3,3.306341,0.40232924,0.0009452300633505221,0.009038552242785955,0.6690140845070423,0.7190503514560321,1.3540666,1.1549685
Magi2,3.3045368,0.39860806,0.000951335069148588,0.009083999043362672,0.9859154929577465,0.922392770047339,3.222999,2.9593027
4930500G05Rik,3.291299,2.2583408,0.0009972580364290106,0.009408821432179606,0.29577464788732394,0.18103571940898006,0.46182218,0.115720995
Dclk2,3.2882524,0.95288044,0.001008114463552672,0.009483563273171923,0.5140845070422535,0.5666331946636064,0.87521327,0.5440226
Prdm5,3.287831,1.5058336,0.001009623672801664,0.009492158183408228,0.36619718309859156,0.2733825849949792,0.5511832,0.23025467
Nsg2,3.2825122,0.58408237,0.0010288652929694487,0.009642696345339758,0.5845070422535211,0.6548916941615264,0.9556889,0.72640103
Slc38a1,3.2763197,1.2574289,0.0010516941500676037,0.009836067459908289,0.4507042253521127,0.4464926122507531,0.69432956,0.35014766
Mex3a,3.254628,4.3877535,0.001135409828703961,0.010495403359064674,0.18309859154929578,0.029945488452158945,0.2551493,0.013789035
Bzw2,3.2428255,1.1329299,0.0011835070201435065,0.010864651052701067,0.47183098591549294,0.49956964567493906,0.76974165,0.42434457
Naaladl2,3.2261198,0.30442265,0.001254807965490498,0.011417775155004972,0.7887323943661971,0.8628245588868169,1.8298131,1.655806
Zfp532,3.2039135,0.73297,0.0013557327016147198,0.012146894862416645,0.5352112676056338,0.6237985941758715,0.90080947,0.6309441
St6galnac3,3.2025876,0.46843293,0.001361989091967286,0.012190755130300126,0.6830985915492958,0.7018361784535935,1.309344,1.0832057
Fut9,3.1956515,0.40198994,0.001395154873932669,0.012433768312627137,0.6971830985915493,0.7491751542102998,1.4098954,1.2067896
Lmnb1,3.1851072,2.3745236,0.0014470037564576084,0.012810870160137048,0.28169014084507044,0.16938028977191222,0.4030466,0.09141293
Itsn1,3.1553462,0.5527881,0.0016030784140733188,0.013917517604571914,0.5774647887323944,0.6426624587577106,0.91178304,0.70056266
Tmem178,3.1510253,0.97029364,0.0016269835308129305,0.014093181003527867,0.4859154929577465,0.5055946062257926,0.7921683,0.48036033
Dennd1a,3.1415417,0.2576102,0.0016806085788263684,0.014478343223169132,0.8169014084507042,0.8270334241859131,1.6934692,1.5502255
Rock1,3.1367896,0.37731743,0.0017080870922120022,0.014672718115294275,0.6056338028169014,0.710981207861139,1.0243584,0.86476576
Trio,3.1366386,0.30035162,0.001708965674216053,0.014672718115294275,0.7464788732394366,0.7625878640080332,1.3507332,1.2007713
Zfp207,3.132266,0.47790918,0.0017346260665836164,0.014857954226682107,0.6056338028169014,0.6892483144455602,0.98191875,0.7879027
Gsk3b,3.107564,0.32460138,0.0018863622884010126,0.015929149808087746,0.6549295774647887,0.7593243437096543,1.1564355,1.0078262
Mid1,3.1063004,2.1184688,0.0018944414995324265,0.01598732509184557,0.29577464788732394,0.18745517142447282,0.48487732,0.13426536
Agap1,3.0874007,0.4157104,0.0020191521687733566,0.01687959793063574,0.6126760563380281,0.7069287046334816,1.1002318,0.9174686
Khdrbs1,3.0743866,0.89839995,0.002109358362673853,0.0175014976765316,0.5,0.5541170563764166,0.7789103,0.49015096
Foxn3,3.0619185,0.4518994,0.0021992325137224315,0.018099043688735602,0.6619718309859155,0.6986802467364797,1.1462796,0.9436108
Pard3,3.057156,0.66154677,0.0022344797073994196,0.018310603762678377,0.5774647887323944,0.6092741357050638,0.9633705,0.70532095
Trim33,3.050454,0.51839495,0.002284956869596121,0.018627667198436823,0.5563380281690141,0.6474322191938029,0.8759884,0.68222475
Fxyd6,3.0372217,1.7213638,0.002387698544045844,0.01934201383132705,0.31690140845070425,0.22278008893989384,0.43980062,0.15488274
Wdr33,3.0307744,0.35243887,0.0024392744603941568,0.01968504661915341,0.6267605633802817,0.7346148328790705,1.0979735,0.9419649
Thsd7a,3.0210152,0.7780038,0.0025192874242482687,0.02021901227286469,0.5633802816901409,0.5783603500215178,1.1919016,0.84904486
Trim24,3.019939,1.1491995,0.0025282568736664144,0.02028493944324173,0.4507042253521127,0.45882943623583416,0.67108333,0.35851094
Usp29,2.997436,0.8335678,0.0027226099404186106,0.021573733146283712,0.5211267605633803,0.5585640510687132,0.94318014,0.63124216
Gsap,2.994488,1.9018689,0.002749058821961299,0.02173843747678049,0.2676056338028169,0.1454597618706068,0.4073645,0.12624611
Wdfy3,2.992008,0.312458,0.0027714910298739176,0.021864346439433992,0.6971830985915493,0.7508607086501219,1.1614792,1.0178715
Slco5a1,2.9890494,2.983319,0.002798468398917892,0.02205127445129729,0.22535211267605634,0.10159948357480993,0.3368355,0.04940505
Cttnbp2,2.9884515,0.41894025,0.0028039498144485143,0.022081515684124142,0.8591549295774648,0.8144455601778798,2.0366395,1.7892729
Pds5b,2.9832938,0.5038502,0.0028516416417038288,0.022365327178220044,0.5845070422535211,0.6735045187204132,0.9708884,0.76861197
Ktn1,2.9745588,0.40737388,0.0029341021161016596,0.022871866509907628,0.6126760563380281,0.7115191507674652,1.0175864,0.84670144
Cmss1,2.973623,0.25823107,0.002943065024395093,0.02292843061916386,0.7746478873239436,0.8412709797733467,1.5126181,1.3759077
Xpo1,2.9536886,0.9571879,0.0031400073651626625,0.024106285114834494,0.49295774647887325,0.5544398221202123,0.82280606,0.5054142
Megf9,2.9441738,0.5592796,0.003238182086440137,0.024760942704224954,0.5633802816901409,0.6294649261225075,0.899646,0.68811375
Kdm5a,2.9362082,0.7519634,0.0033225117696266786,0.0252477068014335,0.5070422535211268,0.5806197102280878,0.774636,0.5274602
Aldh1l2,2.9350853,3.3371978,0.00333456115674349,0.025303490054136565,0.18309859154929578,0.047338975756706356,0.25724646,0.028614204
Dapk1,2.9214265,0.48693344,0.003484325261972613,0.02618848105991723,0.5845070422535211,0.646428059101994,1.0042943,0.80398035
Apba2,2.9196794,0.3055547,0.0035039157308034466,0.026291598907201515,0.6549295774647887,0.7180103285038014,1.1572355,1.0169739
Prpf4b,2.9158423,0.48107737,0.003547297094647461,0.026524810503052745,0.5704225352112676,0.6540309855114044,0.86944664,0.6894878
Synrg,2.9050694,1.0524029,0.0036717186115951673,0.02720129007266671,0.44366197183098594,0.45829149332950797,0.629385,0.35248345
Pkia,2.8887224,0.64824593,0.003868103522440991,0.028405559346266582,0.5352112676056338,0.6318677377707645,0.94722426,0.69673854
Zfp704,2.8667135,0.71194166,0.004147582954166824,0.03004733188958279,0.5140845070422535,0.6023167407832448,0.8524695,0.59959805
Smg6,2.858514,0.37973714,0.004256301969442903,0.03071075024675908,0.5985915492957746,0.7109453450007173,1.0400537,0.87797165
Zswim6,2.8580046,0.45090944,0.004263142670476901,0.03075185061898371,0.6549295774647887,0.711985367952948,1.2020878,0.99415237
Evl,2.8400407,0.8558308,0.0045107772648938175,0.03220730437289584,0.4788732394366197,0.5285826997561326,0.720925,0.45974776
Crebbp,2.8365207,0.27554047,0.004560801217855459,0.03249767401850337,0.6690140845070423,0.7685410988380433,1.1967077,1.0673734
Tbc1d4,2.8312123,2.0689628,0.004637194310810921,0.032963336278171815,0.2605633802816901,0.1530626882800172,0.3952352,0.10932687
Ank2,2.8291273,0.29580888,0.004667513419851276,0.03308258654481767,0.9788732394366197,0.9329364510113327,2.9001343,2.7075257
Erbin,2.8254826,0.82221186,0.004720946559724859,0.033390848660122915,0.4859154929577465,0.44548845215894417,0.7993825,0.5261219
Rev3l,2.822389,0.34761047,0.00476673371655405,0.03366153349902952,0.6549295774647887,0.7420384449863721,1.1865436,1.0254905
Spata13,2.8209174,2.1611228,0.0047886521954192416,0.03379230374983108,0.23943661971830985,0.12376273131544972,0.37376842,0.09651641
Gramd1c,2.8114805,2.337599,0.004931406330415761,0.034588067893049204,0.2535211267605634,0.15094677951513413,0.36005944,0.08226776
Top1,2.8061616,0.38121718,0.005013553358515837,0.03507268386964867,0.5915492957746479,0.6976760866446707,0.9730824,0.81706744
Chd6,2.798555,0.36139464,0.005133183007424332,0.0357791510789862,0.6056338028169014,0.7215248888251327,1.0528114,0.8970157
Hnrnpa2b1,2.7909431,0.5440216,0.005255471004188162,0.03651784481058597,0.5845070422535211,0.6729307129536651,0.95368034,0.7391261
Apcdd1,2.7782514,2.5179515,0.0054652308463866445,0.037770255360701936,0.20422535211267606,0.0819107732032707,0.27405506,0.05358456
Ccdc50,2.7563517,0.76747876,0.0058450110865926694,0.03990229875425433,0.5070422535211268,0.558169559604074,0.76944953,0.5191509
Rnf180,2.745844,1.0752065,0.006035549610947211,0.04093266482739817,0.4507042253521127,0.4727442260794721,0.7411026,0.4195205
Zfp148,2.7407744,0.27058375,0.006129457832700265,0.04144401911541422,0.6549295774647887,0.7468082054224645,1.1058079,0.9842974
Kdm5b,2.737504,0.62023747,0.006190736896643108,0.04176377113050473,0.528169014084507,0.6115693587720556,0.82985276,0.6103992
Pde7a,2.7327309,0.8790527,0.00628116142653572,0.04227825839955281,0.4788732394366197,0.5528259934012337,0.77330303,0.49132386
Ptpn12,2.714554,0.7824661,0.0066365084283017866,0.04428184292735759,0.5070422535211268,0.5948931286759432,0.860147,0.5837275
Lama2,2.7114344,1.8085642,0.006699280447002431,0.04456973476222635,0.30985915492957744,0.22159661454597618,0.7542672,0.27873713
Tnik,2.7032297,0.3705227,0.006866926290661187,0.04548048051024553,0.8732394366197183,0.8166331946636064,1.8940845,1.6803732
Fto,2.6959817,0.28845927,0.00701814942988383,0.046322199749687674,0.6197183098591549,0.7409984220341415,1.0820808,0.9544655
Flrt1,2.6914167,2.0133696,0.007114924545630672,0.046857358465954936,0.2887323943661972,0.21026395065270406,0.4238532,0.12287389
Nectin1,2.686259,1.7555805,0.007225705097984654,0.04745772275298793,0.3028169014084507,0.23092095825563047,0.4175648,0.14278775
Tsc22d1,2.6760163,0.29115686,0.007450303115864559,0.04864875934952144,0.6338028169014085,0.7009754698034715,1.0215168,0.8971418
Zfp266,2.6670163,1.197921,0.007652799434680918,0.04975338030725291,0.4084507042253521,0.4204561755845646,0.5888713,0.29978874
