names,scores,logfoldchanges,pvals,pvals_adj
Snhg20,0.33252457,0.052653506,0.7395547647277578,0.8341571768885943
Phf24,0.3318137,0.024941355,0.7400885660409077,0.8344720621937155
Ddx25,0.33091563,0.0864504,0.740768072188868,0.8350886487157815
Irs2,0.3304872,0.048440218,0.7410913423000149,0.835378279125901
Fbxl7,0.32989648,0.030630428,0.7415306410555064,0.8356689244007091
Gm47270,0.3293952,0.11401373,0.7419149874002273,0.8358576905028064
Adpgk,0.3287921,0.073470466,0.7423726633859196,0.8362236585871636
Noxred1,0.32856354,0.10398675,0.7425466053948524,0.8363447630990509
Extl2,0.32801095,0.049378928,0.7429639854827383,0.8365155229142976
Gm35339,0.32754597,0.069199346,0.7433151880937316,0.8367612855955009
F11r,0.32703003,0.13145,0.7437050551315044,0.8370681844841444
Frmd3,0.32647648,0.061190583,0.7441177326664044,0.8373652354549544
Tspan9,0.3260445,0.06558021,0.7444465102957878,0.8375854838806048
4930500G05Rik,0.3250797,0.103225775,0.7451798664160394,0.8382607682432037
Ift74,0.32477623,0.037215214,0.7454081231501662,0.8384426222157234
Eef1d,0.324663,0.068192795,0.7454931046454658,0.8384633006509215
Fat3,0.32441851,0.020576542,0.7456762936385838,0.8385195191952277
Adra1d,0.32414642,0.108699284,0.7458861544871153,0.8385308228406805
Ifitm10,0.32356527,0.0818941,0.7463218746868279,0.8389457502059967
Tbrg1,0.32341656,0.095514506,0.746437917101011,0.8390012834837719
Trim3,0.32277548,0.05192136,0.7469224841841693,0.8394139498434439
Satb1,0.32275304,0.03643493,0.746938401913908,0.8394139498434439
Rtcb,0.32230204,0.056091215,0.747281953766719,0.8396891524658211
Rbm41,0.32220393,0.040298104,0.747355472644065,0.8396891524658211
Zfp667,0.32207847,0.05429754,0.7474500660591308,0.8396891524658211
Wdr75,0.32185668,0.042146023,0.7476187922074407,0.8398037646227406
Zbtb8a,0.32162952,0.10286022,0.7477927881494925,0.8399242753860389
Smpd3,0.32143444,0.027090369,0.7479357216784852,0.839975854925302
Gm960,0.32131642,0.06711953,0.7480281811019986,0.839975854925302
Alg6,0.32031673,0.05323546,0.7487866806922092,0.840590665172975
Slc44a1,0.32020885,0.018934283,0.7488663825193368,0.8406051850854538
Afap1l1,0.3198859,0.09117093,0.7491079000039158,0.840726373778686
Rnf128,0.31860885,0.04470442,0.7500780179115444,0.8416650842697276
Polr2a,0.3176469,0.043517202,0.7508077355639713,0.8421086316926859
Evc2,0.31702814,0.07597352,0.7512786498599332,0.8424867018559329
Cmtm7,0.3164388,0.15508969,0.7517273086241797,0.8427646318413555
Ints5,0.316176,0.14261255,0.751926575251861,0.8428591140075447
Fam219a,0.31552002,0.027215995,0.7524231088521008,0.8432677678106653
Tmem132d,0.31432262,0.053008247,0.7533259312615738,0.8438805476095038
Gm5820,0.3135705,0.13850683,0.7539069901882266,0.8443811944195154
Gm16023,0.31289542,0.099877134,0.7544166542439035,0.8446779236524862
Cdkl5,0.31286243,0.0235511,0.7544402900295637,0.8446779236524862
Gm56530,0.3121849,0.1307467,0.7549548245625567,0.8451788405871055
Urb2,0.3118123,0.089006044,0.7552401566654283,0.8453257324223334
Hps5,0.3108369,0.043083854,0.7559782566716842,0.8459169631193355
Rab26,0.31078625,0.06505381,0.7560172890404101,0.8459169631193355
Ncln,0.30985808,0.06402894,0.7567246345114308,0.8465579481516717
Fitm2,0.30929273,0.09696268,0.7571557876524452,0.8469650259035348
6430550D23Rik,0.30874476,0.12524205,0.7575716378951691,0.847129134123828
Phlpp2,0.3086118,0.030262921,0.7576708930692486,0.8471447448071671
Abca17,0.30854714,0.11274268,0.7577201724601674,0.8471447448071671
Eri3,0.30789033,0.023601234,0.7582207444254352,0.847553864185051
1700019A02Rik,0.30763707,0.119460694,0.7584120930585515,0.8476172438177686
Prmt2,0.3070794,0.07156169,0.75883652780578,0.8479908109834651
Htr7,0.30702466,0.13543418,0.7588810538006912,0.8479908109834651
Prxl2c,0.30637676,0.061652258,0.7593717670164226,0.8484638397884949
Tcea2,0.3056595,0.081465095,0.7599195231053812,0.8490005143221891
Gm11817,0.3049772,0.12561798,0.7604401249755425,0.8494313879373685
Bc1,0.3042372,0.07356261,0.7609993226840075,0.8499052135715119
Epha3,0.30321315,0.02560656,0.761780670284009,0.8504760697770394
Gm16894,0.30297592,0.07307285,0.7619621774686636,0.8505589270396837
Ubtd2,0.30282512,0.038509298,0.7620747924004814,0.8505781592484096
1600010M07Rik,0.30239037,0.054167576,0.7624082756280012,0.8508749392923087
Dclre1b,0.30205286,0.12774874,0.7626655719932942,0.8509425916614068
Trim17,0.3018233,0.049437672,0.7628405788702832,0.8509802310807076
Armh3,0.3012614,0.024719123,0.7632677452932837,0.8513568702318028
Nup210l,0.30100107,0.11070185,0.7634610259861299,0.8514460374847529
Snrnp48,0.30080783,0.03317792,0.7636146758400395,0.8515155323494848
Pde4b,0.30073997,0.035524216,0.763658608082449,0.8515155323494848
Gm34267,0.30029213,0.1418097,0.7640088188467361,0.8518305906199439
Rab3gap1,0.29962984,0.024473399,0.7645123511246481,0.8521656043080407
Slc25a1,0.29935405,0.13669257,0.7647253753163368,0.8523275916459525
A630072M18Rik,0.29892507,0.08690915,0.7650505036976178,0.8525390194329092
Ranbp17,0.2987261,0.02674409,0.7652002352593033,0.852630406400091
Fhip2a,0.29854432,0.043494068,0.7653409050900852,0.8527116809809002
Rhof,0.2977822,0.06213236,0.7659223201777452,0.8531329745233842
9630014M24Rik,0.2970218,0.069730006,0.7664982725989897,0.8535479614382877
Gm43113,0.295671,0.10821921,0.7675335301967511,0.854322972785527
Pik3r2,0.29539573,0.06779968,0.7677431829017493,0.854405257025813
Rab29,0.2933002,0.12289559,0.7693454092970755,0.8555833144642859
Znhit3,0.29282627,0.113385074,0.7697098594468652,0.855913012757113
Sbno2,0.29237875,0.060471963,0.7700494860481102,0.8562150516069688
Sars,0.29227394,0.038797423,0.7701282539225619,0.8562270149139045
Ubox5,0.29191142,0.05229768,0.770405388408818,0.8563838813408987
Gm29587,0.29119763,0.131278,0.770951779500186,0.8567643131703895
Dmpk,0.29058862,0.0800218,0.7714175812178089,0.8569037716192177
Gm15328,0.29039508,0.08722583,0.771565503783664,0.8569168747914898
Gfra2,0.29026556,0.035238847,0.7716645728088835,0.8569513073708955
Gdap2,0.28992704,0.04429487,0.7719224497651684,0.857114235447385
Inafm1,0.28957337,0.087132394,0.7721934371515584,0.857114235447385
Gm11457,0.28947985,0.11981118,0.7722651556505657,0.857114235447385
Astn1,0.28934094,0.015416636,0.7723719091461494,0.8571319820317339
Slc7a1,0.28864005,0.06601477,0.7729076975267773,0.8574242586890587
2610020C07Rik,0.2876597,0.050204452,0.7736561621251324,0.8579521783806411
Wdr24,0.2872785,0.12408043,0.7739505181093296,0.8582030141797128
Cxxc1,0.28608575,0.08022576,0.7748622138574341,0.8590626340670214
Dnm1,0.28594682,0.018225065,0.7749699670134684,0.8590920856874774
Gm20300,0.28507394,0.08902398,0.7756379697461135,0.8594984016658245
2610203C22Rik,0.28485677,0.08700262,0.7758017408386012,0.8595744008763522
Ice2,0.28460896,0.037379295,0.7759929648341926,0.8596157187119765
Plppr3,0.284592,0.07301333,0.7760063907301411,0.8596157187119765
Ergic1,0.2830845,0.029988475,0.7771615840814017,0.860395517680296
Zkscan6,0.2825513,0.05777026,0.7775709377013992,0.8605191725685891
Emb,0.28249508,0.047198508,0.7776113285395424,0.8605191725685891
Lap3,0.28095773,0.08453535,0.7787915631827159,0.8616737657501005
Map2k4,0.27985504,0.016653167,0.7796382851103312,0.8623832375275935
Pml,0.27840284,0.07457213,0.780751001311841,0.863462324887217
Faap100,0.27781558,0.06897591,0.7812031105690571,0.863810571057828
1500026H17Rik,0.2776294,0.08465509,0.7813468771792162,0.8638355909753157
Secisbp2,0.27729604,0.039319307,0.7816021042738968,0.8639773992450439
Ahsa1,0.2768055,0.06890687,0.7819764082569473,0.8642861013040968
C1qa,0.27654576,0.0704735,0.7821739270437431,0.8644285236552604
Grin1os,0.2759671,0.06427603,0.7826222550434565,0.8646962870554732
2610044O15Rik8,0.27533808,0.05091123,0.7831058309307882,0.8651385823779573
Polh,0.27526534,0.070265315,0.7831600018555662,0.8651385823779573
Rere,0.27515712,0.010400091,0.7832470038785557,0.8651449511377353
Mis12,0.27508044,0.089426346,0.7833032007957937,0.8651449511377353
Arhgap32,0.27434573,0.018147912,0.7838685680308632,0.8654738918957111
1110002E22Rik,0.2735026,0.07496013,0.7845159486461205,0.8658279949709738
Gtf3c4,0.2731036,0.05795293,0.784822002950395,0.8658985946945505
Ccdc71,0.272916,0.105483696,0.784967316045483,0.8659194347684772
A230072E10Rik,0.27221715,0.08378645,0.7855029772264575,0.8660550383817409
Me3,0.27112022,0.016054222,0.7863456017664178,0.8668322499114963
Gm10373,0.27051035,0.07875163,0.7868127764135663,0.8670435759340743
Zc3h8,0.2704157,0.08177763,0.7868896331125514,0.8670523788628587
Gm49067,0.26998472,0.12745424,0.7872149437317217,0.8671408454340421
Pwwp3a,0.2699507,0.056706432,0.7872454220262988,0.8671408454340421
Lipa,0.2696079,0.066534236,0.7875105375812661,0.8672890249423848
5730405O15Rik,0.26666954,0.11270601,0.7897677434091428,0.8688745600580116
Acbd4,0.26664835,0.06825158,0.7897855810408169,0.8688745600580116
Zmpste24,0.2653416,0.03549901,0.7907927490036961,0.8696988122210298
Ints7,0.26531458,0.041081917,0.7908111201196466,0.8696988122210298
Dnhd1,0.26516053,0.0484508,0.7909314730326171,0.8697551965656957
Gm43376,0.26431268,0.039463855,0.7915851334771088,0.8703219658088202
Drc1,0.26383287,0.05745954,0.7919541840708366,0.8706516920583158
Anapc5,0.26363388,0.028998973,0.7921093981313314,0.8706850633597067
6530409C15Rik,0.26290587,0.060770504,0.7926678856824401,0.8710248288684268
Rab23,0.2628931,0.05476421,0.792680750533399,0.8710248288684268
Taf1a,0.26257205,0.047747884,0.7929262036987087,0.8711117717772027
Ndufaf5,0.26054475,0.03459695,0.7944896666447504,0.8724487486312611
Adgrv1,0.26036042,0.094602175,0.7946263297631547,0.8724719474071465
Gm35438-1,0.25991338,0.038261842,0.7949741618846424,0.8726663086821661
Nacad,0.25934651,0.11203411,0.7954112248654622,0.8728546447865496
Gm15496,0.25934362,0.091461085,0.7954139268972267,0.8728546447865496
Zxdc,0.25898165,0.040205516,0.7956958338648152,0.8730878985844539
Hpn,0.25858477,0.121482186,0.7960021870478466,0.8732848581030124
Fam3a,0.25820535,0.06739427,0.7962959502975123,0.8734727378836913
Dpp7,0.2578107,0.08317718,0.796598980587701,0.8735459598988898
Gm14061,0.25747585,0.06922785,0.7968549747722955,0.8737505776330953
Tmem63c,0.2571666,0.02936601,0.797094371826823,0.8738895500405076
Mgrn1,0.25713468,0.030556794,0.7971205395286092,0.8738895500405076
Zfp623,0.25586146,0.10894796,0.7981045970905991,0.8748160262380849
Ncbp1,0.2548233,0.030837534,0.7989027888798349,0.8755384846794152
Gm11973,0.25422305,0.08225811,0.7993669543461873,0.875712234445251
Mgat5b,0.2539138,0.025779614,0.799606286137815,0.8758520221398199
Slc16a4,0.25343376,0.102272585,0.7999773747816528,0.8759354254632244
Plekhg3,0.25321355,0.061373293,0.8001466625659734,0.8759354254632244
9530052E02Rik,0.25318238,0.031219363,0.8001694462472235,0.8759354254632244
Zfp772,0.25293094,0.08749631,0.8003659008134347,0.8759559705776843
Pnldc1,0.2519163,0.08271831,0.8011516602318488,0.8763861177369585
Oxld1,0.25121677,0.100381814,0.8016902568618532,0.8766855149735718
Trim13,0.25082213,0.10522728,0.8019941117353488,0.8769416246958522
Pcdhga10,0.25058392,0.11402155,0.8021781742460732,0.8770667141778603
Prima1,0.25044215,0.096851975,0.8022861741738028,0.8771086256380841
Prdm9,0.2502544,0.10487716,0.8024335876029152,0.8771294806934574
Tbc1d1,0.25004697,0.03159473,0.8025949424601,0.8772176686841444
Pcdhga6,0.24963975,0.112038955,0.8029131576341606,0.8774131286011703
Tmem128,0.24919792,0.064242825,0.8032499658374551,0.8776288353634956
Stradb,0.2489387,0.042622685,0.8034511658439192,0.8776963278069364
Fam184b,0.2483478,0.038539536,0.8039068312717802,0.8781112145450145
Cxadr,0.24759038,0.03978009,0.8044943116947436,0.878454760124616
Pex14,0.24704818,0.029057113,0.8049149807524522,0.8786854771241978
Tmem120a,0.24548025,0.07858436,0.8061279217821508,0.8796075508701798
Pla2g4a,0.24532127,0.06941218,0.8062487003210386,0.8796075508701798
Gm15787,0.245131,0.088146515,0.8063995228842447,0.8796958663125067
9530051G07Rik,0.24456511,0.07205199,0.8068377244407023,0.879945162050281
Sstr3,0.24166244,0.09912132,0.8090862336655936,0.8819390200735777
Gm48747,0.24020967,0.046094444,0.8102085757152844,0.8829305048926984
Efnb1,0.2394766,0.09358211,0.8107778476459876,0.8831489983393077
Rab4a,0.23941873,0.04229841,0.810822860974246,0.8831489983393077
Pola1,0.23861356,0.026544185,0.8114448949480103,0.8835418867499328
Gm27010,0.2384974,0.09462422,0.8115391881156651,0.8835418867499328
Vps13a,0.23788936,0.014615834,0.8120055155607964,0.8838967180451691
Gm10037,0.23769362,0.065941855,0.8121605374370234,0.8839890348692077
Gm43328,0.237308,0.09204667,0.8124630906398925,0.8840439729307514
Lcp1,0.23726113,0.083927564,0.8124918833027581,0.8840439729307514
Wdr76,0.23674816,0.07563391,0.8128935960954061,0.8843765002196307
Masp2,0.23659997,0.084236786,0.8130082298285946,0.8843765002196307
Rnls,0.23624988,0.046317667,0.8132764363484459,0.884486584771098
Deaf1,0.23619689,0.030243183,0.8133201899837174,0.884486584771098
1700028E10Rik,0.23548841,0.06271753,0.8138688261805945,0.8849303499105005
Sephs1,0.23536928,0.042391833,0.8139630540022385,0.884956377365128
Phykpl,0.2343382,0.054074205,0.8147620176165994,0.8855955971503916
Fbxl9,0.23321919,0.05256741,0.8156329638754141,0.8862596019573126
1700094M23Rik,0.23312475,0.058274895,0.8157033469271822,0.8862596019573126
Ypel2,0.23309581,0.026162002,0.8157248822463334,0.8862596019573126
Gm49768,0.23161714,0.09286568,0.8168746760912255,0.8870495232006667
Rasgef1c,0.23121059,0.10628501,0.8171897219587825,0.8872385822232728
Ift43,0.23104464,0.036816146,0.8173197519117975,0.8872407188289847
Abtb3,0.23096253,0.07662663,0.817382911830965,0.8872407188289847
Tbl1xr1,0.2309361,0.01597859,0.8174031054565046,0.8872407188289847
Cep78,0.23045379,0.03239347,0.8177798011810884,0.8873316572270932
Paqr4,0.23041557,0.08504179,0.8178067625322429,0.8873316572270932
Slc4a3,0.2303184,0.035711646,0.8178825505367505,0.8873316572270932
Rnaseh1,0.2296848,0.07314505,0.8183761450413878,0.8875317138488303
Nusap1,0.22804376,0.106036186,0.8196532249187389,0.8885340194357605
Tfb1m,0.22709975,0.07180968,0.8203864932921272,0.8888697031452566
Man2b1,0.22561954,0.040755324,0.8215369998449997,0.8898865033165746
Rsph3a,0.2250011,0.04864326,0.8220164054074215,0.8900994705495344
Bzw2,0.2247943,0.020591954,0.8221777126592286,0.890197575024053
Nsfl1c,0.2245483,0.04177377,0.8223694576292638,0.8902520611824962
Mms22l,0.22345437,0.05935092,0.8232200623280344,0.8908664762515002
Usp40,0.22307602,0.021124516,0.8235151382476898,0.8911092041717589
Entpd6,0.2225736,0.031455852,0.823906162083109,0.8914557047633501
Slc41a2,0.22218424,0.028997175,0.8242090698662854,0.8917068135788032
Fam185a,0.22190234,0.033411838,0.824428139366689,0.8917139411191249
Gm34552,0.22165848,0.09051518,0.8246170531099816,0.8918064182091393
Cntn3,0.22049342,0.018461311,0.8255241280204184,0.8922147377285071
Tsga10,0.21946679,0.016631134,0.8263233711711,0.8928433953865558
Vwa3a,0.21922393,0.023789765,0.8265124364032255,0.8929710438785384
Supt3,0.21898462,0.018290743,0.8266991646409472,0.8930961457722263
St3gal6,0.21796213,0.05353689,0.8274924790113594,0.8935698010766803
Atp8b1,0.21739076,0.062021423,0.8279401241625003,0.8937465629088467
Morc2b,0.21688868,0.031740017,0.8283319077875151,0.89409282570686
L1cam,0.2156777,0.037356425,0.8292759301312552,0.894881628555113
Frg2f1,0.21516828,0.061421048,0.8296711644877164,0.8952313987744557
Timp4,0.21464476,0.04670716,0.8300819257218472,0.8955978614138365
Trim36,0.21421494,0.07596628,0.8304153263585943,0.8958808019584149
Gusb,0.21346973,0.07360485,0.8310003842378051,0.8962836789857277
Tgfbr2,0.2133426,0.053658,0.831093475134349,0.8962836789857277
D6Wsu163e,0.2131057,0.044045083,0.8312820750831837,0.8962836789857277
Cep131,0.2130152,0.074850015,0.8313529904984952,0.8962836789857277
Bysl,0.21267046,0.056491155,0.8316203774264939,0.8963359773820356
Slc39a1,0.21164659,0.074727,0.8324192235949326,0.8969666231650292
Acat2,0.21072607,0.059155636,0.8331376833826041,0.8973958867585655
Pias4,0.2105855,0.04319837,0.833247539796268,0.8973983341347318
Arntl,0.21046644,0.02263591,0.8333389881679821,0.8974200548314853
Spns1,0.20999582,0.042667057,0.8337066702501945,0.8976624457752458
Ints10,0.20983458,0.01913879,0.8338331324895185,0.8977218349617785
4930441J16Rik,0.20958993,0.081386,0.8340218208858139,0.897848202219102
Lrrc41,0.20891847,0.034414418,0.8345462111568102,0.8982591090419971
Fam210b,0.20789215,0.08949432,0.835351060489185,0.8989716942951397
Clcn7,0.20754427,0.035240896,0.8356203386768121,0.8991077740313703
Pnck,0.20713498,0.046807766,0.835939461672491,0.8992974299287927
Gm45902,0.20696482,0.06969508,0.8360751107860862,0.8993665110045135
Ess2,0.20601681,0.070089854,0.8368136105814145,0.8996997224858915
Arhgef17,0.20601627,0.030325128,0.8368136418037958,0.8996997224858915
Mrpl16,0.20573983,0.060124032,0.8370281801954863,0.8997697187515125
P4ha2,0.20520525,0.081495516,0.8374497742706725,0.8999993732879016
Nptx2,0.20504679,0.08266665,0.837572388538019,0.9000016161552217
Il17rd,0.20429903,0.059964105,0.8381545054709578,0.9005261327768698
Pcdhb17,0.2040698,0.067453444,0.8383368828245548,0.9005683749796198
Fam193a,0.20218438,0.012808045,0.8398081769631798,0.9016872717010432
Zdhhc4,0.20066518,0.051475827,0.840995027461121,0.9023459515711192
Bmper,0.19979286,0.06399804,0.841674915740921,0.9027676937449477
Leng9,0.19939177,0.034969073,0.8419899162051043,0.9028748015520197
A830012C17Rik,0.19902992,0.088585004,0.842269621752767,0.90306667940477
Dtwd2,0.19878466,0.03426882,0.8424643564398527,0.9030758831483819
Cdkn2aip,0.19847454,0.057795368,0.8427087229179369,0.9032198292106981
Chadl,0.19807391,0.053499665,0.8430214401322242,0.9032212292490722
Rhoh,0.19770795,0.088587664,0.843304928820696,0.9032262627454736
Eif4ebp2,0.19770436,0.034162324,0.8433113228149343,0.9032262627454736
Clip2,0.19753861,0.023393583,0.8434390565156251,0.9032747296301226
Fgd2,0.19713897,0.07488876,0.8437495973555245,0.9032999515906508
4930570B17Rik,0.19699734,0.07475424,0.8438623474120803,0.9033306220774866
Pno1,0.19692177,0.063531384,0.8439217455818425,0.9033306220774866
Armc6,0.19638735,0.06309025,0.8443434861122179,0.9035188940101146
Tjap1,0.19595626,0.038822316,0.8446769505719405,0.9036780088120947
Lyplal1,0.19540854,0.064740926,0.8451069592975465,0.9039844195034928
Isca1,0.19523983,0.04907155,0.8452387750821048,0.9039847003396876
Adrm1,0.19475552,0.060132302,0.8456186991880309,0.9041477216796016
Gm10033,0.19463566,0.03183434,0.845712347445774,0.9041710643972736
Plekhm2,0.19311392,0.021852626,0.846902865175938,0.9049827764865949
Pank1,0.19270855,0.02191132,0.847219240326878,0.9051671958346397
Gm47523,0.19111548,0.07412352,0.848466954014479,0.906192649392797
Pafah2,0.19076845,0.054626346,0.8487401565730083,0.9063348125349389
Tbce,0.19076484,0.017776225,0.8487440381085727,0.9063348125349389
Dnah7c,0.19056779,0.07800317,0.8488969938473578,0.9063443989601625
Tll1,0.1899128,0.047924746,0.8494104322224605,0.9067386923263565
Tfpt,0.18966797,0.06110933,0.849601489564923,0.9067889753833825
Cmc1,0.18890704,0.037809063,0.8501981246586096,0.9070789129269814
Marchf8,0.18888344,0.02689039,0.8502155052589581,0.9070789129269814
Vangl2,0.18855025,0.030158723,0.8504790898298621,0.9071890373496834
Ctbs,0.18854809,0.0511737,0.8504807154756404,0.9071890373496834
Anks1,0.1882999,0.023836918,0.8506738690831162,0.9073181982172511
4932413F04Rik,0.18791832,0.07643656,0.8509734908830283,0.9074071525550375
Daglb,0.18739195,0.026643343,0.8513851971596239,0.9077363155712576
Rer1,0.18700413,0.04528639,0.8516885362013626,0.9078620498497295
Mgat4b,0.1858613,0.03578457,0.8525858025488517,0.9085175154046944
Rgs11,0.1857293,0.039225876,0.8526885849943,0.908543439833974
Dnajc12,0.18484192,0.06749492,0.853382641839256,0.9089117830153509
Plag1,0.18479961,0.04731178,0.853418063914387,0.9089117830153509
Nmt2,0.18466061,0.016796714,0.8535251036687533,0.9089117830153509
Gm41333,0.18457793,0.08243903,0.8535909744649648,0.9089117830153509
Usp21,0.18426515,0.038335264,0.8538372245466519,0.9089117830153509
Kdm1b,0.18409403,0.04790252,0.8539717679033901,0.9089117830153509
Cdc42ep1,0.18386358,0.08388455,0.8541494632867208,0.9090229706491814
Orai1,0.1833656,0.057496488,0.8545435853558402,0.9091350126440787
Saysd1,0.18296003,0.056400362,0.854860785984525,0.9093956312247714
Slc25a35,0.18266319,0.0792545,0.8550969486652265,0.909468784296208
Twnk,0.18251051,0.0617222,0.8552129704801594,0.909468784296208
Atp6v1c2,0.18220934,0.0667973,0.8554524777682194,0.9096407681673887
Zfp873,0.18148358,0.045911126,0.8560191430376085,0.9098590975807084
Gm26944,0.18027987,0.02633105,0.8569641064838379,0.9104673280168171
Fancd2,0.18001541,0.07275969,0.8571699157254434,0.9104673280168171
Pmm1,0.1790744,0.032987084,0.8579105404994979,0.9110234231518791
Plekha1,0.17896783,0.015858367,0.8579935281244715,0.911034706847187
Uba5,0.17860791,0.025526648,0.8582755037239316,0.9111300920800106
1110046J04Rik,0.17857864,0.062736355,0.8583004679959433,0.9111300920800106
Gla,0.17826164,0.07636289,0.8585480680759893,0.9113148409384826
Rfk,0.17778586,0.059848666,0.858921263530855,0.911558518743443
Htr1f,0.17630595,0.03392245,0.8600834812712079,0.9125919909787676
Tmem25,0.17622773,0.043028075,0.8601448634583828,0.9125919909787676
Vav2,0.17562297,0.06991409,0.8606189898248875,0.9128985661719886
Syt17,0.17444806,0.01257918,0.8615427769786381,0.913647537244024
Klf12,0.17402837,0.011267617,0.8618721413444781,0.913919839933208
Sptssa,0.17231214,0.04398058,0.8632216355184024,0.9148114807387783
Cdc25a,0.1718301,0.076871976,0.8636009357918379,0.9150593992273388
Gm31323,0.17130958,0.044167213,0.8640108834414677,0.9153397023332278
Gm49961,0.16985892,0.05064671,0.8651526203658529,0.9160237194300851
4930590J08Rik,0.16976312,0.0776804,0.865227357815658,0.9160237194300851
Gm57450,0.1697227,0.06582668,0.8652550595661129,0.9160237194300851
Cdh24,0.16915156,0.07903868,0.8657068919198393,0.9162883370551305
Mybl2,0.16846831,0.08013749,0.8662438474866743,0.9167064529404206
Fam20c,0.16839448,0.046097293,0.8663019495383123,0.9167064529404206
Zfp646,0.16818736,0.04092943,0.866465988085068,0.9167064529404206
Sntg2,0.16735289,0.021389088,0.8671192581861855,0.9170893364049123
Tcta,0.16697563,0.054618288,0.867416415735734,0.917326558094321
Fuz,0.1661696,0.059023082,0.8680521135225832,0.9177675604005141
Scart1,0.16602048,0.04905132,0.8681693929371578,0.9178144812392994
Bloc1s5,0.16557543,0.03732109,0.8685192882519547,0.9180302106533549
Cdhr1,0.16490877,0.060077365,0.8690438292028188,0.918507539427761
Rab11fip3,0.16462739,0.0127453115,0.8692648921833039,0.9186640638451941
Tox,0.16438936,0.024276901,0.8694492954042832,0.9187818221537624
Tmem123,0.16419198,0.043841846,0.8696077457983519,0.9188721376081619
Bank1,0.16357546,0.054152887,0.8700907406379499,0.9193053394286497
Elavl2,0.16278276,0.024878545,0.8707168129946143,0.9198896262148355
Tnip1,0.16250862,0.04109216,0.8709323133550565,0.9199848531040208
Efcab2,0.162424,0.026615255,0.8709994616930463,0.9199848531040208
Ube2cbp,0.16191995,0.044249944,0.8713949129751215,0.9202971188957956
Sap25,0.16165754,0.060461063,0.871602369156131,0.9204390058442954
Aph1c,0.16090737,0.044434898,0.8721929139863563,0.9209853885002286
Sv2b,0.16057435,0.019637434,0.8724549863676305,0.921184860648144
Cep85l,0.16024697,0.014187145,0.872713223109527,0.9213802498070395
Sfxn3,0.15971813,0.044991616,0.8731308379157013,0.9215678383819312
Col5a1,0.1589809,0.0571379,0.873711481795732,0.9219102294578555
Hpgd,0.15888244,0.062472645,0.873785929552922,0.9219102294578555
Lrrk2,0.15848705,0.025077337,0.8741008869086313,0.9221493351918609
Coq10a,0.1575151,0.046711408,0.8748660011317787,0.9227934197886293
Rxra,0.15741572,0.06854415,0.8749453282437717,0.9227934197886293
D330050G23Rik,0.15691508,0.052137926,0.8753391907509801,0.9229916592591993
Nek3,0.1566709,0.045375902,0.8755310286649244,0.9230392689199316
Dynlt2b,0.15662618,0.040813945,0.8755673476373151,0.9230392689199316
Pex11b,0.1564302,0.04569894,0.8757201038699494,0.9230392689199316
Kcnd1,0.15629704,0.061148934,0.8758242340363386,0.9230392689199316
Ybx3,0.15615003,0.023352494,0.8759413991096631,0.9230854787637615
Gm46102,0.15570723,0.037700858,0.8762897912773142,0.9232207926511621
Tmem63a,0.15453577,0.045354582,0.8772120292171405,0.9238831728161117
Gm48596,0.15432845,0.056723118,0.877376170409861,0.9239787524433418
Leng1,0.15415521,0.062483035,0.8775149655018517,0.9240476259341178
Cmya5,0.15368757,0.0401014,0.8778807748508257,0.9242521894018035
Rfwd3,0.15362845,0.023469605,0.8779294625143899,0.9242521894018035
Elfn2,0.15296511,0.01954173,0.878452303990309,0.9246479815431812
Gm56518,0.15277274,0.043659315,0.8786036541597277,0.9246526795846337
Gm45216,0.15226433,0.065643676,0.8790061075813171,0.9249809565783857
Cacnb1,0.15164791,0.023374703,0.8794906826832796,0.9251222069498278
Gm34821,0.14933477,0.043896817,0.8813149949458852,0.9266483344534044
Il10rb,0.14892334,0.0672732,0.8816422468214671,0.9267439288199201
Gm31615,0.14824948,0.023054479,0.8821704490652958,0.9270889777739628
Rsad1,0.14802122,0.06326093,0.8823515778293238,0.9271089521216648
Gan,0.14786504,0.022727242,0.8824742054160986,0.9271089521216648
Crnkl1,0.14734896,0.034106825,0.8828819204472069,0.927449593527771
Gorab,0.14629537,0.036457628,0.8837138579605526,0.9280138019620783
Rassf1,0.14571545,0.03401763,0.8841726886901253,0.9281237754298788
Vars,0.14557414,0.034763746,0.8842829122606357,0.9281277521241301
Commd10,0.14550264,0.012812607,0.8843384046450409,0.9281277521241301
Kcnj16,0.14524697,0.04919479,0.8845397672339474,0.9281843365123686
Thap4,0.14507027,0.030438876,0.8846811375473196,0.928255314752959
Ccdc90b,0.14394729,0.029521037,0.8855673361391394,0.9289529046818668
Oprd1,0.14345627,0.05026146,0.8859544877754846,0.9291427667422617
Dync1li1,0.14317074,0.014295993,0.8861794407457116,0.9292852872720732
Cd276,0.14285955,0.034300096,0.8864249747952538,0.929425580971055
Cenpu,0.14272074,0.05715558,0.8865346943511834,0.929425580971055
Wdr31,0.14234838,0.03216905,0.8868285403158285,0.9295788296208709
Fcsk,0.14160621,0.03525764,0.8874145361310922,0.9300382094306544
Tmem259,0.1401355,0.020783754,0.8885771621318047,0.9309466981142898
Dab2ip,0.1397064,0.023901556,0.8889142052499889,0.9311924952207613
4930556J24Rik,0.1394552,0.061279625,0.8891146237138426,0.9312772972177437
