names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Naaladl2,21.751394,2.1102257,6.701259130841439e-105,6.888894386504999e-101,0.9439601494396015,0.6400586,1.5833234
Hexb,15.900471,1.6684676,6.288996312488485e-57,3.802993064257743e-54,0.8244084682440846,0.40710455,0.9544366
Ank3,15.248629,0.5564837,1.6812806534439526e-52,7.856165962456287e-50,0.925280199252802,2.3226507,2.6765056
Cmss1,14.87903,1.1701375,4.509914655023928e-50,1.7171082464313326e-47,0.9402241594022416,1.0840514,1.6869688
Lars2,14.781956,1.3014311,1.915219424930388e-49,6.562818562761463e-47,0.912826899128269,0.8107435,1.4060671
Camk1d,14.622354,0.72853076,2.0228351393295276e-48,6.3014379491841045e-46,0.9763387297633873,2.1080813,2.563701
Rbfox1,14.182798,0.774042,1.1708341771236373e-45,3.3433820391197198e-43,0.9775840597758406,3.49124,4.0150337
Erbb4,13.797289,1.3646342,2.64618386984857e-43,6.182447768646204e-41,0.813200498132005,0.5710963,1.0930525
Dscaml1,13.644435,0.75252944,2.178959508635237e-42,4.765894414631965e-40,0.825653798256538,1.1606772,1.5460984
Prkce,12.728054,0.42247924,4.130064265808665e-37,6.432887977653496e-35,0.8941469489414695,1.8560458,2.1084027
Myt1l,12.676793,0.47003284,7.951952118651155e-37,1.1847256199961433e-34,0.8816936488169365,1.8973113,2.1805198
Dpp10,12.605288,1.3513166,1.97451084356301e-36,2.780544037236677e-34,0.9427148194271482,1.1781517,1.9075536
Kcnma1,12.36768,0.4906265,3.9095218052828027e-35,5.023735519788401e-33,0.912826899128269,2.2147524,2.5228474
Dlgap2,12.0718775,0.4783852,1.4870298772650991e-33,1.7949909412865195e-31,0.8866749688667497,2.2261956,2.5268512
Kalrn,12.056585,0.49573147,1.7905319375520233e-33,2.091666854322136e-31,0.9140722291407223,2.4346776,2.7524843
Grin2a,11.997957,0.6040658,3.641727531909392e-33,4.159662114225394e-31,0.9215442092154421,2.7339964,3.1302304
Rbfox3,11.867515,0.6600069,1.7457714153258106e-32,1.950709798864058e-30,0.8430884184308842,1.1065519,1.4346006
Gria1,11.832722,0.44879583,2.64426619169779e-32,2.9229092957691697e-30,0.9414694894146949,2.7935772,3.0881615
Tnr,11.723452,0.66434014,9.665202642509733e-32,1.0036190218686874e-29,0.8318804483188045,1.3671827,1.7289126
Anks1b,11.70296,0.48428103,1.2308420657248674e-31,1.2653056435651637e-29,0.933997509339975,2.8194175,3.137942
Dab1,11.350758,0.5555138,7.352267851875034e-30,6.80912734389868e-28,0.9290161892901619,2.734516,3.098602
Macf1,11.299188,0.5665421,1.3243778318100177e-29,1.1942635185093843e-27,0.9016189290161893,1.5719059,1.8947839
