names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Cmss1,11.380611,1.4105473,5.223245749625953e-30,1.9966727418903475e-26,0.9704433497536946,0.8002362,1.4491163
Hexb,10.5893755,1.8748518,3.338110593396414e-26,3.4801320259154615e-23,0.8916256157635468,0.2905489,0.80495065
Phactr1,10.1786375,0.640575,2.469959852370999e-24,2.178884583614663e-21,0.9852216748768473,2.6205375,3.0381157
Frmd4a,10.154716,0.582097,3.157308387423204e-24,2.58628661335495e-21,0.9704433497536946,2.2873487,2.6565354
Meg3,10.026528,0.5940229,1.1654200044070613e-23,7.861786241494223e-21,0.9852216748768473,3.6001253,4.002608
Lars2,9.886607,1.194534,4.7588503333152964e-23,3.03191642346999e-20,0.9507389162561576,0.6503746,1.1304497
Hivep3,9.730436,0.8195455,2.23632356764858e-22,1.2212456511330439e-19,0.9605911330049262,1.2783918,1.7178404
Rbfox3,9.33053,0.8804619,1.053424788669317e-20,4.314526955878474e-18,0.9556650246305419,1.0346333,1.4677936
Camk1d,9.140056,0.7005182,6.241995366631374e-20,2.309135576275116e-17,0.9950738916256158,1.8476379,2.270661
Ank3,9.094017,0.47817746,9.544569198464677e-20,3.420534986499779e-17,0.9802955665024631,2.4738276,2.7812154
Ptprn2,8.847574,0.58826035,8.94420990670474e-19,2.849227755835832e-16,0.9852216748768473,2.1426349,2.5102997
Sorbs1,8.818687,0.97388977,1.1580946886162395e-18,3.495007865539746e-16,0.9408866995073891,1.0168316,1.4963924
Naaladl2,8.612866,0.97947776,7.125594794103969e-18,1.90787894295514e-15,0.9852216748768473,1.1276523,1.6327248
Setbp1,8.568633,0.7133551,1.0472041150687975e-17,2.555178040767866e-15,0.9507389162561576,1.4055856,1.7994944
Myt1l,8.337537,0.5528176,7.585418323153495e-17,1.7056779868612605e-14,0.9704433497536946,1.9574459,2.2946365
Dpp6,8.315871,0.5900912,9.108064321458233e-17,2.0086784930477503e-14,0.9753694581280788,1.8147055,2.1674924
Kalrn,8.181817,0.4291573,2.7959518420897626e-16,5.4345721567941346e-14,0.9753694581280788,2.5124989,2.7888896
Dab1,8.153381,0.56352013,3.538873521317126e-16,6.763966923744133e-14,0.9802955665024631,2.9132483,3.2861383
Mical2,8.096059,0.8321768,5.676850283363064e-16,1.0500341782194778e-13,0.9458128078817734,0.9473726,1.3379095
Clstn2,7.823888,0.89971864,5.121637654162673e-15,8.637491267343755e-13,0.9655172413793104,1.4972874,2.0113149
Galnt18,7.590083,0.8867448,3.1970036029436674e-14,5.092116294244164e-12,0.9310344827586207,1.0534627,1.4936062
Pde10a,7.5291495,0.69083047,5.1071919891590196e-14,7.706483912062584e-12,0.9655172413793104,1.7385453,2.1481674
Dscam,7.5106435,0.7667234,5.883736918470758e-14,8.762947400132813e-12,0.9605911330049262,1.7029048,2.1562946
Grin2a,7.412247,0.46674946,1.241772381900499e-13,1.82572380456858e-11,0.9655172413793104,2.4058213,2.704103
Sez6l,7.3779435,0.75336194,1.6075310794845867e-13,2.304395802441155e-11,0.9359605911330049,0.74407977,1.051479
Prkcb,7.347251,0.71516436,2.0232471498747608e-13,2.8645183104646613e-11,0.9655172413793104,1.4107858,1.8062898
Gm11867,7.344994,2.19652,2.057680207829784e-13,2.877741051633166e-11,0.5812807881773399,0.06090577,0.25297582
Rora,7.33371,0.59000266,2.2386694467862279e-13,3.0563168113981503e-11,0.9507389162561576,1.9444846,2.3042316
Nav2,7.325586,0.53916436,2.378575888826003e-13,3.1932265542760597e-11,0.9556650246305419,1.5805792,1.887955
Csmd2,7.284512,0.54070765,3.228370908900505e-13,4.113661953696777e-11,0.9655172413793104,1.3771695,1.6698184
Tshz2,7.2353134,1.9761703,4.644548959879169e-13,5.7272782227843336e-11,0.6748768472906403,0.21743806,0.67071646
Gas7,7.19108,0.894785,6.428072178418686e-13,7.678867889802655e-11,0.8817733990147784,0.5392345,0.8453758
Dgki,7.1518116,0.49043816,8.563994392041345e-13,9.953072619103551e-11,0.9655172413793104,1.823422,2.1157155
Grid1,7.0425825,0.5641506,1.8870907339333275e-12,2.0610625273092763e-10,0.9704433497536946,1.5744565,1.8961085
Tnr,7.0425825,0.67714393,1.8870907339333275e-12,2.0610625273092763e-10,0.9458128078817734,1.3128008,1.6759207
Xylt1,6.9681077,0.82353246,3.2123174005500354e-12,3.4428837335988604e-10,0.9310344827586207,0.9106867,1.2891983
Ctnnd2,6.962692,0.32402384,3.338320842595846e-12,3.512281047971483e-10,0.9802955665024631,2.7281318,2.9394956
St6galnac5,6.9437346,0.8867902,3.818680081005221e-12,3.981147560815261e-10,0.9507389162561576,1.0748624,1.5190583
Slc1a2,6.9125905,0.78765506,4.758820047153481e-12,4.916589937005056e-10,0.9556650246305419,1.1341077,1.5346392
D430041D05Rik,6.906723,0.6925293,4.959774834809942e-12,5.078455161214323e-10,0.9507389162561576,1.1306486,1.4793444
Camta1,6.888217,0.6966828,5.6495957612582695e-12,5.633875146966073e-10,0.9507389162561576,0.9694583,1.2953897
Anks1b,6.8764815,0.34335747,6.134881339154392e-12,6.013232410036117e-10,0.9901477832512315,2.9456902,3.1724904
Agbl4,6.8742247,0.8497816,6.232781457712863e-12,6.044665981980736e-10,0.9704433497536946,2.067975,2.5990703
Chrm3,6.8308945,1.0842391,8.438692131913184e-12,8.064576780731699e-10,0.9507389162561576,1.6365561,2.2795675
Scn8a,6.714443,0.47773823,1.8878573313800453e-11,1.7319958301013086e-09,0.9655172413793104,1.3897735,1.6480982
Hdac8,6.5722647,0.87754315,4.9555722294707586e-11,4.37157710212082e-09,0.896551724137931,0.5258653,0.8203216
Opcml,6.4910197,0.4894926,8.525739756859349e-11,7.08501329939587e-09,0.9852216748768473,3.2382216,3.5661576
Adcy2,6.482444,0.6625065,9.024875204045352e-11,7.445846679136121e-09,0.9408866995073891,1.2705901,1.6207184
Iqsec1,6.39488,0.7339372,1.6067377357053888e-10,1.2620594762376301e-08,0.9014778325123153,0.8041875,1.1163925
Plch1,6.3506465,1.7075715,2.1441208601507791e-10,1.639251868280609e-08,0.6551724137931034,0.22592342,0.6031631
Tmem132b,6.307316,0.5686753,2.839162769246715e-10,2.1405161159031164e-08,0.9359605911330049,1.0801977,1.3571582
Cacna2d3,6.302351,0.8384694,2.9316476535713903e-10,2.183125668256929e-08,0.9458128078817734,1.6055865,2.0941126
Zbtb16,6.292872,1.0633482,3.116449341893139e-10,2.276397519288568e-08,0.8226600985221675,0.44089562,0.76915467
Spock3,6.2829423,1.2478145,3.3222449481662024e-10,2.4113610800993677e-08,0.8226600985221675,0.47715545,0.8969694
Plp1,6.260374,0.87963504,3.8405475076421443e-10,2.735614833393796e-08,0.9408866995073891,0.76230854,1.1325041
Kcnma1,6.260374,0.38610533,3.8405475076421443e-10,2.735614833393796e-08,0.9753694581280788,2.6436892,2.894482
Gse1,6.2418685,0.88388646,4.3237461196050965e-10,3.06078521602662e-08,0.8768472906403941,0.40971825,0.65983254
Kcnq1ot1,6.1971836,0.37455493,5.748239817143538e-10,3.9473541450899457e-08,0.9556650246305419,1.7777126,1.9979192
Pard3,6.152499,1.0243946,7.62714610290695e-10,5.115094240241924e-08,0.8423645320197044,0.40174094,0.6959986
Hspa12a,6.1439233,0.75034004,8.05078162224519e-10,5.3678118397620834e-08,0.8719211822660099,0.44739324,0.66738844
Pakap,6.1371527,0.63573974,8.401361517267973e-10,5.569179993065267e-08,0.9261083743842364,0.8955091,1.1788735
Nell1,6.105106,1.4204698,1.0273241447563255e-09,6.693950734128147e-08,0.8620689655172413,0.77585816,1.4202955
Hivep2,6.102398,0.41991237,1.044888339089907e-09,6.769931905470652e-08,0.9852216748768473,2.0804725,2.3394926
Ephb1,6.0906625,1.266028,1.124443431660102e-09,7.203976130881591e-08,0.7733990147783252,0.3025842,0.61508083
Slc24a2,6.073962,0.9588299,1.247921114238984e-09,7.950644076718149e-08,0.9261083743842364,1.2238983,1.7344435
Ctnna2,6.042367,0.383526,1.518695753564138e-09,9.543828887555471e-08,0.9802955665024631,2.8533916,3.1056828
Zfpm2,5.9918146,1.2572463,2.0751249786483815e-09,1.2725953612374138e-07,0.812807881773399,0.5234718,0.9724047
Prkce,5.9417133,0.4479576,2.820580829821021e-09,1.6935298930045795e-07,0.9704433497536946,1.8384744,2.1055918
Igsf9b,5.9317837,1.1681414,2.9966149499487065e-09,1.771401043608854e-07,0.7586206896551724,0.29148126,0.56558585
Xkr6,5.898834,1.1136757,3.660788239398104e-09,2.1310619050465715e-07,0.7881773399014779,0.37160805,0.6800227
Otud7a,5.89748,0.33505875,3.6909468974667815e-09,2.1377666171792446e-07,0.9408866995073891,1.6144305,1.8045573
Shisa9,5.887099,0.5897287,3.930336927927094e-09,2.2313417767063325e-07,0.9556650246305419,1.6182525,1.9581875
Nuak1,5.884842,1.006489,3.984343583420719e-09,2.2508597150083153e-07,0.8226600985221675,0.30128193,0.5343571
Tcf4,5.8839393,0.34951547,4.006147895412498e-09,2.252083532577967e-07,0.9753694581280788,2.8531885,3.0829706
Cmip,5.862274,0.55812705,4.565708201155815e-09,2.5294464565630384e-07,0.9113300492610837,0.80028963,1.0315399
Dscaml1,5.85099,0.87379307,4.886556881200792e-09,2.6885803951958946e-07,0.8374384236453202,0.7569589,1.1229681
Zfp704,5.834741,0.72263265,5.387419170289508e-09,2.9420439545180995e-07,0.9014778325123153,0.55674034,0.8017108
Gabbr2,5.809465,0.43343458,6.267287668254017e-09,3.4063154018737944e-07,0.9556650246305419,1.3473494,1.5779473
Arpp21,5.792313,0.27757555,6.9423576686398816e-09,3.737791443378505e-07,0.9655172413793104,2.5912945,2.770495
Ptprj,5.7841887,0.5732721,7.286317050125049e-09,3.886487624689956e-07,0.9261083743842364,0.97131515,1.2361264
Pde1c,5.7828345,2.032817,7.345232192783215e-09,3.8997742030943475e-07,0.4876847290640394,0.07056282,0.26173058
Caln1,5.777418,0.50429803,7.585559625060796e-09,4.0088109576127745e-07,0.9556650246305419,1.4872115,1.7677677
Grip1,5.7354417,0.6808576,9.725859570837788e-09,5.024151241367917e-07,0.9655172413793104,1.5852536,1.9769729
Gm41414,5.728671,1.468812,1.0122036915291547e-08,5.205359611863832e-07,0.6157635467980296,0.1557007,0.3827644
Nalf1,5.6979785,0.3659522,1.212362194949037e-08,6.151933474192724e-07,0.9852216748768473,3.1152368,3.358905
Tenm4,5.693465,0.34672827,1.244867039818085e-08,6.289046349177885e-07,0.9507389162561576,2.1702702,2.3859165
Astn2,5.690757,0.92928046,1.2647747383714939e-08,6.361595043703637e-07,0.9261083743842364,0.92745835,1.3635259
Kcnq3,5.686243,0.45301822,1.298643605308695e-08,6.47514994160005e-07,0.9655172413793104,1.8920274,2.164558
Fat3,5.6727023,0.68871254,1.4056224640198795e-08,6.978215765099558e-07,0.9556650246305419,1.653425,2.0553782
Gm28307,5.6438155,2.983795,1.6632243614322124e-08,8.151220930301116e-07,0.39901477832512317,0.023269482,0.17078438
Klhl29,5.6402044,0.7651648,1.6984833825357152e-08,8.253477724965924e-07,0.9113300492610837,0.83603704,1.1699029
Ptchd4,5.630275,1.0000497,1.7992299110922835e-08,8.633292309793433e-07,0.8916256157635468,0.8792664,1.3398212
Cemip,5.6140256,1.0490876,1.9767300106796303e-08,9.445474901030833e-07,0.8226600985221675,0.42201585,0.7354445
Oxct1,5.607255,0.48751727,2.0556052192869676e-08,9.766617177310835e-07,0.9408866995073891,0.87534297,1.0860059
2610035D17Rik,5.606804,0.97877747,2.060970837904798e-08,9.766617177310835e-07,0.7487684729064039,0.26567668,0.46984053
Etl4,5.603193,0.77164835,2.1043880515393904e-08,9.931325997964497e-07,0.9704433497536946,1.8129086,2.2777832
Asap1,5.5968738,0.60953563,2.182513987001063e-08,1.0257815738904997e-06,0.9408866995073891,1.2410736,1.5586417
Apba2,5.5878468,0.47993025,2.299025451023238e-08,1.0588443322222687e-06,0.9507389162561576,1.045401,1.273275
Erc2,5.5788193,0.42568573,2.4215647794794374e-08,1.106394617174111e-06,0.9753694581280788,2.6976233,2.9753234
Sv2a,5.573403,0.8630372,2.4981065201911867e-08,1.1323433033024714e-06,0.9064039408866995,0.45833835,0.7215242
Mapk10,5.542711,0.29497495,2.9782495321665447e-08,1.328971425481943e-06,0.9556650246305419,1.970571,2.148922
Pakap-1,5.540454,0.7403297,3.016889183394571e-08,1.340995548649959e-06,0.8768472906403941,0.53881526,0.7851502
Efna5,5.491707,1.1049933,3.980678940461162e-08,1.7336084493612475e-06,0.7783251231527094,0.46139517,0.815846
Macf1,5.4840336,0.37206224,4.157356460375529e-08,1.792352025849119e-06,0.9704433497536946,1.7969885,2.0164647
Ksr2,5.4709444,0.41235688,4.476442753628222e-08,1.9013276110595723e-06,0.916256157635468,0.9604068,1.1462446
Auts2,5.468236,0.30684993,4.545363792478603e-08,1.923477194544082e-06,0.9753694581280788,2.8390615,3.0404856
Lrfn2,5.4501815,0.68190026,5.031841633010741e-08,2.121513229682617e-06,0.8472906403940886,0.5093529,0.7254044
Sox2ot,5.4479246,1.6104203,5.096089903894297e-08,2.140731099555304e-06,0.6009852216748769,0.23071314,0.58352923
