names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,19.700415,1.5800668,2.1386423085622394e-86,1.0870718854421863e-82,1.0,1.1815228,2.0483425
Hivep3,15.6112175,1.1032557,6.106025076182178e-55,1.5518462731117007e-51,0.9712230215827338,1.1731802,1.7571257
Frmd4a,15.447336,0.86695087,7.862588665375603e-54,1.5986215274441674e-50,0.9856115107913669,2.3209212,2.8764837
Erbb4,15.033118,1.9367055,4.455311234684655e-51,6.470384858829171e-48,0.8968824940047961,0.4792209,1.2100651
Celf2,14.791678,0.66416264,1.6576728233794568e-49,2.106487740309445e-46,1.0,3.80233,4.2544208
Auts2,14.507343,0.8365111,1.0885548200118021e-47,1.229583144471109e-44,0.988009592326139,2.7690582,3.320897
Kctd16,14.170284,0.9263108,1.3993246927491276e-45,1.1854612355406358e-42,0.988009592326139,2.0638433,2.6438706
Gm28307,14.13031,3.7872102,2.470536029512037e-45,1.931959175078413e-42,0.5971223021582733,0.031441905,0.36532298
Gm11867,13.711444,2.4092216,8.671529538943255e-43,5.509673080806071e-40,0.6786570743405276,0.1031736,0.4557241
Rbfox1,13.591255,0.7252616,4.512750087326758e-42,2.6986245522214013e-39,0.9976019184652278,3.889561,4.3841624
Adarb2,13.0200615,2.053631,9.409556116329568e-39,4.348070339936654e-36,0.7529976019184652,0.22680406,0.7212021
Phactr1,12.692564,0.71423435,6.5021573375935795e-37,2.7542054789156805e-34,0.9928057553956835,2.6273263,3.0937707
Hexb,12.515004,1.2401814,6.180474427710212e-36,2.3270630752630375e-33,0.882494004796163,0.4530444,0.85603505
Csmd1,12.1204405,0.6762688,8.231539476337374e-34,2.699413881175669e-31,0.9952038369304557,3.742115,4.201962
Anks1b,11.851245,0.59357536,2.1201706998980365e-32,6.531410707625284e-30,0.9976019184652278,2.9533825,3.347068
Dpp10,11.822559,1.3444124,2.984518271460264e-32,8.92370963166619e-30,0.9856115107913669,1.2922785,2.0420496
Fgf12,11.571027,0.79231954,5.7786995045804425e-31,1.506314337527302e-28,0.9856115107913669,1.9576261,2.4453006
Slit3,11.352297,0.8076641,7.22396118330463e-30,1.7485426045113063e-27,0.9832134292565947,2.135932,2.643791
Tenm4,11.19665,0.7639564,4.234463876354782e-29,9.494432513156251e-27,0.9760191846522782,2.1404376,2.6204174
Opcml,11.194657,0.69723135,4.330722965373349e-29,9.494432513156251e-27,0.9928057553956835,3.7591722,4.233484
Kcnma1,11.066102,0.5147674,1.8319626142635749e-28,3.5814869108852887e-26,0.988009592326139,2.6137493,2.9483283
Sgcz,10.976326,1.2436662,4.967151987685578e-28,9.181103110329379e-26,0.8968824940047961,0.7019747,1.2267088
Tmem178b,10.838475,0.5502855,2.2621089555856866e-27,4.1065356504435875e-25,0.9712230215827338,2.044838,2.3843663
Hecw2,10.8201475,0.8696004,2.763317182617953e-27,4.928400434823528e-25,0.9328537170263789,0.9279196,1.3334649
Hivep2,10.76862,0.56788594,4.84207404041577e-27,8.486987016356332e-25,0.9904076738609112,2.0941737,2.4468973
Arpp21,10.7250595,0.6709132,7.763719721331408e-27,1.3377283845263575e-24,0.9832134292565947,2.1605225,2.581752
Grik1,10.722536,1.7386482,7.978514382610773e-27,1.3518262868936854e-24,0.6474820143884892,0.20232554,0.55867875
Cntn5,10.605933,1.2093011,2.7965754641964334e-26,4.4421853389095225e-24,0.8513189448441247,0.5969146,1.0605537
Pbx1,10.594911,0.64117414,3.146416380001438e-26,4.920995218322249e-24,0.9784172661870504,1.636792,2.0088367
Dpp6,10.578974,0.64195514,3.730206060039734e-26,5.74564769793393e-24,0.988009592326139,1.9394406,2.3313885
Tenm2,10.462106,0.8780958,1.28957502230837e-25,1.872831382398127e-23,1.0,3.5105321,4.1054645
Negr1,10.454802,0.873363,1.3929033102692212e-25,1.994402120027733e-23,0.988009592326139,1.9370342,2.4747086
Nrg3,10.430498,0.70278764,1.7994257551124312e-25,2.5406891981212464e-23,1.0,3.8051693,4.2836823
Kcnh7,10.375916,1.2556076,3.1913943751569473e-25,4.444344550389798e-23,0.9112709832134293,0.7247426,1.2643993
Ank3,10.32877,0.44470623,5.222622498788946e-25,7.174754097660598e-23,0.9856115107913669,2.7642522,3.0556393
Tnr,10.308848,0.76289815,6.42665262990814e-25,8.680038605456336e-23,0.9664268585131894,1.3068366,1.7177958
ENSMUSG00000121513,10.281491,0.8282355,8.539620431069113e-25,1.1274517052240079e-22,0.9856115107913669,2.0756497,2.5933738
Atxn1,10.162764,0.7502293,2.907177137472953e-24,3.741058579689879e-22,0.9712230215827338,1.3654177,1.7761667
Cntn4,10.06648,1.4267588,7.770978382308714e-24,9.874970779318796e-22,0.8201438848920863,0.6027489,1.170525
Chsy3,10.003796,1.4099249,1.4666500339601864e-23,1.8182883225901533e-21,0.7026378896882494,0.30443436,0.66556907
Dcc,9.584796,0.7073655,9.264020574237357e-22,9.913477174494417e-20,0.9784172661870504,2.8869863,3.3554535
Plxdc2,9.551993,1.2849052,1.272241721629303e-21,1.3472509731336974e-19,0.7721822541966427,0.3988385,0.78581274
Khdrbs2,9.478685,0.9049785,2.5750700607095028e-21,2.617816223717281e-19,0.9544364508393285,0.9920061,1.4295888
Lncpint,9.426891,0.6155158,4.2242283976350754e-21,4.1262533845445405e-19,0.9640287769784173,1.4869225,1.8317995
Ppp2r2b,9.399533,0.68673044,5.480551107723104e-21,5.256158732180479e-19,0.973621103117506,1.8030691,2.214627
Setbp1,9.346013,0.62915355,9.101389624773868e-21,8.411338811404649e-19,0.9592326139088729,1.4010522,1.7460557
Grm7,9.320382,0.644853,1.1592242122624289e-20,1.0522029769517725e-18,0.9976019184652278,3.0645237,3.4945338
Kcnq3,9.267392,0.6889009,1.9075178521831862e-20,1.6574210671191684e-18,0.9784172661870504,1.8278854,2.2424183
Tmeff2,9.227285,0.69906944,2.775769033594376e-20,2.3913955928407146e-18,0.9856115107913669,2.081317,2.5167763
Gm37529,9.169781,1.3313143,4.7398094787989345e-20,3.949582226349998e-18,0.6546762589928058,0.1844813,0.41197184
Nalf1,9.147072,0.68398285,5.849787125918796e-20,4.834872839194348e-18,0.9952038369304557,3.1190515,3.5763235
Brinp3,9.102847,1.2057488,8.799406982037656e-20,7.214094466080227e-18,0.6738609112709832,0.31969315,0.62534857
Unc5d,9.066725,1.1776447,1.226486532994529e-19,9.89560483684316e-18,0.8896882494004796,0.82368255,1.3591573
Msra,9.021836,0.56159955,1.8496241114215211e-19,1.4464060551316297e-17,0.9640287769784173,1.872363,2.2107825
Xkr4,9.019844,0.6779533,1.8835688908514527e-19,1.4617069728546465e-17,0.9928057553956835,2.433335,2.8698053
Galnt18,8.852643,0.67164487,8.547081787369078e-19,6.251052766215399e-17,0.9592326139088729,1.3251736,1.6865644
Egfem1,8.850783,1.1887205,8.690692501773572e-19,6.310684283787867e-17,0.8896882494004796,0.9193017,1.4898527
Fat3,8.841354,0.78822196,9.456513785343876e-19,6.802334391259734e-17,0.9544364508393285,1.168984,1.5751797
Pcdh15,8.822894,1.0927767,1.1153835413537571e-18,7.874297973196038e-17,0.8920863309352518,0.8240902,1.3163062
Limch1,8.811872,1.0330079,1.2307337135004398e-18,8.628716504445152e-17,0.8057553956834532,0.45389038,0.7772301
Ctnnd2,8.768445,0.5638903,1.811513457283533e-18,1.261359301831808e-16,0.9904076738609112,2.2239058,2.5791352
Ldb2,8.749852,1.137276,2.1363299801210653e-18,1.4774102433952892e-16,0.8177458033573142,0.56453466,0.98159957
Fgf14,8.730596,0.5887368,2.5333596947542365e-18,1.728465413212857e-16,1.0,3.2902167,3.6857386
Grin2a,8.724751,0.4771809,2.6676522958828156e-18,1.8079568826629802e-16,0.9928057553956835,2.7963884,3.1098084
Kirrel3,8.719971,1.2626209,2.7827364781029967e-18,1.873463512344044e-16,0.8705035971223022,0.87248397,1.4683062
Cacna2d3,8.690355,0.6307455,3.613078557996843e-18,2.416483988197099e-16,0.9760191846522782,1.9296069,2.3140109
Ccdc30,8.683184,0.84633714,3.848417661999551e-18,2.5570597354174797e-16,0.8345323741007195,0.4811575,0.74717337
Lrrc4c,8.641483,0.7056611,5.54879805638749e-18,3.615966733412514e-16,0.9904076738609112,1.8293467,2.2543664
Gria1,8.633382,0.4729386,5.956412322149985e-18,3.856871825922086e-16,0.988009592326139,2.9540524,3.267191
Slc8a1,8.591548,0.5369627,8.580504654385541e-18,5.451838144780213e-16,0.988009592326139,2.6013033,2.9501748
Tnik,8.547988,0.57091826,1.2525231117782981e-17,7.717060578386775e-16,0.973621103117506,1.6116424,1.9399313
Zbtb16,8.512131,0.75685245,1.7076539621452805e-17,1.0395215676149056e-15,0.9088729016786571,0.7595391,1.0721977
Lrfn2,8.499647,0.69960964,1.9016743820468063e-17,1.1507393909457044e-15,0.9088729016786571,0.71565104,0.9925071
Cmss1,8.443736,0.57249284,3.073515111292003e-17,1.8488375515618045e-15,0.9424460431654677,1.028803,1.3011087
Enox1,8.441479,0.55938876,3.1334762792104785e-17,1.873818814967866e-15,0.9712230215827338,2.0249605,2.369345
Ptprd,8.349843,0.7797529,6.835349924548779e-17,3.993572835227752e-15,1.0,2.7017393,3.2138095
Il1rapl2,8.33311,1.0655322,7.874590924941863e-17,4.574462362454798e-15,0.6067146282973621,0.27378264,0.50629234
Nxph1,8.329658,1.3991132,8.107683475451586e-17,4.683108534740956e-15,0.5611510791366906,0.22024247,0.5006529
St6galnac3,8.317704,0.80250454,8.96831419702037e-17,5.150953792480739e-15,0.935251798561151,1.0138384,1.401912
Csmd2,8.281449,0.58075184,1.2168552085330742e-16,6.949747219071478e-15,0.9640287769784173,1.4728751,1.7964045
Grid2,8.255021,0.9985132,1.5187585336367736e-16,8.530220581741127e-15,0.9376498800959233,1.0491188,1.5489329
Dock10,8.252763,1.3119438,1.5477371416747628e-16,8.645217462783318e-15,0.6067146282973621,0.28910643,0.6055743
Cntnap5a,8.242803,1.025877,1.6822285134859894e-16,9.345101130108507e-15,0.7745803357314148,0.48489392,0.8200408
Lingo2,8.233241,0.98526084,1.8221548363559903e-16,1.0067405470866845e-14,0.9928057553956835,2.0071566,2.6212776
Grin2b,8.209469,0.2885128,2.2216943913260934e-16,1.2077938600118217e-14,0.988009592326139,2.804946,2.9938982
Dlg2,8.160995,0.63335186,3.3227628880830567e-16,1.777853027381703e-14,1.0,3.8713183,4.302894
Hcn1,8.08928,0.70021456,6.001834978651843e-16,3.145085277988383e-14,0.9856115107913669,1.6700435,2.0802608
Dclk1,8.058602,0.5316222,7.717173791064567e-16,3.982375063957482e-14,0.9832134292565947,1.7282912,2.0404923
Foxj3,8.052759,0.75100166,8.09482910771432e-16,4.156163268132514e-14,0.8201438848920863,0.43387395,0.64931256
Ksr2,8.00402,0.5848705,1.2042234925677663e-15,6.090614938031797e-14,0.9544364508393285,0.9870313,1.2598022
Atxn7l1,7.996715,0.76057476,1.2778235354324057e-15,6.430868347131601e-14,0.8465227817745803,0.50291127,0.7453531
Prkce,7.96285,0.42776188,1.6812131143903697e-15,8.337176839459754e-14,0.9808153477218226,2.2490978,2.5181592
Nedd4l,7.9586,0.59085137,1.7399649354143359e-15,8.586642491952495e-14,0.9496402877697842,1.1640525,1.4627564
Edil3,7.9394765,0.7476627,2.030367298794311e-15,9.875939693561228e-14,0.9424460431654677,1.3251977,1.729734
Meg3,7.928719,0.5100408,2.2141779073335334e-15,1.0718729812358429e-13,0.9904076738609112,3.8298125,4.1768575
Dab1,7.9261956,0.78224564,2.2596125920668144e-15,1.0886834886706745e-13,0.9904076738609112,2.4305277,2.9352143
Ext1,7.8786516,0.63789415,3.309327654807469e-15,1.5647732529661736e-13,0.9592326139088729,1.4334836,1.7865664
Ctnna2,7.8779874,0.6461629,3.32695744589072e-15,1.56582636087616e-13,0.988009592326139,2.2761798,2.6862912
Caln1,7.860059,0.62960184,3.839527830583308e-15,1.798739167083406e-13,0.9688249400479616,1.3558159,1.6966501
Thrb,7.8249984,0.7940696,5.076632430919191e-15,2.3458656951238406e-13,0.86810551558753,0.75614595,1.0850073
Pcdh7,7.816233,0.62267965,5.4427454370504526e-15,2.4976470885913735e-13,0.9688249400479616,1.6684556,2.0316887
Lsamp,7.8159676,0.58076876,5.4542362154956215e-15,2.4976470885913735e-13,0.9976019184652278,4.4473815,4.8460507
Plcl1,7.814507,1.1004766,5.517863656029203e-15,2.5154530012194117e-13,0.7482014388489209,0.5263693,0.9104682
Ank2,7.8118505,0.39953408,5.635427260590814e-15,2.557578282641349e-13,0.9952038369304557,2.6874554,2.9477923
Trpm3,7.7883444,0.97610515,6.78929806027844e-15,3.0405288141317455e-13,0.9232613908872902,1.3028922,1.8360649
Pak5,7.771744,0.658327,7.741299094817092e-15,3.4365959213061375e-13,0.9304556354916067,0.9895757,1.2994808
Tmcc3,7.7548776,0.91865075,8.84288391229129e-15,3.9085546892327507e-13,0.8105515587529976,0.5299517,0.8420277
Gpc6,7.754081,1.1382345,8.898579425988378e-15,3.916145387212028e-13,0.6618705035971223,0.38622117,0.7117862
Camk1d,7.7506275,0.3081357,9.143942618781077e-15,4.006781063040019e-13,0.9952038369304557,2.5152538,2.7131681
Ntrk3,7.739472,0.47921914,9.983046813798414e-15,4.3556933008186557e-13,0.9784172661870504,2.0365298,2.3311234
Tshz2,7.708927,1.3140492,1.2688002364085096e-14,5.436362111805954e-13,0.5059952038369304,0.17494476,0.38889384
Mlip,7.708263,0.8449179,1.275417931008599e-14,5.436362111805954e-13,0.7793764988009593,0.4945984,0.76512164
Cpne4,7.6931233,0.60749316,1.4358618593615604e-14,6.082071525945677e-13,0.9640287769784173,1.7071673,2.0638902
Nrg1,7.670148,0.9112102,1.7179813808579608e-14,7.246887434772627e-13,0.9688249400479616,1.2784235,1.7703048
Ptprn2,7.649829,0.5562591,2.0124714385730516e-14,8.419252940137301e-13,0.9688249400479616,1.6230628,1.9434308
Nav2,7.6392045,0.59636015,2.185681664312299e-14,9.10640975385198e-13,0.9616306954436451,1.4617096,1.7933279
Ank,7.626588,0.60990006,2.4104861234999482e-14,9.961382898983933e-13,0.9160671462829736,0.8579595,1.1226676
Zeb2,7.595246,0.5037283,3.072084319523981e-14,1.2644052304567123e-12,0.9808153477218226,2.23676,2.553936
Dscaml1,7.5851526,0.5794338,3.3209557765647975e-14,1.3558568845203907e-12,0.947242206235012,1.3685791,1.6822845
