names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Naaladl2,8.111793,1.691196,4.987852829440702e-16,1.246832706772396e-12,0.9513888888888888,0.878216,1.7124023
Kalrn,6.1685724,0.89203155,6.890927028062135e-10,1.6220921715824403e-07,0.9652777777777778,1.6774794,2.2056859
Dscaml1,6.065925,0.81479084,1.3119622434734926e-09,2.825464218816743e-07,0.9097222222222222,1.2044041,1.630605
Nalf1,6.0119467,0.62416446,1.8330845875561712e-09,3.436015221341401e-07,0.9722222222222222,2.766267,3.1765687
Frmd4a,5.937616,0.54440945,2.891964002445259e-09,4.961433836059476e-07,0.9444444444444444,2.1881492,2.5296254
Kcnip4,5.841163,1.7122034,5.183767370332783e-09,7.950014139774005e-07,0.9930555555555556,1.9169413,2.9959695
Hexb,5.838508,1.406562,5.2670271288872055e-09,7.957141581880044e-07,0.8263888888888888,0.48521617,0.9766884
Kcnq1ot1,5.6898465,0.5922798,1.2715351821181625e-08,1.7630793306027454e-06,0.8888888888888888,1.5795976,1.918229
Adarb2,5.66153,1.7692881,1.500291486178126e-08,2.0521554625804044e-06,0.6388888888888888,0.2757689,0.7335498
Kcnma1,5.645602,0.660056,1.6460413985577374e-08,2.2214974714935225e-06,0.9583333333333334,1.8743354,2.273861
Nav2,5.567732,0.7693443,2.580767365884067e-08,3.306649022465636e-06,0.8888888888888888,1.4054234,1.8318076
Nrg1,5.5146384,1.3981228,3.494979872549312e-08,4.254035249622379e-06,0.9583333333333334,1.1689476,1.923857
Cacna1c,5.396063,0.66590315,6.811905331912608e-08,7.737011162572401e-06,0.8888888888888888,1.4627254,1.8347793
Ank3,5.3942933,0.40444058,6.879381590906107e-08,7.737011162572401e-06,0.9444444444444444,2.3218844,2.5779488
Gpr158,5.240322,0.8786695,1.6029646170396233e-07,1.575262898415055e-05,0.875,0.9665952,1.3850853
Cmss1,5.184574,0.96673447,2.1650905339961797e-07,2.06745720614239e-05,0.9513888888888888,1.1501176,1.6522527
Nkain2,5.1500635,1.1054037,2.603984683594859e-07,2.4181222905823083e-05,0.9791666666666666,2.2923884,3.003008
Tafa1,5.139445,1.3975434,2.755516010658622e-07,2.4902975946327296e-05,0.8402777777777778,0.72774756,1.3402581
Celf4,5.1252866,0.5966115,2.97085755293786e-07,2.637808785161142e-05,0.9375,1.5130497,1.8490674
Slc1a2,5.056265,1.401801,4.2754722181424607e-07,3.6063608160031656e-05,0.75,0.4110724,0.85162115
Dab1,5.045646,1.3019606,4.519909446389619e-07,3.750042902979977e-05,0.9305555555555556,1.3818368,2.1226263
Prkce,5.0412216,0.66162723,4.62568901694062e-07,3.80660359589211e-05,0.8819444444444444,1.3498647,1.70824
Zeb2,5.033258,0.84313965,4.822139337813296e-07,3.936265675592434e-05,0.9513888888888888,1.7436161,2.2474759
Rgs6,5.0217543,1.798836,5.120167471639679e-07,4.113201202217209e-05,0.6597222222222222,0.470474,1.1282539
Dpp6,4.983704,0.51520973,6.237850389109576e-07,4.7832970938308424e-05,0.9583333333333334,2.1861773,2.5089726
Anks1b,4.931495,0.43149802,8.160249637380682e-07,6.118373839227205e-05,0.9513888888888888,2.7633777,3.0460277
Hs3st4,4.893445,1.3460176,9.908596990402005e-07,7.267740488177471e-05,0.6805555555555556,0.33691037,0.7023037
Kcnq5,4.8819413,1.3461611,1.0504641726363166e-06,7.521568266092747e-05,0.8263888888888888,0.79429823,1.4069747
Nfasc,4.8580494,0.8523547,1.185477979131537e-06,8.275453865358219e-05,0.875,0.7356308,1.0859169
Gpc5,4.798762,1.745619,1.5964953306461941e-06,0.0001091873360594647,0.6597222222222222,0.45042735,1.0674721
Myt1l,4.766906,0.60576576,1.8707678650267306e-06,0.0001245783705907932,0.9375,1.629001,1.9792714
Ctnnd2,4.6332874,0.46266514,3.5990460783754675e-06,0.00022078511760797868,0.9652777777777778,2.798741,3.10259
Reln,4.573115,1.2140803,4.80526940692069e-06,0.0002861113937461837,0.8472222222222222,1.2300462,1.88971
Dgki,4.5589566,0.6454382,5.140843268440582e-06,0.0002973463746466033,0.8819444444444444,1.2413889,1.5786939
Rgs7,4.523561,0.6174404,6.080783751650425e-06,0.0003477383792892972,0.9027777777777778,1.5608449,1.9129102
Gm11867,4.5111723,2.6137516,6.447031125246284e-06,0.00036608751452443317,0.4305555555555556,0.054739796,0.29594705
Ptprd,4.5085177,1.1874535,6.528213237728064e-06,0.00036660041958497616,0.9930555555555556,2.2678876,3.03114
Slc24a2,4.5076327,0.62997025,6.5554906090575655e-06,0.00036660041958497616,0.9375,1.650291,2.0166063
Pbx1,4.4881654,0.7649921,7.183921733943439e-06,0.0003951937814726928,0.8888888888888888,1.149067,1.5395614
Cacna1e,4.479316,1.0394808,7.488250899226415e-06,0.00040970851676740415,0.8611111111111112,0.9379605,1.4340847
Slit3,4.4120646,1.1735349,1.0238955422782882e-05,0.0005426110303110384,0.7986111111111112,0.6639232,1.1396605
Ncam1,4.4041004,0.46959645,1.0622365533015227e-05,0.000554224659408145,0.9375,1.7492698,2.0252476
Grm7,4.383748,0.77916807,1.1665465785122184e-05,0.0005922453586628994,0.9652777777777778,2.4102128,2.9120986
Gabbr2,4.3819785,0.6862001,1.1760651757680575e-05,0.0005922453586628994,0.875,0.9560402,1.2744343
Erc2,4.37136,0.54896,1.234752230843498e-05,0.0006156730088964476,0.9583333333333334,2.2471576,2.5936418
Zbtb20,4.358971,1.0453084,1.3067533166089519e-05,0.0006483802485645005,0.9027777777777778,1.2081211,1.7654407
