names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Mir99ahg,23.041565,0.8940454,1.787183458089428e-117,1.79361731853855e-113,0.9571129707112971,0.8520790729379687,2.1067343,2.6686194
Meg3,21.336077,0.7464131,5.252140763163026e-101,2.6355242349552065e-97,0.9769874476987448,0.9277436946148603,3.5407023,4.046294
Anks1b,18.97689,0.60518336,2.6480966873330814e-80,8.858766118024936e-77,0.9722803347280334,0.9120654396728016,2.9937706,3.3959363
A830082K12Rik,17.89027,1.2284322,1.4042489899365008e-71,2.8186085726005445e-68,0.7123430962343096,0.5248807089297887,0.36849466,0.71490586
Runx1t1,17.737698,0.78272116,2.1454910961851832e-70,3.5886914402190834e-67,0.9346234309623431,0.8139059304703476,1.3067031,1.7289332
Slit3,17.51324,0.7102245,1.1354377474631972e-68,1.6278933190772352e-65,0.9544979079497908,0.8575323790047716,2.1914918,2.6393678
Rbfox1,16.208958,0.57430816,4.359007754389871e-59,4.374700182305674e-56,0.979602510460251,0.9420586230402181,3.7779515,4.168491
C130071C03Rik,15.99062,0.68526685,1.485467410041918e-57,1.3552864479255172e-54,0.930439330543933,0.8070892978868439,1.2836268,1.6479671
Phactr1,15.718773,0.566767,1.1248086881408682e-55,8.683523072447501e-53,0.9696652719665272,0.9107021131561008,2.6475399,3.0171108
Unc79,15.641802,0.6385827,3.778845314364203e-55,2.7088922553542247e-52,0.9419456066945606,0.8261758691206544,1.4822159,1.8401235
Bcl11a,14.639303,0.6191908,1.5767473668881236e-48,8.328545565310109e-46,0.9440376569037657,0.8323108384458078,1.405831,1.7455862
Tenm2,14.622956,0.5835904,2.005027376700364e-48,1.0061227376282427e-45,0.9827405857740585,0.9461486025903204,3.6669812,4.0629606
ENSMUSG00000121513,14.551463,0.6865733,5.716700212593628e-48,2.6310154182525344e-45,0.9518828451882845,0.8561690524880708,1.991247,2.4140587
Arhgap15,14.5508585,1.3297818,5.767471024467493e-48,2.6310154182525344e-45,0.6082635983263598,0.4069529652351738,0.28515446,0.6039997
Dab1,14.407962,0.5783161,4.611162835642783e-47,2.0120708790656942e-44,0.9660041841004184,0.8977505112474438,2.9338071,3.3169405
Tenm4,14.388341,0.6548353,6.124729363321081e-47,2.561157662095432e-44,0.9524058577405857,0.852760736196319,1.8847718,2.2816691
Msra,14.334708,0.6708529,1.3280312747260083e-46,5.126200720442392e-44,0.9461297071129707,0.8282208588957055,1.8142838,2.2167754
Prkg1,14.252169,0.6266956,4.345708366088252e-46,1.615315894891174e-43,0.9597280334728033,0.8616223585548739,2.1130395,2.5039146
Arpp21,14.239202,0.59267956,5.23217694453021e-46,1.875361707689471e-43,0.9633891213389121,0.8677573278800272,2.0724103,2.4398925
Grik2,13.786996,0.5479792,3.05208663950174e-43,1.0210247171346487e-40,0.9712343096234309,0.9100204498977505,2.477066,2.829994
Dlgap2,13.611617,0.55482525,3.4160068272463256e-42,1.1059046618788427e-39,0.9560669456066946,0.8752556237218814,2.3907678,2.7456777
Schip1,13.433304,0.58855927,3.8580861307609935e-41,1.2099922627599164e-38,0.9623430962343096,0.8868438991138378,2.2147112,2.5854094
Csmd2,13.349395,0.6229651,1.1941568251660198e-40,3.6316842113230833e-38,0.9058577405857741,0.7886843899113838,1.1265843,1.4377304
