names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-TE NN (for_DEGs),mean_expr_Rest (for_DEGs)
Gli3,42.78558,6.630618,0.0,0.0,0.8099502487562189,0.05058307955136299,1.6717528,0.042688966
Grm3,42.679646,3.417772,0.0,0.0,0.9263681592039801,0.564621555373988,2.72959,0.85039526
Sparcl1,42.48273,3.4873528,0.0,0.0,0.9273631840796019,0.578474337071975,2.4176555,0.6477518
Pitpnc1,42.19108,3.5292225,0.0,0.0,0.8965174129353234,0.493203595038253,2.2530673,0.5525621
Macf1,42.007977,1.7960138,0.0,0.0,0.9532338308457712,0.8757334917923197,2.9003465,1.7829622
Cpe,41.62647,2.2027185,0.0,0.0,0.9611940298507463,0.8413058010844537,2.8032544,1.4739943
Bmpr1b,41.554874,5.099894,0.0,0.0,0.817910447761194,0.15446037287380227,1.7906897,0.13593706
Sox6,40.900665,3.981527,0.0,0.0,0.8895522388059701,0.2880858649632326,2.1949694,0.40889958
Farp1,40.806084,2.8382418,0.0,0.0,0.8845771144278607,0.5910272598974968,2.088085,0.68739444
Apoe,39.84357,4.287492,0.0,0.0,0.8577114427860697,0.32789868528559757,2.2796419,0.3710501
B3galt1,39.730793,1.774878,0.0,0.0,0.9601990049751243,0.8494763425685211,2.978101,1.8640827
Gm6145,39.694412,6.601616,0.0,0.0,0.7532338308457711,0.053071380821510805,1.4913313,0.034839086
Hdac8,39.421696,2.7030098,0.0,0.0,0.8756218905472637,0.6544232340488747,2.083061,0.7321074
Ctnnd2,39.371155,1.5314021,0.0,0.0,0.9741293532338309,0.8818985367302978,3.425159,2.4233723
Mertk,39.191456,4.4158154,0.0,0.0,0.8199004975124378,0.17299264651266433,1.8751836,0.23008344
Qki,38.998062,2.6555624,0.0,0.0,0.96318407960199,0.8247418851667533,3.1798177,1.5383719
Ptn,38.368607,2.9292734,0.0,0.0,0.8955223880597015,0.5905073163485107,2.2241602,0.73357105
Slco1c1,38.225307,5.9157577,0.0,0.0,0.736318407960199,0.0557825150412241,1.4853396,0.055048756
Arhgap5,38.04201,2.4949121,0.0,0.0,0.8905472636815921,0.6848399316645621,2.0827117,0.80935663
Lsamp,38.028797,1.4525262,0.0,0.0,0.9900497512437811,0.9722944366040258,5.032404,4.036864
Luzp2,37.14649,3.5099986,4.995333282834035e-302,2.130549290630961e-299,0.863681592039801,0.5477976676817945,2.8212764,0.86993027
Nhsl1,37.068607,4.666484,9.00669325034162e-301,3.781403869323115e-298,0.7522388059701492,0.1960187179677635,1.5849247,0.14214386
Trps1,36.817913,2.5638833,9.544504326970958e-297,3.716823641532024e-294,0.9303482587064676,0.6728440912129541,2.5813704,1.1203209
Gpm6b,36.760082,1.7788249,8.024345846540558e-296,3.0368193365710537e-293,0.9303482587064676,0.8290871276832801,2.5336459,1.4771174
Pla2g7,36.68788,5.1399765,1.1397018173344776e-294,4.253303865524641e-292,0.7263681592039801,0.10655128871722498,1.3925344,0.082309276
Gnao1,36.571175,1.9581714,8.217101140990787e-293,3.024568598060581e-290,0.8935323383084577,0.7711134219713288,2.1549258,1.0861698
Mir100hg,36.367958,2.0179038,1.3670291289795127e-289,4.897609692757267e-287,0.9124378109452737,0.7233528931144618,2.3555791,1.2109339
Gja1,36.264057,5.5292315,5.967065948466944e-288,2.055577718401369e-285,0.7064676616915423,0.06800118844239768,1.3597542,0.06080629
Nckap5,36.261337,2.7540534,6.585503197965328e-288,2.2399046953079537e-285,0.8587064676616916,0.5633216965015226,1.9824079,0.65647167
Sash1,36.09489,3.2342076,2.7276986162790243e-285,9.04855084190338e-283,0.7990049751243781,0.41777464161033945,1.6634253,0.37469694
Sfxn5,35.768166,3.4679523,3.4532880862086183e-280,1.1046410818622093e-277,0.7761194029850746,0.4065215776572829,1.5730611,0.29665637
Maml2,35.35917,2.6886063,7.248295906919067e-274,2.1402385826254433e-271,0.882587064676617,0.5292653940429325,2.1556554,0.7811832
Slc7a11,35.212593,5.48081,1.2829693070058628e-271,3.706815621424466e-269,0.690547263681592,0.0751318428284929,1.456964,0.07114595
Arhgef26,35.08521,4.0016403,1.1332465237262985e-269,3.2393972438857066e-267,0.7323383084577114,0.2286266062541781,1.3925723,0.17299443
Acsl3,34.99425,3.2201438,2.7517011170550294e-268,7.782969370028278e-266,0.7950248756218905,0.43879521651934933,1.6406811,0.36898544
Clu,34.98814,3.9124045,3.4082411329902275e-268,9.539524921192439e-266,0.7611940298507462,0.2662482359058159,1.592509,0.2311717
Myo6,34.913513,2.8644447,4.637118272928315e-267,1.2845295669441631e-264,0.8079601990049752,0.5206120478348065,1.732017,0.4939593
Bcan,34.817738,4.266368,1.311158362002153e-265,3.594982161938556e-263,0.7223880597014926,0.176112307806581,1.3485488,0.13818696
Gpc6,34.81213,2.6838365,1.5941153196300794e-265,4.326654407925276e-263,0.9064676616915422,0.5388472108742479,2.323251,0.8891805
Phkg1,34.654293,5.6389847,3.8492017562018204e-263,1.0342805118914292e-260,0.6736318407960199,0.07509470400356533,1.2070465,0.045958035
Ptprt,34.208347,2.4161556,1.8170384179118425e-256,4.6498878370753526e-254,0.9044776119402985,0.6098566441357796,2.4507668,1.0937458
Dock1,33.8483,3.4409654,3.844196110143745e-251,9.390322679960219e-249,0.7601990049751244,0.2682537324519052,1.5114384,0.28167117
Nwd1,33.71967,5.487494,2.9770092106056105e-249,7.142164061515423e-247,0.6587064676616915,0.08044269479313675,1.1554395,0.047350008
Slc39a12,33.703518,5.2622414,5.133603953811218e-249,1.2207074180434283e-246,0.6646766169154229,0.09615241773750278,1.1907753,0.057946827
Ntsr2,33.642822,5.12351,3.970521204758523e-248,9.277209110596652e-246,0.6686567164179105,0.10554854044418034,1.2155715,0.06583419
Zbtb20,33.594982,2.0203567,1.9859807721643616e-247,4.591006585766084e-245,0.9800995024875622,0.8643690113644804,3.5829742,2.2641134
Zeb1,33.49906,2.1025774,4.973966127295665e-246,1.1045493375242522e-243,0.8616915422885573,0.6890366188813786,2.0437806,0.94181657
Syne1,33.439266,1.534003,3.68634778872929e-245,8.0530215514761e-243,0.9144278606965174,0.8149743742108,2.4757519,1.5604025
Cst3,33.299675,2.9371989,3.903023093038926e-243,8.389938440796476e-241,0.8616915422885573,0.5766173958255961,2.2602186,0.7518395
Cspg5,33.069992,3.1919782,8.028176952717487e-240,1.6985599584214086e-237,0.7592039800995025,0.39727401025031567,1.5134429,0.3275928
Cpeb4,32.84421,1.9363608,1.3777411327365096e-236,2.825946888292367e-234,0.8388059701492537,0.7254698061353339,1.9331318,0.93390465
Htra1,32.83993,4.8582964,1.5858446250866885e-236,3.228154930006009e-234,0.6587064676616915,0.10718264874099384,1.182708,0.07513006
Ndrg2,32.783005,4.340804,1.028559569096977e-235,2.077999670799682e-233,0.6766169154228856,0.1458070266656763,1.2082744,0.109624736
Paqr8,32.144558,3.824828,1.052202780102152e-226,2.0942732371366537e-224,0.6985074626865672,0.27122483844611156,1.3433621,0.18219133
Fmn2,31.987822,1.5308713,1.6105195737762297e-224,3.04751133432164e-222,0.8716417910447761,0.7507242070860878,1.9963646,1.1637014
Adk,31.767134,2.1690476,1.841691334714227e-221,3.3436652813358974e-219,0.8039800995024876,0.6361509321845057,1.7398818,0.7150742
Phlpp1,31.59651,1.8229861,4.123078207353851e-219,7.385807428773198e-217,0.8756218905472637,0.7436678303498477,2.0839186,1.0948019
Dgkb,31.463032,1.6712245,2.7848069538068525e-217,4.890703454169289e-215,0.9373134328358209,0.7736760008913318,2.605124,1.5963831
S1pr1,31.09035,5.486677,3.2523856889336843e-212,5.3945434235585244e-210,0.6049751243781094,0.05058307955136299,1.0260183,0.039143108
Ddhd1,30.916702,2.3543296,7.124105710246383e-210,1.1326906534575167e-207,0.7681592039800995,0.5922157022951794,1.5724466,0.55774295
Aqp4,30.79224,5.377867,3.328683679785723e-208,5.200100609060603e-206,0.6059701492537314,0.06863254846616652,1.1122937,0.047925297
Prdm16,30.76686,5.8044567,7.276267278874486e-208,1.1301346923893493e-205,0.5950248756218905,0.04872613830498403,1.038493,0.032132234
Pard3b,30.452877,3.1022158,1.0973348944286573e-203,1.675306171210115e-201,0.7134328358208956,0.3132659882641313,1.4040933,0.3058037
Phka1,30.231203,3.8439744,9.216975049780596e-201,1.3607698878439814e-198,0.6587064676616915,0.23716853598752136,1.282928,0.16683562
Appl2,29.890041,3.7467983,2.6510034637087103e-196,3.6908011953291735e-194,0.6517412935323383,0.2272153309069301,1.1501749,0.1491147
Arhgef12,29.866755,1.6903332,5.320149109379781e-196,7.368680750981171e-194,0.8109452736318408,0.7252098343608409,1.7414098,0.89934325
Rfx4,29.534231,5.2061796,1.0469422550169436e-191,1.4136350950907172e-189,0.582089552238806,0.06395305652529154,0.9950718,0.0451488
Ttyh1,29.130835,2.8886409,1.461246416012141e-186,1.896796676243779e-184,0.699502487562189,0.39515709722944364,1.2645328,0.29503366
Stox2,29.12054,1.5420812,1.972809627572712e-186,2.53633467430042e-184,0.8388059701492537,0.7445220233231821,1.8440211,1.0393913
Glud1,29.044195,2.910621,1.8218055757390164e-185,2.3090526330239324e-183,0.6975124378109453,0.40518457995989005,1.2805747,0.2968402
Glul,28.845123,3.3655424,5.833366116348455e-183,7.157193951885068e-181,0.6656716417910448,0.25685211319913837,1.2580514,0.21861845
Gpm6a,28.823597,1.0804199,1.0859392636027014e-182,1.3143778384236298e-180,0.9512437810945273,0.8901062170392928,2.6456234,1.9728516
Tcf7l2,28.812073,3.514939,1.514241559332884e-182,1.8245592241827172e-180,0.6338308457711442,0.14833246676075168,1.0853804,0.15829016
Atp13a4,28.782576,6.182544,3.544412121011695e-182,4.251712218374296e-180,0.5522388059701493,0.03565327193047612,0.9440077,0.021388883
Csgalnact1,28.76292,2.3315363,6.243828461139048e-182,7.456518700035832e-180,0.7353233830845771,0.47262868602837405,1.4053376,0.4770388
Scg3,28.3574,2.7498257,6.783786088164324e-177,7.595013841207309e-175,0.7064676616915423,0.431144618584268,1.337665,0.34909278
Egfr,28.179806,4.151053,1.0339983323071563e-174,1.1294119995566379e-172,0.5860696517412936,0.10142613087721905,1.0525267,0.09981694
Trpm3,27.760859,2.1512504,1.2885790879506796e-169,1.3368386136384077e-167,0.8716417910447761,0.6802718561984699,2.6412883,1.3695459
Prkd1,27.474588,2.1565058,3.533387020243365e-166,3.4650404829904823e-164,0.7502487562189055,0.49810591992869346,1.5156401,0.58599883
Son,27.376911,1.3706812,5.165993210089648e-165,5.0293564331561174e-163,0.8228855721393035,0.7835920671469955,1.7657477,1.055696
Gpr37l1,27.262432,4.7481813,1.183650331959329e-163,1.1399528465859199e-161,0.5482587064676617,0.06967243556413875,0.9411928,0.056531474
Gramd3,27.0907,4.122696,1.2672382574738491e-161,1.1741617923559422e-159,0.5661691542288557,0.1047314862957736,0.97369665,0.090376176
Eps15,27.024456,2.2326248,7.626880388845855e-161,6.946924611806378e-159,0.7233830845771144,0.5106217039292876,1.317673,0.45860603
Zfp521,26.990948,3.9564228,1.8876695801400888e-160,1.7020698529652412e-158,0.572139303482587,0.11995840451608111,0.975669,0.101181
Hepacam,26.812881,4.0309153,2.2866550915258396e-158,2.0145056494852233e-156,0.564179104477612,0.10911386763722795,0.92150646,0.088525556
Malat1,26.509344,0.7803112,7.56340873201144e-155,6.451707702512616e-153,0.9960199004975124,0.9936492609373839,5.5051055,4.9671516
Slc6a11,26.333061,3.9591465,8.023802570427422e-153,6.758607368883537e-151,0.5711442786069652,0.16920448637005125,0.9453321,0.0963815
Cep85l,26.286404,2.1902387,2.7432934973897927e-152,2.2963332172854744e-150,0.6985074626865672,0.5305652529153978,1.2931508,0.45704234
Acss1,26.275911,3.4385808,3.6156650359840533e-152,3.017171413568059e-150,0.5970149253731343,0.21243407858575356,1.0261233,0.15282166
Asrgl1,26.138388,3.1741178,1.3356932062518057e-150,1.0975558548007957e-148,0.6169154228855721,0.2628686028374062,1.058211,0.18931152
Fam20a,26.112123,5.027505,2.655404759050984e-150,2.175327008405486e-148,0.5233830845771145,0.07327490158211394,0.87390363,0.041917797
Gldc,26.06117,5.599497,1.0051766243144683e-149,8.062416685173063e-148,0.5084577114427861,0.04441803461338483,0.8474863,0.027136875
Cdh20,25.984108,2.1691103,7.489601266864707e-149,5.936447965801023e-147,0.7442786069651741,0.46973185768402287,1.627147,0.64671314
Pbx1,25.918715,1.212367,4.0979505476146144e-148,3.2385862121883733e-146,0.9054726368159204,0.8100720493203595,2.332052,1.6120528
Tle4,25.835693,1.865875,3.5234384095215486e-147,2.744196813444754e-145,0.7572139303482587,0.5769145064250167,1.493379,0.666347
Fgfr3,25.307194,5.5258737,2.6619147584803465e-141,1.897232083829361e-139,0.4925373134328358,0.03725024140236203,0.77460015,0.025071153
Daam2,24.867073,3.5511642,1.6904161402772703e-136,1.1441179266813666e-134,0.5492537313432836,0.1396791205526257,0.90794116,0.11884029
Mfge8,24.775242,4.7521605,1.6576596942744278e-135,1.1107560096048348e-133,0.49850746268656715,0.059422119884126864,0.8581319,0.04918942
Gphn,24.745993,0.8345888,3.4240783873105835e-135,2.2830021406212253e-133,0.9273631840796019,0.8793359578102948,2.450045,1.9369531
Pcdh7,24.744005,1.3937032,3.5970415201089396e-135,2.392388753597208e-133,0.9054726368159204,0.7811037658768477,2.4926102,1.6528307
Gpam,24.736946,3.9045494,4.2845969337550345e-135,2.8426449286419206e-133,0.5492537313432836,0.1811260491718042,0.93552256,0.09840003
Ugp2,24.687822,2.7925336,1.4453594197701075e-134,9.542213171799212e-133,0.6248756218905472,0.3511847285151898,1.1072396,0.25651428
Ccdc141,24.68763,4.499239,1.4522827825856217e-134,9.564421168645995e-133,0.5074626865671642,0.08222535838966055,0.83849186,0.05642954
Atp1b2,24.640898,3.664813,4.6072552461419e-134,3.026820255839434e-132,0.5482587064676617,0.1601797519126495,0.93227744,0.11461892
Acsbg1,24.640305,5.1019173,4.675261455172665e-134,3.064006714646085e-132,0.48656716417910445,0.04616355938498106,0.7504917,0.03203707
Slc27a1,24.493364,3.2696822,1.7383047863284425e-132,1.125499990569765e-130,0.5771144278606966,0.2512070118101463,0.93336487,0.14841615
Lpp,24.402115,1.884748,1.6240295319956054e-131,1.0365243117511144e-129,0.7034825870646766,0.5244002079774196,1.2907778,0.5386553
Tmem47,24.384531,3.7396057,2.495647255302286e-131,1.5890531220372613e-129,0.5432835820895522,0.17120998291614054,0.9291718,0.10860383
Bcl2,24.363743,3.0051072,4.1458653782543094e-131,2.6211624167927833e-129,0.5930348258706468,0.28303498477308175,1.0550348,0.20959826
Scd2,24.343262,1.9832243,6.83265825189572e-131,4.3097072119351643e-129,0.7313432835820896,0.5373616578771447,1.3858687,0.56437147
Slc6a1,24.32062,2.5676386,1.186459895299412e-130,7.466083697118314e-129,0.6248756218905472,0.30190150783629205,1.0772004,0.28264958
Fnbp1,24.034016,1.4582765,1.2267552452466135e-127,7.457672723931336e-126,0.7781094527363184,0.6899279506796405,1.5471712,0.8526552
Fgd6,24.013222,4.644814,2.0233557504517045e-127,1.2244947976269662e-125,0.48855721393034823,0.07126940503602466,0.7601143,0.044505324
Tnik,23.992664,1.0014836,3.3169991088919823e-127,1.9983804048414251e-125,0.8985074626865671,0.8154943177597861,2.2572217,1.6627598
Ntrk2,23.983118,1.1063077,4.1722877883571075e-127,2.5080396615918454e-125,0.8756218905472637,0.7776498551585828,1.9644592,1.3474933
Slc7a10,23.957449,5.52711,7.72761256141982e-127,4.624520033972173e-125,0.4666666666666667,0.03472480130728664,0.748423,0.023863606
Rmst,23.953854,2.658682,8.424075322278091e-127,5.030108975769163e-125,0.6109452736318408,0.2369085642130283,1.162934,0.29883856
Pdlim5,23.89759,2.936357,3.244555238842038e-126,1.9245297851586217e-124,0.5771144278606966,0.22888657802867118,0.9699553,0.19388919
Clmn,23.76802,2.5462828,7.155287073931371e-125,4.170554526605985e-123,0.6258706467661691,0.3680086162073832,1.1131428,0.3000369
Grin2c,23.70374,6.091524,3.2994054689784037e-124,1.9024683465976333e-122,0.454726368159204,0.024065958553071382,0.7164862,0.0152403815
Gm973,23.628355,5.743358,1.970677041174873e-123,1.1314549593241203e-121,0.4597014925373134,0.035021911906707275,0.7521215,0.020718953
Ednrb,23.571257,4.174729,7.600979279356002e-123,4.3362699200912054e-121,0.48955223880597015,0.07609745227660997,0.7969942,0.06530958
Gli2,23.558832,5.7395353,1.0192087254250871e-122,5.802147977155104e-121,0.4557213930348259,0.029562504642353115,0.69633174,0.018660821
Trim9,23.557207,1.2157087,1.0590218899030863e-122,6.0160503555382515e-121,0.8079601990049752,0.7357201218153457,1.8389255,1.1871008
Gm40578,23.457428,4.6193266,1.1101881738294594e-121,6.214740881416162e-120,0.4855721393034826,0.09032162222387284,0.7734649,0.046397936
Kank1,23.317305,3.622861,2.9595662293966795e-120,1.626248355498748e-118,0.5104477611940299,0.11416474782737875,0.8614917,0.1052045
Fads2,23.228607,3.675618,2.340879303598554e-119,1.2706954926806696e-117,0.5174129353233831,0.15286340340191637,0.8164018,0.094208285
Megf10,23.217035,3.4362967,3.0640331533332986e-119,1.6598905409287447e-117,0.5154228855721393,0.12092401396419818,0.8340395,0.113625504
Grid2,23.203772,1.279549,4.1710645268559524e-119,2.2505322055546073e-117,0.9104477611940298,0.8092178563470251,2.5268488,1.7479693
Glis3,23.120955,2.1469665,2.850205612262085e-118,1.5165351445838062e-116,0.6736318407960199,0.32255069449602614,1.2615286,0.451983
Add3,23.099058,1.7409561,4.732090379732696e-118,2.5128709190398725e-116,0.6965174129353234,0.5899130951496695,1.2878448,0.57959414
Itpr2,23.069002,2.7315426,9.482533745272975e-118,5.005809071424063e-116,0.5771144278606966,0.21347396568372576,0.9989945,0.22976293
Nfib,23.01393,1.0885872,3.381159098503183e-117,1.7709891808339284e-115,0.9263681592039801,0.8143801530119587,2.3360627,1.6849293
Camk2g,22.940119,1.9452996,1.849241431107085e-116,9.667143434600656e-115,0.6646766169154229,0.5313080294139494,1.2145777,0.47939926
Mdga2,22.863878,0.7982574,1.0635101025727962e-115,5.484935980063539e-114,0.96318407960199,0.9109782366485925,3.256974,2.7317138
Tmtc2,22.70127,1.8310219,4.3524302139127315e-114,2.219161287435201e-112,0.7044776119402985,0.5121072569263908,1.3594546,0.5952155
Il18,22.643456,3.3217194,1.618475479375887e-113,8.1899126423408825e-112,0.5203980099502488,0.16003119661293916,0.8221605,0.1200557
Eya1,22.641169,3.362019,1.7046676805194024e-113,8.60985349164593e-112,0.5184079601990049,0.15754289534279137,0.89568543,0.13184406
Plekhg1,22.52183,2.4501646,2.536791952544767e-112,1.2646307934114636e-110,0.5980099502487563,0.2650597935081334,1.0275155,0.28390333
Mmd2,22.312037,2.382226,2.823431516725622e-110,1.386939759678564e-108,0.6069651741293532,0.39771967614944664,1.0156131,0.29102203
Serpine2,22.091955,2.8042355,3.776965413552482e-108,1.8122689403956284e-106,0.5592039800995025,0.24901582113941914,0.9660965,0.20947208
Gm5089,22.08174,5.114896,4.73499534721002e-108,2.2638669925183856e-106,0.4407960199004975,0.0493203595038253,0.7277903,0.030424677
Vcl,22.006561,2.398333,2.4919094611028342e-107,1.1788311130252316e-105,0.6009950248756218,0.4004308103691599,1.0553558,0.30400562
Kif1b,21.922434,0.7752827,1.5874206334833836e-106,7.456991682115126e-105,0.882587064676617,0.8606551288717225,2.0244548,1.5768793
Eps8,21.922112,2.813095,1.5986453169967534e-106,7.496614252653188e-105,0.5522388059701493,0.24942434821362253,0.97390985,0.21069328
Utrn,21.889275,2.0839453,3.2870450359542224e-106,1.5307261718559785e-104,0.6318407960199005,0.3663745079105697,1.1216999,0.397611
Palld,21.85361,4.424921,7.182574317679213e-106,3.316078555258427e-104,0.4537313432835821,0.0776572829235683,0.7150792,0.04747457
F3,21.487694,4.7259884,2.029455218671805e-102,9.134248195261542e-101,0.43582089552238806,0.056153903290499886,0.7125607,0.038516544
Dnaaf9,21.452703,0.86227226,4.3086490385246135e-102,1.9231461738398068e-100,0.83681592039801,0.8002673995394786,1.7743376,1.3065549
Ddah1,21.366484,3.4672658,2.7400701846020455e-101,1.2169534852935034e-99,0.48656716417910445,0.1494094926836515,0.76863813,0.09948004
Znrf3,21.163752,1.8713692,2.061476299093527e-99,9.036193826532311e-98,0.6378109452736318,0.5034539107182648,1.1274245,0.45145574
Tnc,20.997149,5.5909877,6.964075851967223e-98,3.013280485384207e-96,0.4109452736318408,0.03179083413800787,0.77389586,0.02394698
Fut9,20.939314,1.0722489,2.3481195486648986e-97,1.0046810871437233e-95,0.8139303482587065,0.7483101834657951,1.7591999,1.1898186
Tril,20.500444,4.795541,2.133327595740874e-93,8.778332694878604e-92,0.4099502487562189,0.04207828864294734,0.6161397,0.030209396
Phkb,20.46235,1.7776883,4.663391620426971e-93,1.9101422689157426e-91,0.6417910447761194,0.5324964718116318,1.1577296,0.4926126
Ncoa1,20.359552,0.8606529,3.8205831376126995e-92,1.5484022459676205e-90,0.8039800995024876,0.786377479016564,1.6548407,1.203186
Cpq,20.236889,3.586822,4.635256456547241e-91,1.8534128123128627e-89,0.44776119402985076,0.10343162742330833,0.7356865,0.08659925
Cdh10,20.13578,1.0981966,3.5861872363928095e-90,1.404677128890303e-88,0.8616915422885573,0.7516898165342049,2.0454981,1.4219022
Ghr,20.104847,2.2328496,6.692650711572563e-90,2.6062539799993443e-88,0.5810945273631841,0.3925202406595855,1.057654,0.33637598
Mcc,19.982294,2.407725,7.85300398313412e-89,3.014431671811626e-87,0.5482587064676617,0.30676669390180494,0.9340459,0.2555088
Pbxip1,19.90943,4.4876695,3.37137767106475e-88,1.279504491829235e-86,0.40497512437810945,0.04828047240585308,0.619185,0.037505694
Dbx2,19.87611,4.1538224,6.552051330150862e-88,2.472663191589237e-86,0.42885572139303485,0.09830646958330239,0.65677565,0.050850783
Dclk1,19.835112,0.8408991,1.481851241953317e-87,5.576658665446166e-86,0.9253731343283582,0.8247790239916809,2.3709896,1.8593992
Pygb,19.821682,2.379811,1.9352851003753919e-87,7.262724950710445e-86,0.5562189054726369,0.36756295030825226,0.91075677,0.25118732
Atl2,19.820765,2.305155,1.9709289408597275e-87,7.386173032203749e-86,0.5671641791044776,0.39749684319988116,0.9148431,0.26449737
Tmem164,19.771692,2.3590314,5.21963032812802e-87,1.9533630489805e-85,0.5522388059701493,0.32541038401544975,0.93268776,0.26270214
Stard13,19.735603,2.2067587,1.0666426077587026e-86,3.969624220287581e-85,0.5671641791044776,0.33814900096560946,0.9875567,0.31110558
Slc25a18,19.722744,4.7384324,1.3755852620863695e-86,5.1052453027984457e-85,0.4,0.051288717224987,0.5947275,0.029985104
Itga6,19.638622,2.9616616,7.233427978980224e-86,2.6588537591682438e-84,0.48059701492537316,0.17243556413875066,0.78915346,0.14343882
Mlc1,19.588388,5.002914,1.942440316638122e-85,7.09149066685684e-84,0.3870646766169154,0.031939389437718194,0.58555686,0.024521384
Gsap,19.544655,3.2506864,4.5808388888208986e-85,1.6543970556803434e-83,0.454726368159204,0.134888212136968,0.722424,0.10553479
Neat1,19.5436,3.0921135,4.6764215901781906e-85,1.686650310444134e-83,0.454726368159204,0.12181534576246007,0.7279427,0.118292354
Meis2,19.51626,1.6801714,7.98738426693826e-85,2.865434115522444e-83,0.6666666666666666,0.4833246676075169,1.3631489,0.6458358
Lrp4,19.491,3.8541083,1.3089935708616976e-84,4.677215059714603e-83,0.42388059701492536,0.09206714699546906,0.6570675,0.062270273
Rasa2,19.431902,1.7959863,4.147085605619006e-84,1.4623647010890116e-82,0.6179104477611941,0.5318279729629355,1.1063375,0.45910192
Rgma,19.391186,3.359301,9.159938445428804e-84,3.2131533424108616e-82,0.44776119402985076,0.13607665453465054,0.66694933,0.08838038
Frmpd1,19.316345,3.923706,3.9139337634900706e-83,1.362272023639614e-81,0.42388059701492536,0.10380301567258413,0.6670693,0.060626335
Slc7a2,19.209118,4.495635,3.1049598703572485e-82,1.069618868160247e-80,0.39104477611940297,0.04757483473222907,0.59376687,0.035310265
Prdx6,19.13664,3.0749068,1.2507938848116598e-81,4.281379832469975e-80,0.47761194029850745,0.2078288642947337,0.74484324,0.12333927
Pcdh10,19.120335,1.6730032,1.7100865683857772e-81,5.816458999053903e-80,0.6308457711442786,0.49665750575651785,1.0990139,0.48709378
Wdr17,18.98967,1.2715003,2.0763174109601997e-80,6.965124698189833e-79,0.6975124378109453,0.6222238728366635,1.2931516,0.7397085
Ston2,18.917421,2.7660098,8.196854128317306e-80,2.7191292645418026e-78,0.48656716417910445,0.22175592364257596,0.7700766,0.15745008
Notch2,18.831837,3.0061617,4.141463271787594e-79,1.3570868062552762e-77,0.4626865671641791,0.17392111713585381,0.7322942,0.12610881
Cd81,18.673359,1.9890926,8.155954779887513e-78,2.6340204920141522e-76,0.5960199004975124,0.39641981727698133,1.064751,0.39111963
Rftn2,18.67261,4.0076566,8.271168273135378e-78,2.6648236390785087e-76,0.3940298507462687,0.06484438832355344,0.59883773,0.049721986
Myo10,18.630775,3.1335428,1.8088229183897848e-77,5.779199978256067e-76,0.4527363184079602,0.169315902844834,0.68752265,0.10676302
Klf12,18.554604,1.0329988,7.485838920312169e-77,2.3747873882973786e-75,0.7711442786069652,0.714959518680829,1.5845536,1.0628861
