names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Control (for_DEGs),mean_expr_Mutant (for_DEGs)
Phyhipl,-3.633344,-0.7889219,0.0002797718059720325,0.04851888742799594,0.3619402985074627,0.5882352941176471,0.45951316,0.29087847
4930419G24Rik,-3.6416714,-1.0888507,0.0002708736245357023,0.047896830314960066,0.208955223880597,0.4444444444444444,0.2946479,0.1493624
Ppia,-3.65333,-0.6651049,0.000258861056969397,0.047605446663470864,0.417910447761194,0.7124183006535948,0.5683523,0.3938418
Bod1l,-3.6633234,-0.6314238,0.0002489639902248279,0.04677410966348954,0.503731343283582,0.7124183006535948,0.5928716,0.42025834
Bex2,-3.664156,-1.0442497,0.0002481554593477186,0.04677410966348954,0.2126865671641791,0.43790849673202614,0.32158363,0.16883641
Ndufb1,-3.6766474,-0.9757345,0.00023631924177121722,0.04632884613680081,0.208955223880597,0.45098039215686275,0.28329796,0.15403165
Zfp2,-3.6774802,-1.0215777,0.00023554930092380358,0.04632884613680081,0.17537313432835822,0.4117647058823529,0.23848161,0.12456981
Morf4l2,-3.7049615,-0.898624,0.00021142290369910636,0.04333208512633048,0.2574626865671642,0.5032679738562091,0.33255282,0.19195966
Cox11,-3.7082925,-1.2615247,0.0002086615639199646,0.04333208512633048,0.12313432835820895,0.35947712418300654,0.20837507,0.09224397
Pnma8b,-3.7774117,-1.1962478,0.00015846660565166907,0.034854923165042725,0.16417910447761194,0.39869281045751637,0.23901959,0.111390956
Cst3,-3.7849066,-0.6766178,0.00015376628558442292,0.03466660908500815,0.43656716417910446,0.7254901960784313,0.5988393,0.41410756
Eef1a1,-3.800729,-0.66364163,0.00014427093538589412,0.033359879366922904,0.4552238805970149,0.7058823529411765,0.58292633,0.40514278
Ror1,-3.8261285,-0.82914,0.00013017440667783541,0.03089244209001894,0.40671641791044777,0.6405228758169934,0.77756,0.50803185
Cox7c,-3.8290431,-0.84252256,0.00012864249116551266,0.03089244209001894,0.35074626865671643,0.6013071895424836,0.48331398,0.2975504
Stmn1,-3.8540258,-0.7686565,0.00011619126854745366,0.029105912771137145,0.44776119402985076,0.7189542483660131,0.6182941,0.4069972
Gm48091,-3.8873365,-1.3030981,0.00010135022332712757,0.026881656293059893,0.15671641791044777,0.39869281045751637,0.24746208,0.107763
Scd2,-3.909821,-0.77802736,9.236451662882781e-05,0.025240703362386947,0.417910447761194,0.6666666666666666,0.5311375,0.34268117
Ncdn,-3.9114866,-1.0455979,9.172975161829941e-05,0.025240703362386947,0.23507462686567165,0.477124183006536,0.33948395,0.1788349
Zfp462,-3.9393842,-1.0437247,8.169104118800754e-05,0.024556326981115068,0.23507462686567165,0.48366013071895425,0.3534168,0.18700604
Plcl1,-3.958954,-1.1755819,7.527871278209831e-05,0.02449308758250492,0.26865671641791045,0.5032679738562091,0.55034125,0.28131953
Ptprz1,-3.9631178,-0.83328223,7.397723162221525e-05,0.02449308758250492,0.40298507462686567,0.6535947712418301,0.7435863,0.48200703
Rps3a1,-3.9964285,-0.9956831,6.430532280399236e-05,0.023196216041856125,0.21641791044776118,0.48366013071895425,0.334114,0.18144245
Plp1,-4.0010085,-0.8387365,6.307307022323063e-05,0.023196216041856125,0.6007462686567164,0.8104575163398693,0.9762612,0.65497416
Akap13,-4.0030904,-0.8887781,6.252037544770903e-05,0.023196216041856125,0.3694029850746269,0.5947712418300654,0.5517193,0.3347705
Xrcc5,-4.035568,-1.179802,5.447030574174864e-05,0.02232787350814042,0.1828358208955224,0.43790849673202614,0.276088,0.13133794
Gabarapl1,-4.0763736,-0.967224,4.574350098849217e-05,0.019643566281629637,0.24253731343283583,0.5163398692810458,0.33442742,0.18492891
Nptxr,-4.0992746,-1.1850523,4.1444710175594504e-05,0.01868741981817556,0.20522388059701493,0.46405228758169936,0.32640374,0.15679435
Rpl6,-4.182967,-0.9146761,2.8772886683518267e-05,0.0137066512042365,0.35074626865671643,0.6274509803921569,0.4875452,0.28765514
Bcap29,-4.289561,-0.96366245,1.7902674276524398e-05,0.010090394789106064,0.26865671641791045,0.5490196078431373,0.36919042,0.20618187
Ubb,-4.315793,-0.9722162,1.5903102901899865e-05,0.0095609454646222,0.33955223880597013,0.6143790849673203,0.5479518,0.31623152
Cmas,-4.3336973,-1.023489,1.4662575351262689e-05,0.00944479317983478,0.2462686567164179,0.5294117647058824,0.3234742,0.17216715
Cplx2,-4.411977,-0.8242354,1.0243100003058626e-05,0.007697689652298557,0.5223880597014925,0.7450980392156863,0.702869,0.45477328
Gm20642,-4.4290485,-1.3724347,9.464968165893816e-06,0.007697689652298557,0.23507462686567165,0.48366013071895425,0.37699053,0.1628457
Nrg3os,-4.488175,-1.0095595,7.1835982177445664e-06,0.0064781688727620496,0.30597014925373134,0.5882352941176471,0.4363337,0.24035935
Calm1,-4.496086,-0.7025467,6.921574056072191e-06,0.0064781688727620496,0.8246268656716418,0.9607843137254902,1.3342608,1.0002033
Rps29,-4.528564,-0.961266,5.9385957378275015e-06,0.0064781688727620496,0.43283582089552236,0.7189542483660131,0.6198682,0.36535442
Plppr4,-4.5289803,-0.5270556,5.9269063910431436e-06,0.0064781688727620496,0.8619402985074627,0.9281045751633987,1.3104302,1.0574808
Aldoa,-4.640987,-1.173569,3.4674936768013044e-06,0.00521164299623236,0.31343283582089554,0.5816993464052288,0.49198937,0.24823536
Actg1,-4.9640985,-1.3213874,6.902084249034749e-07,0.0012448599151559073,0.21641791044776118,0.5228758169934641,0.39363408,0.17648418
Hsp90aa1,-5.016146,-0.7958725,5.271817484351817e-07,0.0011885312518471172,0.7089552238805971,0.8888888888888888,1.056393,0.7326341
Malat1,-5.4387736,-0.30136263,5.364862058428684e-08,0.00016126775347636622,1.0,1.0,5.0140724,4.806729
Nrgn,-5.7369027,-1.0071367,9.642372103056056e-09,4.347745581267976e-05,0.5447761194029851,0.8366013071895425,0.87841696,0.53067005
