names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Oligo (for_DEGs),mean_expr_Rest (for_DEGs)
Pcdhgb5,-2.3291552,-0.3756373,0.019850848072249506,0.0430641278622109,0.01260835303388495,0.04103892027620841,0.013942379,0.018051801
Gm49871,-2.3297906,-2.0773296,0.0198172210540249,0.04299464914991111,0.0031520882584712374,0.03123038292529818,0.0031699007,0.01331004
Zfp459,-2.3301005,-0.8935255,0.019800834028639986,0.04296950495473723,0.007486209613869189,0.03570307595731324,0.008305816,0.015375256
Pm20d2,-2.3304002,-0.38980225,0.019785002221268357,0.04293861640299498,0.01182033096926714,0.04025423728813559,0.01348497,0.017631512
Tmem115,-2.3314757,-0.29340065,0.01972828890771568,0.04281899216076901,0.018518518518518517,0.04719868173258004,0.023387568,0.028587298
Zfp457,-2.335156,-0.31139097,0.01953527470066633,0.0424137711059231,0.010638297872340425,0.039077212806026364,0.013398918,0.01660013
Pwwp3b,-2.335246,-0.6174671,0.019530572974890144,0.04240698956244834,0.010638297872340425,0.03903797865662272,0.012211139,0.018673483
Gm10629,-2.3367703,-1.9403629,0.019451129353323944,0.04224131946365589,0.0027580772261623326,0.030916509730069052,0.003521658,0.013449184
Ssc5d,-2.3383152,-3.76909,0.01937090129238866,0.04208069510279597,0.001182033096926714,0.029307909604519775,0.0008417799,0.011415888
Stab1,-2.3403065,-1.8015076,0.019267919898708588,0.04186036608006952,0.008274231678486997,0.03648775894538606,0.010725687,0.036900036
Ints5,-2.3429153,-0.58143574,0.01913373051252509,0.041578919439672395,0.01182033096926714,0.04033270558694287,0.013360732,0.019926462
Zfp354b,-2.3440614,-0.5969704,0.019075033301886958,0.04145471892766925,0.008274231678486997,0.03672316384180791,0.010219603,0.015417342
Tmem53,-2.3459022,-1.5815732,0.018981091454213905,0.041260571747813904,0.004334121355397951,0.032642812303829254,0.005334569,0.015882034
Gm12473,-2.346593,-2.9449959,0.018945943173048378,0.04118749943849595,0.001970055161544523,0.030210295040803515,0.0016370398,0.012537818
Bbc3,-2.3475177,-0.61308825,0.018898971563669126,0.04108870992117399,0.009456264775413711,0.03797865662272442,0.011972932,0.018255372
Krt77,-2.351782,-3.5009646,0.018683720470964345,0.040627301857636314,0.0007880220646178094,0.02907250470809793,0.0011127151,0.012525612
Itgb1bp2,-2.351953,-1.0266715,0.018675129387741324,0.040614294888607516,0.006304176516942475,0.034761456371625865,0.0069501437,0.0141089875
Gm39456,-2.355016,-3.4910948,0.018521913312490194,0.04029502151296345,0.0007880220646178094,0.029111738857501568,0.0010926658,0.012217825
Gm34655,-2.3555923,-1.0701804,0.018493208036390665,0.04023582995447913,0.006304176516942475,0.034800690521029506,0.006954335,0.014546572
Gm19619,-2.356827,-1.3667415,0.01843182780173388,0.04010553186756736,0.004728132387706856,0.033192090395480225,0.0058553074,0.015030868
P2ry6,-2.357262,-2.0294783,0.018410259325328773,0.040061845486846784,0.007880220646178092,0.036291588198367856,0.007937243,0.032015316
Six2,-2.35817,-2.3228664,0.018365279261457836,0.03996720286347875,0.002364066193853428,0.030759573132454487,0.002576318,0.01282401
Cpsf4l,-2.3587322,-1.22342,0.018337485719590055,0.03990994988541914,0.00512214342001576,0.03362366603892027,0.006409197,0.01490193
0610009L18Rik,-2.3603234,-0.7423615,0.01825901108674609,0.03974237569063325,0.009850275807722617,0.03852793471437539,0.012258656,0.020423857
Ankrd63,-2.3616998,-1.8894904,0.018191368167391888,0.039601560613936646,0.0031520882584712374,0.031622724419334586,0.0041966373,0.015461257
Gm10767,-2.3619726,-1.4772714,0.01817799209360002,0.039575647995060165,0.004728132387706856,0.03323132454488387,0.005386957,0.014926982
E330011O21Rik,-2.3653274,-0.9820688,0.01801414446042558,0.039225288626550676,0.00591016548463357,0.03452605147520402,0.007351261,0.014469242
Thg1l,-2.3658097,-0.74755454,0.017990691770108733,0.039177395888063994,0.009062253743104806,0.037782485875706213,0.0106215095,0.017769143
Tulp2,-2.3668208,-0.43566748,0.017941621692916205,0.03907370521062234,0.011426319936958234,0.04025423728813559,0.013394883,0.018074624
Parpbp,-2.366979,-1.4282527,0.01793395340655917,0.03906017087089608,0.004728132387706856,0.03330979284369115,0.0056208074,0.015055439
Mrpl49,-2.3706682,-0.3137743,0.017755963563142404,0.03868191510796468,0.019306540583136328,0.04849340866290019,0.023113098,0.028648786
Sptssb,-2.3724318,-1.8906916,0.01767142668751723,0.03850087043651893,0.0027580772261623326,0.0313480853735091,0.0036205284,0.013360086
Frem2,-2.3726015,-1.770133,0.017663306116585793,0.0384862986825057,0.01024428684003152,0.03884180790960452,0.009887213,0.03332945
Hpse2,-2.3737876,-0.7322012,0.017606676310372597,0.03836601998700119,0.011426319936958234,0.04029347143753923,0.0152009865,0.025126036
1700023F02Rik,-2.3771951,-1.1495963,0.01744485764371788,0.038016490258450886,0.008668242710795903,0.03746861268047709,0.0104774535,0.023097789
Nit2,-2.3776145,-0.27112788,0.017425033772118695,0.03797636932896661,0.014184397163120567,0.043275266792215945,0.017124336,0.02062851
Gm6209,-2.3776865,-2.5394228,0.01742163043320469,0.037972031938693224,0.002364066193853428,0.030994978028876335,0.0033155251,0.019123
Rhoh,-2.378645,-2.0765786,0.017376409295254112,0.03787654074498888,0.006698187549251379,0.03534996861268048,0.008710397,0.036236905
Rprm,-2.379234,-0.32879978,0.01734866003705292,0.03781912179097939,0.019306540583136328,0.04861111111111111,0.02559431,0.032041673
Cln6,-2.3798733,-0.61647576,0.017318591824437558,0.03775663791664399,0.009456264775413711,0.03837099811676083,0.012151292,0.018569613
Igfbp7,-2.3800173,-1.2834368,0.017311822202830177,0.037744941787572775,0.01024428684003152,0.039077212806026364,0.012351136,0.029802803
Gm15706,-2.381134,-1.7167203,0.017259436276655212,0.03763377852420073,0.0031520882584712374,0.031858129315756434,0.004566477,0.014931766
Pvalb,-2.3815327,-1.0262477,0.017240760741441687,0.03759610786581222,0.014184397163120567,0.04315756434400502,0.017538292,0.03540155
Pgpep1l,-2.382204,-4.52541,0.01720935360027725,0.03753371195125404,0.0003940110323089047,0.02903327055869429,0.0005596491,0.0128096705
Wdr46,-2.3826287,-0.4770273,0.017189524413547475,0.03749350767042947,0.01024428684003152,0.03923414940364093,0.013523719,0.01877382
Npffr1,-2.3828988,-1.8919448,0.017176916278077013,0.03746904857865963,0.003940110323089046,0.032682046453232895,0.005269264,0.01941796
Gm42829,-2.3831458,-1.1640456,0.017165395939957855,0.037446958586235896,0.0070921985815602835,0.03593848085373509,0.0070285127,0.015681716
Tlnrd1,-2.3833284,-1.2275299,0.017156880050714227,0.037431419857314976,0.007880220646178092,0.03672316384180791,0.009074447,0.021121316
Mmel1,-2.3857248,-2.2394924,0.017045496795934627,0.03719747412545793,0.0027580772261623326,0.03150502197112367,0.0026362368,0.012388501
Hbb-bs,-2.386624,-0.7167427,0.017003869637624076,0.037115676455155074,0.02127659574468085,0.050494350282485875,0.029863393,0.048618432
C030037D09Rik,-2.3876777,-0.89910656,0.016955209702288122,0.037015476495001774,0.013790386130811664,0.042804456999372256,0.016134104,0.029881781
B3galt6,-2.3883889,-0.9348103,0.0169224230033452,0.036946900633776356,0.008668242710795903,0.03762554927809165,0.0108338,0.020609075
Cfap99,-2.3890693,-1.445174,0.016891111322247514,0.03688153431080698,0.0035460992907801418,0.032368173258003764,0.004744056,0.012865436
Pex10,-2.3895788,-0.41408023,0.016867705246239838,0.036836414171526694,0.01260835303388495,0.04174513496547395,0.015211017,0.020217074
A830092H15Rik,-2.3904638,-1.6722866,0.01682710783529363,0.03675074270782247,0.0031520882584712374,0.03197583176396736,0.003897461,0.012369394
Esr2,-2.3909,-2.4060354,0.01680713573079004,0.03671010706278072,0.001970055161544523,0.030759573132454487,0.0027677251,0.014582861
Gm29675,-2.3916872,-1.1278267,0.016771132585048584,0.03663444700107759,0.00591016548463357,0.03483992467043315,0.0064978604,0.01414546
Gm10287,-2.392024,-2.7437503,0.016755740182417378,0.036603799894435365,0.0015760441292356187,0.03036723163841808,0.0017709098,0.011802309
Sbsn,-2.3934493,-0.7697886,0.016690782642492668,0.03646486133862736,0.009456264775413711,0.03852793471437539,0.011287048,0.019168766
Pld4,-2.3938675,-1.458473,0.016671771199916148,0.03642628818846535,0.013396375098502758,0.04229441305712492,0.016305972,0.044188146
Gm26861,-2.3939073,-1.7014146,0.016669958794495766,0.03642529013646428,0.0031520882584712374,0.032015065913371,0.004206418,0.013615798
Kpna2,-2.3941414,-0.9398824,0.016659321709764287,0.036405007672524914,0.006698187549251379,0.0356638418079096,0.008570341,0.016376913
Rab39,-2.3943214,-0.65393496,0.01665114339298161,0.036392010022560185,0.016548463356973995,0.04574701820464532,0.021320254,0.033344444
Tufm,-2.3956954,-0.27484807,0.016588870463699536,0.03625989989096287,0.018124507486209612,0.047591023226616444,0.022346118,0.026973099
A730056A06Rik,-2.3969457,-0.60668725,0.016532372972237946,0.03614228799642288,0.01103230890464933,0.040175768989328314,0.013671824,0.020745168
Pgap3,-2.3976455,-1.2385384,0.016500826793759565,0.0360762584172758,0.005516154452324665,0.034486817325800376,0.006558008,0.015405797
A830012C17Rik,-2.3988495,-3.0445485,0.01644667254452454,0.035963711854766794,0.0015760441292356187,0.03044569993722536,0.0018751887,0.015367793
Fbln1,-2.3994489,-1.935676,0.016419769393859505,0.03590780529120248,0.00512214342001576,0.03405524168236033,0.0062012975,0.02351849
Ttc39a,-2.402243,-2.3162274,0.016294884699117877,0.03563759985880656,0.0027580772261623326,0.03170119271814187,0.0029144913,0.0144315325
Ush2a,-2.404647,-0.5775556,0.016188090644179427,0.035412683840193866,0.009850275807722617,0.039077212806026364,0.013045476,0.01940602
Pemt,-2.4047358,-1.4893224,0.01618415980786838,0.03540696743506134,0.003940110323089046,0.03295668549905838,0.0053313165,0.014896514
Gm33045,-2.404957,-2.243699,0.01617436485309326,0.035388419803160646,0.0015760441292356187,0.030524168236032642,0.0025201347,0.011879822
Zfp85,-2.4055514,-0.73662794,0.01614808093702226,0.03533378947701858,0.008668242710795903,0.037860954174513496,0.0106657185,0.017709414
9030407P20Rik,-2.4070075,-1.6882157,0.016083838276976833,0.035196085552762234,0.0031520882584712374,0.032172002510985565,0.004381056,0.014050109
Zim1,-2.4072635,-0.5531527,0.016072567983877597,0.03517428748385657,0.012214342001576044,0.04154896421845575,0.013591577,0.019879993
Kcnh2,-2.408141,-0.6275075,0.01603399580827524,0.035092731723414164,0.010638297872340425,0.039940364092906466,0.011726549,0.018058866
Cmpk2,-2.4113772,-0.74843794,0.015892400275474103,0.03478849657042681,0.009062253743104806,0.038331763967357185,0.012300657,0.020579169
Gm43378,-2.4116113,-0.26446414,0.015882200451191278,0.03476900163952335,0.01615445232466509,0.04570778405524168,0.020033432,0.024015907
Tbcc,-2.4122686,-0.53223735,0.015853593248688864,0.034709203177077305,0.0169424743892829,0.04645323289391086,0.020662898,0.029746082
Gm14798,-2.4124706,-0.27224532,0.015844813056477787,0.034692806944879244,0.014184397163120567,0.04366760828625235,0.01738604,0.020959279
Sf3b4,-2.4125028,-0.37253693,0.015843415331474063,0.03469257354386016,0.018912529550827423,0.04857187696170747,0.02419946,0.031219007
A830009L08Rik,-2.4125273,-2.326618,0.015842353132993238,0.03469257354386016,0.0027580772261623326,0.03181889516635279,0.0033666026,0.016774805
Lamb3,-2.4127035,-1.649006,0.015834695976602996,0.03467913284630553,0.003940110323089046,0.03303515379786566,0.004954173,0.015455649
Gm6602,-2.4151578,-1.2634878,0.015728392535026326,0.034449128416706665,0.007880220646178092,0.03711550533584432,0.0099853575,0.023806827
Gm56890,-2.4173086,-1.2641755,0.015635754348015504,0.03425181145696858,0.005516154452324665,0.034722222222222224,0.0055893413,0.013372806
Baiap2l1,-2.418708,-1.742241,0.01557573117156044,0.03412588850129069,0.003940110323089046,0.03311362209667294,0.0050793393,0.016892886
Gm27151,-2.4195623,-3.2941043,0.01553919908751598,0.03404862427477407,0.001182033096926714,0.030288763339610798,0.0015713876,0.015308076
Arhgap27,-2.4215434,-2.3351007,0.015454761148252052,0.033869132375298316,0.003940110323089046,0.03311362209667294,0.0041241664,0.020638516
Zfp775,-2.4225698,-0.32746938,0.015411165988767458,0.033779103525424715,0.013396375098502758,0.043000627746390456,0.017250745,0.021599254
Adgre1,-2.4232388,-1.8939114,0.015382816395902684,0.03371971582296501,0.009850275807722617,0.03903797865662272,0.010468747,0.038365107
Tmco5,-2.42567,-2.2145395,0.015280162791918298,0.0335001610818248,0.002364066193853428,0.031583490269930944,0.0028330754,0.013081957
C030014I23Rik,-2.4258745,-1.0614008,0.015271554420209875,0.03348402017715539,0.006698187549251379,0.036056183301946015,0.008631299,0.017929414
Col6a2,-2.4265072,-0.6965214,0.015244944236267342,0.03342840310335429,0.008274231678486997,0.03770401757689893,0.012054738,0.019463403
Gm33696,-2.426592,-2.1558661,0.015241377684847958,0.033423310078500336,0.001970055161544523,0.031191148775894538,0.00289172,0.01282264
Cdc42ep4,-2.4270384,-1.4463714,0.015222638353138609,0.033384940625925105,0.005516154452324665,0.03483992467043315,0.007575579,0.020511704
Angptl3,-2.4273279,-2.810842,0.015210498334375256,0.03336103911881994,0.001970055161544523,0.031191148775894538,0.0020379163,0.014213046
Zfp688,-2.4281037,-0.31952113,0.015178005112909189,0.03329248958235673,0.013790386130811664,0.04347143753923415,0.017666185,0.021998078
Ptpn22,-2.4284806,-1.7545519,0.015162238610389001,0.03326333699062316,0.004334121355397951,0.03362366603892027,0.005419363,0.01816966
Mcm4,-2.429224,-0.6954535,0.015131178373589765,0.0332033289422913,0.010638297872340425,0.040175768989328314,0.0120974565,0.019517807
Casp8,-2.4306557,-1.5300683,0.015071526413936293,0.0330778334348173,0.012214342001576044,0.04154896421845575,0.015020464,0.04277825
Cfap206,-2.4314404,-2.8870692,0.015038921015649175,0.033008969750898,0.0015760441292356187,0.03083804143126177,0.0019025182,0.013989283
Gm57096,-2.4324462,-1.7863575,0.014997212854680673,0.032922803055986084,0.003940110323089046,0.03327055869428751,0.004678844,0.016047698
Sema3f,-2.433339,-3.6867292,0.014960283570824004,0.03284441699060716,0.0007880220646178094,0.030053358443188953,0.001073036,0.013730271
Atp13a4,-2.4339294,-0.7786723,0.01493590319509752,0.03279357075112521,0.027186761229314422,0.0568502824858757,0.033436105,0.056693207
Rhpn1,-2.4346511,-1.2197032,0.014906152500041332,0.03273359902550757,0.004728132387706856,0.03413370998116761,0.0063605607,0.014751553
Msantd1,-2.4392667,-0.54411227,0.014717107222089122,0.032326385274056624,0.008668242710795903,0.038292529817953544,0.010962147,0.015944304
Nagpa,-2.440392,-0.52809817,0.014671326791702284,0.032228462303224355,0.011426319936958234,0.041156622724419334,0.013872796,0.019944143
Ccdc189,-2.443244,-0.5239969,0.014555893776596796,0.031982734956018964,0.008668242710795903,0.038331763967357185,0.012214666,0.017517263
Onecut1,-2.4436312,-4.558383,0.014540283445518646,0.0319510481011683,0.0007880220646178094,0.030171060891399874,0.0007047331,0.016474264
Slc39a8,-2.4437354,-2.7845018,0.014536085180117798,0.0319444351672336,0.002364066193853428,0.03177966101694915,0.0026585741,0.018175745
Adgrd1,-2.446232,-1.3625904,0.014435801466218397,0.03172924215928739,0.004334121355397951,0.03385907093534212,0.0064843865,0.01659017
Tmub1,-2.447255,-0.3257471,0.014394903443522471,0.031641938443017735,0.016548463356973995,0.04657093534212178,0.02093775,0.026172673
Dnah1,-2.447646,-1.4178338,0.014379291481892867,0.03161279349684678,0.004728132387706856,0.03429064657878217,0.006064636,0.01612231
Gm57402,-2.4480755,-0.7635459,0.014362156085198937,0.031577705098543116,0.008668242710795903,0.03837099811676083,0.010943536,0.018508079
Pfkfb1,-2.448464,-1.2625811,0.014346677910914672,0.03154625494814053,0.004334121355397951,0.03389830508474576,0.0062042656,0.014821444
Gm41409,-2.4490867,-1.2563283,0.014321902515362661,0.031496932442936214,0.004334121355397951,0.03389830508474576,0.006063461,0.014424296
Kifc1,-2.449457,-1.9396634,0.01430717804806325,0.03146970155136375,0.0031520882584712374,0.032682046453232895,0.0038188628,0.014571105
Tmem147os,-2.4527488,-0.253964,0.014176930408136088,0.03118576504843362,0.01260835303388495,0.04256905210295041,0.01606409,0.019126687
Adam8,-2.4541857,-1.6916254,0.014120406271940916,0.031063968931312625,0.003940110323089046,0.033545197740113,0.0043024584,0.013831672
Emx2,-2.4562464,-1.274047,0.014039686593468392,0.030891449293031094,0.009456264775413711,0.03919491525423729,0.010506005,0.02522081
Zxdb,-2.4573026,-0.3594953,0.013998477074664752,0.030808344581558025,0.012214342001576044,0.042176710608914,0.016305137,0.02087126
B930018H19Rik,-2.4598095,-3.6633174,0.013901075693825784,0.03059899270034397,0.001182033096926714,0.030759573132454487,0.0010828194,0.013633154
Dsc3,-2.4628222,-2.0350814,0.013784825961317006,0.030350563223581442,0.0031520882584712374,0.03283898305084746,0.0045348885,0.018456887
Gm15675,-2.4648314,-2.90615,0.013707771067782816,0.030185855481996746,0.001182033096926714,0.03083804143126177,0.0016726461,0.012470824
Nmbr,-2.4649575,-1.3290895,0.01370294934519509,0.030177710753658885,0.006304176516942475,0.03609541745134966,0.0073596165,0.018388713
A330069K06Rik,-2.4668434,-2.0799403,0.013630998916100902,0.030021716465215675,0.0027580772261623326,0.03248587570621469,0.0031453227,0.013231127
Ces5a,-2.4698148,-4.4729567,0.013518302599173937,0.029780830600951356,0.0007880220646178094,0.030484934086629,0.0005771974,0.012740159
4933407E24Rik,-2.470103,-0.9814172,0.01350741838048821,0.029759292545401626,0.005516154452324665,0.03538920276208412,0.007583274,0.014917533
Trdn,-2.471392,-1.9162458,0.01345882567012656,0.029657097404977913,0.0035460992907801418,0.03334902699309479,0.0044637416,0.016744625
Triap1,-2.4722035,-0.3954732,0.013428304202010388,0.0295922688352349,0.017336485421591805,0.04766949152542373,0.021226956,0.027828999
Eif2ak2,-2.472453,-0.77683353,0.01341893272462924,0.029574042184283767,0.018124507486209612,0.04829723791588198,0.02044283,0.034774825
Gldn,-2.4728956,-2.6558104,0.013402329470169025,0.02953987309190728,0.001970055161544523,0.03174042686754551,0.0023421114,0.014669187
Pdzd7,-2.4734628,-1.7672441,0.013381071042508439,0.029495437154405394,0.003940110323089046,0.03378060263653484,0.0043078326,0.014588689
Esyt3,-2.4755173,-1.8229599,0.01330433673968119,0.029331106678309283,0.0035460992907801418,0.03338826114249843,0.004321115,0.015205275
BC051226,-2.4774995,-0.30440563,0.013230662204723026,0.029175863228634195,0.014578408195429472,0.04488386691776522,0.018450694,0.02273601
Tmem204,-2.4811797,-1.4699566,0.01309483502923896,0.0288834524081145,0.006698187549251379,0.03668392969240427,0.0075147385,0.02067995
Gm20208,-2.4816723,-2.5846558,0.013076745853386907,0.028845920784870388,0.002364066193853428,0.03225047080979284,0.0025620686,0.01527165
B9d2,-2.4817443,-0.783472,0.013074102813541027,0.028842458341530985,0.009850275807722617,0.03997959824231011,0.012923399,0.022142056
Gm40375,-2.48291,-1.5834668,0.013031407809583366,0.02875535253703745,0.003940110323089046,0.03389830508474576,0.004745123,0.0141537795
Unc119,-2.4831104,-1.1525403,0.01302406880998798,0.02874151847276421,0.008668242710795903,0.03876333961079724,0.010058656,0.022224924
Cfap91,-2.4833446,-2.8249376,0.013015511264482615,0.02872499282765075,0.0015760441292356187,0.03146578782172003,0.0020013587,0.014095686
4930479D17Rik,-2.4842231,-1.2712647,0.012983441295446065,0.02865656872093279,0.004334121355397951,0.03432988072818581,0.0061055566,0.01467407
Fermt1,-2.4847827,-2.6006243,0.01296305251337844,0.02861391777166505,0.002364066193853428,0.03228970495919648,0.00286125,0.017230444
Nbeal2,-2.4866247,-0.84162265,0.012896133528666464,0.028468543206972386,0.008668242710795903,0.03884180790960452,0.010104432,0.018035965
