names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Mir99ahg,9.676673,0.79666734,3.7884435080323005e-22,2.1931299467998988e-18,0.9736842105263158,1.8641777,2.3483412
Tenm4,9.33989,0.7358573,9.643476937245064e-21,3.721739199314112e-17,0.97165991902834,1.7370247,2.1741505
Syt1,9.230725,0.3081956,2.688058717456279e-20,7.7805859576772e-17,1.0,3.5045004,3.7123291
Naaladl2,8.97577,0.56963176,2.8137608212775997e-19,6.515544557750409e-16,0.9959514170040485,1.6965389,2.0297153
Meg3,8.929496,0.4798996,4.2795390758243694e-19,8.258083903315759e-16,0.9939271255060729,3.8894002,4.2162323
Gm28307,8.898944,1.1897546,5.638037145341055e-19,9.325313438394104e-16,0.6963562753036437,0.17842539,0.36851296
Xkr4,8.521247,0.48832372,1.57845063326761e-17,2.2844126789965483e-14,0.9919028340080972,2.671479,2.9899044
Gm11867,8.153018,0.90177363,3.549524448161323e-16,3.1612610816009076e-13,0.7813765182186235,0.27240998,0.46060398
Tenm2,7.9954357,0.44040394,1.2911654073813378e-15,1.0677937919043664e-12,0.9979757085020243,3.6754313,3.974008
A830082K12Rik,7.6004076,0.78144056,2.951999656875991e-14,2.1361407517068894e-11,0.8704453441295547,0.5488444,0.8139956
Hecw2,7.307933,0.598434,2.7128329927394643e-13,1.8475988464669128e-10,0.979757085020243,1.5424156,1.8818328
C130071C03Rik,7.2723784,0.4834778,3.532121845465993e-13,2.2719392626002926e-10,0.9635627530364372,1.4318264,1.6965061
Shank1,7.1533875,0.6354779,8.466207574469761e-13,5.159039541958468e-10,0.9008097165991903,0.6408543,0.87344974
Mlip,7.1378436,0.67570114,9.480627099333755e-13,5.488335027804311e-10,0.9129554655870445,0.82402813,1.1132051
Ksr2,6.97508,0.5247757,3.0569675380455388e-12,1.6854081026424403e-09,0.9473684210526315,1.0358034,1.2849995
Msra,6.953104,0.613783,3.573344540738001e-12,1.8102214113134727e-09,0.9777327935222672,1.5163093,1.8626342
Hivep2,6.9182644,0.4378329,4.572098326173155e-12,2.2056564341846997e-09,0.9898785425101214,2.1075692,2.3787222
Car10,6.707261,0.6273005,1.9831104034702933e-11,8.250493839729562e-09,0.9595141700404858,1.6217334,1.9843383
Zbtb16,6.706368,0.70525897,1.995282669825771e-11,8.250493839729562e-09,0.8502024291497976,0.6680486,0.9359413
Mtus2,6.482858,0.48618615,9.000116085574048e-11,3.473444801292545e-08,0.937246963562753,0.97465336,1.1974207
Khdrbs2,6.4240775,0.62361425,1.326717842287641e-10,4.800230993126971e-08,0.97165991902834,1.6231127,1.9836179
Fgf12,6.408712,0.4735877,1.4675401087730356e-10,5.148842236174002e-08,0.9959514170040485,2.621431,2.9291444
Nwd2,6.3947763,0.7389788,1.6078263255973785e-10,5.475121528754838e-08,0.8663967611336032,0.68800545,0.9752669
Spred2,6.319737,0.58395725,2.6200890763287426e-10,8.40018647629424e-08,0.9473684210526315,0.86504656,1.11882
Anks1b,6.3179502,0.31479454,2.650552126489958e-10,8.40018647629424e-08,0.9939271255060729,3.1393406,3.3490095
ENSMUSG00000095041,6.2441616,0.7360529,4.2607909872692237e-10,1.2649086679641813e-07,0.819838056680162,0.46928903,0.6918784
Hivep3,6.2205777,0.37508333,4.953270571113563e-10,1.4244696115862023e-07,0.9736842105263158,1.5891385,1.8012732
Vrk2,6.2127166,1.1253798,5.207630811359835e-10,1.4355702269981946e-07,0.6133603238866396,0.19015443,0.37631395
Kif1a,6.2069993,0.48508802,5.400581655149144e-10,1.4541380093794602e-07,0.917004048582996,0.6857977,0.8667533
Kif5a,6.201997,0.59944004,5.57512309050579e-10,1.4670176168608188e-07,0.8461538461538461,0.49476624,0.6779604
Npas2,6.169837,0.6859039,6.83604048998712e-10,1.7588372620682416e-07,0.8785425101214575,0.61414653,0.8604874
Kcnma1,6.0558486,0.40701902,1.3967914892783677e-09,3.440862098481902e-07,0.9858299595141701,2.6284068,2.8926258
Trio,6.0454865,0.4266201,1.4896006277659122e-09,3.5930408475570277e-07,0.97165991902834,1.3430121,1.5695535
Ptprn2,6.0160065,0.42559394,1.7877237057928284e-09,4.1396530131338736e-07,0.9838056680161943,1.9871763,2.2465284
Pcnx2,5.980452,0.50039005,2.2251902368640467e-09,4.954471646617679e-07,0.8704453441295547,0.6200901,0.79537594
Arhgap15,5.9670525,0.7420409,2.41577958264504e-09,5.271098653973358e-07,0.7611336032388664,0.3536556,0.5362592
Nyap2,5.964194,0.5430426,2.458449881797904e-09,5.271098653973358e-07,0.9392712550607287,1.0559512,1.3168176
Slc8a3,5.8975515,0.6899569,3.6893479338764243e-09,7.766412796076589e-07,0.8218623481781376,0.45519122,0.6575147
Pam,5.838056,0.55857,5.281333701123466e-09,1.0363946032475845e-06,0.917004048582996,1.2767663,1.570125
Phactr3,5.822334,0.45105076,5.803153049512959e-09,1.1198151001210175e-06,0.8846153846153846,0.6909002,0.8590428
Rbfox1,5.799643,0.31055808,6.645614468303937e-09,1.2410149082906934e-06,1.0,3.9989603,4.210666
Mast1,5.7921395,0.626221,6.949545154934236e-09,1.2771719651401362e-06,0.7672064777327935,0.3137788,0.45038804
Cux1,5.783742,0.6847238,7.30569295982111e-09,1.3216455170126378e-06,0.8259109311740891,0.51460123,0.7331986
Ergic1,5.717636,0.6421868,1.0801619113879223e-08,1.9240176323152866e-06,0.7995951417004049,0.34631675,0.49828318
Ccnd2,5.709775,0.5684719,1.1312577362639e-08,1.984500313706581e-06,0.7955465587044535,0.40133163,0.5494499
Nr4a3,5.704415,1.208847,1.1674344640021005e-08,2.01739645137557e-06,0.5404858299595142,0.12035392,0.25900108
Apba1,5.67297,0.50265574,1.403429780330612e-08,2.3647624162498208e-06,0.951417004048583,1.1599606,1.4116122
