names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT AON-TT-DP Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Nnat,-3.0292962,-0.37716696,0.0024512428359690984,0.012600898221253046,0.2079207920792079,0.34346712827725484,0.27262655,0.34149784
Ube2d-ps,-3.0298917,-1.5421981,0.002446414771023448,0.012578485437696142,0.0594059405940594,0.1811460925384976,0.033813722,0.09545758
Mpp3,-3.0303252,-1.2660357,0.002442905698602924,0.012562847104585755,0.06930693069306931,0.19124382415521657,0.044983283,0.10494986
Fign,-3.0321512,-1.7364577,0.0024281755658329936,0.012489486495775753,0.0594059405940594,0.18186735908254895,0.061075497,0.19050238
Ndor1,-3.0325146,-1.2522446,0.0024252533868870745,0.012476844439145261,0.08415841584158416,0.2041544952937358,0.046754736,0.10797522
Pmepa1,-3.033224,-0.72745526,0.0024195591267933254,0.012454703781022347,0.13366336633663367,0.2559774964838256,0.115074575,0.18392575
Malsu1,-3.0335262,-0.9564455,0.0024171375118540914,0.012444622522230204,0.13366336633663367,0.24966641422337624,0.07608531,0.14272073
Casp8ap2,-3.0346866,-0.27489528,0.00240785771285861,0.01239922130021289,0.09405940594059406,0.21904864942839627,0.10937457,0.13088891
Rspo3,-3.0353916,-0.33713797,0.00240223573372861,0.012372642163175723,0.18811881188118812,0.31995383894118073,0.20296492,0.25018921
Zfp458,-3.0356982,-1.7076489,0.0023997951448475516,0.012362441629994959,0.054455445544554455,0.1753398968588842,0.02779847,0.08807614
Abhd10,-3.0358164,-0.90773684,0.002398854381585794,0.01235996495363572,0.08415841584158416,0.20797720797720798,0.06318283,0.115435705
Nsun6,-3.0360835,-0.5923687,0.002396730196287056,0.012351388641011353,0.13366336633663367,0.25525622993977426,0.099211186,0.14605045
Rad50,-3.0361578,-0.7973328,0.0023961385170913055,0.012350708220649027,0.12871287128712872,0.24833207111688124,0.09159833,0.1541843
Amd1,-3.0368586,-0.43834385,0.0023905763195494617,0.012324402476265164,0.13861386138613863,0.26319016192433914,0.12566346,0.16673541
Tmed5,-3.0369506,-0.2537841,0.0023898471592589806,0.012323007708556672,0.1188118811881188,0.24508637166865016,0.13585414,0.15999232
Cops8,-3.0373533,-0.9537918,0.002386655141923819,0.01231127350038261,0.1188118811881188,0.23614266652241336,0.07439298,0.13940649
Atad3a,-3.038435,-0.6057449,0.002378104565616719,0.012271878179013105,0.10891089108910891,0.23087742075083847,0.08570206,0.12766303
9530026P05Rik,-3.039118,-1.3796959,0.002372718661276496,0.012248789707684813,0.10891089108910891,0.23004796422517942,0.094665036,0.2298156
Prex1,-3.0400333,-0.6513373,0.002365520433595853,0.012213976566241463,0.15841584158415842,0.2803563056727614,0.14018849,0.21217483
Gm12394,-3.0407033,-2.5574446,0.002360263599604838,0.012189176037167404,0.04950495049504951,0.16978614446968876,0.014914381,0.084758
Acad11,-3.042192,-2.445369,0.0023486200204724363,0.012131376384101184,0.06435643564356436,0.1825886256266003,0.017869068,0.09367375
Tyro3,-3.0434356,-0.72005206,0.0023389345483439744,0.012083670700634992,0.1188118811881188,0.24054239244112663,0.091048636,0.145847
Nras,-3.0438693,-1.0100667,0.0023355668812541273,0.012068592711403538,0.07920792079207921,0.2045872552201666,0.06096413,0.1192059
Tmem241,-3.0487473,-1.453835,0.002297977031490831,0.0118789232081875,0.10891089108910891,0.225828554942479,0.053197186,0.13947652
Pccb,-3.0495749,-0.6420948,0.0022916548399763335,0.011848521368128551,0.13861386138613863,0.2558693065022179,0.10226441,0.15532616
Gtf2e2,-3.0509062,-0.4303854,0.0022815192284898443,0.011800658646683757,0.10891089108910891,0.23592628655919795,0.10470641,0.1386776
Ipmk,-3.0509717,-0.5520201,0.002281020180814378,0.011800348913839496,0.14356435643564355,0.2670128746078113,0.10747588,0.15388285
Pnpla6,-3.05176,-0.76486856,0.0022750394035019575,0.011771675095724552,0.11386138613861387,0.23351004363662592,0.07973937,0.13194273
Rfx3,-3.0519264,-0.58748907,0.0022737786329149723,0.011767417539758341,0.5346534653465347,0.7976126077391901,1.2305728,1.5349671
Dtymk,-3.055342,-1.9579962,0.0022480406580734366,0.011638699900276155,0.054455445544554455,0.17750369649103825,0.026836772,0.10045921
Phc1,-3.0565681,-1.8517617,0.0022388666889321947,0.011593437643401053,0.07920792079207921,0.1983482996141224,0.031634077,0.109755866
Zfp384,-3.0573606,-0.8620075,0.002232954641848155,0.011567281902151517,0.1188118811881188,0.2414439756211908,0.07656005,0.13507125
Raver1,-3.058442,-0.92838764,0.0022249099010844295,0.011527830513331783,0.10891089108910891,0.2268383281041509,0.06628296,0.12258991
Slc35a5,-3.0587795,-1.239347,0.002222407462239739,0.01151708553719996,0.07920792079207921,0.20116123913592268,0.05131171,0.11716435
Gm56495,-3.0587926,-1.3880512,0.0022223100168467787,0.01151708553719996,0.0891089108910891,0.20840996790363878,0.040874287,0.10363414
Zfp711,-3.059283,-0.70388895,0.0022186748560721926,0.011502178927775384,0.12376237623762376,0.24624039813913232,0.08972379,0.14228678
Sbno2,-3.0603426,-1.296996,0.0022108389129790827,0.011463767192541094,0.06435643564356436,0.18853907461502398,0.042606223,0.101611
Necap1,-3.0613935,-0.5127305,0.0022030927874035775,0.011425806446155979,0.1188118811881188,0.24371596523495256,0.11318026,0.15783474
Gm26549,-3.0617614,-0.5756819,0.0022003875254571923,0.011413979306763467,0.12376237623762376,0.24461754841501676,0.09459266,0.13790138
Aco1,-3.0646734,-1.3348185,0.00217907809196444,0.011305624315714326,0.12871287128712872,0.24429297847019366,0.059840284,0.14457719
Ddx31,-3.0650105,-1.1290565,0.002176622942690344,0.011295067298201922,0.08415841584158416,0.206137978289877,0.0539193,0.11437037
Cntnap3,-3.0652032,-1.5741161,0.002175221138994137,0.01128997334455717,0.0891089108910891,0.21089833748061595,0.07150148,0.19941926
Wipf1,-3.065838,-1.0172954,0.002170607414035624,0.011268203480513373,0.09900990099009901,0.22665801146813805,0.12677674,0.2418382
Chsy1,-3.0667708,-0.6313148,0.002163846277574481,0.011235275261531652,0.11386138613861387,0.23971293591546755,0.09803154,0.14802416
Nxf1,-3.0667927,-0.8581287,0.0021636877976310654,0.011235275261531652,0.13861386138613863,0.25738396624472576,0.08706318,0.15262876
Mettl6,-3.0671124,-1.4775912,0.0021613752019205884,0.01122678362180673,0.07920792079207921,0.20166612571675863,0.040060923,0.1078024
Msh2,-3.0693545,-0.6494902,0.0021452189286486727,0.011147173199147136,0.10891089108910891,0.23069710411482564,0.08552269,0.13107716
Slc22a15,-3.0706725,-1.4734784,0.002135772565958112,0.011100233819592742,0.10891089108910891,0.2270547080673663,0.04738282,0.12640768
Rbm24,-3.070817,-0.44198236,0.002134739241580079,0.011097009754547634,0.12871287128712872,0.25467921670453314,0.11246531,0.1498873
Pmm2,-3.072017,-1.583447,0.0021261772062846256,0.01105464038948682,0.10396039603960396,0.21803887626672436,0.04074153,0.117442995
Mettl17,-3.073024,-1.8034467,0.002119014419615625,0.011019531150584835,0.07425742574257425,0.1949944101842836,0.029197471,0.09841189
Kptn,-3.073983,-0.6391856,0.002112214773862758,0.010988424196261821,0.08415841584158416,0.20732806808756177,0.07234002,0.11050426
Gm36975,-3.074386,-0.9105135,0.0021093642749127604,0.010975719997464344,0.1485148514851485,0.27188142378015795,0.09196412,0.16641621
Cacna1i,-3.0753887,-0.44566432,0.0021022843242533137,0.010940999378788794,0.13861386138613863,0.2652097082476829,0.11350691,0.15160899
Rarb,-3.077241,-1.3607482,0.002089263792652804,0.010875342523940497,0.07425742574257425,0.19860074290454038,0.058094304,0.14290118
Zswim3,-3.0773766,-1.6589903,0.0020883124843754843,0.010872496891139172,0.07425742574257425,0.19481409354827076,0.033450164,0.10203363
Ss18l1,-3.0784144,-0.50549626,0.002081052698442598,0.010836799613789265,0.1188118811881188,0.24184067222041905,0.09503298,0.13236822
Polg,-3.0806565,-0.64023674,0.0020654480722264597,0.010757625450809261,0.10891089108910891,0.23188719391251036,0.08579969,0.1307041
Proser1,-3.080858,-1.6259407,0.0020640513623802125,0.01075243507312065,0.09405940594059406,0.21529806339932922,0.040361438,0.119666494
Dnaja3,-3.082189,-0.470216,0.0020548426948064093,0.01070653930763006,0.10891089108910891,0.23376248692704388,0.09962322,0.13550802
Inpp4b,-3.082189,-0.3892259,0.0020548426948064093,0.01070653930763006,0.38613861386138615,0.5933138591366439,0.7518867,0.9034737
Tbp,-3.0834503,-0.7016298,0.0020461534772442972,0.01066587222764278,0.10396039603960396,0.227162898048974,0.07832315,0.12442879
E430024I08Rik,-3.0858016,-0.98883235,0.0020300416797217427,0.010587581508952488,0.07425742574257425,0.19773522305167876,0.058367517,0.11268775
Cdc7,-3.086152,-1.6262457,0.0020276513998291517,0.010577168144711572,0.07425742574257425,0.1948862202026759,0.033682764,0.10052616
Catsper2,-3.0865724,-0.8521371,0.0020247864730134147,0.010564274277644748,0.09900990099009901,0.220238739226081,0.068486184,0.12041196
Tm7sf3,-3.0869796,-0.731555,0.0020220146177749427,0.010551861095283105,0.10396039603960396,0.23058891413321794,0.08945505,0.14442895
Itga4,-3.0881925,-0.6219477,0.00201377927975518,0.010510926427160389,0.15346534653465346,0.27858920263983555,0.1333227,0.19842692
Tspan7,-3.0884728,-0.28872934,0.0020118809128292074,0.01050305811690709,0.4801980198019802,0.7504417757582315,0.9528144,1.0804286
