names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Rpl22,-3.3957834,-1.1040983,0.0006843245909452446,0.0036593174708722674,0.23214285714285715,0.17936654,0.08745345
Noc2l,-3.4033036,-0.61052674,0.0006657623493479248,0.0035709071465025058,0.36675824175824173,0.22427757,0.15243638
Romo1,-3.4035165,-1.2745665,0.0006652438798022762,0.0035709071465025058,0.14285714285714285,0.1324561,0.05689268
Gm47271,-3.4036584,-1.7869346,0.0006648984420299314,0.0035709071465025058,0.10164835164835165,0.10480233,0.03151698
Mrpl52,-3.404226,-1.4542607,0.0006635183580774076,0.003567931456036406,0.13186813186813187,0.117526725,0.044507224
Cspg5,-3.4070637,-0.35757256,0.0006566578027955565,0.003532839050088575,0.646978021978022,0.459087,0.37481895
Sdf2,-3.4265738,-0.63679534,0.0006112479457362205,0.003315557038993439,0.3791208791208791,0.23850141,0.159758
Galc,-3.429979,-0.40799722,0.0006036279122493004,0.0032775909415243506,0.5782967032967034,0.3763131,0.2959133
Dsel,-3.4316816,-0.5675228,0.0005998511369943733,0.00326211527178042,0.44505494505494503,0.28087124,0.19788145
Naa20,-3.4370735,-0.5469579,0.0005880359526282583,0.003206116518176064,0.5068681318681318,0.33153683,0.23828204
Emc10,-3.4572928,-0.72111917,0.0005456315379964021,0.0030012576420729176,0.40384615384615385,0.26269323,0.16741723
Gm49003,-3.4652388,-1.1261073,0.0005297610503557556,0.0029230963703276566,0.17582417582417584,0.13665411,0.06493309
Mplkip,-3.4677217,-1.1110266,0.0005248904258136639,0.002897735382654524,0.21565934065934067,0.15665425,0.07558478
Gfra4,-3.469921,-1.3545055,0.0005206113275847842,0.0028771199532301966,0.12637362637362637,0.112439044,0.0454883
Ptges3,-3.4747453,-0.47129765,0.0005113385460386107,0.0028347750050990903,0.5233516483516484,0.3299841,0.24841769
Rac1,-3.4800663,-0.6092123,0.0005012898824553819,0.002786380236111204,0.42994505494505497,0.26922464,0.18443024
Dnlz,-3.4806337,-1.5677872,0.0005002289612794575,0.0027819473723393108,0.09478021978021978,0.096217,0.033501673
Fbxl16,-3.4856,-0.51293916,0.0004910347957560417,0.002738024539587939,0.5274725274725275,0.33853835,0.24869157
Txn1,-3.4887924,-1.4397066,0.00048520773616817045,0.0027098249083405863,0.14148351648351648,0.12694918,0.048694134
2700099C18Rik,-3.4974477,-1.9140365,0.00046973273468526547,0.0026345445624063137,0.07142857142857142,0.083506875,0.02284697
Pgam1,-3.4980862,-0.7358037,0.00046860956844251966,0.0026296416856118224,0.3434065934065934,0.23472014,0.14743747
4930587E11Rik,-3.5003564,-1.707095,0.0004646363473131415,0.0026115084959947247,0.10851648351648352,0.109387815,0.034791667
Cx3cl1,-3.5040457,-0.38343975,0.00045824683538383377,0.0025797147273393752,0.6909340659340659,0.48279098,0.38916627
Nap1l5,-3.5095084,-0.5590522,0.0004489358878051571,0.002534728446459456,0.49862637362637363,0.32865047,0.23435682
C1d,-3.5119205,-1.2186882,0.00044488101564232386,0.002515197219592389,0.19505494505494506,0.14970009,0.06708476
Gm12709,-3.5161064,-1.5374715,0.00043792564212305105,0.0024851868385070085,0.11126373626373626,0.10499977,0.03742918
Sft2d3,-3.524123,-0.9712649,0.0004248868547536509,0.002421602845684462,0.23351648351648352,0.16475362,0.087418005
H3f3b,-3.5256839,-0.51267797,0.00042239086512177996,0.0024112810413789826,0.5467032967032966,0.34776223,0.25581172
Gm16093,-3.5289474,-1.6391473,0.00041721615811647693,0.0023894901550260915,0.10164835164835165,0.09883725,0.03280829
Saraf,-3.529231,-0.62028205,0.00041676899286572896,0.002388224272194771,0.41895604395604397,0.2745306,0.18690701
Cyren,-3.532069,-2.1534457,0.0004123218917440701,0.002365307712498166,0.057692307692307696,0.075058214,0.01736881
Pdcd5,-3.534623,-1.0417559,0.0004083574333168926,0.0023438385072063602,0.23214285714285715,0.17572159,0.08921242
C78859,-3.5379574,-0.33873928,0.0004032351881464715,0.002318202289495638,0.6524725274725275,0.4429532,0.36511117
Cox14,-3.539873,-1.1777129,0.00040031983062015957,0.002303966066037877,0.19505494505494506,0.15248606,0.07028837
