names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia (for_DEGs),mean_expr_Rest (for_DEGs)
Prox2os,-2.3465915,-1.2674022,0.018946014876739563,0.042913210801482936,0.0040453074433656954,0.04363568495707353,0.007346381,0.017594205
Cfap90,-2.3472083,-1.6094381,0.018914683662212335,0.04284585651691497,0.0048543689320388345,0.04445688689809631,0.007254208,0.021972295
Gm38505,-2.3493872,-3.3280165,0.018804336579569442,0.04259948772388761,0.0016181229773462784,0.04113475177304964,0.0027790575,0.027563537
Zbtb45,-2.349718,-0.9264748,0.018787633542040463,0.04256523720696688,0.00889967637540453,0.04874953340798806,0.014394185,0.027182974
R74862,-2.3511853,-0.40660104,0.01871371549667189,0.042401343738559215,0.011326860841423949,0.051362448674878686,0.020245874,0.026749613
Nipal4,-2.35148,-2.7295847,0.018698890161595896,0.04237489910112859,0.003236245954692557,0.042814483016050765,0.005155307,0.0337071
Tceal8,-2.351978,-0.8887369,0.01867387314148317,0.042325345534513094,0.011326860841423949,0.05128779395296752,0.01951789,0.03584329
Sdr42e1,-2.3522928,-0.36884582,0.01865808326251912,0.042293124452833536,0.010517799352750809,0.05054124673385592,0.018487122,0.023809114
Gm19705,-2.3531163,-2.095041,0.018616814170691817,0.04220313817316199,0.003236245954692557,0.04288913773796193,0.005397712,0.02286015
Nexn,-2.3555326,-0.39268214,0.01849617083220383,0.041940262469309444,0.013754045307443365,0.053975363941769314,0.020793997,0.027211212
Gm42699,-2.357361,-1.1276011,0.018405335736074058,0.041741337882200365,0.0056634304207119745,0.045502053004852556,0.00874106,0.019000849
Far2os1,-2.359826,-2.823637,0.018283500630748108,0.041468528905900366,0.0016181229773462784,0.04132138857782755,0.0023783895,0.016717218
Gm41333,-2.3600419,-24.366302,0.01827287040777954,0.041447917259584355,0.0,0.03964165733482643,0.0,0.021396035
Hmcn1,-2.360211,-2.309359,0.018264547179612917,0.0414325354762515,0.0048543689320388345,0.04464352370287421,0.010168839,0.049418826
Gm26911,-2.361313,-4.6465945,0.018210350463243426,0.04131656817929164,0.0008090614886731392,0.040500186636804776,0.0007230208,0.017954288
Gm13561,-2.362408,-2.2138896,0.01815664688437747,0.04120168075189786,0.003236245954692557,0.04303844718178425,0.005235563,0.024060965
9030624G23Rik,-2.3632746,-3.410584,0.018114240943817427,0.04110892349327486,0.0008090614886731392,0.04053751399776036,0.0017136699,0.018074125
B4galnt3,-2.3642528,-2.7196221,0.018066484507563967,0.04100400698692827,0.0016181229773462784,0.041396043299738707,0.0031177662,0.020360105
Gdf11,-2.3643858,-1.1938219,0.01805999675527837,0.04099620789172339,0.0056634304207119745,0.0456140350877193,0.011580488,0.02629646
Inafm2,-2.364463,-0.77905375,0.01805622778257581,0.04099111528538459,0.00889967637540453,0.049010824934677115,0.015679475,0.026756903
9230114K14Rik,-2.3650637,-0.32883638,0.018026975955804683,0.04092816594275216,0.012944983818770227,0.053303471444568866,0.023563687,0.02950775
Nudt18,-2.368059,-0.4855971,0.017881686184325344,0.04060516418260982,0.013754045307443365,0.05416200074654722,0.022938687,0.03197255
Lysmd1,-2.369483,-0.35600227,0.017812977360162612,0.04045256099286422,0.012135922330097087,0.05251959686450168,0.02174656,0.027749108
Gm47523,-2.3699288,-3.8714497,0.017791510087754484,0.04040722475344121,0.0008090614886731392,0.0406494960806271,0.0011214761,0.016289743
Nell1os,-2.3712306,-5.506571,0.017728969142855162,0.04027199263407881,0.0008090614886731392,0.0406494960806271,0.00038736034,0.017460082
Mcam,-2.3713942,-2.7433715,0.01772112197919737,0.04025757081341167,0.0040453074433656954,0.04397163120567376,0.005423345,0.035767812
Gm38304,-2.3723578,-0.91952723,0.017674963059720574,0.04015805962726847,0.008090614886731391,0.04826427771556551,0.013946265,0.026217388
Fxyd1,-2.3730626,-1.5607201,0.017641271790487766,0.04008634021229651,0.007281553398058253,0.04740574841358716,0.012738317,0.037120946
Gm57320,-2.375256,-1.0435653,0.01753677624834173,0.03986237863065242,0.006472491909385114,0.04665920119447555,0.010371098,0.021261713
4933424G06Rik,-2.3761425,-2.0463874,0.017494703954555185,0.039773474512132825,0.0024271844660194173,0.04244120940649496,0.004504896,0.01847859
Otogl,-2.3773057,-1.8527097,0.017439623692142803,0.039651606753078106,0.003236245954692557,0.04329973870847331,0.0052059093,0.018676134
Or13a18,-2.37782,-24.235565,0.017415324504159453,0.0395997096916954,0.0,0.03994027622247107,0.0,0.019560393
Ephx1,-2.3780448,-0.306085,0.017404713556214688,0.03957893138587412,0.012135922330097087,0.052668906308324,0.022173714,0.027343344
Cgref1,-2.3860834,-1.1192689,0.01702889024548757,0.03873740949003141,0.006472491909385114,0.04680851063829787,0.010851439,0.023425175
Gm57141,-2.386094,-4.9969935,0.017028390719960387,0.03873740949003141,0.0008090614886731392,0.04091078760731616,0.00054634974,0.017301073
Gm56721,-2.3863962,-2.5944915,0.017014409224481244,0.038711022511584335,0.0016181229773462784,0.041769316909294515,0.0025701618,0.015423584
Hadh,-2.3869464,-0.28613582,0.016988968811644113,0.038659687666740966,0.016181229773462782,0.057073534901082495,0.02679504,0.03257825
Tsen54,-2.387669,-2.4845078,0.01695559782892421,0.03858701733405552,0.003236245954692557,0.04344904815229563,0.0033330854,0.0185121
Gm47814,-2.3877537,-3.8163986,0.016951700004872942,0.03858141446137015,0.0008090614886731392,0.04094811496827174,0.001203016,0.016816176
Cactin,-2.3882158,-0.620165,0.01693040027446715,0.03853620121769863,0.009708737864077669,0.050279955207166854,0.016742105,0.025619086
Gtf3a,-2.3934872,-0.44361973,0.016689058575323424,0.03799974611634102,0.012944983818770227,0.05375139977603583,0.023872143,0.03232877
Slc25a29,-2.3936634,-1.607808,0.01668104433815731,0.03798471706493957,0.0040453074433656954,0.044419559537140725,0.0072814175,0.02202947
Fam89b,-2.393944,-1.1719102,0.016668293951839424,0.037958899778449476,0.006472491909385114,0.0469578200821202,0.011393477,0.025489762
Cmklr2,-2.3978205,-24.049637,0.016492951497464117,0.03756595801787411,0.0,0.040276222471071293,0.0,0.017215475
Pdgfd,-2.3978293,-3.0557072,0.01649254674935792,0.03756595801787411,0.0040453074433656954,0.044382232176185143,0.0063469056,0.051588204
Nefh,-2.4008067,-0.5751717,0.01635897319694669,0.037270273851276715,0.013754045307443365,0.05468458379992534,0.023951406,0.035478044
Serf1,-2.400967,-1.6433358,0.016351821415328142,0.037257139101998404,0.006472491909385114,0.04703247480403135,0.010478633,0.0323762
Gm14305,-2.4031026,-1.6580267,0.01625661991656393,0.03704336644827619,0.0040453074433656954,0.044568868980963045,0.0071809147,0.022488657
Htr6,-2.403243,-3.1737115,0.01625038638706273,0.03703230279199182,0.0008090614886731392,0.041209406494960805,0.0019035428,0.017047152
Gm6260,-2.4035738,-1.7902479,0.01623568997179229,0.03700508860310958,0.0048543689320388345,0.04542739828294139,0.008671236,0.029677227
Ost4,-2.4043758,-0.59026974,0.01620011559707344,0.036930271154098866,0.015372168284789644,0.05643896976483763,0.02783165,0.04161199
Ptprq,-2.405397,-2.5685008,0.01615490930265745,0.03683346737059021,0.0024271844660194173,0.0429264650989175,0.0038894655,0.02285381
Gm20274,-2.4054508,-0.48535392,0.0161525247319478,0.03683115576607581,0.00889967637540453,0.049720044792833144,0.015662467,0.021858325
Suv39h2,-2.4071264,-1.1376013,0.01607859800019879,0.036671923288799035,0.0048543689320388345,0.045502053004852556,0.009042079,0.019787064
Srm,-2.4071696,-0.9317951,0.016076698242086296,0.03667070303606611,0.011326860841423949,0.052220977976857035,0.018236225,0.03450524
Gm37571,-2.4085774,-1.3221002,0.01601482676704922,0.03653267639278483,0.0040453074433656954,0.04468085106382979,0.007943092,0.019743005
Nr2f6,-2.4086978,-0.44006816,0.016009542264094293,0.03652682352349611,0.013754045307443365,0.054871220604703244,0.023461694,0.031698313
Brd3os,-2.4091816,-1.679635,0.01598834080967294,0.036481548705495234,0.0040453074433656954,0.04468085106382979,0.007242037,0.023016894
Zfp383,-2.4100661,-1.1477097,0.015949627285670526,0.036399395716491166,0.0056634304207119745,0.04639790966778649,0.010497679,0.023112189
Gm56743,-2.4102154,-1.00365,0.01594310447710859,0.03638760021234246,0.007281553398058253,0.04807764091078761,0.013946104,0.027769595
Rpusd3,-2.4121644,-1.5060314,0.015858130135902274,0.036199809425851166,0.0048543689320388345,0.04557670772676372,0.0078061977,0.022014413
Vmn2r57,-2.4139283,-1.9010178,0.01578157350985634,0.03603117343953096,0.0040453074433656954,0.044755505785740946,0.005511006,0.020429056
Vmn2r1,-2.4142213,-2.1909852,0.015768884634626286,0.036005262587730145,0.003236245954692557,0.0438969764837626,0.0047476147,0.02149725
Gm30313,-2.4152281,-2.3775742,0.01572535930078566,0.03591503649911693,0.0016181229773462784,0.042254572601717055,0.0034789986,0.017948484
Aldh1l2,-2.4157207,-1.0638045,0.015704101506506512,0.03586953480787402,0.00889967637540453,0.04983202687569989,0.014691019,0.030468429
Zfr,-2.4158988,-0.3955841,0.015696426989865373,0.03585505340624692,0.5210355987055016,0.8175811870100784,1.098161,1.2889985
Kif22,-2.4176662,-2.7660031,0.015620403307465627,0.03568442755242318,0.0016181229773462784,0.04229189996267264,0.0030645526,0.020662758
Gm35842,-2.4193707,-5.0207696,0.015547393527779582,0.03552065845518556,0.0008090614886731392,0.04147069802164987,0.00054634974,0.01758606
Gm50467,-2.4202049,-1.1579566,0.015511768363422733,0.03544228026574565,0.0048543689320388345,0.04572601717058604,0.008599388,0.019088173
Gm17586,-2.4215677,-2.0433488,0.015453724878405533,0.035315664865007375,0.003236245954692557,0.04404628592758492,0.00505737,0.020683954
Ccne1,-2.4258935,-1.5531172,0.015270750979981996,0.03491236950839073,0.0048543689320388345,0.0458006718924972,0.008575734,0.02495964
Klf15,-2.4262118,-2.0723608,0.015257365937469161,0.0348847364482468,0.003236245954692557,0.04412094064949608,0.005609743,0.0233839
Dnah14,-2.426645,-2.0566373,0.015239157713447268,0.034846069931097616,0.0040453074433656954,0.04494214259051885,0.006478133,0.026678465
Gm9989,-2.4286156,-2.8564732,0.015156592988015676,0.03466317589479796,0.0016181229773462784,0.04247853676745054,0.0028560332,0.020502571
Crybb3,-2.428932,-24.007044,0.015143371192299644,0.03463588559219369,0.0,0.04079880552444942,0.0,0.01671879
Gm53065,-2.4319723,-0.99379927,0.01501685351234138,0.034352362836422005,0.0056634304207119745,0.04677118327734229,0.010507072,0.020816162
Gm52992,-2.4322062,-4.1404567,0.015007165791216135,0.034333124292037255,0.0008090614886731392,0.04169466218738335,0.001078503,0.018851994
Rnf5,-2.432715,-1.4256103,0.014986095402757985,0.034287839192107206,0.006472491909385114,0.04759238521836506,0.01198143,0.031865913
AU022754,-2.4330816,-2.3675826,0.014970923022175392,0.0342589594281939,0.0024271844660194173,0.043374393430384475,0.0035994041,0.018438097
Prmt6,-2.4335978,-0.9069195,0.014949600476647487,0.034213079363556595,0.007281553398058253,0.048488241881298993,0.012510516,0.023330742
Ttll12,-2.4338548,-0.7669894,0.014938986341055964,0.03419170042454631,0.008090614886731391,0.04934677118327734,0.013878735,0.023503918
Gm37245,-2.4367998,-1.9275466,0.01481787900698383,0.03391740428636643,0.003236245954692557,0.04430757745427398,0.004888164,0.018468868
Gm15879,-2.437449,-0.5770027,0.014791304717269553,0.033859461386354824,0.00889967637540453,0.05024262784621127,0.014878691,0.022114834
A330069E16Rik,-2.4408417,-0.73302937,0.014653079430899583,0.033554477953662155,0.00889967637540453,0.050317282568122436,0.015870016,0.026241047
Egfl6,-2.441489,-2.0948615,0.01462683866985192,0.033497243250568576,0.003236245954692557,0.044382232176185143,0.0057330006,0.024264097
Gm45321,-2.4419024,-1.8990486,0.014610095435242436,0.03346175113748417,0.0048543689320388345,0.046024636058230685,0.006815181,0.025185363
Zfp882,-2.442244,-0.61240834,0.014596276814033287,0.03343295183642268,0.009708737864077669,0.051175811870100785,0.016053827,0.024440171
Gm42413,-2.4426234,-1.6539552,0.014580944376124358,0.03340067991359433,0.006472491909385114,0.04774169466218738,0.010175895,0.031679384
Bok,-2.442762,-1.091948,0.014575352663677368,0.03339071754395182,0.00889967637540453,0.050279955207166854,0.0143010905,0.030241523
Hey1,-2.4432094,-1.0330757,0.014557283312782528,0.03335216598008753,0.007281553398058253,0.04863755132512131,0.013021194,0.026467206
Barx2,-2.4435062,-1.705156,0.014545320529358164,0.033327599780323514,0.003236245954692557,0.044419559537140725,0.006840983,0.022135658
Slc5a6,-2.4448528,-1.2625813,0.014491125653322931,0.03320625501490595,0.0048543689320388345,0.04613661814109742,0.010180106,0.024252836
Cenpu,-2.4477134,-0.8356642,0.014376597238979535,0.03294662412037357,0.006472491909385114,0.0478910041060097,0.011400772,0.020256575
Mybl2,-2.4486375,-1.5576005,0.014339767866883487,0.032865025808867215,0.0048543689320388345,0.046173945502053004,0.006977774,0.020402323
Gm49445,-2.4492776,-1.9286559,0.01431430839081158,0.03280947423535845,0.0024271844660194173,0.043673012318029114,0.0047019175,0.017783308
Gm47802,-2.4498458,-0.9068503,0.014291742943485706,0.03276334211171922,0.007281553398058253,0.04874953340798806,0.011763444,0.021943556
Gm36560,-2.4499087,-3.8832161,0.014289245537331373,0.03276041191024693,0.0008090614886731392,0.041993281075028,0.0011447727,0.016760543
Selenok-ps1,-2.4505541,-2.20394,0.014263651503522587,0.03270452392692652,0.0024271844660194173,0.043673012318029114,0.0039616087,0.018123548
Gm39326,-2.4521976,-1.5798787,0.01419867256155872,0.03255831470635628,0.0040453074433656954,0.04539007092198582,0.0063956436,0.018999085
Efemp2,-2.4529147,-2.3603992,0.014170388471592391,0.03249623096626163,0.0040453074433656954,0.04539007092198582,0.0042840703,0.021806922
Tusc2,-2.4534163,-0.92892236,0.014150640421904379,0.03245371356577079,0.012135922330097087,0.053826054497946994,0.01910521,0.036064964
Gm57084,-2.4544988,-1.7156302,0.014108112647280025,0.03236446570753985,0.003236245954692557,0.044606196341918626,0.0056851166,0.018552229
Erbb3,-2.455351,-4.312462,0.01407470673170584,0.03229334556237178,0.0024271844660194173,0.043673012318029114,0.001885582,0.036814336
Rfx2,-2.4560163,-1.3676424,0.014048678918613052,0.032236379380284605,0.0048543689320388345,0.046323254945875324,0.009497299,0.024326092
Pcgf1,-2.4561205,-1.1968086,0.014044602736919156,0.03222977842181379,0.006472491909385114,0.04800298618887645,0.010271913,0.02339213
Cyp2j9,-2.4576254,-1.8462466,0.013985895336302564,0.03209779703505722,0.008090614886731391,0.049608062709966406,0.0126827415,0.044870935
Itga1,-2.4591753,-1.5173513,0.013925660953080546,0.03196228835818521,0.00889967637540453,0.05050391937290034,0.015294484,0.043173745
Spry4,-2.4603243,-1.8102794,0.013881157173434666,0.03186286462072351,0.0040453074433656954,0.04553938036580814,0.0073473654,0.025534064
Hgh1,-2.4607592,-1.3986769,0.01386433565827537,0.03182697130609647,0.0048543689320388345,0.04639790966778649,0.0075259916,0.019722095
Gm15520,-2.462266,-24.125412,0.01380622493834653,0.031698988643371034,0.0,0.041358715938783125,0.0,0.01813548
Gsta3,-2.4676597,-1.7282909,0.01359995071007131,0.031233391075180864,0.0048543689320388345,0.04650989175065323,0.006704003,0.022042608
Magohb,-2.4683897,-0.38450402,0.013572245128975863,0.031172427268619664,0.012135922330097087,0.054199328107502796,0.021389406,0.027831787
Galnt6,-2.468717,-1.6073469,0.013559841580670131,0.03114660140815579,0.009708737864077669,0.05147443075774543,0.014887549,0.044686824
Dyrk1b,-2.4688969,-0.5869635,0.013553030708170995,0.031136280363248513,0.009708737864077669,0.05162374020156775,0.016699273,0.024979668
Gm13601,-2.469429,-1.1927274,0.013532888236351794,0.03109797945242045,0.0056634304207119745,0.04740574841358716,0.010167401,0.023091014
Sh3tc2,-2.471155,-25.113426,0.013467743179962275,0.030956224058647248,0.0,0.04150802538260545,0.0,0.03565573
Pim3,-2.4713814,-3.5056171,0.013459213496645028,0.03093926483487483,0.0016181229773462784,0.04318775662560657,0.0023174617,0.026010659
Bcl2l15,-2.4720917,-3.7993789,0.01343250454907764,0.030880509688031847,0.0008090614886731392,0.0423665546845838,0.0012863175,0.017762009
Ccnf,-2.4735823,-1.223202,0.013376601830235387,0.03075988799130722,0.0048543689320388345,0.04662187383351997,0.008911979,0.020683885
4933433G19Rik,-2.4737601,-2.3188095,0.013369939635701952,0.03074719941897565,0.0024271844660194173,0.0440836132885405,0.0038986,0.019301385
9230112J17Rik,-2.4755995,-24.068777,0.013301268497382229,0.030591892880652272,0.0,0.04158268010451661,0.0,0.017443378
Gm16279,-2.4775305,-0.49282736,0.013229509541182056,0.030437273856628293,0.009708737864077669,0.05181037700634565,0.017162625,0.02406774
Gmnc,-2.4778218,-24.41688,0.013218715323967397,0.03041504373651344,0.0,0.04162000746547219,0.0,0.022151046
Grem1,-2.480659,-2.235126,0.013113978309483909,0.030176637593203104,0.0024271844660194173,0.04419559537140724,0.0042672753,0.019933444
Pi4k2b,-2.4814465,-0.9277487,0.013085037243446377,0.030112619966718407,0.009708737864077669,0.05181037700634565,0.014618728,0.027628342
Ubl4a,-2.4829118,-0.5453127,0.013031336021158132,0.029991605900515545,0.013754045307443365,0.0561030235162374,0.022426216,0.0325612
Rbm15b,-2.484361,-0.7750671,0.012978419626905307,0.029874936637963298,0.012944983818770227,0.05524449421425905,0.018126708,0.030822609
Gale,-2.4846468,-1.3268067,0.012968003260388121,0.029856074681400807,0.0048543689320388345,0.04680851063829787,0.008046854,0.020064063
Atp10b,-2.4852006,-2.5107722,0.012947846680743896,0.02981222282018753,0.003236245954692557,0.04509145203434117,0.0062259827,0.034975313
Dolpp1,-2.485499,-0.52359396,0.012936994568075568,0.02978978867462426,0.011326860841423949,0.05363941769316909,0.01856879,0.026586045
Ankrd35,-2.4863656,-1.0159916,0.012905529805426585,0.029719882231043226,0.006472491909385114,0.048525569242254575,0.011776043,0.02367296
Pigh,-2.4871352,-0.5441696,0.012877646912872399,0.029658213126671926,0.012944983818770227,0.05535647629712579,0.019717356,0.028623233
Gm49171,-2.4875739,-1.3464088,0.012861774924453643,0.029624197858740733,0.0056634304207119745,0.0477043673012318,0.00973863,0.02457964
Enkd1,-2.4878867,-1.7470652,0.012850466950588954,0.029603227620226786,0.003236245954692557,0.045166106756252336,0.006430847,0.021425154
Ifitm7,-2.4884655,-2.6059654,0.012829563900803264,0.029561338245938186,0.0016181229773462784,0.04348637551325121,0.0031467278,0.019005666
Sycp3,-2.489681,-2.34972,0.012785778339325817,0.029469365583949622,0.003236245954692557,0.045166106756252336,0.0044213096,0.022335138
Gla,-2.4906015,-1.1014906,0.01275270337345622,0.029398176016194974,0.008090614886731391,0.050279955207166854,0.011753667,0.025052918
Nanp,-2.4906483,-1.0447592,0.012751025807444786,0.029396830840501192,0.006472491909385114,0.04860022396416573,0.012713425,0.026053136
Dnajc4,-2.4908066,-0.7631861,0.012745349340799062,0.029386265384183183,0.009708737864077669,0.05199701381112355,0.016774165,0.028305434
Gm4107,-2.4910727,-0.8277089,0.012735807599551341,0.0293667853943143,0.00889967637540453,0.0511384845091452,0.014722525,0.025983294
Zfp418,-2.4910762,-3.3281415,0.012735678700408806,0.0293667853943143,0.0016181229773462784,0.043523702874206795,0.0019203577,0.019121043
Fancb,-2.492806,-0.78643274,0.012673811897596005,0.029228849514067862,0.007281553398058253,0.04949608062709966,0.013348217,0.02291291
Gm11817,-2.4936724,-2.2402248,0.01264291433701239,0.02916259835483929,0.0024271844660194173,0.044419559537140725,0.004061615,0.019046433
Bace2,-2.496517,-3.7819262,0.01254197174196237,0.028934728316865194,0.0008090614886731392,0.042777155655095184,0.0017545217,0.023868227
Nkd1,-2.4971209,-2.416489,0.012520624709949189,0.02888796032597756,0.0048543689320388345,0.046920492721164615,0.0065045026,0.034245647
Rab38,-2.4978113,-2.6056762,0.012496267501779654,0.028834238537811877,0.003236245954692557,0.045315416200074655,0.003969386,0.02392035
Ramp2,-2.4984856,-0.9754722,0.012472521670446485,0.028781918351502667,0.010517799352750809,0.052930197835013064,0.02027336,0.039480325
Gm17399,-2.498606,-0.74344,0.012468283291886586,0.028774608954134893,0.008090614886731391,0.050429264650989174,0.013129784,0.021885091
Cyp2j12,-2.4998214,-2.7541494,0.012425591252871146,0.028678546380746236,0.0040453074433656954,0.04613661814109742,0.006499676,0.04305295
Gm26854,-2.5006144,-2.7448926,0.012397810207144852,0.028616885170172853,0.0024271844660194173,0.04453154162000746,0.0027219343,0.018106163
Trp53rkb,-2.5006845,-1.0200148,0.012395356029682976,0.028613678394981235,0.00889967637540453,0.05128779395296752,0.012434785,0.025057862
St8sia2,-2.501008,-4.059543,0.012384034631827773,0.028592456655543243,0.0008090614886731392,0.04285181037700635,0.001513343,0.024939267
Acadvl,-2.501666,-1.0981469,0.012361042697551524,0.028544277868959217,0.008090614886731391,0.050466592011944755,0.013693708,0.029089805
A230083G16Rik,-2.5034604,-0.6495092,0.012298540848883828,0.028404830033480186,0.00889967637540453,0.051362448674878686,0.014370839,0.02245142
Gm26779,-2.5034947,-2.0165854,0.012297353654656121,0.028404529588292784,0.003236245954692557,0.04542739828294139,0.005128631,0.02059156
