names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Excitatory (for_DEGs),mean_expr_Rest (for_DEGs)
Zfp157,40.1903,0.8527097,0.0,0.0,0.5019521082769391,0.19284247116448097,0.28767106,0.16938296
Man1a2,40.169407,0.7260958,0.0,0.0,0.8487116085372202,0.4311897614157055,0.89202195,0.6262438
Dcun1d5,40.163563,0.5440554,0.0,0.0,0.5788001041124414,0.2455364196555538,0.3555421,0.25682712
Nsmaf,40.162197,0.6855806,0.0,0.0,0.5683888599687663,0.23961131300363406,0.35765678,0.23691908
Rab12,40.159843,0.5466863,0.0,0.0,0.5999479437792816,0.25786064149154686,0.3767792,0.2725094
Yipf5,40.14303,0.63304526,0.0,0.0,0.5450286309213951,0.22373202717648918,0.32554454,0.2216339
Naa15,40.137447,0.59324,0.0,0.0,0.7939224362311296,0.38781798072365303,0.67215395,0.49183512
Dync1li1,40.136333,0.46085155,0.0,0.0,0.6647579385736595,0.3020224364038553,0.46266887,0.35588264
Kantr,40.135487,0.6384249,0.0,0.0,0.6045028630921395,0.26315373676726184,0.3980782,0.2731635
Gpr107,40.13229,0.6431199,0.0,0.0,0.5500390421655388,0.2277610996997946,0.32571125,0.22036771
Crk,40.13142,0.50802934,0.0,0.0,0.6141332639250391,0.26899984199715593,0.3937772,0.2921731
Mecp2,40.119328,0.6166111,0.0,0.0,0.7786959916710047,0.3770737873281719,0.6588879,0.47515965
Jph3,40.11736,1.0068481,0.0,0.0,0.4185320145757418,0.12782430083741508,0.21859527,0.11474288
Usp33,40.115402,0.58384037,0.0,0.0,0.7546199895887559,0.35605940906936323,0.60429573,0.4406639
Rab40c,40.108376,0.52264297,0.0,0.0,0.715447683498178,0.33567704218675937,0.54498416,0.40837964
Usp14,40.105537,0.44841692,0.0,0.0,0.6770562207183759,0.3111866013588245,0.480774,0.37322003
Snx24,40.102444,0.5648754,0.0,0.0,0.6440005205622071,0.2901722231000158,0.4695052,0.34008658
Gpi1,40.098534,0.4949185,0.0,0.0,0.7229307652264445,0.34270816874703747,0.58061147,0.4437557
Rnf145,40.096027,0.68884194,0.0,0.0,0.513014055179594,0.19932058777057987,0.29791594,0.19498509
Ttbk1,40.09365,0.91634136,0.0,0.0,0.47299583550234253,0.17080107441933956,0.25892976,0.14547887
Brsk1,40.086624,0.74108225,0.0,0.0,0.5141853201457575,0.20153262758729656,0.29411098,0.18612684
Mta3,40.083645,0.6284652,0.0,0.0,0.6737376366475794,0.31087059567072206,0.49218014,0.34453064
Fbxo10,40.07913,1.2401769,0.0,0.0,0.426730869338886,0.13730447148048666,0.23866501,0.108053416
Brms1l,40.07882,0.650086,0.0,0.0,0.5374804789172306,0.21828092905672303,0.31464955,0.2115884
Iws1,40.07385,0.63919234,0.0,0.0,0.5713820926600729,0.240796334334018,0.35237154,0.23998949
Ipo8,40.067646,0.64885026,0.0,0.0,0.5879099427381572,0.25375256754621583,0.37392637,0.2540157
Ercc6l2,40.049854,0.68409556,0.0,0.0,0.5789953149401353,0.2473534523621425,0.38187012,0.2541982
Agpat4,40.033558,0.44302708,0.0,0.0,0.6640421655387819,0.3005214093853689,0.46942428,0.36511055
Alkbh1,40.031235,0.8074728,0.0,0.0,0.49622592399791776,0.18826038868699638,0.28227958,0.17088626
Spock2,40.022423,0.409993,0.0,0.0,0.7474622592399792,0.35250434507821143,0.59633386,0.47854802
Pigu,40.02237,0.65309584,0.0,0.0,0.5673477355543988,0.23905830304945488,0.35287648,0.23830001
Ubxn2b,40.017925,0.9314428,0.0,0.0,0.45855023425299324,0.1602938852899352,0.25020388,0.13894548
Gpd2,40.010746,0.4877512,0.0,0.0,0.60769130661114,0.26315373676726184,0.41657597,0.3137289
2610005L07Rik,40.007206,0.9166222,0.0,0.0,0.4872462259239979,0.18225628061305105,0.2704934,0.15233086
Chl1,40.000553,0.9867917,0.0,0.0,0.9466423737636648,0.5028440511929215,1.3915132,0.9259885
Plxnc1,39.99454,0.71767896,0.0,0.0,0.5705361790733993,0.24048032864591562,0.39024147,0.25484154
Map3k10,39.99281,0.85092235,0.0,0.0,0.47273555439875065,0.17032706588718596,0.2620671,0.15367776
Atp6v0a1,39.982475,0.8395745,0.0,0.0,0.9387688703800104,0.501580028440512,1.1660658,0.8040626
Mast2,39.97951,0.7906006,0.0,0.0,0.8437011972930766,0.4018012324221836,0.85916615,0.580485
Rps6kl1,39.978497,1.2128683,0.0,0.0,0.4264705882352941,0.13690946437035867,0.22750531,0.104549035
Btbd8,39.968468,0.490275,0.0,0.0,0.6127667881311817,0.2682888291989256,0.4018928,0.30168557
Larp4,39.95722,0.5154674,0.0,0.0,0.6454320666319625,0.2923842629167325,0.44024065,0.3270821
Gabra1,39.950073,0.6044931,0.0,0.0,0.8098646538261323,0.389003002054037,0.7955185,0.5875071
Zbed6,39.946823,0.8932589,0.0,0.0,0.48353722019781364,0.17996523937430875,0.26837432,0.1533548
Drg1,39.94237,0.5490124,0.0,0.0,0.5678682977615825,0.2384262916732501,0.345283,0.24831568
Kras,39.93128,0.53305596,0.0,0.0,0.6140031233732431,0.2681308263548744,0.40424603,0.2958589
Msh3,39.926014,0.73217595,0.0,0.0,0.5374154086413326,0.22017696318533733,0.33383882,0.21396641
B3galnt2,39.924004,0.9400429,0.0,0.0,0.47637948984903694,0.17562016116290094,0.26825908,0.14873941
Heatr5b,39.92242,0.70879555,0.0,0.0,0.5385216033315982,0.22009796176331173,0.3222624,0.20916332
Camta1,39.91289,0.991326,0.0,0.0,0.9616736074960958,0.5413967451414126,1.4260737,0.95192426
Atp9a,39.910522,0.5345526,0.0,0.0,0.812597605413847,0.4014062253120556,0.7141335,0.54212457
Cwc22,39.905087,0.791723,0.0,0.0,0.5032535137948985,0.1941064939168905,0.28586817,0.1749237
Kpna1,39.902676,0.48122007,0.0,0.0,0.7794768349817803,0.38268288829198926,0.64626837,0.5012341
Borcs5,39.8964,1.0002154,0.0,0.0,0.43668662155127536,0.14409859377468795,0.23579508,0.124814145
Mettl16,39.892353,0.63759124,0.0,0.0,0.5544638209266007,0.23092115658081847,0.33138618,0.22518075
Tbk1,39.863697,0.5873131,0.0,0.0,0.5588235294117647,0.2323431821772792,0.34190986,0.24005045
Acsl4,39.861217,0.48437527,0.0,0.0,0.6703539823008849,0.3078685416337494,0.49748167,0.37894756
Rilpl1,39.860035,0.9814332,0.0,0.0,0.4307652264445601,0.13769947859061463,0.2501037,0.13446048
Klhl8,39.84902,1.0939715,0.0,0.0,0.43688183237896927,0.1451256122610207,0.23582716,0.1174204
Fktn,39.83396,0.6263435,0.0,0.0,0.5812077043206664,0.2498814978669616,0.36509413,0.25111622
Gm38413,39.830734,2.5027108,0.0,0.0,0.33133784487246226,0.057513035234634226,0.17339216,0.032860853
Ubap2,39.817238,0.6400161,0.0,0.0,0.5618167621030713,0.23732027176489176,0.34661198,0.2357338
Zfp644,39.81428,0.7296941,0.0,0.0,0.8625065070275898,0.43403381260862695,0.85417813,0.595399
Dlat,39.81381,0.6253731,0.0,0.0,0.5800364393545029,0.24980249644493602,0.37199068,0.2562799
Cep290,39.797295,0.7284332,0.0,0.0,0.5303878188443519,0.21480486648759678,0.3240082,0.20779271
Zcchc18,39.795685,0.4300918,0.0,0.0,0.6880530973451328,0.3182177279191025,0.51750576,0.4075302
Gabra3,39.794876,0.85468554,0.0,0.0,0.5741801145236856,0.2519355348396271,0.4609596,0.28052562
Ccni,39.777702,0.525568,0.0,0.0,0.5709916710046851,0.24063833148996683,0.354835,0.25920358
Cpsf7,39.745323,0.6125284,0.0,0.0,0.592725143154607,0.2581766471796492,0.3737332,0.2595772
Dmtf1,39.742065,0.5699003,0.0,0.0,0.6244794377928162,0.27776899984199716,0.42187396,0.30273005
Gopc,39.741756,0.6044637,0.0,0.0,0.5666319625195211,0.24063833148996683,0.35418424,0.2465008
Rsbn1,39.741558,0.5538849,0.0,0.0,0.644260801665799,0.29167325011850215,0.43526974,0.31590778
Ogfrl1,39.740818,0.39783844,0.0,0.0,0.6019000520562208,0.2636277452994154,0.41585326,0.33029994
Oga,39.73927,0.63164026,0.0,0.0,0.8468896408120771,0.4263706746721441,0.79134107,0.5758459
Patj,39.73063,1.1143245,0.0,0.0,0.45100208224882876,0.15721282983093696,0.27207038,0.13490567
Iqsec1,39.723896,0.8518288,0.0,0.0,0.8934799583550235,0.4469110443987992,1.0572634,0.7133577
Wwc2,39.71857,0.5966887,0.0,0.0,0.562467464862051,0.23526623479222625,0.3632554,0.25436175
Trpc6,39.71496,1.4412162,0.0,0.0,0.4557522123893805,0.16843103175857166,0.50552386,0.21693118
Ttc26,39.7119,1.4012922,0.0,0.0,0.388014055179594,0.10554589982619687,0.20421723,0.08229409
Zfp1,39.707577,0.82556057,0.0,0.0,0.47032795419052575,0.17009006162110918,0.25692162,0.15297607
4930419G24Rik,39.70022,1.7062126,0.0,0.0,0.3673217074440396,0.0872175699162585,0.21951932,0.07253455
Diaph1,39.676468,0.6854098,0.0,0.0,0.53878188443519,0.22001896034128615,0.33794746,0.2231563
Ranbp10,39.67262,0.69010204,0.0,0.0,0.5234252993232691,0.21061779112024018,0.3067881,0.20093448
Glrx2,39.668358,0.70930284,0.0,0.0,0.46889640812077044,0.16803602464844367,0.25911397,0.16628091
Mink1,39.65675,0.4388043,0.0,0.0,0.6309213951067153,0.2835361036498657,0.42266288,0.3279138
Dgcr8,39.654507,0.8142927,0.0,0.0,0.4947943779281624,0.18936640859535472,0.27996206,0.16867128
Ube2ql1,39.648483,0.98380727,0.0,0.0,0.4167751171264966,0.129009322167799,0.22271362,0.11879509
Gabrg3,39.628143,0.95212954,0.0,0.0,0.8289302446642374,0.43861589508611154,1.3956958,0.9439565
Abce1,39.62424,0.5590278,0.0,0.0,0.5380661114003124,0.21970295465318376,0.3155531,0.22460772
Styx,39.620052,0.7711237,0.0,0.0,0.5028630921395106,0.19481750671512088,0.28753355,0.178317
Rb1cc1,39.618565,0.8215102,0.0,0.0,0.9193128578865174,0.4867277610996998,1.0662344,0.7312213
Sesn1,39.61487,0.59698546,0.0,0.0,0.7239068193649141,0.3450782114078053,0.58366334,0.42134467
Ap3b1,39.613155,0.62330717,0.0,0.0,0.8021212909942738,0.40132722389003,0.7232778,0.5240774
Slc25a25,39.612923,1.0603601,0.0,0.0,0.42731650182196773,0.1385684942328962,0.23376684,0.118919656
Dstyk,39.609688,0.556214,0.0,0.0,0.5855023425299323,0.2521725391057039,0.37164286,0.2670582
Adamts20,39.60661,0.93969244,0.0,0.0,0.45855023425299324,0.16155790804234477,0.27025056,0.14994393
Gprin3,39.592293,1.4200531,0.0,0.0,0.4023945861530453,0.11881813872649707,0.24166317,0.09726821
Celsr2,39.58982,0.45382392,0.0,0.0,0.5273945861530452,0.21006478116606098,0.31520903,0.23943998
Smyd3,39.58356,0.9167346,0.0,0.0,0.9108537220197813,0.5022120398167167,1.235472,0.8296342
Man1a,39.58081,0.93183076,0.0,0.0,0.7099817803227486,0.37099067783220097,0.9803051,0.6274981
Dido1,39.576595,0.50263023,0.0,0.0,0.6864263404476835,0.3196397535155633,0.4842329,0.36441752
Elfn2,39.569183,0.8429746,0.0,0.0,0.4565330557001562,0.16045188813398642,0.2516183,0.14799021
Deaf1,39.565716,0.8226016,0.0,0.0,0.4678552837064029,0.16811502607046927,0.2557075,0.15250617
Nek10,39.55693,2.2724702,0.0,0.0,0.3401223321186882,0.06612419023542424,0.22063611,0.04983337
Gmds,39.543587,0.7931077,0.0,0.0,0.8567152524726704,0.4327697898562174,0.94250757,0.6439421
Ripk2,39.54096,0.9913324,0.0,0.0,0.45249869859448205,0.15879285827144887,0.25424677,0.13594365
Zswim8,39.536167,0.7544336,0.0,0.0,0.5037090057261843,0.19734555221993996,0.2874569,0.18016529
Ankrd6,39.53326,0.94672245,0.0,0.0,0.4660983862571577,0.1671670090061621,0.30435434,0.16937667
Trmt1,39.531715,1.0052567,0.0,0.0,0.446186881832379,0.15523779428029705,0.23729509,0.12524
Cap1,39.52563,0.53166944,0.0,0.0,0.5484122852680895,0.22705008690156422,0.3379112,0.24537212
Zfyve9,39.50635,0.7441718,0.0,0.0,0.8505986465382613,0.4150734713224838,0.83803505,0.5783912
Rapgef1,39.502087,0.51846254,0.0,0.0,0.6971629359708486,0.3258018644335598,0.51645833,0.3866088
Adap1,39.501606,0.6161208,0.0,0.0,0.5231650182196772,0.2095907726339074,0.30705926,0.21066219
Ccnl2,39.49732,0.5596308,0.0,0.0,0.6523945861530452,0.2990993837889082,0.4457746,0.32287958
Ppm1a,39.493607,0.49046907,0.0,0.0,0.6827173347214992,0.31758571654289774,0.48514685,0.36773092
Cdk13,39.491913,0.82235736,0.0,0.0,0.9077303487766788,0.4806446516037289,1.0390881,0.7095123
Gm27032,39.486996,1.7646178,0.0,0.0,0.37389380530973454,0.09780376046768842,0.19636898,0.06190107
Hsf2,39.48547,0.8450414,0.0,0.0,0.48269130661114,0.18233528203507662,0.2731008,0.16111507
Mapk1ip1l,39.483677,0.63658416,0.0,0.0,0.5490629880270692,0.2279191025438458,0.3283394,0.22314341
Ago1,39.481026,0.8061458,0.0,0.0,0.4855543987506507,0.18470532469584452,0.27424484,0.16590208
Hnrnph3,39.479427,0.5866259,0.0,0.0,0.6396408120770432,0.2901722231000158,0.42923766,0.30526048
Atxn10,39.469784,0.6784411,0.0,0.0,0.8783836543466944,0.4592352662347922,0.9126922,0.65837264
Fam76a,39.46872,0.767777,0.0,0.0,0.478461738677772,0.1787802180439248,0.2685663,0.16631593
Snta1,39.464447,0.7115551,0.0,0.0,0.5104112441436752,0.20232264180755252,0.31449217,0.20349434
Cenpc1,39.453663,0.63223904,0.0,0.0,0.6127667881311817,0.272712908832359,0.4068929,0.28063408
Mmp24,39.441204,1.2128879,0.0,0.0,0.4234773555439875,0.13896350134302418,0.22520344,0.10342523
Sgtb,39.44014,0.84803426,0.0,0.0,0.46473191046330037,0.16930004740085322,0.26384473,0.15506408
Tbc1d30,39.43059,0.90759695,0.0,0.0,0.49629099427381573,0.1899984199715595,0.3025955,0.17258298
Il1rapl2,39.40962,1.0319812,0.0,0.0,0.6446512233211869,0.33046294833307,0.9753458,0.5921838
Ahdc1,39.409184,0.6448015,0.0,0.0,0.5105413846954711,0.20042660767893822,0.29658124,0.19952027
Gnai1,39.406853,0.5323018,0.0,0.0,0.7282014575741801,0.34642123558224047,0.6040833,0.45337147
Lrp12,39.40325,0.5929974,0.0,0.0,0.5461998958875586,0.22657607836941066,0.34252197,0.23966013
Ipcef1,39.4028,1.436743,0.0,0.0,0.39796980739198334,0.11763311739611312,0.2817598,0.11352971
Cttn,39.394936,0.8957202,0.0,0.0,0.46284487246225925,0.1676410175383157,0.2561468,0.14575528
Pan3,39.393166,0.8691255,0.0,0.0,0.9386387298282145,0.5179333227998104,1.1990845,0.8191399
Nemf,39.390774,0.52030164,0.0,0.0,0.6836933888599688,0.3171907094327698,0.4871459,0.36299273
Cds2,39.385685,0.48575622,0.0,0.0,0.6048932847475273,0.2681308263548744,0.3914053,0.2942394
Usp8,39.385273,0.5281443,0.0,0.0,0.6154997397188964,0.2747669458050245,0.40083268,0.29409835
Tent4b,39.378296,0.5845382,0.0,0.0,0.6540864133263925,0.29996839943118975,0.4646252,0.33246034
Thoc2,39.376694,0.74333,0.0,0.0,0.8800754815200417,0.45441617949123086,0.9180046,0.64111763
Zdbf2,39.37552,1.2388266,0.0,0.0,0.40226444560124935,0.1181071259282667,0.23932235,0.108466715
Terf1,39.372902,0.7468812,0.0,0.0,0.5096304008328996,0.20161162900932217,0.29868576,0.18848647
Fam171b,39.35857,0.6165891,0.0,0.0,0.8632873503383655,0.44477800600410805,0.86599874,0.64097923
Npat,39.357815,0.59736425,0.0,0.0,0.5951327433628318,0.26165270974877547,0.38236058,0.26837322
Chic2,39.351013,0.5608369,0.0,0.0,0.6281233732431025,0.28401011218201927,0.4236951,0.30576402
E2f3,39.350475,0.5845109,0.0,0.0,0.5653305570015617,0.24024332437983884,0.36514682,0.25766745
Cntn4,39.33992,1.0317607,0.0,0.0,0.8003643935450286,0.46808342550165905,1.4625454,0.9640731
Cop1,39.339203,0.7514341,0.0,0.0,0.8683628318584071,0.44983409701374627,0.9001112,0.6244346
Pspc1,39.338093,0.62797254,0.0,0.0,0.7978266527850079,0.3899510191183441,0.689801,0.49637917
Adgrl2,39.333508,0.8505687,0.0,0.0,0.5823138990109318,0.25841365144572603,0.5580375,0.34670183
Anapc1,39.327015,0.55699015,0.0,0.0,0.6661244143675169,0.30676252172539104,0.46164817,0.33560145
Heatr3,39.32609,0.6133405,0.0,0.0,0.5573919833420093,0.23542423763627746,0.3377985,0.23324262
Kif3b,39.325493,0.6402223,0.0,0.0,0.5203669963560645,0.20832674988149788,0.30201724,0.20393887
Stard7,39.32356,0.5517767,0.0,0.0,0.5627928162415409,0.23811028598514775,0.3448099,0.24753776
Cdk7,39.31135,0.6960172,0.0,0.0,0.508524206142634,0.20153262758729656,0.29060617,0.18910532
Prmt3,39.31121,0.7999782,0.0,0.0,0.5035137948984904,0.19774055933006793,0.29387787,0.1791599
Kdsr,39.304554,0.9068596,0.0,0.0,0.4473581467985424,0.1539737715278875,0.24172242,0.13613665
Xpo5,39.302124,0.8622237,0.0,0.0,0.4627147319104633,0.1676410175383157,0.25203755,0.14642172
Tial1,39.301304,0.59412885,0.0,0.0,0.7533185840707964,0.36316953705166694,0.60269415,0.43687683
Hdac7,39.295242,0.7408793,0.0,0.0,0.5421004685059865,0.22673408121346184,0.34751788,0.22206576
Dnm1l,39.289276,0.6141619,0.0,0.0,0.8278240499739719,0.4090693632485385,0.7466501,0.5452964
Vwa8,39.2834,0.692614,0.0,0.0,0.7856585111920874,0.3726497076947385,0.693682,0.48205203
Cemip2,39.27951,1.1103761,0.0,0.0,0.42009370119729306,0.13430241744351398,0.2371897,0.11687853
Abhd2,39.278103,0.54430836,0.0,0.0,0.5831598125976054,0.2505135092431664,0.3736069,0.27049074
Mapk8ip3,39.27021,0.44297424,0.0,0.0,0.6829125455491931,0.31837573076315373,0.48650554,0.3790887
Usp47,39.25537,0.6254039,0.0,0.0,0.8155908381051535,0.4038552693948491,0.72755,0.5268651
Ubap2l,39.24825,0.5911571,0.0,0.0,0.8086283185840708,0.3993521883393901,0.71189386,0.52409774
Ap3m1,39.24223,0.67640996,0.0,0.0,0.5311686621551276,0.21725391057039026,0.3109896,0.20558798
Nckap1,39.237946,0.8786763,0.0,0.0,0.961087975013014,0.5775003950071101,1.4010717,0.9798217
Slc38a9,39.22844,0.60264045,0.0,0.0,0.7438833940655908,0.3558224048032865,0.6039769,0.43579105
Zfp664,39.228043,0.8654709,0.0,0.0,0.45848516397709527,0.16424395639121503,0.24691303,0.14299162
Irak1bp1,39.224216,0.89652455,0.0,0.0,0.4226314419573139,0.13493442881971876,0.22091804,0.124694064
Tmem260,39.221382,0.56280494,0.0,0.0,0.618688183237897,0.2770579870437668,0.41925603,0.30202323
Slc4a8,39.215466,0.7868327,0.0,0.0,0.478396668401874,0.17957023226418076,0.2708643,0.16578263
Ccar1,39.215153,0.60420215,0.0,0.0,0.7892373763664758,0.3860799494390899,0.6704308,0.48752677
Sfpq,39.21492,0.92503095,0.0,0.0,0.9519781363872983,0.531521567388213,1.2573482,0.8437796
Cnot3,39.212826,0.54976285,0.0,0.0,0.5729437792816241,0.24395639121504187,0.35258815,0.25370425
Lrp8,39.18457,0.7219552,0.0,0.0,0.5480869338885996,0.22973613525043451,0.3413266,0.22045179
Nlgn2,39.177658,0.5996543,0.0,0.0,0.5358537220197813,0.22136198451572128,0.31751356,0.2204314
Rae1,39.168934,0.9913257,0.0,0.0,0.4230218636127017,0.13690946437035867,0.22124204,0.11739138
Zdhhc14,39.151943,0.75842786,0.0,0.0,0.8649141072358146,0.4669774055933007,1.057057,0.7467317
Tmem191,39.148327,1.0482683,0.0,0.0,0.42985424258198857,0.1451256122610207,0.23523447,0.1206585
Mbtps2,39.132553,0.6976293,0.0,0.0,0.5283706402915148,0.21772791910254385,0.3258805,0.21312502
Capn7,39.131058,0.66360843,0.0,0.0,0.545223841749089,0.2275240954337178,0.32476562,0.21691051
Slitrk3,39.127625,0.7587373,0.0,0.0,0.46583810515356583,0.169142044556802,0.2601566,0.16178706
Actr1b,39.12694,0.7159349,0.0,0.0,0.4811946902654867,0.18146626639279506,0.27688727,0.17749408
Gpatch2,39.119083,0.59367263,0.0,0.0,0.6678162415408642,0.30842155158792856,0.48399782,0.34538555
Ppp3r1,39.1152,0.3734815,0.0,0.0,0.7764836022904738,0.38410491388845,0.6778779,0.55877215
Mindy2,39.09695,0.6071097,0.0,0.0,0.6029411764705882,0.267814820666772,0.41103268,0.28799707
Tro,39.0837,0.61102897,0.0,0.0,0.5070275897969807,0.20058461052298943,0.2948705,0.20256607
Neurod6,39.0818,0.5406586,0.0,0.0,0.4578995314940135,0.15681782272080896,0.29420638,0.21119426
Strn,39.078484,0.5006873,0.0,0.0,0.6780973451327433,0.3168747037446674,0.49133724,0.37049106
Tmem87a,39.075916,0.5549146,0.0,0.0,0.6090577824049974,0.272317901722231,0.397464,0.28684056
Phf8,39.07407,0.60069525,0.0,0.0,0.6150442477876106,0.2745299415389477,0.4083105,0.2870842
Efnb2,39.060448,0.9838779,0.0,0.0,0.4579646017699115,0.16708800758413653,0.27158853,0.14650178
Eml2,39.05492,0.56038237,0.0,0.0,0.5917490890161374,0.25778164006952126,0.37900758,0.27193466
Bbx,39.0381,0.61306185,0.0,0.0,0.6827173347214992,0.3236688260388687,0.5507382,0.3922057
U2surp,39.028873,0.53420305,0.0,0.0,0.7788912024986986,0.3816558698056565,0.64159125,0.48313147
Fbxl16,39.024803,0.5147901,0.0,0.0,0.4896538261322228,0.187154368778638,0.27885154,0.20301765
Slc25a36,39.023785,0.6219111,0.0,0.0,0.7724492451847996,0.374308737557276,0.6477177,0.46504724
Akap8,39.01666,0.693378,0.0,0.0,0.5353982300884956,0.22207299731395166,0.31477594,0.20602243
Col25a1,39.015945,0.4679006,0.0,0.0,0.6084070796460177,0.2591246642439564,0.59059477,0.4587354
Dcaf8,39.006493,0.5094413,0.0,0.0,0.7069885476314419,0.3348080265444778,0.51763326,0.3895566
Gtf2f2,39.0051,0.6312089,0.0,0.0,0.5296720458094742,0.21575288355190395,0.32547066,0.22183418
Mgat5b,38.99918,1.0107778,0.0,0.0,0.4694820406038522,0.1763311739611313,0.2976027,0.15873133
Fbxw2,38.98423,0.6314153,0.0,0.0,0.5209526288391463,0.21109179965239375,0.30250055,0.20541202
Auh,38.9813,0.57956886,0.0,0.0,0.57756376887038,0.25138252488544793,0.3610219,0.25537708
Gpbp1,38.966778,0.4584927,0.0,0.0,0.6979437792816241,0.32943592984673725,0.5093263,0.3943005
Atpaf1,38.963406,0.76073825,0.0,0.0,0.5026678813118167,0.1991625849265287,0.2888473,0.18036015
Tpd52,38.962658,0.5489735,0.0,0.0,0.5595393024466424,0.23795228314109654,0.35712308,0.25725067
Slc16a10,38.95891,1.3866063,0.0,0.0,0.39673347214992194,0.11921314583662505,0.2563246,0.10593091
Xrn1,38.95172,0.73178977,0.0,0.0,0.8679073399271213,0.4416179491230842,0.8702804,0.60733706
Rbm33,38.943535,0.61154306,0.0,0.0,0.7637948984903696,0.3665665981987676,0.6196615,0.44580826
Syp,38.943134,0.39177603,0.0,0.0,0.8137688703800104,0.40022120398167166,0.72014695,0.5899562
Cep78,38.93586,1.1023428,0.0,0.0,0.42705622071837585,0.14236056249012483,0.22769782,0.11252256
Gapvd1,38.925953,0.7362071,0.0,0.0,0.8763664757938574,0.44880707852741347,0.91084504,0.63780123
Fam135a,38.92595,0.7140047,0.0,0.0,0.8172175950026028,0.40488228788118186,0.7774169,0.54047513
Castor2,38.92082,0.7296672,0.0,0.0,0.515096304008329,0.20745773423921632,0.30594915,0.1954327
Xkr6,38.917786,0.8053591,0.0,0.0,0.7558563248308173,0.3752567546215832,0.79322886,0.526314
Rnf14,38.91519,0.44716182,0.0,0.0,0.6093180635085893,0.2721598988781798,0.3952637,0.30422556
Trappc9,38.915012,0.64902264,0.0,0.0,0.788912024986986,0.3903460262284721,0.70365024,0.5014895
Pcnp,38.899685,0.47610092,0.0,0.0,0.5972800624674649,0.26307473534523623,0.37457603,0.28266335
Ap2b1,38.89801,0.6705245,0.0,0.0,0.8419442998438313,0.4300047400853215,0.84033555,0.6029682
Baz1b,38.89461,0.53227484,0.0,0.0,0.7668532014575742,0.3748617475114552,0.6311133,0.4751675
Paqr9,38.891663,1.0374962,0.0,0.0,0.403045288912025,0.12229420129562332,0.21658278,0.11137221
Lhfpl4,38.890358,0.8745828,0.0,0.0,0.4543206663196252,0.16440195923526624,0.24719201,0.1423209
Mlxip,38.87673,0.7230604,0.0,0.0,0.4987636647579386,0.19600252804550483,0.29078397,0.18602055
Xpnpep1,38.870773,0.73696446,0.0,0.0,0.49121551275377406,0.19078843419181546,0.28124827,0.17803699
Kif1c,38.865532,1.3108944,0.0,0.0,0.3889901093180635,0.11139200505609101,0.20592944,0.08816537
Zfp949,38.862938,0.7909994,0.0,0.0,0.4856194690265487,0.187944382998894,0.27737758,0.1695299
Zfp81,38.861977,0.98013306,0.0,0.0,0.43161114003123374,0.14552061937114869,0.22891298,0.1225713
Adcy3,38.847942,0.9209427,0.0,0.0,0.4495705361790734,0.1606098909780376,0.24337336,0.13586973
Prkd1,38.847687,0.8558524,0.0,0.0,0.6527199375325351,0.3275398957181229,0.7382556,0.47220597
Lats1,38.839844,0.5717008,0.0,0.0,0.5703409682457053,0.24640543529783537,0.34884977,0.24753205
Chd8,38.83435,0.5982492,0.0,0.0,0.8048542425819886,0.39943118976141573,0.70814633,0.5191053
Katnal1,38.832027,0.64490014,0.0,0.0,0.5197813638729828,0.21093379680834254,0.30061907,0.20235488
Mapkbp1,38.823643,0.90148777,0.0,0.0,0.46518740239458617,0.17238110285985148,0.2533068,0.14351578
Acsl6,38.814873,0.47498372,0.0,0.0,0.5875195210827694,0.2568336230052141,0.37531438,0.2834361
Larp1b,38.8083,1.1660436,0.0,0.0,0.41430244664237376,0.13240638331489968,0.228315,0.108224995
Nipa2,38.802715,0.56313425,0.0,0.0,0.5423607496095784,0.22586506557118027,0.32433316,0.23055504
Gnaz,38.802166,0.6614356,0.0,0.0,0.4657079646017699,0.17009006162110918,0.25580087,0.16915007
Ppp3cc,38.800495,0.63241136,0.0,0.0,0.6393154606975534,0.289540211723811,0.45599794,0.31678098
Zfp329,38.796154,0.76820284,0.0,0.0,0.5033836543466944,0.201058619055143,0.28720087,0.17843054
Glce,38.771114,0.8030418,0.0,0.0,0.510736595523165,0.20706272712908833,0.32602352,0.19960047
Iqcb1,38.75876,0.5972214,0.0,0.0,0.6071707444039562,0.2725549059883078,0.40846333,0.2878001
Kcmf1,38.757133,0.511112,0.0,0.0,0.6797241020301926,0.31861273502923054,0.48429573,0.36267567
Rsu1,38.75529,0.5840183,0.0,0.0,0.6046980739198334,0.2718438931900774,0.42129523,0.29974705
Rbm41,38.74427,0.8501782,0.0,0.0,0.46935190005205624,0.17459314267656817,0.26467413,0.15536332
Naf1,38.738705,1.335703,0.0,0.0,0.38690786048932846,0.11036498656975825,0.20432621,0.0860103
Wdr13,38.73169,1.0377357,0.0,0.0,0.4125455491931286,0.129404329277927,0.21437612,0.11016108
Pkn2,38.720562,0.57125366,0.0,0.0,0.7645106715252473,0.37099067783220097,0.620602,0.45668963
Ero1a,38.71499,0.74658215,0.0,0.0,0.48204060385216035,0.18462632327381892,0.26556516,0.16660532
Sms,38.702724,0.5380517,0.0,0.0,0.5120380010411244,0.20745773423921632,0.30840716,0.22218062
