names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Ependymal (for_DEGs),mean_expr_Rest (for_DEGs)
Gm33228,-3.1945376,-2.5123458,0.0014005498119691294,0.035670875305791945,0.11428571428571428,0.4132042442213569,0.07248972,0.35693806
Far2,-3.1946528,-2.2220323,0.0013999920113218533,0.035670875305791945,0.11428571428571428,0.4230645564645779,0.08031762,0.329435
Sidt1,-3.2028162,-1.4363354,0.0013609077450452943,0.03479314092232831,0.2857142857142857,0.5872244650066093,0.29911962,0.66455024
Il1rapl2,-3.2101018,-2.2245429,0.0013268796501686572,0.03418337123684738,0.22857142857142856,0.5030902790182559,0.23400886,0.80300057
Mctp1,-3.21375,-1.1509345,0.001310137763919849,0.03382552629481989,0.5714285714285714,0.7419170447643886,0.91939044,1.4697384
Syndig1,-3.2164361,-2.5383873,0.0012979340807733753,0.033650743479462945,0.08571428571428572,0.3994855489264406,0.07031089,0.35288382
Pvt1,-3.219227,-1.6775622,0.0012853667334789987,0.033369859061430626,0.2571428571428571,0.533885891893823,0.1926922,0.51867026
Csmd1,-3.2223837,-0.57287544,0.0012712874060738812,0.03306824065944355,0.9714285714285714,0.9433389303704762,3.199052,3.5826762
Ndrg3,-3.2260213,-1.2661849,0.001255240163085762,0.03268246432375429,0.34285714285714286,0.6300953878032225,0.32634676,0.6565758
Usp29,-3.2270143,-1.5981033,0.0012508920626119482,0.032600843571661535,0.2857142857142857,0.5587153013468615,0.25613743,0.6332934
Specc1,-3.2274637,-1.2704029,0.0012489285507256303,0.03258127199805601,0.4,0.6818620270801329,0.44777915,0.8597367
Ythdc2,-3.229366,-1.7260603,0.0012406493464498214,0.03245983246261607,0.17142857142857143,0.4975170590546962,0.14005336,0.40369377
Cntn4,-3.2352824,-1.5050359,0.0012152247243702985,0.03185667155495602,0.37142857142857144,0.6506377049765997,0.6221604,1.2381777
Asxl3,-3.236589,-1.7210957,0.0012096750189278848,0.031773184514752945,0.2571428571428571,0.5325997642099246,0.17608365,0.4915035
Sgcd,-3.2380419,-1.3927065,0.0012035312434749053,0.03164274414106723,0.6,0.7045836161623379,0.7631497,1.3879168
Pigk,-3.240718,-1.4448301,0.0011922914589177942,0.031408697550118755,0.2571428571428571,0.5634668286234861,0.23765153,0.5482981
Mpped2,-3.242986,-1.4343183,0.001182840012665317,0.03119029552533569,0.3142857142857143,0.5973705834018077,0.30833888,0.68110365
Astn1,-3.245641,-1.0765904,0.0011718649877821606,0.03093124972662736,0.5142857142857142,0.7557071915972992,0.74892753,1.2092654
Aatk,-3.2466235,-2.742904,0.0011678272765461464,0.030854984189572224,0.14285714285714285,0.42931656603908397,0.060873162,0.3507653
Elavl4,-3.2484214,-1.6523108,0.0011604723907468722,0.03072107698459946,0.2571428571428571,0.5385302418634561,0.2296999,0.5942589
Gm10115,-3.25485,-3.357831,0.001134523163474432,0.030063744972936873,0.05714285714285714,0.36640348683505414,0.02626861,0.24127705
Mmp16,-3.2687416,-0.95029926,0.0010802692955851631,0.028825060548533597,0.7142857142857143,0.787253045621807,1.1057682,1.5904944
Grik3,-3.2701318,-4.234692,0.0010749740345676125,0.02871227863700969,0.05714285714285714,0.36154478225143794,0.022689503,0.3591051
Lmtk2,-3.2762256,-1.4181048,0.001052044561586538,0.0281838857126922,0.2857142857142857,0.5832589046479225,0.25798082,0.58026195
Spock3,-3.2780967,-1.6418921,0.001045095790582913,0.028025672547867135,0.2571428571428571,0.5714336751098568,0.3505585,0.8373705
Dhx57,-3.2792883,-1.8882924,0.0010406924783195246,0.027963406892445627,0.2,0.49991068557750706,0.12577933,0.4029159
Celf5,-3.2817552,-1.5782458,0.0010316313544454783,0.027775485464879762,0.22857142857142856,0.5415669322282162,0.19169974,0.48917925
Rimbp2,-3.283783,-1.3389251,0.0010242375400206344,0.027656394600996743,0.37142857142857144,0.6355971562287879,0.3962892,0.8020691
Kcnab1,-3.2898037,-1.396268,0.0010025727694338111,0.027161425532180424,0.34285714285714286,0.6755028401986353,0.57006216,1.106089
Syn1,-3.2898352,-1.2873635,0.0010024610509743578,0.027161425532180424,0.34285714285714286,0.6463863384659355,0.36916152,0.7371065
Sphkap,-3.2942462,-1.3751625,0.000986860318709359,0.026811867304065196,0.42857142857142855,0.6621414025936908,0.52684623,1.0293102
Schip1,-3.2972565,-0.86754376,0.0009763427605861836,0.02655889581069369,0.8285714285714286,0.8322675145582509,1.4804058,1.9732199
Prr16,-3.2975805,-1.6322337,0.0009752168715097223,0.02655889581069369,0.17142857142857143,0.5228823550426923,0.29899716,0.7325323
Samd5,-3.307814,-1.9794921,0.0009402730775392231,0.025728246021872632,0.17142857142857143,0.48354828337679967,0.17854805,0.571479
Cnksr2,-3.3080437,-0.6739912,0.0009395013189871891,0.025728246021872632,0.9142857142857143,0.8602765174520381,1.8125954,2.2169065
Purg,-3.3090682,-1.297698,0.0009360706094662562,0.02566552783301868,0.37142857142857144,0.6705012325390304,0.38129407,0.7613287
Spon1,-3.3176289,-2.0341723,0.0009078501911978844,0.024993785489228645,0.2,0.49358722446500664,0.16616102,0.55410457
Ahi1,-3.317859,-0.82087386,0.0009071031234095483,0.024993785489228645,0.6857142857142857,0.7579221892751241,0.92559105,1.3058947
Hectd4,-3.321831,-1.1490803,0.0008942888040946157,0.024682078189653546,0.45714285714285713,0.7016183773355722,0.48545727,0.8695753
Brinp3,-3.3224998,-1.6323646,0.000892147184696374,0.024662546144847294,0.34285714285714286,0.6303811939551999,0.4955668,1.094789
St6gal2,-3.3261166,-2.3702857,0.0008806511496185357,0.024369821205200884,0.05714285714285714,0.3981636954735451,0.06700575,0.3062483
Elapor1,-3.3270571,-1.785651,0.00087768344048759,0.02431912090915151,0.22857142857142856,0.5154871208602765,0.15472817,0.45549127
Kcnk10,-3.3367052,-2.345503,0.0008477785291684903,0.02365504577233368,0.14285714285714285,0.44810832053159944,0.084625795,0.37075156
Tmem117,-3.3381789,-1.8591728,0.0008432942776839965,0.023578894111726312,0.22857142857142856,0.5184523596870423,0.16373245,0.49799553
Arhgef28,-3.338388,-1.5977068,0.0008426599981716206,0.023578894111726312,0.2571428571428571,0.5640384409274409,0.2466423,0.61335206
Prkar1b,-3.339245,-1.9075946,0.0008400640755983456,0.02353756174278159,0.14285714285714285,0.485227394519667,0.12291911,0.39925414
Rasgef1b,-3.340698,-1.8025413,0.0008356806077469744,0.023439183643174533,0.2571428571428571,0.5442106391340074,0.2749062,0.7437169
Pak1,-3.3425796,-1.462997,0.0008300356999433796,0.023305182087229478,0.2857142857142857,0.6112321817727127,0.2987438,0.67285496
Camta1,-3.34398,-0.9044636,0.0008258563700707474,0.023212092744561697,0.6285714285714286,0.7720338680290093,0.8160896,1.2124193
Crmp1,-3.3447328,-1.7761669,0.0008236188310957875,0.023173442923082526,0.14285714285714285,0.4755099853524347,0.12561463,0.37736812
Slc7a14,-3.3483808,-1.5790074,0.000812852467285162,0.022965967142253206,0.2571428571428571,0.5829373727269479,0.26310226,0.64141303
Rnf130,-3.3547256,-1.3884982,0.0007944375330351416,0.022493716030194153,0.37142857142857144,0.6654638991104284,0.35996857,0.7581691
Camk2a,-3.35506,-0.9805055,0.0007934775566469772,0.022490234121418016,0.6571428571428571,0.7863599013968776,1.0132039,1.495536
D430041D05Rik,-3.3561368,-1.1862444,0.0007903949374584018,0.0224739809201135,0.5142857142857142,0.6782179986424208,0.558865,0.9946271
Bmerb1,-3.3568475,-1.5099142,0.0007883659056500085,0.02244003377628785,0.2857142857142857,0.5951198599549855,0.25133806,0.59541434
Gls,-3.3595026,-0.92320436,0.000780829554829779,0.022249088163601445,0.6857142857142857,0.8025794005215963,1.0730048,1.5366107
Stxbp5,-3.3645825,-1.0661255,0.0007665956715211164,0.021959942104234964,0.5142857142857142,0.7336643921260405,0.6416479,1.0590408
Crtac1,-3.3652723,-2.3053286,0.0007646813619287322,0.021928482598746035,0.17142857142857143,0.46715015540709515,0.101717584,0.42476407
Bend6,-3.369025,-1.9792916,0.0007543461790430969,0.0216783762897198,0.14285714285714285,0.4664356400271516,0.11180164,0.38282505
Lin7a,-3.3709273,-1.9763254,0.000749156306126005,0.02155228045568068,0.2,0.5026615697902898,0.15606749,0.5095989
Rasgef1a,-3.3788505,-1.4170271,0.0007278959628533604,0.02103071453964494,0.2857142857142857,0.6250580543746204,0.32079968,0.6981365
Trpc5,-3.3856447,-1.7809532,0.0007101125974517158,0.020578361589705142,0.3142857142857143,0.5615376370976385,0.26890358,0.7228387
B230334C09Rik,-3.3909652,-1.6272441,0.0006964696102535732,0.02027533957477087,0.2571428571428571,0.5558572398270872,0.19913141,0.51920396
Pcsk2,-3.3928466,-1.0407013,0.0006917035690728092,0.02018032019651073,0.6857142857142857,0.7694258868922154,0.97812074,1.4847527
Rab27b,-3.3945296,-2.3040333,0.0006874663099650877,0.02010034793118815,0.14285714285714285,0.4541102497231253,0.09552001,0.4021101
Gabra2,-3.3985329,-1.1842301,0.0006774831439478113,0.019851659845013837,0.5714285714285714,0.7684970168982888,0.87438947,1.429236
Parm1,-3.400822,-3.3513415,0.0006718354859698605,0.01970766321835169,0.08571428571428572,0.39966417777142654,0.04292951,0.3699613
Rabl6,-3.4012089,-1.5117345,0.000670885648695659,0.01970130861251624,0.22857142857142856,0.5587867528848558,0.20099589,0.49152592
St8sia3,-3.4019508,-3.3204272,0.0006690664835386522,0.01966938338368007,0.08571428571428572,0.3989853881604802,0.03309947,0.28981748
Syn2,-3.4047523,-0.84574836,0.0006622410234975758,0.019532838969681516,0.7142857142857143,0.8017934336036583,1.0742192,1.496145
Dtnb,-3.4051912,-1.143896,0.0006611772487305458,0.019532838969681516,0.4857142857142857,0.7263048837126219,0.61195725,1.0526152
Elapor2,-3.409017,-2.1322458,0.000651974235965981,0.01931482659361181,0.14285714285714285,0.47032974884784395,0.11009202,0.41225067
Wscd2,-3.4123201,-2.2464645,0.000644124439544909,0.019124446066930062,0.17142857142857143,0.46940087885391735,0.09664725,0.39305532
Slc24a3,-3.412665,-1.2270861,0.0006433097714982185,0.019121386681589744,0.5142857142857142,0.7288056875424244,0.6858772,1.1960526
Mycbp2,-3.417191,-0.5060516,0.0006327087471930677,0.01884798673733673,0.9142857142857143,0.8792111750205424,1.6152059,1.9053487
Unc80,-3.419501,-0.93943053,0.0006273609181928026,0.018730208746489563,0.6285714285714286,0.7492765531778072,0.9022646,1.3376005
Frrs1l,-3.4325879,-1.5610048,0.000597850178019093,0.017948865121087183,0.34285714285714286,0.6169125790432639,0.273584,0.6567191
Nwd2,-3.4339259,-1.8317373,0.0005949070432986493,0.017880483504960524,0.22857142857142856,0.5327783930549105,0.23363964,0.6610691
3110039M20Rik,-3.4345217,-1.7068704,0.0005936007734883863,0.017861201325456818,0.2,0.5129505912614769,0.15951146,0.44760332
Dagla,-3.4366958,-2.888641,0.0005888566481767756,0.01773831629653583,0.08571428571428572,0.4094530384766532,0.045546714,0.29647288
Far1,-3.4409292,-1.1822027,0.0005797203980399019,0.01754176474699568,0.42857142857142855,0.6708942159979994,0.41736355,0.7771927
Cadm3,-3.4454134,-2.457576,0.0005701867984093986,0.017272738752266675,0.08571428571428572,0.4331034975527848,0.06735442,0.32405096
Samd12,-3.4459777,-1.0615655,0.0005689971644645378,0.017256155540815048,0.6,0.7498838912507592,0.8808987,1.373546
Sv2a,-3.4486015,-1.5969523,0.0005634978487069514,0.01714743736665434,0.3142857142857143,0.6248436997606374,0.26617363,0.6536366
Ldah,-3.453441,-2.6363802,0.0005534833453027524,0.016900110782141996,0.11428571428571428,0.4358901075345647,0.058697537,0.31909922
Kcnq2,-3.46866,-1.5052949,0.0005230606475141668,0.01611770596181842,0.3142857142857143,0.612303954842628,0.28627497,0.663178
Dnm3,-3.4715765,-1.3885229,0.0005174119471373711,0.015998687019080738,0.45714285714285713,0.7270193990925655,0.5837998,1.1235439
Soga3,-3.4783707,-1.4846061,0.0005044716886565764,0.01563454933587336,0.3142857142857143,0.6200207209460183,0.2749186,0.6341834
Svop,-3.481475,-1.6085256,0.0004986599774558977,0.015490166004901702,0.2571428571428571,0.5582865921188953,0.20329809,0.52321905
Nkain3,-3.4841301,-1.5106227,0.000493739278276902,0.01535506297141245,0.4,0.6693580079311208,0.59837234,1.2041855
Kcnt2,-3.4867015,-1.4010955,0.0004890167556991195,0.015225817179183478,0.4,0.6862205708977885,0.59212315,1.1421419
D130040H23Rik,-3.4902868,-2.145142,0.000482502382841036,0.015040416504569186,0.11428571428571428,0.46307741774141686,0.09185415,0.35455683
Dgki,-3.490475,-1.1828139,0.0004821627660168177,0.015040416504569186,0.5428571428571428,0.7778571683755493,0.9673087,1.548063
Adgrl3,-3.4976456,-0.9981357,0.0004693845293904909,0.01468261036638241,0.8285714285714286,0.8824264942302883,1.7873601,2.3919127
Gm30439,-3.4998405,-1.924897,0.0004655364329250768,0.014596223982143308,0.17142857142857143,0.5152727662462935,0.19226776,0.59054196
Sh3gl2,-3.5006454,-1.2639601,0.0004641328538957486,0.014569217037592015,0.4857142857142857,0.712228930727734,0.6005216,1.0907955
Brinp2,-3.5046802,-1.8144032,0.00045715604325852015,0.014400683332188085,0.2,0.5451752348969312,0.21271446,0.6063208
Shtn1,-3.5050042,-1.3823874,0.00045659999596175607,0.014400683332188085,0.37142857142857144,0.6562466507091566,0.37581536,0.78356194
Ust,-3.509227,-1.6910458,0.00044941091475346153,0.014223405511690827,0.2857142857142857,0.5902254296023722,0.28737962,0.7299624
N4bp2l1,-3.5122585,-2.9743106,0.000444315718667103,0.014078730378048417,0.08571428571428572,0.41645528920010005,0.04311131,0.29729486
Sergef,-3.5189586,-2.0287817,0.00043324427220288296,0.013760370678595113,0.14285714285714285,0.49587367368082597,0.12125321,0.42267194
Ldlrad4,-3.5193558,-1.1905208,0.0004325960859467572,0.013756043585076172,0.5428571428571428,0.7428101889893179,0.681365,1.1721361
Gfod1,-3.5243835,-1.7357936,0.00042446929169792023,0.013545712432212727,0.22857142857142856,0.557607802507949,0.19242305,0.53456306
Prkag2,-3.5261397,-1.4044957,0.00042166457902990153,0.013488246712539826,0.37142857142857144,0.6628201922046372,0.44044328,0.9021819
Mast1,-3.5307283,-3.437895,0.0004144170793256474,0.013335792720335504,0.05714285714285714,0.3944124897288414,0.027898386,0.267422
Grip1,-3.5364878,-1.1671588,0.00040548519008754615,0.013079696347721926,0.7428571428571429,0.7796791825944054,1.0498103,1.6429676
Pcnx2,-3.5382543,-1.999141,0.0004027818894263161,0.013008112222217684,0.2,0.5117716408845701,0.14323838,0.4797394
1700025G04Rik,-3.5446827,-1.541757,0.0003930858957477758,0.012740914377252999,0.3142857142857143,0.6188774963381086,0.27881017,0.6607317
Itga8,-3.5456548,-1.8699882,0.0003916387988921289,0.01270934121525544,0.2,0.5426744310671288,0.2474551,0.7061965
Fry,-3.5463133,-1.124179,0.00039066133740018596,0.012692950587597337,0.5714285714285714,0.8031867385945483,0.9175018,1.4530802
Unc5c,-3.5484667,-1.1981751,0.00038748108413561266,0.012604862870125801,0.6571428571428571,0.8065092351112858,1.1154517,1.7414887
Cntnap5c,-3.55755,-1.9788948,0.00037432980126284965,0.01223630384420045,0.14285714285714285,0.5076274516808974,0.25190607,0.75577587
Sel1l3,-3.557937,-2.5978324,0.00037377922003342093,0.012233188358462875,0.11428571428571428,0.44807259476260225,0.07777482,0.39852402
Kif5a,-3.5586057,-1.8866657,0.0003728286501525614,0.012216958328779665,0.2,0.5360294380336537,0.15708564,0.48795414
Csmd3,-3.5685463,-0.8095486,0.0003589674232593375,0.011834913696906011,0.8857142857142857,0.8993962345039477,2.0555375,2.5601223
Nrg1,-3.571703,-1.2962828,0.0003546674568674244,0.011707511751876773,0.7714285714285715,0.8482012075309922,1.5097967,2.2679164
Cntn3,-3.5889394,-1.5463178,0.0003320258158868944,0.01101423910232204,0.37142857142857144,0.6628559179736344,0.52062523,1.0969758
Unc5d,-3.5935073,-1.9116153,0.0003262563996167992,0.010836229243143874,0.4,0.6379193312136043,0.47953463,1.1984668
Ice1,-3.6042109,-2.0277903,0.00031310266732143205,0.010451016982517863,0.17142857142857143,0.4938373048479869,0.10961193,0.38688755
Fam135b,-3.60465,-1.2810543,0.00031257390668497343,0.01044634436893686,0.45714285714285713,0.6996177342717302,0.6573975,1.1815689
Adcy9,-3.60742,-1.3202473,0.00030925690937040954,0.010348360093129396,0.4857142857142857,0.6959737058340181,0.51057255,0.9797062
Zfp804a,-3.6123955,-1.6356845,0.00030338145233785996,0.010189824530397872,0.4,0.6602836626058376,0.49230564,1.090759
Gm9801,-3.6126149,-1.6962825,0.0003031246642409545,0.010189824530397872,0.2,0.553785145225251,0.18060096,0.4955771
Gabra1,-3.6135767,-1.6359742,0.00030200208506004603,0.01018167631814735,0.2857142857142857,0.6201993497910042,0.2833241,0.70209146
Lhfpl3,-3.6225972,-1.8943336,0.00029165971055910515,0.009857731349337302,0.11428571428571428,0.4752241792004573,0.22270189,0.6561326
Adam23,-3.6315553,-1.426484,0.00028171831146905603,0.009557791703501939,0.4,0.6690364760101462,0.41500077,0.86818844
Mtmr7,-3.6401055,-2.278893,0.0002725262660714309,0.009281090962407285,0.11428571428571428,0.4686863634739738,0.08563324,0.3603957
9530059O14Rik,-3.6402938,-1.6586428,0.00027232719326193016,0.009281090962407285,0.2857142857142857,0.6125897609946054,0.33503813,0.8138328
Fstl5,-3.6439314,-2.703159,0.00026850513974588033,0.009167386410383487,0.14285714285714285,0.47075845807581007,0.11547521,0.5861985
Cyria,-3.6574988,-1.5973828,0.0002546883503829459,0.008773687147166354,0.3142857142857143,0.6074452502590119,0.25558713,0.63191533
Eml6,-3.6604571,-1.1253012,0.00025176578462618107,0.008695304155405509,0.6,0.77278410917795,0.8830369,1.409477
Prkn,-3.6634989,-0.79296017,0.0002487934212763197,0.008603705572322665,0.8,0.8318745310992819,1.2456642,1.665567
Kcnj6,-3.669645,-1.5733212,0.00024288757769582012,0.008442935592091444,0.2857142857142857,0.6313815154871208,0.3600464,0.8284392
Pak5,-3.6698644,-1.4118513,0.0002426791070411324,0.008442935592091444,0.45714285714285713,0.740202207852524,0.6175683,1.1858326
Hs3st4,-3.6725926,-1.9889276,0.00024010208333469135,0.008388574830280267,0.2857142857142857,0.6046229145082348,0.42400038,1.1301428
Galnt17,-3.6790524,-1.4391601,0.00023410217011148705,0.008201206402732277,0.45714285714285713,0.7175163445393162,0.7043179,1.3277521
Ccdc85a,-3.683338,-1.5791733,0.0002301995894104154,0.008096155716567882,0.34285714285714286,0.6926512093172805,0.51594806,1.1044489
Srrm4,-3.7009509,-1.7183915,0.00021479309334312453,0.00761410345399704,0.2,0.5685398878210853,0.22142473,0.59642214
Oxr1,-3.7102957,-0.96353275,0.0002070174141620787,0.007367626382165635,0.8,0.8549533778714586,1.4935107,2.0455039
Plekha1,-3.7110481,-1.7224796,0.0002064028279415772,0.007355496003700504,0.2571428571428571,0.613911614447501,0.2385176,0.63600236
1500004A13Rik,-3.7117798,-1.6010776,0.00020580695693467262,0.007344001238824241,0.34285714285714286,0.6211639455539281,0.262367,0.6471665
Mirg,-3.718156,-2.149036,0.0002006823303889824,0.007170657204191432,0.17142857142857143,0.5037333428602051,0.12304562,0.4578939
Kcnd3,-3.718271,-1.5947375,0.00020059102908014087,0.007170657204191432,0.3142857142857143,0.6306670001071774,0.35554346,0.82836735
Chrm3,-3.718407,-1.750798,0.00020048317784581354,0.007170657204191432,0.34285714285714286,0.65974777607088,0.5718059,1.2799087
Zbtb16,-3.7194626,-1.7947624,0.0001996471106550665,0.007162240137919409,0.22857142857142856,0.5785431031402951,0.24623168,0.6773692
Edil3,-3.7197762,-1.4266971,0.00019939940556399496,0.007162240137919409,0.5428571428571428,0.7578150119681326,0.80148304,1.4594309
Kcnb2,-3.720696,-1.1566931,0.00019867446867215423,0.0071464296830264845,0.7142857142857143,0.7706048372691222,1.0912741,1.6882533
Slc9a9,-3.7267063,-1.5979503,0.00019399827451322885,0.007006362414207606,0.3142857142857143,0.6857918616698224,0.41425967,0.9375372
Cdh12,-3.7337096,-1.5751714,0.0001886800013349693,0.006823461151912012,0.42857142857142855,0.6843628309099353,0.6173396,1.265437
Prickle1,-3.7367408,-1.0735792,0.0001864208205402841,0.0067782509444078935,0.6285714285714286,0.740988174770462,0.79818606,1.2727997
Apba1,-3.737368,-1.346903,0.00018595658957491472,0.00677053328167745,0.45714285714285713,0.7278768175484978,0.53560877,1.0303879
Galnt13,-3.7386642,-1.5325502,0.0001850006203723377,0.006744866579924985,0.34285714285714286,0.6964024150619842,0.49509192,1.0485021
Pde2a,-3.742145,-2.0762243,0.00018245619180452845,0.0066611384154723905,0.14285714285714285,0.5068414847629595,0.12505673,0.44581434
Miat,-3.7544792,-1.7207639,0.0001737022766306122,0.006384924997352325,0.2857142857142857,0.6017648529884606,0.25792137,0.6779508
Rims2,-3.755378,-0.9496273,0.00017307997259533438,0.00637236114508859,0.7142857142857143,0.8082955235611446,1.2289535,1.7350813
Sgcz,-3.7626429,-1.7821051,0.00016812728025631055,0.006231144855844227,0.5714285714285714,0.747240184344968,0.8344748,1.7017348
Dcx,-3.7693744,-2.6158895,0.00016365730065736177,0.006124612351898761,0.14285714285714285,0.4830481226108392,0.09077177,0.4589862
Pi4ka,-3.7724369,-1.2130286,0.00016166082489941504,0.006058335237164969,0.5142857142857142,0.7205887606730735,0.53930485,0.9772379
Fam171b,-3.7783637,-1.5113171,0.00015786225230278293,0.005946076199988757,0.34285714285714286,0.6746811475117002,0.3385995,0.76490295
Tmem178,-3.7820325,-2.393737,0.00015555301977566538,0.00587863521993267,0.17142857142857143,0.5059126147690329,0.111516446,0.48240334
Glrb,-3.796217,-1.8272607,0.00014692097893894795,0.005599669083814938,0.2857142857142857,0.6043013825872602,0.20678905,0.59619856
Slc6a6,-3.7982447,-1.9768102,0.0001457244198876424,0.005582975469178396,0.22857142857142856,0.559822800185774,0.15453722,0.50549906
Rgs17,-3.798966,-2.0779924,0.00014530105634992627,0.0055774848344607416,0.2,0.5404237076203066,0.15765588,0.5429026
Ak5,-3.8198192,-1.5954208,0.0001335495811079364,0.005155858109727372,0.37142857142857144,0.6696438140830981,0.46440685,1.0246466
Plcl2,-3.8249304,-1.6511577,0.00013080899137576387,0.005079245084200542,0.37142857142857144,0.6498517380586617,0.34906736,0.8381456
Prkce,-3.8438082,-0.9921376,0.00012113975213774902,0.004731141191775169,0.7142857142857143,0.8351255760780251,1.2941766,1.8353299
Kcnn2,-3.864766,-1.7579647,0.00011119585140754048,0.00436817620953306,0.34285714285714286,0.6426351327212318,0.3672196,0.9165862
Kctd16,-3.8818455,-1.4318581,0.00010366672885368314,0.004103275192157954,0.6,0.8035797220535172,1.1916357,1.9719738
Ppp3ca,-3.8947651,-0.91373616,9.829395046341289e-05,0.003913839816572072,0.9142857142857143,0.9398020792397557,2.013102,2.5817277
Gabrb2,-3.9014444,-1.4493631,9.562044364136186e-05,0.0038233948223860017,0.45714285714285713,0.7201957772141045,0.62093896,1.2090762
Kcnip4,-3.903535,-1.1829684,9.479787415919687e-05,0.003796153321397347,0.9428571428571428,0.952556178771748,2.9094894,3.698493
Khdrbs2,-3.9080713,-1.5259275,9.303582390742963e-05,0.003731153117003932,0.45714285714285713,0.7125861884177057,0.6413721,1.2779046
Ankrd33b,-3.914416,-3.1983998,9.062321378088129e-05,0.003645278075287845,0.05714285714285714,0.44157050480511595,0.04985258,0.38472912
Mef2c,-3.9204473,-1.4704833,8.838473059189551e-05,0.0035659124789853337,0.5714285714285714,0.7799649887463828,0.82146704,1.5107143
Gm1043,-3.9226215,-3.1099138,8.759067756540639e-05,0.0035391902348608567,0.11428571428571428,0.460076453145654,0.050595473,0.3702149
Cntnap5a,-3.9312346,-1.8026505,8.451075818964911e-05,0.003430217632259625,0.45714285714285713,0.704797970776321,0.6522432,1.4372147
Grm1,-3.9341614,-1.7587092,8.348768762774585e-05,0.00339940458684111,0.3142857142857143,0.6876853274266729,0.52306175,1.2015885
Elavl2,-3.938656,-2.290169,8.193930471688763e-05,0.003346062488970776,0.17142857142857143,0.5421028187631739,0.19192974,0.71044314
