names,scores,logfoldchanges,pvals,pvals_adj
Cadps,8.390843,0.3266854,1.0154026404128025e-16,7.11352299210542e-15
Cacna2d3,8.298847,0.42583293,2.1540954526821973e-16,1.428806930582287e-14
Ntm,8.2208395,0.6847478,4.455727527455288e-16,2.9090535218516986e-14
Galntl6,8.134726,0.64244145,8.683763768817224e-16,5.5663372441060335e-14
Shisa9,8.098763,0.33413315,1.0801525670552021e-15,6.768594226722799e-14
Slc8a1,8.087051,0.53451705,1.1933855213461575e-15,7.440758725593291e-14
Ptprd,8.061645,0.18688829,1.3531669107919627e-15,8.312311023436343e-14
Anks1b,7.9853897,0.19369364,2.5694564039039953e-15,1.5330680074967858e-13
Cntnap5a,7.895848,0.31555378,4.972185404847098e-15,2.883867534811317e-13
Cntn5,7.8947043,0.29152468,4.9658804941850704e-15,2.883867534811317e-13
ENSMUSG00000121513,7.781341,0.4122092,1.2680614442948457e-14,7.155079733193088e-13
Slit3,7.7731805,0.21660738,1.2834715386332293e-14,7.209409948989355e-13
Il1rapl2,7.6781354,0.7691241,2.772647938582311e-14,1.5098218250708043e-12
Gm11867,7.6770434,0.96758395,3.2417175625895425e-14,1.7349449787764633e-12
C130071C03Rik,7.5949907,0.38151798,5.271359130404924e-14,2.7735800994155864e-12
Csmd1,7.5787854,0.13255005,5.450412720239569e-14,2.843792745664746e-12
Mgat4c,7.5413194,0.7045788,8.315723433594925e-14,4.2325335190583156e-12
Ryr2,7.5237093,0.16310267,8.360051353121295e-14,4.237798389163518e-12
Fgf14,7.4966245,0.15029256,1.0483288523748487e-13,5.146716846108017e-12
Dmd,7.469513,0.3298058,1.2885607566393003e-13,6.2280436570899515e-12
Erbb4,7.4218073,0.6463967,1.9762869779064074e-13,9.370455746955475e-12
Arpp21,7.412066,0.27191523,2.0083038097421994e-13,9.486192616471677e-12
Grip1,7.225649,0.457406,7.595952024900361e-13,3.2775613062459345e-11
Ank2,7.1451807,0.175834,1.3210582481789427e-12,5.509563998257999e-11
Cacna1c,7.115003,0.19741268,1.5988609201101895e-12,6.60191909727618e-11
Ano4,7.041222,0.7991384,2.996382435191534e-12,1.189964616778294e-10
Caln1,6.9277854,0.35980988,6.016638453966043e-12,2.2804705629470078e-10
Chrm3,6.83996,0.6808638,1.1616273877791566e-11,4.2231759549871963e-10
Cadm1,6.776771,0.24310659,1.7418258807465372e-11,6.067197970086402e-10
Sorbs1,6.772729,0.2598178,1.73998817914053e-11,6.067197970086402e-10
Auts2,6.7689414,0.1485015,1.803387248287182e-11,6.264133422323443e-10
Prr16,6.7661033,0.6006819,1.876924591152321e-11,6.501458236574845e-10
Hecw1,6.7436986,0.30391765,2.123943127393999e-11,7.276255713901969e-10
Hcn1,6.6224318,0.59501725,4.955054244848248e-11,1.5884197026544384e-09
Lrrc7,6.607425,0.13496734,5.1706820604508045e-11,1.6490640740107809e-09
Arhgap15,6.557592,0.58936965,7.60377141201107e-11,2.370475737694451e-09
Gabra2,6.543415,0.24791005,8.115204582419917e-11,2.517328386636228e-09
Zfpm2,6.528906,0.18007185,8.69862331488275e-11,2.671720018142559e-09
Sergef,6.528869,0.63082623,9.201894703574591e-11,2.8193520136013552e-09
Myo1b,6.5133505,1.2984611,1.0980057182761164e-10,3.3395442211958956e-09
Dach1,6.4957204,1.0734701,1.1722335516082613e-10,3.5566307514732407e-09
Col19a1,6.4820213,1.1290569,1.3018315135953555e-10,3.902365138109154e-09
Nkain3,6.391129,0.33030164,2.1046400790011769e-10,5.951215824295845e-09
Dlc1,6.36421,0.9366509,2.7195496746992917e-10,7.552958673385338e-09
Slit2,6.346056,0.57734424,2.907725059770193e-10,8.0576292211854e-09
Agbl4,6.3047404,0.5196011,3.7792817804490565e-10,1.0345194217558717e-08
Dlgap2,6.296677,0.16497128,3.791302131053996e-10,1.0345194217558717e-08
Nrg1,6.2923913,0.5102633,3.9599018756692843e-10,1.071149162464121e-08
Eml6,6.2661195,0.2980109,4.717704474593826e-10,1.2543662003877402e-08
Cntn4,6.255797,0.60304683,5.075873817423238e-10,1.3410200530353345e-08
Cdh13,6.242761,0.50358397,5.53869160547127e-10,1.4540523014784576e-08
Cacnb2,6.199751,0.19065236,7.062092200194997e-10,1.824096841095477e-08
Ksr2,6.1957803,0.35401183,7.364891867081932e-10,1.8975248260849523e-08
Sgcz,6.164385,0.5552611,8.886805018930201e-10,2.2616011956338697e-08
Ptprn2,6.0547194,0.30646798,1.7319941919861403e-09,4.2266081358252776e-08
Kcnq5,5.985669,0.50560594,2.6827261725361693e-09,6.311999126703025e-08
Hivep2,5.9403086,0.22216299,3.492364734591161e-09,8.140147334645192e-08
Frem1,5.9385943,1.3553103,3.797274718986279e-09,8.78516062073449e-08
Ccser1,5.9214516,0.17996553,3.87663536118445e-09,8.952156102587054e-08
Grik2,5.9127555,0.14201854,4.025631845358131e-09,9.279044198080573e-08
Nav2,5.8893695,0.2385268,4.649022466423744e-09,1.0579071196405856e-07
Tenm3,5.880776,0.47231305,5.00103389277417e-09,1.1359361137139144e-07
Shc3,5.877495,0.93554986,5.2832197446755424e-09,1.1956760474792016e-07
Iqcj,5.868639,0.5523271,5.397873190546488e-09,1.2150086405435866e-07
Nrxn1,5.7566137,0.121883176,1.0215658676273251e-08,2.2116191613390182e-07
Ttc28,5.7482057,0.55849254,1.0986090822028323e-08,2.3579441058639104e-07
Pam,5.736342,0.3802655,1.1637401569356637e-08,2.493443257214386e-07
Dock4,5.698453,0.19665144,1.4309389056619491e-08,3.014156782703464e-07
Gm57223,5.694912,0.9746962,1.5317167807347542e-08,3.1940649257127735e-07
Ano2,5.6544123,0.8232591,1.9065544083590532e-08,3.910318005302203e-07
Macrod2,5.651786,0.17715554,1.8599588612169186e-08,3.8336672726239626e-07
Adamts18,5.6465716,1.1004907,2.0254723347866882e-08,4.120332791972268e-07
Col23a1,5.6277432,0.84459054,2.2181482598326958e-08,4.4830322204398245e-07
Col25a1,5.61969,0.4023763,2.2501980347076527e-08,4.540448137994244e-07
Ctnnd2,5.6143765,0.18335965,2.3134169628002997e-08,4.660470036529845e-07
Nyap2,5.6060963,0.6835942,2.494764000847645e-08,5.001560625493591e-07
Alcam,5.5873327,0.42381465,2.70317800138577e-08,5.376176982022417e-07
Trps1,5.524245,0.5240539,3.8928715002965134e-08,7.573183714305386e-07
Slc44a5,5.4998302,0.2841819,4.3865569599545354e-08,8.428407594858715e-07
Rftn1,5.4633484,0.6361013,5.5291367855270604e-08,1.0415156452495838e-06
Hivep3,5.394399,0.28871894,7.913400365068892e-08,1.4619274452208753e-06
Thrb,5.392805,0.4635578,8.035929331191746e-08,1.480177825110208e-06
Tafa1,5.377713,0.27572277,8.57272703805446e-08,1.5744021526441695e-06
Gria3,5.359265,0.17283186,9.435921340707606e-08,1.7227809534205543e-06
Pcdh7,5.3585773,0.46410504,9.590103744895177e-08,1.7483712529070594e-06
Cdk14,5.344729,0.20231207,1.0337843881342788e-07,1.8655993227256811e-06
Foxn3,5.3333774,0.29112145,1.1049797366035075e-07,1.9797553614146174e-06
Adam12,5.324656,0.9937143,1.2037247146573837e-07,2.1261256645577303e-06
Tmeff2,5.2750163,0.23242275,1.4985011972381053e-07,2.602550129465066e-06
Rbms3,5.2646165,0.6303669,1.627988713881709e-07,2.796283644918032e-06
Pcdh15,5.2641845,0.43780872,1.59858702076622e-07,2.7495696757178982e-06
Rapgef4,5.2458816,0.26806772,1.758350260889409e-07,2.9954409499031327e-06
Gcnt2,5.245688,0.7258988,1.810412518167731e-07,3.0673701224934245e-06
Slc16a2,5.2444024,0.38546544,1.7888557241641345e-07,3.034970187799559e-06
Grid1,5.2223806,0.22522669,1.9860054132230898e-07,3.333174630268093e-06
Adgrb3,5.1910877,0.117694005,2.3387427113795985e-07,3.878207661024414e-06
Trhr,5.1755724,0.96453196,2.633613664484919e-07,4.326898866419887e-06
Arid5b,5.164009,0.42086604,2.742116878964659e-07,4.481546196682739e-06
Gm12216,5.1397014,0.53336173,3.13209676737488e-07,5.052683918391301e-06
Kcnab1,5.1312714,0.24100524,3.2136935987479835e-07,5.164273089740639e-06
Lin28b,5.1096835,1.4136237,3.8160558264027496e-07,6.077422242048823e-06
Entrep2,5.0992856,0.33181813,3.831777084229851e-07,6.094676051064572e-06
2810049E08Rik,5.0938544,1.6487455,4.162187311962761e-07,6.553342901537327e-06
Dlx6os1,5.0935054,0.9784979,4.06142831096726e-07,6.4190128057999655e-06
Kcnma1,5.0932364,0.15490428,3.9359050628651985e-07,6.244368464876466e-06
4930447C04Rik,5.0869293,1.3560027,4.261565154273981e-07,6.6816989988449305e-06
Acyp2,5.0783014,0.41078028,4.2651422638978064e-07,6.6816989988449305e-06
Atp2b4,5.048454,0.50831336,5.026105271826287e-07,7.81490433163015e-06
Nxph1,5.0434723,0.67155814,5.196930212792464e-07,8.060412904666918e-06
Pvt1,5.002278,0.3438572,6.319717869326045e-07,9.598889382520801e-06
Epb41l4a,4.9983916,0.845746,6.559585569570977e-07,9.9269456374454e-06
Rbfox3,4.978007,0.198546,7.078319432136284e-07,1.0673112855953985e-05
Cdh20,4.959385,0.97729266,8.058285079092927e-07,1.1976974366661357e-05
Zmat4,4.959114,0.28681144,7.836937976005724e-07,1.168978666995112e-05
Ptprr,4.957258,0.43804964,7.981862625044731e-07,1.1891735595496748e-05
Galnt14,4.944332,0.4053326,8.484801418230168e-07,1.2521357832583454e-05
Necab1,4.9283695,0.58534265,9.263694769069586e-07,1.3606392670235303e-05
Gck,4.926516,1.0653203,9.534959527301513e-07,1.397190896656285e-05
Plxdc2,4.9261084,0.38542792,9.308125011613108e-07,1.3655566928801819e-05
Pdzrn3,4.8772435,0.83637273,1.2123766877629868e-06,1.7337542771106014e-05
Grm5,4.8734336,0.1087557,1.205559991887756e-06,1.7259854304064657e-05
Marchf1,4.8506436,0.21448623,1.3467253075348746e-06,1.912718062068324e-05
Zfp423,4.85003,0.99590135,1.3937182969476359e-06,1.9660256971648213e-05
6530403H02Rik,4.8249655,0.40035477,1.536607407808698e-06,2.1385596401087573e-05
Ccdc148,4.760233,0.40834737,2.124189828688769e-06,2.879200778668364e-05
Sema3c,4.7478895,0.64457005,2.277200613730695e-06,3.0732350274049535e-05
Rai14,4.7439656,1.0983728,2.341397393727779e-06,3.136114446808314e-05
Mlip,4.7359986,0.3250222,2.3807985174159814e-06,3.178646414580009e-05
Car12,4.734663,0.40832835,2.3973854815129617e-06,3.197368658231725e-05
Gm4258,4.6986012,0.45790872,2.8598814651055284e-06,3.745803778427866e-05
Nwd2,4.698309,0.4509633,2.8626712115812e-06,3.745803778427866e-05
Otud7a,4.696212,0.19865307,2.859795669627759e-06,3.745803778427866e-05
Kcnk10,4.6917753,0.3748273,2.957552764228816e-06,3.857812026143654e-05
Galnt10,4.6797605,0.8684511,3.1823463464796995e-06,4.124471840274339e-05
Slco3a1,4.6483874,0.3410037,3.6402798587205376e-06,4.651054286705441e-05
Itga8,4.6418447,0.211209,3.736602534515789e-06,4.7594927073965154e-05
Unc79,4.63937,0.18679012,3.7862092398816258e-06,4.807945949218317e-05
Trpc6,4.625212,0.28982052,4.0247832018643145e-06,5.085009779863019e-05
Brd9,4.6199584,0.4092186,4.182019020089522e-06,5.272980503591136e-05
Npr3,4.616172,1.1851985,4.332302656754598e-06,5.434991361139823e-05
Gabrg3,4.611868,0.3708395,4.300405913944446e-06,5.4058529986781495e-05
Edil3,4.578692,0.24953571,5.00933943192609e-06,6.178680782998846e-05
Grem2,4.5776496,0.82064956,5.16991701175855e-06,6.332894414207182e-05
Shkbp1,4.575399,0.6365802,5.189109879906134e-06,6.350166850091215e-05
D430041D05Rik,4.55941,0.26839358,5.518018751084451e-06,6.726265281136178e-05
Ncam2,4.550727,0.15550117,5.715403601709143e-06,6.939735434597177e-05
Col5a2,4.547625,1.3418759,6.013030951350775e-06,7.257839444740742e-05
Gm5087,4.5359917,0.47848538,6.206064839631417e-06,7.448472430240978e-05
Ptpro,4.5283723,0.32557398,6.415954540349293e-06,7.656167762502936e-05
Fgf10,4.5224705,1.0951333,6.723761505156874e-06,7.985267235172022e-05
Ak5,4.5161166,0.19150978,6.757886540918384e-06,8.01815843627519e-05
Ext1,4.514884,0.33858168,6.820373866072061e-06,8.076928975300911e-05
Pde7b,4.5089884,0.28083172,6.986695779725359e-06,8.258208187030827e-05
Trio,4.4986296,0.23038468,7.348396413882829e-06,8.628484301423623e-05
Frmd5,4.4971375,0.20224816,7.3662282082878105e-06,8.641285583946283e-05
Klhl14,4.4935484,1.2924387,7.732652371553914e-06,8.96987675100254e-05
Tmem108,4.4867234,0.17917398,7.727476366845139e-06,8.96987675100254e-05
Nr2f1,4.4734106,0.53114134,8.325263431188363e-06,9.577124998793255e-05
Hdac9,4.471175,0.24641845,8.317981582383161e-06,9.577124998793255e-05
Pex5l,4.459708,0.28160354,8.765996998135098e-06,0.00010019430116108585
Gpc6,4.4573917,0.63967186,8.982219382358081e-06,0.00010229066273790435
Glra2,4.4528646,0.5821167,9.120705420187723e-06,0.00010339563326340083
Prkn,4.397931,0.2290389,1.1606135267152424e-05,0.00012807832458530154
Tshz2,4.3915095,0.67261827,1.2174661519341134e-05,0.00013399649527465483
Unc5c,4.3684874,0.29473484,1.3316390500990956e-05,0.00014540752149505887
Nbea,4.345942,0.0916304,1.4720200165321485e-05,0.0001585154542845932
Crocc,4.34581,0.49194887,1.4892550121515274e-05,0.0001599340263728424
1700022A22Rik,4.3364687,1.2985169,1.581249057699968e-05,0.00016853141666255217
Cdh23,4.335878,0.8055783,1.5676911395562183e-05,0.0001673725043687161
P3h2,4.319637,0.84362817,1.6833191544264394e-05,0.00017773911816848178
Kirrel3,4.3043356,0.15491861,1.7814484904663693e-05,0.00018746550781532172
Dgkb,4.297004,0.2687111,1.828534182022983e-05,0.00019225818929027486
Kcnk9,4.296734,0.441003,1.8475453991422088e-05,0.0001939300599941359
Ntn5,4.276892,0.95621514,2.0431656671719932e-05,0.00021178949185066297
Kcnh7,4.262096,0.25766733,2.1393116380446133e-05,0.00021956556482647182
Mtus2,4.257474,0.2992147,2.1898284220346585e-05,0.00022419671939878647
5830416I19Rik,4.2063556,0.7610761,2.7741684473052805e-05,0.0002760743292257637
Pknox2,4.2039423,0.32730392,2.7762406483488988e-05,0.0002760743292257637
Pde9a,4.191906,0.746274,2.9498876006621566e-05,0.0002910506446911952
Bach2,4.190899,0.50661343,2.9501845620663246e-05,0.0002910506446911952
Ccdc30,4.1836286,0.33765066,3.0373376855950396e-05,0.00029821436152272575
Plce1,4.1822076,0.7377265,3.081907233568095e-05,0.00030058842744605
Stau2,4.1749005,0.22217768,3.1402888212963874e-05,0.0003052210162916213
Aopep,4.168754,0.28452855,3.2365901101346934e-05,0.0003133562008802766
Rasgef1b,4.166677,0.65039563,3.289159882598326e-05,0.00031795212198450483
Grid2,4.161208,0.28527665,3.3359873158315294e-05,0.00032117794843746964
Oxr1,4.155292,0.1857092,3.410255870984484e-05,0.00032737406244169755
Frmpd3,4.141885,0.9121478,3.6688043104422055e-05,0.0003497705638472042
Dlg5,4.1383157,0.4942298,3.7104797581243864e-05,0.0003534735109534843
Thsd7b,4.1347785,0.37496108,3.7413539495864875e-05,0.00035587096682946983
Ephb1,4.1335826,0.46544954,3.782592700834834e-05,0.00035924547585232576
Nckap5,4.129807,0.4215886,3.838844190822772e-05,0.0003637567405741639
2700054A10Rik,4.1166983,0.72865087,4.0806383686995074e-05,0.0003825981989299463
Pla2g4e,4.1166368,0.42374256,4.0696012479071844e-05,0.0003818504707404258
BC002189,4.112631,1.2265491,4.202612237536523e-05,0.0003928528830740663
Nalf1,4.1098094,0.091763064,4.134788581553501e-05,0.0003873840241320222
Gm56976,4.109637,1.829055,4.2800449099091306e-05,0.0003994206649169925
Ccdc93,4.081788,0.52764505,4.725091793709162e-05,0.00043388729504825665
Cpne4,4.080728,0.24133912,4.715233549102309e-05,0.00043330112275096383
Gm50306,4.073981,1.0821987,4.937028313643407e-05,0.0004493776866506079
Samd5,4.0731835,0.8392269,4.9272737654562004e-05,0.0004490308330569164
Tns3,4.0727215,0.7503224,4.919463142213259e-05,0.0004490308330569164
Asic2,4.0721684,0.23238727,4.879875847376701e-05,0.0004461294121465357
Gm32828,4.068089,1.5646216,5.047607674983883e-05,0.00045810529626673233
Plcg2,4.0675874,0.6685134,5.030557692946234e-05,0.0004572234287976643
Zfp385b,4.0612245,0.35023603,5.116786371509753e-05,0.00046303574784271857
Cpne8,4.0555725,0.9086245,5.3156683356388874e-05,0.00047894786232237667
Cacng3,4.046871,0.33083466,5.455930741214972e-05,0.0004891118356790129
Dnah5,4.0368547,0.71105224,5.728174260307097e-05,0.0005098524841258351
Gpr158,4.023863,0.20696145,5.9807299472498e-05,0.0005293094566515615
Upp2,4.01843,0.23142198,6.124222003039059e-05,0.0005404745108131426
A230077H06Rik,4.002024,0.4801473,6.606984510250861e-05,0.0005781691006514262
Sfpq,3.9903116,0.1935868,6.903207247308275e-05,0.0006011382288682555
Ppp2r2b,3.983249,0.3604612,7.128078685339308e-05,0.0006172718139318137
Phkg2,3.9804232,0.57621497,7.242809990078426e-05,0.0006254698100850275
Kitl,3.977678,0.4454315,7.320901446211447e-05,0.0006313391496145003
Sec61a1,3.9747772,0.45054603,7.40476503212353e-05,0.0006368097927626236
Gm44643,3.9720438,1.0520623,7.545581530475711e-05,0.0006466556960046432
Kcnc2,3.9706874,0.48036218,7.535020036704507e-05,0.0006462290224051252
Robo1,3.9682596,0.2570161,7.55036642648565e-05,0.0006466556960046432
Dock11,3.9661977,0.34826615,7.641986023748858e-05,0.0006540532993558563
Gm42722,3.9638317,0.7264535,7.764466127088301e-05,0.00066181061247294
Gm31816,3.9485886,0.6021352,8.261633463174908e-05,0.0007003573710794772
Gm45341,3.9357495,1.0959604,8.76714125137938e-05,0.0007386908878696005
Gm49678,3.9327135,0.5210253,8.812997340373146e-05,0.000742053185917982
Mapk10,3.9287927,0.1585984,8.89681221251214e-05,0.0007481001233312635
Clcn5,3.9004638,0.68531805,0.00010071082145438851,0.0008333536453458691
Hecw2,3.8931682,0.317716,0.00010321867919149638,0.0008507183936007665
Gm30003,3.8905404,1.5482084,0.0001060331065896731,0.0008710361259375649
Xlr5a,3.889314,0.852006,0.00010598030266728343,0.0008710361259375649
Col11a1,3.8852978,1.0819023,0.0001076097990617564,0.0008810861420223915
Gm26871,3.8847642,0.1302932,0.00010662803431825078,0.0008750381372387035
Plxna4,3.8834243,0.11949374,0.00010666062298338647,0.0008750381372387035
Grin2b,3.8801754,0.082105644,0.00010870784939274031,0.0008883269213155122
A830082K12Rik,3.8800702,0.39396733,0.00010920239278134541,0.0008917837838790945
Dennd1b,3.8735578,0.27671674,0.00011185658449484676,0.0009098836325184208
B3galt1,3.8698769,0.14214271,0.00011309395966133129,0.0009187502781607825
Gm12940,3.8675091,0.36124936,0.00011485516582721634,0.0009306328251237086
Lcorl,3.8558867,0.28102136,0.00011989059235020313,0.0009682873617921199
Atp8a2,3.839668,0.29144982,0.00012836474232765635,0.0010300568448042952
Gm15155,3.8334625,0.6686787,0.00013202626212952911,0.0010540124767959205
Rgs7,3.8311236,0.1288651,0.00013244144454015755,0.0010566505524093183
Ftx,3.8284643,0.21905039,0.00013382667871206897,0.001067019618631394
Lingo2,3.823357,0.08475251,0.00013607182542559659,0.0010835349061667876
Sdk2,3.8205073,0.40759155,0.00013878899524640548,0.0011002535096774804
Btaf1,3.8134627,0.2490824,0.0001423791573997588,0.0011237139827689824
Nr3c2,3.8054745,0.16058804,0.00014670985815148655,0.0011520604100434743
Vwa5b2,3.7933958,0.71269006,0.000155538937607126,0.0012137487809517277
Spef2,3.7748442,0.8586479,0.0001673252897241466,0.0012927796548079975
Grik1,3.771688,0.46738335,0.00016912038312567488,0.0013034185275507821
Hlcs,3.764044,0.3988137,0.00017370958609900275,0.0013332097523953536
Notch2,3.7639139,0.43168536,0.0001737342299633079,0.0013332097523953536
Atxn2,3.760841,0.25438273,0.00017561209608530978,0.0013426626843554953
Cobll1,3.7601771,0.64539427,0.00017670252112127216,0.0013501718372440341
Foxp1,3.748644,0.20409964,0.00018430659244415634,0.0013988455312103649
Dcx,3.7481642,0.5119796,0.00018537495733390435,0.0014043898650995062
Map2k6,3.7480147,0.26638827,0.00018486730909827024,0.0014013953461735138
Gm11639,3.7438958,1.5121223,0.00019081652668898638,0.0014412368793529134
Spock1,3.7128057,0.46905243,0.0002133264524441358,0.0015900662653785854
Spink10,3.7087393,0.4113535,0.00021604284439553546,0.0016055150593637228
A830018L16Rik,3.6985347,0.17718852,0.0002243823554786467,0.0016546705930329535
Ptpn5,3.696467,0.47591805,0.00022692249505890216,0.0016714255838065624
Dpp6,3.6850522,0.1130872,0.00023563700886035147,0.0017301066363519253
Trim9,3.6827157,0.1645632,0.00023850611699600935,0.0017484839970254185
C130073E24Rik,3.6819243,0.46537548,0.0002399787232292443,0.0017561823231623688
Cfap54,3.6729422,0.6076334,0.00024903398117829124,0.0018139332624376705
Epha6,3.6490738,0.08928004,0.00027124463516017724,0.001954019915338503
Ltbp4,3.646286,0.56329614,0.0002762115878848537,0.0019840774774908558
Grm7,3.6450877,0.09417634,0.00027493004553895173,0.0019771497507905006
Rarb,3.643099,0.5644787,0.0002791203051673042,0.001999213213920898
Bin1,3.6392422,0.28322408,0.00028261224982140603,0.0020219017528817747
Gm44644,3.6388822,1.2904862,0.0002862763886673745,0.0020457688061215817
Nrp1,3.6335182,0.2108524,0.0002879982965337061,0.0020545416234412557
Usp29,3.6324997,0.2961539,0.00029012949565626915,0.0020673798919049577
A830036E02Rik,3.6274686,0.4954118,0.0002964769734435344,0.00210899478541978
Lsamp,3.6242847,0.06571831,0.0002984779978831945,0.002120809477836715
Farp1,3.622295,0.40851268,0.00030208919503339873,0.0021415874144778183
Onecut2,3.6206772,0.44359052,0.0003041349483160914,0.0021511984149186953
Acoxl,3.6047037,1.2869406,0.00032586541865949065,0.00228032647064189
Fmn1,3.5792987,0.430267,0.00035560981627866565,0.002452684960727301
Ank3,3.5763824,0.08264292,0.00035792534104525604,0.0024645659872083617
Gpc3,3.5543454,0.6407429,0.00039185470954753853,0.002665809180609823
Runx1t1,3.5515318,0.58552617,0.0003961412564048879,0.00268617806817235
Kcnk13,3.5259826,0.8814153,0.00043681533373978284,0.0029128808618904233
Lrrc4c,3.5252585,0.1667242,0.00043479204695890566,0.002902492947311324
Enox2,3.520775,0.35713,0.000442700938714066,0.002942686943371217
Enox1,3.510554,0.13916928,0.00045963249118055827,0.0030406457108867703
Fmnl2,3.5098376,0.20842639,0.0004603556648980259,0.003043815027188962
Cdr1os,3.4995925,0.14426109,0.0004781335106102206,0.0031496697714260176
Vps13a,3.4992077,0.20460121,0.0004790811063006366,0.0031526395645823852
Rspo3,3.4986746,0.40083084,0.0004815711686495493,0.0031672956081539453
Il27,3.4928052,0.74566984,0.0004940385054602203,0.003242452717415235
Myo5b,3.4863129,0.2923683,0.0005040159338799192,0.003295793757463341
Pkp4,3.4837472,0.18332706,0.0005086631482858898,0.0033209578320026415
Bcl6,3.480173,0.38205242,0.0005158496202080287,0.0033608384346886714
Nos1ap,3.475213,0.2086621,0.0005246880128777347,0.003406725693080439
Gm2762,3.471022,0.49688286,0.0005339877355251062,0.0034555407690700954
Ntf3,3.4633532,0.3160198,0.0005486040060409193,0.003529975209148743
Wdr72,3.460721,1.3727201,0.0005597427008120829,0.0035923785275999345
Arhgap18,3.4584877,0.9084794,0.0005612565302704751,0.003598390196644126
Actn2,3.4546645,0.48766422,0.0005673957604192169,0.0036321484252708597
Myt1l,3.450434,0.116001934,0.0005737146469759178,0.0036650725654660326
Adamts3,3.42496,0.2414725,0.0006309095463553923,0.003975463387090319
Gm2824,3.4222124,0.46746132,0.0006387323603267404,0.004016637686976527
Fam13c,3.4051309,0.23688418,0.0006777163899602861,0.004231909555735988
Ccdc171,3.4039328,0.43987757,0.0006820610192157709,0.004256907362172504
Ano6,3.4023323,0.26103368,0.0006857980679727731,0.004269982122861342
Klhl32,3.3843458,0.22596835,0.000730833518539513,0.004511630681281053
Sgip1,3.3640416,0.11335718,0.0007854733625920017,0.004815561864071908
Terb1,3.3633926,1.1021503,0.0007953732135584837,0.0048619137122913195
Erc2,3.3438232,0.0693468,0.0008438301196113903,0.005122960852752695
Mical3,3.3298519,0.22880682,0.0008890160637270342,0.0053529842176128035
Sec1,3.3281894,0.8583218,0.000898907916601585,0.005402111672299646
Dok5,3.3280926,0.3629357,0.0008963316423387083,0.005389226412711519
Arap2,3.3095427,0.42985195,0.0009575782916524127,0.005713397749715591
