names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Rbm6,-3.2029896,-1.5248855,0.0013600884918593108,0.027897387615465407,0.2916666666666667,0.7870281081467195,0.6010938,1.2153592
Arhgap12,-3.2043402,-1.877081,0.0013537240719907456,0.027788056389909343,0.125,0.5341262187935284,0.18821347,0.5657171
Tmem167,-3.2054887,-1.1984596,0.0013483329709481162,0.027698552698299603,0.08333333333333333,0.5017322047215972,0.19857651,0.40820763
Pdzd2,-3.206978,-2.8772624,0.001341371804533135,0.02757663380857333,0.08333333333333333,0.4630522518661381,0.07828186,0.46893653
Med14,-3.2070286,-1.1471891,0.0013411364148536668,0.02757663380857333,0.125,0.5501267902425087,0.24924242,0.4866836
Cpne1,-3.2070792,-1.9315995,0.0013409010632837433,0.02757663380857333,0.08333333333333333,0.4792314011214686,0.111424096,0.37131816
Tmx4,-3.207811,-1.1469616,0.0013374927446388734,0.027560145742673715,0.16666666666666666,0.6015214829101039,0.30897328,0.58872885
Dipk1a,-3.2085433,-2.0367403,0.001334092420392949,0.027511176773567566,0.08333333333333333,0.477195614129076,0.10883412,0.38646755
Pex5l,-3.209515,-1.747153,0.0013295905194416289,0.027439398815204737,0.3333333333333333,0.7794206935961998,0.8421946,1.6930591
Garem1,-3.2124813,-1.4922931,0.0013159374768259731,0.027178508841132893,0.16666666666666666,0.6000928604593021,0.29289502,0.67161477
Peli1,-3.213693,-0.9969237,0.0013103973764839623,0.02708490577394159,0.16666666666666666,0.6154862673666917,0.36805546,0.6354897
Ccni,-3.213756,-3.730697,0.001310109420156306,0.02708490577394159,0.041666666666666664,0.42215793421193615,0.027199639,0.31192037
Tafa1,-3.2138696,-1.7864312,0.001309591245917617,0.02708490577394159,0.375,0.7907782420800743,0.9989374,1.9340402
Slc44a1,-3.2152581,-1.1982307,0.0013032732694587884,0.026999963570052153,0.25,0.70870388228151,0.5056025,0.9202016
Mkln1,-3.217934,-1.3051203,0.0012911760872299993,0.026769985697430616,0.25,0.7195614129076039,0.4501376,0.87748957
Kif3c,-3.2180347,-2.2322147,0.0012907216256120247,0.026769985697430616,0.08333333333333333,0.4861245044465874,0.095363796,0.38535184
Slc38a9,-3.21806,-1.2903838,0.0012906080332791454,0.026769985697430616,0.125,0.5690560377156327,0.25043213,0.5283106
Rnf180,-3.2192087,-2.5135384,0.001285449332834423,0.026713088610410628,0.08333333333333333,0.4729811778992107,0.08779967,0.42135194
Sh3gl2,-3.2195494,-1.6205595,0.001283922394791752,0.026702008318927536,0.20833333333333334,0.7124540162148648,0.49642226,1.090809
Usp48,-3.220925,-1.0188961,0.0012777750965643074,0.026594745813077414,0.125,0.5533411907568128,0.2642897,0.478088
Cfap36,-3.2225533,-1.514122,0.0012705349632825514,0.02646455384759857,0.08333333333333333,0.5016607735990571,0.16429298,0.41211674
Iqgap1,-3.224535,-3.4154546,0.0012617744285148079,0.026302466170824584,0.041666666666666664,0.4285867352405443,0.034763765,0.3202291
Gm49678,-3.2251408,-2.0353851,0.0012591072010231146,0.026267244170412336,0.125,0.5553412621879353,0.31028268,0.91283554
Scaf8,-3.225835,-1.2557968,0.0012560574030711202,0.02622398012472494,0.20833333333333334,0.6938462087931712,0.41496792,0.801195
Picalm,-3.2267437,-1.3369223,0.0012520752488743754,0.026161167913883725,0.20833333333333334,0.6883817279188542,0.39630112,0.80132544
Abca5,-3.2269204,-2.029103,0.0012513022961085382,0.026161167913883725,0.125,0.5344833744062288,0.13888188,0.47505242
Capzb,-3.2277534,-1.7754536,0.0012476643070217536,0.02610961053712969,0.041666666666666664,0.44019429265330906,0.11193661,0.3403794
Stag2,-3.228435,-1.4333386,0.0012446950376055396,0.02606777526146598,0.16666666666666666,0.5965570198935676,0.25323394,0.57565933
Fbxw4,-3.2297351,-1.3568605,0.00123904951679421,0.025969781993962885,0.08333333333333333,0.5031965427336691,0.17753805,0.40385526
Dcp1b,-3.2306566,-28.124353,0.001235062651118602,0.025906427350161465,0.0,0.3809064609450338,0.0,0.25665596
Kdm5b,-3.2316537,-1.1582295,0.0012307614478340786,0.025836375080704445,0.16666666666666666,0.6115932711882567,0.32068598,0.61182576
Snx29,-3.2328274,-1.019499,0.0012257157361871614,0.02575057219026507,0.16666666666666666,0.604771598985678,0.3488262,0.6131095
Hbs1l,-3.2328906,-2.7506764,0.0012254450033093755,0.02575057219026507,0.08333333333333333,0.47051680417157754,0.061963405,0.35783106
Gnb1,-3.2341022,-1.3375983,0.0012202576303118236,0.0256760552282527,0.20833333333333334,0.6970606093074753,0.39693317,0.8026501
Gm10419,-3.2352257,-1.755145,0.0012154666278057008,0.02559528862785202,0.041666666666666664,0.4412657594914104,0.10539621,0.3185999
Tet3,-3.2361596,-1.4303259,0.001211496333125696,0.02553169134987251,0.125,0.5555912711168256,0.21520527,0.49903572
Opa1,-3.2362857,-1.1219559,0.0012109607265782852,0.02553169134987251,0.125,0.5544840887174542,0.25451204,0.4890687
Dync1li1,-3.2383935,-1.7215612,0.0012020483630819027,0.025372379824046134,0.08333333333333333,0.5013393335476267,0.14482449,0.41471457
Srcin1,-3.2392519,-1.2117114,0.0011984367675369947,0.025316034546948935,0.16666666666666666,0.6036287010250366,0.30959293,0.61001176
Lrrfip2,-3.2404006,-2.3694289,0.0011936192861383556,0.02523410717430182,0.08333333333333333,0.48576734883388695,0.089977644,0.3964277
Ric8b,-3.2406278,-1.5325422,0.0011926684997419998,0.025233860305564987,0.08333333333333333,0.4830886817386335,0.14798369,0.3794007
Fam135a,-3.2414858,-1.1946483,0.001189082951164758,0.025177824190541407,0.16666666666666666,0.6314511232544019,0.34892204,0.67074865
Mal2,-3.2427733,-28.292446,0.0011837232982213953,0.025084104907893447,0.0,0.38233508339583555,0.0,0.28424367
Ankrd33b,-3.243051,-2.4889147,0.0011825702249212153,0.02507944904785561,0.041666666666666664,0.4414800528590307,0.08024792,0.38461274
Adamts3,-3.243417,-2.278094,0.0011810518503282692,0.02506703255791516,0.041666666666666664,0.44215864852316156,0.097357504,0.4027755
Slc8a1,-3.2452345,-1.845861,0.001173538979559237,0.02492726670415549,0.4583333333333333,0.8762455801992929,1.2158791,2.2545586
Ap3b1,-3.245285,-0.8682111,0.0011733309204909504,0.02492726670415549,0.16666666666666666,0.6215221972213293,0.39498484,0.6334787
Ccdc149,-3.2461054,-28.123264,0.00116995473447009,0.02489048591861545,0.0,0.3827279545698061,0.0,0.2564845
Lurap1l,-3.2479231,-28.363579,0.0011625071339187224,0.024751637629473907,0.0,0.3829422479374263,0.0,0.2966705
Cdh10,-3.2509649,-1.7348521,0.001150140701374313,0.024507756261639802,0.3333333333333333,0.7544198007071681,0.67825025,1.4422086
Scg5,-3.252757,-1.0391273,0.001142911298470945,0.024373036976122454,0.16666666666666666,0.6287724561591486,0.3834034,0.67306525
Miat,-3.2535398,-1.493107,0.0011397679915317958,0.02432531051029337,0.16666666666666666,0.6017714918389943,0.295926,0.6777209
Rsbn1,-3.2542717,-2.512759,0.0011368347149108256,0.024281994268405313,0.08333333333333333,0.48541019322118645,0.07828186,0.38165987
Eml2,-3.2542717,-2.6504135,0.0011368347149108256,0.024281994268405313,0.041666666666666664,0.44130147505268047,0.060600027,0.33091396
Zfp462,-3.2544484,-1.7308127,0.00113612772890239,0.024281994268405313,0.125,0.5648058859244973,0.24984986,0.66376036
Ubxn7,-3.255534,-3.762758,0.001131793723970923,0.024232109452668286,0.041666666666666664,0.4263723704418015,0.027199639,0.3179234
Nbr1,-3.2562785,-2.500894,0.0011288292400518127,0.024187912025671617,0.041666666666666664,0.44190863959427124,0.0663015,0.32787165
Samd8,-3.2567582,-2.8022768,0.001126923713751545,0.02416635290383401,0.08333333333333333,0.47276688453159044,0.061963405,0.3687252
Efr3a,-3.2576165,-1.3575937,0.0011235212448500159,0.024112632467348183,0.20833333333333334,0.6242365798778527,0.35938334,0.74582213
Maml2,-3.2579572,-2.3832042,0.0011221729007316822,0.02410294631707458,0.16666666666666666,0.5412336154862674,0.2214955,0.8300757
Cryzl1,-3.2586389,-1.646996,0.001119480699568857,0.02406435711793215,0.08333333333333333,0.48573163327261687,0.13717197,0.37874797
Pip4k2a,-3.2604816,-1.4145315,0.0011122316558778453,0.023927673813801204,0.125,0.5513768348869602,0.25248405,0.56851923
Gcc2,-3.2612264,-2.4836457,0.0011093145808210901,0.02388404069444126,0.08333333333333333,0.4820529304618022,0.080647536,0.38509718
Tiam2,-3.2621603,-28.398598,0.0011056658774422554,0.023824572675920933,0.0,0.38462087931711847,0.0,0.30295908
Hnrnpl,-3.2622614,-3.0805044,0.001105272088448426,0.023824572675920933,0.041666666666666664,0.4385156612736169,0.043518092,0.31936285
Kcnj6,-3.2631447,-1.5332968,0.0011018319627438284,0.023780100272230254,0.16666666666666666,0.6314154076931319,0.36845997,0.8283367
Pde4a,-3.2639022,-1.4420521,0.001098891167157586,0.023735695869392552,0.125,0.5375906282367228,0.2132305,0.49820668
Arglu1,-3.264344,-1.1118668,0.001097179056806028,0.02371778057632982,0.20833333333333334,0.6670238222793671,0.40621147,0.73383063
Atm,-3.2648866,-28.174969,0.0010950789841319072,0.023691443078602534,0.0,0.3849423193685489,0.0,0.26470634
Pik3r1,-3.2657323,-1.5814354,0.0010918141854416204,0.023639844611455553,0.08333333333333333,0.5056252009000322,0.1962838,0.5001858
Raph1,-3.2660477,-1.547626,0.0010905982848174618,0.023632561220197742,0.16666666666666666,0.6004500160720025,0.27682087,0.65873647
Nbeal1,-3.2685218,-1.2582147,0.0010811089320675073,0.023445841004563293,0.16666666666666666,0.609450337512054,0.3139984,0.6325362
Txndc16,-3.2689383,-1.5009806,0.001079518766678729,0.023430265961758845,0.08333333333333333,0.5058752098289224,0.17495207,0.4325172
Bmt2,-3.2699983,-1.6708649,0.0010754808299832574,0.023361495474252324,0.125,0.5435551269688204,0.1777256,0.4819874
Pdzd4,-3.2708566,-1.4708766,0.0010722222617986208,0.023309556775508854,0.125,0.5778777813493339,0.23589928,0.55242217
Aebp2,-3.2710083,-1.659342,0.0010716481692819642,0.023309556775508854,0.041666666666666664,0.44587306689524625,0.120784044,0.34040794
Kif5a,-3.2711723,-2.05146,0.0010710265566012732,0.023309556775508854,0.125,0.5360191435408408,0.14124757,0.48789006
Adcy1,-3.271677,-1.5335371,0.0010691159936210485,0.023298578060500872,0.16666666666666666,0.6088431729704632,0.3158302,0.7300478
Mib1,-3.2719674,-0.9967034,0.00106801884801967,0.023293560427182246,0.20833333333333334,0.6821315046965963,0.4694605,0.78642035
Ocrl,-3.2726364,-1.6652632,0.0010654946071308174,0.02325738431649477,0.125,0.569306046644523,0.19827239,0.5280007
Enox2,-3.273217,-2.536906,0.0010633082315889748,0.023228530229915247,0.041666666666666664,0.44419443551555415,0.08163448,0.4012122
Pcmtd1,-3.2736208,-1.400802,0.001061789723405413,0.02321423097469768,0.20833333333333334,0.7088467445265902,0.42457032,0.8740692
Btaf1,-3.2739742,-1.2436979,0.0010604626747382744,0.02320409777705003,0.16666666666666666,0.646451658987821,0.3550059,0.6977538
Trak2,-3.2740626,-3.0867164,0.0010601311524114291,0.02320409777705003,0.041666666666666664,0.4402300082145791,0.043518092,0.32054266
Tasor,-3.2754383,-1.3399411,0.0010549812316402072,0.02312181541123358,0.20833333333333334,0.6635236972749027,0.3565649,0.7345265
Snx12,-3.2754889,-28.28295,0.0010547926847455957,0.02312181541123358,0.0,0.38619236401300044,0.0,0.28261906
Rnf115,-3.2757792,-2.2821615,0.0010537091449921215,0.02312181541123358,0.041666666666666664,0.4454444801600057,0.08024792,0.3410473
Foxg1,-3.275792,-28.192636,0.0010536620579372903,0.02312181541123358,0.0,0.3862280795742705,0.0,0.2675673
Srsf11,-3.2774832,-1.0812926,0.0010473699724093458,0.023030140064352802,0.20833333333333334,0.6853101896496303,0.447448,0.7857539
Ythdc2,-3.27795,-2.2880795,0.0010456387408675687,0.023010903330967707,0.08333333333333333,0.49751776849173185,0.09696599,0.40367034
Raver2,-3.278253,-4.1927214,0.0010445171960647734,0.023005063162508575,0.041666666666666664,0.42122932961891496,0.027199639,0.40827397
Jmy,-3.278821,-1.6957942,0.0010424172991949224,0.022977647932212932,0.041666666666666664,0.4467659559269974,0.11663485,0.33701685
Cpeb3,-3.279818,-1.3994544,0.0010387402596589504,0.02291539472663054,0.25,0.7461337904925176,0.55856293,1.0897894
Ro60,-3.2806385,-28.226019,0.0010357238517159355,0.02286762522235595,0.0,0.3867995285545912,0.0,0.27304766
Kdm1a,-3.2814212,-2.3441389,0.001032854217891502,0.022823020423309755,0.08333333333333333,0.4930176077717061,0.089977644,0.39072478
Ap4s1,-3.2815473,-28.244535,0.0010323920633991414,0.022823020423309755,0.0,0.3869066752384014,0.0,0.2761285
Kcnb1,-3.2828348,-1.5183672,0.0010276890065684043,0.0227462962162216,0.125,0.5597342762241508,0.21390402,0.52071947
Pdss1,-3.2882116,-3.7245119,0.0010082603700304004,0.022334671181135086,0.041666666666666664,0.4295153398335655,0.027199639,0.31077212
Prkca,-3.288704,-1.5472854,0.0010064987870110802,0.0223140448902539,0.2916666666666667,0.7594199792849745,0.6320629,1.2743264
Clip2,-3.2893727,-3.7584908,0.0010041094074026882,0.02227945481165172,0.041666666666666664,0.4305868066716668,0.027199639,0.31711826
Ssbp3,-3.2894738,-1.8103682,0.0010037492027853046,0.02227945481165172,0.08333333333333333,0.4873031179684989,0.13259585,0.40366173
Sel1l3,-3.2895496,-2.0469995,0.0010034791278263914,0.02227945481165172,0.041666666666666664,0.44805171613271905,0.11193661,0.39841145
Eml5,-3.289865,-1.5480058,0.001002354539436876,0.02227945481165172,0.20833333333333334,0.7179542126504518,0.50733757,1.0758411
Slc43a2,-3.290332,-28.223097,0.0010006922896511703,0.02227721774890385,0.0,0.3879424265152327,0.0,0.27256376
Mbd2,-3.2906096,-3.7493033,0.0009997051350822742,0.022273695671360453,0.041666666666666664,0.4304082288653166,0.027199639,0.3153924
Mark3,-3.2912407,-1.2162117,0.0009974649537771406,0.022242226811611424,0.20833333333333334,0.6933461909353905,0.43100154,0.811739
Caap1,-3.2947748,-3.1192753,0.0009850055886225738,0.02198264133412671,0.041666666666666664,0.4420515018393514,0.043518092,0.32678324
Zfand3,-3.295204,-1.4985399,0.0009835025166241794,0.021967342162669743,0.25,0.7471695417693489,0.48551455,1.0174066
Asap2,-3.2968447,-1.8926678,0.0009777750392717835,0.021857583448612997,0.041666666666666664,0.4490517518482803,0.120784044,0.3898145
Fryl,-3.2976148,-1.303819,0.0009750981910617292,0.021815893750065502,0.20833333333333334,0.6744883745848066,0.3950015,0.7865733
Arap2,-3.2984984,-1.4894824,0.0009720347608280825,0.02176547835287548,0.125,0.5780920747169542,0.29862252,0.68165463
Gm26652,-3.2996974,-1.9199749,0.0009678915029016666,0.0216907795520999,0.041666666666666664,0.4493731918997107,0.11384481,0.37589076
D630045J12Rik,-3.301149,-1.7273238,0.0009628978643123822,0.021596882816422126,0.125,0.5279474266938105,0.1673596,0.4720157
Gm30439,-3.3019567,-1.6080137,0.0009601291412273996,0.021552773621370282,0.08333333333333333,0.5152684024429444,0.23427515,0.59041274
Pnisr,-3.3021586,-1.39554,0.0009594381135201255,0.021552773621370282,0.25,0.7370620379299261,0.4824839,0.967509
Phlpp2,-3.3032694,-3.1252604,0.0009556456880795856,0.021488033170458967,0.041666666666666664,0.4435515554126933,0.043518092,0.3279407
Cdkl5,-3.303345,-1.6573757,0.0009553876199072702,0.021488033170458967,0.20833333333333334,0.6852744740883603,0.38100028,0.90132505
Gtf3c2,-3.3040519,-3.1417203,0.0009529820944683641,0.021464064441211187,0.041666666666666664,0.44308725311618274,0.043518092,0.3311443
Atp11b,-3.3054402,-1.2395405,0.0009482732802902169,0.021375925370300444,0.16666666666666666,0.6327368834601236,0.35680032,0.6993191
Hecw2,-3.305478,-1.6702589,0.0009481451605168533,0.021375925370300444,0.25,0.7268473874066931,0.54425794,1.1945715
Acsl6,-3.305554,-3.487227,0.0009478889690726648,0.021375925370300444,0.041666666666666664,0.438551376834887,0.034763765,0.33410934
Mapk9,-3.3056421,-3.771014,0.0009475901600997449,0.021375925370300444,0.041666666666666664,0.4323368691738991,0.027199639,0.31948566
Pde1a,-3.3062353,-1.8936706,0.0009455861299311771,0.021375925370300444,0.25,0.7623843708703882,0.74343055,1.6290503
Hspa4l,-3.3090754,-1.7199521,0.0009360466407860622,0.021189193966235458,0.08333333333333333,0.4974106218079217,0.15044488,0.42841724
Fndc3a,-3.3100471,-1.3358107,0.0009328025465189645,0.021133561909750905,0.125,0.5756991321118612,0.25566912,0.55121243
Msantd2,-3.3110316,-2.8312519,0.000929526944178015,0.021077121510601912,0.08333333333333333,0.47776706310939676,0.061963405,0.37496233
Ap3b2,-3.31112,-2.580154,0.0009292335015980471,0.021077121510601912,0.041666666666666664,0.44901603628701026,0.06433595,0.3345977
Ptpn2,-3.3114607,-1.7829276,0.0009281024554650685,0.021077121510601912,0.041666666666666664,0.4506946676667024,0.1103771,0.3376079
Pde4b,-3.3128366,-1.8840964,0.0009235493370386507,0.02099472985298523,0.2916666666666667,0.7629558198507089,0.76284546,1.6532893
Bbs9,-3.3132153,-2.197378,0.0009222998222520178,0.020984078089679694,0.08333333333333333,0.4942319368548877,0.116398245,0.44863203
Mindy3,-3.3154492,-1.1427443,0.0009149595138858457,0.020834713676366672,0.08333333333333333,0.5169470338226365,0.2282116,0.4485408
Rnf157,-3.3154619,-1.1659596,0.0009149181974413558,0.020834713676366672,0.16666666666666666,0.5895567698846388,0.2960226,0.5726716
Sntb2,-3.3161435,-1.9799217,0.00091268967517043,0.0208183120304155,0.08333333333333333,0.4927675988428158,0.14514087,0.48006272
Xpo7,-3.3161435,-1.2525191,0.00091268967517043,0.0208183120304155,0.16666666666666666,0.6168791742562234,0.30086538,0.6077785
Ank2,-3.3167999,-1.4156536,0.0009105484460263115,0.020804793150278052,0.625,0.9334976249151755,1.8334821,2.7094371
Nopchap1,-3.3168125,-3.8035989,0.0009105073142044502,0.020804793150278052,0.041666666666666664,0.43201542912246865,0.027199639,0.32571322
Mdga2,-3.317254,-1.8671504,0.000909068784769787,0.020804793150278052,0.5416666666666666,0.9122111503982285,1.6111616,2.7487924
Gpr45,-3.3172793,-2.2135165,0.0009089866467400171,0.020804793150278052,0.08333333333333333,0.5080895746276652,0.11404792,0.4448802
Rheb,-3.3174057,-1.824392,0.0009085760597494219,0.020804793150278052,0.041666666666666664,0.4512304010857531,0.11435205,0.35700965
Rsrp1,-3.3175192,-1.5926948,0.0009082066784192417,0.020804793150278052,0.16666666666666666,0.6281295760562877,0.2666193,0.653137
Pde7a,-3.3175824,-1.9712796,0.0009080015267104413,0.020804793150278052,0.125,0.5528411728990321,0.15057766,0.49299368
Ilf3,-3.3177464,-3.7500741,0.0009074683332424734,0.020804793150278052,0.041666666666666664,0.4342655094824815,0.027199639,0.31553638
B4galt6,-3.3185794,-2.8862514,0.0009047658243832888,0.020804793150278052,0.08333333333333333,0.4793028322440087,0.061963405,0.38704002
Ago2,-3.31863,-2.840774,0.000904602275941257,0.020804793150278052,0.08333333333333333,0.4785885210186078,0.061963405,0.37703168
Tbce,-3.3193116,-2.346323,0.0009023970520286894,0.020795376319048785,0.08333333333333333,0.4979820707882424,0.089977644,0.3912156
Rnf169,-3.320536,-1.3222394,0.0008984483252959038,0.020722151502747584,0.16666666666666666,0.589735347690989,0.27316573,0.5796798
Kctd1,-3.3216717,-1.7431105,0.000894798887438291,0.02065570971260041,0.08333333333333333,0.5091253259044966,0.16729271,0.47598124
Itgb1,-3.3220756,-3.5293274,0.0008935046241968315,0.02064356771467658,0.041666666666666664,0.44001571484695884,0.034763765,0.34248525
Zup1,-3.3224795,-3.1606731,0.0008922120963948157,0.020631444948475644,0.041666666666666664,0.44523018679238546,0.043518092,0.33486483
Rnf130,-3.3245873,-0.8799249,0.0008854947954466608,0.02049375120900239,0.16666666666666666,0.6655594842672953,0.4800078,0.7578916
Dusp11,-3.324638,-3.1183705,0.0008853344784314221,0.02049375120900239,0.041666666666666664,0.44573020465016605,0.043518092,0.3266075
Nceh1,-3.3262787,-3.5404902,0.0008801387995110618,0.020404943522745668,0.041666666666666664,0.4405514482660095,0.034763765,0.34473443
Elapor1,-3.3276167,-1.8273671,0.0008759232597333863,0.02032474783163738,0.08333333333333333,0.5155541269331048,0.15060891,0.45542547
Kdm3b,-3.3300273,-2.4009228,0.0008683745539630667,0.020167004550551083,0.08333333333333333,0.49069609628915317,0.08779967,0.39519373
Mast3,-3.3300653,-2.875915,0.0008682564705132732,0.020167004550551083,0.041666666666666664,0.44883745848066003,0.060600027,0.3774768
Tnrc6a,-3.3311381,-1.3116572,0.000864916953353873,0.020121487910492265,0.20833333333333334,0.7049180327868853,0.42733812,0.84306246
Pdzrn3,-3.3312263,-29.362162,0.0008646424657747789,0.020121487910492265,0.0,0.3927640272866888,0.0,0.52477026
Madd,-3.3314536,-1.6210594,0.0008639370114272916,0.020121487910492265,0.08333333333333333,0.49348191006821673,0.14751393,0.39805904
Epb41l1,-3.331908,-1.2770247,0.0008625277035840279,0.020118159197311483,0.16666666666666666,0.607878852816172,0.30505574,0.6229506
Scn8a,-3.3322234,-1.7373122,0.0008615502721292314,0.020112819993147218,0.25,0.7576342012214722,0.5754361,1.2791675
Gabra3,-3.3328419,-4.0665855,0.0008596374852389777,0.020085616720322896,0.041666666666666664,0.42901532197578485,0.027199639,0.37980977
Actn1,-3.335013,-2.7504008,0.0008529543419463515,0.019946808675455584,0.041666666666666664,0.4514804100146434,0.060600027,0.35093182
Mpped1,-3.335114,-2.7424824,0.0008526446738849446,0.019946808675455584,0.041666666666666664,0.4523732990463945,0.07815408,0.43437883
Cyld,-3.3370197,-1.6477344,0.0008468192107599974,0.01983786590507509,0.125,0.5361620057859209,0.17890143,0.47861928
Sec11a,-3.3375878,-28.209303,0.0008450902984017042,0.019814639020989348,0.0,0.39351405407335976,0.0,0.2702914
Nxpe4,-3.3384712,-2.2158363,0.0008424073853779584,0.019768983794852174,0.08333333333333333,0.4969106039501411,0.115011685,0.44866824
Lrrc8c,-3.3384964,-28.287771,0.0008423308469303838,0.019768983794852174,0.0,0.3936212007571699,0.0,0.28344372
Appbp2,-3.3385344,-1.60691,0.0008422160513526508,0.019768983794852174,0.125,0.5505196614164791,0.18604374,0.48417035
Tcaf1,-3.3398724,-1.1828411,0.0008381692430512281,0.019721197513823552,0.20833333333333334,0.6659880710025358,0.4099023,0.7655881
Nlgn1,-3.340453,-0.8838257,0.0008364186990624492,0.019697257181251544,0.875,0.9542126504518018,2.816037,3.4008553
Cntn4,-3.3415132,-1.9273994,0.000833230801335509,0.019639396168320288,0.20833333333333334,0.6507018107789564,0.49703255,1.2380706
Bcr,-3.3417907,-2.3098593,0.0008323977402336551,0.019636986198488422,0.041666666666666664,0.45380192149719634,0.08024792,0.3466333
Mapkap1,-3.3420937,-1.4520789,0.0008314898275126853,0.0196328046267714,0.16666666666666666,0.595271259687846,0.24354537,0.56218183
Anapc1,-3.3437471,-1.6777887,0.0008265503079390801,0.019533339291401126,0.08333333333333333,0.5042322940105004,0.14501388,0.4049837
Chl1,-3.3437471,-1.584668,0.0008265503079390801,0.019533339291401126,0.25,0.7467052394728383,0.56172377,1.1819136
Pbrm1,-3.3441005,-1.0751752,0.0008254980699913784,0.019533339291401126,0.16666666666666666,0.6552019714989821,0.38814342,0.69275504
Akap10,-3.3466375,-2.0236018,0.000817980907700549,0.01938196383590278,0.125,0.5469481052894746,0.14124757,0.4804777
Map2k1,-3.346928,-1.2842846,0.0008171247963263206,0.01937876723502933,0.08333333333333333,0.51969713204043,0.21170954,0.45380336
Snca,-3.3477356,-1.3918706,0.0008147469465528125,0.019339443863846353,0.20833333333333334,0.6835601271473981,0.46260834,0.93357366
Pxdn,-3.347887,-28.275,0.0008143018151081572,0.019339443863846353,0.0,0.3947283831565413,0.0,0.28126523
Snapc3,-3.3498309,-1.597505,0.000808609288658032,0.019227727067470196,0.08333333333333333,0.5188756741312189,0.16447239,0.432429
Specc1l,-3.349995,-1.5249248,0.0008081304447670081,0.019227727067470196,0.08333333333333333,0.5179470695381978,0.16928737,0.42580727
Eif4e,-3.350929,-1.6505616,0.0008054097261260984,0.0191856022526669,0.08333333333333333,0.4969106039501411,0.14323552,0.39440304
Magi1,-3.3512697,-1.5850288,0.000804419149718613,0.01917900847643224,0.2916666666666667,0.74799099967856,0.5573602,1.1750399
Adam23,-3.3514464,-1.3022882,0.0008039059627109618,0.01917900847643224,0.20833333333333334,0.6691310403942998,0.44494584,0.86797285
Ube2k,-3.3527718,-1.2222482,0.0008000667333223397,0.019109149443885573,0.20833333333333334,0.7239901425050894,0.48341414,0.89619565
Mindy2,-3.3540466,-2.9120097,0.0007963898220746041,0.019038251351552148,0.041666666666666664,0.45198042787242404,0.055213872,0.3557587
Tmem131,-3.3552203,-1.3436147,0.000793018025927801,0.018974527477008025,0.125,0.5845208757455623,0.24722546,0.53754
Stx6,-3.3556495,-2.3236606,0.0007917886371538541,0.01896199704128704,0.041666666666666664,0.45508768170291797,0.08024792,0.34944624
Syngap1,-3.356066,-28.20944,0.0007905970987053477,0.01895035150955637,0.0,0.3956927033108325,0.0,0.27031407
Cdh12,-3.357063,-1.9435611,0.0007877513855593589,0.01889899975891069,0.20833333333333334,0.6845244473016894,0.5077308,1.2654121
Lrrc7,-3.3587544,-1.4953413,0.0007829462098667226,0.0188005046104726,0.5833333333333334,0.863066538090646,1.5747719,2.4678462
Copg2,-3.3642826,-1.4065341,0.0007674288921906061,0.018444377757747394,0.125,0.5839137112039716,0.25370106,0.56847364
Rufy2,-3.3646362,-1.6146681,0.0007664466927337843,0.018437262877132307,0.08333333333333333,0.506303796564163,0.15139861,0.40585503
Rsu1,-3.364674,-2.691961,0.0007663415263298534,0.018437262877132307,0.041666666666666664,0.45476624165148755,0.0663015,0.36669436
Cisd2,-3.3648508,-28.262651,0.0007658509269012274,0.018437262877132307,0.0,0.39672845458766387,0.0,0.27917448
ENSMUSG00000095041,-3.3682837,-1.8302319,0.00075637695938403,0.018244029532000796,0.125,0.5617700632165434,0.23383991,0.6610302
Ablim1,-3.369546,-1.5342948,0.0007529213277365723,0.01817699557617403,0.16666666666666666,0.6129147469552484,0.3153428,0.729387
Rras2,-3.3696723,-1.816859,0.0007525765721078853,0.01817699557617403,0.08333333333333333,0.5014821957927069,0.15079965,0.45326233
Greb1l,-3.3700383,-3.0428026,0.0007515776095876499,0.01817699557617403,0.041666666666666664,0.45308761027179545,0.060600027,0.415311
Cracd,-3.3703663,-1.7917554,0.0007506830350492977,0.01817193977637354,0.125,0.5563055823422265,0.21131803,0.5959263
Mmd,-3.3705053,-1.9561158,0.0007503048589531976,0.01817193977637354,0.041666666666666664,0.45769491767563125,0.11193661,0.37814456
Nsd3,-3.3705304,-1.3681613,0.0007502361186741034,0.01817193977637354,0.20833333333333334,0.7396335583413693,0.5009216,0.9852742
Vav3,-3.3706062,-28.772137,0.0007500299329256201,0.01817193977637354,0.0,0.3974070502517947,0.0,0.3773625
Chsy3,-3.3710732,-1.8355784,0.0007487596165142752,0.01817193977637354,0.20833333333333334,0.7033465480910033,0.5315054,1.2538285
Cnot10,-3.3723228,-2.8356228,0.0007453704804291089,0.018124981727719598,0.08333333333333333,0.48594592664023717,0.061963405,0.37591144
Kras,-3.3725247,-1.7991476,0.000744824080449627,0.018124981727719598,0.041666666666666664,0.4581592199721419,0.11568111,0.3554321
Kif3a,-3.373951,-0.84022903,0.0007409757087462216,0.018050786304633703,0.125,0.5722347226686667,0.32780626,0.5273913
