names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Mutant (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Uba52,-3.455451,-3.0204828,0.0005493728890117766,0.04951223162218637,0.08968609865470852,0.27502438,0.038270757
Tspan7,-3.475206,-1.1487,0.0005104613534752728,0.04684179001799458,0.57847533632287,1.2596743,0.76011693
Fau,-3.4875526,-1.3376195,0.0004874628622056951,0.04514174432205768,0.29596412556053814,0.64431316,0.30598113
Cfl1,-3.488376,-1.8687531,0.0004859645163739825,0.04514174432205768,0.21076233183856502,0.5618997,0.18768479
Bex3,-3.518008,-2.3743534,0.00043479913679557826,0.041404363083156294,0.17488789237668162,0.43498015,0.099933274
Hnrnpk,-3.5336473,-1.2214274,0.00040986759574661405,0.03990485949720159,0.36771300448430494,0.5191937,0.25612313
Gls,-3.5344706,-0.5858409,0.00040859313525140324,0.03990485949720159,0.6547085201793722,1.5695915,1.2626888
Rpl14,-3.5394092,-1.646185,0.00040102377676821363,0.03990485949720159,0.17488789237668162,0.41488338,0.15210007
Rpl31,-3.552579,-1.8902808,0.00038147438831614283,0.03850602475663146,0.20179372197309417,0.36853078,0.11351176
Pcsk1n,-3.5632796,-1.2354028,0.0003662502352218932,0.03772377422785501,0.4484304932735426,0.9271332,0.49996352
Ptma,-3.578919,-1.7350955,0.0003450185919167336,0.03627726736257822,0.27802690582959644,0.5961299,0.21900809
Dek,-3.6003199,-1.74098,0.0003178258954370487,0.033769837774121785,0.24663677130044842,0.46126476,0.16155326
Rps26,-3.6134899,-1.7616737,0.000302103236915958,0.03264742689453415,0.23318385650224216,0.5457463,0.19397911
Cox8a,-3.6266596,-1.4384251,0.00028711127330812743,0.03184726585463998,0.32286995515695066,0.7334981,0.33601177
Rpl41,-3.6381834,-1.1666168,0.0002745679260703721,0.03149418915629927,0.3991031390134529,0.6831604,0.36228716
Gria2,-3.6406527,-0.3377539,0.0002719477479866237,0.03149418915629927,0.8654708520179372,2.6540637,2.438342
Rps7,-3.6447682,-1.0784733,0.0002676327996566744,0.03149418915629927,0.20179372197309417,0.37551594,0.19540845
Uqcr11,-3.6455915,-1.5876168,0.0002667775476166282,0.03149418915629927,0.19730941704035873,0.4620712,0.17850283
Nrn1,-3.65053,-2.0625408,0.00026169960105250703,0.03149418915629927,0.31390134529147984,0.6645258,0.2036628
Rps3a1,-3.6744006,-1.7468796,0.00023840846164732915,0.029709814961335068,0.2242152466367713,0.5655814,0.20422894
Uqcrq,-3.6826317,-2.4059596,0.00023083849542717213,0.029126047160523444,0.16143497757847533,0.42152843,0.09433225
Snap25,-3.690863,-0.808531,0.00022349454901536607,0.028556379465330444,0.6816143497757847,1.9501013,1.4912319
Rpl24,-3.6916862,-1.9804583,0.00022277234285332352,0.028556379465330444,0.21524663677130046,0.5510393,0.17081384
Rps20,-3.6941555,-2.5000305,0.00022061884713289636,0.028556379465330444,0.19282511210762332,0.47317332,0.101619065
Cox6c,-3.7172027,-1.3338039,0.00020144079881300527,0.027017130845334393,0.29596412556053814,0.68836266,0.33141217
Calm3,-3.7995145,-1.2923543,0.000144979790715306,0.02032536121500415,0.34977578475336324,0.7760099,0.39125106
Myl12b,-3.7995145,-1.8628587,0.000144979790715306,0.02032536121500415,0.2914798206278027,0.45844758,0.14833759
Rpl37a,-3.8143308,-1.8233842,0.00013655251200819739,0.01969087223158206,0.3094170403587444,0.68562084,0.24554683
Elob,-3.8176231,-1.9067161,0.00013474352104347957,0.01969087223158206,0.13452914798206278,0.46021459,0.14484687
Vamp2,-3.9048736,-1.7100284,9.427459891328019e-05,0.014640120022010003,0.3094170403587444,0.59400564,0.22150655
Rpl18,-3.934506,-2.3226964,8.33679912187501e-05,0.013357404815270849,0.13452914798206278,0.5658512,0.14159347
Rps23,-3.9353292,-2.1120665,8.308276678566808e-05,0.013357404815270849,0.19730941704035873,0.5547057,0.15828829
Gng3,-3.989655,-2.2436705,6.616949062873906e-05,0.011248371738972487,0.15246636771300448,0.38039494,0.09324682
Chchd2,-3.997063,-2.1723974,6.413324118882468e-05,0.011248371738972487,0.3273542600896861,0.8114792,0.2449647
Ghitm,-4.0003552,-2.2497072,6.324740911351059e-05,0.011248371738972487,0.13901345291479822,0.31907392,0.076061934
Rps12,-4.002825,-1.7177471,6.25906493572835e-05,0.011248371738972487,0.21524663677130046,0.46628818,0.16603118
Tomm6,-4.011879,-3.6829307,6.0237344797881035e-05,0.011248371738972487,0.06278026905829596,0.45919755,0.044378944
Fth1,-4.0448036,-1.1370804,5.236694961020547e-05,0.01036454881108655,0.4349775784753363,0.95144516,0.54388636
Rpl13,-4.0489197,-1.3475049,5.145465027622531e-05,0.01036454881108655,0.29596412556053814,0.6469051,0.30561167
Cox7c,-4.0497427,-2.053348,5.127400710868894e-05,0.01036454881108655,0.24663677130044842,0.67196345,0.20768411
Ndufa4,-4.1402855,-2.0422914,3.468736999762448e-05,0.007449666228851522,0.2645739910313901,0.7669158,0.24682169
Nrgn,-4.1888494,-1.3900586,2.8037216402315683e-05,0.006152340486195098,0.5650224215246636,1.2873358,0.69357216
Atp5md,-4.2505836,-2.191412,2.132143725924155e-05,0.004891331538517822,0.23766816143497757,0.6528278,0.18368185
Rps27,-4.2761,-1.9981338,1.901957097494776e-05,0.004571036890979112,0.16143497757847533,0.41400075,0.12078343
Atp5g1,-4.2835083,-3.0564845,1.8396932315609925e-05,0.004529234994969916,0.11210762331838565,0.49797574,0.07471399
Rps25,-4.323841,-2.39472,1.5333583325950304e-05,0.003869429752303559,0.18834080717488788,0.63161707,0.15483351
Rps27a,-4.3279567,-1.7209151,1.5049912574695525e-05,0.003869429752303559,0.3183856502242152,0.6381486,0.2397166
Rnasek,-4.3328953,-2.4224107,1.4716110879198487e-05,0.003869429752303559,0.15695067264573992,0.54903185,0.1279281
Rpl32,-4.3880444,-2.2354724,1.1437452031861163e-05,0.0032985611659887594,0.15246636771300448,0.45309493,0.11485821
Cox6b1,-4.451424,-1.7892966,8.53025861263699e-06,0.0025324832481164053,0.273542600896861,0.63497996,0.2284225
Gapdh,-4.4835258,-2.1484482,7.34196648726842e-06,0.0022457518097723462,0.17040358744394618,0.66625535,0.19357923
Cox5b,-4.4925804,-3.1059165,7.036538426871467e-06,0.0022195880900262683,0.12556053811659193,0.6319914,0.09746314
Sncb,-4.510689,-1.8328155,6.461743831044469e-06,0.002174161407685429,0.336322869955157,0.66243035,0.23407012
Rplp2,-4.5798306,-2.2761958,4.653521983063934e-06,0.0016197465826568052,0.21973094170403587,0.7396612,0.20383832
Hspa8,-4.642388,-1.4536614,3.4440564330012485e-06,0.001337088678258254,0.5739910313901345,1.4461452,0.7817777
Mt3,-4.6884823,-1.7231902,2.752385192232584e-06,0.0012050702764590633,0.336322869955157,0.8857438,0.35874885
Rps15,-4.8777995,-1.9630053,1.072757884944043e-06,0.0005414209045312585,0.2825112107623318,0.69319,0.22834241
Rpl9,-4.8950853,-2.6658337,9.826316374090043e-07,0.0005220359867371836,0.14349775784753363,0.5678358,0.113741085
Dynll1,-4.9658732,-2.1130474,6.839257964289316e-07,0.0003950832052387807,0.30493273542600896,0.8065977,0.25208026
Rpl34,-5.0226684,-1.8160622,5.09584507956314e-07,0.0003214841264569396,0.16143497757847533,0.6415825,0.22749339
Rps16,-5.075348,-2.2500315,3.8678724807629295e-07,0.0002671282078920159,0.2600896860986547,0.7860846,0.22407705
Rplp1,-5.123912,-1.6699411,2.992605611472625e-07,0.00023236431570926677,0.5560538116591929,1.3867214,0.6644059
Rpl37,-5.1346126,-2.519513,2.8272574967632174e-07,0.00023236431570926677,0.273542600896861,0.93526477,0.23898111
Rpl38,-5.3840175,-2.573745,7.284141677972142e-08,8.092970023722027e-05,0.34080717488789236,0.96658415,0.24185596
Eif1,-5.547818,-2.6447353,2.8925663721285105e-08,3.6496956200331484e-05,0.21076233183856502,0.7923099,0.17667307
Ubb,-5.5840354,-2.2699168,2.3500100973323387e-08,3.388714560353232e-05,0.2242152466367713,1.0124154,0.30991766
Tmsb10,-5.639184,-4.0167704,1.7085768312147652e-08,2.8743957557136402e-05,0.07174887892376682,0.5968734,0.049206447
Rps19,-5.6992717,-2.9775507,1.2032022824953996e-08,2.4290247679017127e-05,0.19730941704035873,0.7937148,0.14308223
Ppia,-5.8243856,-2.4105752,5.7323002307917125e-09,1.4465459632402888e-05,0.3632286995515695,1.1899714,0.35777143
Tmsb4x,-5.9774857,-2.105591,2.2660757285735153e-09,7.624589468073689e-06,0.5426008968609866,1.6485567,0.68095946
