names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-Epen (for_DEGs),mean_expr_Rest (for_DEGs)
Cyp7b1,12.22748,1.2142711,2.2171059142155083e-34,2.8180527868954923e-33,0.543778801843318,0.521790778825451,1.0008425,0.55477554
Swap70,12.198204,3.38513,3.1775349764391596e-34,4.012235188765048e-33,0.2645161290322581,0.05542356522384735,0.3661331,0.041448604
Aldh1l1,12.174437,4.582684,4.25319216165754e-34,5.357865606363718e-33,0.24055299539170508,0.028361422525799984,0.32634273,0.015975885
Ahcyl1,12.1733675,1.118565,4.309321147851725e-34,5.426029017937013e-33,0.5557603686635945,0.5971118865543099,0.94941336,0.5478926
Pde8b,12.147513,0.8212049,5.913689414045237e-34,7.407964314936854e-33,0.6073732718894009,0.6383547405152573,1.0916501,0.75149035
Nnat,12.140019,1.9036711,6.481098349251779e-34,8.09986570439048e-33,0.4470046082949309,0.3374044101269582,0.87750983,0.3188017
Gm11266,12.134051,2.9363768,6.971287296867658e-34,8.700347871195261e-33,0.3142857142857143,0.13378869997772663,0.4541689,0.07241175
Calm1,12.1298685,0.5438656,7.336744687763332e-34,9.126774525935219e-33,0.7778801843317973,0.8389635459202613,1.6209077,1.3305892
Cecr2,12.127932,1.9099594,7.512315485007272e-34,9.34085687561987e-33,0.40184331797235023,0.26219466924047813,0.6056743,0.20010048
C030018K13Rik,12.09327,6.4094663,1.146309721503554e-33,1.418109678489894e-32,0.22304147465437787,0.00853812458237434,0.29859334,0.004085094
Cdh2,12.014309,0.5412463,2.9885838605653853e-33,3.653468986960505e-32,0.7631336405529954,0.7638280495953671,1.5401267,1.2580664
Sox2,12.0052185,2.5958436,3.335832114405874e-33,4.0668697329440034e-32,0.3105990783410138,0.12116712450812978,0.44712684,0.089166574
Alcam,11.979782,0.68317246,4.5351615859136015e-33,5.499088078226465e-32,0.7483870967741936,0.7169426089538942,1.5446689,1.1926714
Hapln1,11.942348,2.9529953,7.118515675215399e-33,8.569646782842194e-32,0.27926267281105993,0.08085232756700572,0.38504693,0.058886386
Ptar1,11.805411,1.8361578,3.659982655236917e-32,4.292611695600872e-31,0.4313364055299539,0.34538570049743855,0.6460416,0.22657202
Zfpm2,11.748787,0.8073869,7.163963827795939e-32,8.362107213417762e-31,0.7732718894009216,0.6687207662038755,1.6749829,1.2467997
Rab31,11.669533,1.6559263,1.824226190366558e-31,2.104635368619554e-30,0.4313364055299539,0.307001262157547,0.67655486,0.2676502
Ctnna1,11.63651,2.251342,2.687910254318627e-31,3.0825500867922106e-30,0.34838709677419355,0.1881728413393719,0.5203196,0.13396974
Hivep3,11.606941,0.4772679,3.7996414391467584e-31,4.331623481963233e-30,0.7502304147465437,0.781906600341525,1.5777622,1.3247855
Itpkb,11.582721,2.5845082,5.04201422870642e-31,5.72365535806259e-30,0.30599078341013825,0.12706956715420595,0.44408807,0.08911589
Tiparp,11.546023,2.5948856,7.731583573448441e-31,8.699650360911206e-30,0.32350230414746545,0.15962580740960725,0.4836567,0.09799344
Zcchc24,11.513601,2.4412796,1.1267270678776012e-30,1.2593659032392323e-29,0.2903225806451613,0.09889375603237063,0.39707914,0.08595169
Tlr3,11.510966,4.3879924,1.1616960695911713e-30,1.2968331279565758e-29,0.2248847926267281,0.021939267948622762,0.3036837,0.016805878
Plcb1,11.499392,0.4520951,1.3284880140879807e-30,1.479339947722505e-29,0.9069124423963134,0.8692553270472938,2.5308626,2.2463634
Trp53bp2,11.475098,2.3409219,1.7597907697643317e-30,1.946709674086768e-29,0.34101382488479265,0.18501744747197268,0.49748164,0.11976211
Grk3,11.426565,1.3567294,3.0805408582839647e-30,3.3799155925720756e-29,0.4857142857142857,0.4582374341079516,0.76457494,0.37038222
Ptchd4,11.391495,1.1329042,4.6101206727369224e-30,5.017170614679672e-29,0.535483870967742,0.46584750167050265,0.99704444,0.5765419
Maob,11.385885,4.4184327,4.9166263504207944e-30,5.348572875943593e-29,0.23225806451612904,0.03600861236914396,0.32982007,0.018106928
Nipbl,11.355858,0.3867361,6.935576978880084e-30,7.502373326187917e-29,0.7216589861751153,0.7987601158215161,1.3424755,1.1516535
Sugct,11.338706,2.8718798,8.438262607656388e-30,9.109526567606555e-29,0.29493087557603687,0.12116712450812978,0.46458426,0.07768661
C030037D09Rik,11.312753,4.389562,1.1347207495443732e-29,1.2176496222147487e-28,0.22857142857142856,0.03259336253619422,0.31112143,0.01726218
Ppp2r5a,11.309323,1.6143286,1.1799557007327262e-29,1.2651799552549222e-28,0.4543778801843318,0.3927908530700126,0.69295686,0.28253824
Bmp2k,11.289286,1.6824855,1.4823577887207618e-29,1.5849961712266961e-28,0.3990783410138249,0.2576286287029475,0.5968802,0.2266245
Adgrl3,11.213537,0.485591,3.499223320232365e-29,3.6959170839089483e-28,0.9345622119815669,0.8803548890043804,2.6891906,2.3794212
Slc38a3,11.174332,4.231474,5.445893162447417e-29,5.722766885997735e-28,0.22211981566820277,0.02613408567822407,0.29337958,0.017987907
Pik3r1,11.081768,1.1978095,1.5380463648766067e-28,1.5907354050898546e-27,0.5244239631336406,0.5044917959759447,0.88757825,0.48431224
Fam107a,11.077388,3.655752,1.6151673097338386e-28,1.669213292790317e-27,0.24055299539170508,0.0524537827604128,0.33176383,0.030738091
Id2,11.042795,2.5226538,2.375263303473368e-28,2.4406625225364973e-27,0.3050691244239631,0.1399138763085604,0.46092564,0.09703363
Pacrg,11.027259,1.1652503,2.8233870909747146e-28,2.8878725212977e-27,0.5262672811059907,0.5493355111738065,0.9469605,0.5327132
Pcsk6,11.0164385,2.7249954,3.184092029202586e-28,3.249394334397018e-27,0.27926267281105993,0.10212339446135571,0.4007228,0.07190349
Nebl,11.002833,0.54285467,3.703106956838661e-28,3.7704616873912395e-27,0.7778801843317973,0.7450070532333507,1.6543516,1.3618248
Tnfaip8,10.961007,3.4145598,5.8840928359884525e-28,5.934893937800665e-27,0.23410138248847925,0.04358155765090207,0.3504071,0.038600083
Hipk2,10.91209,0.98165196,1.0090915055434617e-27,1.0094671911374838e-26,0.56036866359447,0.5672655727967927,0.9514653,0.59051746
Scara3,10.9091215,4.6529813,1.0425860333804058e-27,1.0418105882086837e-26,0.21566820276497695,0.02516890637760784,0.30155075,0.013892441
Zhx3,10.897275,1.3844645,1.1876035874115707e-27,1.1845177577486602e-26,0.4838709677419355,0.47668720766203876,0.7850593,0.3762296
Yap1,10.8786,2.8339455,1.4578406020818126e-27,1.4486751840953515e-26,0.28663594470046083,0.12168683643923082,0.39348733,0.06543121
Csrp1,10.81577,2.300932,2.8984776693307574e-27,2.844488494335919e-26,0.28294930875576035,0.10461058727448215,0.38797477,0.091838926
Ccdc190,10.775744,5.7889943,4.4814025905635184e-27,4.362872739436295e-26,0.20184331797235022,0.011062439676293712,0.28405038,0.005923624
Itgb5,10.729388,2.1062427,7.408470977966973e-27,7.163210333860114e-26,0.28110599078341014,0.09852253322444131,0.40472806,0.10963341
Chd7,10.699779,1.3649323,1.0202213560383603e-26,9.825572701344352e-26,0.43870967741935485,0.319511470784765,0.6851201,0.32356358
Tox,10.693855,1.1755921,1.0875460112954037e-26,1.0470211867971155e-25,0.5087557603686635,0.40931026802286735,0.99825084,0.5645082
Cdc14a,10.679973,2.3666987,1.2630946690227595e-26,1.2147227543536704e-25,0.2903225806451613,0.12190957012398841,0.40982297,0.09368576
Angpt1,10.653797,1.872489,1.673947183788964e-26,1.600105330075043e-25,0.3493087557603687,0.20090578365134754,0.58446795,0.19626738
Abr,10.639822,0.5457238,1.9449958683258377e-26,1.8558962706646043e-25,0.6460829493087558,0.7087014626178633,1.1545358,0.91160184
Abtb2,10.59518,1.9236952,3.1373986984537625e-26,2.97466136300115e-25,0.31336405529953915,0.14447991684609102,0.4643595,0.14476992
Mfn1,10.570808,1.2357273,4.069700172192217e-26,3.8436851889913835e-25,0.4930875576036866,0.5003712228079293,0.77433074,0.40309674
Fgd4,10.552654,0.7381133,4.9381968461314324e-26,4.644359441916401e-25,0.5852534562211982,0.6385774742000149,0.9713199,0.6851509
Kidins220,10.532008,0.3686756,6.150807643364353e-26,5.768663224335084e-25,0.7225806451612903,0.7834286138540352,1.3210387,1.1403244
Lgi4,10.505775,4.764455,8.125208531284294e-26,7.5754459831925385e-25,0.2064516129032258,0.022496102160516743,0.27593702,0.011623468
Ddo,10.503684,3.9315372,8.30735078679728e-26,7.737210247530084e-25,0.223963133640553,0.04469522607469003,0.3079121,0.023356678
Lypd6,10.49115,2.3816464,9.486631031014572e-26,8.817218118414443e-25,0.28663594470046083,0.12202093696636722,0.42783535,0.09754106
Mmp14,10.366064,3.979249,3.537990441181615e-25,3.2116825390050675e-24,0.21013824884792626,0.028584156210557578,0.28423414,0.020629916
Tnfrsf19,10.333931,1.766936,4.9489854652737855e-25,4.4728973915878446e-24,0.40368663594470044,0.3310193778305739,0.6014134,0.21698253
Cxcl14,10.330631,3.079327,5.122212949599604e-25,4.626348301033323e-24,0.23225806451612904,0.055646298908604945,0.3329915,0.04568953
Rfx3,10.330446,0.46590272,5.13213608635305e-25,4.633753247322126e-24,0.8230414746543778,0.7929690400178186,1.7807751,1.5200943
Lars2,10.313082,0.45382562,6.149684634752541e-25,5.526489168421431e-24,0.7161290322580646,0.7998366619645111,1.3910019,1.1644276
Epb41l2,10.298493,1.1713773,7.157362266154162e-25,6.414887394648511e-24,0.4470046082949309,0.332578513623877,0.71273804,0.37950817
Fchsd2,10.297393,0.73497957,7.239692284947555e-25,6.48435105655136e-24,0.6036866359447005,0.6452223624619496,1.0720749,0.7675365
Ckap5,10.259517,0.67856944,1.0724225729213782e-24,9.532250921070933e-24,0.5861751152073733,0.6689063776078402,0.98029256,0.71315235
Cdh19,10.245684,1.9264568,1.2374700503570127e-24,1.0952180584022704e-23,0.30414746543778803,0.13846610735763606,0.5068869,0.16012655
Shc3,10.235749,1.2458333,1.371299115640698e-24,1.211269139949558e-23,0.4737327188940092,0.46525354517781575,0.75234324,0.3873652
Pou3f2,10.208397,3.4274397,1.8184433025277473e-24,1.601493659092775e-23,0.23410138248847925,0.06414730121018636,0.32155678,0.034645338
Dbi,10.193182,1.8187288,2.1268617466764975e-24,1.8657778365392585e-23,0.35576036866359445,0.220283614225258,0.60463953,0.21143396
Atf7,10.151882,0.86263925,3.2503333815592353e-24,2.8264225877830634e-23,0.5548387096774193,0.6166010839705992,0.9341771,0.61503786
Phactr3,10.134935,0.77662516,3.866289118464697e-24,3.354445870621453e-23,0.5594470046082949,0.6292969040017818,0.95376587,0.6582047
Hsp90ab1,10.118452,0.51529694,4.575962796888123e-24,3.956117128455079e-23,0.7216589861751153,0.8124953597149008,1.4170693,1.1588979
Sgip1,10.105547,0.31703416,5.2203413364993056e-24,4.5059611857287616e-23,0.7963133640552995,0.8141287400697899,1.7481673,1.57031
Ccdc50,10.099983,1.0264972,5.525143719871835e-24,4.7629326837650373e-23,0.5262672811059907,0.5592471601455193,0.8524687,0.5071024
Shroom2,10.080576,2.0125613,6.733047674266196e-24,5.781942825424503e-23,0.34285714285714286,0.22054347019080853,0.48806182,0.14490108
Vcam1,10.042093,4.30063,9.953947007099329e-24,8.49357116801394e-23,0.19723502304147467,0.020046031628183237,0.26850525,0.01550855
Syt11,10.016275,0.42318314,1.2928323305079066e-23,1.0996646002135946e-22,0.7013824884792627,0.7959017002004604,1.2844889,1.0813274
Pnisr,10.0136595,0.41976386,1.3274934877162412e-23,1.127362516274823e-22,0.6516129032258065,0.7400697898878907,1.1490408,0.959765
Gm12239,10.010928,4.4423327,1.364657849860037e-23,1.158191927534403e-22,0.20829493087557605,0.0359343678075581,0.36917266,0.020331072
Igsf11,10.0058565,1.2571938,1.4364276896188226e-23,1.218019915190313e-22,0.46359447004608295,0.4265350063107877,0.72638613,0.36924112
Abi1,10.005851,0.6129309,1.4365110201853747e-23,1.218019915190313e-22,0.6064516129032258,0.6786324151755884,1.0105443,0.7619127
Lix1,10.000841,1.5990024,1.51108632345318e-23,1.2804443239100268e-22,0.42119815668202765,0.3689212265201574,0.657825,0.267881
Limch1,9.997268,0.482584,1.5665985274079785e-23,1.3270650199070737e-22,0.6995391705069124,0.7315316653055164,1.3117505,1.0788999
2900052N01Rik,9.979355,4.8524756,1.876838614229498e-23,1.5858696089417173e-22,0.1935483870967742,0.017855817061400252,0.271577,0.010742947
Hsp90aa1,9.954431,0.5077722,2.4119879625227818e-23,2.0335775510821195e-22,0.7161290322580646,0.7984631375751726,1.3555883,1.1068631
Vegfa,9.904284,2.9121015,3.988185107518979e-23,3.3342418742699117e-22,0.2645161290322581,0.11292597817209889,0.3855133,0.060614962
Pdgfrb,9.900664,3.854625,4.135183750141097e-23,3.4528398808667267e-22,0.20276497695852536,0.0296607023535526,0.27813697,0.021924373
Itih3,9.879528,4.4036007,5.107270441104864e-23,4.259228949487513e-22,0.1935483870967742,0.019303586012324597,0.2665749,0.0143304225
Cyp2d22,9.855778,4.6835318,6.471351794490873e-23,5.376784870685521e-22,0.1935483870967742,0.020454376716905486,0.2645247,0.011715003
Adgrg1,9.854122,2.9757216,6.578876666296634e-23,5.464433261928611e-22,0.2359447004608295,0.07149751280718687,0.3268185,0.047969647
Tead1,9.776659,1.1283813,1.418141126315726e-22,1.1617515873202304e-21,0.48110599078341015,0.4417180191550969,0.76651835,0.4233552
Ngef,9.730904,1.8611794,2.2260556490258528e-22,1.8130983719104173e-21,0.3723502304147465,0.29348875194891977,0.55794394,0.187005
Gm9750,9.612547,4.4482756,7.077642880706767e-22,5.668443046336538e-21,0.19539170506912443,0.028212933402628256,0.29354236,0.015507253
Pon2,9.598394,3.1768029,8.119969123398842e-22,6.49162660951285e-21,0.2119815668202765,0.04569752765609919,0.29847044,0.037738975
Rhoq,9.574823,1.8304013,1.0203132931835764e-21,8.128021994616868e-21,0.36129032258064514,0.26449625064963994,0.53715354,0.18228836
Nol4,9.559444,0.45996976,1.1839072448301293e-21,9.411712327983898e-21,0.6912442396313364,0.7320142549558245,1.3344775,1.1099354
Pantr1,9.557911,1.4529732,1.2015715139656502e-21,9.543667330847479e-21,0.42304147465437786,0.36546885440641474,0.6726724,0.30044672
Sh3pxd2b,9.539589,2.581967,1.4340016399590883e-21,1.134617905350433e-20,0.27373271889400924,0.13486524612072165,0.3699929,0.07211209
Diaph3,9.504285,2.336755,2.014278895059912e-21,1.5900021712767282e-20,0.2764976958525346,0.13323186576583265,0.4023917,0.09355083
Tmsb4x,9.463597,0.69669175,2.9752825710541832e-21,2.3335038728612346e-20,0.687557603686636,0.7226594401960057,1.4132825,1.0710602
Mt2,9.433839,2.9255455,3.953472735060989e-21,3.0862815918387206e-20,0.21935483870967742,0.0587274482144183,0.31499526,0.04758261
Plce1,9.359434,2.3009903,8.016477809587866e-21,6.195075028577106e-20,0.2847926267281106,0.15004825896503082,0.44185692,0.106827974
Pou3f3,9.285689,1.9489644,1.6066345547948724e-20,1.2229538381682215e-19,0.3317972350230415,0.22455267651644517,0.47289032,0.14548405
Gm5089-1,9.2792225,5.097663,1.7071927494793822e-20,1.2976596655872983e-19,0.17695852534562212,0.012695820031182716,0.24184014,0.007958333
Hspa8,9.271175,0.7312752,1.8410601855900375e-20,1.3970428462808333e-19,0.6294930875576037,0.6728042170910981,1.1534609,0.83578545
Alpk1,9.2556715,3.305754,2.1288801708344448e-20,1.6077293476762658e-19,0.22119815668202766,0.06860197490533819,0.31394622,0.0366187
Nfat5,9.23962,0.4042928,2.4737327266315822e-20,1.862925963133145e-19,0.6700460829493088,0.7555869032593363,1.2215885,1.0324178
Acaca,9.207279,0.5585201,3.344964646074113e-20,2.503598886908396e-19,0.5972350230414747,0.6855742816838667,1.0354809,0.8035122
Ehbp1,9.206964,0.35294634,3.3548164623737436e-20,2.5088761019755775e-19,0.7235023041474654,0.7743707773405598,1.3804389,1.2031698
Fgf1,9.154418,2.5810578,5.465173479302812e-20,4.045432820629933e-19,0.25990783410138246,0.1216497141584379,0.37059596,0.07229171
Gm35188,9.126685,2.3235164,7.062901386868342e-20,5.1923436461054e-19,0.29308755760368665,0.1714306927017596,0.4365335,0.103770815
Cyp4f15,9.078734,5.5808067,1.0984468447182963e-19,8.029180282258058e-19,0.17050691244239632,0.009540426163783504,0.22620372,0.005289389
Pcdh11x,9.0752125,1.0220971,1.1345543953858445e-19,8.288601578036336e-19,0.4949308755760369,0.43748607914470267,0.8953185,0.5382771
Nrf1,9.062725,0.7988346,1.2723109084300461e-19,9.277338971374582e-19,0.5419354838709678,0.6112554755364169,0.8943542,0.6048839
Pard3,9.059577,0.6874726,1.3095724801044717e-19,9.543860195391145e-19,0.5788018433179724,0.6104016630781796,0.96348655,0.69636065
Cyp2j6,9.0589285,2.4936607,1.3173842821725533e-19,9.598187543919877e-19,0.25161290322580643,0.10980770658549262,0.3487938,0.07148672
Ubr5,9.022495,0.34261632,1.8385302308683538e-19,1.3294216174228382e-18,0.6709677419354839,0.7582225851956345,1.2095122,1.0489633
Wwox,9.018484,0.6742003,1.907102509344859e-19,1.3767824939843192e-18,0.5963133640552996,0.6613334323260821,1.1420149,0.84876305
Gk,9.007185,1.5834575,2.1141369436163168e-19,1.5233805222571852e-18,0.4046082949308756,0.3714455416140768,0.6090765,0.24675784
Slc1a4,9.001007,2.4185977,2.2365668042601465e-19,1.610735728503622e-18,0.29308755760368665,0.17826119236765908,0.4277792,0.09517348
Foxn3,8.988659,0.51042867,2.5026493059818464e-19,1.7951464722832945e-18,0.6451612903225806,0.7007201722473829,1.1653527,0.93585247
Sorbs1,8.95884,0.39375106,3.2811153001159548e-19,2.340418585455686e-18,0.7354838709677419,0.7495730937708813,1.4157617,1.2162421
Myh14,8.948285,2.9882894,3.6104634570393894e-19,2.56852404264359e-18,0.2119815668202765,0.060917662781201275,0.2826444,0.04033735
Klf7,8.919701,0.70019156,4.675494149096271e-19,3.299121002789307e-18,0.5612903225806452,0.6349766129631005,0.9331099,0.66748744
Amot,8.907221,2.8532183,5.23277198476603e-19,3.6855722996241996e-18,0.24423963133640553,0.10806295938822481,0.3452997,0.055503484
Mras,8.845608,1.2858441,9.10314284889908e-19,6.3516345975050185e-18,0.4433179723502304,0.43841413616452596,0.6612492,0.32525164
Ltbp1,8.773291,2.2679584,1.7351911961374786e-18,1.1945833318015385e-17,0.2543778801843318,0.11856856485262454,0.35847932,0.085734606
Itgav,8.76697,1.4798275,1.8353944243485957e-18,1.2613055801086129e-17,0.376036866359447,0.29478803177667234,0.5545239,0.2356352
Utp14b,8.763094,2.8812802,1.899630211208853e-18,1.3044483459029358e-17,0.2313364055299539,0.09291706882470858,0.3089367,0.047959227
Gm41492,8.759484,5.2504964,1.9614509148261726e-18,1.3462116495882313e-17,0.16682027649769585,0.011767763011359417,0.22903013,0.0067383517
Gabbr1,8.758704,0.7816673,1.9750837691818646e-18,1.355222187893685e-17,0.5456221198156682,0.6240997846907714,0.8958682,0.6114723
Cables1,8.750314,2.0593736,2.1276053905085644e-18,1.4565288367634426e-17,0.3170506912442396,0.21471527210631822,0.4950126,0.14295083
Zfp36l1,8.750105,2.6177373,2.131542100316539e-18,1.458852171052099e-17,0.20921658986175115,0.05846759224886777,0.2804177,0.051391877
AW047730,8.69632,4.0727806,3.428224730067927e-18,2.327935266538418e-17,0.17511520737327188,0.022236246194966218,0.23520005,0.015634457
Ncan,8.680787,1.735394,3.9303964452796446e-18,2.6628782774751398e-17,0.38064516129032255,0.33127923379612445,0.5845125,0.21389681
A830019P07Rik,8.668535,2.9614286,4.377164023752567e-18,2.958108584462562e-17,0.223963133640553,0.08526987898136462,0.33249348,0.049400486
Nr2f1,8.664722,1.3574858,4.526141104483471e-18,3.055713856217861e-17,0.42857142857142855,0.41276264013661,0.66870856,0.31584516
Crlf3,8.660778,1.7712593,4.685546760787222e-18,3.157778817716395e-17,0.33087557603686635,0.23245972232533968,0.466517,0.16053663
Cpt1a,8.6364,3.7381015,5.801209666812704e-18,3.892097471841632e-17,0.17972350230414746,0.028584156210557578,0.24095003,0.020212576
Ezr,8.63165,4.096738,6.047318567588953e-18,4.0541778919938914e-17,0.17603686635944701,0.02498329497364318,0.23152772,0.015111997
9530026P05Rik,8.601448,1.6848023,7.871640990370577e-18,5.253626264561784e-17,0.32903225806451614,0.22455267651644517,0.57095903,0.2147033
Usp54,8.593871,1.2636801,8.408708047214903e-18,5.60233040487638e-17,0.44055299539170506,0.4196302620833024,0.67771655,0.3391302
Gm10561,8.593335,4.41519,8.44803298407722e-18,5.621561324471394e-17,0.17327188940092167,0.0227930804068602,0.2471992,0.01305833
Itm2b,8.591044,0.56867886,8.61820380057528e-18,5.733377967849908e-17,0.631336405529954,0.7269656247679858,1.1320008,0.8825884
Lcat,8.577287,4.5102553,9.713752166470539e-18,6.443063952433063e-17,0.16774193548387098,0.016185314425718317,0.24159701,0.011920548
Srgap3,8.571023,0.33414403,1.0257017343845234e-17,6.789998916706613e-17,0.7069124423963133,0.7510208627218057,1.3116252,1.1478711
Slc14a1,8.545996,4.959171,1.2743278011066355e-17,8.404808054917844e-17,0.1631336405529954,0.01161927388818769,0.22121951,0.0079280045
Foxo1,8.537732,1.311527,1.3688210237824091e-17,9.014760026723856e-17,0.4,0.3376642660925087,0.61523,0.29452828
Cdk19,8.515501,0.9841982,1.6587148115393625e-17,1.0883923561920066e-16,0.49032258064516127,0.4742371371297052,0.7948518,0.47855628
Ccdc80,8.507448,4.565941,1.7780374827802683e-17,1.1649809110535433e-16,0.17050691244239632,0.021530922859900513,0.23367038,0.011052096
C030005K06Rik,8.484084,5.6589804,2.174245724458005e-17,1.4214594310507687e-16,0.15944700460829492,0.008946469671096592,0.22221714,0.0049128598
Myorg,8.47392,4.98344,2.372707759817425e-17,1.5474685795002594e-16,0.1631336405529954,0.013289776523869626,0.2251308,0.007949611
Gpld1,8.465356,2.515987,2.5537247219169142e-17,1.6614669074553871e-16,0.26175115207373273,0.14384883807261117,0.37269342,0.07599711
Kcnj16,8.463566,3.2998366,2.5932326560069252e-17,1.6867625627428247e-16,0.1935483870967742,0.04944687801618532,0.25372833,0.028906003
Mfap3l,8.451538,1.8010824,2.87490586648794e-17,1.8650101553001196e-16,0.35391705069124424,0.293897097037642,0.50821793,0.17400423
Igf1r,8.422633,0.5367155,3.6811420775906476e-17,2.3794151461356914e-16,0.6,0.689249387482367,1.0874457,0.8568444
Prxl2a,8.406171,1.6427437,4.23613134717059e-17,2.726996868674503e-16,0.3631336405529954,0.2953819882693593,0.5456382,0.20896898
Abhd3,8.3997135,2.3491812,4.475677998479857e-17,2.8791349729268315e-16,0.2820276497695853,0.17555126586977504,0.40568343,0.09366605
Arhgap42,8.388474,1.7066469,4.9249253395981096e-17,3.162072732974939e-16,0.3456221198156682,0.27258890786249906,0.48712236,0.17587303
Daam1,8.357775,0.6414817,6.391233920772998e-17,4.08303507967595e-16,0.5649769585253456,0.6373895612146411,0.9298627,0.68485296
Arhgef19,8.346558,4.3121414,7.028118824395679e-17,4.478196651921079e-16,0.16589861751152074,0.018895240923602345,0.21516779,0.01201276
Igdcc4,8.342814,2.1589532,7.254291124799921e-17,4.621213905248314e-16,0.29861751152073734,0.20268765312940826,0.43225065,0.114290394
Gm14964,8.285984,3.9703202,1.1713651039440245e-16,7.398820014803936e-16,0.17419354838709677,0.03021753656544658,0.23957314,0.017123392
Epb41l5,8.282748,2.2392442,1.2036517829759582e-16,7.590265995908002e-16,0.27373271889400924,0.16211300022273367,0.3872269,0.09545293
Rgs12,8.270092,2.1249287,1.3385593735912765e-16,8.42517928517161e-16,0.26175115207373273,0.14024797683569679,0.36304787,0.09562767
Xpr1,8.247401,0.6487343,1.6187557988795726e-16,1.0157862754762753e-15,0.5686635944700461,0.6360531591060955,0.93246245,0.6844879
Smpdl3a,8.2275305,3.0625567,1.911122695358919e-16,1.1961767254669031e-15,0.20092165898617512,0.06362758927908531,0.27590016,0.03732397
Eya4,8.21809,2.4104245,2.0677008070715076e-16,1.2917721619625996e-15,0.21935483870967742,0.08322815353775335,0.3223101,0.069094084
Gm38604,8.205793,2.493721,2.2907262914809615e-16,1.4249921442712264e-15,0.2783410138248848,0.1757368772737397,0.45702162,0.09791103
E130114P18Rik,8.170398,2.670229,3.073743252571241e-16,1.9008396132701783e-15,0.22119815668202766,0.09139505531219838,0.3001611,0.053538516
Lfng,8.1680155,4.8981547,3.1350474690348133e-16,1.937858879525315e-15,0.15668202764976957,0.011916252134531145,0.21182293,0.007880928
Gprc5b,8.155382,1.9756508,3.48077814006686e-16,2.145641399944862e-15,0.27004608294930876,0.15234984037419258,0.3768733,0.11008917
Samd4,8.139855,1.2885966,3.9575049520953514e-16,2.4333674613913522e-15,0.4,0.3463508797980548,0.6217974,0.30230173
Vav3,8.136173,1.2241794,4.0796818021965737e-16,2.5067699525502385e-15,0.423963133640553,0.39598336921820476,0.7056285,0.3638043
mt-Co3,8.127058,0.81218,4.3983602879465524e-16,2.698879674289195e-15,0.5778801843317972,0.6088054050040834,1.1116959,0.77082336
Hes5,8.111623,3.6619368,4.994812495160568e-16,3.0578858907487915e-15,0.17050691244239632,0.02865840077214344,0.23969974,0.021173777
Cmss1,8.110978,0.2664181,5.021398798765768e-16,3.073462089358455e-15,0.7299539170506912,0.8454228227782314,1.5119839,1.3710628
Tmem44,8.100959,1.5567805,5.452757071046176e-16,3.3306565696524383e-15,0.3511520737327189,0.28276041279976244,0.53332514,0.214705
Fut8,8.080317,0.39987597,6.45987308870576e-16,3.931524119898613e-15,0.6488479262672812,0.7398470562031331,1.1762522,0.9930381
Atp13a5,8.070956,3.5411706,6.974963438665247e-16,4.23925056767553e-15,0.16774193548387098,0.026059841116638206,0.23119234,0.0220972
Magi3,8.070424,0.72934175,7.005426335779407e-16,4.2568024794751854e-15,0.5299539170506913,0.5535303289034078,0.90256095,0.6335054
Lrmda,8.068091,1.5218939,7.140557833762869e-16,4.337933280425238e-15,0.3161290322580645,0.2039869329571609,0.551097,0.22793365
Nr2e1,8.058921,4.0140853,7.697116489619905e-16,4.66971144899722e-15,0.16682027649769585,0.026022718835845275,0.23108228,0.015961759
Slc30a10,8.041708,2.982031,8.859503935450702e-16,5.3579759339536426e-15,0.20921658986175115,0.07985002598559655,0.28201652,0.04040793
mt-Co1,8.029637,0.9983624,9.776125017391011e-16,5.899045120532146e-15,0.5124423963133641,0.5143292003860718,0.9611572,0.59237397
Fam171b,7.988389,0.5535571,1.3671345204677986e-15,8.194268250049019e-15,0.5723502304147465,0.6784468037716237,0.9774657,0.7558721
Ppara,7.9883223,4.125183,1.3678773861245221e-15,8.196892365112825e-15,0.1631336405529954,0.023127180933996586,0.22484674,0.014345089
2310022B05Rik,7.9787836,2.9690323,1.4778236639181084e-15,8.841933166216783e-15,0.2,0.06811938525503007,0.27140108,0.03904838
Gng12,7.9708433,1.2576737,1.5759529936620291e-15,9.414374597531953e-15,0.4064516129032258,0.3737842453040315,0.603306,0.29739583
Gpd2,7.967125,1.168214,1.6240873176520954e-15,9.695451283117484e-15,0.4423963133640553,0.45252060286584006,0.676432,0.3578279
Eci2,7.950352,2.7424376,1.8598212186030596e-15,1.1073209870122804e-14,0.21013824884792626,0.0811864280941421,0.28007355,0.047170285
Tbl1x,7.9358187,0.83446383,2.0911132815754617e-15,1.2420029592381224e-14,0.5013824884792627,0.5516370925829683,0.8059692,0.5275321
Col4a5,7.8933187,3.6856303,2.94254734211682e-15,1.7377197161028344e-14,0.1622119815668203,0.023201425495582448,0.22753125,0.019661808
Fzd2,7.8615437,4.636999,3.794275655396322e-15,2.2304131888098703e-14,0.15207373271889402,0.01277006459276858,0.20795865,0.009247654
Lrp1,7.845315,0.89514184,4.318688639469644e-15,2.5342468605055547e-14,0.5004608294930876,0.5607691736580296,0.8018677,0.50754297
