names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,10.459623,1.0655149,1.3238106333720726e-25,3.9886414383500544e-22,0.9611111111111111,1.9626967,2.6250682
Tenm2,8.742986,0.8723528,2.270298452460878e-18,3.4202046186323126e-15,0.9388888888888889,2.00872,2.5505822
Ptprd,7.634071,0.59453154,2.2745489639963692e-14,2.2844053428403537e-11,0.9944444444444445,2.7269194,3.1166754
Dpp10,7.554959,0.7931137,4.1899204219473456e-14,3.606922923236387e-11,0.9055555555555556,1.8016379,2.2790363
Cntnap2,7.132205,0.6808551,9.877370638814279e-13,6.613448385499427e-10,0.9166666666666666,1.8482038,2.2590494
Dlg2,6.9074554,0.6156763,4.9342457796854e-12,2.703069551671293e-09,0.9777777777777777,2.443591,2.8397136
Celf2,6.6622534,0.3746962,2.6966057656353118e-11,1.3541455286431991e-08,0.9833333333333333,3.0919652,3.3412435
Nrg3,6.4799814,0.5956989,9.173390591024148e-11,4.2522193616547315e-08,0.9777777777777777,2.347712,2.7277493
Grik2,6.2475905,0.5710318,4.16833273875768e-10,1.569898317734611e-07,0.9055555555555556,2.1722121,2.5300715
Rbfox1,6.01003,0.47432473,1.8548905697835505e-09,5.882931880797723e-07,0.9333333333333333,2.193504,2.4905336
Opcml,5.784831,0.5424281,7.25853448642358e-09,1.988178582508568e-06,0.9,1.8462636,2.1715212
Galntl6,5.6450367,0.75419515,1.6514616542751683e-08,3.980683171464866e-06,0.7666666666666667,1.1788284,1.5677823
Gm28175,5.550417,2.3166497,2.8498907477978766e-08,6.36053394304815e-06,0.40555555555555556,0.21821074,0.79515904
Frmpd4,5.5337853,0.9176758,3.133922423261656e-08,6.7446487580624075e-06,0.7166666666666667,1.0703479,1.5304382
Nrg1,5.5070405,0.79924375,3.64916808562413e-08,7.582719615162415e-06,0.8333333333333334,1.636869,2.1044667
Mir99ahg,5.3598294,0.35552007,8.33006421335543e-08,1.5686552171774943e-05,0.9833333333333333,3.4398308,3.6792295
Lingo2,4.9591007,0.48435456,7.082026544195241e-07,9.277454772895767e-05,0.8333333333333334,1.6251154,1.9030573
Tenm4,4.875494,0.90444577,1.0853660572107893e-06,0.00013347787470922889,0.65,0.92716074,1.3503778
Ralyl,4.787392,0.61862105,1.6896265700986185e-06,0.00019580172521950528,0.7111111111111111,1.1006849,1.406188
Kcnip4,4.633663,0.31486982,3.5925130974488287e-06,0.0003491690955681717,0.9833333333333333,2.784446,2.9905133
Xkr4,4.581072,0.71245265,4.625990202512656e-06,0.00040994436706384213,0.6888888888888889,1.0460758,1.3926702
Nfib,4.403295,0.26348147,1.0661911874261345e-05,0.0008682254183013361,0.9388888888888889,2.3345127,2.500845
Hs6st3,4.391383,0.6956384,1.1263189246690207e-05,0.000893052347375726,0.6555555555555556,1.0122062,1.344691
Gm26871,4.085049,0.8097987,4.406745177195944e-05,0.0024362427924571337,0.5833333333333334,0.7640325,1.1021081
Gm29260,4.0621247,3.0590186,4.862805077996109e-05,0.00266393303636405,0.25555555555555554,0.08157432,0.53552413
Nrxn3,3.9818892,0.32847804,6.836963613939318e-05,0.003462146448537675,0.9166666666666666,2.0738127,2.2755666
Erbb4,3.956942,0.5916439,7.591533864078723e-05,0.0036892405697530957,0.7444444444444445,1.4341472,1.7606739
Kcnq5,3.7766929,0.6224954,0.00015892452170171705,0.005985494798590918,0.6444444444444445,0.96314216,1.251024
Grm7,3.7090433,0.36907303,0.0002080439317835161,0.007170205054101783,0.7722222222222223,1.496913,1.7008932
Sgcz,3.5993655,0.5978797,0.00031899471771080703,0.010011825165022597,0.6388888888888888,0.9852603,1.2642417
Ccser1,3.555764,0.453429,0.00037688234841552184,0.01099363545974685,0.7111111111111111,1.2156969,1.4466456
Mctp1,3.5137358,0.93711394,0.00044185209813026196,0.011939913647233,0.4722222222222222,0.553674,0.8821833
Grik1,3.4083283,0.9590976,0.0006536223059188717,0.015506803210500476,0.4444444444444444,0.47659817,0.7825474
Epha6,3.3809087,0.28737018,0.0007224653436929276,0.016744523696513774,0.8333333333333334,1.6444592,1.8081484
Csmd3,3.3552873,0.40307143,0.0007928260496890154,0.017908063873306217,0.7444444444444445,1.3872371,1.6038113
Dcc,3.3550625,0.43354285,0.0007934704703240559,0.017908063873306217,0.7611111111111111,1.5349505,1.7779084
Fgf14,3.2948296,0.3206145,0.000984813681069132,0.020896081838459823,0.9444444444444444,2.4459536,2.6507702
Gm11867,3.1781845,1.2676724,0.001482003775066611,0.027821042830378187,0.36666666666666664,0.34362844,0.68677706
Etl4,3.1215477,0.84243995,0.001799031254409822,0.03148673606308071,0.49444444444444446,0.6203961,0.9327336
Marchf1,3.118401,0.51560056,0.001818351169922351,0.03148673606308071,0.6111111111111112,1.008665,1.249975
Gm28307,3.095252,1.1649237,0.001966457761400936,0.032874921701841926,0.35555555555555557,0.33208168,0.63293684
Anks1b,3.0480545,0.32611394,0.00230328127723024,0.03558864865792161,0.7277777777777777,1.3575664,1.5301538
Rims1,2.9271393,0.3861573,0.003420957005252183,0.04520764674045977,0.65,1.0229331,1.202386
Slc8a1,2.8853357,0.40188298,0.003909963712432976,0.04960303438130761,0.6555555555555556,1.1336817,1.3307642
