names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Hcn1,13.186434,1.680422,1.0503778157301155e-39,5.427625367051577e-37,0.9184782608695652,0.7477925541499982,2.5446393,1.5395201
Nfib,13.171592,1.3729068,1.27873380823565e-39,6.482939137224889e-37,0.9239130434782609,0.8177100227051574,2.5359092,1.7028707
Pam,13.158249,1.5772281,1.5258095371895056e-39,7.454273138960366e-37,0.907608695652174,0.7293761487728403,2.0889776,1.2153795
Gabrb2,13.06887,1.5240786,4.959706533659439e-39,2.37977347427552e-36,0.8804347826086957,0.7204382455760984,2.0439703,1.205063
Sh3rf3,13.036391,1.8415363,7.5968052254128e-39,3.581160638716525e-36,0.8586956521739131,0.6166792806429524,1.5981283,0.7421308
Igf1,13.002079,3.9990122,1.1906156176373807e-38,5.515834766537313e-36,0.6141304347826086,0.08354056294374167,0.7499436,0.06752114
Elavl2,12.943544,1.8781254,2.555599166872752e-38,1.1638805019300144e-35,0.8804347826086957,0.5403827440804412,1.5606054,0.7047412
Hcrtr2,12.889625,4.042794,5.149392049839295e-38,2.306069406319698e-35,0.6195652173913043,0.11150755036580531,0.8232845,0.07467936
Apba1,12.823283,1.5763533,1.2144621267834654e-37,5.293616747436687e-35,0.875,0.7283309907377374,1.8471769,1.0265044
Unc5d,12.822839,2.0492682,1.2214523198402478e-37,5.293616747436687e-35,0.9021739130434783,0.6366814430388871,2.3489861,1.1906487
5330434G04Rik,12.763662,1.5640538,2.616066572503076e-37,1.115773155605677e-34,0.8695652173913043,0.6447904277939958,1.6045479,0.85209376
Kcnip1,12.701655,2.6258976,5.789182784365424e-37,2.4305522096234214e-34,0.7119565217391305,0.22867337009406422,0.95239305,0.22943978
Sema5a,12.642282,2.1972742,1.2341933887919928e-36,5.024663084369826e-34,0.8369565217391305,0.4331999855840271,1.5781407,0.6090049
Astn2,12.634255,1.8484246,1.366820358623519e-36,5.481561647196113e-34,0.9021739130434783,0.633257649475619,2.0228684,1.0373298
Hs3st5,12.601112,2.4911492,2.0818743050022977e-36,8.226465084619374e-34,0.7228260869565217,0.266010739899809,0.941534,0.24542491
Robo1,12.562337,1.5704396,3.401350610393191e-36,1.324554940598044e-33,0.9130434782608695,0.792554149998198,2.7249746,1.7578721
Gria4,12.332057,1.5293541,6.087286744343001e-35,2.2717415947291171e-32,0.9239130434782609,0.7913648322341154,2.6170418,1.6860203
Kcnn2,12.323971,1.6241407,6.729742753035791e-35,2.477098462658517e-32,0.8967391304347826,0.6418711932821566,1.7208045,0.91175884
Crispld1,12.179561,3.466628,3.994269078129661e-34,1.4503514882343783e-31,0.6086956521739131,0.1436191299960356,0.6990015,0.08757029
Pde11a,12.122352,3.215763,8.041775824271749e-34,2.8811002186424254e-31,0.6413043478260869,0.19313799690056582,1.0891439,0.1924614
Ncald,12.099506,1.4929215,1.062486613327118e-33,3.756449381592061e-31,0.9239130434782609,0.7005081630446535,1.8159473,1.0398014
Ntrk2,12.043013,1.2172176,2.1110305142656616e-33,7.366674015366017e-31,0.8913043478260869,0.7804447327639024,2.051624,1.3651699
Gabbr2,12.008503,1.2974429,3.2059647524446556e-33,1.104413755104973e-30,0.9021739130434783,0.7259883951418171,1.8144246,1.1282351
Hapln1,11.95789,3.7866085,5.90435074939773e-33,1.9831238079539625e-30,0.5760869565217391,0.08545067935272281,0.6740178,0.06739427
Rimbp2,11.937424,1.4485506,7.55261553037323e-33,2.505417028408996e-30,0.8369565217391305,0.6353479655458247,1.466793,0.798415
Col19a1,11.9132805,2.3685968,1.0092739105277459e-32,3.307218289741528e-30,0.7119565217391305,0.2703355317692003,0.9839695,0.2809193
Osbpl3,11.73609,2.1366248,8.324710729788479e-32,2.6949997266194756e-29,0.7282608695652174,0.34958734277579556,0.9186619,0.29450843
Zbtb16,11.67517,1.641896,1.707234841457798e-31,5.461119070234647e-29,0.8315217391304348,0.578152593073125,1.3867648,0.6739164
Sema6a,11.669382,2.1367447,1.8274593681985158e-31,5.776921555705191e-29,0.7554347826086957,0.3864201535301114,1.1437974,0.39630154
Pip5k1b,11.618135,1.6352044,3.3333064065461145e-31,1.0294935993551047e-28,0.8586956521739131,0.5917036075972177,1.5580987,0.79170144
9630014M24Rik,11.550469,2.0393817,7.341843276093783e-31,2.241765100325454e-28,0.7228260869565217,0.33261253468843477,0.8390784,0.277413
Atp11c,11.532357,1.9326873,9.0628269218388e-31,2.7057573265534287e-28,0.7608695652173914,0.4284787544599416,0.99053323,0.3669881
Luzp2,11.512231,1.9303668,1.1447840277063933e-30,3.380257892798988e-28,0.8695652173913043,0.5571052726420874,1.9291254,0.93358314
Chrna7,11.46209,1.9124806,2.0451966861962893e-30,5.973308147618945e-28,0.7717391304347826,0.4730601506469168,1.1625893,0.459904
Hdac9,11.430034,1.3269957,2.959933970823502e-30,8.551981268390054e-28,0.9021739130434783,0.7999062961761632,2.3890612,1.5988661
Cacna2d1,11.359922,1.2059246,6.620311895883061e-30,1.8924231983231686e-27,0.9184782608695652,0.826756045698634,2.6395593,1.8928696
Adamts17,11.239323,1.831404,2.613813644968993e-29,7.315955483366337e-27,0.7663043478260869,0.5055321295995964,1.2856457,0.5512114
Gm11906,11.206908,2.3143463,3.771362329331819e-29,1.0447062452489276e-26,0.657608695652174,0.28720222005982626,0.7267729,0.19458385
Snhg11,11.117782,1.2001208,1.027964813521514e-28,2.8185116876860285e-26,0.9293478260869565,0.8279093235304718,2.959159,2.1924212
Ptchd4,11.110856,1.8418567,1.1108993001575584e-28,3.0151377974983427e-26,0.8097826086956522,0.46725772155548345,1.3539402,0.5885434
Parm1,11.100912,2.1299584,1.241705511109054e-28,3.336462708350028e-26,0.7119565217391305,0.3982052113742026,1.0750203,0.3653022
Eps8,11.068746,2.1963272,1.7787242522516573e-28,4.732110956237825e-26,0.6739130434782609,0.257577395754496,0.7934665,0.23447263
Mctp1,10.991989,1.3747466,4.176208890456662e-28,1.1001444400644167e-25,0.8967391304347826,0.7421342847875446,2.2663016,1.4662986
Bach2,10.945911,1.37172,6.951487942339335e-28,1.813460980685999e-25,0.8532608695652174,0.6157782823368292,1.3478444,0.74240804
Pola1,10.936353,1.7856289,7.724493928246033e-28,1.9957418447304895e-25,0.75,0.45053519299383715,0.9584156,0.38272384
Homer2,10.916314,1.8744707,9.632597675381931e-28,2.4417726371463442e-25,0.7119565217391305,0.40198940425991997,0.8415588,0.3074802
Fnbp1l,10.771666,1.4775957,4.684471012385406e-27,1.1547865697504205e-24,0.8315217391304348,0.5234439759253252,1.1781533,0.5918687
A230057D06Rik,10.757709,1.0734912,5.4508508587108234e-27,1.3314942052141802e-24,0.907608695652174,0.7881572782643169,2.1924703,1.5646584
Thrb,10.705256,1.4265863,9.61641903621542e-27,2.327866482009985e-24,0.8695652173913043,0.6925072980862796,1.8705369,1.1128429
Fgf9,10.643966,2.6439216,1.8603962303584543e-26,4.46328988479747e-24,0.5815217391304348,0.19411107507117886,0.53936243,0.10829887
Osbpl8,10.620486,1.253593,2.3931089339223725e-26,5.6905165534950566e-24,0.8586956521739131,0.6593145204887014,1.325139,0.7695012
Kcnq5,10.591462,1.4877546,3.264518981448361e-26,7.694528511536618e-24,0.9456521739130435,0.7812015713410458,2.7344909,1.814053
Igsf11,10.524067,1.7666106,6.69214899312614e-26,1.536906354233328e-23,0.7336956521739131,0.42725339676361407,0.94597757,0.3804803
Rev3l,10.518627,1.0519716,7.089936675982764e-26,1.6144626990140412e-23,0.875,0.7425307240422389,1.5485119,1.0248555
Gm3764,10.467201,1.456078,1.2220221334711378e-25,2.7136970848239235e-23,0.782608695652174,0.5378959887555411,1.0971233,0.5465817
Rims2,10.465124,1.0098515,1.249130828578204e-25,2.751159456057077e-23,0.9184782608695652,0.8087360795761704,2.3393247,1.7325788
Rph3a,10.444489,1.6306597,1.5529000354964416e-25,3.392392191364991e-23,0.7554347826086957,0.41896421234728076,0.88564706,0.37846813
Gabrg3,10.412465,1.6073862,2.1751554457676965e-25,4.6757141462222406e-23,0.8695652173913043,0.6524669333621653,2.0724008,1.1875179
Cracd,10.360022,1.4045248,3.7687743704057023e-25,7.973776955338679e-23,0.8152173913043478,0.5555195156233106,1.1451513,0.5930346
Gm16070,10.359219,3.7699783,3.8005324761624444e-25,7.978149033944131e-23,0.5,0.08624355786211121,0.4500455,0.040819764
Ubash3b,10.32281,1.5306827,5.5572350956173685e-25,1.1575419148778193e-22,0.782608695652174,0.4390744945399503,1.0169932,0.476759
A330076H08Rik,10.3086,1.2413414,6.443248441082258e-25,1.331769889322156e-22,0.8369565217391305,0.6567196453670667,1.4005562,0.82996446
Pde10a,10.292442,1.2407151,7.6218254744574575e-25,1.5633469503715412e-22,0.8913043478260869,0.7444768803834649,2.1417336,1.4302446
Sorcs3,10.181327,1.489149,2.4026283834270124e-24,4.8540319295251e-22,0.8804347826086957,0.5827296644682308,1.6423153,0.9100422
Robo2,10.151647,1.2270726,3.2581847508278543e-24,6.484994389240329e-22,0.9184782608695652,0.7854542833459474,2.4110677,1.6741244
Necab1,10.008893,1.5797079,1.3930273014194784e-23,2.6928520567727617e-21,0.7608695652173914,0.4063502360615562,0.9793085,0.44226354
Slc35f4,9.99738,1.330536,1.5648163894983242e-23,3.0033297418442837e-21,0.8532608695652174,0.5914152881392583,1.3963134,0.7924832
Nmnat2,9.979332,1.2224568,1.8772617823360668e-23,3.552255217702121e-21,0.842391304347826,0.6365372833099073,1.2574615,0.7316193
Eepd1,9.9777355,2.47225,1.9076999150526215e-23,3.5846081620604155e-21,0.5760869565217391,0.2358813565430497,0.627855,0.14620121
Afap1,9.937218,2.4335766,2.867235040128298e-23,5.350180939461623e-21,0.5815217391304348,0.23173676433488305,0.6646165,0.16100645
Kcnh7,9.857755,1.2725765,6.345249321419044e-23,1.1598425120172088e-20,0.9293478260869565,0.7961941831549356,2.6403363,1.8544773
Cnr1,9.805595,1.7591791,1.0651681718551807e-22,1.933855998496534e-20,0.7282608695652174,0.43947093379464447,1.0132366,0.41759765
Egfem1,9.789294,1.3479794,1.2516593146264095e-22,2.2571869653699075e-20,0.9130434782608695,0.7724799077377734,2.7018147,1.8661089
Mtcl1,9.780919,1.6676496,1.3596956992360026e-22,2.435668229231426e-20,0.6956521739130435,0.4081522326738026,0.7779663,0.31516987
Cadps,9.66086,0.892637,4.421357671558767e-22,7.66463746030865e-20,0.9239130434782609,0.82877428190435,2.5539804,1.9997253
Mtus2,9.607618,1.1624122,7.424616981415321e-22,1.2626547993077825e-19,0.8315217391304348,0.6209680325800987,1.2496686,0.74767447
Dscaml1,9.585892,1.0845807,9.16622296648289e-22,1.53935256943372e-19,0.907608695652174,0.7373049338667244,1.821067,1.2359923
Fam110b,9.581062,1.3047642,9.605196628131052e-22,1.6030536235893251e-19,0.7717391304347826,0.5368868706526831,0.94189644,0.49068058
Dock3,9.547167,0.8705208,1.3329124697854986e-21,2.183863296532704e-19,0.9184782608695652,0.8056366454031066,2.0493755,1.5473584
Scn1a,9.517487,1.0744587,1.774173253201797e-21,2.889214261426199e-19,0.8858695652173914,0.6827044365156594,1.4776464,0.9579052
Fat1,9.473419,2.3726416,2.708312482454944e-21,4.331687881164545e-19,0.5489130434782609,0.19093956103362525,0.5648125,0.13678311
Mpped1,9.453843,1.431995,3.2661357702851136e-21,5.192962612281717e-19,0.7391304347826086,0.45147223123220526,0.8995823,0.43215486
Sox1ot,9.434712,3.2016115,3.920685959213877e-21,6.196990101416287e-19,0.47282608695652173,0.0813421270768011,0.46422648,0.06223893
Myo3b,9.39218,4.080763,5.877069374201185e-21,9.234903747648295e-19,0.44565217391304346,0.06285364183515335,0.44461492,0.032552335
Vwc2,9.384383,2.388595,6.328566254926785e-21,9.88654507383039e-19,0.5380434782608695,0.15871986160666018,0.5913736,0.14324263
Snx7,9.351562,1.9595613,8.636313806395849e-21,1.3413742888893438e-18,0.6304347826086957,0.3554258117994738,0.750892,0.2528369
Rcan2,9.313988,1.5824494,1.2312070079149303e-20,1.901294959923803e-18,0.6902173913043478,0.36530075323458394,0.78467333,0.33498818
Abtb3,9.273498,2.1834576,1.8014036693466132e-20,2.7502111701899717e-18,0.5380434782608695,0.1542869499405341,0.5199153,0.13986222
Syt1,9.260274,0.72990876,2.0390821052733802e-20,3.095487919135352e-18,0.9836956521739131,0.9506973726889394,3.6227937,3.1342995
Kif5c,9.224687,1.0558116,2.843917210991128e-20,4.269053377616291e-18,0.9184782608695652,0.7054456337622085,1.4044333,0.9075741
Coro6,9.120231,2.907018,7.4964520334402e-20,1.1128710836383323e-17,0.4782608695652174,0.11377806609723573,0.38732934,0.06115781
Ghr,9.117135,1.6092782,7.713660135079373e-20,1.1388244386240811e-17,0.6847826086956522,0.3974123328648142,0.8408723,0.35915527
Ptprn,9.054872,1.1637276,1.3672872550385845e-19,1.985892353669555e-17,0.842391304347826,0.5795941903629221,0.9990303,0.5685999
Garnl3,9.029095,1.2791104,1.7309788032065216e-19,2.5006129269978084e-17,0.7880434782608695,0.5192633437849137,1.1141356,0.611632
Npy,9.018692,2.9831944,1.9034798351396079e-19,2.7351071214011372e-17,0.483695652173913,0.11907593613724006,0.6863878,0.11757041
Htr2a,8.980105,2.5275626,2.705085227783592e-19,3.8458010619336035e-17,0.5,0.15133167549645007,0.46190104,0.09696308
Atrnl1,8.973734,1.0141375,2.8662850460325735e-19,4.0535304835208026e-17,0.8804347826086957,0.7495224708977547,1.956985,1.3886223
Grin2a,8.934276,1.008367,4.098549864900387e-19,5.735835149472573e-17,0.9293478260869565,0.8349010703859877,2.8779342,2.2343287
Nalcn,8.893822,0.9028621,5.9042507975736715e-19,8.177691697464152e-17,0.8641304347826086,0.7450174793671388,1.5976257,1.1339477
Mamld1,8.8899,1.4172175,6.116396059902908e-19,8.428080109209802e-17,0.6847826086956522,0.42076620895952715,0.69877964,0.32111466
Kcnc1,8.820261,1.5336546,1.1419292208067318e-18,1.5575450844201462e-16,0.6684782608695652,0.3956824161170577,0.72629744,0.31385037
Atxn1,8.819578,0.8358611,1.1489199518050487e-18,1.55916561136372e-16,0.8913043478260869,0.7894547158251343,2.0099788,1.5306029
Arhgap6,8.711765,1.7798489,2.991798674944013e-18,3.999484099290827e-16,0.592391304347826,0.2530363642916351,0.6436226,0.23354654
Tcf4,8.640291,0.5791738,5.606975587155313e-18,7.421646996397205e-16,0.9619565217391305,0.9337586045338234,3.1599178,2.7792075
A830082K12Rik,8.623546,1.2336564,6.491219898538341e-18,8.508247740181718e-16,0.7554347826086957,0.5342199156665586,0.9784938,0.5342038
Mgll,8.614813,1.2977853,7.005592094940216e-18,9.137876679176873e-16,0.7228260869565217,0.4734926298338559,0.8350749,0.42579195
Vstm2a,8.613863,1.336542,7.063882576799291e-18,9.16939733519792e-16,0.7282608695652174,0.4556168234403719,0.8403187,0.41971865
Frmpd3,8.606869,1.7603742,7.508326736253341e-18,9.69945862515035e-16,0.592391304347826,0.30122175370310306,0.5699755,0.20437494
C130071C03Rik,8.554714,0.85164917,1.1816091052732231e-17,1.5047315951986496e-15,0.8967391304347826,0.7762641006234908,1.8259684,1.3574985
Fgf14,8.552879,0.64574224,1.2005494743374911e-17,1.515399293998691e-15,0.9510869565217391,0.9244242620823873,3.5034518,3.072704
Sesn3,8.526529,1.3507873,1.5080356548694663e-17,1.8846938626205844e-15,0.6902173913043478,0.4627166900926226,0.7935674,0.3885986
Chn2,8.523145,1.5105815,1.552785895919394e-17,1.93036749141238e-15,0.6195652173913043,0.290337694165135,0.680394,0.29421693
Nmt2,8.522686,1.0941129,1.558949555774047e-17,1.93036749141238e-15,0.7771739130434783,0.5785850722600642,0.96789277,0.56795293
Nol4,8.507624,0.9508271,1.7753446228633552e-17,2.168341364379016e-15,0.8967391304347826,0.7307096262659026,1.6039697,1.116858
Arl4c,8.496368,2.9873853,1.9561511788223223e-17,2.3783611843871403e-15,0.44021739130434784,0.09471294193966916,0.41421184,0.06270304
Slc24a3,8.4631605,1.0152963,2.6022629937653025e-17,3.1496759748862016e-15,0.907608695652174,0.7291238692471258,1.7319642,1.1943324
A330102I10Rik,8.439246,1.3335757,3.193905324963202e-17,3.831260539364341e-15,0.6793478260869565,0.4161891375644214,0.7044142,0.34058926
Mir124a-1hg,8.4357195,1.0621428,3.2917237790148555e-17,3.931049686316852e-15,0.7880434782608695,0.5858651385735395,0.9709208,0.57976025
Pak5,8.429132,0.94388735,3.482363009639383e-17,4.14031389685886e-15,0.8695652173913043,0.7406926874977475,1.6793655,1.1840503
Ctnna2,8.424638,0.6443005,3.618676389161416e-17,4.2834288359809356e-15,0.9239130434782609,0.886330053699499,2.8875682,2.4718504
Mtss1,8.4148,1.2817156,3.935672037700392e-17,4.638224019868839e-15,0.7010869565217391,0.45140015136771544,0.7970062,0.40635514
Il1rapl1,8.355605,0.71362185,6.509837761762975e-17,7.638399155396118e-15,0.9510869565217391,0.9248567412693264,3.3278687,2.8559191
Purg,8.341854,0.9716509,7.313472008359907e-17,8.507055968165832e-15,0.8315217391304348,0.6706670991458537,1.1724893,0.75946724
Arnt2,8.302042,1.1044561,1.0233689386007719e-16,1.1801683854164266e-14,0.7663043478260869,0.5753414783580207,1.0082303,0.5930965
Gab2,8.301478,1.0755119,1.0282410784642321e-16,1.180719563176663e-14,0.8097826086956522,0.5977583162143655,1.1738257,0.72280204
Dock11,8.146156,1.4819014,3.7567320948175335e-16,4.2059746411561307e-14,0.6195652173913043,0.3212239160990377,0.65524155,0.28621837
Disp3,8.118582,2.0840719,4.716621404390194e-16,5.2370089725605177e-14,0.5,0.20477889501567736,0.4297177,0.1192119
Spock1,8.096282,1.1456853,5.666446786848263e-16,6.240058408303805e-14,0.8586956521739131,0.6097235737196814,1.488658,0.9364039
Dnajc6,8.021433,0.8535277,1.0451877532234623e-15,1.1416339402079038e-13,0.8695652173913043,0.7058781129491477,1.3617395,0.9580425
Sgip1,8.01281,0.7098359,1.1211683960075465e-15,1.2196678056972782e-13,0.9130434782608695,0.8141060294806646,1.9848746,1.576579
Tafa5,7.9840474,1.0073571,1.4161178072118323e-15,1.5220434191912773e-13,0.8152173913043478,0.5929650052257902,1.0025619,0.61963
Pla2g4e,7.943185,1.8357477,1.9705461734892986e-15,2.1095050072373486e-13,0.532608695652174,0.24928821133816267,0.46808952,0.1546342
Arid5b,7.9279346,1.1282105,2.2282069028224703e-15,2.37586982058888e-13,0.7771739130434783,0.5802068692110859,1.0877397,0.6419197
Phka2,7.9106016,1.2777724,2.5614779803390583e-15,2.709720997311437e-13,0.6684782608695652,0.4684470393195661,0.7235254,0.3631656
Srgap1,7.909854,1.2050701,2.576907335099226e-15,2.715352944867302e-13,0.6956521739130435,0.45345442750567627,0.8146434,0.43555215
Gabra1,7.90901,1.0590315,2.5944345054795338e-15,2.7231427797748076e-13,0.7989130434782609,0.6199228745449958,1.13444,0.6993424
Meg3,7.8918653,0.92396355,2.977027824340359e-15,3.1125578848258926e-13,0.9347826086956522,0.9137564421378888,3.8678615,3.245995
Pknox2,7.8842745,1.069866,3.1636810498474974e-15,3.2948879771086147e-13,0.7554347826086957,0.5606371860020903,0.9920039,0.5923406
Usp29,7.8772936,1.0752189,3.345479478714666e-15,3.4574243689639644e-13,0.7880434782608695,0.5579702310159657,1.0479059,0.6306354
Rgs7bp,7.860337,0.84035146,3.8310149584090125e-15,3.9440372387911937e-13,0.907608695652174,0.7550365805312286,1.6725037,1.2284117
Slc38a1,7.853154,1.3015704,4.057020025217921e-15,4.160768247236853e-13,0.657608695652174,0.44592208166648645,0.7082318,0.3492583
Utrn,7.8111043,1.2793648,5.668913022321422e-15,5.769836852643054e-13,0.6684782608695652,0.37398637690561143,0.8201296,0.4210355
Mei4,7.7672606,1.8774756,8.020167117231766e-15,8.132146809057266e-13,0.532608695652174,0.2593433524344974,0.5911994,0.19836065
Gas7,7.7654214,0.9719259,8.137417996853535e-15,8.220015848701297e-13,0.7880434782608695,0.6009298302519192,1.0311272,0.65224195
Ngf,7.7534275,3.3158946,8.944490325747997e-15,8.967852800479429e-13,0.3804347826086957,0.056834973150250476,0.30854753,0.03565289
Magi1,7.7068367,0.90918624,1.2897479485818057e-14,1.283538051051597e-12,0.8532608695652174,0.748405232998162,1.6472453,1.1732631
Ttc28,7.704979,1.1425928,1.3086482141444286e-14,1.2975416056849002e-12,0.7010869565217391,0.46469888636609363,0.84982914,0.47412354
Col26a1,7.691852,2.3540814,1.4502022088317336e-14,1.4169793945930428e-12,0.44021739130434784,0.13471726673153855,0.39440116,0.090359606
Frmd5,7.6846924,0.9481373,1.5336506496716536e-14,1.4930867013288888e-12,0.8804347826086957,0.7392150502757054,1.8894044,1.3636614
