names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NFOL (for_DEGs),mean_expr_Rest (for_DEGs)
Usp30,-2.688763,-0.78190255,0.007171731407796185,0.046360133471540006,0.06040268456375839,0.19535818057897192,0.063910715,0.10748621
Utp4,-2.6893265,-0.31164768,0.0071596355724383685,0.046300699839090007,0.09395973154362416,0.23987516590737884,0.10800228,0.1323876
Eogt,-2.6894991,-1.1297057,0.007155934207274403,0.04628790374325065,0.040268456375838924,0.1729741363848334,0.043948047,0.09377165
Mapre3,-2.6897173,-0.36223546,0.007151255528913888,0.04626877824751172,0.2751677852348993,0.47024428740538793,0.29096505,0.36054227
Fau,-2.690758,-0.5525841,0.007128987932097884,0.04613581544688587,0.2483221476510067,0.41510922983104354,0.31069502,0.42815766
Mtarc2,-2.6907935,-1.1330402,0.007128228675363665,0.04613581544688587,0.053691275167785234,0.18796857624565053,0.05719887,0.12142626
Cacna2d2,-2.6917174,-2.4196439,0.0071085134633792355,0.04602548355686749,0.020134228187919462,0.14926283315995265,0.020994222,0.10752151
Nprl3,-2.692479,-0.2933751,0.007092301477704175,0.045931583684239864,0.12751677852348994,0.2835670983247839,0.1367834,0.16520406
Sf3a1,-2.694078,-0.61262167,0.007058364316918059,0.04574487438388525,0.08053691275167785,0.21967930552068013,0.082885295,0.12410497
Gid4,-2.695535,-0.49493015,0.007027570818526659,0.04556728472341007,0.10067114093959731,0.24687017971804714,0.10673775,0.14733456
Dennd3,-2.6984284,-3.4073339,0.006966770493047326,0.045216696412604264,0.006711409395973154,0.13545216486709474,0.0064254105,0.06615504
Bbln,-2.7004235,-1.026547,0.006925125878458718,0.04496813251671961,0.06711409395973154,0.20332173476342505,0.08388055,0.16402869
Tomm20,-2.70151,-0.34354648,0.006902543326585812,0.04483232757683364,0.2080536912751678,0.38189188219679304,0.24190357,0.29806778
Klhl26,-2.70184,-0.33995247,0.006895697251019068,0.04480952482101145,0.087248322147651,0.23173225239444703,0.103164084,0.12887658
Agrp,-2.7035253,-1.0791211,0.0068608246621743845,0.04459370069487801,0.03355704697986577,0.166804175485167,0.04019485,0.08310079
Tpt1,-2.704647,-0.6117926,0.0068376992090332205,0.044464902649255234,0.21476510067114093,0.3714531692793342,0.26111537,0.3756704
Gatad1,-2.7057436,-1.0217395,0.006815164661034356,0.04433982432009519,0.053691275167785234,0.18825555117121642,0.06021668,0.11868758
Ap2m1,-2.7059922,-0.5758912,0.006810061953008829,0.0443173564246421,0.12751677852348994,0.27603400652867954,0.14314134,0.20652021
Gm20319,-2.7072513,-2.4327123,0.0067842886254429234,0.04416032833470236,0.020134228187919462,0.14947806435412705,0.016147697,0.0842404
Gm56822,-2.7073476,-2.8472273,0.006782317675851765,0.04415819625639373,0.013422818791946308,0.14248305054345878,0.01045161,0.07288407
Acp6,-2.707505,-1.6927662,0.006779103020697982,0.044147963685447114,0.020134228187919462,0.15123578577321806,0.024903044,0.078364044
Gm37814,-2.7080889,-1.733895,0.006767189645709009,0.04408106321944268,0.013422818791946308,0.14370269397711374,0.019387035,0.06308306
Tmod3,-2.7095814,-0.25840652,0.006736818339579093,0.04393648271468209,0.1610738255033557,0.32740251820497185,0.1855635,0.21824513
Uqcr10,-2.7127287,-0.8199675,0.006673171283867526,0.043531952512143826,0.10738255033557047,0.25070846934749075,0.1297433,0.21878754
Med13l,-2.7131603,-0.48426583,0.006664487744180931,0.04348586344976727,0.5033557046979866,0.7228898375004484,0.7297296,0.91753936
Pebp1,-2.7141044,-0.67548996,0.006645521543092094,0.043383178781070106,0.1610738255033557,0.31247982207554614,0.19928373,0.3017436
Zfp563,-2.7145967,-0.63330543,0.006635649832532672,0.04332926148241868,0.0738255033557047,0.21340172902392654,0.07607835,0.115657166
Rab18,-2.7160842,-0.25931272,0.006605911172654145,0.04314555984667401,0.1610738255033557,0.3267209527567529,0.18431959,0.21692796
Exosc1,-2.7171097,-0.44920796,0.0065854786007597125,0.043043495500465455,0.08053691275167785,0.22351759515012376,0.09137313,0.122773215
Abcg4,-2.7172365,-1.4620132,0.0065829537732469655,0.043043495500465455,0.026845637583892617,0.15898410876349678,0.029329486,0.078808516
Stk32c,-2.7173736,-0.44674444,0.006580227937297321,0.043040585363967626,0.11409395973154363,0.26469849696882736,0.121953696,0.16278055
Qtrt1,-2.7179575,-0.6565979,0.006568629260170022,0.042975180964394566,0.06711409395973154,0.2070882806614772,0.06937502,0.1072771
Dhrs7b,-2.718582,-1.1717623,0.006556244070363485,0.042904597703523346,0.053691275167785234,0.1889729884851311,0.05222224,0.11402105
Rilpl2,-2.719196,-0.8891965,0.006544080762092554,0.042835432418374404,0.040268456375838924,0.17562865444631776,0.050764434,0.092078194
Gramd2,-2.7192214,-2.7398515,0.006543578582977771,0.042835432418374404,0.006711409395973154,0.13656419270366252,0.009677513,0.062937066
Mettl7a1,-2.7216277,-0.3352992,0.006496129092684401,0.04254228338299533,0.06711409395973154,0.20845141155791513,0.093590595,0.11669747
Peds1,-2.7239375,-0.43339232,0.006450872957327233,0.04226650972040545,0.14093959731543623,0.2960505075868996,0.14081752,0.18581623
Kcnk13,-2.72478,-2.1538327,0.006434432677232172,0.04217936229256611,0.03355704697986577,0.1646518635434229,0.03498045,0.14705768
Clu,-2.7270288,-0.8544612,0.006390743292488526,0.041913417688349205,0.14093959731543623,0.2844638949671772,0.16520311,0.2812546
A330040F15Rik,-2.7271254,-3.0919023,0.00638887546534577,0.04191139740084005,0.013422818791946308,0.14377443770850523,0.009491154,0.0781721
Gm43597,-2.7307093,-1.1220713,0.006319818244057726,0.04146850212889648,0.026845637583892617,0.16034723965993472,0.03614859,0.07707223
Abhd8,-2.7309072,-1.4452893,0.006316023122804678,0.04145372284068435,0.03355704697986577,0.16716289414212432,0.038983766,0.102787614
Polb,-2.7310038,-0.442804,0.00631417496075733,0.041451717858673215,0.4228187919463087,0.6388779280410374,0.5354278,0.6742661
Cr1l,-2.733075,-0.2752373,0.006274605383374262,0.041202015310671164,0.19463087248322147,0.3729239157728593,0.21945062,0.26003215
Hagh,-2.7337704,-0.5931739,0.00626136868621745,0.04113520210236256,0.087248322147651,0.2298669153782688,0.09588195,0.14133045
Lrrc57,-2.7338517,-1.7293595,0.006259824435003743,0.04113511434789694,0.026845637583892617,0.15980916167449868,0.026428632,0.08507659
Exoc5,-2.7353745,-0.359987,0.006230933135811434,0.04096529810600764,0.3624161073825503,0.5959034329375471,0.46720386,0.5677583
Copz1,-2.7354507,-0.6042529,0.0062294917271809545,0.04096529810600764,0.08053691275167785,0.22391218567277685,0.084767915,0.1261769
Cntn1,-2.736593,-0.28045678,0.006207906592026554,0.04083389232013549,0.8187919463087249,0.8287477131685619,1.6097417,1.7681727
Tspan18,-2.7381413,-1.7059155,0.006178754256491523,0.040652087872656034,0.03355704697986577,0.16698353481364567,0.038419176,0.12024764
4833422C13Rik,-2.7385015,-0.89792377,0.006171985687984004,0.040617500719110994,0.04697986577181208,0.18330523370520502,0.057760686,0.10508016
Ankrd24,-2.7391412,-0.7940367,0.006159990298487298,0.040548490769317415,0.053691275167785234,0.19220145639774724,0.06428415,0.10896574
Bscl2,-2.739664,-0.38204873,0.0061502001433020375,0.04049396663820773,0.10738255033557047,0.25698604584424434,0.12263726,0.15703191
Pdpk1,-2.7399077,-0.2785731,0.00614564252915917,0.04047387616630071,0.3221476510067114,0.5513505757434444,0.41654116,0.48659086
Tex264,-2.7414968,-1.0647004,0.006115997594884387,0.04029839513843636,0.053691275167785234,0.1908024536356136,0.056804523,0.11534397
Gm32926,-2.7426186,-2.136618,0.006095143824576065,0.04018069542844919,0.013422818791946308,0.1452810560677261,0.016744921,0.07162503
Pik3c2b,-2.743502,-0.3899342,0.006078770105265339,0.04008258962662077,0.12080536912751678,0.2735229759299781,0.14727247,0.18889135
Efcab12,-2.74504,-2.7034082,0.006050351794312682,0.039924595460015165,0.013422818791946308,0.14510169673924742,0.011046469,0.06985151
Tesc,-2.7465985,-0.94462,0.006021680440846659,0.039754927136498704,0.053691275167785234,0.19180686587509416,0.063257255,0.1183904
5330434G04Rik,-2.7473042,-0.48292622,0.006008739252317592,0.03967923905376596,0.4429530201342282,0.6456577106575313,0.6774692,0.8561573
Abcb7,-2.7477102,-0.2755815,0.006001302452287127,0.039642939906027456,0.19463087248322147,0.36962370412885176,0.22831099,0.27037817
B4galt4,-2.747827,-0.96357316,0.005999165907658158,0.039642939906027456,0.053691275167785234,0.1918427377407899,0.055841696,0.10615721
Zc3h12b,-2.748487,-0.40984988,0.005987102664700748,0.039585002116267004,0.3624161073825503,0.599167772715859,0.4911687,0.6111772
Hrh2,-2.74869,-4.0610085,0.005983395297238359,0.03957022683652343,0.006711409395973154,0.13753273307744734,0.0045125177,0.072775595
Glra3,-2.7503092,-1.5187992,0.005953902990781727,0.039394576055726424,0.026845637583892617,0.16102880510815368,0.041440446,0.11443834
Atxn7l3b,-2.750355,-0.41722125,0.0059530728227896075,0.039394576055726424,0.24161073825503357,0.4226064497614521,0.29216757,0.37371355
Lasp1,-2.7510402,-0.9507259,0.005940632813745621,0.03932614035608397,0.04697986577181208,0.18312587437672634,0.05592788,0.10542243
A830082N09Rik,-2.752477,-0.80527127,0.0059146308671567385,0.03917331313791017,0.053691275167785234,0.19291889371166193,0.057268266,0.09803006
Zfp384,-2.7527714,-0.47519547,0.005909314528309115,0.03914775181845807,0.09395973154362416,0.2405567313555978,0.09851945,0.13446616
Rnf157,-2.7530253,-0.39993283,0.0059047349346852095,0.0391270598507994,0.3624161073825503,0.5903432937547082,0.46137094,0.57296675
Hsf1,-2.755401,-0.5477461,0.005862024778413456,0.03887280498419782,0.08053691275167785,0.22516770097212757,0.08414014,0.120728716
Plekha8,-2.7567918,-0.59575707,0.005837148700187333,0.038717399549255405,0.08053691275167785,0.2254188040319977,0.08371626,0.12395446
4732463B04Rik,-2.7570202,-25.972229,0.005833072323234178,0.03870947229570323,0.0,0.13075295046095348,0.0,0.06375322
1600020E01Rik,-2.7573047,-0.37995014,0.005828003082690772,0.038685386075074366,0.1610738255033557,0.3247480001434875,0.16463134,0.20935173
Rhot2,-2.7578478,-0.7070937,0.005818328255116752,0.038630709220407,0.053691275167785234,0.19360045915988092,0.062392242,0.099936455
Nt5m,-2.7591016,-0.29825714,0.005796050044014051,0.03849230466699396,0.08053691275167785,0.22739175664526312,0.10306534,0.12530714
Ano4,-2.760117,-0.56941324,0.005778067389454685,0.03838236607037018,0.5100671140939598,0.6416041898339132,0.7425502,0.9685875
Tars2,-2.760777,-0.48303726,0.005766405656896997,0.03831437190920434,0.0738255033557047,0.21813681529576354,0.086390235,0.11877399
Inpp5j,-2.7611372,-1.5573186,0.005760045521595275,0.03828157881901188,0.026845637583892617,0.16149513936219823,0.029563455,0.084622316
Fmn1,-2.7629852,-0.41950154,0.0057275378692864445,0.0380937976603284,0.33557046979865773,0.5301503031172651,0.45846936,0.57545346
Atosb,-2.7636602,-1.5114986,0.00571570140615787,0.038033902125671606,0.026845637583892617,0.16153101122789396,0.030401208,0.08434718
Pcsk1n,-2.7637517,-0.44822672,0.0057141011748270635,0.03803267242199733,0.348993288590604,0.5543996843275819,0.49459097,0.62751746
Mtor,-2.7647467,-0.276149,0.005696702569499731,0.03794506644582493,0.2550335570469799,0.45417369157369875,0.28458467,0.335514
Pcca,-2.7661731,-0.48138064,0.005671842002883315,0.037788840718441526,0.4697986577181208,0.6792696488144349,0.63122886,0.80130196
Tasor2,-2.7663913,-0.3580215,0.005668046362334648,0.03777291809422917,0.31543624161073824,0.5363202640169316,0.3767629,0.46149144
Fut9,-2.7665844,-0.4735041,0.00566469398256674,0.03775994227525882,0.610738255033557,0.7496502493094666,0.99048865,1.2089807
Lrrc45,-2.766625,-0.41593945,0.005663988446347239,0.03775994227525882,0.087248322147651,0.2356064138895864,0.096395835,0.12664203
Ndufaf6,-2.76663,-0.60708684,0.005663900259893404,0.03775994227525882,0.06711409395973154,0.20985041432004878,0.07584026,0.11333912
Drc3,-2.7683203,-3.4850733,0.005634602953597596,0.03759666783291964,0.006711409395973154,0.13878824837679807,0.00608254,0.06608297
Irf2bp2,-2.7684016,-1.2719257,0.005633198723603046,0.03759663430283503,0.040268456375838924,0.17659719482010258,0.04578814,0.10718616
Cdip1,-2.768955,-0.3146644,0.005623640805168186,0.037542168555246995,0.3087248322147651,0.5313699465509201,0.37327167,0.446453
Tmc7,-2.7695844,-0.828922,0.005612785367731237,0.03747901163790714,0.06040268456375839,0.2002726261792876,0.07384701,0.12763993
Dnmbp,-2.7697418,-0.25123012,0.005610074463973337,0.03747022143846969,0.1342281879194631,0.2953330702729849,0.15253873,0.17909482
Mettl17,-2.7713053,-0.6106191,0.00558320442715678,0.03730002559863319,0.053691275167785234,0.1943178964737956,0.06513311,0.097818896
Gm26749,-2.7726963,-0.25056943,0.005559398224237195,0.037150218921973,0.08053691275167785,0.22775047530222048,0.10438951,0.12301652
2900093K20Rik,-2.77293,-1.1339332,0.005555410554147549,0.037132806365657876,0.040268456375838924,0.17774509452236611,0.043950945,0.09404042
Gad2,-2.773554,-1.242311,0.005544760545883269,0.03707084246526087,0.087248322147651,0.22434264806112567,0.106188245,0.23510404
Tmem25,-2.7738588,-2.1925535,0.005539572108661603,0.03704537146832684,0.013422818791946308,0.14678767442694696,0.016297897,0.07242332
Ccm2,-2.776067,-0.36399233,0.005502086779236,0.03681301587601377,0.12751677852348994,0.285037844818309,0.14352314,0.18117449
Triqk,-2.7780266,-1.5637281,0.005469015808651448,0.0366191016143694,0.020134228187919462,0.15464361301431287,0.02824737,0.081298426
Gm40437,-2.7781076,-3.2169328,0.005467648872217014,0.03661907407688713,0.006711409395973154,0.1393263263622341,0.0077354917,0.06971649
Phc2,-2.7790773,-0.304415,0.005451354866908945,0.036521331884698235,0.3422818791946309,0.5926390931592352,0.48581177,0.57235456
Appl1,-2.7794328,-0.32023132,0.00544539422666853,0.036497316754947225,0.348993288590604,0.5809089930767299,0.44895,0.53503126
Wdr7,-2.7798438,-0.49092382,0.005438504257925072,0.036460231888834,0.5369127516778524,0.7330415754923414,0.81092966,1.0140314
Dennd6a,-2.7806916,-0.35084698,0.005424323847678555,0.03637424052586044,0.3288590604026846,0.5640850880654302,0.42017272,0.51042366
Hpcal1,-2.7811232,-1.6967411,0.005417119100001925,0.03633499506167042,0.040268456375838924,0.1758797575061879,0.0367105,0.11441286
AI504432,-2.7813008,-0.94176257,0.005414154951218694,0.03632418065898785,0.06040268456375839,0.20138465401585537,0.0636366,0.118859105
Pomp,-2.781641,-1.8618017,0.005408484807840196,0.03629520149517134,0.04697986577181208,0.18183448721167988,0.040806755,0.14096525
Zfp335os,-2.7818997,-1.7414836,0.005404172322913178,0.036275321088353005,0.026845637583892617,0.1622843204075044,0.025689045,0.083432235
Ppp1r7,-2.7829049,-0.3935757,0.00538745914278527,0.0361721707063069,0.14093959731543623,0.3030455213975679,0.15162106,0.19480117
Cd47,-2.7845802,-0.44027427,0.005359707529509207,0.0360038353294781,0.3959731543624161,0.6341428417692004,0.5237732,0.6596148
0610043K17Rik,-2.7846613,-1.3374279,0.005358365283768664,0.03600381974865317,0.026845637583892617,0.16278652652724468,0.03322633,0.08192413
Tm2d1,-2.7847934,-0.4019276,0.005356184781830778,0.03599817035712681,0.14093959731543623,0.3020052372923916,0.15756865,0.2033406
Gpd2,-2.7849607,-0.29032806,0.00535341837559947,0.03598857937261891,0.2550335570469799,0.45313340746852243,0.31235,0.37043223
Hfm1,-2.7853265,-0.36567664,0.005347387058331766,0.035957029593937574,0.087248322147651,0.23478136097858449,0.10527718,0.1336963
Metap2,-2.7854838,-0.27274713,0.005344792131484278,0.035948576864326044,0.28859060402684567,0.5151199913907523,0.36389834,0.42544565
Dbpht2,-2.7858493,-1.5561901,0.0053387695918553964,0.03592212271621003,0.026845637583892617,0.16264303906446173,0.031170525,0.08902561
Usp21,-2.7871487,-1.76687,0.005317405719208817,0.0358181728942444,0.026845637583892617,0.1624995516016788,0.025477953,0.08417504
Sinhcaf,-2.7893367,-2.743976,0.0052816120027953635,0.03561277654080588,0.013422818791946308,0.1471463930839043,0.010918745,0.070968084
Wbp2,-2.7916567,-0.86677134,0.0052438968929852305,0.035367346765691046,0.08053691275167785,0.2232306202245579,0.08077636,0.14272697
Dynlt3,-2.791936,-1.0711904,0.005239374316552424,0.03534571626556958,0.053691275167785234,0.19238081572622592,0.059603024,0.12137079
Crhr1,-2.7930121,-2.2682204,0.005221974789857554,0.035237182974252254,0.013422818791946308,0.14739749614377443,0.01566118,0.07328613
2300009A05Rik,-2.793073,-1.1257671,0.005220991473901599,0.035237182974252254,0.053691275167785234,0.19352871542848943,0.050937396,0.10798767
Rnf168,-2.793144,-0.4749557,0.005219844483390058,0.035237182974252254,0.10067114093959731,0.2521792158410159,0.11084975,0.15094341
Med25,-2.7935095,-0.69555944,0.005213949270346781,0.035209554384070876,0.0738255033557047,0.21680955626502135,0.07561304,0.11974081
Tm6sf1,-2.7952254,-1.9526303,0.005186354844395774,0.035032014748344505,0.020134228187919462,0.15500233167127023,0.026203152,0.09782303
Cep57l1,-2.795479,-0.4553426,0.005182284052104749,0.035013319708336585,0.087248322147651,0.23578577321806507,0.10093269,0.13594155
Emc7,-2.7960527,-0.2874835,0.005173094695376427,0.034962220363759365,0.18120805369127516,0.3534096208343796,0.21947838,0.2620141
Ppil6,-2.7977433,-1.8428886,0.005146100124345199,0.03480385359706909,0.020134228187919462,0.1552893065968361,0.022312593,0.07783198
Slc7a4,-2.799845,-1.5917484,0.0051127168541310174,0.03458678294826295,0.026845637583892617,0.16307350145281055,0.032685656,0.09544398
Tmem248,-2.8000987,-0.4437431,0.005108698333752326,0.034568301240978344,0.12080536912751678,0.2751372098862862,0.12146463,0.16182956
Gls2,-2.8001342,-25.985552,0.0051081359687715705,0.034568301240978344,0.0,0.13279764680561035,0.0,0.06432597
Gm31698,-2.8001342,-26.314777,0.0051081359687715705,0.034568301240978344,0.0,0.13279764680561035,0.0,0.080169976
Car4,-2.8002357,-2.7784603,0.005106529519984051,0.034568301240978344,0.013422818791946308,0.14772034293503605,0.012199246,0.080855384
Atp13a2,-2.8003018,-0.58317125,0.005105485573159206,0.034568301240978344,0.087248322147651,0.2361086200093267,0.09655101,0.14137782
Atp10a,-2.8007486,-2.0625095,0.005098423927210676,0.034548249179853864,0.026845637583892617,0.1618897298848513,0.03088482,0.1231222
Arl6,-2.8012562,-0.6567961,0.005090410046911033,0.03450537789114517,0.06711409395973154,0.21175162320192273,0.07533273,0.11632081
Tmem47,-2.8030226,-1.4630642,0.0050626104233341684,0.03433426099823046,0.04697986577181208,0.18488359579581734,0.052458785,0.13844453
H2aj,-2.8059113,-0.65745467,0.005017451985155291,0.034062388792602996,0.11409395973154363,0.26534419055135056,0.13436663,0.20443724
Fus,-2.806241,-0.5116992,0.005012316535862387,0.03403612466985654,0.5100671140939598,0.7214190910069233,0.69815814,0.8920239
Fbxl18,-2.8062716,-0.97469443,0.005011842734068753,0.03403612466985654,0.04697986577181208,0.1872152670660401,0.05186511,0.099497996
Ppa1,-2.806566,-0.6269783,0.005007264737422494,0.034019014790023366,0.06711409395973154,0.2115005201420526,0.0871209,0.13153493
Ppp1r12b,-2.8073733,-0.45324653,0.004994734096183288,0.033942464634406914,0.4966442953020134,0.693044445241597,0.68286836,0.8506284
Ttc33,-2.8075101,-0.7708995,0.0049926090699891805,0.03393660655466969,0.04697986577181208,0.18775334505147612,0.064293474,0.10733722
Plekho1,-2.8077996,-1.6917125,0.004988125588086728,0.03391471015989129,0.020134228187919462,0.1558991283136636,0.03168099,0.098922394
Gad1,-2.8081143,-0.8981212,0.004983252952446652,0.03389015612053696,0.12080536912751678,0.26595401226817805,0.14115532,0.24883792
Atg4b,-2.8083274,-0.30334282,0.004979954580662132,0.03387629862845354,0.1342281879194631,0.2962298669153783,0.1435521,0.17436415
Taok2,-2.8083377,-0.32978436,0.004979797564593908,0.03387629862845354,0.12751677852348994,0.2878358503425763,0.14228125,0.17577484
Atf6,-2.8101754,-0.45427528,0.004951451284535267,0.03369946707585173,0.37583892617449666,0.5980198730135954,0.47222322,0.6026351
Gm10516,-2.8101804,-1.974349,0.004951373182421409,0.03369946707585173,0.020134228187919462,0.15604261577644654,0.02009507,0.07674107
Rai14,-2.8113582,-1.4867465,0.004933283576823494,0.03359283570938856,0.040268456375838924,0.17810381317932344,0.05132352,0.13766627
Pnma2,-2.8127847,-1.2188269,0.004911453378884826,0.03346114408991766,0.040268456375838924,0.17839078810488934,0.044544406,0.100771815
H2bc6,-2.8129218,-1.2906626,0.004909360423417541,0.03345536763307871,0.040268456375838924,0.17853427556767226,0.043727368,0.10377273
Dexi,-2.8133988,-0.327842,0.004902080129714397,0.03341422960056465,0.12751677852348994,0.28973705922445026,0.14134684,0.17442346
Nucks1,-2.8135715,-0.3572318,0.004899449237929121,0.03340477062247031,0.28187919463087246,0.4918032786885246,0.3465525,0.42563084
Pptc7,-2.813749,-0.35537568,0.004896742301164902,0.033394788231548456,0.12751677852348994,0.2899522904186247,0.14007792,0.175937
Hrk,-2.8139014,-1.3898852,0.0048944231465064165,0.033387446038747756,0.03355704697986577,0.17161100548839545,0.039320733,0.09993197
Igf2bp3,-2.8152366,-0.5185466,0.004874134387144928,0.03325748882239315,0.09395973154362416,0.2434264806112566,0.116841115,0.16343345
Tbc1d19,-2.8159626,-0.3016474,0.004863134816163828,0.03319086423935028,0.30201342281879195,0.5327689493130537,0.37758502,0.44816804
Fbxo36,-2.8168964,-0.85119826,0.004849014562059564,0.03310290174861293,0.053691275167785234,0.19571689923592925,0.061539892,0.10841025
Rhou,-2.8169472,-0.7238806,0.004848248220762171,0.03310290174861293,0.08053691275167785,0.22667431933134843,0.08867574,0.14249584
Gnptg,-2.819592,-0.42828885,0.004808473092179419,0.032842824602659124,0.11409395973154363,0.2704021236144492,0.12004023,0.15839237
Syap1,-2.819719,-0.5256295,0.004806571942326974,0.032838186648951384,0.10067114093959731,0.2523944470351903,0.106101066,0.14939898
Spred3,-2.8197443,-1.2415627,0.004806191793988049,0.032838186648951384,0.040268456375838924,0.17975391900132726,0.039021805,0.08992554
Dcbld1,-2.8205059,-0.84745383,0.004794799987217117,0.03278276734262695,0.06040268456375839,0.20375219715177387,0.068086125,0.119360365
Ndufa6,-2.820719,-1.1407622,0.004791614662938055,0.03276932705348575,0.06711409395973154,0.20902536140904687,0.0775336,0.16361608
Vti1b,-2.8225415,-0.2789547,0.004764465765708873,0.03259195395229059,0.19463087248322147,0.37712092405926034,0.22669,0.26904738
Dpcd,-2.8235111,-1.4589744,0.004750078452724199,0.03250181003939374,0.03355704697986577,0.17211321160813575,0.0373425,0.09948356
Usp9x,-2.8236735,-0.5013449,0.004747671862410502,0.032493617662498774,0.5771812080536913,0.778814076120099,0.89008206,1.1091472
Bnip3,-2.8248765,-2.7831132,0.004729882378796653,0.03238011197917607,0.013422818791946308,0.14886824263729956,0.013397268,0.08877865
Gde1,-2.8253233,-0.26706973,0.0047232923767689065,0.03234528799830561,0.18120805369127516,0.3570685511353445,0.232436,0.27374753
Notch2,-2.825425,-1.7574943,0.004721795808614444,0.03234528799830561,0.04697986577181208,0.18448900527316425,0.046103355,0.14801411
Cops7b,-2.8255925,-0.65325737,0.004719327409543067,0.03234081292895236,0.08053691275167785,0.22800157836209062,0.08084194,0.12435864
Cops8,-2.8271508,-0.61920553,0.004696419736492786,0.03219204038764315,0.087248322147651,0.2354270545611077,0.0926943,0.13905631
Ankrd40,-2.827359,-0.43501055,0.004693368037022951,0.03217933124644213,0.10738255033557047,0.26225921010151737,0.12242968,0.16218121
Cops5,-2.8277144,-0.25427032,0.004688161967054113,0.03215184074904135,0.18120805369127516,0.3593643505398716,0.20757902,0.24307023
