names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_STR D2 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Frmd4b,-3.8957703,-2.2346992,9.788714337147351e-05,0.011240288642698689,0.28205128205128205,0.5692313208088341,0.20728482,0.7343354
Stxbp5,-3.9027557,-1.1541708,9.510368905139735e-05,0.011062494046801069,0.5384615384615384,0.7353004445719202,0.61465687,1.0611018
Asxl3,-3.9062533,-1.9920367,9.373822620257695e-05,0.010951070165492358,0.20512820512820512,0.5340599455040872,0.14841875,0.49254265
Syt17,-3.9090853,-3.0796535,9.26462523155822e-05,0.010870763317553248,0.10256410256410256,0.4392298867058655,0.055983346,0.39661917
Osbpl1a,-3.9239008,-1.969696,8.712664092482973e-05,0.010358817883407853,0.23076923076923078,0.5636383192313208,0.17557436,0.56062424
Frmd4a,-3.9457314,-0.88863236,7.955674303340167e-05,0.009586052400482076,0.7692307692307693,0.8565179979922558,1.6604083,2.1848977
Ppm1l,-3.9672341,-1.4518428,7.271152366726792e-05,0.008840536836830266,0.4358974358974359,0.6759285816721641,0.43631196,0.9148245
Epha7,-4.017116,-1.4971765,5.891474631536095e-05,0.007328885340248836,0.5641025641025641,0.7094507385630289,0.6537338,1.2822407
Trim2,-4.0493402,-1.043952,5.1362214497944804e-05,0.0064490780540176484,0.6923076923076923,0.7952459486591137,0.8438397,1.3170893
Magi2,-4.0729,-0.67514086,4.6431372212981346e-05,0.005969430484989515,0.8717948717948718,0.9234906066255557,2.526199,2.9638305
Zmat4,-4.076497,-1.9837755,4.5719244791556356e-05,0.0059253372278131955,0.3333333333333333,0.6015344901763947,0.29967192,0.8679551
Kcnk10,-4.094403,-3.1177506,4.232580357533079e-05,0.005574972265044795,0.07692307692307693,0.44948372293130645,0.050552655,0.37162888
Sdk1,-4.1029186,-3.2213042,4.079711654554153e-05,0.005453823490441298,0.10256410256410256,0.4649361824178976,0.08229391,0.5877655
Edil3,-4.1290317,-1.5217527,3.6429407548232256e-05,0.004904664410544511,0.6153846153846154,0.7590348487021368,0.76709706,1.4614415
Clasp2,-4.133752,-0.8680057,3.5688912400643246e-05,0.00484617163631978,0.7692307692307693,0.8314929011903055,1.0073972,1.4286191
Cyfip1,-4.135242,-1.679577,3.5458056758728805e-05,0.00484617163631978,0.358974358974359,0.6494693819016205,0.29981294,0.7513708
Rtl4,-4.1422176,-1.765977,3.439637268857384e-05,0.0047396437648306615,0.3076923076923077,0.6291051197475979,0.37892458,0.94270337
Miat,-4.1465597,-1.7710919,3.375078900363736e-05,0.004674658250142969,0.3333333333333333,0.6034346766097806,0.25084817,0.6796222
Lurap1l,-4.1535153,-28.368383,3.274059813836838e-05,0.004558237678642271,0.0,0.3842678904345332,0.0,0.29752648
Prkca,-4.1660056,-1.3612258,3.099827818115517e-05,0.004338144451706456,0.6410256410256411,0.7608274774128783,0.69634706,1.2768974
Chrm3,-4.176479,-2.0471907,2.9605606671338378e-05,0.0041649353469050375,0.38461538461538464,0.661085615947225,0.48884666,1.2824821
Ust,-4.179152,-1.9286809,2.9259816095521895e-05,0.004137953992035123,0.28205128205128205,0.5918901477126057,0.24943371,0.73166555
Spon1,-4.187121,-2.7673445,2.8251512282814054e-05,0.004016498068990548,0.1282051282051282,0.4949089344614943,0.103486285,0.5552271
Naaladl2,-4.2030497,-1.3077738,2.633430377274487e-05,0.0037638443743279503,0.717948717948718,0.8632224293704288,0.99773043,1.6560404
Apba2,-4.219872,-1.2389619,2.4444096259237955e-05,0.0035123682699771328,0.5641025641025641,0.7195253119173957,0.5603808,1.0200644
Cdh8,-4.2202296,-1.7940446,2.4405340007282323e-05,0.0035123682699771328,0.38461538461538464,0.6910583679908218,0.53878087,1.245818
Myrip,-4.222714,-2.6006768,2.413780755380693e-05,0.003505853453896174,0.1794871794871795,0.5103972465223003,0.09285565,0.46386832
Syn2,-4.2273445,-1.0284599,2.3646557655507885e-05,0.0034531685011059614,0.717948717948718,0.803348630431665,0.9946293,1.4985747
Zfp536,-4.255783,-3.811971,2.0831873600161884e-05,0.003092554937217402,0.1282051282051282,0.47798651943209525,0.068279326,0.6893755
Mpdz,-4.257492,-2.2160845,2.0673302465305874e-05,0.003092554937217402,0.20512820512820512,0.5641402552703284,0.14773583,0.5537269
Slc1a2,-4.2786174,-1.7942737,1.8805793767836644e-05,0.0028388296547290485,0.48717948717948717,0.7310698408145705,0.51694405,1.2082868
Gtdc1,-4.302664,-1.4303131,1.6875683667657026e-05,0.002621096070230892,0.5641025641025641,0.730137673884985,0.54776794,1.0871269
Pcdh9,-4.305595,-1.075547,1.665374420965122e-05,0.002601663412286792,0.8717948717948718,0.9716764663702854,3.1179328,3.8399196
Ube2e2,-4.3463154,-0.9726237,1.3844356531665097e-05,0.002214272976225245,0.7435897435897436,0.8383048902911229,1.2816179,1.8094487
Shisa6,-4.350886,-2.3388352,1.3558849587126019e-05,0.0021815945413537494,0.3333333333333333,0.6182417897605048,0.3122141,1.0486599
Foxn3,-4.3842235,-1.7985911,1.1640031033938552e-05,0.0019188198397664348,0.46153846153846156,0.7005593001577514,0.3742127,0.94734263
Amph,-4.3937426,-1.2598411,1.1141573154296624e-05,0.0018604018865469208,0.5641025641025641,0.7456976910942206,0.622286,1.1207179
Tafa2,-4.393832,-1.8620431,1.1136988433428562e-05,0.0018604018865469208,0.6410256410256411,0.72906209665854,0.71170056,1.5626311
Sh3d19,-4.405855,-2.7499778,1.0536728857195484e-05,0.0017919107872964724,0.20512820512820512,0.5431306467804389,0.10568516,0.55954677
Tanc1,-4.445542,-2.6543622,8.767053097598413e-06,0.0015396778871403225,0.20512820512820512,0.54603470529184,0.14157388,0.671658
Farp1,-4.509196,-2.238311,6.507381212969752e-06,0.001181441440489846,0.2564102564102564,0.6020722787896171,0.20832692,0.7385321
Pex5l,-4.5168767,-1.7350008,6.275838077767773e-06,0.001171053952427917,0.6153846153846154,0.7807973612505378,0.8495459,1.6966966
Zbtb20,-4.537187,-1.6538002,5.700948770611687e-06,0.001086414847278979,0.717948717948718,0.8687437257995124,1.3592227,2.312899
Clstn2,-4.5918584,-1.8498752,4.393164721705527e-06,0.0008720329898966811,0.5384615384615384,0.7521870070271045,0.7438501,1.6053611
Ptprd,-4.5924945,-0.8854578,4.379794503319372e-06,0.0008720329898966811,0.9487179487179487,0.96547397103112,3.0690675,3.6612768
Fmn1,-4.6156764,-2.9628377,3.9181710056938705e-06,0.0008036737017022466,0.15384615384615385,0.5310124766958267,0.09534352,0.57657975
Car10,-4.6239038,-2.546201,3.765844211283131e-06,0.0007783710304398288,0.38461538461538464,0.6391438405277499,0.33631578,1.2045003
Mical2,-4.627998,-1.7606621,3.6921801399000594e-06,0.000769061088055152,0.41025641025641024,0.6919905349204073,0.420256,1.0188484
Kcnt2,-4.668261,-1.9526584,3.037601141936891e-06,0.000642679863652317,0.4358974358974359,0.6877957837372723,0.44033766,1.1446954
Khdrbs3,-4.724035,-2.1192985,2.3121068453196842e-06,0.0005050919588108937,0.4358974358974359,0.6751398250394378,0.4011682,1.1456473
Cdh11,-4.724363,-1.8230937,2.3083796045540425e-06,0.0005050919588108937,0.4358974358974359,0.7285601606195324,0.50616276,1.2034198
Elavl4,-4.7523937,-3.0693264,2.0102220396992543e-06,0.00045012221838932476,0.15384615384615385,0.5400831779721784,0.0925708,0.5956023
Xylt1,-4.758336,-2.2902355,1.951953490133815e-06,0.00044074781747811435,0.3333333333333333,0.6423705722070845,0.27638248,0.93890303
Cpeb1,-4.776262,-3.0553486,1.7858399544060301e-06,0.000410132645939231,0.1282051282051282,0.5319087910511975,0.07294941,0.4880202
Map4k3,-4.781627,-1.7316374,1.7388173708270947e-06,0.0004027760582252072,0.358974358974359,0.6730603757349778,0.31118163,0.7940343
Zfpm2,-4.784559,-2.4039447,1.7136340563254276e-06,0.0004011079745410787,0.358974358974359,0.6742435106840671,0.39278582,1.2658776
Efr3a,-4.793889,-2.0741854,1.6357866826519232e-06,0.0003889698067509484,0.2564102564102564,0.6258425354940484,0.234309,0.7475728
Zbtb16,-4.8366165,-2.5900924,1.320678702597535e-06,0.0003255654746678511,0.15384615384615385,0.5804173239638606,0.14973357,0.6793521
Rras2,-4.8372626,-3.7136948,1.316396000726856e-06,0.0003255654746678511,0.07692307692307693,0.5032625842535494,0.042971402,0.45493567
Pcdh15,-4.838882,-2.1845944,1.3057149705169806e-06,0.0003255654746678511,0.46153846153846156,0.7433314211960419,0.6370312,1.6193486
Nfia,-4.8512335,-1.9784828,1.2269615118668632e-06,0.0003139852935605963,0.41025641025641024,0.740176394665137,0.52927196,1.3216121
Lrfn5,-4.8634753,-1.1370941,1.1534252633338406e-06,0.0003008984157842747,0.7692307692307693,0.8586691524451455,1.6115117,2.284457
Brinp1,-4.890483,-1.4098988,1.0058895645711088e-06,0.0002702825260002569,0.717948717948718,0.7804746880826043,0.8959894,1.5794477
Fmnl2,-4.9224687,-1.855044,8.545924692239235e-07,0.00023431530253109002,0.41025641025641024,0.719023375878388,0.3806811,0.9843149
Pcsk2,-4.943783,-1.7791789,7.66211193814201e-07,0.00021445932060195396,0.6153846153846154,0.7705076724508819,0.6913892,1.486196
Itga8,-4.9442,-3.2369967,7.64571789901889e-07,0.00021445932060195396,0.10256410256410256,0.544564749749032,0.10377259,0.70851284
Dgkg,-4.9474096,-2.2559674,7.520764209114022e-07,0.00021445932060195396,0.28205128205128205,0.6589703140685501,0.30032262,0.98327774
Kcnh7,-4.957247,-1.8539814,7.149914832348458e-07,0.0002065787220916162,0.6153846153846154,0.7973253979635738,0.9171262,1.8609724
Gabbr2,-5.0171943,-1.6972468,5.243155928710593e-07,0.00015653733311605958,0.48717948717948717,0.7274845833930876,0.5006086,1.133639
Gm4258,-5.055669,-1.9782419,4.288853154255765e-07,0.00013095623210778682,0.4358974358974359,0.7243654094363975,0.40668657,1.0910119
Sobp,-5.070206,-1.7042631,3.9738548232116293e-07,0.00012415985941825172,0.48717948717948717,0.7404632152588556,0.5210676,1.1719621
Nwd2,-5.0819707,-3.6914363,3.7353873026784817e-07,0.00011948792478925096,0.07692307692307693,0.5345618815430948,0.07028323,0.66303146
Slc35f4,-5.089473,-2.949161,3.5906000420261224e-07,0.00011624026883041195,0.20512820512820512,0.5936827764233472,0.14663434,0.7973693
Cadps,-5.093239,-1.1200638,3.51997595238434e-07,0.00011534360224459417,0.7692307692307693,0.8294851570342751,1.3747256,2.0042555
Gls,-5.1038017,-1.1331829,3.328973674115433e-07,0.00011181190327935209,0.717948717948718,0.8040656819159616,0.98180324,1.5393142
Srgap2,-5.1074085,-1.9887952,3.2660710321144363e-07,0.00011108775776318342,0.38461538461538464,0.7221425498350782,0.37733635,1.0365257
Nrp1,-5.1649218,-2.8406322,2.405398095054107e-07,8.393902183649851e-05,0.28205128205128205,0.6235121181700846,0.18795432,0.9087546
Hipk2,-5.195109,-3.3575103,2.0460003654909135e-07,7.233688134308005e-05,0.10256410256410256,0.5690520579377599,0.07822866,0.60650855
Sox5,-5.209984,-3.2208507,1.8885693863752474e-07,6.857548569176067e-05,0.28205128205128205,0.6209307328266169,0.18388192,1.0585333
Nfix,-5.2418704,-3.002682,1.5895691494833728e-07,6.101674720945461e-05,0.1282051282051282,0.5940054495912807,0.09915289,0.6072792
Kcnj6,-5.3111186,-2.4605541,1.0895438250295446e-07,4.305300379197627e-05,0.15384615384615385,0.6332998709307328,0.2112429,0.83059293
Cdh10,-5.4289966,-2.2160609,5.667182261312929e-08,2.496347333794728e-05,0.46153846153846156,0.756059085042306,0.5296289,1.4456192
Hdac9,-5.448055,-1.8018064,5.0923670651621573e-08,2.280531717348453e-05,0.5641025641025641,0.8009106553850567,0.7613968,1.6052499
Adcy2,-5.485963,-2.2940748,4.112232063217165e-08,1.9050978541145725e-05,0.4358974358974359,0.7000573641187438,0.36348206,1.1473203
Opcml,-5.4931073,-1.259791,3.949226593176814e-08,1.8765116671256536e-05,0.8461538461538461,0.9261078445432382,2.3017848,3.1149592
Cdh12,-5.5045743,-2.800253,3.7006171305707656e-08,1.841399672193268e-05,0.3333333333333333,0.6860031550265309,0.31241232,1.2681934
Gng2,-5.5089064,-3.4201033,3.610696355874502e-08,1.830554926082035e-05,0.10256410256410256,0.5917108848415317,0.07537478,0.6086836
Slc17a7,-5.669939,-2.3616147,1.4284844701752993e-08,7.381418791078902e-06,0.3333333333333333,0.7151871504374014,0.27938715,0.9770264
Ppm1e,-5.6878247,-1.8553541,1.2866774358684288e-08,7.055718918731567e-06,0.6410256410256411,0.81066255557149,0.78631884,1.672428
Cdk14,-6.0507884,-1.9738005,1.441384699767599e-09,1.0192107074409312e-06,0.6153846153846154,0.8084396959701706,0.6873467,1.585669
Nrxn1,-6.2440653,-1.0988951,4.2634190388256177e-10,3.695421599136915e-07,0.9230769230769231,0.9668722214254983,2.8921764,3.6238577
Nav3,-6.297872,-1.4884228,3.0175965505801e-10,2.7959592866926645e-07,0.7948717948717948,0.8982862469525312,1.7820944,2.6991582
Egfem1,-6.3311396,-3.1826282,2.4335696442086335e-10,2.3353577264244993e-07,0.46153846153846156,0.773841961852861,0.4743847,1.8735678
Oxr1,-6.4176774,-2.2527294,1.383690507186857e-10,1.549156830337952e-07,0.6923076923076923,0.8561953248243224,0.88301176,2.0488262
Tmem108,-6.4507065,-5.307856,1.1132980262408206e-10,1.3006225202213414e-07,0.10256410256410256,0.6372078015201491,0.04099578,0.97744465
Tafa1,-6.481788,-3.1063519,9.064175064389804e-11,1.107065381727973e-07,0.4358974358974359,0.7919116592571347,0.52452224,1.9371946
Mir99ahg,-6.828774,-2.3639097,8.564328888213803e-12,1.5341567815086994e-08,0.5641025641025641,0.8755915674745447,0.8828737,2.1160781
Dscam,-6.99083,-3.7034094,2.7326468244899663e-12,5.648170782618876e-09,0.28205128205128205,0.7574573354366844,0.24640201,1.5346886
Dab1,-7.36537,-2.752785,1.7665620394698835e-13,5.274169111172863e-10,0.6666666666666666,0.8780653950953679,1.0491679,2.6030536
Zeb2,-7.400963,-3.1250527,1.3520053086079668e-13,4.541047830287009e-10,0.5128205128205128,0.8609637171948946,0.5856499,2.0726638
Lingo2,-7.4024734,-3.290709,1.3367114052487442e-13,4.541047830287009e-10,0.5897435897435898,0.883479133801807,0.8402081,2.6309173
Nfib,-7.4831486,-3.1461437,7.256284616662608e-14,3.8995273529944855e-10,0.41025641025641024,0.8189803527893302,0.41322595,1.7101691
Tcf4,-7.9612374,-2.5030546,1.7032689735840431e-15,1.5255612440067745e-11,0.7948717948717948,0.9341388211673598,1.3023204,2.7837825
Nrg3,-8.682088,-2.989507,3.8856947134849005e-18,7.959670492619847e-14,0.8205128205128205,0.9479779148142836,1.7136395,3.614408
