names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_STR D2 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Plcb1,4.8529525,0.70090306,1.216369709116224e-06,0.0003139852935605963,0.8461538461538461,0.8720063100530618,2.7047994,2.2599556
Stox2,4.83765,1.2405018,1.3138327947183017e-06,0.0003255654746678511,0.7692307692307693,0.7478846981213251,1.7062234,1.067451
Camk1d,4.830704,0.7006876,1.3605097112537547e-06,0.00033233541764898534,0.9487179487179487,0.9540011472823748,2.7710772,2.3237834
Sesn3,4.8161073,1.6904008,1.4638576225050892e-06,0.00035435904789830403,0.7435897435897436,0.46382475261723793,0.9328989,0.39050868
Unc13c,4.7996526,2.44618,1.5894125563764462e-06,0.0003813171016949563,0.6153846153846154,0.22780725656102108,0.90869206,0.24041076
Slit2,4.784201,1.6540678,1.716688391225309e-06,0.0004011079745410787,0.7692307692307693,0.5735336297146135,1.66126,0.85674477
Adgrl3,4.768978,0.6165897,1.8516275693752366e-06,0.00042163756600942893,0.8461538461538461,0.883479133801807,2.7882373,2.3931258
Efna5,4.745319,1.9150397,2.08177885527657e-06,0.00046229254414282184,0.717948717948718,0.41348773841961856,1.2749302,0.5210024
Sorcs3,4.7165527,1.6341659,2.3987429103940474e-06,0.0005197921129216779,0.8205128205128205,0.5843611071274918,1.7292166,0.9137277
Lmo7,4.6862955,1.4846821,2.781941855128319e-06,0.0005964350366639045,0.7435897435897436,0.5657894736842105,1.2836407,0.6588329
Alcam,4.6852026,1.435832,2.796829721609675e-06,0.0005964350366639045,0.7948717948717948,0.7193819016205364,1.9930379,1.2067666
Meis1,4.6465793,2.7733839,3.3748462295658648e-06,0.0007084540483471468,0.5384615384615384,0.1316147999426359,0.6195747,0.11823808
Dlx6os1,4.607757,1.9353207,4.070361119686512e-06,0.0008285651764089135,0.6666666666666666,0.27821597590707015,1.0632206,0.4025613
Camk4,4.594561,1.34298,4.336610018292421e-06,0.0008720329898966811,0.7692307692307693,0.6264878818299154,1.5237194,0.88166124
Elmod1,4.5908847,1.1755531,4.413713681650489e-06,0.0008720329898966811,0.8205128205128205,0.6875806682919834,1.4927065,0.92702776
Ryr3,4.5763674,1.1881956,4.731197541794213e-06,0.0009279363353869379,0.7948717948717948,0.7198479850853291,2.1243753,1.4429804
Gda,4.5739226,1.3345132,4.786762268657524e-06,0.0009320311750639687,0.7948717948717948,0.5754338161479994,1.1376953,0.61001956
Pde11a,4.553185,2.2098696,5.283972887016031e-06,0.00102144137751166,0.5897435897435898,0.1955399397676753,0.69869465,0.19766876
Sh3kbp1,4.5473723,1.3436332,5.431987284330465e-06,0.0010425535594997114,0.7692307692307693,0.5752187007027104,1.184269,0.63856936
Plppr4,4.5296454,1.0484977,5.908277274467292e-06,0.0011179958476403953,0.8974358974358975,0.7706869353219561,1.8047467,1.2399021
Gabrg3,4.5234747,1.5375996,6.083258226868131e-06,0.0011430569829087181,0.7692307692307693,0.6537358382331852,2.0360577,1.1921687
Plcxd3,4.512753,2.0382729,6.39914827230132e-06,0.0011809670910707863,0.6923076923076923,0.39251398250394376,1.186649,0.44091213
Ngef,4.512167,1.7907453,6.416866218695005e-06,0.0011809670910707863,0.6410256410256411,0.2969668722214255,0.5720507,0.20138521
Cfap206,4.51014,5.4857135,6.478490689071566e-06,0.001181441440489846,0.4358974358974359,0.027714039868062527,0.44230264,0.012338222
Ssbp2,4.49604,0.9765822,6.923078004902529e-06,0.001248477221421013,0.7948717948717948,0.7726588269037717,1.8339764,1.3008432
Slc35f3,4.4871464,1.3148383,7.218342136737017e-06,0.001289364665176168,0.7692307692307693,0.5906353076150868,1.3144615,0.7392967
Ano2,4.4862323,3.14559,7.249366912277531e-06,0.001289364665176168,0.5128205128205128,0.14082891151584684,0.61669004,0.092000954
Kcnc2,4.4849305,1.5326113,7.293763643720787e-06,0.001289364665176168,0.8205128205128205,0.6035063817582103,1.843688,1.0433775
Syne1,4.437752,0.7830157,9.090336988199252e-06,0.0015829234981625648,0.8461538461538461,0.8185142693245375,2.0464163,1.5927038
Prkd1,4.436788,1.7596819,9.131118057878584e-06,0.0015829234981625648,0.7435897435897436,0.5068478416750323,1.3606039,0.6184124
Elapor2,4.434522,1.5819454,9.227664045997151e-06,0.0015894059802304067,0.717948717948718,0.4707801520149147,0.9265164,0.4118647
Grb10,4.42238,1.5856237,9.761963761197762e-06,0.0016707258997667761,0.6666666666666666,0.35576509393374445,0.6519875,0.26720664
Gm15155,4.3936334,2.27009,1.1147179149015789e-05,0.0018604018865469208,0.5897435897435898,0.24232754911802667,0.75584257,0.21037833
Arhgap10,4.387423,1.9499066,1.147016244040263e-05,0.001902489288726041,0.6153846153846154,0.3234977771403987,0.72341174,0.24274148
Ttc3,4.381103,0.6245177,1.1807989999621448e-05,0.0019229132805444141,0.9230769230769231,0.8957048616090635,2.2752414,1.8965298
Tmtc1,4.367341,1.5313969,1.2576825375617941e-05,0.002035778902667796,0.717948717948718,0.5115445288971748,1.1169235,0.53711504
Nyap2,4.337889,1.3503236,1.4385776970701168e-05,0.002287253415400831,0.7948717948717948,0.603542234332425,1.4548088,0.82762015
Caln1,4.318016,1.0871851,1.5743814935285163e-05,0.002488448866535955,0.8205128205128205,0.7029614226301448,1.7714932,1.19293
Slc2a13,4.306569,1.2905549,1.658063273831655e-05,0.002601663412286792,0.7948717948717948,0.6631650652516851,1.5876254,0.9520739
Nexn,4.2947345,3.950669,1.7490261490768387e-05,0.0027009386566491183,0.4358974358974359,0.051735264591997704,0.34661207,0.026439762
Sorbs1,4.291634,0.9953578,1.7736298665981325e-05,0.002707808779289308,0.8461538461538461,0.7504660834647928,1.7571055,1.225404
Kcnab1,4.282522,1.224621,1.8478659751854827e-05,0.0028052067092222553,0.7948717948717948,0.6763946651369568,1.7453899,1.1063188
Id4,4.2558026,3.8655665,2.083002311332983e-05,0.003092554937217402,0.4358974358974359,0.04929728954538936,0.46049178,0.03933916
Pdzd2,4.2423983,1.6758724,2.2114371452641817e-05,0.00326490747765102,0.6666666666666666,0.46364548974616376,1.0685261,0.4688327
Dpy19l3,4.238255,2.0716588,2.2526403749892393e-05,0.0033075654030579704,0.5897435897435898,0.30969453606768965,0.6765377,0.20705368
Grid2,4.1336126,1.0747001,3.5710531596252934e-05,0.00484617163631978,0.7692307692307693,0.8129212677470242,2.4267824,1.7750837
Htr4,4.128545,1.650222,3.650662010081512e-05,0.004904664410544511,0.6923076923076923,0.4223433242506812,0.99124205,0.4317033
Fat1,4.0989337,2.0175116,4.1505767056893795e-05,0.005521088914944239,0.5384615384615384,0.19281514412734835,0.4727611,0.13913701
Spock3,4.094711,1.4004112,4.2269572034627184e-05,0.005574972265044795,0.7948717948717948,0.5715975907070128,1.4931055,0.83606815
Sema3a,4.082439,1.898385,4.4565495595112133e-05,0.005841340812881283,0.5641025641025641,0.2235766528036713,0.5539915,0.18111236
Pard3,4.081237,1.167942,4.479669467689778e-05,0.005843141679457492,0.7692307692307693,0.610461781155887,1.1975788,0.7075507
Shroom4,4.075742,1.9593575,4.5867887732978964e-05,0.0059253372278131955,0.5641025641025641,0.25806682919833646,0.56002134,0.17650448
Nap1l1,4.064434,1.0825043,4.814916522337986e-05,0.006160800331201032,0.7435897435897436,0.5703068980352789,0.915809,0.53517276
Csgalnact1,4.0625362,1.4753306,4.85424399924571e-05,0.006181684182925698,0.6923076923076923,0.48178689229886706,1.0467542,0.50969
Samd12,4.052997,0.8300037,5.056565965639608e-05,0.006408958844185672,0.7692307692307693,0.7509680195038003,1.8320599,1.3740742
Baiap2,4.0509105,1.3950111,5.101876939524643e-05,0.006436029735447285,0.7692307692307693,0.5368922988670587,0.996821,0.5008259
Sorcs1,4.017702,1.4644356,5.876840553929269e-05,0.007328885340248836,0.7692307692307693,0.4645776566757493,1.2746344,0.65958583
Tmem164,4.0126443,1.432845,6.0042312512322246e-05,0.007434732429521192,0.6410256410256411,0.3331421196041876,0.63922673,0.2863162
Kirrel3,4.0078154,1.074117,6.128302312325287e-05,0.007553554272118369,0.7692307692307693,0.7730890577943497,2.4137871,1.7635835
Nkain3,3.9886973,1.1759043,6.643714124613642e-05,0.008151442855176647,0.7692307692307693,0.670299727520436,1.8368295,1.2046098
Ago2,3.9760182,1.342251,7.007877083195285e-05,0.008559166237520786,0.717948717948718,0.4790979492327549,0.77017003,0.3767658
2610316D01Rik,3.9487522,1.692518,7.855963174780533e-05,0.009508546419205085,0.5897435897435898,0.2971819876667145,0.5908643,0.22252403
Prex2,3.9351788,1.6006198,8.313478657221473e-05,0.009972463014265222,0.6410256410256411,0.38957407141832784,0.8988449,0.39227492
Sorbs2,3.9264247,0.79953504,8.621788634669946e-05,0.010296331582825842,0.8205128205128205,0.7823031693675606,2.046618,1.5837697
Epb41,3.9170942,1.5804113,8.962274009256197e-05,0.010608647692894891,0.6410256410256411,0.3585974472967159,0.72166204,0.3028641
Lin7a,3.9127023,1.3998766,9.126905639162402e-05,0.010756138356328672,0.6923076923076923,0.5032625842535494,1.0125955,0.5093562
Kcnd2,3.9015036,0.609154,9.559701144771082e-05,0.011071946972413748,0.8717948717948718,0.9128782446579664,3.264933,2.862565
Rhbdl3,3.8961577,2.1205387,9.77307331802779e-05,0.011240288642698689,0.5384615384615384,0.2398537214972035,0.55447817,0.15735282
Ric8b,3.8882682,1.5873928,0.00010096205765011412,0.011544044634291772,0.6410256410256411,0.4837587838806826,0.8693472,0.379126
G630016G05Rik,3.8847008,2.9903605,0.00010245594508133445,0.011665217137014648,0.4358974358974359,0.09199770543525025,0.3264702,0.04743865
Cdh7,3.866338,1.9847819,0.00011048176139619093,0.012525927969264347,0.5384615384615384,0.23067546249820736,0.5858896,0.18336986
Esrrg,3.8641024,1.2831676,0.00011149847197472728,0.012588083789751774,0.7435897435897436,0.5264233471963287,1.0747744,0.58374876
Tanc2,3.8622143,0.4658409,0.00011236389458810022,0.01263271065933997,0.8461538461538461,0.8532554137387064,2.170684,1.890362
Itpr1,3.8428779,1.0450948,0.00012160003459546124,0.013614137206583516,0.7692307692307693,0.6703714326688657,1.4439043,0.943437
Rtn1,3.8151348,0.76079136,0.00013610860774753184,0.014988681517115495,0.9743589743589743,0.9051699412017783,2.3124864,1.8516314
Dpy19l1,3.8116968,1.7435659,0.0001380161359951601,0.015136708466081436,0.6410256410256411,0.42474544672307474,0.9576067,0.39166206
Dzank1,3.8102162,1.3253199,0.000138845319098107,0.015165746846203802,0.7435897435897436,0.5057364118743726,0.85795134,0.43311584
A830036E02Rik,3.8081694,2.186316,0.0001399994374384257,0.015229898315670036,0.5128205128205128,0.22196328696400403,0.5476136,0.14858961
Ldb2,3.802704,1.3240473,0.00014312524801662037,0.015507158928252378,0.717948717948718,0.5561809837946364,1.4617332,0.8430451
Gprin3,3.7832582,2.0293028,0.00015478868112167,0.016504650244997116,0.5384615384615384,0.2746665710598021,0.5801557,0.17615855
Syn3,3.7620535,1.3411398,0.00016852396448632895,0.017827712306093146,0.6923076923076923,0.5093216692958554,0.96756715,0.49712053
Lrrc1,3.7539752,2.062072,0.0001740521731052347,0.01834032114250061,0.48717948717948717,0.16714470098953105,0.39253998,0.10896471
Gm10754,3.7454593,1.6339176,0.0001800639504845696,0.018899681052814005,0.6153846153846154,0.32048616090635307,0.7960333,0.33077484
Rora,3.7429652,0.8290956,0.0001818613230948038,0.019014061290106528,0.7692307692307693,0.8020220851857164,2.123313,1.6374654
Xkr6,3.741793,1.1224314,0.00018271211950287515,0.019028971515667657,0.7435897435897436,0.5852932740570773,1.1289915,0.6735265
Grm7,3.7360792,0.46150154,0.00018691176074083683,0.01931737449609907,0.8461538461538461,0.8931593288398108,2.9896116,2.6885028
Adamts3,3.7360694,1.4261507,0.00018691914287256265,0.01931737449609907,0.6666666666666666,0.4426000286820594,0.84675586,0.4025895
Negr1,3.7302365,0.6430563,0.00019130007042333672,0.01957315201839986,0.8974358974358975,0.9024809981356662,2.9711523,2.5537844
Pde8b,3.729869,0.9877708,0.0001915794187137761,0.01957315201839986,0.7948717948717948,0.6384626416176682,1.1879343,0.765399
Trank1,3.724354,1.0973883,0.00019581591747493935,0.019890996387609324,0.6923076923076923,0.6196400401548832,1.1898197,0.7268813
Oprm1,3.723897,2.1363971,0.0001961709729332516,0.019890996387609324,0.48717948717948717,0.17732683206654237,0.4350914,0.116878085
Pcdh10,3.719048,1.2371094,0.00019997508289870265,0.02020049051687271,0.717948717948718,0.5011831349490894,0.94094694,0.50850797
Arhgap26,3.709509,0.911399,0.00020766171398838717,0.02064665945599906,0.7692307692307693,0.6715904201921697,1.3297049,0.90745616
Gpr158,3.7086146,0.82793057,0.00020839638947255088,0.02064665945599906,0.7948717948717948,0.7528323533629715,1.8428204,1.3847317
Prkch,3.7066271,3.5226538,0.0002100377507968098,0.02067294638794974,0.38461538461538464,0.04642908360820307,0.3779946,0.039190978
Klhl7,3.677185,0.9458547,0.0002358219256536679,0.02312604066537977,0.7692307692307693,0.6186720206510827,0.9986751,0.63664776
Syt6,3.666384,3.7729564,0.0002460044142440216,0.024034563470403864,0.38461538461538464,0.053061809837946367,0.43573877,0.03917142
Chd1,3.6566262,1.0969248,0.00025555653629430827,0.024553774256002914,0.6666666666666666,0.4582676036139395,0.6348767,0.3468363
Rbfox3,3.6563182,0.8932941,0.00025586366921030203,0.024553774256002914,0.8717948717948718,0.7199196902337588,1.619099,1.1567762
Zfp804a,3.6526716,1.236,0.00025952612921464506,0.024816608868318553,0.7692307692307693,0.6609063530761509,1.7318264,1.0900948
Fnbp1l,3.647584,1.1619741,0.00026471779394015405,0.02522328767082248,0.7435897435897436,0.5251685070988097,1.0366389,0.59511465
Kcnh4,3.6385417,3.6056156,0.00027418624932478634,0.025858450914654142,0.38461538461538464,0.06231177398537215,0.29742193,0.028057653
Fndc3b,3.6247497,1.106049,0.00028924144750434963,0.027174537393153408,0.717948717948718,0.5368564462928438,0.87212646,0.4987548
Prr16,3.623458,1.2873561,0.00029069049124302,0.027215517420557306,0.717948717948718,0.5234117309622831,1.2911388,0.73253655
Olfm3,3.620795,1.3334135,0.000293699237295797,0.027401730924090505,0.6923076923076923,0.3991467087336871,0.91215926,0.46445838
Dock3,3.6179233,0.57192594,0.00029697641800225614,0.027611613673773783,0.7948717948717948,0.8063960992399254,1.8746631,1.5502133
Kank3,3.597782,2.7309866,0.0003209427052152383,0.02963481267743455,0.41025641025641024,0.09884554711028253,0.2843244,0.048346687
Klhl13,3.5960727,1.8340014,0.00032305755957530197,0.02972793364996015,0.48717948717948717,0.18105549978488455,0.39001706,0.12556893
Ppp1r9a,3.5864244,0.7245261,0.00033524337501072076,0.030639420022238323,0.8205128205128205,0.8034920407285243,1.679727,1.2922902
Zdhhc14,3.5821018,0.898208,0.00034084085918509354,0.03094051988616035,0.7692307692307693,0.6865409436397534,1.3354379,0.91758376
Myo1b,3.5796475,1.5769227,0.00034405799797607395,0.03112740203911484,0.5384615384615384,0.24265022228596014,0.4595179,0.17858405
Prkar2b,3.564067,1.3291066,0.0003651527848527475,0.03259686155811736,0.6153846153846154,0.38860605191452746,0.6102768,0.28871143
Synpo2,3.5626361,3.1191864,0.0003671495135045855,0.03266658088698084,0.38461538461538464,0.06406855012189876,0.31316546,0.041452315
Grm5,3.5561872,0.6366632,0.0003762759941453562,0.03325834198251881,0.9487179487179487,0.9191165925713466,3.2909343,2.8700683
Abat,3.5534148,1.436178,0.00038026420625854985,0.03350065318743356,0.6153846153846154,0.3419260002868206,0.5887123,0.25947702
Gabrg1,3.5484169,2.5399418,0.0003875544237276451,0.03392048001811669,0.4358974358974359,0.13910798795353507,0.4737382,0.09912043
Nrxn3,3.5434186,1.051781,0.00039497508893048477,0.03434621566201335,1.0,0.9291911659257135,3.8087804,3.1032526
Jcad,3.5420275,1.6344113,0.0003970639784154351,0.03441648096781529,0.5128205128205128,0.23526459199770544,0.3866146,0.14152433
Npas2,3.527997,1.2463254,0.0004187167490705907,0.035945428266858696,0.6923076923076923,0.48680625268894306,0.9240843,0.49501678
Grin1,3.5212998,0.93683493,0.00042943674588628476,0.036515713170773643,0.8461538461538461,0.7057937759931163,1.4919516,1.0296173
Insyn2a,3.5161526,2.3522096,0.0004378491170014632,0.036996873502607906,0.4358974358974359,0.13695683350064536,0.3296897,0.073700994
Map2,3.5146523,0.44117013,0.00044033017840637985,0.03703211678771502,0.8461538461538461,0.8408504230603757,1.987211,1.729276
Tomm70a,3.5035233,1.3345634,0.00045914653815766064,0.03831449528042342,0.6410256410256411,0.4859099383335724,0.78943205,0.38978645
Zdhhc17,3.4979887,1.0311654,0.0004687811919680641,0.03879681033973452,0.7435897435897436,0.5911013910798796,0.9118193,0.5472639
Wfs1,3.4966073,1.9206822,0.00047121476605855916,0.03879681033973452,0.46153846153846156,0.17083751613365838,0.39676124,0.12100584
Clvs1,3.4961107,0.95135516,0.00047209303083843546,0.03879681033973452,0.7435897435897436,0.6139753334289402,1.0777605,0.69428796
B3gnt2,3.4961107,1.9264194,0.00047209303083843546,0.03879681033973452,0.5128205128205128,0.24548257564893158,0.4857759,0.1523266
Itm2c,3.487585,1.1402665,0.00048740401304886655,0.03992849338604587,0.7435897435897436,0.5413738706439122,0.93753326,0.53348565
Cacnb2,3.484266,0.87544566,0.0004934884877255181,0.04030405977259779,0.8461538461538461,0.7816219704574788,2.2476518,1.7253374
Cacng4,3.4690433,1.5485934,0.0005223152778562644,0.0422066788022003,0.46153846153846156,0.14308762369138103,0.32498854,0.12334345
Pde1b,3.4679601,2.1279848,0.0005244249425658866,0.0422066788022003,0.48717948717948717,0.22397103112003441,0.48817757,0.13451304
Lrrtm3,3.4579341,1.0582715,0.0005443343473903357,0.04327297016088261,0.7948717948717948,0.6269539652947081,1.5011808,0.98375297
Rims2,3.439005,0.5881875,0.000583856505364763,0.04614183617397406,0.8205128205128205,0.8094435680481858,2.0829816,1.736091
Mark1,3.4334404,1.0238227,0.000595973030169938,0.04696127660019424,0.7435897435897436,0.524881686505091,0.76749706,0.44962966
Kcnq5,3.4279356,0.95186454,0.0006081896932843781,0.047505979821369886,0.8461538461538461,0.7821956116449161,2.3975332,1.8193095
Sez6,3.4241896,1.2131612,0.0006166360224139892,0.04788731191405749,0.6410256410256411,0.4001864333859171,0.6056743,0.30680057
Asic2,3.420354,0.8770457,0.0006253969760459257,0.0482885538688334,0.8205128205128205,0.7919475118313495,2.3633301,1.8311898
Shisa7,3.4161806,1.14401,0.0006350610914036913,0.04875454721719196,0.6153846153846154,0.3824035565753621,0.49654746,0.25539792
Cdr1os,3.4139647,0.55266404,0.0006402485609201597,0.048975217426546494,0.8205128205128205,0.7705435250250968,1.8694339,1.555865
Syndig1,3.4098608,1.1975048,0.0006499600846629832,0.04947429879573473,0.6410256410256411,0.3998279076437688,0.6782315,0.35285005
