names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA2 (for_DEGs),mean_expr_Rest (for_DEGs)
Hs3st4,15.791501,3.3992238,3.5600897850517024e-56,4.348164205651784e-53,1.0,0.6025654806693181,3.127358,1.1208847
Tafa1,15.778378,2.804956,4.3830768211119185e-56,5.120577138403359e-53,0.9914529914529915,0.7895302590562184,3.7363727,1.9255714
Dnah9,15.678967,3.00158,2.1065056119873893e-55,2.3584085747542147e-52,0.9658119658119658,0.4110860295961876,1.5586567,0.38426942
Nrip3,15.609329,2.8910995,6.2894750067258454e-55,6.759927737228938e-52,0.9743589743589743,0.3262746784191479,1.1499506,0.25534338
Hectd2,15.534533,2.5714607,2.0254434988705694e-54,2.0932179544097e-51,0.9914529914529915,0.5112687663477731,1.5271524,0.4740524
Gm30439,15.524112,2.753378,2.3827942361723485e-54,2.3713215231833705e-51,0.9829059829059829,0.5128811494499982,1.84967,0.58476406
Asph,15.267447,2.581417,1.2601011439991705e-52,1.2092470621163468e-49,0.9743589743589743,0.5880898634848973,1.790077,0.6063329
Ccbe1,15.210198,3.2781541,3.0262258309494826e-52,2.803954761296986e-49,0.9487179487179487,0.31523881185280733,1.4927745,0.30422118
Spock1,15.196475,2.4961026,3.731682750784651e-52,3.342343850452786e-49,1.0,0.6084058905729335,2.2718625,0.9328195
Camk4,15.141088,2.2943046,8.676719674380475e-52,7.52075669840656e-49,1.0,0.6238847683542943,2.0639956,0.8763293
Nell2,15.091997,1.8987011,1.8282243301507767e-51,1.5351371172234804e-48,1.0,0.7654520047296571,2.6528554,1.5126121
Arhgef26,15.088322,3.2506704,1.932962612098825e-51,1.573900163245316e-48,0.9401709401709402,0.24307571034433337,1.17874,0.21222074
Srgap2,14.9267845,2.2366424,2.206513445493238e-50,1.7437945964824504e-47,0.9914529914529915,0.7192303557992046,2.2497606,1.0297817
Khdrbs3,14.919273,2.2849064,2.469487502820265e-50,1.895860834308015e-47,1.0,0.6718262925937869,2.4260576,1.1366997
Fat3,14.860576,2.2667634,5.941203467211122e-50,4.4344482545545235e-47,0.9914529914529915,0.7362141244759755,2.6639082,1.3282743
Adcy9,14.799429,2.0013258,1.4773210378823936e-49,1.0728544942675652e-46,1.0,0.6944354867605432,2.0291674,0.97471833
Ablim1,14.774471,2.1344202,2.1402923143557368e-49,1.5134119601773329e-46,1.0,0.6108423805940736,1.7356107,0.7247338
Asic2,14.664314,2.3129656,1.0911351958636468e-48,7.517641721245176e-46,1.0,0.7899960586190834,3.2889752,1.8237784
Sh3rf1,14.528421,2.3694718,8.004347491532161e-48,5.376920427436729e-45,0.9743589743589743,0.5532265577412304,1.7030119,0.62539107
Arhgef28,14.491475,2.2273092,1.3716422858234157e-47,8.989275175628094e-45,1.0,0.5618259342864309,1.5943018,0.60878044
Syndig1,14.46787,2.555901,1.9336890032854023e-47,1.2371005599590182e-44,0.9743589743589743,0.3966820738829768,1.2396361,0.34881195
Dock4,14.450636,1.7801481,2.483810796388182e-47,1.5520929325337316e-44,1.0,0.8582177792110072,3.131507,1.9986037
2900026A02Rik,14.383454,2.446201,6.57304333927523e-47,4.014038057416487e-44,0.9658119658119658,0.35755491060231465,0.9467793,0.25420943
Ryr3,14.30158,2.1441405,2.138956357108593e-46,1.2771946070112865e-43,1.0,0.7171880038697195,2.71839,1.4356706
Galnt17,14.276961,2.1537802,3.0459606202338188e-46,1.779238301427885e-43,1.0,0.7160055895947544,2.5829756,1.3217084
Pde4d,14.270743,2.1764112,3.3300915163438237e-46,1.9038204051948625e-43,0.9914529914529915,0.8234261349385503,3.2599728,1.8781549
Atrnl1,14.232693,1.8241237,5.7427492840874424e-46,3.214743192988116e-43,1.0,0.7482174209036512,2.4531767,1.3864634
Cracdl,14.2229595,2.120462,6.600187156894178e-46,3.61932712052544e-43,1.0,0.5904546920348275,1.7059449,0.7111832
Clstn2,14.202107,2.079417,8.88985167979328e-46,4.777406292720909e-43,1.0,0.7495073273854312,2.8693764,1.5961269
Abcc4,14.1752205,2.966596,1.3043258056525988e-45,6.872006744683398e-43,0.8888888888888888,0.22516034254183237,0.771947,0.13880931
Mcu,14.161921,1.9986628,1.5762678677660313e-45,8.145061078244857e-43,1.0,0.618080189186284,1.620156,0.7003257
Ksr1,14.150928,2.1981063,1.8430977184129167e-45,9.344157678066995e-43,0.9743589743589743,0.5030993586298327,1.3021246,0.45957583
Plch2,14.019466,2.892778,1.1850239901540843e-44,5.896591595451896e-42,0.8803418803418803,0.2380235766240281,0.74789035,0.1395854
Il16,14.014886,3.55859,1.264010879079282e-44,6.175267694701874e-42,0.8376068376068376,0.13207209144003726,0.6692326,0.07775652
Cacna1a,13.862824,1.6945394,1.064032949236541e-43,5.105458097497474e-41,1.0,0.7502956035687413,2.3148882,1.3399405
Tafa5,13.817061,2.0698686,2.011137295841453e-43,9.480571778817514e-41,0.9914529914529915,0.5912787989537425,1.5226855,0.6172193
Mgat4c,13.78059,2.4288878,3.3353319241175014e-43,1.5451787724316769e-40,1.0,0.7335984807768103,3.0040388,1.5171969
Focad,13.767439,1.8990257,4.001475627135057e-43,1.8223669508664237e-40,0.9914529914529915,0.6928231036583181,1.9931443,0.9930786
Hivep2,13.761015,1.5075629,4.373420388538285e-43,1.958563430667062e-40,1.0,0.8241785803862554,2.7498026,1.8162585
Rims1,13.741268,1.5070082,5.7460346652437726e-43,2.531081171395085e-40,1.0,0.8426672399584364,3.1363542,2.168761
Prickle2,13.724653,1.6930912,7.227424680605175e-43,3.13227259948163e-40,1.0,0.8095238095238095,2.6943398,1.6613756
Gse1,13.713048,1.9498594,8.481887710385791e-43,3.6175924250486702e-40,0.9914529914529915,0.5729692930595865,1.3750348,0.5681114
Hunk,13.702164,2.5785909,9.854346999078643e-43,4.137285997894425e-40,0.9230769230769231,0.35558422014403956,1.0830578,0.28296378
Nlgn1,13.684524,1.2222903,1.2562777751260794e-42,5.193259048867347e-40,1.0,0.9539216740119675,4.224694,3.3967752
Ptpn5,13.67664,2.2581043,1.4001506601852244e-42,5.700310339269239e-40,0.9487179487179487,0.44053889426349924,1.0839944,0.34287566
St8sia6,13.62491,4.640714,2.847589358640042e-42,1.1420108368157899e-39,0.7692307692307693,0.07055071840624888,0.6899065,0.039055135
Susd6,13.584392,2.064658,4.956321015672639e-42,1.9584756719282914e-39,0.9914529914529915,0.5673438675696012,1.4556459,0.5798652
Gm43154,13.576336,4.842639,5.532553731251922e-42,2.1544886776628862e-39,0.7692307692307693,0.08857357841556487,0.9021676,0.049794655
Tmem178,13.525174,2.2201211,1.1108087224063177e-41,4.2639186244368224e-39,0.9401709401709402,0.5036726503995127,1.3500737,0.47830072
Zfp385b,13.354093,2.0413208,1.1211611084444853e-40,4.243042110408918e-38,1.0,0.6638002078182665,2.2751315,1.1380522
Fgfr1,13.327194,2.4359162,1.6083292526599356e-40,6.002195419301732e-38,0.9145299145299145,0.3356623311476585,0.9697176,0.26433483
Dgkg,13.293695,2.0040832,2.5182829260294095e-40,9.269350989371265e-38,1.0,0.655415815686696,2.032601,0.97599256
Nedd4l,13.132902,1.5999848,2.1332085523485024e-39,7.745853216433008e-37,0.9914529914529915,0.7473574832491311,2.0488105,1.1723443
Pygo1,13.089303,2.5648818,3.7906850791138655e-39,1.3580761076771942e-36,0.8717948717948718,0.3020889318857716,0.8455327,0.20264821
Nrg3,13.085301,1.2341996,3.995726275790987e-39,1.4126995398750502e-36,1.0,0.9474721416030671,4.4466553,3.6069047
Ppfia2,12.9747095,1.5552281,1.7024143255346808e-38,5.9407627178073857e-36,1.0,0.8443871152674765,3.0388668,2.0496535
Sv2b,12.960047,1.9818738,2.0612305214975325e-38,7.100674886235731e-36,1.0,0.618545988749149,2.0067022,0.96699816
Slc24a2,12.956708,1.7092836,2.1528913821106607e-38,7.322555878140943e-36,1.0,0.8135010211759648,2.883686,1.8184187
Col11a1,12.95451,2.904424,2.2154669564023853e-38,7.44119963981651e-36,0.8461538461538461,0.19714070729872085,0.8353245,0.16073404
Gabrb1,12.94567,1.4910333,2.4858566005541563e-38,8.246292204554342e-36,1.0,0.8439213157046114,3.020641,2.071771
Slc8a1,12.928968,1.5518136,3.0893478393380085e-38,1.0123265419879548e-35,1.0,0.8753090400945931,3.2529435,2.2493365
Kcnma1,12.926822,1.3959064,3.17682021873251e-38,1.0284477021366572e-35,1.0,0.8559246121322871,3.1118083,2.2143595
Nebl,12.8776865,1.6865227,6.011076675199019e-38,1.922828931697591e-35,1.0,0.745135977641621,2.3451412,1.3689257
Apbb2,12.87148,1.6673837,6.51420066581681e-38,2.0592537869470317e-35,1.0,0.6789207782435773,1.632786,0.83137935
Pip5k1b,12.869402,2.0164292,6.691868169016177e-38,2.0908197407147058e-35,1.0,0.5904905227704325,1.7717838,0.79141533
9530059O14Rik,12.864214,1.8722531,7.156596974752453e-38,2.2103190886390623e-35,0.9914529914529915,0.6105915654448386,1.7163382,0.809449
Ahcyl2,12.842229,1.8027965,9.509686180017318e-38,2.9036962233757426e-35,1.0,0.744741839549966,2.2247846,1.2134359
Shisa6,12.837076,2.2267783,1.0164168274749269e-37,3.068665185870931e-35,1.0,0.6148195922462288,2.2584717,1.0404584
Uhrf1bp1l,12.796453,1.8917764,1.7161032030718784e-37,5.123521451837931e-35,0.9572649572649573,0.5114837507614032,1.1068046,0.43541288
Lrrn2,12.771909,1.8774182,2.3531135059157554e-37,6.948149439995203e-35,0.9743589743589743,0.5006986993442976,1.1004932,0.43559256
6530403H02Rik,12.768102,2.3769286,2.4710780485165743e-37,7.217159474308734e-35,0.9914529914529915,0.45899172310007524,1.7317322,0.63937277
Stard5,12.759004,3.4710658,2.7772956207525365e-37,7.938929077619219e-35,0.7692307692307693,0.1364434411838475,0.6589722,0.08076804
Lpp,12.736457,1.9400617,3.7085629465617434e-37,1.0489377513064637e-34,0.9914529914529915,0.527679243254864,1.3586142,0.56153244
Malat1,12.731693,1.1727622,3.941941786717348e-37,1.103333081344741e-34,1.0,0.9936579597979146,5.789495,4.9804354
Efr3b,12.666481,2.128083,9.069220782340723e-37,2.5122676538298475e-34,0.9230769230769231,0.45519366512594506,1.1607976,0.40649953
Slit1,12.662479,1.9714205,9.54371325418204e-37,2.6167303585701163e-34,0.9572649572649573,0.510516320900068,1.3076382,0.5234559
Zdhhc23,12.658918,2.431199,9.986637278023391e-37,2.710514582429177e-34,0.8547008547008547,0.3056361747106668,0.77208436,0.19545913
Specc1,12.649769,1.6687092,1.1220467165462238e-36,3.0149395273597033e-34,1.0,0.6801748539897524,1.668206,0.85583097
Pkp2,12.6238785,2.3281915,1.559476290295907e-36,4.148824546559507e-34,0.8974358974358975,0.32634633989035794,0.93036485,0.266782
Arhgef17,12.602986,2.2228935,2.032988110121742e-36,5.355528482252079e-34,0.8803418803418803,0.30130065570246156,0.6733667,0.18716025
Egfem1,12.490986,2.0104203,8.361131313621341e-36,2.181199984436946e-33,0.9914529914529915,0.7711490916908524,3.1328995,1.863394
C78859,12.489274,2.0710824,8.542989070840802e-36,2.207212657052811e-33,0.9230769230769231,0.39675373535418684,0.83481777,0.2703477
Schip1,12.456352,1.7331477,1.2914322234253083e-35,3.3048365565179076e-33,1.0,0.8315597119208857,3.0665433,1.9680185
Gria1,12.443012,1.7091336,1.526368762307708e-35,3.869200815396992e-33,1.0,0.8481493425060016,3.3589256,2.2502067
Cadps,12.438048,1.3953383,1.624239318424186e-35,4.0788140641175584e-33,1.0,0.8272958543838905,2.8758934,1.9966244
Dock11,12.404984,2.4122734,2.455613602779068e-35,6.109475695062366e-33,0.8974358974358975,0.3199326382170626,1.0139499,0.28515583
Rapgef4,12.402133,1.6098025,2.544589652999359e-35,6.272763667531447e-33,1.0,0.7231000752445448,2.0816038,1.1936702
Ntsr2,12.389829,2.707437,2.9667547342633243e-35,7.246972700877774e-33,0.7777777777777778,0.12275610018273675,0.545184,0.10524919
Chrna7,12.382735,2.0570178,3.241058207915326e-35,7.845696760962595e-33,0.9487179487179487,0.47171163423985096,1.2332762,0.46030036
Lncppara,12.358099,1.9380993,4.4045130970774537e-35,1.0566898832006354e-32,0.9316239316239316,0.46458131785445556,0.9835347,0.36243117
Dpyd,12.326941,2.0228868,6.486265363508608e-35,1.5423535426325336e-32,0.9658119658119658,0.6484288222437207,2.1436977,1.0483996
Cap2,12.26734,1.7115427,1.356375239539045e-34,3.197000235650363e-32,0.9914529914529915,0.6307284388548496,1.6006523,0.79207796
Cdkl2,12.259175,1.995869,1.5001960235617141e-34,3.505240622008979e-32,0.905982905982906,0.39077000250815147,0.7924548,0.26472312
Slc4a7,12.2393875,1.7853464,1.9147123553853783e-34,4.435200085276302e-32,0.9743589743589743,0.582643591672937,1.3356056,0.5949619
Runx2,12.234332,2.0125196,2.0377356112099384e-34,4.679825288308636e-32,0.9487179487179487,0.5128811494499982,1.3926331,0.5595141
Map4k3,12.193533,1.5516664,3.3650962073659714e-34,7.598330679993585e-32,1.0,0.6697122791930918,1.508923,0.7890747
Kcnj6,12.173689,1.7575285,4.2923712803057345e-34,9.611334691817925e-32,0.9914529914529915,0.6294385323730696,1.6731532,0.8243115
Fyb2,12.168925,3.4497437,4.550350198086935e-34,1.0104785935751732e-31,0.7435897435897436,0.13576265720735248,0.68899065,0.08687694
Trhde,12.132483,2.1724188,7.106170927993939e-34,1.5651050232393209e-31,0.9572649572649573,0.5188648822960336,1.7100778,0.6955405
Homer2,12.063967,2.025162,1.6370403186580044e-33,3.576201086369153e-31,0.905982905982906,0.40091010068436705,0.90373355,0.30811024
Ptprr,12.059661,1.7526567,1.7249092749114228e-33,3.715347286376079e-31,0.9914529914529915,0.5714285714285714,1.3997552,0.6451922
Zbtb16,12.059495,1.8006233,1.7283900662337545e-33,3.715347286376079e-31,0.9829059829059829,0.5764090436776667,1.4697629,0.6735066
Ndrg3,12.029706,1.545486,2.480428970714318e-33,5.289613209769344e-31,1.0,0.6281844566268946,1.3060966,0.65343845
Plcxd3,12.021599,2.0651443,2.7362570361148426e-33,5.789230437827231e-31,0.9658119658119658,0.3894800960263714,1.19374,0.43791273
Thsd4,11.982116,2.1350513,4.409228180401213e-33,9.25593446932661e-31,0.8974358974358975,0.3772976459206708,1.0447301,0.3502995
Rnf182,11.948794,2.088868,6.587402004311702e-33,1.3721200919058561e-30,0.8974358974358975,0.3474506431617041,0.85663545,0.27654436
Slc44a5,11.933181,1.8676437,7.947727744489737e-33,1.630194232781979e-30,1.0,0.6064352001146583,1.7130861,0.8090225
Fstl5,11.894139,1.974283,1.269549498377959e-32,2.5843026531375575e-30,0.9914529914529915,0.46816439141495575,1.4118861,0.5821468
Rhbdl3,11.879963,2.520854,1.5043348407765335e-32,3.0392088098996583e-30,0.811965811965812,0.23727113117632306,0.67610806,0.1555944
Amigo2,11.8321905,4.862291,2.6610584155987925e-32,5.336017882622355e-30,0.6581196581196581,0.03153104733240174,0.38697323,0.016114553
Klhl29,11.820654,1.655586,3.0529980535679345e-32,6.07659686662003e-30,0.9914529914529915,0.6626177935433014,1.7997559,0.9564117
A330008L17Rik,11.800185,2.1496003,3.894530792501773e-32,7.694561940773724e-30,0.9316239316239316,0.4200078827618331,1.1751138,0.40846407
Elavl2,11.797082,1.9879484,4.0408126296970765e-32,7.925301851092003e-30,0.9487179487179487,0.5399333548317747,1.6231595,0.70596635
Kcnd2,11.782688,1.4397942,4.7939265075932686e-32,9.33426125065443e-30,1.0,0.9119638826185101,3.8189883,2.8579009
Olfml2b,11.778515,3.026464,5.037295859158709e-32,9.737564009755001e-30,0.7350427350427351,0.1438245727184779,0.55206597,0.08657275
Akap13,11.756054,2.0554075,6.573552176448799e-32,1.2616524784369945e-29,0.9230769230769231,0.5030635278942277,1.3691517,0.5337909
Sorcs2,11.750964,1.94732,6.981791206292759e-32,1.3305016291708257e-29,0.9316239316239316,0.4564119101365151,1.0702761,0.40337142
Fry,11.664275,1.292913,1.9404838195224033e-31,3.671887340180773e-29,1.0,0.8020710165179691,2.195889,1.4492946
Tgfbr3,11.661263,1.9506692,2.0103626716585765e-31,3.7775136354871295e-29,0.8974358974358975,0.3740012182450106,0.8354228,0.2910283
Cdk14,11.644088,1.3515944,2.459400313996507e-31,4.589172669242094e-29,1.0,0.8058690744920993,2.3812432,1.5784385
Sidt1,11.642668,1.6817571,2.500698855908061e-31,4.634053672982731e-29,0.9658119658119658,0.5852592353721022,1.3876874,0.66106015
Arhgef6,11.633329,2.5385823,2.7899917935010936e-31,5.134731472011944e-29,0.7692307692307693,0.1891504532588054,0.5800352,0.12689443
Epha6,11.609088,1.6378652,3.705467551767101e-31,6.77319136843415e-29,1.0,0.8848758465011287,3.6325252,2.5516033
Enox1,11.586736,1.4398037,4.811197321773012e-31,8.734923786218974e-29,1.0,0.7842631409222831,2.4379983,1.579404
Clmn,11.581692,1.8047588,5.10288980098827e-31,9.202325433057371e-29,0.9230769230769231,0.37396538750940556,0.8537775,0.32640734
Arhgap44,11.564195,1.6043152,6.257542301752792e-31,1.1209344109873167e-28,0.9658119658119658,0.581031208570712,1.2333682,0.5878527
Kcnn2,11.560061,1.7784643,6.566197147105119e-31,1.1684352141901627e-28,0.9914529914529915,0.6407968755598552,1.8100051,0.912152
Bach2,11.5507,1.6836326,7.32214890988092e-31,1.29438250795066e-28,0.9829059829059829,0.6143537926833638,1.5112917,0.7417882
Camk2a,11.542044,1.3994612,8.097843258918971e-31,1.422150642922567e-28,0.9914529914529915,0.7853380629904332,2.3110375,1.4915131
Fgf5,11.540807,3.7824535,8.215121427164803e-31,1.4333786542072614e-28,0.6752136752136753,0.08423805940735964,0.42885807,0.038177997
Slc24a3,11.51396,1.5933965,1.122048836209416e-30,1.9451259502546457e-28,1.0,0.727399763517145,2.0692437,1.1917514
Grik4,11.50382,2.0094874,1.262029858101594e-30,2.1737655312301174e-28,0.9572649572649573,0.5659106381454011,1.7246647,0.76318944
Erc2,11.498158,1.3998457,1.3476067480760858e-30,2.3063817401786257e-28,1.0,0.8459278368984915,3.2022476,2.2964687
Neurod2,11.478898,1.8964822,1.684139617129346e-30,2.8641032602699697e-28,0.8803418803418803,0.3663692715611451,0.767013,0.26985863
Inf2,11.471718,2.3882053,1.8298981397912913e-30,3.092412768313962e-28,0.7863247863247863,0.20609839119997134,0.57361466,0.1380017
Epha4,11.468626,1.6504397,1.896459125655077e-30,3.1848660441469946e-28,0.9914529914529915,0.6983052062058834,2.0338457,1.1366193
Nt5dc3,11.426836,1.7943106,3.0709411713322247e-30,5.0935919304751155e-28,0.8974358974358975,0.40141173098283706,0.80728966,0.30603448
Rbfox1,11.341745,1.2857699,8.150262064413132e-30,1.3359626395472948e-27,1.0,0.9400551793328317,4.287143,3.4154966
Erc1,11.341705,1.4064895,8.15399601361207e-30,1.3359626395472948e-27,1.0,0.6972661148733383,1.5948807,0.90892637
Rgl1,11.337944,1.5725881,8.512117583993159e-30,1.3861854514054315e-27,0.9914529914529915,0.5765881973556917,1.2328374,0.5973503
Shank2,11.307725,1.4606563,1.201650945942504e-29,1.9450819829804268e-27,0.9914529914529915,0.63660467949407,1.43684,0.7725701
Grid1,11.290508,1.3678527,1.4618846655034614e-29,2.3521461653938928e-27,1.0,0.781683327958723,2.3311563,1.525953
Hpca,11.253642,1.7113714,2.2222128399867575e-29,3.554217798240725e-27,0.8974358974358975,0.3613529685764449,0.79513353,0.31549877
Myrip,11.251066,1.6868559,2.288095836448442e-29,3.637936989666843e-27,0.9316239316239316,0.5066824321903328,1.0574454,0.4597166
Mapk10,11.198426,1.257501,4.1503926384510647e-29,6.560061776187065e-27,1.0,0.8100254398222796,2.5438735,1.7759364
Pde4a,11.178027,1.6046171,5.223848146270683e-29,8.208467818145805e-27,0.9743589743589743,0.5353470206743345,1.0818559,0.49546105
Lrp2,11.160582,5.3663197,6.357432261748342e-29,9.931639818208021e-27,0.6153846153846154,0.02422157726898133,0.40159285,0.011909495
Maml3,11.135132,1.8939044,8.461947535706019e-29,1.3142920825689062e-26,0.9572649572649573,0.5009853452291375,1.4853644,0.6519725
Cdkl5,11.074557,1.4223487,1.6670226551834707e-28,2.5595942139874205e-26,1.0,0.6834712816654126,1.5888662,0.8978985
Ust,11.073509,1.6992033,1.6866345621104479e-28,2.5749926524947576e-26,0.9487179487179487,0.5883406786341323,1.496363,0.7261947
Mical2,11.067091,1.4638283,1.8118658466801427e-28,2.750555666683358e-26,1.0,0.6884875846501128,1.7636585,1.0124635
Cacna1c,11.0052395,1.4534607,3.6055659251454156e-28,5.442784067902096e-26,1.0,0.781969973843563,2.5129583,1.637294
Aff3,10.9953,1.471064,4.0257177598514603e-28,6.043074648447416e-26,1.0,0.6947937941165933,1.8264091,1.0577497
Kctd16,10.966913,1.6236733,5.512199010837795e-28,8.228488190067308e-26,1.0,0.8025009853452292,2.992891,1.9667153
Nalf1,10.921958,1.2193487,9.052340313347184e-28,1.343847426627839e-25,1.0,0.8990289870651045,3.6575046,2.846003
Mdga1,10.87912,2.2363632,1.4495559962592111e-27,2.1400862428288464e-25,0.7777777777777778,0.2398151134042782,0.58951074,0.15737647
Luzp1,10.871683,1.5132035,1.5727314588262078e-27,2.309251054571596e-25,0.9658119658119658,0.5363861120068795,1.0598866,0.5072639
Onecut2,10.827053,2.141175,2.5627060107019045e-27,3.74238644062827e-25,0.7863247863247863,0.2414991579777133,0.56347895,0.15833384
Osbpl10,10.803527,1.6926413,3.3122941082580326e-27,4.810883388588829e-25,0.9230769230769231,0.4201153749686481,0.8328289,0.33797833
Slco3a1,10.7897005,1.483505,3.850427444571199e-27,5.562418571807963e-25,0.9658119658119658,0.580923716363897,1.2250926,0.62051666
Pdlim5,10.78867,2.0857863,3.893845304743531e-27,5.59506007157533e-25,0.7948717948717948,0.23848937618689312,0.71358997,0.21937497
Cacnb2,10.783025,1.6425922,4.140435117419581e-27,5.896698617106672e-25,0.9914529914529915,0.7795693145580279,2.7281787,1.719476
Ptk2b,10.771654,1.5425401,4.685085657297311e-27,6.6256974532409865e-25,0.9914529914529915,0.600630620946648,1.4450208,0.74805796
Kcnk2,10.751157,1.9376789,5.8522946555533175e-27,8.233044889775793e-25,0.8717948717948718,0.382242287434161,0.9091249,0.3270662
Fam168a,10.738103,1.2067876,6.741540656897577e-27,9.434645700564473e-25,1.0,0.7664194345909922,1.7481334,1.1168457
Arhgef3,10.724144,1.6485931,7.840939954125636e-27,1.0916375987945898e-24,0.9230769230769231,0.454620373356265,0.9001363,0.3822986
Nrp1,10.690971,1.6783122,1.12189871216508e-26,1.5538875461791598e-24,0.9829059829059829,0.6199792181733491,1.7386888,0.90233386
Ppp2r2b,10.656006,1.4480687,1.6346737137043437e-26,2.25249654806337e-24,1.0,0.7673152029811172,2.4329674,1.5704967
Nup93,10.65509,1.4995316,1.6508477371338128e-26,2.2561273152310145e-24,0.9572649572649573,0.546669533125515,1.0602131,0.51124567
Dscam,10.654907,1.5091287,1.6541015299609596e-26,2.2561273152310145e-24,1.0,0.7542011537496864,2.4202247,1.5261682
Iqcj,10.648053,1.7535064,1.7804899694528857e-26,2.416250781777729e-24,0.9230769230769231,0.3763660467949407,0.8947947,0.3570462
Trpc5,10.637319,1.683158,1.9979689595301653e-26,2.697760097616861e-24,0.9658119658119658,0.5595327672077107,1.4770956,0.7191073
Tafa2,10.635274,1.8897066,2.042266817903631e-26,2.7437854698535283e-24,1.0,0.726611487333835,2.6967342,1.5544559
Slc9a2,10.621127,2.4809098,2.3767440101679133e-26,3.177269231503076e-24,0.7094017094017094,0.1651796911390591,0.4608243,0.09971866
Adcy1,10.598552,1.5653391,3.026308661530934e-26,4.025589788878029e-24,0.9658119658119658,0.6069368304131284,1.4260037,0.72679895
Ephb2,10.578346,1.7086489,3.7552649864421766e-26,4.970638925404004e-24,0.8717948717948718,0.36812497760579027,0.66403794,0.25339463
4930578G10Rik,10.564663,1.5745597,4.345274333109834e-26,5.723407908365747e-24,0.9743589743589743,0.563832455480311,1.259034,0.61343
Sms,10.54822,1.6548046,5.176885351901159e-26,6.785507775882152e-24,0.8547008547008547,0.3724604966139955,0.6763961,0.2677569
Gm11906,10.54712,2.042661,5.237796340813034e-26,6.832018819303215e-24,0.7948717948717948,0.2867533770468308,0.6372357,0.19582956
Ndst1,10.544183,2.1665065,5.404049804581338e-26,7.014822137637708e-24,0.7777777777777778,0.3053495288258268,0.66929585,0.19247745
Prdm8,10.524539,2.5074198,6.658653276533459e-26,8.60182757406029e-24,0.7008547008547008,0.16528718334587408,0.45598662,0.096768506
Disp3,10.493256,2.3321166,9.277569179951342e-26,1.1927669084463758e-23,0.7264957264957265,0.20394854706367121,0.4938999,0.11941714
Arhgap21,10.48789,1.2653748,9.819606169925215e-26,1.2564419894566214e-23,0.9829059829059829,0.7104159948403741,1.5501306,0.93381155
