names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA2 (for_DEGs),mean_expr_Rest (for_DEGs)
Gm4924,-2.9278302,-1.4648676,0.003413363342751836,0.03358369572308379,0.1623931623931624,0.3072485578128919,0.07502494,0.19479701
Ror1,-2.9354794,-1.6677665,0.0033303270190948734,0.03291132291396809,0.21367521367521367,0.33376330216059336,0.11559895,0.32883936
Tmem163,-2.9666772,-2.4674926,0.003010368080582967,0.030137328735195354,0.08547008547008547,0.236339532050593,0.043658894,0.22059496
Rffl,-2.9734218,-1.8571286,0.0029449946767445547,0.029559957775168545,0.1623931623931624,0.3051345444121968,0.08111466,0.26705682
Calb1,-2.9874835,-1.8647888,0.002812845718079865,0.028467481900115242,0.2222222222222222,0.3389229280877136,0.094419144,0.30795965
Rims4,-2.9955332,-2.2672753,0.002739653529029498,0.027852625926985477,0.06837606837606838,0.22455122003654734,0.026846971,0.12309799
Tbc1d5,-3.0060854,-0.3702336,0.0026463476455552996,0.026995960985600188,0.9145299145299145,0.7772761474793077,1.0062773,1.1765335
Sox6,-3.0069156,-2.3557968,0.0026391313910901996,0.026942804133204278,0.1794871794871795,0.309470063420402,0.111852676,0.47362036
Usp29,-3.0114844,-0.9486301,0.002599738007219543,0.026611413430091095,0.5811965811965812,0.5582786914615357,0.3774126,0.63389325
Ptprz1,-3.013202,-1.4337809,0.002585068043467022,0.026501632326577214,0.6068376068376068,0.5663406069726612,0.39490998,0.83647895
Alk,-3.0193396,-3.0117586,0.0025332637204394806,0.02605596472395216,0.09401709401709402,0.24092586620803325,0.037232455,0.26693654
Fhl1,-3.0245955,-1.5905077,0.0024896580582777434,0.02569013518660636,0.1452991452991453,0.2947794618223512,0.066242486,0.18751518
Pcgf5,-3.0274696,-1.3212123,0.0024661041802093555,0.025486238200855917,0.29914529914529914,0.3987244258124619,0.13675486,0.31202304
Fscn1,-3.0287867,-2.2194738,0.002455380823892934,0.025394951015397668,0.08547008547008547,0.2435415099071984,0.03787677,0.16533183
Maf,-3.030115,-3.0148435,0.002444607463267778,0.025322514471089127,0.07692307692307693,0.2289225697803576,0.036330108,0.26163033
Tacc1,-3.031655,-0.7942939,0.002432170104155967,0.025223330822328825,0.6324786324786325,0.599555698878498,0.39908633,0.61549604
Cdh4,-3.0434437,-1.8112288,0.0023388724718136026,0.02442870999318259,0.18803418803418803,0.3197893152746426,0.08805907,0.27993968
Igsf11,-3.0460486,-1.3737407,0.002318702711729911,0.024280413820803863,0.3504273504273504,0.42824895195098356,0.16603714,0.38393775
Nell1,-3.0628414,-1.4541903,0.002192462562717547,0.023157024001658998,0.5213675213675214,0.5035293274570927,0.35898337,0.78085744
Stat5b,-3.065475,-2.066934,0.0021732450787158557,0.022981147290474242,0.1111111111111111,0.26475330538535957,0.05090012,0.19785891
Slc39a10,-3.0679483,-1.2335075,0.00215533808036964,0.02281872900690789,0.4444444444444444,0.48650972804471676,0.20573583,0.42991146
Ephb1,-3.068166,-1.3149484,0.002153769418463288,0.022811109292120043,0.3162393162393162,0.4252391701601634,0.21301432,0.46413824
Zfp704,-3.0850275,-0.7345509,0.0020353343166816004,0.021762607675779786,0.6581196581196581,0.6016338815435881,0.4027745,0.6017097
Ppfibp1,-3.089184,-2.278125,0.002007070858648722,0.02153753752871053,0.13675213675213677,0.28091296714321545,0.05176939,0.22930004
Prex1,-3.099238,-2.161735,0.0019401919546743474,0.02093693085224888,0.1282051282051282,0.27937224551220036,0.051416513,0.21194652
Appl2,-3.0994897,-2.631769,0.001938542761820908,0.02092753877465962,0.08547008547008547,0.24246658783904834,0.032320574,0.18530889
Plppr4,-3.1092286,-0.27810133,0.0018757646213179598,0.020339707576599506,0.9743589743589743,0.7686051094628973,1.1068181,1.2398716
Hsp90ab1,-3.1160877,-0.81549585,0.0018326772682966765,0.01990462336262397,0.8888888888888888,0.8086638718692895,0.81696343,1.1705756
Cntnap3,-3.116935,-3.6721594,0.0018274178780097264,0.019855527044933825,0.05128205128205128,0.21014726432333655,0.017118398,0.19893093
Ece2,-3.1240118,-3.11789,0.001784033431354104,0.01944705002048064,0.042735042735042736,0.20577591457952632,0.014343489,0.11815224
Fxyd6,-3.1248019,-2.5993512,0.0017792487503380326,0.019402765390252815,0.05982905982905983,0.22394209753126232,0.027640019,0.15686591
Kcnb2,-3.1264107,-0.27267945,0.0017695424742706866,0.019320441399290268,0.9658119658119658,0.7697158622666523,1.5368704,1.688139
Gm17276,-3.12826,-2.4834666,0.0017584455858584743,0.01923053841758942,0.042735042735042736,0.20960980328926151,0.02128567,0.1136088
Rps6ka5,-3.1452072,-1.0248662,0.0016596921919329244,0.01827702016280233,0.48717948717948717,0.5315847934358092,0.29874885,0.535584
Bcl2,-3.1530626,-1.8760154,0.0016156720698183335,0.01787283183039054,0.13675213675213677,0.2940986778458562,0.07139309,0.24030443
Tmeff1,-3.1590054,-1.0892063,0.0015830850749707548,0.01761386996458144,0.4358974358974359,0.5013078218495826,0.23544149,0.44775966
Pak5,-3.1594176,-0.4179645,0.0015808473011882985,0.01759798677584454,0.9401709401709402,0.7390089218531657,0.9939279,1.1859246
Rhoq,-3.17455,-2.2603674,0.0015006903179006896,0.01684358765329638,0.1111111111111111,0.2688738399799348,0.044357933,0.19664297
Mkx,-3.1799605,-2.1433704,0.001472951165885249,0.0165807280382642,0.1282051282051282,0.2795872299258304,0.057115857,0.23085672
Plekha7,-3.1890812,-1.7632172,0.0014272582214807485,0.01611362538285198,0.1452991452991453,0.2985416890608764,0.0667108,0.21040419
Sema3a,-3.207431,-3.111107,0.001339261449147977,0.01527316523628558,0.05982905982905983,0.22408542047368232,0.02282732,0.18191053
Camk2n1,-3.2322106,-1.1076235,0.0012283644861092716,0.014141454045311109,0.6153846153846154,0.5969042244437278,0.3580678,0.65639156
Prox1,-3.23398,-2.425975,0.0012207806866665577,0.01407223382699717,0.17094017094017094,0.308717617972697,0.07673102,0.35668007
Bicc1,-3.2397797,-1.7238823,0.0011962208173615172,0.013818767567714517,0.21367521367521367,0.35056791715933927,0.09851807,0.29416028
Grin3a,-3.2508583,-1.7407209,0.001150571536998275,0.013343054466613574,0.29914529914529914,0.4017700383388871,0.15324028,0.4404828
Rai2,-3.2596354,-4.8483796,0.0011155549884138323,0.012998682800815122,0.008547008547008548,0.18273675158551006,0.0037635046,0.103117764
Galnt13,-3.259899,-0.5615668,0.0011145196535998735,0.012992515231615686,0.8803418803418803,0.6951879322082483,0.81374687,1.0487921
Epha3,-3.2686586,-0.9914445,0.0010805855577128922,0.012651561627775778,0.6239316239316239,0.5929270127915726,0.5296432,0.87062097
Lhfpl3,-3.2688706,-1.509789,0.0010797768913428341,0.012647604651430668,0.39316239316239315,0.47511555412232614,0.28241888,0.6571557
Prdm5,-3.284415,-2.6383812,0.0010219429662336537,0.012070157144043199,0.11965811965811966,0.2744992654699201,0.04121467,0.23267986
Gm15155,-3.2854114,-2.7000768,0.001018336051534097,0.012032845076834294,0.07692307692307693,0.24296821813751837,0.03564722,0.21174039
Pex5l,-3.2866538,-0.47161368,0.0010138542838571284,0.011990433365863133,0.9743589743589743,0.7781719158694328,1.4351213,1.6933264
Fam124a,-3.2893617,-2.698998,0.0010041484688444076,0.011896591427623117,0.06837606837606838,0.23705614676269304,0.023681859,0.14463143
Prkg2,-3.2923505,-3.4768162,0.0009935370735947296,0.011791670126983386,0.03418803418803419,0.2074241284173564,0.0143129295,0.14884812
Rasa3,-3.294629,-1.6792899,0.0009855162527601636,0.011706817732831828,0.23931623931623933,0.3700598373284604,0.09596971,0.2795953
Ctps2,-3.3035207,-1.377034,0.000954788913345397,0.011392175000706401,0.23931623931623933,0.38062990433193594,0.11149062,0.2672278
Pik3r1,-3.3113875,-1.3154615,0.0009283455566471798,0.01110131068407197,0.4444444444444444,0.5054641871797628,0.23215353,0.5009944
Cblb,-3.3233364,-0.9789931,0.0008894756055423632,0.010688823578230457,0.6068376068376068,0.5700670034755814,0.33682075,0.5818781
Rmst,-3.3251343,-2.9983804,0.0008837597251263173,0.010634403857655239,0.08547008547008547,0.2508509799706188,0.048002895,0.33142242
Pdcd4,-3.3449843,-0.9253199,0.0008228723807632569,0.00998220355354795,0.5982905982905983,0.583754344476692,0.33359566,0.5607617
Prkar2b,-3.3492439,-1.3590612,0.0008103240631360578,0.009847764620744402,0.24786324786324787,0.38836934322261635,0.12286266,0.28918868
A330015K06Rik,-3.3508928,-2.253588,0.0008055144978860798,0.009798177708555438,0.10256410256410256,0.26998459278368986,0.040974572,0.18186554
Clcn5,-3.3589256,-2.5708282,0.0007824611306679693,0.009569745371437567,0.10256410256410256,0.26819305600343973,0.036141098,0.19775172
Zmiz1,-3.3628304,-1.7232556,0.0007714774569370222,0.009469894594745449,0.28205128205128205,0.39707621197463183,0.1117929,0.3296928
Plp1,-3.374722,-1.2541734,0.0007389026747686637,0.009141028946148247,0.7948717948717948,0.7179404493174245,0.68922186,1.2139047
Itgb8,-3.378644,-2.2108672,0.0007284427043328166,0.009015778657495524,0.11965811965811966,0.28793579132179586,0.058423806,0.24571258
Grip1,-3.3797433,-0.4051385,0.0007255356352510319,0.008989177845820791,0.9658119658119658,0.7788526998459279,1.423132,1.643145
Gap43,-3.3897629,-1.2276,0.0006995313169262293,0.008710104951718157,0.4700854700854701,0.4994446235981225,0.2326764,0.4783954
Etv6,-3.3986256,-1.4389639,0.0006772532968597917,0.008479867701128891,0.38461538461538464,0.4671253000824107,0.18642178,0.44187346
Olfm2,-3.3994732,-2.0677805,0.000675158265501159,0.008457576966907292,0.13675213675213677,0.29965244186463147,0.05512902,0.21318439
Zfpm2,-3.4014826,-0.98788995,0.0006702137083903837,0.008407572164033518,0.8205128205128205,0.672077107743022,0.82523316,1.2650787
Kcnmb2,-3.402393,-2.7112756,0.0006679849642460488,0.008387269153874454,0.08547008547008547,0.2578738041491992,0.05823783,0.33126196
Nhs,-3.4031203,-2.542802,0.0006662097246549515,0.008368889809012878,0.10256410256410256,0.27037873087534486,0.049886994,0.2608822
Rgs20,-3.4070706,-2.4426792,0.0006566411395656782,0.008264143990693102,0.13675213675213677,0.2982192124404314,0.06501595,0.31130275
Cables1,-3.4149432,-3.8645802,0.0006379532321080686,0.008047794998471268,0.042735042735042736,0.21939159410942707,0.011616503,0.15717296
Tshz2,-3.4216704,-2.2172475,0.0006223768301633154,0.007884613590989291,0.28205128205128205,0.39711204271023687,0.15660089,0.58127403
Arid5b,-3.4242241,-0.9228283,0.000616557634171903,0.007821956388195956,0.5897435897435898,0.5801354401805869,0.39046383,0.6447822
Nptx1,-3.448082,-1.8284005,0.0005645828528969309,0.0072654891079217115,0.18803418803418803,0.3432942778315239,0.084796615,0.27329355
Fut9,-3.4517634,-0.3793762,0.0005569360149295649,0.007194649385171832,0.9401709401709402,0.7481099286968361,1.0316076,1.2085581
Chst9,-3.4573972,-2.1617112,0.0005454204176897966,0.007066271274505707,0.18803418803418803,0.33379913289619834,0.094161205,0.3658881
Smarca2,-3.4998338,-0.73983973,0.0004655480761049735,0.006119998436859412,0.7350427350427351,0.6776308717617973,0.57007676,0.8255902
Prickle1,-3.5025878,-0.270707,0.000460761782858967,0.006068955443833551,0.9487179487179487,0.7399763517145007,1.1413131,1.272756
Cdh2,-3.5328581,-0.27921647,0.00041109297175086164,0.0054575435528387605,0.9487179487179487,0.762943853237307,1.1341534,1.2694154
Frmd5,-3.5607924,-0.63890773,0.0003697372227547378,0.004959979618282479,0.9401709401709402,0.7379339997850156,1.0564746,1.3664843
Foxo1,-3.5704799,-1.9330459,0.00035632782219611727,0.004812477911971532,0.1794871794871795,0.34071446486796375,0.09020175,0.30782083
Dennd11,-3.5814383,-2.7651546,0.00034170779799521945,0.004648956218800783,0.07692307692307693,0.25869791106811424,0.024797508,0.15759026
Ranbp17,-3.594767,-1.1637905,0.00032468188518740564,0.004442058174636247,0.39316239316239315,0.4958257193020173,0.22135462,0.44154513
Plcb4,-3.596645,-2.4181883,0.000322347873376614,0.004414621487069122,0.1794871794871795,0.3312909814038482,0.06707737,0.31541276
Cdk19,-3.6149664,-1.5210756,0.00030038659472497855,0.004151948456923958,0.358974358974359,0.47533053853595614,0.20007631,0.49207363
Arhgap20,-3.6239896,-1.1438556,0.00029009322370492666,0.004030405853646008,0.5128205128205128,0.5301873947472142,0.25505647,0.49591246
Sdc2,-3.636597,-2.0902092,0.0002762636203245395,0.003860220217431293,0.13675213675213677,0.3143072127270773,0.05870737,0.2290977
Elmo1,-3.6419046,-1.43344,0.0002706284957251511,0.0037893630433219437,0.5641025641025641,0.5716793865778065,0.3716928,0.7956631
Sirpa,-3.6604605,-1.284924,0.00025176230376613995,0.0035455204938135117,0.46153846153846156,0.5221613099716937,0.22348495,0.47636634
Satb1,-3.6637297,-1.4814807,0.0002485690239304039,0.0035061830657852648,0.36752136752136755,0.4650112866817156,0.20349924,0.48869544
Pcdh7,-3.66606,-0.46654198,0.0002463161357792454,0.0034815963010985393,0.9572649572649573,0.7837256798882081,1.4274185,1.6822022
Ngef,-3.6706462,-2.1049736,0.00024193814831933525,0.003437799072099703,0.1111111111111111,0.2972876133147013,0.05071995,0.20197727
Ndst4,-3.6920993,-2.1101341,0.0002224106524978613,0.0031924007652871433,0.23076923076923078,0.37557777061163067,0.123361304,0.4490565
Galnt14,-3.694315,-1.7546874,0.00022048037787300147,0.003166385758122688,0.27350427350427353,0.4012684080404171,0.13045663,0.38542283
Ghr,-3.6984658,-1.7443851,0.00021690649023011337,0.003126758257769928,0.2564102564102564,0.3988319180192769,0.122651026,0.3627037
Zfp536,-3.7082105,-1.4334929,0.00020872906818808368,0.0030211084917579844,0.3418803418803419,0.4769070909025762,0.31260517,0.68874604
Rspo2,-3.7236521,-2.3443358,0.00019636154114177916,0.002862851118003042,0.19658119658119658,0.3472356587480741,0.080808744,0.3558585
Phlpp1,-3.7267952,-0.71006495,0.00019392986083569628,0.0028320083481821515,0.811965811965812,0.746425884123401,0.8243413,1.1296395
Man2a1,-3.7610219,-1.4034313,0.0001692206684354643,0.002510745091585271,0.37606837606837606,0.472750725572396,0.1929793,0.44665468
Chn2,-3.7646976,-2.4856167,0.0001667508032445762,0.002476834761294507,0.10256410256410256,0.2928446020996811,0.060099155,0.2978208
Cdh6,-3.7949908,-2.6113029,0.0001476489754106033,0.002217623236044109,0.09401709401709402,0.2841377333476656,0.045262653,0.24915025
Tmem44,-3.7995996,-2.839357,0.00014493000565850978,0.0021865633082785835,0.10256410256410256,0.28614425454154574,0.035125583,0.22782144
Pard3b,-3.8109932,-2.6128068,0.000138409535319038,0.0020940676880757607,0.15384615384615385,0.32795872299258305,0.06553432,0.3466315
Pitpnc1,-3.819839,-1.5942178,0.0001335387874370151,0.0020295176574845002,0.42735042735042733,0.5068257551327529,0.24764203,0.61433727
9130024F11Rik,-3.833122,-3.5930874,0.00012652715558481833,0.0019327940139647916,0.03418803418803419,0.236124547636963,0.015353164,0.1711827
Cask,-3.8347824,-0.4760946,0.00012567551263216724,0.0019219698488482265,0.8974358974358975,0.7341001110752804,0.8086427,1.0048723
Gsg1l,-3.8421566,-3.0759802,0.00012195791712024624,0.0018725767045834377,0.05982905982905983,0.25733634311512416,0.023458673,0.18245216
Sema6a,-3.8472867,-2.0352168,0.00011943317902854509,0.0018401201378996596,0.23076923076923078,0.38854849690064136,0.11388585,0.40173882
St18,-3.8724155,-1.8843385,0.0001077620138899594,0.0016795622466491934,0.23076923076923078,0.4020566842237271,0.21670014,0.63833266
Ttyh1,-3.87691,-1.8040245,0.00010579146136076188,0.0016507645567733285,0.24786324786324787,0.4058189114622523,0.106346615,0.33061156
Bcr,-3.8948936,-1.4449849,9.824186215365342e-05,0.0015410150823518198,0.3418803418803419,0.45386792790855995,0.14191401,0.34722522
Hivep1,-3.8964682,-2.266227,9.760567822571417e-05,0.0015337219730555203,0.1452991452991453,0.32824536887742306,0.05875554,0.25551033
Glis3,-3.913925,-2.7722566,9.080790856871553e-05,0.0014352991195537566,0.1623931623931624,0.3348740549643484,0.0866451,0.48140082
Pard3,-3.9196732,-1.0963105,8.866913163716836e-05,0.0014047992730487698,0.5811965811965812,0.6092299974918485,0.39315665,0.70794255
Pparg,-3.9275284,-3.292102,8.582327391893707e-05,0.0013653471700425335,0.05982905982905983,0.2603819556415493,0.022023888,0.19731328
Tox3,-3.9342387,-2.2666965,8.346083218743676e-05,0.0013348765243312059,0.1282051282051282,0.32032677630871764,0.06778628,0.29081076
Ttc28,-3.9623046,-1.6858763,7.422974163436136e-05,0.0011979298244536275,0.3333333333333333,0.4657279013938156,0.17403772,0.47724068
Hsp90b1,-3.9651673,-1.4680248,7.334447292330884e-05,0.0011857797758419426,0.42735042735042733,0.5422623526460998,0.23087376,0.54141945
Efcab6,-3.9744081,-3.6032617,7.055447662927824e-05,0.0011448060308144362,0.042735042735042736,0.2491311046615787,0.013713421,0.15512957
Ank1,-3.9831166,-2.9846015,6.801738206291198e-05,0.0011049740362941022,0.08547008547008547,0.2822387043606005,0.026462473,0.19247666
Slc6a1,-3.9916475,-2.6806214,6.561588235833523e-05,0.001068544702405132,0.11965811965811966,0.31366225948618726,0.055544525,0.31202525
Cacng2,-3.9943726,-1.6419258,6.486575918001837e-05,0.001058253156749905,0.24786324786324787,0.4106202300333226,0.11267075,0.31641468
Pde9a,-4.021952,-3.3381898,5.771780984390978e-05,0.0009508752608864842,0.042735042735042736,0.25350245440538893,0.016482368,0.15535578
Ankrd44,-4.0241623,-2.2641537,5.717853463188911e-05,0.000944887592594625,0.1623931623931624,0.3525744383532194,0.08139426,0.3417079
Inpp4b,-4.0422316,-1.3492409,5.2944926578576236e-05,0.0008792522726615226,0.5726495726495726,0.5906338457128525,0.45481732,0.90309596
Vwc2l,-4.0573583,-2.577864,4.96309666033491e-05,0.0008283130885912983,0.1111111111111111,0.3111182772582321,0.070212945,0.36066103
Gm2164,-4.060839,-2.8001313,4.889666362149135e-05,0.0008180905052985509,0.1111111111111111,0.3076426959045469,0.06259718,0.37151256
Magi3,-4.0835233,-1.2203311,4.435799833712773e-05,0.0007477411639389098,0.5128205128205128,0.5527249274427604,0.32856968,0.6451763
Gfra1,-4.085304,-3.0894296,4.401918214354863e-05,0.0007424955581903024,0.06837606837606838,0.2777598624099753,0.031630583,0.2417926
Trpc6,-4.099085,-2.5094001,4.147868934707388e-05,0.0007027316410818885,0.1282051282051282,0.32681213945322296,0.07721573,0.37642962
Fstl4,-4.1019306,-1.4463496,4.097174894143395e-05,0.0006950195038234407,0.4444444444444444,0.5168225303665485,0.2819714,0.63535964
Arhgap32,-4.104524,-0.45591354,4.051481477490683e-05,0.0006885724686918068,0.8974358974358975,0.7244616431975348,0.7930321,0.97826165
Grik1,-4.1209445,-2.245363,3.773222613533926e-05,0.00064536277291952,0.4188034188034188,0.4995879465405425,0.21520136,0.76010823
Gnal,-4.1295958,-1.7755934,3.6340180176306344e-05,0.0006247348952894123,0.23076923076923078,0.40642803396753735,0.107537106,0.32837543
Bbs9,-4.1307693,-1.4350144,3.61551189422364e-05,0.0006223498052388803,0.36752136752136755,0.49435665914221216,0.19047679,0.4493803
Peli2,-4.1465373,-4.1431837,3.3754142062681994e-05,0.0005847671161987526,0.042735042735042736,0.25737217385072914,0.013008986,0.20812204
Il1rapl2,-4.173641,-1.9047842,2.997696091501174e-05,0.0005264581305793239,0.4017094017094017,0.5031710201010426,0.28513673,0.804458
Yes1,-4.182848,-3.4068065,2.8788017253222498e-05,0.0005075682569515017,0.03418803418803419,0.2560106058977391,0.01876902,0.18310802
Epb41l2,-4.1933427,-2.8422582,2.748739975271406e-05,0.0004855926570384134,0.13675213675213677,0.33781217528395857,0.06511623,0.39373976
Septin11,-4.193417,-1.2812976,2.747837823634045e-05,0.0004855926570384134,0.46153846153846156,0.5318356085850443,0.22707427,0.48218375
Gabra1,-4.209637,-1.098977,2.55781309183872e-05,0.00045395269337983096,0.6666666666666666,0.6195850800816941,0.3893209,0.7028777
Arhgap18,-4.223109,-3.8104577,2.4095531147828542e-05,0.00042991163475574563,0.05128205128205128,0.26797807158980974,0.015814526,0.20183383
Cmss1,-4.2236414,-0.62037134,2.4038646214671264e-05,0.00042918167693569223,0.9230769230769231,0.8405890572933462,1.0748888,1.3778659
Pitpnm2,-4.2301683,-1.4490134,2.3351648658020838e-05,0.00041886435209680903,0.4017094017094017,0.5059658174782329,0.19222413,0.45656866
Hsp90aa1,-4.2470756,-1.0490642,2.1657898096767435e-05,0.00039083124369384886,0.8290598290598291,0.7951556845462038,0.69099784,1.1185133
Zfp804b,-4.254101,-2.2368588,2.0989092962030237e-05,0.00037927163946856256,0.3504273504273504,0.4668386541975707,0.19619657,0.7039706
Pknox2,-4.2625,-1.219412,2.0215268949892375e-05,0.0003680110275634201,0.5213675213675214,0.5606076892758608,0.2994255,0.59490025
Slc35f1,-4.2684712,-1.1195654,1.9681705534794897e-05,0.000359787852698749,0.7350427350427351,0.6535884481708409,0.6132864,1.0435479
Pam,-4.2691584,-0.65763646,1.962118508912239e-05,0.00035917019063508304,0.9230769230769231,0.7282238704360601,0.92195743,1.2204359
Ntng2,-4.289043,-2.1744266,1.7944477003456648e-05,0.000331387008304385,0.13675213675213677,0.3414669103156688,0.06414215,0.26161748
Serpini1,-4.289335,-1.4601033,1.7920903227658612e-05,0.000331179277666566,0.4358974358974359,0.527786735461679,0.24730814,0.5720746
Fbn2,-4.295753,-2.6424787,1.741013328884478e-05,0.0003232966699870485,0.11965811965811966,0.32652549356838295,0.051117864,0.28328303
Pcdh17,-4.296486,-1.0625613,1.735270200856647e-05,0.0003226761958271149,0.6666666666666666,0.6462073166362106,0.48814267,0.83912945
Syn3,-4.3046103,-1.1733122,1.67279975984021e-05,0.00031235670289719554,0.3247863247863248,0.509047260740263,0.2515892,0.49784064
Zdhhc14,-4.30816,-0.7980488,1.646182848233816e-05,0.00030781442680614224,0.7777777777777778,0.6847970188827976,0.6234397,0.91812617
Ipcef1,-4.315162,-3.8603487,1.5948576472241674e-05,0.00029904972073212406,0.05128205128205128,0.27227775986241,0.015675401,0.20657533
Kcnj9,-4.3176756,-2.5391417,1.576809150029282e-05,0.00029587194037211456,0.1282051282051282,0.33154179655308325,0.039401375,0.20992804
Mir124-2hg,-4.3484097,-1.8609854,1.3712825944707386e-05,0.0002600307926141761,0.18803418803418803,0.38779605145293633,0.0910541,0.29734948
Itpr1,-4.349509,-0.8194117,1.3644269855926255e-05,0.00025891351061351587,0.811965811965812,0.6684223727113118,0.63621575,0.9436602
Arl15,-4.3593283,-0.41241613,1.3046240537376482e-05,0.00024879523295905326,0.9487179487179487,0.7600415636533018,1.1525033,1.3565797
Cnih3,-4.3749757,-1.9211085,1.2144603995070856e-05,0.00023325626114907355,0.19658119658119658,0.39170160163388157,0.09054743,0.306691
AI593442,-4.3894954,-2.7068155,1.1361403310946318e-05,0.00021868259811255554,0.09401709401709402,0.31703034863305746,0.038252067,0.22679897
Syt17,-4.402555,-1.7094557,1.0698346595517662e-05,0.0002066603688149242,0.27350427350427353,0.4382098964491741,0.13869862,0.39646503
Man1c1,-4.4217296,-2.691447,9.791403070138635e-06,0.00019023499674231752,0.1111111111111111,0.327815400050163,0.041478943,0.24182603
Smad3,-4.4275236,-2.2500894,9.532117577594765e-06,0.00018559999949997922,0.17094017094017094,0.3717797126375004,0.06777486,0.28787455
Camk2g,-4.4275465,-1.3898315,9.531105868619336e-06,0.00018559999949997922,0.4444444444444444,0.5352036977319145,0.22438177,0.5063234
Sox2ot,-4.428497,-2.2235355,9.489210291732699e-06,0.0001850327144694177,0.3162393162393162,0.46651617757712566,0.23400286,0.802598
E130308A19Rik,-4.4464,-2.1197474,8.73211904951579e-06,0.00017138936366726756,0.20512820512820512,0.3962521050557168,0.087418795,0.3343556
Tmcc3,-4.5029902,-1.934087,6.700395066908429e-06,0.0001349622304706368,0.3418803418803419,0.48640223583790176,0.17393865,0.5458018
Fbxl7,-4.533833,-2.4194324,5.7922802186903145e-06,0.00011790800717894603,0.1794871794871795,0.38131068830843096,0.08438573,0.38595924
Fnbp1,-4.5684032,-1.0385891,4.914539818304857e-06,0.00010111308186665505,0.7350427350427351,0.6913182127629081,0.521256,0.87770796
