names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MB GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Rhbdl1,-3.0627666,-1.44895,0.0021930111044967822,0.010667307816406325,0.01818181818181818,0.19044889478020993,0.039011985,0.10310775
Trnp1,-3.0642426,-0.94041765,0.0021822182476965157,0.010616730819410714,0.03636363636363636,0.21219503457170494,0.0688372,0.12817976
Hcfc1,-3.064963,-2.7198489,0.0021769690308242433,0.010595029497961858,0.00909090909090909,0.1796653888868986,0.015884941,0.10028516
Tspyl4,-3.0650516,-0.26993412,0.0021763244349733814,0.010593811153575137,0.10909090909090909,0.2993945473435317,0.20227197,0.23925833
Ldb1,-3.065831,-2.83274,0.0021706595312620145,0.010568150317994263,0.00909090909090909,0.17970121448787305,0.01507149,0.10272476
Cldnd1,-3.066575,-1.1608565,0.0021652647361703786,0.01054379548040922,0.03636363636363636,0.2106545337298033,0.060769368,0.13110495
Klhdc3,-3.0669942,-1.5736486,0.0021622302292408505,0.010532836522788552,0.03636363636363636,0.2083616952674381,0.042536795,0.12163765
Vps26b,-3.0671477,-1.3846445,0.0021611199769696627,0.010529337041010849,0.045454545454545456,0.2210797836133701,0.051667433,0.12967086
Dhx33,-3.0676732,-0.75209516,0.002157323453410299,0.010512745954503942,0.045454545454545456,0.22412495969619892,0.07476847,0.1228856
Slc9a9,-3.068435,-0.3017706,0.0021518314807230593,0.010487885341380121,0.36363636363636365,0.6866692938774048,0.815486,0.9374627
Sema4b,-3.068565,-1.5777878,0.002150896145681488,0.010485228489561245,0.01818181818181818,0.1908071507899545,0.036218863,0.104449704
Adam17,-3.0686357,-0.39715225,0.002150386120055656,0.010484644355996277,0.08181818181818182,0.2657184824275427,0.13703373,0.17681468
Mfsd13a,-3.0689251,-2.0492883,0.002148304665989434,0.010476396801295116,0.00909090909090909,0.17998781929566868,0.0231813,0.09264169
Zfp653,-3.0696394,-3.7819006,0.0021431726591557253,0.010453267262935984,0.01818181818181818,0.18700963708666213,0.0072835023,0.09581138
Dtx4,-3.069669,-0.6067502,0.0021429608348001047,0.010453267262935984,0.06363636363636363,0.24458137785261347,0.10004368,0.14861841
Josd2,-3.0702949,-1.6964624,0.0021384746732317343,0.010434140996865206,0.03636363636363636,0.20857664887328484,0.04540469,0.14024083
Mir99ahg,-3.0705607,-0.96139234,0.0021365727758151333,0.010426754537986312,0.5545454545454546,0.8750403038010962,1.5554744,2.1135175
Gm26672,-3.0708795,-2.1902874,0.0021342925462502138,0.010417518749817119,0.02727272727272727,0.20069501665890446,0.025746686,0.112464905
Traf6,-3.0721314,-1.109658,0.002125362093836728,0.010377699338795725,0.045454545454545456,0.22143803962311467,0.064013846,0.13335523
Sumf2,-3.0722318,-1.7415594,0.002124647458760831,0.010376095459269997,0.02727272727272727,0.19797227098484577,0.031953212,0.103076175
Gm10855,-3.072704,-3.908682,0.0021212874275147744,0.010363453304967634,0.00909090909090909,0.1795579120839752,0.0059208525,0.08543143
Thoc5,-3.0736547,-1.2368693,0.002114540131134798,0.010332368307618118,0.045454545454545456,0.22294271486404185,0.053008545,0.12071606
Ifnar1,-3.0738082,-0.6715207,0.0021134523532944857,0.010328931381051806,0.05454545454545454,0.2322573711174005,0.085682936,0.13320917
Ipmk,-3.074688,-0.43851852,0.002107228440570287,0.010300387156289541,0.08181818181818182,0.26618421524021063,0.115429685,0.15342322
Pim2,-3.075113,-5.460977,0.002104226940126357,0.01028758695072693,0.00909090909090909,0.17769498083330348,0.0021425267,0.09027364
Cisd1,-3.0753493,-0.6998779,0.002102561134616853,0.010281313500847104,0.06363636363636363,0.24511876186723033,0.124468766,0.19499427
Chd7,-3.0760992,-0.5376914,0.002097280214895035,0.010257357002954057,0.12727272727272726,0.3249023752373446,0.24447858,0.3379292
N4bp2,-3.0763826,-1.0365219,0.002095287446564974,0.010249476367959377,0.045454545454545456,0.22258445885429728,0.072579406,0.14359519
Atp8b2,-3.0774927,-1.4026842,0.00208749914714974,0.010213237815716225,0.01818181818181818,0.19134453480457134,0.036951438,0.09487803
Extl2,-3.0779061,-1.4446372,0.002084606038925148,0.010200940496433933,0.01818181818181818,0.19130870920359688,0.046499148,0.1218253
Paip2b,-3.0788271,-2.7282906,0.0020781717670208134,0.010172516555711397,0.02727272727272727,0.1995127718267474,0.018445937,0.116333194
Zfp668,-3.0798368,-1.4915429,0.002071139747522205,0.010144280899730525,0.02727272727272727,0.2021280406978827,0.038235232,0.103995465
Vps11,-3.0807166,-2.188455,0.002065030235178111,0.010116200988010181,0.01818181818181818,0.19034141797728657,0.023689777,0.10370326
Mok,-3.0809884,-0.6772637,0.0020631474196058787,0.010108820416632013,0.06363636363636363,0.24257514419804393,0.08569488,0.13372469
Gid4,-3.0817678,-0.4396016,0.00205775329761316,0.01008606915484597,0.06363636363636363,0.24683839071400424,0.11064488,0.14727831
1700109K24Rik,-3.0822637,-2.0087574,0.0020543274141766,0.010071114325656858,0.00909090909090909,0.18074015691613227,0.02331101,0.09067562
Bnip1,-3.0825353,-2.1736245,0.002052453553286253,0.010063764046861608,0.00909090909090909,0.18074015691613227,0.021611314,0.094001934
Gm57286,-3.0834742,-1.4227334,0.002045988583747902,0.010033895463644119,0.02727272727272727,0.2021996918998316,0.03992348,0.103636704
Gm38604,-3.0843775,-3.6506457,0.002039785219741223,0.010005299170216624,0.00909090909090909,0.1803819009063877,0.009411559,0.1122187
Msrb3,-3.0850036,-0.677935,0.002035497588954872,0.009986090964984009,0.07272727272727272,0.25264213807186614,0.103844956,0.16132653
Bcat1,-3.085033,-1.2327787,0.0020352955466028627,0.009986090964984009,0.045454545454545456,0.22054239959875327,0.05651506,0.12808217
Slc25a28,-3.0866156,-0.5411205,0.0020244929643383515,0.00993573076744685,0.045454545454545456,0.22401748289327553,0.0856785,0.12236589
Strip1,-3.087395,-1.6420234,0.002019191650849191,0.009911523503529003,0.045454545454545456,0.2195392827714685,0.043062996,0.12868945
Msrb2,-3.0877197,-2.651931,0.0020169865323376255,0.009902508336179791,0.01818181818181818,0.19066384838605668,0.016624773,0.10017248
BC005624,-3.0895383,-1.0514152,0.0020046786550566163,0.009843880749519605,0.045454545454545456,0.22344427327768424,0.06771424,0.13558154
Clcn5,-3.0896091,-0.47906452,0.002004200525356239,0.009843331770484763,0.08181818181818182,0.26826210009672913,0.14538339,0.19730195
Ecsit,-3.0896387,-0.4693927,0.0020040013355380327,0.009843331770484763,0.05454545454545454,0.23462186078171463,0.09922668,0.13490587
Eno1,-3.0899694,-0.36168325,0.002001771650506963,0.009834998034215047,0.07272727272727272,0.2569770357897754,0.14408366,0.18160331
Sec14l2,-3.0901701,-2.7873328,0.002000419024200331,0.009830149813508209,0.02727272727272727,0.198617131802386,0.01673272,0.11018684
Nhs,-3.0904653,-1.0942463,0.0019984313916531797,0.009822178798924627,0.09090909090909091,0.2704116361551965,0.13050544,0.2605396
Rims1,-3.090548,-0.7791715,0.0019978751794409166,0.009821241505960013,0.6363636363636364,0.8442302869630638,1.7129964,2.174846
Celf4,-3.0920656,-0.8785976,0.0019876899231812658,0.009772960335934238,0.4727272727272727,0.7925697703578978,1.1405057,1.591918
Lin28b,-3.0922604,-0.6668323,0.0019863855471307134,0.009770122579425639,0.10909090909090909,0.29971697775230177,0.1482408,0.22608581
Gtf2b,-3.092715,-1.7792555,0.001983345057788607,0.009756953808637838,0.01818181818181818,0.19184609321821375,0.03296339,0.108883165
Sorcs1,-3.0929925,-0.5022252,0.001981491274802489,0.009749619218813932,0.23636363636363636,0.4651596030523412,0.5074263,0.66075623
Prr7,-3.0935535,-1.5168514,0.0019777491219586836,0.009732988810811324,0.02727272727272727,0.202701250313474,0.043997914,0.12108245
Zfp426,-3.093831,-0.33661124,0.0019759001407096593,0.009725670778689969,0.09090909090909091,0.27875900118224484,0.13409668,0.16654289
Rhob,-3.0939786,-0.7148269,0.0019749172866447944,0.009722614051327523,0.05454545454545454,0.23523089599828037,0.11294471,0.1791907
Paqr8,-3.0941203,-0.5130027,0.0019739741689664306,0.009719751863684806,0.1,0.2866764589975997,0.16206893,0.22400057
Farsa,-3.0946221,-0.30791733,0.001970637284541706,0.009705099676619436,0.06363636363636363,0.24562032028087272,0.11260811,0.13763066
Rab43,-3.094758,-0.8088863,0.0019697352534212573,0.009702435611261079,0.045454545454545456,0.22222620284455272,0.07331588,0.1251026
Ppard,-3.095142,-1.098475,0.0019671880837999044,0.009691665532032165,0.05454545454545454,0.23078852147744777,0.06790349,0.14015393
Bcl2,-3.0956614,-0.7278436,0.0019637444258486492,0.00967647400010145,0.10909090909090909,0.2941998352022355,0.15165627,0.23997158
Scube1,-3.0957794,-1.2703812,0.0019629625485010796,0.009674395392190758,0.03636363636363636,0.21384301221652993,0.060291022,0.13968462
Dock11,-3.0961337,-0.4237799,0.0019606186308565145,0.009664616145865812,0.12727272727272726,0.3231469207895962,0.22257607,0.288488
Prox1,-3.096382,-0.7448729,0.0019589794175871936,0.009658307697351907,0.11818181818181818,0.3089241572027371,0.22730201,0.3560548
Cox19,-3.0967598,-3.5897722,0.0019564839880060283,0.009647774776605245,0.00909090909090909,0.1812058897288002,0.008404811,0.096782595
Capns1,-3.0969958,-1.2233554,0.0019549258268138315,0.009641860676668071,0.02727272727272727,0.20298785512126966,0.056870982,0.12807298
Zfp2,-3.0990448,-2.4527037,0.001941456510830361,0.00958070458145304,0.02727272727272727,0.20137570307741912,0.021044124,0.11013163
Osgepl1,-3.1006744,-1.9075427,0.0019308040615654898,0.009531637908187528,0.01818181818181818,0.1922043492279583,0.028736802,0.103797585
Proser1,-3.1014657,-0.99819875,0.0019256515974641238,0.009507948993726756,0.03636363636363636,0.21448787303407016,0.06136607,0.119042754
Hid1,-3.1019323,-1.0059961,0.0019226198697082355,0.009494724480621263,0.06363636363636363,0.24246766739512055,0.07677916,0.14865403
Dhx8,-3.10293,-0.9635065,0.0019161489868926127,0.00946624807461013,0.03636363636363636,0.2142012682262745,0.064710476,0.122536734
Hnrnpf,-3.1036918,-0.25556585,0.0019112231401274332,0.009445386384996162,0.1,0.29262350875935944,0.16196983,0.19053806
Pitpnc1,-3.1037567,-0.36090094,0.0019108036452293795,0.009445050395017186,0.2636363636363636,0.5075054634041486,0.50630534,0.61329204
Itgbl1,-3.1038218,-1.6557722,0.0019103842348902123,0.009444714699448024,0.045454545454545456,0.21932432916562175,0.061682355,0.18271749
Dimt1,-3.1046307,-1.0036691,0.0019051677483693872,0.009422392306034498,0.03636363636363636,0.21183677856196037,0.05837658,0.11380589
Celf6,-3.1051266,-4.2697477,0.0019019757913814961,0.009408337539473639,0.00909090909090909,0.18088345932003008,0.0051409756,0.094785
Snhg12,-3.1051738,-1.4106265,0.0019016720517770582,0.009408337539473639,0.01818181818181818,0.19284921004549851,0.041758396,0.10738801
Gm41414,-3.105351,-2.3162339,0.001900533424980323,0.009404665401329887,0.02727272727272727,0.20094579586572564,0.027192649,0.12864465
Golph3,-3.105528,-0.45621452,0.0018993954243501502,0.00940076534394705,0.1,0.2883244366424247,0.13536693,0.18138143
Atp13a2,-3.1055872,-0.57527286,0.0018990162299015328,0.009400620135861125,0.05454545454545454,0.23605488482069287,0.09702154,0.14132854
Grk2,-3.1059768,-1.6629974,0.0018965152897764772,0.00938996975056089,0.03636363636363636,0.21119191774442017,0.042677406,0.12933716
Lgi3,-3.1060123,-0.4584142,0.0018962880816509914,0.00938996975056089,0.07272727272727272,0.2591982230501917,0.13853616,0.18578964
Pcnt,-3.1061008,-1.1316391,0.0018957201707094945,0.009389493269486474,0.045454545454545456,0.22412495969619892,0.06248443,0.13214707
Clcn2,-3.1062012,-1.8620418,0.0018950767271538743,0.0093880368102184,0.01818181818181818,0.19241930283380504,0.0301231,0.10541335
Ptpn23,-3.1069808,-1.5332873,0.0018900873986306423,0.009366773958171405,0.03636363636363636,0.2131981513989897,0.040356852,0.11261411
Gatb,-3.1072524,-1.379177,0.001888351530040756,0.009359897733295538,0.03636363636363636,0.21366388421165766,0.0476851,0.11959764
Mto1,-3.107282,-0.41636306,0.001888162936930686,0.009359897733295538,0.07272727272727272,0.25672625658295417,0.1161536,0.15218505
Dvl3,-3.1073468,-1.2968078,0.0018877480929834335,0.009359897733295538,0.02727272727272727,0.20366854153978434,0.04663589,0.110906914
Klhl9,-3.1084096,-1.9860761,0.0018809716199736778,0.009330202589753133,0.02727272727272727,0.20030093504818544,0.036522448,0.1374647
Nphp1,-3.1090002,-2.0952814,0.0018772165747378575,0.00931329567267471,0.01818181818181818,0.19213269802600938,0.025167758,0.10337647
Gpsm1,-3.1090355,-1.9459974,0.0018769914911448608,0.00931329567267471,0.01818181818181818,0.1918819188191882,0.029080244,0.10768109
Zfp975,-3.1093485,-0.6610848,0.0018750043291463935,0.009305756616949315,0.08181818181818182,0.26876365851037154,0.10401328,0.1598471
Tmem263,-3.1093898,-3.4004474,0.0018747420183122358,0.009305756616949315,0.01818181818181818,0.18987568516461864,0.010661567,0.107222006
Lrp1b,-3.109443,-0.46106595,0.0018744048110578397,0.009305756616949315,0.8636363636363636,0.9389890015405008,2.778804,3.0812645
Fam163b,-3.1100748,-2.135876,0.001870400058013025,0.009288052034524114,0.01818181818181818,0.19173861641529036,0.030136477,0.12616304
Clk3,-3.1110077,-1.2156467,0.0018645008683293286,0.00926218124089648,0.02727272727272727,0.2040267975495289,0.048192136,0.108553514
B230216N24Rik,-3.1117694,-2.3982418,0.0018596971211243122,0.009240026191680894,0.02727272727272727,0.20162648228424032,0.022600621,0.11377331
Gm12743,-3.111917,-0.9545657,0.0018587674786727845,0.00923711524910999,0.045454545454545456,0.226095367749794,0.07088898,0.13310443
Ncor1,-3.112041,-0.7091975,0.0018579869089701097,0.009234944181285025,0.4090909090909091,0.8056102891125999,0.9040643,1.2245593
Ctbp1,-3.1127377,-0.82852197,0.001853606448027808,0.009216581283957661,0.045454545454545456,0.2243757389030201,0.08281649,0.1426556
Emc3,-3.1144147,-0.60974985,0.001843102514567159,0.009169443541273756,0.08181818181818182,0.26711568086554655,0.11720815,0.17375372
Ppfibp1,-3.1144147,-0.4065584,0.001843102514567159,0.009169443541273756,0.09090909090909091,0.2810876652455845,0.17725955,0.2287856
Tshz1,-3.114763,-1.7071934,0.001840927232042708,0.00916201421096269,0.03636363636363636,0.21366388421165766,0.05078326,0.15709189
Ube2a,-3.1148753,-1.5099384,0.0018402272196309394,0.009161924289694893,0.03636363636363636,0.21180095296098592,0.04565799,0.12491074
Gab3,-3.1149933,-1.1647099,0.0018394906286863843,0.009159954261082865,0.045454545454545456,0.2243757389030201,0.065819256,0.14195375
Prpsap1,-3.11507,-2.479232,0.001839011989855018,0.0091592682423363,0.01818181818181818,0.19052054598215884,0.020691328,0.11026789
Cenpp,-3.1151764,-1.654508,0.0018383494480814265,0.009157665863913225,0.03636363636363636,0.21215920897073048,0.048295658,0.14477004
Heg1,-3.1154716,-1.6675556,0.0018365102048542347,0.009150200112077376,0.01818181818181818,0.19345824526206426,0.04743252,0.14350495
Gria1,-3.1154835,-0.64522266,0.001836436670306065,0.009150200112077376,0.7,0.849353347902411,1.8663989,2.2562382
Grem2,-3.116192,-1.3500774,0.0018320295451243883,0.009131262080781362,0.02727272727272727,0.20345358793393759,0.048324976,0.11886522
Mycbp2,-3.116387,-1.124003,0.001830819290596233,0.00912692288280534,0.4909090909090909,0.8808082255579838,1.2896721,1.9074107
Bdnf,-3.118719,-0.3809166,0.001816389825337045,0.009056669995696121,0.09090909090909091,0.2827356428904095,0.17360963,0.22064385
Sart3,-3.1199946,-2.4292228,0.0018085435553322896,0.009020895736361355,0.03636363636363636,0.2105112313259055,0.022485714,0.11554104
Nupl2,-3.1202662,-26.459068,0.001806876618810251,0.009014254501936771,0.0,0.17210618708128828,0.0,0.08824118
5430402O13Rik,-3.1209452,-2.655657,0.0018027154533083037,0.008995165130992409,0.00909090909090909,0.1828538673736252,0.01598173,0.096686885
Ppcdc,-3.1211991,-0.39422822,0.001801161802889106,0.00898908202890607,0.07272727272727272,0.26141941031060795,0.1240675,0.16007642
Inha,-3.1215594,-2.8491056,0.0017989598983340928,0.008979760815202876,0.02727272727272727,0.20019345824526205,0.014667611,0.10117202
Bnip3l,-3.1224508,-0.31251913,0.0017935199201276667,0.008954269835345672,0.1,0.29086805431161106,0.16614015,0.20249534
Tmpo,-3.123496,-2.404214,0.0017871625083289552,0.008924188180412383,0.00909090909090909,0.182997169777523,0.021790788,0.110301785
Adrb1,-3.1236792,-2.236445,0.0017860511972538394,0.00892029659297596,0.01818181818181818,0.19338659406011535,0.023703046,0.10708692
Ubac1,-3.1238859,-1.5298398,0.0017847972546582733,0.00891569106389065,0.03636363636363636,0.215025257048687,0.04304194,0.11955819
Ints14,-3.124978,-1.085346,0.0017781827051363934,0.008884300722762159,0.02727272727272727,0.2048507863719414,0.05465152,0.112606555
Sox2ot,-3.125244,-0.60290813,0.00177657717161512,0.008877929812404366,0.24545454545454545,0.4668075806971662,0.59254426,0.80112857
Zbtb9,-3.126354,-1.2381912,0.001769884012163858,0.008849420060819289,0.03636363636363636,0.215025257048687,0.051644687,0.117811464
Lpcat1,-3.126466,-0.45671523,0.0017692088672136496,0.008847690724368279,0.06363636363636363,0.2468742163149787,0.11263547,0.1515395
Xpa,-3.128143,-1.0289316,0.0017591454050470388,0.008800639924336983,0.045454545454545456,0.22570128613907497,0.070517235,0.13896702
Cttnbp2nl,-3.128515,-0.33514535,0.0017569201613399411,0.00879114427098775,0.09090909090909091,0.2833088525060008,0.17016217,0.21026577
Hjurp,-3.12858,-0.9508172,0.001756531892208069,0.008790838506915777,0.045454545454545456,0.2260237165478451,0.070694745,0.13242796
Mtmr4,-3.1286922,-1.1874943,0.0017558614313339738,0.008789120093134106,0.02727272727272727,0.20477913516999247,0.05085229,0.11226985
Tnks1bp1,-3.1288517,-0.7252811,0.0017549090758832457,0.00878598972777768,0.02727272727272727,0.20535234478558378,0.066636,0.107883
Tagln3,-3.1311898,-0.615513,0.001740995649683429,0.00871958119422064,0.045454545454545456,0.22763586859169563,0.10995028,0.16387354
Mtf1,-3.1314142,-0.34903002,0.0017396658705158253,0.008714545477397506,0.07272727272727272,0.26005803747357864,0.122924715,0.15409343
Arhgap6,-3.1337998,-1.077221,0.001725585851694811,0.00864562592486287,0.07272727272727272,0.2554365349478738,0.11903477,0.23642984
Scaf1,-3.1338766,-0.5379798,0.0017251345270242263,0.008644976639526476,0.06363636363636363,0.24540536667502597,0.10025608,0.14246516
8430429K09Rik,-3.1339061,-26.486761,0.0017249609695194645,0.008644976639526476,0.0,0.17285852470175186,0.0,0.089876495
Zdhhc15,-3.133959,-5.603045,0.0017246486064746512,0.008644976639526476,0.00909090909090909,0.18084763371905563,0.0021425267,0.09916666
Fem1c,-3.1353645,-0.8774876,0.0017164071915444423,0.008606057330994432,0.05454545454545454,0.23723712965284993,0.08086241,0.14386638
Napa,-3.1368585,-0.5733745,0.0017076860869337203,0.008563927800654922,0.05454545454545454,0.2381685952781858,0.1013323,0.14728755
Tango6,-3.136941,-0.9707775,0.0017072046882551657,0.00856311181135268,0.05454545454545454,0.23773868806649232,0.07333348,0.13900279
Fgd1,-3.1373131,-2.0659735,0.0017050399384108171,0.008553850475186456,0.02727272727272727,0.2049224375738903,0.027602296,0.11081227
Zfp53,-3.1383345,-1.1125787,0.001699108445302784,0.008525685140109394,0.02727272727272727,0.20280872711639739,0.05319682,0.11166923
Gm14443,-3.139988,-2.7946386,0.0016895485463682442,0.008480883512220198,0.01818181818181818,0.19381650127180883,0.014163143,0.094374396
Ern1,-3.1415467,-0.6765758,0.0016805802696865752,0.008437442422735104,0.08181818181818182,0.2690144377171927,0.10648609,0.16517003
Man1b1,-3.1425092,-1.0827988,0.0016750649264736814,0.008411323972032857,0.045454545454545456,0.22376670368645435,0.059800196,0.12268576
Ing2,-3.1429992,-26.546036,0.00167226290307995,0.00839882321602958,0.0,0.17336008311539425,0.0,0.09347534
Klf6,-3.147097,-4.8204007,0.0016490021556743038,0.008285094974377065,0.00909090909090909,0.182603088166804,0.0038751757,0.10409227
Arhgap33,-3.1471796,-2.5863185,0.001648535997236197,0.008284301897463365,0.02727272727272727,0.2018772614910615,0.0187673,0.10775433
Ppp2r1a,-3.1474571,-0.66085535,0.0016469719234811445,0.008277990195274663,0.08181818181818182,0.2681904488947802,0.12608409,0.19264553
Mkln1os,-3.1501675,-3.6917536,0.0016317688704206813,0.008203111234462808,0.00909090909090909,0.18410776340773116,0.0073841084,0.09145788
Sh3bgrl2,-3.1501734,-1.5615686,0.0016317358897596141,0.008203111234462808,0.02727272727272727,0.20535234478558378,0.041691504,0.11837314
Cdc14b,-3.1501794,-0.3323044,0.0016317029097120087,0.008203111234462808,0.16363636363636364,0.3730161573460395,0.22484829,0.275691
Lypd1,-3.153173,-0.64383715,0.0016150608018511057,0.008123677226832498,0.07272727272727272,0.2609178518969656,0.12778522,0.19307986
Mettl17,-3.1539936,-2.9040186,0.0016105255381948587,0.008103899103238924,0.01818181818181818,0.19428223408447676,0.013660015,0.0979866
Tbc1d22b,-3.1540055,-0.30399618,0.0016104603682342152,0.008103899103238924,0.09090909090909091,0.2850284813527747,0.14349066,0.17436276
Ss18,-3.154277,-0.30189115,0.0016089621289163028,0.008100583174813764,0.10909090909090909,0.30802851717837565,0.17913947,0.21660404
Zfyve27,-3.1545782,-0.40192083,0.0016073025372971817,0.008093744223608559,0.09090909090909091,0.2818041772650736,0.12372627,0.16043262
Ctdp1,-3.154974,-0.8826458,0.001605124684178092,0.0080842924580816,0.05454545454545454,0.23558915200802494,0.072586164,0.12998185
Tgfb2,-3.1550152,-1.2337486,0.0016048973040755695,0.0080842924580816,0.045454545454545456,0.2262744957546663,0.073560126,0.16510616
Sh3gl1,-3.1554403,-0.46326947,0.0016025602575721522,0.008074403547902443,0.06363636363636363,0.25117328843191344,0.10812933,0.1462038
Ccsap,-3.155464,-0.41944498,0.0016024305135537223,0.008074403547902443,0.07272727272727272,0.25987890946870634,0.114994794,0.15099214
Ndufb9,-3.1560485,-0.2984405,0.0015992224286123854,0.00806060901459666,0.1,0.29484469601977575,0.21331307,0.25651282
Snrpb,-3.1578436,-0.42651844,0.0015894082543501853,0.00801565311456259,0.045454545454545456,0.2294629742413929,0.1075698,0.14205007
Maml1,-3.159296,-2.0022974,0.0015815071416920737,0.00797880152032783,0.01818181818181818,0.19478379249811917,0.028731959,0.110450156
Mef2a,-3.1593492,-0.31955025,0.0015812187634599247,0.00797880152032783,0.38181818181818183,0.7498298283953714,0.8967337,1.033713
Mettl4,-3.1604652,-1.4378259,0.0015751739927355366,0.007951329172422293,0.02727272727272727,0.20588972880020062,0.042648073,0.111575246
Crem,-3.1608312,-0.6182593,0.0015731956912766957,0.00794283506662999,0.06363636363636363,0.25009852040267977,0.10621062,0.15871894
Wiz,-3.1610734,-0.9166369,0.0015718887165327362,0.00793772783560132,0.03636363636363636,0.21638662988571633,0.063617386,0.116887875
Cux2,-3.1615694,-0.80085367,0.0015692141339606045,0.007925711236752151,0.11818181818181818,0.30974814602514955,0.17365792,0.28547415
Trim41,-3.162337,-0.7705042,0.0015650831584603693,0.007906332857272066,0.06363636363636363,0.24837889155590584,0.08670267,0.14367111
Wrnip1,-3.1626794,-2.0110786,0.0015632433401945145,0.00789852360869248,0.00909090909090909,0.18521835703793932,0.026177963,0.10157443
Ube2j1,-3.1635711,-0.3875967,0.0015584628059874134,0.007875850215700921,0.07272727272727272,0.25969978146383405,0.12311416,0.15819398
Eif4ebp2,-3.1651711,-1.7680793,0.0015499169176097596,0.007835610080183299,0.02727272727272727,0.2064629384157919,0.036566447,0.11942664
Dhx35,-3.1665294,-0.713771,0.0015426978275539743,0.007800581600748079,0.06363636363636363,0.24837889155590584,0.08547966,0.13659184
Cep83os,-3.1667714,-1.7655126,0.0015414142030295837,0.007795557996500078,0.03636363636363636,0.213377279403862,0.035167158,0.114840016
Tlcd3b,-3.1667774,-2.7519886,0.0015413829074062018,0.007795557996500078,0.02727272727272727,0.20381184394368215,0.016834255,0.10828305
Pcbp4,-3.1668777,-3.9910212,0.001540850971333934,0.007795557996500078,0.00909090909090909,0.1847526242252714,0.0073841084,0.111404814
Stip1,-3.1672084,-0.40731558,0.0015390999068450064,0.007789718307953536,0.09090909090909091,0.28302224769820516,0.14249815,0.18491109
Abcc4,-3.1676927,-0.8452599,0.001536539154555812,0.007778222886758603,0.045454545454545456,0.22867481101995485,0.081336886,0.14170456
Rmnd5b,-3.1677103,-0.42139345,0.0015364455429460605,0.007778222886758603,0.045454545454545456,0.23010783505893312,0.09619765,0.12683526
Alg13,-3.168838,-0.53967315,0.001530496405303811,0.0077520147804926295,0.08181818181818182,0.2718088345932003,0.115974724,0.16445535
Kif17,-3.1693223,-1.2261808,0.0015279488408476137,0.0077405703909455845,0.03636363636363636,0.21638662988571633,0.048697576,0.110419214
Rexo1,-3.1696825,-1.1025903,0.0015260562355575331,0.007732440326123122,0.03636363636363636,0.21724644430910328,0.059592593,0.12386142
Kat14,-3.1701667,-1.0090321,0.0015235154798491062,0.007721022433712842,0.06363636363636363,0.24819976355103357,0.074747175,0.14513701
Pitrm1,-3.1703732,-1.1661282,0.0015224321978991207,0.007716987956526952,0.03636363636363636,0.21670906029448644,0.052913513,0.11505967
Slc4a1ap,-3.1705623,-0.26900756,0.001521442389613441,0.007713425850738331,0.10909090909090909,0.30870920359689036,0.16089386,0.19090241
Dsel,-3.1705682,-1.1209732,0.0015214114676580228,0.007713425850738331,0.045454545454545456,0.22562963493712607,0.05953457,0.12523611
Cep135,-3.1709874,-1.0711843,0.0015192174878838087,0.007705053586152876,0.05454545454545454,0.23605488482069287,0.065841556,0.13365604
Tdrkh,-3.172239,-1.6040758,0.0015126837807140955,0.007673364770207239,0.01818181818181818,0.19650342134489307,0.036217798,0.106268674
Ank1,-3.173172,-0.6657969,0.0015078311652227461,0.00765019324198172,0.09090909090909091,0.28219825887579264,0.1252882,0.19206628
Paqr3,-3.174424,-0.76588327,0.001501342589867091,0.0076187111217618005,0.07272727272727272,0.2586608390355748,0.08828387,0.14578262
Rbm18,-3.1745539,-1.0655113,0.001500670722455208,0.007616740142117763,0.03636363636363636,0.2184645147422348,0.059432425,0.12058575
Tmem44,-3.1750734,-0.5119763,0.001497986021878503,0.007604550237648852,0.09090909090909091,0.2861749005839573,0.16462877,0.22728725
Hdac3,-3.1751738,-0.83786947,0.001497467896793882,0.0076033564601004555,0.045454545454545456,0.228137427005338,0.071738735,0.12481399
Fbxo44,-3.1769688,-3.7889712,0.001488230432053498,0.007559310342018428,0.00909090909090909,0.18550496184573495,0.007818105,0.1029997
Slc30a3,-3.1770632,-2.2116714,0.0014877457071506485,0.0075582770185551006,0.00909090909090909,0.18600652025937736,0.025567066,0.113290034
Rhou,-3.1770988,-1.255743,0.001487563972818054,0.0075582770185551006,0.045454545454545456,0.22663275176441086,0.06218262,0.14254037
Steep1,-3.1773763,-0.4922742,0.0014861410947207547,0.007552981126375389,0.09090909090909091,0.28216243327481816,0.12526345,0.1720307
Cxxc5,-3.1780198,-0.7326972,0.001482846053662672,0.007537660511145667,0.06363636363636363,0.24812811234908466,0.10495119,0.1687995
Kif1b,-3.1781201,-0.843369,0.001482332755412373,0.00753647703650529,0.5,0.8618206570415219,1.1588758,1.5938787
Sema4f,-3.1787639,-1.6973522,0.001479045496107537,0.0075211870704787135,0.02727272727272727,0.20456418156414574,0.034196343,0.10689594
Prkn,-3.1797676,-0.96457726,0.0014739319836828179,0.007496602763876077,0.4636363636363636,0.8333751298678035,1.1637936,1.667197
Ptprk,-3.1804762,-0.6401292,0.0014703322593735667,0.007479709922258186,0.36363636363636365,0.679145917672769,0.865553,1.1457995
