names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_3 (for_DEGs),mean_expr_Rest (for_DEGs)
Cacna2d3,6.231175,3.536111,4.62950362508515e-10,7.859971254669568e-06,1.0,0.6616379310344828,3.2135556,1.1175805
Foxp1,6.0269384,2.7717633,1.6709473812705412e-09,1.4184672319605624e-05,1.0,0.7586206896551724,3.0189373,1.3482895
Grid2,5.946422,3.6720824,2.7406698183003612e-09,1.5510364058367842e-05,1.0,0.7306034482758621,4.0246305,1.6698892
Ppp1r2,5.863942,3.4497998,4.520055878201927e-09,1.8533345187496473e-05,1.0,0.3125,1.6227511,0.31641883
Cdh13,5.8050275,3.4701,6.435540731015677e-09,1.8533345187496473e-05,1.0,0.5150862068965517,2.6880662,0.80494344
Gpr149,5.802082,6.087016,6.5496566807031945e-09,1.8533345187496473e-05,0.9285714285714286,0.036637931034482756,1.2481364,0.03588674
6530403H02Rik,5.71862,4.2886896,1.0739274434856222e-08,2.414588880604634e-05,1.0,0.22198275862068967,2.0742345,0.30456245
Grik2,5.708801,1.8219208,1.1377495019929951e-08,2.414588880604634e-05,1.0,0.9827586206896551,4.0571632,2.8372264
Arhgap10,5.63614,3.6193311,1.739042469100344e-08,3.280607004487294e-05,1.0,0.22844827586206898,1.490575,0.24677373
Cntn3,5.561515,2.9248888,2.6744279830897586e-08,4.5406438296897926e-05,1.0,0.5668103448275862,2.4900222,0.8987728
Kctd16,5.537949,2.7781594,3.060340182861604e-08,4.7234959658749373e-05,1.0,0.7133620689655172,3.0664036,1.3821045
Lrrk2,5.5026007,3.4962087,3.7422961284863786e-08,5.294725305786811e-05,1.0,0.23922413793103448,1.5772839,0.29301485
Adcy5,5.479035,3.1716752,4.2765217482528054e-08,5.5851374032181635e-05,1.0,0.33620689655172414,1.6105458,0.36777747
Gnal,5.465288,2.8970926,4.621554415250731e-08,5.6046250615804935e-05,1.0,0.3857758620689655,1.7010018,0.47083327
Rarb,5.390663,3.8615882,7.019809082379996e-08,7.613447552390457e-05,1.0,0.2995689655172414,2.470194,0.55656534
Nrg1,5.386736,2.8555462,7.174882838864843e-08,7.613447552390457e-05,1.0,0.9137931034482759,4.4310226,2.523326
Egfem1,5.372989,3.029081,7.744205601162633e-08,7.734183688031717e-05,1.0,0.7370689655172413,3.4103386,1.5230976
Celf2,5.361206,1.4002849,8.266812183766917e-08,7.797440958666373e-05,1.0,1.0,4.5685773,3.6148367
Foxp2,5.3258576,4.425772,1.0047787410131992e-07,8.978491297327419e-05,1.0,0.2543103448275862,2.746624,0.5180985
Cftr,5.2021375,4.9503493,1.9700950923959866e-07,0.0001672413723934953,0.8571428571428571,0.05172413793103448,0.88706046,0.045152057
Grm5,5.1805353,1.839477,2.212498806068388e-07,0.00017622078336709037,1.0,0.9353448275862069,3.8631706,2.6408844
Alcam,5.0902,2.5094678,3.5768585545207135e-07,0.0002640343675593595,1.0,0.6875,2.779953,1.2961171
Flrt2,5.04896,2.7303464,4.4422159864593326e-07,0.00031424976257544393,1.0,0.4525862068965517,1.8734576,0.60454375
Slit2,5.027358,2.9512594,4.972831382107093e-07,0.00032575983548133094,1.0,0.47844827586206895,2.3840683,0.8212861
Gm42722,5.0234303,4.1411347,5.075659663341999e-07,0.00032575983548133094,0.8571428571428571,0.09698275862068965,0.9540325,0.08660218
Ptprd,5.019503,2.0087438,5.180536905404603e-07,0.00032575983548133094,1.0,0.9806034482758621,4.5387387,3.1781921
Diaph2,4.9900455,2.311332,6.036500867002802e-07,0.0003531626638033524,1.0,0.6314655172413793,2.2416325,0.9910759
Ebf1,4.984154,4.4930086,6.223341372842493e-07,0.0003531626638033524,0.8571428571428571,0.10560344827586207,1.5425682,0.15123758
Gm1604a,4.9821906,3.128912,6.286851037880324e-07,0.0003531626638033524,0.9285714285714286,0.19827586206896552,0.9624786,0.16972777
