names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_3 (for_DEGs),mean_expr_Rest (for_DEGs)
Nalf1,-3.599667,-0.86399627,0.0003186249869827031,0.036064100193282225,1.0,0.978448275862069,2.4798927,3.0403028
Hdac9,-3.6173413,-1.9056956,0.0002976447411108512,0.03463862064665833,0.8571428571428571,0.8577586206896551,0.93623734,1.9182545
Slc8a1,-3.6271603,-1.4343567,0.00028655536611396236,0.03426152821044263,1.0,0.9181034482758621,1.4055911,2.2320008
Pcdh15,-3.6841109,-2.882247,0.00022950233152598082,0.029859055940486965,0.5714285714285714,0.8017241379310345,0.6834129,2.1078024
C130071C03Rik,-3.7420433,-1.8289138,0.0001825300366780497,0.02499189486064458,0.6428571428571429,0.8426724137931034,0.74531823,1.5959939
Cdk14,-3.7626634,-2.0023878,0.00016811343434909535,0.02358867676346232,0.7142857142857143,0.8297413793103449,0.62875193,1.5056045
Zfp608,-3.7724824,-2.6842895,0.00016163136686254249,0.023060313836909634,0.42857142857142855,0.7672413793103449,0.32450905,1.2424371
Zeb2,-3.8677273,-3.3137548,0.00010985442541775987,0.01759536259191252,0.5,0.7823275862068966,0.45072,1.8964574
Nfia,-3.9040577,-5.264599,9.459317593319674e-05,0.015745126872488375,0.14285714285714285,0.6702586206896551,0.09238194,1.5519197
Fmnl2,-3.9295874,-3.626808,8.50917627608228e-05,0.014684671852961517,0.21428571428571427,0.7112068965517241,0.16948064,1.1882997
Ppm1e,-3.9511893,-2.577434,7.776378962110297e-05,0.013611068249351405,0.5714285714285714,0.7995689655172413,0.48619494,1.5554353
Nfib,-3.976719,-3.5380144,6.987269954189743e-05,0.01262019885981207,0.5714285714285714,0.7931034482758621,0.44550458,2.017523
Erbb4,-4.0925837,-4.1177077,4.2659313950262705e-05,0.008421742235436748,0.35714285714285715,0.7672413793103449,0.27675837,1.8772098
Gm4258,-4.257544,-4.9324403,2.0668507056619964e-05,0.004441897630472072,0.14285714285714285,0.7112068965517241,0.07277276,1.1954502
Zbtb20,-4.265399,-3.0279927,1.9954512584528194e-05,0.004343432239232303,0.7142857142857143,0.9396551724137931,1.0952016,2.846662
Ttc28,-4.2791457,-6.098082,1.8761190467699767e-05,0.004284659260680321,0.07142857142857142,0.6939655172413793,0.033582408,1.2058327
Marchf1,-4.6385236,-3.6987717,3.5090721728286933e-06,0.0011915405470057112,0.42857142857142855,0.8491379310344828,0.39641804,1.9902095
Tcf4,-4.7406416,-3.0866659,2.1304249022092085e-06,0.0007608875846552837,0.8571428571428571,0.9375,0.9629558,2.6917515
Nol4,-4.86338,-2.7613537,1.1539808924192953e-06,0.0005442302108748555,0.6428571428571429,0.9030172413793104,0.5966689,1.8768888
Pde4d,-4.8987284,-3.1303563,9.645884083372385e-07,0.0004816700587279304,0.6428571428571429,0.9116379310344828,0.64652956,2.1926398
Pbx1,-5.174644,-2.9304905,2.2834593203416115e-07,0.00017622078336709037,0.7142857142857143,0.9331896551724138,0.76163197,2.272588
