names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Tln2,-4.3622794,-0.29619005,1.2871429648823839e-05,0.0002257796880278757,0.6692258477287268,0.7074504442925496,0.54204017,0.63312364
Dab2ip,-4.3636117,-0.46912572,1.2793246782397419e-05,0.00022457183346010162,0.4094689699296225,0.45933014354066987,0.20308314,0.2713257
Sema3a,-4.3662767,-0.93264616,1.2638238280016615e-05,0.00022217469396782494,0.2885476647472809,0.3465481886534518,0.17490345,0.31102723
Agbl1,-4.3941736,-1.3483506,1.1119489845239363e-05,0.00019676840075881323,0.1727447216890595,0.24538619275461382,0.07817024,0.18815768
Cds1,-4.4074974,-0.41458783,1.0457175372891156e-05,0.00018532053839640222,0.4708893154190659,0.5153793574846206,0.27070335,0.34669495
Cdh7,-4.4083095,-0.7828925,1.0418057917489294e-05,0.00018476325985626816,0.4075495841330774,0.44360902255639095,0.30944404,0.48489007
Rgs20,-4.419052,-0.51350534,9.913480976755968e-06,0.00017698760255314362,0.3781190019193858,0.4395078605604921,0.24090552,0.32848024
Nup93,-4.4201555,-0.2634327,9.862996888713358e-06,0.00017621692660813984,0.691618682021753,0.7423103212576897,0.57083833,0.6543829
Chst11,-4.4380593,-0.43872553,9.077356987307097e-06,0.00016339242577152776,0.4382597568777991,0.5003417634996582,0.27521068,0.35725722
Mpc2,-4.4446383,-0.37863517,8.803994085780113e-06,0.00015906631174938355,0.5489443378119002,0.5768967874231032,0.32339248,0.4030571
Miga2,-4.4500093,-0.40643883,8.586656532756722e-06,0.00015548950070294203,0.5316698656429942,0.557758031442242,0.29838273,0.37899473
Klf3,-4.456359,-0.63374245,8.33633845029805e-06,0.00015118401749772458,0.35764555342290466,0.40669856459330145,0.1752143,0.2601549
Cdc14b,-4.4625216,-0.2669852,8.100086305591177e-06,0.0001470101571845199,0.7056941778630839,0.7115516062884484,0.5307526,0.6111539
Actn2,-4.4966016,-0.98067737,6.904823347734809e-06,0.00012665328675311893,0.23352527191298783,0.2993848257006152,0.0911943,0.17262736
8030462N17Rik,-4.50139,-0.25882894,6.751057572768776e-06,0.00012430617017015534,0.7216890595009597,0.758714969241285,0.57085854,0.6528738
Pnpla8,-4.5377183,-0.253206,5.68661449282115e-06,0.00010600342371912119,0.7332053742802304,0.7546138072453862,0.58015144,0.6612258
Tmem63b,-4.5536656,-0.2807344,5.271918038181026e-06,9.873162832935601e-05,0.6641074856046065,0.6917293233082706,0.46151993,0.53793526
Nsmaf,-4.5580373,-0.3465432,5.163385938863873e-06,9.692516519999806e-05,0.5623800383877159,0.5946684894053315,0.3412731,0.41684738
Cacng8,-4.561514,-0.29852033,5.078607590447279e-06,9.555717594400957e-05,0.63659628918746,0.6712235133287765,0.46618292,0.5483674
Rab27a,-4.5651155,-0.6136932,4.992189708652662e-06,9.400461058889032e-05,0.3602047344849648,0.41626794258373206,0.17660642,0.25895086
Crtc3,-4.5747757,-0.25239637,4.76730811334939e-06,8.998107257202721e-05,0.7018554062699937,0.7265892002734108,0.52117074,0.5959566
Crebzf,-4.588162,-0.3452209,4.47165712326949e-06,8.479951980852157e-05,0.5719769673704415,0.6049213943950786,0.34741014,0.42376155
Kif26b,-4.5994873,-0.34885585,4.23532030255132e-06,8.063514163371225e-05,0.6084452975047985,0.6343130553656869,0.5010605,0.60344446
Gsdme,-4.5997787,-0.5283497,4.229398984631565e-06,8.058611166603371e-05,0.3550863723608445,0.4258373205741627,0.17597523,0.2449102
Ankrd45,-4.60286,-0.45949864,4.167285440798154e-06,7.951317280756076e-05,0.45297504798464494,0.4969241285030759,0.24105646,0.31833175
9530036O11Rik,-4.60871,-0.9686477,4.051750885222432e-06,7.744632406325163e-05,0.22264875239923224,0.2987012987012987,0.10027713,0.18765695
Habp4,-4.6224504,-0.39603966,3.792337399221766e-06,7.283465225108214e-05,0.5284708893154191,0.5598086124401914,0.29268116,0.36978477
A230077H06Rik,-4.6396465,-0.54754716,3.4900567911389087e-06,6.71898703099836e-05,0.37683941138835575,0.4333561175666439,0.19859214,0.27845752
Mdh1,-4.6510553,-0.34080458,3.302410552318748e-06,6.39865291569145e-05,0.6148432501599488,0.6370471633629529,0.40474543,0.48972282
Gna14,-4.6908813,-2.6399438,2.7203088714022044e-06,5.32217050031281e-05,0.04030710172744722,0.13602187286397813,0.01774873,0.10581553
Ndufaf2,-4.6989174,-0.44117868,2.6154444478456705e-06,5.136829389716955e-05,0.509277031349968,0.5420369104579631,0.2884879,0.37433904
A530058N18Rik,-4.6996875,-0.34674603,2.605598984888813e-06,5.1227139552703814e-05,0.5297504798464492,0.5844155844155844,0.35285804,0.43054056
4930517O19Rik,-4.7126575,-1.023917,2.4450693608893235e-06,4.826807417021186e-05,0.1580294305822137,0.24675324675324675,0.07140666,0.14020573
Ankrd55,-4.7262936,-0.3949889,2.2865481314872704e-06,4.543665445440546e-05,0.5111964171465131,0.5632262474367737,0.33695102,0.42321008
Eif2ak4,-4.731519,-0.2738894,2.2284570257522675e-06,4.439219107379455e-05,0.6826615483045425,0.7033492822966507,0.49182448,0.5699128
Gm26633,-4.7394304,-2.4115741,2.143199187379346e-06,4.283552633099101e-05,0.04926423544465771,0.14490772385509226,0.01575527,0.081110254
Ptprt,-4.7547736,-0.34860757,1.986688539422926e-06,3.9839639286812455e-05,0.7920665387076136,0.8386876281613124,1.5207173,1.7143033
Rab3gap2,-4.761956,-0.27363816,1.917253868440779e-06,3.857572445073327e-05,0.6653870761356366,0.6910457963089542,0.4739255,0.549803
Eps15l1,-4.7648916,-0.25453922,1.8895526052350707e-06,3.808199576944054e-05,0.7127319257837492,0.7443609022556391,0.53039765,0.6068263
Kcnab3,-4.7667027,-1.4475255,1.8726526082368394e-06,3.780466506016433e-05,0.11196417146513116,0.20300751879699247,0.041634135,0.109705955
Vstm2b,-4.7903943,-0.5882359,1.6645380828133274e-06,3.385872904263191e-05,0.41010876519513756,0.45933014354066987,0.2151639,0.30815765
Nhsl2,-4.8311157,-0.35470486,1.3577007524327387e-06,2.78762701803837e-05,0.5598208573256558,0.6206425153793574,0.40621278,0.49518138
Sash1,-4.840463,-0.45767105,1.2953679374198096e-06,2.6664650773349313e-05,0.45361484325015994,0.5105946684894054,0.2902918,0.38018745
Arap2,-4.853433,-0.37715712,1.2134216561922044e-06,2.506350528965099e-05,0.5681381957773513,0.6431989063568011,0.49476445,0.60506076
Adamts15,-4.854141,-1.8432499,1.2090960623881074e-06,2.4995596194467964e-05,0.07485604606525911,0.17156527682843473,0.030550146,0.105540305
Optn,-4.8631763,-0.6911337,1.1551679208582918e-06,2.3963018265246426e-05,0.34804862444017914,0.40806561859193435,0.1672158,0.25763267
Syt2,-4.868735,-2.0325935,1.1231489391043895e-06,2.3339015573244274e-05,0.0799744081893794,0.1749829118250171,0.033444963,0.13028286
Fmn1,-4.877666,-0.2795051,1.0734837632316784e-06,2.238422766551666e-05,0.7683941138835573,0.8045112781954887,0.8304526,0.9443196
Ankrd29,-4.9097686,-0.89942867,9.118392927175438e-07,1.9146240214306297e-05,0.2495201535508637,0.3239917976760082,0.10606031,0.18955335
Msrb3,-4.9198656,-0.6549615,8.660364019625674e-07,1.821626262433753e-05,0.37492002559181065,0.4299384825700615,0.192756,0.288732
Phlda1,-4.920178,-1.4963377,8.646557487497768e-07,1.8203119801476944e-05,0.127319257837492,0.21804511278195488,0.04781431,0.12942469
Efr3a,-4.9216976,-0.262214,8.579667724244677e-07,1.8078103015810043e-05,0.7517594369801663,0.7894736842105263,0.7287534,0.8269176
Srcin1,-4.923509,-0.2527508,8.500600503562066e-07,1.7927185860576952e-05,0.7690339091490723,0.8202323991797676,0.71012133,0.80301946
Cdin1,-4.9239254,-0.35185686,8.482523581054034e-07,1.790474127310301e-05,0.6020473448496481,0.6425153793574846,0.40948987,0.49823934
Timp3,-4.927943,-0.9077653,8.309973026799984e-07,1.7571324879495242e-05,0.2437619961612284,0.3239917976760082,0.12756746,0.2273509
Mroh1,-4.951031,-0.48045397,7.382127496303314e-07,1.5636865314069395e-05,0.4817658349328215,0.5256322624743678,0.25529197,0.3405869
Ano5,-4.9555073,-1.2016921,7.214185513783834e-07,1.530805673250836e-05,0.1599488163787588,0.24948735475051265,0.06458245,0.14275518
Ints6l,-4.9625854,-0.3116371,6.95609169286213e-07,1.4812600559760527e-05,0.7415227127319258,0.7388926862611073,0.63861537,0.7463934
Sulf2,-4.962752,-0.48886734,6.950127346780074e-07,1.4812600559760527e-05,0.43378119001919385,0.49487354750512647,0.2558042,0.34293294
Map7d2,-4.9715586,-0.2524757,6.641685957550605e-07,1.4218521297924334e-05,0.7741522712731925,0.8086124401913876,0.6792986,0.7694052
Zfp398,-4.994792,-0.3048013,5.889921298132928e-07,1.2688091640808e-05,0.6679462571976967,0.69377990430622,0.4566167,0.5393352
Vwa5b2,-4.998685,-0.52808577,5.772258320630333e-07,1.2456905859682879e-05,0.4472168905950096,0.49760765550239233,0.24180901,0.33251026
Myo6,-5.0068045,-0.35473853,5.534112296063383e-07,1.1964412974720872e-05,0.6097248880358286,0.6507177033492823,0.44024327,0.5348886
Scn1b,-5.010406,-0.5663948,5.431532561994781e-07,1.176376171070884e-05,0.43698016634676906,0.48530416951469585,0.2238341,0.31589264
Plekha7,-5.029809,-0.584829,4.909687089842047e-07,1.0681563132046599e-05,0.3979526551503519,0.45659603554340394,0.21315542,0.3047843
Pde2a,-5.0362835,-0.3278082,4.746571897588285e-07,1.0354749780934443e-05,0.5943698016634676,0.6630211893369788,0.44489807,0.53255266
Slc4a4,-5.0383863,-0.46199515,4.694732413055479e-07,1.0250946095741446e-05,0.5764555342290467,0.6124401913875598,0.60357976,0.7614707
Stac2,-5.045402,-1.1459447,4.5256843501849726e-07,9.944943603088949e-06,0.17594369801663468,0.26452494873547505,0.076325275,0.16170536
Ldhb,-5.047609,-0.6084964,4.473736848387807e-07,9.839769703796524e-06,0.41586692258477287,0.46616541353383456,0.21659708,0.31388447
Lrpprc,-5.068761,-0.26735747,4.004142723510836e-07,8.86358210965395e-06,0.745361484325016,0.7669172932330827,0.6272618,0.7178951
Matn2,-5.0800653,-0.8057141,3.773052932380476e-07,8.367422359433829e-06,0.31541906589891233,0.38550922761449075,0.16510074,0.27291507
Eno2,-5.084375,-0.43946546,3.6883917802185853e-07,8.187209920256628e-06,0.4696097248880358,0.5283663704716336,0.2587413,0.33679694
Gm10419,-5.0882053,-0.4096685,3.6146789670369555e-07,8.038405193178028e-06,0.54510556621881,0.5885167464114832,0.3231742,0.40997812
Atp5a1,-5.0987606,-0.32972956,3.4188499938815196e-07,7.63818026462361e-06,0.6660268714011516,0.6958304853041695,0.45264202,0.5420086
Klhl24,-5.1354012,-0.30311295,2.8154271881598943e-07,6.384816233488032e-06,0.6641074856046065,0.6944634313055366,0.45941278,0.54202497
Plxnc1,-5.1469975,-0.34309128,2.6468924819854764e-07,6.025307990183196e-06,0.6391554702495201,0.6842105263157895,0.4772796,0.5743082
Osbpl1a,-5.1495996,-0.32762697,2.61043190846494e-07,5.94793207979845e-06,0.6410748560460653,0.7047163362952836,0.48821983,0.5821489
B4galt6,-5.1532636,-0.3639256,2.559916760752604e-07,5.843889598669736e-06,0.619321817018554,0.645933014354067,0.4012371,0.49183586
Nos1ap,-5.154804,-0.267082,2.5389605834304947e-07,5.80705856517949e-06,0.8035828534868842,0.8639781271360218,0.96397585,1.0824797
Arhgef3,-5.1603627,-0.41470513,2.464717360823379e-07,5.647978393726952e-06,0.5214331413947537,0.5734791524265208,0.3422746,0.43442172
Hspa4l,-5.1767473,-0.34436694,2.2578796559662834e-07,5.198735529091011e-06,0.6596289187460013,0.6842105263157895,0.47472173,0.57174927
Tfrc,-5.1847625,-0.46488744,2.1629057960775379e-07,4.989599922675423e-06,0.5195137555982086,0.5611756664388243,0.29470503,0.38732776
Zwint,-5.210869,-0.2645756,1.879582739357188e-07,4.356869171768866e-06,0.7901471529110684,0.8277511961722488,0.7094047,0.80677086
Greb1l,-5.222923,-0.40423527,1.761207611611895e-07,4.098253537976896e-06,0.691618682021753,0.709501025290499,0.641402,0.78386146
Mafb,-5.234227,-1.3557562,1.656763796428933e-07,3.866424348177755e-06,0.1420345489443378,0.23786739576213262,0.056418445,0.13849442
Pigk,-5.2415347,-0.3080808,1.592464760124463e-07,3.723584590566754e-06,0.6769033909149073,0.7245386192754614,0.55238354,0.64863676
Adgra1,-5.2459693,-0.4402927,1.5546293526575973e-07,3.638648525695391e-06,0.5303902751119641,0.5741626794258373,0.33466658,0.4313443
Grik1,-5.2468643,-0.3280133,1.5470973914839222e-07,3.62807142906512e-06,0.9520153550863724,0.9665071770334929,2.2680073,2.4740915
Mat2a,-5.250799,-0.25668287,1.5144081580645541e-07,3.5548738868252167e-06,0.7479206653870761,0.7874231032125769,0.6226784,0.7090897
Myo1e,-5.2750735,-1.3543227,1.3270280839457573e-07,3.130278587046975e-06,0.2092130518234165,0.29254955570745045,0.09564999,0.2284359
Cacng7,-5.2845254,-0.36201182,1.2603114155263784e-07,2.984595883140344e-06,0.6289187460012796,0.6602870813397129,0.40523168,0.4960114
Tcf25,-5.2893553,-0.25349334,1.227483026268916e-07,2.909714685498088e-06,0.7837492002559181,0.8045112781954887,0.6693349,0.7589286
Map3k20,-5.3197713,-0.9817253,1.0389778725793742e-07,2.47749931516848e-06,0.21177223288547664,0.30485304169514693,0.1023148,0.19289216
Pvalb,-5.347002,-2.182487,8.942298758635984e-08,2.145082901424194e-06,0.060780550223928344,0.16814764183185235,0.02254625,0.09849412
Rgs17,-5.358848,-0.31049922,8.375432769091681e-08,2.0151241040040367e-06,0.7709532949456174,0.797676008202324,0.746441,0.8653781
Fez1,-5.3597016,-0.35320488,8.33595869359564e-08,2.007632291765574e-06,0.6481126039667306,0.6725905673274094,0.42432317,0.5159171
A930029G22Rik,-5.3624287,-1.613669,8.211037850866678e-08,1.9795258818846154e-06,0.1036468330134357,0.2077922077922078,0.037942193,0.11185001
Sytl5,-5.376273,-0.7745866,7.604341477089343e-08,1.8456192963496862e-06,0.2635956493921945,0.3574846206425154,0.15784588,0.25658244
Pard3,-5.3840594,-0.27611643,7.282449513649404e-08,1.7716213544114366e-06,0.7396033269353807,0.7874231032125769,0.6796465,0.77861494
Ankrd24,-5.388952,-0.5420898,7.086985448454727e-08,1.7275602989937617e-06,0.44785668586052463,0.5092276144907724,0.25022134,0.34640637
Dock9,-5.395697,-0.26304424,6.825808058275957e-08,1.6706581430438838e-06,0.8163787587971849,0.8742310321257689,0.94991463,1.0656065
Cstf2,-5.431047,-0.32995734,5.602437169559339e-08,1.3810552383998682e-06,0.6583493282149712,0.6930963773069037,0.45212275,0.54147726
Myh10,-5.448639,-0.2932039,5.07567787085648e-08,1.2550577601818014e-06,0.7338451695457454,0.7812713602187287,0.6122176,0.71041507
Arrb1,-5.469478,-0.5038404,4.513622865823868e-08,1.1206813721701241e-06,0.4708893154190659,0.5215311004784688,0.25271088,0.34194708
Masp1,-5.4762444,-1.2923796,4.3444774398475814e-08,1.0853982848681448e-06,0.14075495841330773,0.24538619275461382,0.06038391,0.14189528
Trmt2b,-5.4786177,-0.9650947,4.286615261410872e-08,1.0742855562520232e-06,0.2162507997440819,0.31100478468899523,0.09637359,0.18023942
Pacsin2,-5.4967713,-0.6399397,3.868073342130656e-08,9.754835431609919e-07,0.34804862444017914,0.42173615857826385,0.17149791,0.25582182
Nrip1,-5.5229406,-0.43336204,3.333725124490197e-08,8.442632586563816e-07,0.5860524632117722,0.6343130553656869,0.3925975,0.5003457
Spsb4,-5.5297065,-2.1230063,3.207667515668074e-08,8.140512586654363e-07,0.05694177863083813,0.1695146958304853,0.021013945,0.08847367
Zfp704,-5.5388875,-0.27257755,3.0439880184512954e-08,7.749620236403912e-07,0.780550223928343,0.8263841421736159,0.73448545,0.83721626
Olfm3,-5.550879,-0.80742145,2.842364240801558e-08,7.243968293699971e-07,0.600127959053103,0.6049213943950786,0.64536995,0.95041627
Gpr83,-5.556688,-1.7528423,2.7494216134334936e-08,7.036883117739879e-07,0.10812539987204095,0.21394395078605605,0.041034166,0.13205466
P3h2,-5.5616217,-0.6281456,2.6727927243922198e-08,6.848036167474705e-07,0.44081893793985927,0.49760765550239233,0.25445,0.37006867
1500004A13Rik,-5.5681586,-0.28352728,2.574452926049465e-08,6.603101626301949e-07,0.8029430582213691,0.8421052631578947,0.7749515,0.88569856
Creb5,-5.577402,-0.9594146,2.44136973856427e-08,6.268438036629198e-07,0.24056301983365322,0.33356117566643884,0.15422334,0.28084746
Abca5,-5.578443,-0.28206024,2.426807997942596e-08,6.237699447433242e-07,0.7504798464491362,0.7819548872180451,0.6424548,0.73989886
Cfap46,-5.58829,-1.5034512,2.293160056054089e-08,5.906787891979324e-07,0.12987843889955214,0.23444976076555024,0.048098817,0.1307675
Prkag2,-5.5984707,-0.3476409,2.1625097549518906e-08,5.588185079212589e-07,0.6749840051183621,0.7723855092276145,0.66773015,0.79236263
Ntn4,-5.62185,-1.2577286,1.8892324378618743e-08,4.924272081543873e-07,0.17210492642354447,0.27204374572795625,0.076633684,0.17433129
Gnal,-5.6360693,-0.33399034,1.7397552108940604e-08,4.554376575997016e-07,0.6980166346769033,0.7231715652768285,0.5473643,0.6515492
Sod2,-5.645292,-0.35674646,1.6490128311012494e-08,4.3262336627715135e-07,0.6417146513115803,0.6801093643198907,0.42608544,0.5189638
Stk38,-5.647582,-0.3128085,1.6272033175345967e-08,4.273671177699371e-07,0.7165706973768394,0.7450444292549556,0.5342218,0.62972164
Tmem91,-5.6619678,-0.8824898,1.4964709758068615e-08,3.93890786681229e-07,0.272552783109405,0.36158578263841423,0.12801236,0.22455743
Tox2,-5.6678176,-0.38148838,1.4462778200315267e-08,3.8109578793916076e-07,0.490722968650032,0.5871496924128503,0.3485583,0.4338902
Ppp3cc,-5.669816,-0.31744376,1.4295077707937099e-08,3.770894321116726e-07,0.6935380678182982,0.7484620642515379,0.5533876,0.65287256
Arhgef10l,-5.6706696,-0.6523648,1.4224032667314713e-08,3.756267574118504e-07,0.345489443378119,0.4299384825700615,0.17162575,0.25795662
Abtb3,-5.7209053,-0.48679814,1.0595800275380639e-08,2.8480943508065547e-07,0.7408829174664108,0.7190704032809296,0.7253387,0.9134957
Camk2g,-5.7481985,-0.31261262,9.019932464166004e-09,2.440854533336787e-07,0.7364043506078055,0.7744360902255639,0.60557103,0.7098452
Tac1,-5.748511,-2.3588524,9.003292141224953e-09,2.4390921026913584e-07,0.05438259756877799,0.17156527682843473,0.02750978,0.1337209
Ppp1cc,-5.754028,-0.4798069,8.71418696768101e-09,2.3634288167751064e-07,0.5015994881637876,0.5618591934381408,0.2756254,0.36642492
Schip1,-5.769933,-0.41478503,7.930298411640056e-09,2.1532503601571487e-07,0.891874600127959,0.8838004101161996,1.6873916,1.9275677
Mb21d2,-5.7850475,-0.74269474,7.249184308468225e-09,1.9772293871477774e-07,0.36084452975047987,0.4388243335611757,0.17922476,0.28401357
Eml2,-5.8168793,-0.37444308,5.995642634547692e-09,1.6483910640461943e-07,0.6103646833013435,0.6698564593301436,0.41124544,0.506481
Traf3,-5.819461,-0.3761063,5.9037786942680834e-09,1.6249897836886e-07,0.6685860524632118,0.7129186602870813,0.52172476,0.6360088
Tfdp2,-5.8381143,-0.3025763,5.279494669264546e-09,1.4564873953558686e-07,0.7396033269353807,0.7682843472317157,0.6117063,0.71315473
Man1a,-5.841737,-0.63427055,5.1659407890162466e-09,1.428433042051289e-07,0.5937300063979527,0.631578947368421,0.68061197,0.92166805
Slc25a26,-5.866407,-0.44502506,4.453403428525506e-09,1.2442664521184256e-07,0.5758157389635317,0.6281613123718387,0.3627146,0.46700567
Zswim6,-5.8858304,-0.2888966,3.960597493434192e-09,1.1130341894033731e-07,0.8253358925143954,0.8619275461380724,0.9747383,1.1040612
Pitpna,-5.888079,-0.29545024,3.907102473440289e-09,1.0992833641394381e-07,0.7613563659628919,0.8017771701982228,0.6372624,0.7390079
Prkg1,-5.9072113,-0.40851042,3.479471498027031e-09,9.812598543147894e-08,0.8310940499040307,0.8885850991114149,1.6033341,1.8355967
Kcnip2,-5.9338803,-0.807571,2.958579298470593e-09,8.373022776071182e-08,0.36340371081253997,0.43472317156527684,0.17725892,0.2922561
Sclt1,-5.9396467,-0.2640411,2.8563668451281522e-09,8.102796124625019e-08,0.855406269993602,0.8926862611073137,0.92567205,1.0401177
Bach1,-5.980764,-0.979762,2.2209383716651948e-09,6.390571056533398e-08,0.24312220089571338,0.34313055365686945,0.11205648,0.21013808
Nxpe4,-5.985552,-0.40407756,2.1565719290685978e-09,6.220224950860851e-08,0.7012156110044786,0.7566643882433356,0.62154776,0.76098347
Snph,-5.993338,-0.30473056,2.0557670791456792e-09,5.936582054453782e-08,0.7408829174664108,0.7676008202323992,0.6081417,0.70994025
Spred2,-6.0071826,-0.29975623,1.88774875401709e-09,5.4579280902458097e-08,0.7799104286628279,0.8359535201640464,0.77712286,0.8947009
Dcx,-6.0254197,-0.28440246,1.6867129991432284e-09,4.90613476707313e-08,0.8067818298144593,0.8701298701298701,0.8439839,0.96106213
Nceh1,-6.03356,-0.46512386,1.6038655894546363e-09,4.670797927016379e-08,0.5649392194497761,0.6165413533834586,0.33907783,0.44289985
Shc3,-6.0437193,-0.36776474,1.506013921150405e-09,4.396465366907437e-08,0.6609085092770314,0.7136021872863978,0.51047885,0.62030184
Gm1604b,-6.0572515,-1.473343,1.3846703355937586e-09,4.052053506979354e-08,0.12923864363403711,0.24333561175666438,0.05131347,0.13645053
Nsun7,-6.0755095,-0.6289789,1.2359470906269776e-09,3.630067040324406e-08,0.40115163147792704,0.48462064251537934,0.21774678,0.31933528
Pfkp,-6.0917273,-0.32147014,1.1169893059743298e-09,3.2887005434090165e-08,0.7523992322456814,0.8017771701982228,0.656256,0.7696844
Wwp1,-6.114607,-0.3789532,9.67952774865063e-10,2.8639035171806115e-08,0.6833013435700576,0.719753930280246,0.5103131,0.623701
Dgkh,-6.1187916,-0.34007645,9.428771545459051e-10,2.7931430984112645e-08,0.7799104286628279,0.8503075871496925,0.9285579,1.0776594
Rbp4,-6.1188955,-2.577626,9.42261528732597e-10,2.7931430984112645e-08,0.060140754958413305,0.1825017088174983,0.021211391,0.12042426
Xylt1,-6.1257863,-0.40137872,9.023673786394331e-10,2.6797306963196184e-08,0.617402431222009,0.732740943267259,0.6715664,0.81729764
Igfbp4,-6.127369,-1.4538229,8.934426187469486e-10,2.659786406662733e-08,0.11324376199616124,0.23444976076555024,0.05046157,0.13258663
Rmdn1,-6.139922,-0.3124597,8.256181721184142e-10,2.4639638237050665e-08,0.7645553422904671,0.7915242652084757,0.63289475,0.7403152
Kcnc1,-6.146897,-0.38500765,7.901358802005885e-10,2.360996592897143e-08,0.8087012156110045,0.7983595352016405,0.7219532,0.86802214
Cox7b,-6.151352,-0.46652693,7.682528598055851e-10,2.3013186412385212e-08,0.580934101087652,0.6322624743677375,0.3730266,0.48534402
Slc4a3,-6.160762,-0.4759703,7.239579694920483e-10,2.174040366240211e-08,0.5207933461292387,0.5912508544087491,0.304119,0.40169194
Kcna2,-6.1672573,-0.5093949,6.948465600984356e-10,2.0918355691763407e-08,0.564299424184261,0.606971975393028,0.3404498,0.4557294
Dtna,-6.1775417,-0.26468644,6.510738653422223e-10,1.9625110103757298e-08,0.9008317338451696,0.9521531100478469,1.2876011,1.423713
Afap1,-6.1931763,-0.43245864,5.896363640919244e-10,1.786264426766026e-08,0.6154830454254638,0.6678058783321941,0.46335286,0.58523077
St6gal2,-6.216681,-0.43870994,5.077813293116506e-10,1.546068967780252e-08,0.5924504158669226,0.6657552973342447,0.4177412,0.53227806
Clcn3,-6.2217607,-0.2622931,4.916070077361322e-10,1.5025207074006354e-08,0.8349328214971209,0.8626110731373889,0.81610996,0.921575
Dgki,-6.2278395,-0.26374963,4.729109441703621e-10,1.4472156517660739e-08,0.9334612923864364,0.963773069036227,1.5907131,1.738891
9330159M07Rik,-6.2362084,-1.1395587,4.483030062806648e-10,1.3771593881713687e-08,0.19705694177863084,0.30758714969241285,0.0842998,0.17712219
Tmem132d,-6.261358,-0.44635406,3.8164019122274097e-10,1.1768786639447495e-08,0.6845809341010877,0.747095010252905,0.81659275,1.0008702
Clip4,-6.2799487,-0.41611975,3.386848142947235e-10,1.0457544958300155e-08,0.6148432501599488,0.6732740943267259,0.4203704,0.52899337
Tgfb3,-6.28736,-2.0528076,3.2290973558168104e-10,9.996090066515689e-09,0.0818937939859245,0.20574162679425836,0.02699979,0.10755451
Tmtc4,-6.3071585,-1.0369654,2.8420444590126385e-10,8.877794909320414e-09,0.27319257837492,0.37115516062884485,0.13212448,0.25451246
Sfmbt2,-6.3080745,-1.0352572,2.825278829845548e-10,8.84837650689209e-09,0.27895073576455537,0.37047163362952834,0.13630162,0.26181054
Laptm4b,-6.3147573,-0.7934757,2.7058547454679074e-10,8.496454457607443e-09,0.34229046705054383,0.4319890635680109,0.16911756,0.27715185
Lnx1,-6.341114,-0.49707022,2.281098137005827e-10,7.200257867843819e-09,0.5611004478566859,0.6192754613807245,0.35573873,0.4718611
Ets1,-6.3425713,-1.388406,2.2596171285710658e-10,7.14181350715296e-09,0.1401151631477927,0.2617908407382092,0.06329795,0.1579128
Cacng2,-6.3651595,-0.37398255,1.9508696243678087e-10,6.206703306905456e-09,0.708893154190659,0.7436773752563226,0.5512614,0.66940504
Stmn3,-6.3682823,-0.31474754,1.911569088796078e-10,6.0897129543075056e-09,0.800383877159309,0.8188653451811346,0.69367164,0.8087486
Kcns3,-6.3848953,-0.6436643,1.7151450735950035e-10,5.478455431361016e-09,0.3582853486884197,0.46206425153793573,0.23661934,0.3485896
Snx25,-6.3857074,-0.42812666,1.7060686605897483e-10,5.456700879368327e-09,0.6129238643634037,0.6664388243335612,0.41899934,0.5307711
Dzip1,-6.3864985,-0.45216298,1.6972701252249696e-10,5.435778417010395e-09,0.6058861164427384,0.6602870813397129,0.40597954,0.52182484
Tle1,-6.42799,-0.46344864,1.2930210442851669e-10,4.157692767765549e-09,0.5700575815738963,0.6404647983595352,0.39835367,0.51567
Vps13d,-6.441127,-0.26677373,1.1858978949249473e-10,3.823449116649589e-09,0.8394113883557262,0.8605604921394395,0.8607998,0.97165424
Yes1,-6.4624453,-0.5520936,1.0302456470782779e-10,3.3350048607840385e-09,0.5131158029430583,0.5762132604237867,0.30990937,0.42701563
Iqcj,-6.4705644,-0.91438645,9.763757728160025e-11,3.169142063679327e-09,0.42226487523992323,0.48530416951469585,0.3222266,0.5403364
Ttll7,-6.4793706,-0.30966336,9.210600867896576e-11,3.0058009661574678e-09,0.7933461292386437,0.8400546821599453,0.7728038,0.894024
Bend6,-6.488864,-0.34180537,8.648603253867589e-11,2.830067401713954e-09,0.7396033269353807,0.7833219412166781,0.6200961,0.7365808
Rapgef5,-6.5011263,-0.35924825,7.972096045301566e-11,2.6193719120742553e-09,0.7677543186180422,0.8530416951469583,0.97059464,1.1324006
Aig1,-6.5211954,-0.28519273,6.974929244133084e-11,2.304309957691374e-09,0.8426103646833013,0.8926862611073137,0.9396296,1.06464
Cfap20dc,-6.5278363,-1.0982367,6.672649520078066e-11,2.2135549730242444e-09,0.2872680742162508,0.3820915926179084,0.12782846,0.25613943
Asah2,-6.557045,-1.1871421,5.488444216858894e-11,1.8282668121553196e-09,0.19769673704414586,0.3144224196855776,0.085185096,0.18437682
Mme,-6.560501,-1.4303706,5.3627318826532784e-11,1.788864746008609e-09,0.18042226487523993,0.2959671907040328,0.08038305,0.20342289
Arx,-6.565976,-0.8940489,5.1693058298490333e-11,1.731537713575579e-09,0.2802303262955854,0.3923444976076555,0.14215565,0.24988632
