names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Gm26618,9.413198,0.9579858,4.8126377403962284e-21,3.2376415458017534e-19,0.45937300063979525,0.2638414217361586,0.2524522,0.13787483
Necab2,9.357738,1.5832572,8.14622014204121e-21,5.434724817200013e-19,0.32117722328854764,0.12781954887218044,0.16627952,0.058620095
Ostm1,9.356967,0.95083183,8.205810086061753e-21,5.459357185434012e-19,0.47664747280870123,0.2857142857142857,0.28590745,0.15804735
Adcy2,9.334254,0.6057518,1.0170470051951052e-20,6.74781269231926e-19,0.8477287268074216,0.6889952153110048,1.2823966,0.99768645
B130024G19Rik,9.311292,0.9615575,1.2628757131706073e-20,8.355796339560689e-19,0.4760076775431862,0.2891319207108681,0.3766282,0.2109551
Cdk17,9.310417,0.44071308,1.2733160371917658e-20,8.401792723212736e-19,0.8470889315419066,0.7614490772385509,0.93046314,0.7568001
Kcnip3,9.266969,0.87642187,1.9151187996522292e-20,1.2533619883376166e-18,0.5156749840051184,0.3547505126452495,0.37670633,0.22249924
Adamts17,9.263762,0.57827413,1.9735293720705513e-20,1.2880889267465355e-18,0.8131797824696098,0.7279562542720438,0.977804,0.7471049
Arhgap6,9.262242,0.9341148,2.001829492914494e-20,1.30302868938791e-18,0.4600127959053103,0.2727272727272727,0.40048134,0.2293473
Epb41l4b,9.259703,0.5693451,2.0500238751090325e-20,1.3308025608659283e-18,0.7357645553422905,0.6097060833902939,0.66089034,0.48927847
Ryr3,9.247961,0.64355254,2.2881604303869196e-20,1.4813993496085639e-18,0.7703134996801023,0.6684894053315106,1.2269492,0.9334385
Cdh10,9.179592,0.4826928,4.3272620748902365e-20,2.786571652718087e-18,0.9072296865003199,0.8639781271360218,1.6309549,1.3712795
Gcnt2,9.172639,1.4708622,4.615781932367046e-20,2.9644397882434113e-18,0.3378119001919386,0.14832535885167464,0.17816545,0.06799297
Susd4,9.1452,0.47901347,5.951963636778296e-20,3.802310138678209e-18,0.8061420345489443,0.7047163362952836,0.8038202,0.63413864
Hapln1,9.143306,1.7850336,6.057198825931695e-20,3.85930096623648e-18,0.3416506717850288,0.16473000683527,0.293261,0.09429835
Csmd2,9.1364355,0.48312646,6.45448003306104e-20,4.1015751218005826e-18,0.8163787587971849,0.7429938482570062,1.115097,0.9028104
Zeb1,9.131855,0.49703535,6.733532427509461e-20,4.267641973266786e-18,0.8605246321177223,0.7518796992481203,1.0561725,0.8453517
Chst1,9.109538,0.7077333,8.27338147802968e-20,5.2161287831640535e-18,0.5783749200255918,0.40123034859876966,0.37241134,0.24394919
Nfia,9.087303,0.6506377,1.0152587263223821e-19,6.384201348498237e-18,0.7261676263595649,0.579630895420369,0.89826787,0.65599275
Npy1r,9.0862,1.587244,1.0256108179167139e-19,6.4325028486213905e-18,0.33589251439539347,0.15311004784688995,0.18205483,0.06433984
Camk2d,9.082557,0.48190194,1.0605387415960803e-19,6.6342896240519464e-18,0.8266154830454254,0.7922077922077922,1.0686779,0.8623485
Nwd2,9.0700445,0.7338586,1.1896828591278897e-19,7.40370076982845e-18,0.6519513755598209,0.5509227614490773,0.71727985,0.48899028
Pik3r1,9.04323,0.72317725,1.5210911987518833e-19,9.417470547748164e-18,0.6321177223288548,0.46274777853725224,0.4729818,0.31214136
Tafa1,9.0387125,0.7570534,1.5852784255928346e-19,9.789704000507137e-18,0.8055022392834293,0.7265892002734108,1.5335093,1.1475582
Pla2g4e,9.023453,0.8343648,1.8225301005950572e-19,1.1197401771104939e-17,0.5169545745361485,0.3321941216678059,0.3199765,0.19184804
Bmper,8.995806,1.1166689,2.3450666636556036e-19,1.4226343961582258e-17,0.46257197696737046,0.2877648667122351,0.3892634,0.19840947
Elmod1,8.979171,0.43652233,2.72814058815882e-19,1.6467302738149627e-17,0.8989123480486244,0.8065618591934381,1.0964417,0.90544033
Ndnf,8.973884,2.9210296,2.862407069214082e-19,1.7234552963737986e-17,0.2533589251439539,0.07313738892686261,0.2915194,0.043718103
Ripor2,8.928894,0.43363047,4.302884933036474e-19,2.5651158595854067e-17,0.891874600127959,0.82365003417635,1.0685196,0.8816764
Cacna1e,8.925584,0.52690023,4.433540112557791e-19,2.6364785202676997e-17,0.855406269993602,0.7771701982228298,1.495471,1.2244781
Pitpnm2,8.922045,0.5866095,4.577571027059992e-19,2.7154241530963756e-17,0.6877799104286628,0.5338345864661654,0.525958,0.37902495
Atxn1,8.918048,0.25684732,4.745804978011558e-19,2.8083038597157337e-17,0.9763275751759437,0.9760765550239234,2.0000987,1.8480937
Thsd7b,8.909158,0.73316836,5.142157753928799e-19,3.027963993780469e-17,0.7543186180422264,0.6425153793574846,1.0663751,0.7635636
4933412O06Rik,8.880365,1.04096,6.664083969610599e-19,3.8861452378717106e-17,0.41394753678822777,0.22966507177033493,0.21620697,0.110916525
C030017B01Rik,8.880033,1.0487089,6.684070117171264e-19,3.888385137728327e-17,0.43889955214331416,0.265892002734108,0.25549138,0.13165596
Gm3764,8.847201,0.53867763,8.974111902905507e-19,5.1582938202762826e-17,0.8298144593730007,0.7170198222829802,0.81054103,0.6205222
Gm42303,8.837895,1.6463763,9.753822644837742e-19,5.593120585196956e-17,0.309660908509277,0.127136021872864,0.20347396,0.06960346
Purg,8.833253,0.3752604,1.016745300007432e-18,5.816459336194535e-17,0.9008317338451696,0.861244019138756,1.0847809,0.920348
Prkd1,8.801525,0.64561325,1.3496870664364823e-18,7.684601254859631e-17,0.7024952015355086,0.5420369104579631,0.7209998,0.5160098
Mir670hg,8.796967,0.9003278,1.4056454569193879e-18,7.98433141142607e-17,0.5387076135636596,0.3738892686261107,0.40082633,0.23441043
Cobl,8.789472,0.88888025,1.502650990342569e-18,8.475373876208533e-17,0.4952015355086372,0.35816814764183186,0.41523993,0.24527536
Dennd2a,8.770443,0.7973886,1.7796424763724212e-18,9.990887972250208e-17,0.5694177863083814,0.4032809295967191,0.39271253,0.24432395
Igsf11,8.738986,0.6865916,2.352113972676911e-18,1.314346007377047e-16,0.6781829814459372,0.5413533834586466,0.66963327,0.4652688
Agpat4,8.732366,0.57475203,2.4939972771262654e-18,1.3904034819978931e-16,0.6577095329494562,0.49829118250170884,0.45865017,0.3298167
Ablim1,8.71848,0.39268902,2.8196154981414134e-18,1.568305303862305e-16,0.9289827255278311,0.8803827751196173,1.2129612,1.0297066
Lmo7,8.716648,0.7491186,2.865596204966877e-18,1.5902078110696374e-16,0.563659628918746,0.41353383458646614,0.5161544,0.33785895
Slc24a3,8.709236,0.41781425,3.059285718113934e-18,1.693789361725425e-16,0.9692898272552783,0.9056732740943267,1.6581814,1.4305968
Scml4,8.670451,1.1023849,4.304111319889548e-18,2.366671621648856e-16,0.38259756877799106,0.20232399179767602,0.22821812,0.11279133
Hycc1,8.667349,0.79179645,4.422965187992839e-18,2.420970308809535e-16,0.5265515035188739,0.35269993164730007,0.3518412,0.21798968
Pcbp3,8.665163,0.54804105,4.5086615714025716e-18,2.4622812989945475e-16,0.7210492642354447,0.5864661654135338,0.5600818,0.4144373
Lrrk2,8.6569195,0.62145686,4.846862741278053e-18,2.6409919063561224e-16,0.6685860524632118,0.5112781954887218,0.49887082,0.3509865
Hipk2,8.645947,0.502536,5.3360549554725175e-18,2.8944492690900925e-16,0.7920665387076136,0.6630211893369788,0.73851806,0.571766
Osbpl8,8.590715,0.40017068,8.642917300142092e-18,4.635991542463745e-16,0.8886756238003839,0.8421052631578947,1.1063379,0.9294698
Grin2a,8.578287,0.51369154,9.629638230752923e-18,5.153782381098964e-16,0.9360204734484965,0.9002050580997949,2.2996445,1.9855825
Cntn5,8.565484,0.6276134,1.0762319579715415e-17,5.747221834985944e-16,0.9776071657069738,0.9186602870813397,2.8411155,2.4373963
Sv2b,8.552243,0.69764864,1.207193779801935e-17,6.418113684933731e-16,0.6122840690978887,0.4969241285030759,0.7030021,0.4878365
6530403H02Rik,8.536858,1.1821927,1.379209634296882e-17,7.316494456477116e-16,0.45297504798464494,0.31510594668489406,0.52772826,0.26720423
Grm8,8.505921,0.78240776,1.8015898903587163e-17,9.515239236710378e-16,0.6890595009596929,0.6035543403964456,1.1314796,0.79798865
Sgcz,8.504839,0.60160834,1.818480390985183e-17,9.58343145218537e-16,0.9341010876519513,0.9029391660970608,2.6153688,2.2355087
Fam184b,8.504193,1.0748407,1.8286239676887136e-17,9.615847082492353e-16,0.4017914267434421,0.22829801777170197,0.23850696,0.12032911
Syt9,8.500987,1.9297254,1.8798481061919654e-17,9.863673592489608e-16,0.2751119641714651,0.10184552289815448,0.1529487,0.04246419
Slc44a5,8.494783,0.53298926,1.983023376407402e-17,1.0382420651607796e-15,0.8969929622520794,0.8544087491455913,1.4779228,1.2055608
Pde5a,8.466241,0.812484,2.53439417873169e-17,1.3183228812219011e-15,0.5131158029430583,0.342447026657553,0.51910424,0.32749593
Hecw2,8.434909,0.2575368,3.314607434719078e-17,1.7167528055435327e-15,0.9609724888035829,0.9542036910457963,1.645389,1.5038933
Galnt18,8.431432,0.51229036,3.4145999775603866e-17,1.7647473360421533e-15,0.7600767754318618,0.684894053315106,1.0128964,0.80175036
Crispld1,8.412196,1.7346348,4.024054263400095e-17,2.0752745798656935e-15,0.31861804222648754,0.15584415584415584,0.23587644,0.07690029
Khdrbs2,8.400205,0.5361345,4.4570272094495934e-17,2.293654771632137e-15,0.8317338451695457,0.6999316473000684,1.3024586,1.046271
Marchf3,8.326152,0.86302775,8.35123669275073e-17,4.234340726488602e-15,0.5329494561740243,0.3868762816131237,0.44740483,0.27019653
Syt6,8.320948,3.0485153,8.726281605949281e-17,4.415205172220221e-15,0.22072936660268713,0.050580997949419004,0.20935102,0.027758237
Ghr,8.288449,0.50183463,1.1473408054976076e-16,5.7567824915842465e-15,0.6653870761356366,0.47915242652084755,0.59560454,0.45421922
Ipcef1,8.260178,1.051306,1.4545546367663202e-16,7.267944786697107e-15,0.3877159309021113,0.22214627477785373,0.2312502,0.11826492
Nectin3,8.204217,0.6523085,2.320978079611479e-16,1.1501735816741329e-14,0.5687779910428663,0.4019138755980861,0.42263922,0.28867868
Klhl29,8.170908,0.39845634,3.0607817443350155e-16,1.510571055954191e-14,0.8937939859245042,0.8544087491455913,1.3258166,1.130729
Ext1,8.148132,0.36695835,3.695890591122015e-16,1.8202828015661066e-14,0.8867562380038387,0.8810663021189337,1.4162024,1.2297604
Fbxl7,8.075496,0.83441675,6.720312338908608e-16,3.269737421621715e-14,0.48048624440179144,0.3219412166780588,0.36578143,0.22128263
Lzts1,8.051325,0.79252034,8.190236143293927e-16,3.976888049901027e-14,0.4491362763915547,0.2877648667122351,0.2663918,0.1623138
Mcu,7.9507084,0.48137745,1.854477388608493e-15,8.879370462673348e-14,0.7216890595009597,0.6349965823650034,0.6893142,0.53696835
Ntng1,7.9402575,0.9487866,2.017617853659723e-15,9.641331029273963e-14,0.6301983365323096,0.5598086124401914,1.0464394,0.671479
Npas1,7.9370723,1.3583758,2.0700931653880366e-15,9.852988892333097e-14,0.32245681381957775,0.16473000683527,0.27646714,0.11707835
Atp8a1,7.934699,0.25051513,2.1100640641381027e-15,1.0023428583964904e-13,0.944977607165707,0.937799043062201,1.482052,1.3505855
A830082K12Rik,7.926309,0.44783786,2.2575525653946305e-15,1.0702932280504781e-13,0.8202175303902751,0.6903622693096377,0.90295666,0.73017013
Nin,7.9084883,0.38667533,2.6053307018065707e-15,1.227921421180224e-13,0.8221369161868202,0.745727956254272,0.8388792,0.69558936
Wscd2,7.9044285,0.5424073,2.6916521572990604e-15,1.2661279405545033e-13,0.6474728087012156,0.49965823650034175,0.47523454,0.3490611
Gm39185,7.88869,3.0513237,3.053755677411985e-15,1.433657928553416e-13,0.21113243761996162,0.04921394395078606,0.17962828,0.023459578
Vip,7.8414106,3.2242644,4.455130399657403e-15,2.0673865230317702e-13,0.218170185540627,0.06015037593984962,0.325591,0.04035502
Arhgap10,7.833687,0.8768107,4.737677863608111e-15,2.1942737243680334e-13,0.3979526551503519,0.23786739576213262,0.2389703,0.13715127
Lrrc3b,7.831605,0.60368353,4.8168076402440845e-15,2.2234798763220396e-13,0.5655790147152912,0.4039644565960355,0.383891,0.26847467
Trpc7,7.82436,1.7117487,5.10245504361207e-15,2.3451818181365094e-13,0.2597568777991043,0.09842788790157211,0.16430502,0.053082593
Znrf3,7.8201756,0.51616156,5.2749712406284614e-15,2.419855378272302e-13,0.6493921944977608,0.5064935064935064,0.48170277,0.35956287
Ppp1r12a,7.7910504,0.27460116,6.64544676396438e-15,3.04275551070947e-13,0.9187460012795905,0.8995215311004785,1.2387966,1.1074297
Sema6a,7.7848673,0.6370361,6.978651218226042e-15,3.183216589768106e-13,0.6506717850287908,0.5222146274777854,0.6294356,0.44702357
Tcf12,7.7498918,0.3432745,9.197089794115946e-15,4.147990835233866e-13,0.9795265515035189,0.9432672590567327,1.6960232,1.5061795
Naf1,7.729198,0.9145179,1.0822620636003332e-14,4.862910361893736e-13,0.3889955214331414,0.22761449077238552,0.19290483,0.10694901
Nt5dc3,7.7095037,0.6498684,1.2630808183207558e-14,5.622927620783194e-13,0.5770953294945618,0.4299384825700615,0.3901154,0.2655184
Hdac7,7.675611,0.5661495,1.646322805546697e-14,7.275236412621404e-13,0.6103646833013435,0.4600136705399863,0.40337634,0.28937656
Sel1l3,7.6585813,0.5342932,1.879984551936155e-14,8.277431069256006e-13,0.6858605246321178,0.5386192754613808,0.60641056,0.4547384
Vldlr,7.6281857,0.5363135,2.3808009804750965e-14,1.0368754215870204e-12,0.6238003838771593,0.4606971975393028,0.4168058,0.3049533
Fam184a,7.6124263,0.5056061,2.689978658483616e-14,1.1673053335300795e-12,0.6749840051183621,0.5242652084757348,0.4906393,0.3688815
Id2,7.610407,1.4513127,2.732346292432237e-14,1.183558059477302e-12,0.291106845809341,0.13533834586466165,0.17306267,0.06681101
Cxcl14,7.6072006,2.6229336,2.8009621926741726e-14,1.2111018572417373e-12,0.21177223288547664,0.05536568694463431,0.17293249,0.03018674
Sema5b,7.5864654,1.5741482,3.28750340714203e-14,1.418928889921302e-12,0.29942418426103645,0.14832535885167464,0.22369082,0.08083322
Srebf2,7.5676036,0.5633143,3.8017198223730316e-14,1.6379359606803596e-12,0.5738963531669866,0.417634996582365,0.35951054,0.25679427
Cacna1b,7.561108,0.28670982,3.996497035551599e-14,1.7157154118400127e-12,0.9436980166346769,0.9207108680792891,1.3856997,1.2405047
Gm49678,7.5507197,0.65498054,4.328596697004666e-14,1.8549808336416434e-12,0.6295585412667947,0.5550239234449761,0.8457537,0.6122042
Npas2,7.5494914,0.555688,4.369613782940226e-14,1.8692322974837014e-12,0.6263595649392194,0.5146958304853042,0.55358654,0.4075242
Hace1,7.546452,0.41617188,4.472763851260893e-14,1.909965329676726e-12,0.7645553422904671,0.6732740943267259,0.72088957,0.58309406
Jph4,7.5094156,0.44246072,5.939196732784436e-14,2.518303065358809e-12,0.7191298784388995,0.5960355434039645,0.5679297,0.4463891
Acvr1,7.49174,0.454411,6.796625551703087e-14,2.8717531541617044e-12,0.7581573896353166,0.6596035543403964,0.67846984,0.53564036
Npas3,7.4708176,0.56293064,7.969803686742121e-14,3.361554325595398e-12,0.889955214331414,0.9213943950786057,2.2470071,1.9060376
Pou2f1,7.4699016,0.39314425,8.025479697568392e-14,3.3791198083258246e-12,0.872040946896993,0.7696514012303486,0.91629076,0.7618345
Nrp1,7.467882,0.50618875,8.149573951795896e-14,3.4253811353412278e-12,0.6641074856046065,0.5153793574846206,0.6797466,0.5219645
Pak5,7.46528,0.28870812,8.312273830344224e-14,3.4876794935541862e-12,0.9206653870761357,0.9036226930963773,1.3856183,1.2394452
Adam10,7.4598255,0.4049912,8.663721464018363e-14,3.622518537142678e-12,0.8170185540627,0.7190704032809296,0.7684547,0.6277464
Sdc2,7.4569526,0.65894747,8.854666247550592e-14,3.695940760936022e-12,0.5009596928982726,0.3444976076555024,0.3154435,0.21097787
Mboat2,7.4491453,0.37383565,9.394677408313004e-14,3.914557278578034e-12,0.8304542546385156,0.7484620642515379,0.8135227,0.6776111
Cplx2,7.3873763,0.5517848,1.4975416313164398e-13,6.186413833383385e-12,0.6685860524632118,0.5311004784688995,0.52672845,0.3873075
Zfp608,7.372387,0.3587901,1.6759961330660888e-13,6.911762135062274e-12,0.9379398592450416,0.8749145591250854,1.2570609,1.0856305
Acap2,7.367141,0.2907928,1.7432644753673928e-13,7.176885747820221e-12,0.891874600127959,0.8605604921394395,1.1267343,0.9950469
Plppr1,7.3648925,0.5029219,1.7728993562206982e-13,7.286434828535717e-12,0.8029430582213691,0.6889952153110048,0.9210388,0.7260556
Nol4,7.360479,0.26262677,1.8325180773269675e-13,7.518631239240662e-12,0.9577735124760077,0.9357484620642516,1.5310848,1.3913264
Enpp2,7.308703,0.6729813,2.69733730845782e-13,1.0985329719249891e-11,0.5188739603326935,0.3814080656185919,0.42720154,0.2883904
Cdh11,7.305226,0.4012257,2.768010421340005e-13,1.1241949913583925e-11,0.8803582853486884,0.8127136021872864,1.3243991,1.1281247
Clstn2,7.299147,0.47297716,2.89597836216908e-13,1.172214165957649e-11,0.8752399232245681,0.810663021189337,1.6962653,1.4371465
Mal2,7.294255,0.64546764,3.0031707996754356e-13,1.2115304110449446e-11,0.4619321817018554,0.3062200956937799,0.2585882,0.17282103
Kcna4,7.293214,0.7613616,3.026475518628345e-13,1.2188902406462384e-11,0.4017914267434421,0.24606971975393027,0.2050254,0.12596665
Gm29683,7.201695,1.7657864,5.946867359051299e-13,2.363438176161576e-11,0.24056301983365322,0.09227614490772386,0.17739989,0.055511113
Slc16a2,7.1803765,0.6105348,6.951969122788433e-13,2.7538030321256024e-11,0.5527831094049904,0.4319890635680109,0.43084076,0.30212152
Gm14636,7.180043,0.7560896,6.968927985510749e-13,2.7559878752551868e-11,0.40818937939859246,0.2652084757347915,0.22527781,0.13941944
Fat3,7.172861,0.41206267,7.344642312154691e-13,2.899809269605469e-11,0.8131797824696098,0.7655502392344498,1.2043463,1.0132519
2210408I21Rik,7.1593704,0.2647787,8.104836823288687e-13,3.1894916675177244e-11,0.9187460012795905,0.8974709501025291,1.279793,1.1507717
Ldb2,7.150127,0.50560623,8.669764449223498e-13,3.4062415496753457e-11,0.7031349968010236,0.5960355434039645,0.94659024,0.74702734
Met,7.1117373,2.103239,1.1459113761894248e-12,4.4657167611886906e-11,0.20665387076135636,0.05809979494190021,0.110193625,0.026751278
Gm26652,7.095207,0.66788685,1.2915765437475306e-12,5.0171499160670204e-11,0.44785668586052463,0.30485304169514693,0.28306723,0.18726364
Mei4,7.075929,0.745445,1.4845052673039695e-12,5.729619368228974e-11,0.45169545745361483,0.3089542036910458,0.34660137,0.22081687
Satb2,7.0571923,0.8065282,1.6990016945307655e-12,6.536542621578109e-11,0.43889955214331416,0.3157894736842105,0.40259635,0.2495295
Foxp1,7.051655,0.2931862,1.7680244599334328e-12,6.791244193466793e-11,0.9360204734484965,0.9056732740943267,1.4236921,1.2733175
Sema3e,7.0432024,0.61482465,1.8787104758022243e-12,7.193459952181362e-11,0.5495841330774153,0.40601503759398494,0.5183835,0.36713713
2510009E07Rik,7.039351,0.6171043,1.9313739215080085e-12,7.383366591364901e-11,0.5291106845809341,0.39166097060833904,0.32491717,0.22338744
Tusc3,7.037248,0.29436794,1.9607336255448906e-12,7.483725616105094e-11,0.8522072936660269,0.8051948051948052,0.9256217,0.8074818
Dlgap4,7.0352287,0.34542668,1.9893425018540845e-12,7.580905825103445e-11,0.7843889955214332,0.7149692412850308,0.7352871,0.61779124
Col14a1,7.0152845,3.148163,2.294814290066364e-12,8.703670450702095e-11,0.1785028790786948,0.032809295967190705,0.14764927,0.017788004
Rnf150,6.996069,0.30255976,2.6324405937212314e-12,9.952857026559205e-11,0.8458093410108766,0.8017771701982228,1.0379841,0.9076664
Nrbp2,6.9910727,0.5030216,2.7279282911084194e-12,1.0297715511450654e-10,0.5770953294945618,0.42857142857142855,0.3490986,0.25835863
Myo3b,6.979268,1.4421875,2.967214037624468e-12,1.1183471499553628e-10,0.27319257837492,0.1319207108680793,0.18131877,0.07060679
Gm11906,6.9728975,0.70892686,3.1047826421754546e-12,1.1683685180336508e-10,0.5131158029430583,0.3889268626110731,0.37059677,0.24250813
Tenm1,6.9375267,0.3465834,3.990234763415271e-12,1.494569425226958e-10,0.9731285988483686,0.9569377990430622,2.169254,1.9595768
Luzp2,6.9221835,0.51006943,4.4473460280281606e-12,1.6606183215353523e-10,0.7677543186180422,0.65892002734108,1.158818,0.93023217
Mthfd1l,6.8847933,0.7062061,5.787154491642586e-12,2.1475782554194151e-10,0.4459373000639795,0.30211893369788106,0.26403216,0.16991903
St6gal1,6.8815246,0.5789227,5.921531881884042e-12,2.1940642129737734e-10,0.5118362124120281,0.36910457963089544,0.3341934,0.23558746
Hs3st5,6.873718,0.38914293,6.254994682812885e-12,2.3140597840378728e-10,0.6333973128598849,0.4730006835269993,0.647306,0.5277746
Sox1ot,6.865286,0.72509736,6.635812063748179e-12,2.447425692853157e-10,0.4926423544465771,0.3677375256322625,0.41492382,0.27086815
Spock1,6.8635373,0.32822683,6.7175953306341324e-12,2.470384077487904e-10,0.8637236084452975,0.8626110731373889,1.3072143,1.1465431
Maml2,6.8635163,0.50792676,6.718574866112676e-12,2.470384077487904e-10,0.5847728726807422,0.44224196855775805,0.57385355,0.4350703
Dock10,6.846195,0.42936498,7.583987393244788e-12,2.7758776957280776e-10,0.7735124760076776,0.6479835953520164,0.9759448,0.80110323
Ptprk,6.8448005,0.54708624,7.658249382848654e-12,2.798805434545174e-10,0.6557901471529111,0.582365003417635,0.90887743,0.7001054
Gabrb2,6.8431144,0.3463095,7.748980678714908e-12,2.8262704877712164e-10,0.9539347408829175,0.9179767600820232,1.7736973,1.578663
Mgat5b,6.8429685,0.5254896,7.756870920182586e-12,2.8262704877712164e-10,0.5668586052463211,0.4258373205741627,0.3770129,0.27621397
Alcam,6.8389506,0.4047005,7.977543855245283e-12,2.893541659785051e-10,0.8873960332693538,0.8667122351332878,1.6900239,1.4675359
Peli1,6.8368063,0.40215608,8.097817772663234e-12,2.932749522358215e-10,0.7536788227767115,0.6411483253588517,0.6498253,0.5262427
Col25a1,6.829124,0.75502706,8.543464630452965e-12,3.0848695975986387e-10,0.7312859884836852,0.6452494873547505,1.350373,0.9910186
Gpm6b,6.8136144,0.273814,9.517673937850427e-12,3.426362617626154e-10,0.8694817658349329,0.8530416951469583,1.1720285,1.0449626
Chd3,6.8103456,0.4188619,9.736451360599783e-12,3.499890963711719e-10,0.691618682021753,0.5741626794258373,0.52951264,0.42015144
Pag1,6.801373,0.50695515,1.0362685445189136e-11,3.719447336243445e-10,0.655150351887396,0.5242652084757348,0.5169366,0.3895566
Ptk2b,6.8001447,0.50162846,1.0451424950740206e-11,3.745716049309927e-10,0.5611004478566859,0.42857142857142855,0.46328393,0.34798917
Ntng2,6.797584,0.8823301,1.0638824661477294e-11,3.8072132711295565e-10,0.33397312859884837,0.19412166780587833,0.17430891,0.09830828
Nr2f2,6.790984,1.0232084,1.1137103515771126e-11,3.979614259255665e-10,0.32437619961612285,0.18318523581681476,0.19182426,0.09897762
Ypel2,6.7754745,0.49860686,1.239986872112488e-11,4.4177283769167397e-10,0.6327575175943698,0.5249487354750513,0.4996234,0.3775589
Baiap2,6.7695413,0.5728723,1.2919151463141952e-11,4.59593565492335e-10,0.5028790786948176,0.3718386876281613,0.3258116,0.23026244
Med12l,6.767501,0.26846254,1.3102586628385159e-11,4.6406278876180613e-10,0.9040307101727447,0.8708133971291866,1.1823279,1.0570562
Gnb4,6.7654605,0.7269981,1.328857209356405e-11,4.692697511750683e-10,0.3838771593090211,0.23855092276144907,0.21810757,0.13736458
Ngef,6.750263,0.75125945,1.475773827646173e-11,5.203885338950283e-10,0.36788227767114523,0.22556390977443608,0.1845418,0.11368709
Fat4,6.7495136,0.6398862,1.4834166209663563e-11,5.223187996981539e-10,0.4491362763915547,0.3062200956937799,0.27998286,0.18843478
Klf7,6.707314,0.3730112,1.9823922957738175e-11,6.929453708478464e-10,0.7351247600767754,0.6650717703349283,0.65613353,0.540026
Wasf1,6.690784,0.34725097,2.219779482711446e-11,7.703338481501796e-10,0.800383877159309,0.7129186602870813,0.86610556,0.73377526
Trp53i11,6.690784,2.6691105,2.219779482711446e-11,7.703338481501796e-10,0.1855406269993602,0.04784688995215311,0.11372262,0.01875915
Eepd1,6.673921,0.71750414,2.4905773594835363e-11,8.618256483592167e-10,0.4619321817018554,0.3239917976760082,0.29716906,0.19098845
Ppm1l,6.670507,0.3715739,2.549216812600027e-11,8.808513301959692e-10,0.8714011516314779,0.8065618591934381,1.1228502,0.9565757
Camk2a,6.6614504,0.29502493,2.7113791137660307e-11,9.342039281250513e-10,0.9174664107485605,0.8762816131237184,1.3771261,1.228302
Fryl,6.658057,0.32420072,2.774708478035401e-11,9.532964191869416e-10,0.872680742162508,0.8332194121667806,1.02528,0.88708866
Itga8,6.6561003,0.5724978,2.8118855559087683e-11,9.633207927241363e-10,0.5329494561740243,0.40874914559125086,0.5385347,0.39190018
Ftx,6.650042,0.25180602,2.930094165628707e-11,1.0023918733665026e-09,0.9430582213691618,0.9111414900888585,1.2960229,1.1723466
Tnrc18,6.637676,0.40984,3.1866799557653273e-11,1.087082153748614e-09,0.7907869481765835,0.6787423103212576,0.67019445,0.54147893
Itgb8,6.630972,0.8190171,3.334832781410328e-11,1.1344083715746657e-09,0.34804862444017914,0.20710868079289133,0.20140798,0.119091354
Efcab6,6.6280575,0.7521643,3.401330225931798e-11,1.1553968570005844e-09,0.35188739603326935,0.21120984278879015,0.17963143,0.1104929
Kcnc4,6.601784,0.9405865,4.062382031559748e-11,1.3760676349941629e-09,0.290467050543826,0.14832535885167464,0.12113745,0.064942
Wnt5a,6.5932903,1.6035719,4.301841623041784e-11,1.455134180468235e-09,0.23928342930262317,0.10321257689678742,0.14511813,0.05011456
Svil,6.5888557,0.8905307,4.432285552188099e-11,1.497155192691419e-09,0.3934740882917466,0.2652084757347915,0.29228827,0.16815992
Gtdc1,6.576552,0.30587366,4.8148227462796697e-11,1.6240923112240837e-09,0.8841970569417786,0.8298017771701982,1.1955587,1.0525565
Rxfp1,6.5671835,1.1487998,5.1275767473112784e-11,1.7199520666050812e-09,0.2853486884197057,0.15242652084757347,0.21183786,0.10112275
Lima1,6.563707,0.75543696,5.2486284400466244e-11,1.7556662131955959e-09,0.44145873320537427,0.31100478468899523,0.297206,0.1864911
Gm2824,6.5628533,0.6026639,5.278772526338502e-11,1.7633003817522396e-09,0.4401791426743442,0.3028024606971975,0.2636366,0.18119672
Tead1,6.537538,0.48758838,6.253977819668301e-11,2.080397815039936e-09,0.5579014715291107,0.4224196855775803,0.39790893,0.2990334
Pcdh10,6.5319376,0.3921073,6.492414935841951e-11,2.1567354664112765e-09,0.7492002559181062,0.6281613123718387,0.72218627,0.59162354
Atp2b4,6.5236936,0.5731839,6.859679554857501e-11,2.2724693589984602e-09,0.4945617402431222,0.37867395762132605,0.3771501,0.2684375
Ywhaz,6.522257,0.31518042,6.925718574098879e-11,2.291195139266448e-09,0.8323736404350608,0.7552973342447027,0.8219631,0.7054465
Dpy19l1,6.520467,0.6951029,7.008898970637451e-11,2.312360586422361e-09,0.5291106845809341,0.41421736158578265,0.40641686,0.2698094
Nos1,6.5173645,0.59965605,7.155332458277749e-11,2.3542216793054824e-09,0.37172104926423544,0.23171565276828435,0.22271651,0.15239963
Parm1,6.498191,0.5862317,8.129172727184215e-11,2.6673432692303083e-09,0.6007677543186181,0.47436773752563227,0.5857265,0.42552722
