names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_25 (for_DEGs),mean_expr_Rest (for_DEGs)
Sntb1,10.944675,8.492842,7.04695409615961e-28,1.7646256078440494e-23,1.0,0.09083112985063961,3.415912,0.07856613
Gm29683,10.854039,7.306423,1.9080373614041203e-27,1.7646256078440494e-23,1.0,0.07939684127778175,2.3780556,0.059975203
Bnc2,10.830883,8.415059,2.4577300768962477e-27,1.7646256078440494e-23,1.0,0.019402558422068176,2.4334435,0.030007826
Ncam1,10.819169,3.3241136,2.792993226468941e-27,1.7646256078440494e-23,1.0,0.8542842849996427,3.8770833,1.7441766
Sash1,10.804325,5.5501995,3.283635295578804e-27,1.7646256078440494e-23,1.0,0.42957192882155365,3.2262356,0.41616425
Rora,10.782118,3.7070417,4.181455222110998e-27,1.872595030302042e-23,1.0,0.8004359322518402,4.0040545,1.633367
Slc4a4,10.693241,4.9657254,1.094768988794198e-26,4.2023489612714424e-23,1.0,0.5060030015007504,3.60742,0.76449734
Ptn,10.675454,5.0343695,1.3260750786818399e-26,4.45395467052263e-23,1.0,0.5999070964053456,3.6869063,0.7828283
Slc35f1,10.573865,3.8852327,3.93916520070886e-26,1.1760596549227452e-22,1.0,0.6534338597870364,3.3309822,1.0384794
Plce1,10.561818,6.6631074,4.4790058835252017e-26,1.2035088809032216e-22,0.975,0.15407703851925963,2.602099,0.116238914
Col11a1,10.508878,6.0643644,7.862375469034163e-26,1.9205638986631634e-22,0.975,0.19874222825698565,2.535593,0.16015989
Zfhx3,10.421781,5.67145,1.9722594382283798e-25,4.416217592099714e-22,1.0,0.2555563496033731,2.9613805,0.30715337
Mir100hg,10.350378,3.480859,4.168370967430237e-25,8.615702145757727e-22,1.0,0.7283284499392554,3.3569226,1.2473544
Tmtc2,9.988085,4.1866994,1.7187028938014763e-23,3.2986819111746904e-20,0.975,0.5172586293146574,2.8091898,0.618668
Sgcd,9.925043,3.6806684,3.2396359635067044e-23,5.803267889295011e-20,1.0,0.7040305867219324,3.6723676,1.3838705
Atp1a2,9.786951,5.128511,1.2810056568546341e-22,2.1512888749802513e-19,0.975,0.31408561423568926,2.948661,0.41664216
Ptprz1,9.762065,4.082102,1.637862030086445e-22,2.588785455789575e-19,1.0,0.5658900879010934,3.133634,0.8313495
Sdk1,9.569194,4.230129,1.0774261986969849e-21,1.6083578866104434e-18,0.95,0.4625884370756807,2.7629266,0.5828163
Gpc6,9.541511,3.777684,1.4076644316260173e-21,1.9907338567258464e-18,1.0,0.5505252626313156,3.1036944,0.93671674
Efna5,9.512449,4.207675,1.862255925569696e-21,2.5019408360028865e-18,0.95,0.4122061030515258,2.6063912,0.5183288
Syne2,9.499669,5.4930997,2.1055925626784354e-21,2.6941558171033123e-18,0.9,0.1703708997355821,1.8636509,0.11417218
Gm10863,9.492373,5.7308145,2.258317597510519e-21,2.7582269929594384e-18,0.9,0.09765597084256414,1.8631827,0.09759406
Brinp3,9.451441,3.842682,3.341973996827543e-21,3.904297447598091e-18,0.975,0.6295290502394054,3.3795712,1.0907739
Il1rapl1,9.380567,1.8672541,6.5619148931205454e-21,7.346610549089544e-18,1.0,0.9241763739012363,4.106862,2.8552473
Luzp2,9.324507,3.6793616,1.1150126926759238e-20,1.1984156420880829e-17,0.975,0.5575287643821911,3.0377717,0.9361225
Pde4b,9.302798,3.5143225,1.367971293314199e-20,1.4137457173597124e-17,1.0,0.7621667976845565,3.892366,1.6492528
Sox5,9.264672,3.0512116,1.9567800556407426e-20,1.947358522039509e-17,0.975,0.6185235474880297,2.8011677,1.0527663
Edil3,9.205375,2.7719624,3.4047989185156673e-20,3.267390962161285e-17,1.0,0.7572000285857214,3.1556752,1.4561834
Nfia,9.131958,2.6298122,6.72712934577184e-20,6.23303329382377e-17,1.0,0.7379046666190238,2.8847933,1.3165213
Fabp7,9.093597,6.674765,9.581535253003e-20,8.581861741606355e-17,0.85,0.05842206817694562,1.8852068,0.05324954
Stard13,9.063675,4.371568,1.2612783470220408e-19,1.0932435220800722e-16,0.9,0.34481526477524477,2.2151937,0.3324317
Ddhd1,8.861827,2.8855705,7.871344154260541e-19,6.609469294530648e-16,0.925,0.5967269348960195,1.9405937,0.5916068
Gsap,8.855256,5.329637,8.349182309118599e-19,6.79825844381869e-16,0.85,0.14507253626813407,1.8506486,0.12520786
St6gal1,8.785545,4.3121834,1.55607797174254e-18,1.2297592676682956e-15,0.875,0.32176802687057815,1.9950674,0.27747115
Mboat2,8.762077,2.842618,1.9168536987932352e-18,1.4715959681878353e-15,0.925,0.6213106553276638,2.0277667,0.65216327
Gm34838,8.734443,10.043144,2.448598737507568e-18,1.8276068910230097e-15,0.8,0.009040234402915744,1.6990521,0.004226503
Dock7,8.725437,2.60039,2.651548620735887e-18,1.925597606464143e-15,0.925,0.6542556992782105,2.0698602,0.76159006
Eepd1,8.680955,4.489796,3.924609250522233e-18,2.7751118568824315e-15,0.85,0.23654684485099692,1.5177327,0.14715296
Ror1,8.648216,3.858585,5.2310669934812415e-18,3.6040710285856655e-15,0.875,0.3324876724076324,1.8848423,0.32572386
Apod,8.640902,5.0903616,5.577101131957893e-18,3.746417685392714e-15,0.85,0.17247909669120273,2.0422525,0.17973211
Igfbp5,8.630811,4.7305293,6.091876561768555e-18,3.99240788328588e-15,0.85,0.23804759522618452,1.886048,0.19118695
Prkg1,8.551712,2.4636936,1.2127583754791637e-17,7.758766083125031e-15,1.0,0.8089759165296935,3.5014546,1.9214246
Lamc1,8.526239,3.231171,1.5118241036106534e-17,9.447142712562386e-15,0.875,0.43925534195669264,1.5657856,0.3387751
Timp3,8.500032,4.8839216,1.8953698146800567e-17,1.1168846506935885e-14,0.825,0.1625098263417423,1.5882652,0.12392004
Zfhx4,8.495838,4.1445146,1.965100560552431e-17,1.1234521715328473e-14,0.85,0.31258486386050166,1.9019159,0.27931276
Grik3,8.440814,3.5029702,3.15134354279958e-17,1.7640958540630147e-14,0.875,0.3604302151075538,1.7679193,0.35667077
Maml2,8.413776,3.1375797,3.9701580769121734e-17,2.1771050515638794e-14,0.95,0.5402701350675337,2.511438,0.8270617
Zbtb20,8.408858,2.3572598,4.140211826529129e-17,2.2249498355767536e-14,1.0,0.8673622525548489,3.8572106,2.3068202
Phldb2,8.390573,5.6429343,4.837807006849439e-17,2.548860279883224e-14,0.8,0.08054027013506754,1.5738308,0.073762245
Adam12,8.350813,4.164831,6.779462774867237e-17,3.503157014628513e-14,0.85,0.29607660973343813,1.879262,0.26953056
