names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_17 (for_DEGs),mean_expr_Rest (for_DEGs)
Ebf1,22.89193,6.670049,5.591191654848829e-116,1.5023531976578805e-111,0.7843137254901961,0.0791125541125541,2.1427372,0.07127245
Flt1,21.28964,9.118352,1.4160966639602807e-100,1.902525868030637e-96,0.7124183006535948,0.017388167388167387,2.2002013,0.014339332
Slco1a4,20.431276,9.276903,8.816558239703889e-93,7.896697330028116e-89,0.6830065359477124,0.013167388167388168,2.0493512,0.0108429575
Utrn,20.218552,3.8324184,6.722735933772101e-91,4.515997863511409e-87,0.7875816993464052,0.37052669552669554,2.0927277,0.4047312
Ptprb,17.854624,6.761811,2.6606837525049048e-71,8.936571553725849e-68,0.6209150326797386,0.07113997113997114,1.5724112,0.034580052
Sptbn1,16.82799,1.4850849,1.5218341249792742e-63,2.1521938388522683e-60,0.8366013071895425,0.8474025974025974,2.3852248,1.5091408
Mecom,16.1932,7.98585,5.63222693204728e-59,5.218549574624496e-56,0.545751633986928,0.016233766233766232,1.3708243,0.011525368
Adgrl4,16.029902,9.022466,7.900750668767142e-58,6.065519156279232e-55,0.5359477124183006,0.00772005772005772,1.2736841,0.0049374453
Itga1,15.963669,6.28105,2.288745022434145e-57,1.7082938542445965e-54,0.5522875816993464,0.04310966810966811,1.1954575,0.029210592
Epas1,15.459065,5.221357,6.55429809447381e-54,3.669041454135651e-51,0.5490196078431373,0.06352813852813853,1.1561844,0.056735113
Ccdc141,15.34128,4.916,4.051273995669936e-53,1.943888076136628e-50,0.5588235294117647,0.09227994227994228,1.1846634,0.072485045
Rgs5,15.210116,7.5293207,3.0300224588716835e-52,1.3131726366110022e-49,0.5163398692810458,0.02160894660894661,1.3105917,0.014554305
Bsg,15.1939745,3.5081325,3.8768074985471016e-52,1.6534891664438195e-49,0.6764705882352942,0.4167027417027417,1.8292388,0.37816063
Cldn5,15.186447,7.984919,4.348567114154103e-52,1.7976307439587807e-49,0.5098039215686274,0.009487734487734488,1.1091799,0.007988404
Slco1c1,14.836038,4.820897,8.566948536606167e-50,3.2421677067409535e-47,0.5392156862745098,0.075,1.3221337,0.09289523
Tmsb4x,14.631376,2.1106155,1.7716743128380552e-48,5.991141288716512e-46,0.8169934640522876,0.7202380952380952,2.2294393,1.0717949
Abcb1a,14.561934,7.655487,4.904966480325973e-48,1.5690053491233203e-45,0.49019607843137253,0.011075036075036074,1.0639931,0.009369368
Ptprm,14.292525,2.825722,2.4361368134986007e-46,6.748350121516227e-44,0.6699346405228758,0.3769480519480519,1.7643862,0.5202212
Igf1r,14.122901,2.2218568,2.7445771099142925e-45,6.765760270036425e-43,0.7156862745098039,0.6853896103896104,1.9858975,0.8533144
Lef1,13.618695,5.897433,3.1005808112257007e-42,5.908695489193942e-40,0.4738562091503268,0.03593073593073593,1.0102991,0.028877452
Pltp,13.492917,6.5871153,1.72151479778276e-41,2.984329201059533e-39,0.46078431372549017,0.02012987012987013,0.87295854,0.0143949
Igfbp7,13.398755,6.1723022,6.14856557481486e-41,1.0135702883145723e-38,0.46405228758169936,0.031746031746031744,0.8672783,0.018960088
Hmcn1,13.373409,5.9444056,8.648405682399112e-41,1.4169674432077082e-38,0.4673202614379085,0.038203463203463205,1.1675886,0.035325285
Cyyr1,13.339068,8.430855,1.3716206575273915e-40,2.1807956844829002e-38,0.4477124183006536,0.008477633477633478,0.9580576,0.004644792
Ets1,13.08444,4.915689,4.041254758308695e-39,5.5686418131156216e-37,0.4738562091503268,0.06186868686868687,0.9290712,0.049514957
Adgrf5,13.074678,7.872704,4.595022571031002e-39,6.267424186984925e-37,0.4411764705882353,0.012229437229437229,0.86661935,0.0058657564
9530026P05Rik,12.747199,3.1244807,3.2315013587927194e-37,3.6949124047132074e-35,0.5522875816993464,0.225,1.1406101,0.21840364
Tek,12.730808,5.7209883,3.9869116791347135e-37,4.5201821442341666e-35,0.4542483660130719,0.053246753246753244,0.88853747,0.026779095
