names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_19 (for_DEGs),mean_expr_Rest (for_DEGs)
Vwc2l,27.316345,5.1607647,2.7127450662876613e-164,7.289145993114946e-160,1.0,0.3036994344584129,2.7295818,0.33682403
Tshz2,26.420145,4.9470353,8.042385636725507e-154,1.080494510294072e-149,0.9924528301886792,0.39094413025467384,3.1727378,0.55474687
Olfm3,25.493567,4.1128473,2.3232563606739295e-143,2.0808632803769496e-139,0.9962264150943396,0.39317747919743523,2.3745835,0.44681534
Etl4,25.195047,3.2872572,4.539008094311244e-140,3.0490786873535787e-136,1.0,0.7089442022981881,3.5838318,1.5230764
Hs3st4,24.994984,3.7963,6.931634757373906e-138,3.725060518612737e-134,0.9962264150943396,0.6004826915456936,3.3732333,1.1078405
Gabrg3,24.424208,3.0317435,9.461511852303309e-132,4.237180391189832e-128,1.0,0.6493281942293145,2.9599907,1.1747878
Sgcd,24.220707,3.6873689,1.3464301510924621e-129,5.168368308550636e-126,0.9849056603773585,0.7017758726270668,3.6529431,1.3655084
Cdh11,24.044205,2.3418622,9.598357921312596e-128,3.223848466820868e-124,1.0,0.7241814055689636,2.5306404,1.1880196
Tle4,23.906488,2.8863163,2.6220484619311182e-126,7.82827135245435e-123,1.0,0.5781131803609381,2.1073008,0.68173516
Mcc,23.877682,3.6704323,5.224765794746083e-126,1.4038945690482724e-122,0.9509433962264151,0.3085263499153489,1.5877047,0.26675186
Sox5,23.696533,2.8253934,3.915018065210267e-124,9.56332140110908e-121,0.9962264150943396,0.6154317207593386,2.6368365,1.0401642
Pcsk5,23.368002,3.17888,9.043554444631111e-121,2.0250025660603163e-117,0.9811320754716981,0.45689996758041856,2.0445364,0.5554139
Neto2,23.311003,3.0728376,3.4288883680842244e-120,7.087248496186393e-117,0.9735849056603774,0.442239112423904,1.7152017,0.43286926
Mmp16,23.185827,2.14655,6.328954617240806e-119,1.214707218323289e-115,0.9962264150943396,0.7851662404092071,2.8911564,1.5774679
Tox,23.136068,3.4479394,2.008056657855283e-118,3.5970988264380973e-115,0.9811320754716981,0.4076942473253845,2.2297273,0.56550354
