names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Nestin_Control (for_DEGs)
Naaladl2,30.425165,5.0686274,2.5530893805350575e-203,6.758027590276297e-200,0.789828431372549,0.22778533,2.2601893
Lsamp,29.350077,2.7099595,2.3841686776575655e-189,2.103631496586525e-186,0.9846813725490197,2.0215752,3.780966
Kcnip4,29.11733,3.093256,2.1663750347625332e-186,1.4335986792541065e-183,0.9822303921568627,1.6822067,3.6469538
Pcdh9,28.463118,2.7811635,3.3534382454885367e-178,1.7753102071616312e-175,0.9632352941176471,1.7639147,3.533331
Csmd1,27.982773,3.2102768,2.633164829607922e-172,1.1616645506620282e-169,0.9276960784313726,1.182514,3.088347
Nrg3,27.071857,2.925631,2.112374122080301e-161,7.987791858780795e-159,0.9564950980392157,1.4498619,3.249944
Dlg2,26.749176,2.819234,1.2623303574300718e-157,4.17673557014675e-155,0.9546568627450981,1.5321926,3.2812176
Ptprd,26.592527,2.707546,8.282712652026077e-156,2.436037821101448e-153,0.9705882352941176,1.738443,3.4539711
Cadm2,26.290392,2.563298,2.469764444466418e-152,6.537466484502609e-150,0.9546568627450981,1.6756874,3.2834063
Nlgn1,24.970947,2.6572273,1.2648733210398134e-137,3.0437451643567145e-135,0.9215686274509803,1.3980987,3.0068805
Lrp1b,24.707537,2.7627406,8.875368559687814e-135,1.9577583814578036e-132,0.8952205882352942,1.2153603,2.8387923
Celf2,24.195766,2.230662,2.4651389202910056e-129,4.660873372864494e-127,0.9583333333333334,1.8783629,3.2963927
Rbfox1,23.757416,2.4298766,9.209748834521162e-125,1.6252136776651679e-122,0.9117647058823529,1.4884609,2.9695907
Nkain2,23.744593,2.8009143,1.2495638714555552e-124,2.0672472298392844e-122,0.8805147058823529,1.2231463,2.8741474
Dpp10,23.633884,2.8314717,1.728837905914367e-123,2.6919023158560763e-121,0.8541666666666666,0.9794865,2.5524018
Tenm2,23.254412,2.4983118,1.2835845439046593e-119,1.8875823820642407e-117,0.8982843137254902,1.3515183,2.8436446
Nrxn1,22.96882,1.9870918,9.556967598761945e-117,1.3314364859959405e-114,0.9589460784313726,2.0366228,3.311318
Lrrtm4,22.802788,2.5629387,4.3022481273315645e-115,5.422881330022215e-113,0.914828431372549,1.3831288,2.9259853
Fgf14,22.174503,2.7095165,6.05390879929497e-109,7.28395299624263e-107,0.8462009803921569,1.0336914,2.5532334
Cntnap2,22.106016,2.4487736,2.7663719248036185e-108,3.0510777020646577e-106,0.8676470588235294,1.2272378,2.6509328
Adgrb3,21.78012,2.535805,3.581209811185934e-105,3.6459470654650646e-103,0.8682598039215687,1.1941872,2.6632483
Il1rapl1,21.697035,2.5979972,2.188287753513401e-104,2.1453324753888787e-102,0.8253676470588235,1.0621976,2.5224748
Opcml,21.429707,2.3992372,7.062370613163789e-102,6.676462504658768e-100,0.8327205882352942,1.1677346,2.540271
Nalf1,21.212715,2.634957,7.288128696905401e-100,6.652302296796068e-98,0.7837009803921569,0.8650702,2.2557003
Nrg1,20.835442,2.8363905,2.0660138382386475e-96,1.8114562728047313e-94,0.7261029411764706,0.6328285,1.9887171
Magi2,20.834173,2.7268217,2.1214637120115854e-96,1.8114562728047313e-94,0.7561274509803921,0.8099183,2.2256918
Malat1,20.404984,1.2225722,1.5101367972843733e-92,1.2491662820036676e-90,0.9920343137254902,3.3684297,4.195971
Nrxn3,20.285284,2.1309223,1.7345599712231384e-91,1.3913273466144387e-89,0.8829656862745098,1.4874483,2.7728927
Mdga2,20.16181,2.7239347,2.1198647938895883e-90,1.603223459835926e-88,0.7230392156862745,0.70881027,2.0560863
Kcnd2,19.773064,2.3031065,5.07954615601695e-87,3.7348774097157964e-85,0.8302696078431373,1.1206013,2.4158738
Epha6,19.488628,2.3609889,1.3710719595382689e-84,9.80872291053459e-83,0.7959558823529411,1.0065606,2.2944627
