names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_rest (for_DEGs),mean_expr_Rest (for_DEGs)
Hint2,-3.3202162,1.200211,0.000899477696356995,0.0019384797642855677,0.03683825323249573,0.07167634889455426,0.081273034,0.03618542
Marcksl1,-3.323998,1.436623,0.0008873684347703796,0.0019126897033755895,0.09807270065869725,0.14372884189409454,0.22666134,0.0898271
Nbl1,-3.3254898,0.8597885,0.0008826333334088446,0.001902788644792655,0.024884118077579898,0.058720274167258744,0.054529805,0.030414803
Tomm22,-3.3279982,1.4441274,0.0008747246321239348,0.0018861929913466119,0.07026103927787265,0.11000125381368328,0.15493374,0.05976615
Coprs,-3.3355951,1.1929317,0.0008511703040003068,0.0018361388943873027,0.03537448158087338,0.07029715384293894,0.07700497,0.034414724
Aplp2,-3.337861,0.80302185,0.0008442595448510316,0.0018216697960449064,0.4193705781898024,0.710243657792452,1.0021049,0.6871848
Zc2hc1c,-3.3404205,0.28801888,0.000836516086656207,0.0018053965661407455,0.017077335935594046,0.050445103857566766,0.034498665,0.028342858
Itm2c,-3.34401,1.123944,0.000825767223250561,0.0017824843580288058,0.35838009270553794,0.5717808333681615,0.8505374,0.4794943
Gm45554,-3.3455708,0.2922272,0.0008211336210338492,0.001772909634164687,0.017077335935594046,0.05048689764700966,0.03573015,0.029273532
Med29,-3.3535638,0.8978156,0.0007977800244304066,0.0017231792006788605,0.030495242742132226,0.06503113637313496,0.062439606,0.03399516
Ech1,-3.3551414,0.8750547,0.0007932444203447139,0.0017135201844732265,0.030983166626006343,0.06553266184644961,0.06562749,0.03631509
Mrpl54,-3.3595624,1.1274643,0.0007806599271108774,0.0016867427019515338,0.03366674798731398,0.06862540226522339,0.074847706,0.034955908
Gtf3a,-3.3596,0.7622124,0.0007805536750771559,0.0016866487534638664,0.022932422542083435,0.05692314122121453,0.048814077,0.029067796
Ccne1,-3.361652,0.6316552,0.000774777338082796,0.0016743016788068783,0.015369602342034643,0.04889873364817988,0.034591764,0.022463195
Brd3os,-3.3879626,0.28416654,0.0007041388839668064,0.0015253953991370647,0.014149792632349353,0.04781209512266477,0.026291104,0.02164112
Tmem276,-3.3898795,1.024072,0.0006992334600264689,0.0015151937960412273,0.03195901439375457,0.06699544447695073,0.07041293,0.035243604
Pkm,-3.395431,1.3742383,0.0006852063527422933,0.0014856366253679836,0.31373505733105633,0.48622894637856817,0.7370715,0.35093838
Gm13889,-3.3966012,1.0005026,0.0006822835148841394,0.001479538216845842,0.03317882410343986,0.06837463952856605,0.07350285,0.037413787
A430005L14Rik,-3.3971872,0.70681024,0.0006808238466186749,0.0014764920709155604,0.020736765064649915,0.054917039327955865,0.041770328,0.02579792
Gng13,-3.3987794,1.4883535,0.0006768731858081644,0.0014681613256914254,0.08782629909734081,0.13190119948175702,0.20637368,0.07852995
Pih1d1,-3.4037166,0.658177,0.0006647570926944804,0.0014424633029718717,0.02000487923883874,0.054206544907426754,0.042657584,0.027241595
Dynll2,-3.4064088,1.5873339,0.0006582356750938188,0.0014287739389103249,0.2295681873627714,0.3342667279642245,0.53497905,0.2114086
Cyc1,-3.4143171,1.5929483,0.000639421291500713,0.0013891696396041526,0.12759209563308124,0.18276424123375268,0.2888313,0.10526597
Smim30,-3.422541,0.6181199,0.0006203877577677103,0.0013490182933736648,0.027567699438887535,0.06239812763823296,0.05411872,0.035590015
Qpct,-3.4366682,0.60838985,0.0005889164577846907,0.001281829503497338,0.026591851671139304,0.061520458059932295,0.051340193,0.0339713
Gins4,-3.4389646,0.515148,0.0005839438331054357,0.0012712120874619668,0.01780922176140522,0.052200443014168096,0.03679001,0.025884252
Drap1,-3.4445724,1.5042837,0.0005719634226499387,0.0012456360160969244,0.10563552085874603,0.1546788147281314,0.2404283,0.091492675
Gcsh,-3.4479082,1.0182339,0.0005649461947672709,0.001230952339717529,0.03488655769699927,0.07075688552681071,0.07198188,0.036186542
Mrpl12,-3.4506724,1.3988723,0.0005591919419728451,0.0012187109644586217,0.06977311539399854,0.11066995444476951,0.15495269,0.061621003
Tmem147,-3.4508824,1.5045668,0.0005587570659575271,0.001217960765983512,0.10831910222005367,0.15785514272579096,0.24066316,0.09157155
Cgref1,-3.4538827,0.6089497,0.0005525776213104477,0.0012047842165377905,0.0156135642839717,0.050068959752580765,0.032251615,0.021263575
Lyar,-3.4554183,0.7425667,0.0005494394305306792,0.0011983309657759213,0.02317638448402049,0.0581351611150583,0.046675533,0.028157916
Bex3,-3.4759696,1.5760853,0.0005090098886597084,0.0011122302763508468,0.18028787509148572,0.2570735988632089,0.4159472,0.15956144
Timm50,-3.4824677,0.69193125,0.0004968152487563049,0.0010861138828477676,0.02122468894852403,0.056296234379571194,0.045933638,0.02868189
Grhpr,-3.4866946,0.611007,0.0004890296734887291,0.001069354437389498,0.022932422542083435,0.0581351611150583,0.046586096,0.030745856
Rps19,-3.4916422,1.4615061,0.00048006093721030733,0.001049998972962227,0.23273969260795316,0.33852969448739917,0.55582,0.23896015
Trappc1,-3.4944003,1.0718547,0.000475128307028041,0.0010392948233347006,0.03415467187118809,0.0704643290007105,0.07214707,0.03497061
Cyb5r1,-3.4967465,0.4757708,0.00047096909678987246,0.0010307004097364289,0.018297145645279338,0.0532870815396832,0.036165554,0.026137434
Mrto4,-3.5074892,1.05784,0.0004523568491350683,0.0009904521297473341,0.030495242742132226,0.06666109416140761,0.06810208,0.033292104
H1f2,-3.5079455,0.25861976,0.0004515812925705347,0.0009888345963140956,0.01902903147109051,0.05412295732854098,0.036490124,0.03059222
Ctss,-3.515085,0.712019,0.00043961310170145747,0.0009632556505519173,0.09319346181995608,0.13666569147824634,0.20465872,0.12983507
Ctxn2,-3.5170333,0.69112617,0.0004363987852889224,0.00095636859642063,0.0202488411807758,0.055627533748484975,0.04227826,0.026395846
Egfl7,-3.5195198,0.7024216,0.00043232873059238146,0.0009476036374106607,0.027567699438887535,0.06352655995319095,0.060900226,0.037862774
Ebf1,-3.5217493,0.4187929,0.00042870952303260805,0.0009399775507047065,0.05440351305196389,0.09236427466878422,0.11821567,0.08972222
Gm14305,-3.522634,0.39701667,0.00042728089135253994,0.0009369980862354321,0.012929982922664065,0.04789568270155055,0.027378578,0.020860193
Nacad,-3.5432575,0.6979398,0.0003952168011863113,0.0008677459918186129,0.026103927787265186,0.06210557111213274,0.049621314,0.030879103
Tpi1,-3.543553,1.5637208,0.00039477393173718107,0.0008668444509093777,0.21883386191754087,0.3183850879759268,0.5024222,0.19950703
Fkbp1b,-3.544998,1.0509983,0.0003926163237591027,0.0008623181804321635,0.03025128080019517,0.0667446817402934,0.06244509,0.030625215
Lamtor2,-3.5546696,1.5037107,0.0003784543309695246,0.0008317575554679475,0.08294706025859966,0.12755464537969657,0.18811071,0.07044538
Zbtb45,-3.566455,0.443391,0.00036184318149179895,0.0007959009730422919,0.01658941205171993,0.052200443014168096,0.034261584,0.025309702
Nanp,-3.5666335,0.4870509,0.00036159671320397027,0.0007954239610143824,0.016345450109782875,0.05194968027751076,0.033581328,0.024074377
Tmem101,-3.571976,0.54256827,0.00035429786924956805,0.0007795597565293067,0.02244449865820932,0.05846951143060141,0.045243904,0.0312811
Septin5,-3.5839827,1.3282284,0.0003383945285662739,0.0007451168550828305,0.0561112466455233,0.09612571571864421,0.11959426,0.049356036
C1qbp,-3.5859175,1.259128,0.0003358951984649087,0.0007397347744243993,0.05440351305196389,0.09416140761482844,0.11729209,0.05068726
Taf10,-3.5951881,1.3024018,0.00032415731034767133,0.0007142944832738993,0.06269821907782386,0.10364859781836419,0.13454877,0.056751978
Dcaf12l1,-3.5959132,1.3208724,0.00032325571258883033,0.000712424622478828,0.05733105635520859,0.09754670455970244,0.119969845,0.04976353
Fam241b,-3.596823,0.59331536,0.0003221274896616704,0.0007100546060056672,0.018053183703342277,0.0540393697496552,0.03748504,0.02500211
Nap1l3,-3.6037943,1.3361324,0.0003136053210063014,0.0006914396467907868,0.060746523542327395,0.10151711455677687,0.12557301,0.051638328
Cisd1,-3.604815,1.5172524,0.00031237544380927285,0.0006888410484329225,0.17882410343986338,0.2556108162327078,0.40157166,0.1592567
Csnk2b,-3.605709,1.38615,0.00031130159793057164,0.0006865293775766957,0.06269821907782386,0.10389936055502152,0.13529631,0.053945694
Tmem43,-3.6209335,0.43011048,0.0002935419383161201,0.0006477352289196146,0.019760917296901683,0.05604547164291386,0.037056807,0.027634338
Snapc5,-3.621108,0.5008421,0.00029334403345152846,0.0006473516901151913,0.0202488411807758,0.056630584695114304,0.04092863,0.029096622
Rbm15b,-3.6285672,0.5636565,0.0002849986745696329,0.0006294003768953757,0.02220053671627226,0.058720274167258744,0.041583803,0.028323228
Map1a,-3.6317525,1.4627799,0.0002815031718556155,0.0006219363778786704,0.28763112954379116,0.43954528357086137,0.6860598,0.30576962
Cfap90,-3.6356356,0.33100447,0.00027729618371079425,0.0006127424717359409,0.011954135154915833,0.047979270280436324,0.02579149,0.020557724
Nr2f6,-3.6432953,0.57072484,0.0002691698286758463,0.0005951771968828168,0.021712612832398146,0.058427717641158526,0.043214757,0.02929992
Rps18,-3.6480298,1.477234,0.00026425903479894506,0.0005845591722275174,0.1954135154915833,0.2814393781084131,0.4561963,0.18865585
Snrpn,-3.651802,0.4509807,0.00026040647786134053,0.0005761319110855678,0.43864357160282996,0.7452250595561499,1.0750407,0.8804408
Inafm2,-3.6615114,0.30304286,0.0002507315649207935,0.0005550010008585321,0.016101488167845818,0.05257658711915409,0.031261213,0.025413055
Sdhaf4,-3.6623588,1.0928321,0.00024990351610115893,0.0005532592467362725,0.0358624054647475,0.07410038868224182,0.07897855,0.037806064
Zfp580,-3.663933,0.78910536,0.0002483716429265788,0.0005499584709878181,0.02317638448402049,0.06026664437664563,0.050543446,0.029560203
Rnaseh2c,-3.6658409,1.0093502,0.00024652730612108456,0.0005460096204643539,0.035130519638936326,0.07326451289338404,0.07576157,0.03835349
Atp1a1,-3.672647,1.2084858,0.00024005103870198508,0.0005319290293519989,0.33642351793120273,0.5318259706607598,0.7877615,0.4177918
Tmed3,-3.6760025,0.66142917,0.00023691720568593943,0.0005250280673633973,0.026591851671139304,0.06394449784761984,0.055292826,0.035312623
Tfip11,-3.678586,0.6265573,0.00023453058793955004,0.0005199535394336394,0.020492803122712858,0.05746646048397208,0.041673973,0.0271904
Fam107a,-3.6805542,0.29457495,0.00023272755664180197,0.0005161691660722426,0.027811661380824592,0.06519831153090651,0.050133772,0.041061893
Spink8,-3.6832318,1.1955518,0.00023029558473854224,0.000510817431230364,0.04342522566479629,0.0827099093074769,0.09622774,0.04315799
Znhit3,-3.6876006,0.8687403,0.00022637852442587835,0.0005022534019753406,0.028543547206635766,0.06628495005642161,0.06069948,0.033695973
Rraga,-3.6900275,1.2891638,0.00022422979638050497,0.0004975683069406366,0.06733349597462795,0.11021022276089773,0.14377113,0.06134779
H1f0,-3.704438,0.8933391,0.000211859891387447,0.00047066352059369165,0.03805806294218102,0.0767751912065867,0.07724451,0.042325653
Tmem88b,-3.713881,0.36468065,0.00020410478113215433,0.0004537725855552695,0.037326177116369846,0.07564675889162871,0.07033164,0.05504589
Ftsj3,-3.7209182,0.82424176,0.00019849982477619188,0.0004415672068661541,0.023908270309831666,0.06156225184937518,0.050512772,0.028841432
Thop1,-3.720964,0.730525,0.00019846369285619103,0.0004415233835937948,0.024152232251768723,0.061813014586032514,0.04740485,0.028838353
Emd,-3.7248356,0.6359166,0.00019544248197473127,0.0004349461231291228,0.022688460600146378,0.06030843816608852,0.04903792,0.031831954
Dmap1,-3.7273462,0.5968188,0.00019350665821712778,0.0004307094024431928,0.018541107587216395,0.05587829648514231,0.039596308,0.026356349
Polr2e,-3.7306526,1.3329434,0.00019098446399782546,0.00042516591115340265,0.05586728470358624,0.09742132319137377,0.1263325,0.052074358
Atp2a2,-3.7323084,0.28377417,0.0001897330164582794,0.00042241495999950017,0.4669431568675287,0.8152296568729887,1.1398731,1.010394
Trappc2l,-3.7362363,1.3427142,0.00018679504218600392,0.000415942884191425,0.06904122956818737,0.11267605633802817,0.1529384,0.063121065
Cend1,-3.7480006,1.5867037,0.00017824972947545908,0.000397178060453237,0.12856794340082947,0.18777949596689933,0.28751302,0.1051723
Chrac1,-3.7639093,0.76761454,0.00016727754733454953,0.0003731939303287401,0.027323737496950475,0.06569983700422118,0.060228,0.035815172
Zfp428,-3.7652853,1.2350879,0.00016635908152657283,0.0003712064873458738,0.04415711149060746,0.08438166088519246,0.0964928,0.042134404
Acta1,-3.7662287,0.26337513,0.0001657320800849606,0.0003698688531464195,0.012929982922664065,0.05027792869979521,0.027320601,0.022813357
Camk2n2,-3.771309,1.4034723,0.00016239348834348733,0.00036253847057074646,0.06928519151012442,0.11355372591632884,0.15465738,0.061308324
Doc2a,-3.7790804,0.3520242,0.00015740860151996163,0.00035161435886951276,0.012929982922664065,0.050445103857566766,0.027518729,0.02162439
Dnajb1,-3.7809703,0.6887953,0.00015621834513951274,0.00034904265207872173,0.020736765064649915,0.05880386174614452,0.044903424,0.02809338
Ddit3,-3.7983956,0.38991556,0.00014563566105273604,0.00032572250811445125,0.019516955354964626,0.05759184185230075,0.04030345,0.030904315
Thap7,-3.8013804,0.5686709,0.00014389216799272646,0.0003218766694942191,0.0202488411807758,0.058427717641158526,0.041546803,0.028201044
Raly,-3.8030174,0.8046574,0.00014294426748614664,0.0003198894367746115,0.030983166626006343,0.07004639110628161,0.06405747,0.0371733
Dnajc4,-3.8171659,0.5153595,0.00013499347417039614,0.00030224770027152274,0.017565259819468163,0.05571112132737075,0.03721763,0.026182987
C1qa,-3.821264,0.65352815,0.0001327693725705912,0.0002973670951881125,0.09563308123932666,0.14260040957913653,0.21190147,0.13980308
Ruvbl2,-3.823579,0.5444622,0.00013152834277591234,0.00029468578090459136,0.019516955354964626,0.05788439837840097,0.038510468,0.026563643
Rtl6,-3.825355,0.9160257,0.0001305837072864543,0.0002926181481767181,0.0312271285679434,0.07058971036903916,0.064203896,0.03453862
Rpl6,-3.8267384,1.2682358,0.00012985243539182103,0.00029105229721206467,0.3222737252988534,0.5058720274167259,0.770047,0.393081
Mrfap1,-3.835685,1.3944471,0.00012521477619723597,0.0002807042413165135,0.215174432788485,0.31474902829439544,0.49988547,0.22049636
Ppp1r14b,-3.8387952,0.6720094,0.000123639541778695,0.00027721916618771153,0.028787509148572824,0.06799849542358005,0.05726705,0.036323957
Ppil1,-3.8415415,0.36698884,0.00012226399740947056,0.0002741578578313005,0.016345450109782875,0.054624482801855646,0.032211866,0.02506688
Mrpl18,-3.845733,1.1400996,0.00012019261868209574,0.00026962561896709905,0.060014637716516224,0.10306348476616375,0.1251023,0.058708154
Pnpo,-3.8497906,0.91795236,0.00011821888286888309,0.0002652865694577325,0.029275433032446938,0.06870898984410917,0.059840627,0.03211675
Hras,-3.8688707,1.5518721,0.0001093405457689053,0.00024565054053599377,0.11466211271041718,0.17089480503197224,0.26196304,0.09725564
Use1,-3.8823013,1.0551958,0.00010347250762618786,0.0002327200368222707,0.048304464503537446,0.09006561624942533,0.10215209,0.050462443
Dmac1,-3.883576,1.168526,0.00010293136171574318,0.00023152232456906236,0.04366918760673335,0.08492498014795001,0.09577358,0.04374356
Cabp7,-3.8895266,0.96389765,0.00010043999113065161,0.00022599418536933585,0.028787509148572824,0.06866719605466627,0.062288694,0.032417916
Smim45,-3.89178,0.9048195,9.951148811265075e-05,0.00022396127695677406,0.030495242742132226,0.0704643290007105,0.062041663,0.033614557
Xab2,-3.8934755,0.62107,9.881819954207153e-05,0.0002224195863373649,0.02317638448402049,0.06248171521711873,0.046598285,0.030543404
Rac3,-3.8949747,0.28605428,9.820901856424611e-05,0.0002210669622871151,0.016101488167845818,0.054917039327955865,0.032156594,0.026448747
Rfk,-3.8980281,0.72179747,9.697910662117851e-05,0.00021833503099380534,0.028299585264698706,0.06812387679190872,0.059023052,0.036202125
Eif3c,-3.901879,1.501021,9.544887396549772e-05,0.00021494395268629933,0.2512808001951696,0.3771053621431855,0.58992356,0.24998245
Nudt11,-3.901949,0.41827753,9.542127124046846e-05,0.0002148998037240288,0.02122468894852403,0.060433819534417184,0.038347553,0.028833715
Eif3d,-3.9170146,1.2765462,8.965235042043876e-05,0.00020207689420327066,0.05586728470358624,0.09921845613741798,0.12179014,0.052082233
Slc35e4,-3.947645,0.46002403,7.892373126115149e-05,0.00017819348449602055,0.023420346425957552,0.06323400342709073,0.04365512,0.03192402
Taf7,-3.9487827,0.40655887,7.854963689406704e-05,0.00017740848477293278,0.02000487923883874,0.05959794374555941,0.039440818,0.029898105
Fuom,-3.9513369,0.985752,7.771582607688112e-05,0.00017555479165076046,0.036106367406684554,0.0771513353115727,0.07574706,0.03896619
Gsto1,-3.9518123,0.91851914,7.756158527975208e-05,0.00017522110278013608,0.032934862161502806,0.07368245078781294,0.06761607,0.03634112
Gsn,-3.9581275,0.9945437,7.553965854969685e-05,0.0001707681831760352,0.10026835813613076,0.1517114556776863,0.22366151,0.11849264
Diras1,-3.959287,0.73481464,7.517384531299547e-05,0.00016996981012791892,0.024884118077579898,0.06503113637313496,0.049626935,0.030114863
Mrpl44,-3.9604633,0.4875161,7.48044711458978e-05,0.0001691488798864154,0.02000487923883874,0.05968153132444519,0.040349327,0.028944766
BC029722,-3.966722,1.0048596,7.286786524145668e-05,0.00016483539365359827,0.035130519638936326,0.07631545952271493,0.07626454,0.038730927
Gabarapl2,-3.9711204,1.5550438,7.153544764009182e-05,0.00016187952485171528,0.16223469138814345,0.2366782296150792,0.3721054,0.14272325
Psat1,-3.9877872,0.41923648,6.669240467837371e-05,0.00015102181979672187,0.034398633813125155,0.07539599615497138,0.06349078,0.047855817
Mrpl35,-3.9919682,1.0893686,6.552716005190443e-05,0.0001484332145164957,0.0358624054647475,0.07740209804823003,0.078428335,0.03762582
Cerox1,-3.9937472,0.32098037,6.503717231901104e-05,0.00014733570695656576,0.027323737496950475,0.0678313202658085,0.051987506,0.041830886
Flywch2,-4.012292,0.41368553,6.013213449803235e-05,0.00013641932235411425,0.01683337399365699,0.05683955364232875,0.034962986,0.026360555
Ier5l,-4.013743,0.5073511,5.976347432173257e-05,0.0001355944064025124,0.019760917296901683,0.0600158816399883,0.04102018,0.029032728
Slc39a1,-4.015808,0.36100072,5.924244005242879e-05,0.00013443496024058454,0.02098072700658697,0.06126969532327496,0.040014006,0.031292837
Prnp,-4.0281115,0.8751319,5.622667940102916e-05,0.0001276669659883094,0.3979019272993413,0.668199105612906,0.9573516,0.62857676
C1ql2,-4.041588,0.7967807,5.309043870822132e-05,0.0001206682530950691,0.03927787265186631,0.08166506457140468,0.09002512,0.05280646
Eif1ad,-4.042379,0.84061813,5.2911644274078344e-05,0.00012027204818919592,0.028787509148572824,0.07008818489572449,0.060105205,0.034007315
Cd302,-4.0503416,0.3599099,5.1142931247284695e-05,0.00011630082621991705,0.019760917296901683,0.06035023195553141,0.040873565,0.031991877
Mag,-4.0833507,0.76308745,4.439094319645632e-05,0.00010118634574896347,0.16174676750426933,0.22873740962093034,0.39517984,0.25120455
Eef1akmt2,-4.093523,0.28061536,4.2486801885021484e-05,9.691997339761671e-05,0.018053183703342277,0.05892924311447319,0.031777307,0.026233327
Asphd1,-4.097447,0.5707344,4.1773210840612033e-05,9.533261213582855e-05,0.02000487923883874,0.0611025201655034,0.040113185,0.02718331
Gm49497,-4.104202,0.64598495,4.057132001816672e-05,9.26448006193711e-05,0.032934862161502806,0.07522882099719981,0.07236505,0.046845175
Rps26,-4.132746,1.4202526,3.58454802312131e-05,8.194385348074663e-05,0.24103439863381312,0.3607221966815731,0.5747891,0.2548224
Prdx4,-4.1602883,0.46586683,3.1784610247754055e-05,7.279063132678355e-05,0.02317638448402049,0.06511472395202073,0.0484296,0.03529737
Gltp,-4.160352,0.47464514,3.1775742417476786e-05,7.277652563566325e-05,0.027811661380824592,0.07004639110628161,0.053886104,0.03906935
Ier5,-4.168458,0.5726547,3.066674957511522e-05,7.029050252353032e-05,0.027079775555013418,0.06946127805408116,0.055945944,0.03795935
Nsmce4a,-4.169137,0.6804353,3.057553403468574e-05,7.008740825046971e-05,0.027567699438887535,0.07000459731683872,0.05859376,0.036961928
Atp5d,-4.178233,1.5157516,2.9378257836649274e-05,6.738891822355866e-05,0.1666260063430105,0.24549671918752874,0.3817704,0.15063602
Slc35b2,-4.1842494,0.39308995,2.8610984455539087e-05,6.566255144519434e-05,0.02317638448402049,0.06536548668867806,0.04701037,0.035997283
Arhgdig,-4.1914587,1.4816201,2.7716645771236263e-05,6.365352751052294e-05,0.08221517443278849,0.1334475696911439,0.18908198,0.071885265
Tmem134,-4.201239,0.69048536,2.6545783284465308e-05,6.0980182683900385e-05,0.027567699438887535,0.07033894763238183,0.05700636,0.035704874
Coa5,-4.2064233,0.33247146,2.5944435864427725e-05,5.961917315292679e-05,0.02000487923883874,0.06214736490157562,0.0372709,0.029712293
Cd9,-4.2085586,0.58610886,2.570050953657497e-05,5.9073797369355807e-05,0.07245669675530617,0.11998996949053371,0.15366015,0.10493778
Ramac,-4.216518,1.1352129,2.4810356025910086e-05,5.7037497126643056e-05,0.04952427421322274,0.0950390771931291,0.107659034,0.05045486
Psmd8,-4.2166047,1.390413,2.4800822312422778e-05,5.702045824718063e-05,0.07660404976823615,0.12680235716972457,0.16741885,0.06720994
Mzt2,-4.218297,0.6314466,2.4615438960242975e-05,5.660392339424294e-05,0.023420346425957552,0.0659923935303214,0.04958556,0.032288853
Zmat2,-4.2212224,1.4577379,2.4298127662662566e-05,5.588860557231152e-05,0.22810441571114906,0.3407029715384294,0.5257563,0.22461186
Basp1,-4.2241316,0.332447,2.3986379058701982e-05,5.518099360507896e-05,0.459868260551354,0.7983867597275045,1.1303152,0.9802505
Ddx56,-4.2291484,0.39580542,2.3457769040370677e-05,5.39880303310287e-05,0.0202488411807758,0.06269068416433318,0.038903803,0.029706469
8430422H06Rik,-4.232461,0.9443563,2.311479860606361e-05,5.322147716751749e-05,0.05391558916808978,0.10013791950516153,0.12121026,0.06481799
Surf1,-4.241807,0.9435504,2.2172747292067752e-05,5.1091820576096434e-05,0.04074164430348866,0.0853429180423789,0.087047435,0.046204742
Svbp,-4.246837,0.5535476,2.168095173677214e-05,4.998431344204783e-05,0.027567699438887535,0.07071509173736783,0.0559476,0.03845695
Ado,-4.2479634,0.56055975,2.157227824405373e-05,4.974230811102065e-05,0.028299585264698706,0.0715509675262256,0.055529375,0.037985418
Tm2d2,-4.275559,1.3901889,1.9065843791625656e-05,4.40422302855039e-05,0.10124420590387899,0.1576461737785765,0.2196966,0.089600764
Enc1,-4.280453,1.2956327,1.865130817067397e-05,4.308835444467454e-05,0.3012929982922664,0.47369080954570153,0.7242052,0.35980988
Opalin,-4.302973,0.39667886,1.6852165101375517e-05,3.897888235120601e-05,0.08245913637472554,0.1319847870606428,0.17503381,0.13566844
Sf3a2,-4.3080344,0.6273782,1.6471191686582167e-05,3.811409926097682e-05,0.027811661380824592,0.0715509675262256,0.05389355,0.03521779
B2m,-4.3082576,0.80879915,1.6454555114926223e-05,3.807888174473065e-05,0.07245669675530617,0.12166172106824925,0.15013942,0.08844717
Resp18,-4.316964,1.3998164,1.581897650149086e-05,3.6623806530678904e-05,0.09148572822639668,0.14581853136623898,0.20148773,0.0812073
Ssr2,-4.321802,1.27271,1.547598770347536e-05,3.583898901942454e-05,0.07611612588436203,0.12722029506415347,0.16694345,0.07250396
Gpr83,-4.325705,0.55774647,1.5204464617014996e-05,3.5228418061498054e-05,0.02903147109050988,0.07297195636728382,0.049576793,0.03394672
Phf23,-4.3377285,0.6985906,1.4396277021368099e-05,3.337889063458114e-05,0.029763356916321055,0.07401680110335604,0.058524337,0.03646429
Ndufa6,-4.3439445,1.4687294,1.3994686707184015e-05,3.247579513101602e-05,0.14710905098804586,0.21874869394407992,0.33399555,0.13389173
Gatd1,-4.350023,0.61834866,1.3612352666729586e-05,3.159401538870381e-05,0.020492803122712858,0.06419526058427717,0.04633241,0.030424254
Mcts2,-4.3572507,0.26884905,1.317063200169756e-05,3.058728451906771e-05,0.016345450109782875,0.059765118903330965,0.033683814,0.028036373
Pofut2,-4.3581657,0.57190484,1.3115691883529052e-05,3.0462325258053903e-05,0.02585996584532813,0.07000459731683872,0.05149018,0.03492895
Zbtb33,-4.3646703,0.29578105,1.2731467959541979e-05,2.95776019430134e-05,0.01927299341302757,0.06294144690099052,0.035773948,0.029238448
Guk1,-4.3658433,1.4012403,1.2663317716916856e-05,2.942945399183151e-05,0.09904854842644548,0.15576545325364652,0.2135022,0.086278476
Slc25a39,-4.36876,0.72545683,1.2495387989133388e-05,2.9044210663323024e-05,0.028787509148572824,0.07334810047226982,0.058056626,0.03551409
Psmg4,-4.368867,0.5698534,1.2489293435760145e-05,2.9035067885349982e-05,0.021956574774335203,0.06590880595143561,0.0462091,0.03136382
Selenop,-4.3845854,0.48112863,1.1620698051467036e-05,2.704618073996702e-05,0.08294706025859966,0.13353115727002968,0.16532184,0.121148266
Smim29,-4.388928,0.9564261,1.1391076002061418e-05,2.652324195627299e-05,0.038789948767992195,0.08467421741129268,0.08721286,0.045892294
Ak1,-4.391756,1.1201348,1.1243883814279024e-05,2.6185054436616172e-05,0.04366918760673335,0.0902327914071969,0.09405978,0.044373464
Frzb,-4.3921824,0.58374715,1.1221857030291547e-05,2.613828869659621e-05,0.02585996584532813,0.07042253521126761,0.051135167,0.034407448
Polr1h,-4.399333,0.8981561,1.0858401079029557e-05,2.530926760873735e-05,0.03342278604537692,0.07878129309984536,0.07323406,0.039960824
Daxx,-4.4104686,0.2522767,1.0314717533020569e-05,2.406498741966334e-05,0.017565259819468163,0.06160404563881807,0.033152133,0.02790703
Nelfcd,-4.413103,0.3577415,1.018993486667368e-05,2.37821202004275e-05,0.01878506952915345,0.06294144690099052,0.037439033,0.029336125
Stoml2,-4.422113,0.9432218,9.774043168833601e-06,2.282932370884552e-05,0.03635032934862162,0.08220838383416225,0.07727482,0.04093257
Tmem121,-4.4239993,0.8080464,9.689026432690331e-06,2.2636652486426327e-05,0.030495242742132226,0.07585572783884315,0.06659929,0.038579877
Selenok,-4.442054,1.436927,8.910424697581738e-06,2.0837520593909602e-05,0.1683337399365699,0.24980147950014628,0.38230246,0.15870436
Atox1,-4.442664,1.2245951,8.88518764697793e-06,2.078211978362613e-05,0.0827030983166626,0.13616416600493167,0.17924818,0.08066491
Cnpy2,-4.4584765,1.255325,8.254426108153945e-06,1.9326980613985406e-05,0.07831178336179556,0.13131608642955656,0.17381333,0.07651755
Med30,-4.4709396,0.401832,7.78766700448129e-06,1.8243645371439606e-05,0.022932422542083435,0.06791490784469428,0.044699058,0.034014985
Arxes2,-4.496128,1.085291,6.9201993887393684e-06,1.6236968003442792e-05,0.06196633325201269,0.11196556191749905,0.12677196,0.061753124
Idi1,-4.5057793,0.7942335,6.61298327450484e-06,1.5524275780704617e-05,0.03708221517443279,0.08379654783299202,0.07512684,0.044007994
Yrdc,-4.5075645,0.44810346,6.557598270711937e-06,1.5395602056271713e-05,0.020736765064649915,0.0659923935303214,0.04216675,0.031081295
Get3,-4.5133147,0.89583266,6.38222567887211e-06,1.4986489905732203e-05,0.03976579653574042,0.08693108204120868,0.08220727,0.045019243
Nrsn2,-4.5138745,1.2954336,6.365389082314487e-06,1.4949567751227188e-05,0.06904122956818737,0.12070046391106282,0.14261492,0.06057816
Mrps18b,-4.5209785,0.35219648,6.155446094226634e-06,1.4461557799411528e-05,0.019516955354964626,0.06478037363647762,0.038503863,0.030288398
Ubqln2,-4.5238223,1.4036082,6.073278175030735e-06,1.4269760804746051e-05,0.12783605757501829,0.19475905880386174,0.27896982,0.11477623
