names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_rest (for_DEGs),mean_expr_Rest (for_DEGs)
Gm10570,-2.266576,-1.2435318,0.02341613186893199,0.04596328901440592,0.002683581361307636,0.024867304718518828,0.0040838826,0.009642837
Gm42056,-2.266806,-2.0581272,0.023402081953245075,0.045939066487704204,0.0017077335935594047,0.0238642537718895,0.0025389863,0.010531281
Cd59b,-2.2674181,-2.2531517,0.02336469378485147,0.0458690233067114,0.0021956574774335204,0.024365779245204163,0.0022338314,0.010604672
Gm48236,-2.267882,-2.0823464,0.023336400085114443,0.045816825243827644,0.0017077335935594047,0.0238642537718895,0.0022377109,0.009442497
Stc2,-2.2706025,-2.4286776,0.02317105938176026,0.045495532742995844,0.0012198097096852891,0.023404522088017722,0.0017919892,0.009610398
Loxhd1,-2.2713692,-2.353366,0.023124638290803915,0.0454110232313017,0.0017077335935594047,0.023906047561332387,0.001760806,0.008965609
Gm13919,-2.2716565,-1.3488225,0.023107267001109582,0.045380226890791873,0.0034154671871188093,0.025661386717933714,0.005019936,0.012736673
Tm6sf2,-2.274336,-3.5550914,0.022945785287826075,0.045069682067535574,0.00048792388387411563,0.02269402766748861,0.0007461849,0.00873574
Sema3f,-2.2746716,-0.6188666,0.022925645640420347,0.045033416065362576,0.008294706025859966,0.03067664145108037,0.008652972,0.013257483
Vmn2r56,-2.2760077,-2.3824518,0.02284555315206082,0.04487936929345476,0.0019516955354964625,0.02419860408743261,0.0018832504,0.009780956
Gm47484,-2.2760098,-0.9991809,0.02284542810030428,0.04487936929345476,0.0034154671871188093,0.025703180507376605,0.005813401,0.011586662
Slc25a24,-2.2762396,-1.0053039,0.02283167603708503,0.04485866738201775,0.0034154671871188093,0.025703180507376605,0.0061996607,0.012406373
P4ha3,-2.2788658,-0.8599357,0.022675037419176283,0.044563944957085044,0.006830934374237619,0.029213858820579263,0.0073211542,0.013248199
Stat6,-2.2793946,-0.9228254,0.022643623457810284,0.04450871706740031,0.006586972432300561,0.02896309608392193,0.009252543,0.017469127
9330198N18Rik,-2.2802522,-2.1170661,0.02259273384086019,0.04441843552381015,0.0019516955354964625,0.024240397876875496,0.0022658112,0.0097923875
Gm16364-1,-2.2805803,-1.1669033,0.022573296871706176,0.0443834689699067,0.003903391070992925,0.026246499770134157,0.00616023,0.013778843
Gm31135,-2.2837174,-3.6523402,0.022388140622350252,0.04402585908391037,0.0007318858258111735,0.02302837798303172,0.0008357801,0.010458394
4930568G15Rik,-2.283776,-3.32992,0.022384700403369897,0.04402231573143154,0.0012198097096852891,0.023529903456346386,0.0009868938,0.009879702
Gm38155,-2.2842648,-2.4982884,0.022355967967581672,0.04397224648919695,0.0017077335935594047,0.024031428929661054,0.0018007965,0.01013243
Gm49668,-2.2865841,-1.7869081,0.022220109477967032,0.04370822413418552,0.0031715052451817514,0.02553600534960505,0.0033294288,0.0114424545
Prom1,-2.287587,-0.44777992,0.022161582591228607,0.04359628993530366,0.011466211271041717,0.03406193839595436,0.024351861,0.03306931
Tfap2d,-2.2876737,-0.46280074,0.0221565287569047,0.043589539295506616,0.0048792388387411565,0.027333138295649265,0.010104691,0.013899975
Gadl1,-2.2897496,-1.3520283,0.022035840055241056,0.0433552773145147,0.003903391070992925,0.026330087349019936,0.0053571975,0.013618897
9130015G15Rik,-2.292567,-1.4571561,0.021872941683910473,0.043037927873950964,0.004635276896804099,0.027082375558991935,0.0055551208,0.015179163
Plxna4os2,-2.2925766,-3.7225173,0.021872399844233094,0.043037927873950964,0.0007318858258111735,0.0231119655619175,0.0007291328,0.009582367
Pik3r6,-2.295442,-1.1999196,0.021707802418478184,0.04272237976887928,0.00780678214198585,0.03034229113553726,0.009370197,0.02139649
Arid5a,-2.2962883,-0.7802315,0.021659403914598124,0.04263025074606296,0.006099048548426446,0.02862874576837882,0.008608837,0.014739541
Esrrb,-2.2972212,-0.9398338,0.021606154939182297,0.04253078850318374,0.003659429129055867,0.02616291219124838,0.006061358,0.011595374
Mki67,-2.2994683,-1.1409129,0.02147835990349922,0.04228320980343058,0.003903391070992925,0.026413674927905712,0.006331919,0.013910288
Ccdc121rt2,-2.300441,-4.1001406,0.021423251800147435,0.04218399354169439,0.0007318858258111735,0.023195553140803276,0.00056207145,0.009596084
Ccdc7b,-2.3013895,-0.40115008,0.02136962375962991,0.0420814796937527,0.005123200780678214,0.027709282400635266,0.009809272,0.012933482
1700105P06Rik,-2.3044932,-3.1655505,0.02119496764057759,0.041740602499437104,0.0009758477677482313,0.023488109666903498,0.0010204609,0.009119313
Catsperz,-2.3045497,-2.0347047,0.021191804683656796,0.04173743251849726,0.001463771651622347,0.023989635140218162,0.0021487414,0.008775081
Gm14015,-2.304558,-1.7999228,0.021191336132417582,0.04173743251849726,0.001463771651622347,0.023989635140218162,0.0027741964,0.009626722
Gm43463,-2.305302,-2.3549728,0.021149671198398227,0.041660557517847696,0.001463771651622347,0.023989635140218162,0.0020809004,0.010600272
Col4a5,-2.3056915,-1.1713945,0.02112787242224749,0.04162677313284866,0.009270553793608197,0.031888661344924144,0.013495024,0.030141894
Map2k3os,-2.3057563,-1.8494172,0.021124250931013614,0.041622689925668095,0.0017077335935594047,0.024240397876875496,0.002880117,0.010339958
Gm46378,-2.306141,-1.6664755,0.021102766757448814,0.04158340736085726,0.002683581361307636,0.02524344882350483,0.003490623,0.011038789
Gal3st4,-2.3094745,-0.887771,0.020917270139153055,0.04122695288190732,0.009514515735545254,0.03222301166046725,0.014646274,0.02693366
D430018E03Rik,-2.3095737,-1.9962487,0.02091176952777353,0.04121913491866746,0.0021956574774335204,0.024783717139633052,0.002473916,0.009833679
Pcdha10,-2.3100417,-0.43778613,0.02088584678912502,0.04117105885289335,0.004635276896804099,0.027291344506206378,0.007960327,0.0107673025
Gpr183,-2.3104544,-0.27643853,0.020863014040404977,0.04112906729755551,0.010490363503293486,0.033309650185982365,0.020692257,0.025008272
Aifm2,-2.3108127,-1.3381554,0.020843204773166063,0.04109303046848427,0.003659429129055867,0.026288293559577045,0.0052353363,0.013183814
Gm26903,-2.3109882,-1.874346,0.02083350825764216,0.04107692742022636,0.002683581361307636,0.025285242612947716,0.0027903388,0.010192544
Gm5106,-2.3134255,-3.227364,0.0206992595417456,0.04081522740784504,0.0009758477677482313,0.023571697245789277,0.0010347009,0.009648864
Gm36756,-2.3137002,-2.766835,0.020684173037826225,0.040788472737882775,0.001463771651622347,0.02407322271910394,0.0015982368,0.010827679
Gm44718,-2.31393,-1.3311028,0.020671560513114914,0.04076659309999249,0.002683581361307636,0.025327036402390604,0.0040223054,0.010089234
Cxcl17,-2.3141317,-1.0628542,0.020660501411061575,0.04074777399553909,0.0034154671871188093,0.026079324612362603,0.005520072,0.011497305
Ecm1,-2.3142893,-0.35621506,0.020651852550106375,0.04073370608686474,0.004635276896804099,0.027333138295649265,0.009253799,0.011830171
Gm44129,-2.3175447,-1.8525634,0.020474080084804766,0.04038899727470113,0.0019516955354964625,0.024616541981861497,0.0032433893,0.011663952
Gm31718,-2.3189883,-2.6210825,0.0203956631075453,0.040237259008791645,0.001463771651622347,0.02411501650854683,0.001748573,0.010709288
Gm57305,-2.320408,-1.518614,0.02031880679274777,0.04008857761371117,0.003903391070992925,0.02662264387512016,0.004229415,0.012070456
Gm35166,-2.321291,-2.4273827,0.020271146510105066,0.03999748176872692,0.0007318858258111735,0.023404522088017722,0.0017908169,0.009595554
Arr3,-2.3215458,-2.4083102,0.020257402411704654,0.03997329828908747,0.0012198097096852891,0.023906047561332387,0.0022896072,0.012094923
Gm47134,-2.3216002,-1.502215,0.020254474392751423,0.03997045585584832,0.0017077335935594047,0.02440757303464705,0.003403996,0.009612829
Pld4,-2.3242903,-0.5015601,0.02010994225769247,0.039691064232716074,0.02000487923883874,0.04304760312617545,0.030923164,0.04350307
Arhgap27os2,-2.325875,-0.5439207,0.02002521657954533,0.03952674425125857,0.003659429129055867,0.026455468717348603,0.008390827,0.012209862
Samd11,-2.3263035,-1.2473487,0.020002371297389784,0.03948455162803875,0.0019516955354964625,0.024700129560747273,0.004043211,0.009572249
1110020A21Rik,-2.3266418,-1.5159694,0.019984334047343035,0.03945184452664076,0.0021956574774335204,0.024950892297404607,0.0038306806,0.010916605
Tmem74b,-2.327047,-0.7309088,0.01996275256626983,0.039412135301665714,0.003903391070992925,0.026706231454005934,0.0069184587,0.011456396
Abhd15,-2.329477,-1.477944,0.019833800986457657,0.039163303388162644,0.004391314954867041,0.027207756927320602,0.006141254,0.017013637
Gm26740,-2.3297238,-2.408653,0.01982075806357551,0.039140425455153526,0.005123200780678214,0.02787645755840682,0.005684842,0.029822104
Ifit1bl1,-2.3305113,-0.9027991,0.019779137202082048,0.03906110661619467,0.002683581361307636,0.02549421156016216,0.0057047918,0.01063987
Gm56765,-2.3310587,-2.4129872,0.019750257324892526,0.039006939678049406,0.0017077335935594047,0.02449116061353283,0.0017973052,0.00953502
Odad4,-2.3342254,-1.4486866,0.019583927420431288,0.03868696734208121,0.004391314954867041,0.02724955071676349,0.00452753,0.012310265
Gm38572,-2.3354988,-2.1437025,0.01951737905267564,0.03855833947102378,0.0019516955354964625,0.024783717139633052,0.0022348566,0.009838204
Efcab11,-2.3369071,-1.108907,0.019444018334815825,0.03842188356056047,0.003903391070992925,0.026789819032891713,0.0071224985,0.015299165
Haus4,-2.3404255,-1.2063615,0.019261777401125606,0.03807016982480655,0.004147353012929983,0.027082375558991935,0.0057003936,0.013105255
Gm17259,-2.340597,-1.0339905,0.01925294167758124,0.03805550558162483,0.004147353012929983,0.027082375558991935,0.006344673,0.012948963
Rbpms,-2.3414733,-1.509692,0.01920779480320544,0.037969061013913785,0.0070748963161746765,0.03000794081999415,0.01034395,0.029177332
Gm57337,-2.3419206,-1.266761,0.01918479964032067,0.03792639540431257,0.004391314954867041,0.027333138295649265,0.0051492387,0.012345574
1700010I14Rik,-2.3421504,-1.6666852,0.01917298906279267,0.037905835929456184,0.004147353012929983,0.027082375558991935,0.00385605,0.012191375
Dynlt5,-2.3428743,-2.38579,0.01913582727459975,0.03783514929128001,0.0009758477677482313,0.0238642537718895,0.0019161275,0.009973954
Gm27040,-2.3432922,-0.5789803,0.019114406141689362,0.037795576792051894,0.0031715052451817514,0.02612111840180549,0.0065639596,0.0097893765
Fbxw10,-2.3441699,-2.427495,0.019069489985287773,0.03771231293918323,0.0019516955354964625,0.024867304718518828,0.0023126171,0.012378397
Rad51,-2.3444226,-0.45954195,0.019056566987812287,0.03768953002815517,0.0070748963161746765,0.030133322188322816,0.009780824,0.013425129
6330576A10Rik,-2.344621,-1.6419097,0.019046426198968323,0.037672246740248716,0.002927543303244694,0.02587035566514816,0.004429991,0.013760617
Gm10701,-2.3451977,-1.0217724,0.019016991298800724,0.03761679595102882,0.007318858258111734,0.03034229113553726,0.010579354,0.021364626
E130317F20Rik,-2.3460815,-1.0967134,0.018971956304801915,0.037530476765812226,0.004391314954867041,0.027374932085092157,0.005619519,0.011980081
Havcr2,-2.3465736,-1.1205443,0.01894692406490416,0.0374837173924293,0.010978287387167602,0.034020144606511475,0.014182826,0.030584786
Gm35077,-2.3476424,-1.8879442,0.01889265414654185,0.03737910440450479,0.0017077335935594047,0.024658335771304385,0.0029972522,0.011048438
Gm54798,-2.347869,-0.34481555,0.01888115983792177,0.03735911375883343,0.005855086606489388,0.02892130229447904,0.010616495,0.013463603
Fam122b,-2.3488677,-0.8398828,0.01883059410868076,0.03726180600193328,0.0070748963161746765,0.030133322188322816,0.009847085,0.017557371
Or10ag58,-2.349151,-2.1884003,0.018816281663190042,0.037236226858883226,0.0021956574774335204,0.02515986124461905,0.002390573,0.010850184
Rab3il1,-2.3524177,-0.9483273,0.018651821052752895,0.03691620740184666,0.009270553793608197,0.03239018681823881,0.012913244,0.024770083
Wnt2b,-2.3539503,-3.030575,0.018575100397250747,0.036767067968628185,0.0017077335935594047,0.024700129560747273,0.0013694272,0.011135517
Abi3,-2.3557649,-1.063261,0.01848461654084606,0.03659335787611683,0.012686020980727006,0.03581727755255569,0.017170047,0.035549745
Gm7467,-2.3564658,-0.8310199,0.018449766213373103,0.03652705704047563,0.003659429129055867,0.026748025243448822,0.0066181095,0.011743062
Nox4,-2.3621824,-0.8767002,0.018167702330550116,0.035979227713876884,0.0048792388387411565,0.028043632716178376,0.0082960315,0.01518048
Stpg4,-2.3649487,-1.9507289,0.01803256746129471,0.035719505173976325,0.0017077335935594047,0.02482551092907594,0.0026234745,0.010103667
Kmo,-2.3652277,-3.0042934,0.018018990686710628,0.035695243272774596,0.001463771651622347,0.024574748192418606,0.0013939396,0.01113039
Cfap276,-2.365586,-2.1414068,0.018001562501469056,0.03566334766751261,0.0021956574774335204,0.025327036402390604,0.0022629146,0.0099454895
Nkapl,-2.365915,-1.2810825,0.017985570033409937,0.03563691960753079,0.002927543303244694,0.026079324612362603,0.0047588157,0.011525818
Myocd,-2.3693345,-1.2737073,0.017820135736046024,0.035311729146574974,0.002683581361307636,0.02587035566514816,0.005898692,0.01420279
Gm42556,-2.3705504,-1.1811141,0.017761623406451647,0.03520097513876352,0.002683581361307636,0.02587035566514816,0.004859896,0.010986157
Lrrc43,-2.3728738,-2.0274858,0.017650294649814848,0.03498549846861352,0.0012198097096852891,0.02440757303464705,0.002356979,0.009574609
Ccdc160,-2.3732176,-0.5187332,0.017633877639985727,0.034955536125888344,0.004147353012929983,0.027416725874535045,0.008138168,0.011639102
Zfp493,-2.3747208,-0.977589,0.017562229127402074,0.03481607618808423,0.004147353012929983,0.027416725874535045,0.0062188776,0.012209362
Zfp114,-2.375309,-1.6656284,0.01753426661284926,0.03476320695692907,0.002927543303244694,0.02616291219124838,0.003733672,0.011797426
9330154J02Rik,-2.3762126,-1.1347456,0.017491380717699456,0.034683300116934865,0.004147353012929983,0.027416725874535045,0.005541637,0.012128243
Gm48302,-2.3774621,-3.0937355,0.017432235641941678,0.03456857355711977,0.0009758477677482313,0.02419860408743261,0.0012946711,0.01099911
1700113A16Rik,-2.3777566,-1.7075863,0.017418315638501065,0.03454351916794772,0.0024396194193705783,0.025703180507376605,0.0039577405,0.012868981
Gm10814,-2.377786,-2.309211,0.01741693404255876,0.03454332873660716,0.001463771651622347,0.024700129560747273,0.002037904,0.010059628
Gm28055,-2.380382,-1.553804,0.01729469946265432,0.03430343061648495,0.003903391070992925,0.027207756927320602,0.004112919,0.012027385
5033421B08Rik,-2.3806045,-2.2561224,0.017284257306448416,0.03428524980247076,0.002927543303244694,0.02620470598069127,0.0037938436,0.01799495
Pcdha4,-2.3807445,-0.9571998,0.01727769089663747,0.034274754846264216,0.004391314954867041,0.027709282400635266,0.006082274,0.011775349
Cr2,-2.3807695,-2.9275079,0.017276515054297965,0.034274754846264216,0.0024396194193705783,0.025703180507376605,0.0016385451,0.012399018
Pou5f1,-2.381158,-5.819242,0.01725829847101022,0.0342413409079262,0.00024396194193705782,0.023488109666903498,0.0001662022,0.009341398
Stk17b,-2.3817883,-1.4005258,0.01722880576402287,0.03418535008708422,0.008050744083922909,0.031387135871609476,0.009915012,0.02596556
Lmf2,-2.3818152,-0.36090612,0.017227535099799757,0.03418535008708422,0.006343010490363503,0.029757178083336815,0.01283276,0.016450388
Or10h1b,-2.3819082,-2.431934,0.01722318614069216,0.03417944145536413,0.0012198097096852891,0.02449116061353283,0.0016655872,0.008955055
Gm17501,-2.3821893,-1.092636,0.017210047387421233,0.03415821933077327,0.002927543303244694,0.026246499770134157,0.0059327264,0.0126101
Gm13778,-2.3847656,-1.2432243,0.017090009832742163,0.033922476487093296,0.004391314954867041,0.027751076190078154,0.006358267,0.014986826
Gm39363,-2.3859074,-0.309734,0.01703704120961656,0.0338198357936168,0.005367162722615272,0.028795920926150374,0.010295189,0.012745025
Slc9b1,-2.3860118,-3.008162,0.01703220224136864,0.03381272805508499,0.0009758477677482313,0.024282191666318384,0.001225025,0.0098135425
Myrfl,-2.3861518,-1.9729594,0.017025719914696574,0.03380235659139182,0.001463771651622347,0.024783717139633052,0.0028956954,0.011319871
Tcn2,-2.3872707,-0.28098267,0.016973987428375945,0.03370213863891685,0.018053183703342277,0.041751995653445895,0.028516077,0.034542866
Gm17638,-2.390059,-2.666428,0.016845666578290164,0.03345477168947943,0.0012198097096852891,0.024574748192418606,0.0017183684,0.010859361
Gm2516,-2.3907862,-2.0619278,0.01681234441424378,0.033391063227934836,0.003903391070992925,0.027291344506206378,0.003277034,0.013612429
Tnfaip3,-2.3910077,-0.6321586,0.016802206062715454,0.03337339421238648,0.006099048548426446,0.02959000292556526,0.009565253,0.014786287
Gm49654,-2.39167,-1.4204108,0.016771918670677323,0.033315698579219316,0.002927543303244694,0.026330087349019936,0.0036570455,0.009758666
Tap2,-2.3935325,-1.1912249,0.016686998139800673,0.033149463257167236,0.005367162722615272,0.028837714715593262,0.0076241675,0.01732511
Aard,-2.3950632,-0.84578085,0.01661750605324677,0.03301385490948175,0.0034154671871188093,0.02687340661177749,0.0061605554,0.011044936
Gm12359,-2.3975787,-3.0025356,0.01650383496070998,0.03279287476109422,0.0019516955354964625,0.025368830191833492,0.0014778096,0.011782349
2310047K21Rik,-2.398078,-1.3274689,0.016481352099956683,0.032750623496955775,0.003903391070992925,0.027374932085092157,0.00489512,0.012239792
Gm16169,-2.3991854,-3.3312469,0.016431590666429838,0.032656571095190066,0.0012198097096852891,0.024658335771304385,0.00112552,0.011270762
Zfp41,-2.4003525,-0.7489161,0.01637929624786307,0.03255745599793466,0.004391314954867041,0.02791825134784971,0.0083164545,0.013936758
Ccdc9b,-2.4008496,-0.7391327,0.016357055896044005,0.03251565376390489,0.0048792388387411565,0.028419776821164373,0.00831176,0.013835429
Gm36279,-2.4013188,-2.4235697,0.016336101398593685,0.03247640164103376,0.002683581361307636,0.02616291219124838,0.0025044056,0.013363206
A630001G21Rik,-2.4014869,-1.3409247,0.016328593394789013,0.03246387750780472,0.012198097096852892,0.035733689973669915,0.014266693,0.035751734
Gm49223,-2.4033265,-2.4013345,0.01624666942323904,0.03230338962575351,0.001463771651622347,0.024950892297404607,0.0018909671,0.009949616
Akap14,-2.4072704,-0.8609216,0.01607226770418622,0.031958990099273575,0.002927543303244694,0.02649726250679149,0.00622901,0.01128452
Sel1l2,-2.4073884,-0.49726433,0.016067072668580696,0.031951024467492845,0.004147353012929983,0.027751076190078154,0.008625251,0.0121533405
Lrrc19,-2.4080424,-1.7875886,0.016038319821973967,0.03189856799529538,0.0021956574774335204,0.025744974296819493,0.0035289207,0.012130801
Gm10309,-2.411866,-2.3367014,0.015871115788777163,0.03157536511509273,0.001463771651622347,0.025034479876290382,0.00186702,0.009395718
Platr31,-2.4119453,-2.3075798,0.015867660099614413,0.03157082761026577,0.0012198097096852891,0.024783717139633052,0.0021022789,0.010364423
Gm56624,-2.4120164,-2.2739677,0.0158645687280986,0.031567014345676055,0.0017077335935594047,0.025285242612947716,0.0021615783,0.01041143
Gm43434,-2.4123173,-2.0179608,0.015851481731617555,0.03154330994064754,0.0017077335935594047,0.025285242612947716,0.002580974,0.01041234
Gm39456,-2.4133441,-1.1360592,0.015806884745980222,0.03145922473331521,0.006343010490363503,0.03000794081999415,0.005559569,0.012178388
Eno4,-2.4148016,-1.6698948,0.01574378547533074,0.03134060718048133,0.003903391070992925,0.02754210724286371,0.0038639929,0.012243417
4930481A15Rik,-2.415092,-1.4621885,0.015731237363384068,0.03131794828140549,0.004147353012929983,0.027792869979521042,0.005959816,0.01633571
Gm42705,-2.4158118,-3.8301485,0.015700175819721652,0.03125842651718441,0.00048792388387411563,0.02407322271910394,0.0006917421,0.009793912
Gm56507,-2.4165692,-1.4032942,0.015667549589001725,0.031195780471024556,0.002683581361307636,0.026330087349019936,0.0045561306,0.012006317
Med11,-2.4168272,-0.31169623,0.01565644779977292,0.031175985799607106,0.005855086606489388,0.02959000292556526,0.010851817,0.013451377
Gm49163,-2.416917,-2.0413797,0.015652584024113726,0.03117060199569672,0.001463771651622347,0.025076273665733274,0.002465426,0.010109907
Gm27206,-2.417176,-1.7049459,0.01564144667054643,0.03115073169564057,0.002927543303244694,0.026580850085677267,0.0036306672,0.011788342
Dnaaf2,-2.418555,-0.41649768,0.015582284442959005,0.031035207396212915,0.005855086606489388,0.02959000292556526,0.010490539,0.013977116
Enpp1,-2.4206028,-0.96315575,0.015494800742309725,0.030863253961887497,0.006586972432300561,0.03034229113553726,0.010980634,0.021297066
Gm42875,-2.4208953,-1.8490947,0.015482338421128727,0.030840717130678992,0.0019516955354964625,0.025619592928490826,0.0026972129,0.009683441
Nudt7,-2.4237325,-0.79019797,0.015361910945842928,0.030603095130100788,0.00780678214198585,0.03163789860826681,0.01047181,0.018040461
Gm3279,-2.4241579,-1.1601831,0.015343935782693477,0.030569552493584472,0.0017077335935594047,0.025410623981276383,0.004267947,0.009513238
Lgi4,-2.4247386,-0.9532649,0.015319409956309189,0.030522953101440597,0.009270553793608197,0.03310068123876792,0.012209578,0.023507243
Cntd1,-2.4259934,-0.8167863,0.015266550163603678,0.030419888980054193,0.0048792388387411565,0.028670539557821707,0.007432177,0.013054802
Ccnb1ip1,-2.426637,-0.51769036,0.015239500420282012,0.03036824208639704,0.006343010490363503,0.030175115977765704,0.009150445,0.013074616
Gm56543,-2.4266524,-1.9899023,0.015238842268104028,0.03036824208639704,0.002683581361307636,0.026413674927905712,0.0030662953,0.012124533
Lama1,-2.4268782,-1.1100038,0.015229367651326558,0.030352552202280416,0.007318858258111734,0.031136373134952145,0.010917859,0.023418522
Kank2,-2.428367,-0.7861576,0.015166991381672337,0.03023271946776971,0.008294706025859966,0.03218121787102437,0.01369228,0.02349619
Gm17473,-2.4285603,-4.061906,0.015158909932058177,0.0302188522794275,0.00048792388387411563,0.02419860408743261,0.0007259124,0.012055282
Gm31223,-2.428719,-1.9379318,0.015152272876287756,0.030207862604678143,0.004147353012929983,0.02791825134784971,0.004402113,0.016762847
Dlec1,-2.4291055,-1.9545206,0.015136127580503578,0.030177914082372272,0.0017077335935594047,0.02545241777071927,0.002726991,0.010528276
Gm26559,-2.4300227,-1.0712401,0.01509787584776451,0.030103882756710627,0.003659429129055867,0.027458519663977932,0.005660237,0.011856668
Dcdc2c,-2.4324653,-5.6346107,0.014996431363303258,0.02990826918518211,0.00024396194193705782,0.023989635140218162,0.00021339905,0.010547157
Klhdc9,-2.4330773,-0.5824236,0.014971099457726454,0.029862181161688796,0.004147353012929983,0.028001838926735488,0.008138044,0.012161081
Tbc1d22bos,-2.4335287,-1.9883528,0.01495244888809725,0.029827193884422655,0.0021956574774335204,0.025995737033476827,0.00287975,0.011377873
Accsl,-2.4363348,-1.3114817,0.014836945870234944,0.02959898548765409,0.004147353012929983,0.028001838926735488,0.005111314,0.012638371
Tmem198b,-2.4386175,-1.083537,0.014743567449085424,0.029419252737035894,0.004147353012929983,0.028043632716178376,0.0067741773,0.0143019855
