names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Prpf38b,-3.1976354,-0.52796686,0.0013855932474246722,0.04930402638752792,0.5779816513761468,0.38804802,0.28427893
Uqcrq,-3.206978,-1.0614398,0.0013413722253000444,0.04803843369445514,0.19724770642201836,0.1422849,0.07070543
Atp5g3,-3.2074697,-1.4529536,0.001339081268902528,0.04803843369445514,0.16972477064220184,0.1476989,0.056510955
Slc25a4,-3.2099283,-0.8951991,0.0013276805398650502,0.04785684855059021,0.4724770642201835,0.3700678,0.21574636
Ndufb11,-3.215829,-1.8272423,0.0013006832245080742,0.04703643374100534,0.07339449541284404,0.09197279,0.026785508
Rpl8,-3.2168124,-1.0288897,0.0012962332422893582,0.04702869756828907,0.2706422018348624,0.22646601,0.117392346
Rpl37,-3.2177958,-0.8075699,0.0012917973154443541,0.04702142228217449,0.25688073394495414,0.17425938,0.103245325
Fbxw7,-3.2187793,-0.31556916,0.0012873754038554605,0.0470146109658004,0.9220183486238532,1.1069626,0.96594995
5330438D12Rik,-3.219271,-0.6184273,0.0012851696912725642,0.0470146109658004,0.3761467889908257,0.23655933,0.16028231
Zfp809,-3.2232046,-0.6729524,0.0012676491698508168,0.0466007982903436,0.22018348623853212,0.14308278,0.0921074
Atosb,-3.22468,-0.84924483,0.0012611360206493582,0.04651538904069493,0.23853211009174313,0.1642905,0.09450291
Guf1,-3.243365,-0.52766806,0.0011812672499256908,0.04415632662853542,0.45871559633027525,0.2954206,0.21382843
Ascc3,-3.2443485,-0.25399846,0.0011771959762288805,0.044152803135449434,0.9311926605504587,1.103562,0.9894
Cox4i1,-3.2458236,-0.95997655,0.0011711133710813843,0.04407356151100179,0.39908256880733944,0.3288563,0.1824597
Mdga1,-3.247299,-0.58530855,0.001165059820314471,0.04399487797663693,0.21559633027522937,0.14129844,0.09635929
Bzw1,-3.2512326,-0.6001019,0.0011490581076832969,0.04353871369112615,0.3165137614678899,0.19405045,0.1321516
Tapt1,-3.2536912,-0.5413087,0.0011391604503622845,0.043311504520281104,0.39908256880733944,0.25971097,0.18546428
Phip,-3.2566414,-0.28158334,0.001127387306853184,0.04301118172056374,0.9403669724770642,1.1798477,1.0488051
Actl6b,-3.2581167,-0.4929031,0.001121543012074823,0.04293576041398167,0.481651376146789,0.32402003,0.24053262
Armc1,-3.2591,-0.45525837,0.001117662390599099,0.04293525211221868,0.3669724770642202,0.21386784,0.16035464
AU041133,-3.2630339,-0.7666139,0.001102263724125411,0.04263878698690004,0.21100917431192662,0.12940179,0.07807372
Zfp942,-3.265984,-0.5287607,0.0010908437315550702,0.042344570306728634,0.45871559633027525,0.27853298,0.20100674
Cadm2,-3.2684426,-0.28738245,0.0010814107653722472,0.042125692340921714,0.9954128440366973,3.4456987,3.2535028
