names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP-CT-L6b Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Igf1r,28.334417,0.9562626,1.3024977037087429e-176,2.272604759652852e-174,0.9131627056672761,0.666537642732727,1.258613,0.83250254
Nhsl2,28.334078,1.1361021,1.315067199791277e-176,2.2797326231220393e-174,0.7851919561243145,0.46541513450745114,0.7696605,0.42353258
Rbfox1,28.264198,0.95235896,9.524713373995974e-176,1.640570822815845e-173,0.9881170018281535,0.9363266886007354,4.012485,3.369144
Prkcb,28.26169,1.0045358,1.0225478882784489e-175,1.750054889047256e-173,0.9625228519195612,0.7830075479001355,2.0311265,1.458833
Nrg1,28.248028,1.29697,1.505027442884465e-175,2.559499201918074e-173,0.9721206581352834,0.8377007934971937,3.033498,2.2023122
Rph3a,28.212643,1.1237967,4.091680538168564e-175,6.914682771106246e-173,0.7504570383912249,0.3924908070447068,0.66191524,0.35813826
Fgf14,28.091637,0.8371364,1.239456264886836e-173,2.08151186484433e-171,0.9867458866544789,0.9187149216179601,3.588252,3.029498
Atp8a2,27.712973,0.957578,4.8718815596953315e-169,8.130897981926307e-167,0.8834552102376599,0.6180762531449584,1.1460689,0.744278
Frmd3,27.6669,1.2237251,1.7476225950818325e-168,2.8986801932005453e-166,0.6860146252285192,0.33899748403328817,0.5247688,0.2588732
Strbp,27.566744,0.83490366,2.7879219650690054e-167,4.595795288429703e-165,0.9657221206581352,0.813702341784401,2.071372,1.5868425
Pclo,27.523808,0.8241473,9.111496997033921e-167,1.492841001892082e-164,0.9680073126142597,0.8200890265144184,2.1705084,1.683528
Plcb4,27.50242,1.3073449,1.642441289117053e-166,2.6746907538530438e-164,0.6595063985374772,0.3028449777433714,0.60533,0.28977233
Rasgrp1,27.433214,1.0156685,1.1019415046235427e-165,1.7836848330864214e-163,0.8144424131627057,0.4728856202825624,0.828718,0.4936121
Gpr45,27.422602,1.0736058,1.4747843959012047e-165,2.372901599872178e-163,0.7961608775137111,0.4832978517514999,0.7405402,0.41953266
Grk3,27.381542,1.0462818,4.549910988731584e-165,7.277149301620099e-163,0.7550274223034735,0.4342558544610025,0.64492375,0.3636856
Gsg1l,27.301865,1.5155911,4.030791787996224e-164,6.408720434524174e-162,0.5749542961608776,0.22957228565898974,0.40866804,0.16259463
Rap1gap2,27.297909,1.028183,4.4910222532092394e-164,7.098456937866605e-162,0.8112431444241316,0.49088445906715694,0.77546996,0.45392114
Pdzrn4,27.271746,1.2121468,9.179202005819849e-164,1.442369344423271e-161,0.826782449725777,0.5158892974646797,1.2220274,0.70968
Dcx,27.266947,1.0500857,1.0464326379854291e-163,1.6347468013179349e-161,0.7897623400365631,0.45666731178633635,0.75330025,0.43361464
Ank2,27.170818,0.550355,1.4373487910862166e-162,2.232460232166858e-160,0.9844606946983546,0.928894910005806,3.0401351,2.6806185
Dtnb,27.11837,0.9208141,5.9799281540694e-162,9.234521235623264e-160,0.9328153564899452,0.7085736404102961,1.4681027,1.0169512
Cobll1,27.064585,1.7492465,2.5727473455243744e-161,3.95026978138514e-159,0.546617915904936,0.2092897232436617,0.56028265,0.20166637
Hmgcll1,27.041199,1.0151461,4.847527533904722e-161,7.400742320228403e-159,0.8455210237659964,0.53802980452874,0.9290112,0.56417805
5730522E02Rik,26.91123,1.1282382,1.6228050642921329e-159,2.4635464450581703e-157,0.9542961608775137,0.7302496613121734,2.1959543,1.5378448
Tshz2,26.833723,1.7372229,1.3064003888007199e-158,1.9720774408469293e-156,0.6681901279707495,0.37367911747629184,1.1982117,0.5271704
Rims1,26.724356,0.92360586,2.453493672926096e-157,3.6829818431019104e-155,0.9757769652650823,0.8322043739113606,2.7097993,2.1275764
Cdh2,26.715483,0.93343025,3.110878984870397e-157,4.61819438251202e-155,0.9405850091407678,0.7488291077994969,1.7272695,1.2301785
Csmd1,26.710516,0.8596288,3.55289262218514e-157,5.2453969647315776e-155,0.9904021937842779,0.9394232630152893,4.1195555,3.5368497
Ssbp2,26.503948,0.95064664,8.728298652893248e-155,1.2815813377226314e-152,0.9474405850091407,0.7562608863944261,1.7712927,1.2596289
Vopp1,26.464691,1.1282988,2.472272728644323e-154,3.6103243597104867e-152,0.6905850091407678,0.37619508418811687,0.51120925,0.26640433
Brinp2,26.44846,1.104192,3.800704453368428e-154,5.520266414162684e-152,0.7929616087751371,0.5237855622217922,0.98106825,0.57412034
D430041D05Rik,26.393974,0.9757564,1.6067468483023746e-153,2.321144506122839e-151,0.9177330895795247,0.6577511128314303,1.424879,0.95760095
Cacnb4,26.383902,0.97491986,2.0968163083967324e-153,3.012911989658834e-151,0.9579524680073126,0.7520418037545965,1.8749014,1.3372318
Glra2,26.338717,1.8108832,6.911988146554307e-153,9.87899582435714e-151,0.5242230347349177,0.20205148054964195,0.44509867,0.14824131
Ngef,26.27963,1.3308878,3.278651293579555e-152,4.6612359925123093e-150,0.5964351005484461,0.27114379717437587,0.41025794,0.18367574
Cadps,26.256208,0.9053913,6.0713018063390156e-152,8.586098922964702e-150,0.9716636197440585,0.8159086510547706,2.5161798,1.9567305
Gm57223,26.239126,1.063467,9.512001881352548e-152,1.338154400795513e-149,0.7426873857404022,0.4218695568027869,0.61660206,0.34214523
Gabrg3,26.116917,1.1976879,2.3425567640441868e-150,3.278359388013922e-148,0.8496343692870201,0.636036384749371,1.7742544,1.1424634
Mgat4c,26.068043,1.2670149,8.401071185773594e-150,1.1696206360711735e-147,0.9076782449725777,0.7201083801045094,2.1995287,1.4662074
Snhg11,25.986315,1.1771318,7.071468111061312e-149,9.794347842485435e-147,0.9785191956124314,0.814670021288949,2.8844047,2.1365883
Ica1,25.958199,0.9110688,1.4693272934345376e-148,2.0246576602351806e-146,0.9040219378427788,0.6362686278304626,1.1743443,0.78348917
Hdac4,25.926472,0.93395966,3.35048026160155e-148,4.593234930062941e-146,0.8203839122486288,0.5353977162763692,0.8158312,0.5068541
A330102I10Rik,25.892467,1.1558676,8.096430399310037e-148,1.1043202275607141e-145,0.7042961608775137,0.39237468550416105,0.6091224,0.31951302
Cntn4,25.891016,1.2954674,8.407044338138472e-148,1.140895360433236e-145,0.8976234003656307,0.6293787497580802,1.8805707,1.1829691
Mapk10,25.864222,0.8833198,1.6835015109334498e-147,2.2731500300895375e-145,0.9648080438756855,0.7977936907296304,2.2661836,1.7378769
Stxbp5l,25.783518,0.93651617,1.3572736246094774e-146,1.823497114662833e-144,0.966636197440585,0.7794851945035804,2.2198057,1.6653117
Sulf2,25.759378,1.1881295,2.5308325318503075e-146,3.383257220438695e-144,0.6206581352833638,0.29347784013934586,0.47447497,0.23623328
Unc80,25.726252,0.9145846,5.945348124148829e-146,7.908490301776189e-144,0.953382084095064,0.7319140700599961,1.7952043,1.2984097
Plekha7,25.717905,1.3191694,7.371483652014229e-146,9.75722983889765e-144,0.5964351005484461,0.27265337720147087,0.4235297,0.19172801
Asap1,25.512197,0.93851066,1.4435221371094586e-143,1.9013450894181936e-141,0.9305301645338209,0.6808980065802206,1.4679817,1.0090384
Vwc2l,25.506596,1.8116022,1.6655941946540255e-143,2.183147122456276e-141,0.5822669104204753,0.28728469131023804,0.8405999,0.31874081
Spock1,25.476328,1.0570556,3.6072847379723676e-143,4.7052301412290056e-141,0.8871115173674589,0.5866460228372363,1.3952731,0.8998272
Pfkp,25.422464,0.9124351,1.4236935843557191e-142,1.848050560948704e-140,0.8062157221206582,0.5069092316624734,0.75538236,0.469703
Wdr17,25.420635,1.0293754,1.4915563349264787e-142,1.9268326307439653e-140,0.8578610603290676,0.6033675246758273,1.1536944,0.7241969
Zfyve28,25.41554,0.9785257,1.6981053230088505e-142,2.1831622023563545e-140,0.7810786106032906,0.4849622604993226,0.71147066,0.42282635
Srcin1,25.378069,0.8829229,4.4046977627867044e-142,5.635915661241845e-140,0.8368372943327239,0.5834720340623185,0.9025583,0.5849565
