names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Hycc1,-3.256744,-2.4960191,0.001126980556291126,0.022871576697539697,0.05,0.35807249650424866,0.054168336,0.27308035
Nup205,-3.258255,-2.2721999,0.0011209965272903249,0.022767329318436152,0.025,0.3306084399985659,0.046652295,0.20758143
Osbpl3,-3.2588437,-2.543725,0.0011186730502168126,0.02273732591476986,0.05,0.35251514825570973,0.05804355,0.29896542
Smarca4,-3.2598345,-1.1099566,0.0011147719175372422,0.022675186543698485,0.2,0.5883259832921014,0.290205,0.5462338
Spink10,-3.2618363,-1.7029831,0.0011069307356142083,0.022532749140874074,0.1,0.4232189595209924,0.11274928,0.32827854
Brdt,-3.2631903,-1.5088797,0.001101655359821085,0.022442365063224074,0.1,0.4314294933849629,0.12110039,0.31216088
Bhlhb9,-3.2633178,-2.918855,0.0011011596042375996,0.022442365063224074,0.025,0.3301781936825499,0.031102031,0.21422654
Synrg,-3.2634454,-1.055716,0.0011006640549675577,0.022442365063224074,0.125,0.4597898963823456,0.18636987,0.3547811
Slc25a25,-3.2641811,-27.577713,0.0010978091415441058,0.02241499364231772,0.0,0.29819655085869995,0.0,0.18258643
Dnai4,-3.2658787,-2.8243403,0.001091249904777866,0.02229801136226712,0.025,0.3308235631565738,0.03170839,0.20553799
Atad1,-3.2670953,-1.1345774,0.0010865708070945277,0.02223547564041844,0.15,0.5076547990391166,0.2104867,0.4150003
Gnb5,-3.2680666,-1.6746913,0.001082848405016249,0.02217693341675809,0.05,0.36459789896382344,0.08299985,0.24395373
Cltb,-3.2687242,-3.188454,0.0010803358997545976,0.022142353643330313,0.025,0.32971209350686603,0.026765417,0.22097926
Sgsm3,-3.2705393,-2.7812295,0.0010734263581240115,0.022017531483047473,0.025,0.33114624789358577,0.03305077,0.20782687
Dip2c,-3.2706275,-0.6135755,0.0010730912632471738,0.022017531483047473,0.775,0.8393388548277222,1.4509782,1.7916123
Mast1,-3.2719326,-1.8656441,0.0010681505731637937,0.02195960665716231,0.075,0.3955039259976336,0.08091523,0.2678401
Stambpl1,-3.2722268,-4.118975,0.0010670390443425055,0.02195355216040055,0.025,0.3240113298196551,0.014173078,0.2215552
Fbxo8,-3.279625,-1.3094151,0.0010394515930206441,0.021418760969681525,0.125,0.4667096912982683,0.15909903,0.35586247
Cul9,-3.2814107,-0.9745286,0.0010328921799466935,0.021299933135201576,0.1,0.43433365601807034,0.17046478,0.3113059
Gap43,-3.281509,-1.3113698,0.0010325328852056836,0.021299933135201576,0.15,0.5010576888602059,0.22097647,0.478548
Ano3,-3.2821565,-1.2341262,0.0010301644392132225,0.021276340108884927,0.375,0.6681008210533864,0.6030723,1.080828
Sh3bp5,-3.2840698,-1.5904946,0.0010231960981901805,0.021148676275669347,0.125,0.4534796170807787,0.13351956,0.3577985
Lrrc28,-3.2845309,-1.503188,0.0010215230866495828,0.021130350529849337,0.125,0.4565271951525582,0.13686728,0.34768033
Thy1,-3.28458,-1.4451461,0.0010213452557766831,0.021130350529849337,0.125,0.4638055286651608,0.16081253,0.38869238
Ocrl,-3.287445,-1.04513,0.0010110094920337404,0.020945123400884044,0.2,0.5708651536337886,0.29111308,0.52904266
Gdpd1,-3.2881515,-1.4628029,0.0010084758705631049,0.02090875512502363,0.125,0.4638772363844968,0.14617108,0.36036062
Sgtb,-3.2895348,-2.89985,0.001003531212093413,0.020822303991467186,0.025,0.33268796385930943,0.031685457,0.21532953
Yipf5,-3.2895937,-1.4995749,0.0010033212997747757,0.020822303991467186,0.075,0.40141981284285255,0.107949495,0.2793897
Gm10115,-3.2922232,-1.9362708,0.0009939865665636054,0.020672150962510894,0.05,0.3676454770356029,0.069091186,0.24198186
Adgra1,-3.2928414,-3.0700135,0.000991803911594451,0.020642735170056468,0.025,0.3323652791222975,0.0322036,0.24282204
Kif5a,-3.2933123,-1.2215976,0.0009901439157117323,0.02062416047687926,0.175,0.537521064142555,0.23926334,0.48881537
Prdm10,-3.293744,-1.4766808,0.0009886245129678555,0.020608487714077795,0.125,0.4588218421713097,0.14347836,0.35723993
Dbn1,-3.2945879,-1.4911715,0.0009856610025948506,0.02057271661981818,0.125,0.4675701839303001,0.14401238,0.36147544
Atcay,-3.2957163,-1.40955,0.0009817110216422244,0.0205280740478806,0.1,0.4367000107561579,0.13254713,0.3195582
Rasgef1a,-3.2973452,-1.3284978,0.0009760351537288175,0.020425283941349945,0.25,0.6268330285755261,0.33883932,0.69957453
Sez6,-3.2989836,-1.6781844,0.0009703557697068009,0.02032225996260463,0.075,0.4009895665268366,0.10661002,0.30750546
Lrrn3,-3.3013482,-1.6507295,0.0009622137075450467,0.020167458909309988,0.1,0.4329353554910186,0.11936082,0.33509156
Palm,-3.3032124,-1.5372496,0.000955839310385245,0.020049494356012127,0.075,0.40185005915886846,0.10427394,0.27686372
Mphosph9,-3.3053122,-1.240301,0.000948706574745209,0.019930997391246104,0.175,0.5239683051880535,0.2136995,0.44651958
Me3,-3.306058,-1.2033563,0.0009461853404935787,0.019893583802083305,0.275,0.6299881682263095,0.44735664,0.83253413
Akap17b,-3.3062737,-1.3761216,0.0009454566687608658,0.019893583802083305,0.075,0.4049693449499839,0.11814215,0.2817973
Nhsl2,-3.3067546,-1.355723,0.0009438355859675031,0.019875283851839193,0.15,0.4919866623642035,0.20122865,0.45137563
Lzts1,-3.306941,-1.8826203,0.0009432076959085408,0.019875283851839193,0.075,0.3969022265246854,0.089977644,0.29800743
Rps6ka2,-3.3079123,-1.6837039,0.0009399423145108321,0.01982437204937681,0.1,0.4242945753110322,0.113977075,0.32774487
Cyth1,-3.308756,-1.065624,0.0009371142240817529,0.019780250747114456,0.175,0.5306729769459683,0.24764618,0.46258083
Ndrg4,-3.312092,-1.159036,0.0009260104165540713,0.019592047159691258,0.2,0.5762790864436557,0.2900508,0.56042784
Carnmt1,-3.31272,-2.0170891,0.0009239339702435685,0.01956351913352615,0.05,0.3660320533505432,0.06570123,0.24284172
Tiam2,-3.3147805,-2.3608184,0.0009171508955498846,0.019435208646234544,0.075,0.38589509160661145,0.066831976,0.3038176
Kpnb1,-3.3155851,-1.5254997,0.0009145148163084519,0.01939464334191642,0.1,0.43429780215840236,0.12418832,0.3225682
Miga2,-3.319127,-2.4846678,0.000902992922052679,0.019165418495699436,0.05,0.36133519773403605,0.04575807,0.2327459
Tmem131l,-3.319441,-1.7238742,0.0009019781093538324,0.019159013279318165,0.075,0.39955541214011686,0.098081395,0.29297233
Alkbh8,-3.3196275,-1.2142111,0.0009013760645461171,0.019159013279318165,0.125,0.47409558638987487,0.17453107,0.36632323
Camsap2,-3.3205793,-0.97424126,0.0008983082675726093,0.019111277236481403,0.2,0.5890789143451293,0.32276747,0.5587049
Glrx2,-3.3209128,-3.310973,0.0008972352498519594,0.019103574614518344,0.025,0.33426553368470113,0.024202334,0.21762653
Miga1,-3.3224435,-1.1640207,0.0008923272051711076,0.01901414116014882,0.15,0.5006632964038579,0.20006318,0.40299186
Mapk14,-3.3240135,-0.86837643,0.0008873191741783108,0.018922433500135883,0.225,0.6007672725968951,0.35855135,0.58070534
Ppp2r5a,-3.3257697,-2.0969586,0.0008817473258035568,0.018818546977237147,0.075,0.3966512495070094,0.07838464,0.29923537
Vav3,-3.3275065,-1.959546,0.0008762696422176164,0.018746309941391204,0.075,0.3984439424904091,0.1115855,0.37784743
Ly6e,-3.328939,-27.900702,0.0008717750895626872,0.018665017256214667,0.0,0.3041124377039188,0.0,0.22360808
E230029C05Rik,-3.3303518,-3.4733353,0.0008673630516314048,0.018600195688216956,0.025,0.33440894912337316,0.026765417,0.26335183
Exd2,-3.33305,-1.2563864,0.0008589947554568925,0.01845019111041303,0.1,0.43820587286221363,0.14753345,0.32192367
Homer2,-3.3330698,-1.7846638,0.000858934170288081,0.01845019111041303,0.075,0.40450324477429994,0.10074697,0.3113
Irf2,-3.3331187,-1.2933202,0.0008587827247016631,0.01845019111041303,0.2,0.5632282815245061,0.24731994,0.52336746
Fam168a,-3.334257,-1.0918576,0.000855276130697276,0.018414478871663306,0.45,0.7695313900541393,0.67888844,1.1220466
Ccdc88c,-3.334463,-3.074893,0.0008546427375117565,0.018414478871663306,0.025,0.3363809114051128,0.031102031,0.23601393
Ypel2,-3.335915,-1.3674147,0.0008501911447357334,0.018334378859590016,0.125,0.4677494532286401,0.1997293,0.4513189
Dipk1a,-3.3362389,-1.337664,0.0008492014963111988,0.018327746350105954,0.125,0.47846975726937,0.17136541,0.38691834
Cdyl2,-3.3397713,-2.1158397,0.0008384745136454416,0.0181107798887886,0.05,0.37087232440572226,0.06846957,0.2678663
Cdh13,-3.3399675,-1.5463955,0.0008378822712483899,0.0181107798887886,0.225,0.5444767129181456,0.35814768,0.81445664
Serp2,-3.3463647,-2.8477535,0.0008187863611218011,0.01771400122652399,0.025,0.3377433580724965,0.036328606,0.23612267
G3bp1,-3.347964,-1.62693,0.0008140758868978335,0.01762628451325124,0.075,0.404288121616292,0.101749085,0.28578082
Znrf1,-3.3481014,-1.2064567,0.0008136724810768535,0.01762628451325124,0.225,0.606360474705102,0.30949777,0.6081858
Sgk1,-3.3503287,-1.426235,0.0008071573754271723,0.0175046962693528,0.125,0.47294826288049907,0.18401784,0.43370545
Hmgcr,-3.3506818,-3.1125803,0.0008061286010820748,0.017496506874858927,0.025,0.33756408877415656,0.030407906,0.23668857
Adam22,-3.351467,-1.1377175,0.000803846790675524,0.017461085905781187,0.45,0.7566957082929977,0.67581934,1.1393504
Chst11,-3.3518593,-1.3960305,0.0008027081344519737,0.01745045920123344,0.125,0.47169337779211934,0.1867149,0.4319498
Tanc2,-3.3530366,-0.9831377,0.00079930114016721,0.017390462863395087,0.7,0.8534652755369115,1.3475089,1.891533
Cnrip1,-3.35495,-1.0658909,0.0007937933838728889,0.017284625789841593,0.175,0.547345021691585,0.2646804,0.4912448
Rnf25,-3.355411,-2.3616319,0.0007924711518219984,0.017269829561603486,0.025,0.3397153203542361,0.044290744,0.20924692
Prdm15,-3.3559115,-2.5799909,0.0007910387020665262,0.01725260545822042,0.025,0.33964361263490017,0.039661977,0.21665823
Syt13,-3.3559606,-1.4957596,0.0007908983952446525,0.01725260545822042,0.075,0.4085547309167832,0.1161772,0.298195
Diras2,-3.3575892,-27.756199,0.0007862533009560885,0.01717611885909764,0.0,0.30672976945968233,0.0,0.20432593
Gm49678,-3.3608763,-1.5990853,0.0007769561831320781,0.017000661759575684,0.3,0.5565236097665913,0.40121752,0.9144871
Tro,-3.3631232,-2.4995184,0.0007706596770336286,0.0168766304171912,0.05,0.3698684163350185,0.04976458,0.25350735
Kctd1,-3.363496,-1.393929,0.0007696194361620538,0.016867597267271113,0.15,0.5104872539528881,0.2090443,0.47685188
Galnt14,-3.3645067,-2.0222049,0.0007668063876933713,0.016819663377404807,0.075,0.4022444516152164,0.10954511,0.385442
Nck2,-3.3651445,-1.3779262,0.000765036079124023,0.016794542031096812,0.125,0.4815173353411495,0.16661829,0.38607666
Abcc1,-3.369756,-27.6469,0.0007523478675071206,0.016529507113586535,0.0,0.30784123910939015,0.0,0.19075105
Gm10419,-3.370168,-1.451665,0.0007512235911237642,0.01652478379716161,0.1,0.4426517514610448,0.12893465,0.3194799
Tmem38a,-3.3721697,-1.4704047,0.0007457849791018937,0.01642560851513761,0.075,0.4091642465311391,0.11410189,0.2888708
Tfrc,-3.3722873,-2.523744,0.0007454662022920138,0.01642560851513761,0.05,0.36574522247319924,0.049393978,0.25555936
Cdc14b,-3.37372,-2.1796286,0.0007415978735660795,0.016360209246897007,0.05,0.3735613638808218,0.06785096,0.27615947
Vps13c,-3.374348,-1.3017979,0.0007399080522667448,0.016336342945281374,0.3,0.6734430461439174,0.40673298,0.8053028
Gm2164,-3.3744657,-28.747097,0.0007395916091831665,0.016336342945281374,0.0,0.30827148542540606,0.0,0.3719391
Exoc6,-3.3747795,-1.3482697,0.0007387483753810693,0.016336342945281374,0.2,0.564124628016206,0.23953536,0.52420515
Ddx10,-3.3754861,-1.1887792,0.0007368543631142072,0.01630912416546849,0.175,0.5524004159047722,0.24753304,0.4948506
Col25a1,-3.3759766,-1.8433357,0.0007355417314995604,0.016293492436432966,0.125,0.45183033953605106,0.17856988,0.5315422
Nopchap1,-3.376899,-1.659058,0.0007330798620453882,0.016252356347491403,0.1,0.43315047864902656,0.1152269,0.32620078
Epha10,-3.382001,-2.262722,0.0007195987328149938,0.015979849546065194,0.05,0.37431429493384966,0.0716187,0.30476195
Parm1,-3.3825014,-1.9895899,0.000718289022665602,0.01596395867578555,0.075,0.40073858950916064,0.10694529,0.3703546
Ralbp1,-3.3830314,-1.6748666,0.0007169046848857117,0.015946381525562145,0.05,0.3756767416012334,0.0902294,0.26351017
Frrs1l,-3.387162,-1.2116662,0.0007061966709714972,0.015739877532070498,0.25,0.6183356638342118,0.3373241,0.65709573
Ephb1,-3.390655,-1.7559253,0.000697258085181125,0.015560900954166804,0.1,0.42630239145243987,0.16118933,0.4641984
Gm30382,-3.3913026,-3.8644047,0.0006956125295376536,0.015537081187594972,0.025,0.3369187193001327,0.026765417,0.33296192
Hlf,-3.3922641,-3.6003375,0.0006931757861420695,0.015495535252610156,0.025,0.3389982431608763,0.024202334,0.2601473
Nars2,-3.3932846,-2.1906445,0.0006905985328050005,0.015450776499975324,0.05,0.3734179484421498,0.05987402,0.24817143
Ttc17,-3.3949134,-1.2039926,0.0006865032862719972,0.015384773396270696,0.2,0.5774264099530314,0.26398695,0.52826834
Btaf1,-3.3950114,-1.2341743,0.0006862573069726672,0.015384773396270696,0.25,0.6482019289376502,0.35790026,0.69928753
Zfp933,-3.395659,-27.594599,0.000684635897103186,0.015368560196459989,0.0,0.3102075938474777,0.0,0.18454877
Mfsd4a,-3.397013,-2.006325,0.0006812571766667652,0.015305501954043463,0.05,0.3771108959879531,0.071137354,0.25944546
Trerf1,-3.3980334,-1.1767857,0.0006787211437497783,0.015261286303394597,0.325,0.6688537521064143,0.46055946,0.8426177
Lrch2,-3.398995,-1.237394,0.0006763394541663394,0.015220469961013014,0.1,0.4501093542719874,0.15708216,0.33720675
Atxn3,-3.4005942,-2.010985,0.0006723952737350675,0.015144393130981782,0.075,0.40134810512351654,0.07675474,0.27880383
Palmd,-3.4019778,-3.1937146,0.0006690006970687311,0.015080577793822821,0.025,0.3425477752680076,0.030407906,0.24880728
Klf8,-3.4024978,-1.4010061,0.0006677288467815937,0.015064545854761899,0.075,0.4118891398659066,0.13347796,0.31998208
Crmp1,-3.4052844,-1.4189141,0.0006609518628338182,0.014936733855630525,0.125,0.4769997490229823,0.15872422,0.37839636
Pou2f2,-3.4126432,-2.0852597,0.0006433611352183704,0.014575981200099168,0.05,0.3773260191459611,0.074384466,0.2834389
Slit2,-3.4128983,-1.5672519,0.0006427592049933979,0.014574632774829201,0.275,0.57423541644258,0.37764624,0.8585569
Atr,-3.4136145,-1.6513357,0.0006410719689480122,0.014548651862865783,0.075,0.4122118246029185,0.10590714,0.30079725
Pcsk5,-3.4181378,-1.988016,0.0006305117512498945,0.01433320706944557,0.15,0.46351869778781685,0.1774747,0.5711861
Phyhipl,-3.4198744,-1.5696971,0.0006265003469043609,0.014254076478679236,0.125,0.4725897242838192,0.16614147,0.42951536
Wdr7,-3.4215915,-1.3031988,0.0006225576226274982,0.014176375694915998,0.35,0.7341794844214979,0.53843987,1.015354
Serpinb6a,-3.4249766,-3.6243186,0.0006148523533447839,0.014024688229519817,0.025,0.34222509053099565,0.020480324,0.22726662
Arfgef2,-3.4263403,-1.296195,0.0006117730653076003,0.013966306087353629,0.15,0.5035316051772973,0.19018629,0.415039
Aifm3,-3.4266644,-27.734629,0.0006110441222885436,0.01396152684174589,0.0,0.31304004876124913,0.0,0.20158026
Afg3l2,-3.426978,-1.2666802,0.0006103380404133931,0.013957262251836487,0.075,0.4169445340790936,0.1341125,0.29663384
Clmn,-3.428038,-2.101205,0.0006079606157072796,0.01391473743105162,0.05,0.377756265461977,0.087098375,0.3296408
Rps6kc1,-3.4304025,-1.2041875,0.0006026864755322901,0.01381756450303126,0.125,0.4898712846437919,0.18834233,0.39035892
Ajap1,-3.432159,-27.722767,0.0005987967621318085,0.013740110160957893,0.0,0.31354200279660105,0.0,0.20008378
Ppp1r16b,-3.4383109,-1.7038622,0.0005853554056115677,0.013477720435975001,0.1,0.44017783514395326,0.139885,0.39818326
Marchf11,-3.439086,-3.0137312,0.0005836819065447785,0.013455590240503667,0.025,0.3467785307088308,0.032746315,0.23811403
Asxl1,-3.440754,-1.1867895,0.0005800958006297507,0.013391043095293301,0.2,0.5838083969739343,0.27655613,0.54536384
Ctnna3,-3.4411464,-1.9064443,0.0005792549974856611,0.013383131369251688,0.125,0.4654189523502205,0.16493487,0.5141572
Prkcg,-3.441529,-1.4345697,0.0005784363070121224,0.013375717357500629,0.175,0.5472374601125811,0.24933586,0.56839055
Pus7,-3.4431088,-1.8978653,0.000575067975445781,0.013309282084606489,0.05,0.38223799792047614,0.07371185,0.2508156
Arhgef25,-3.444031,-2.1077142,0.0005731098255754665,0.013275397425183435,0.075,0.409451077408483,0.08088494,0.3097669
Madd,-3.4445412,-0.91370225,0.000572029262786162,0.013261800078571332,0.125,0.49489082499731096,0.23106344,0.39857125
Fem1b,-3.4450712,-2.6698349,0.0005709091480792281,0.01324726149299556,0.05,0.37212720949410205,0.04527511,0.25830406
Otud4,-3.445434,-1.4078234,0.0005701428416021818,0.013240914566854473,0.125,0.48840127639740416,0.15938136,0.3773828
Marchf4,-3.4476516,-3.0759609,0.0005654829131097505,0.013155433658232898,0.025,0.34735219246351867,0.030407906,0.23139185
Ap1b1,-3.4494374,-1.8010244,0.0005617560369251523,0.013083859250244394,0.075,0.4159764798680578,0.0938161,0.29471642
Satb1,-3.452008,-1.764168,0.0005564311273444173,0.012978562840055982,0.125,0.4662794449822523,0.17030263,0.4889829
Adamts17,-3.4528127,-1.6458848,0.0005547742365758509,0.012951158763504009,0.175,0.5077265067584525,0.21345368,0.55654055
Arhgap15,-3.4535484,-2.1821856,0.0005532628126461384,0.012927105892001512,0.05,0.3797999354630526,0.083370365,0.33259898
Bace1,-3.4551282,-4.1582184,0.0005500312344556052,0.012873988910994871,0.025,0.3411136208812879,0.014173078,0.22702087
Rab40b,-3.4598575,-1.5985376,0.0005404613818214798,0.012661026442496217,0.1,0.44752787637589186,0.12736721,0.3445497
Syt17,-3.459877,-1.8485088,0.0005404219980640751,0.012661026442496217,0.1,0.43924563479258544,0.12675087,0.39652985
Arid5b,-3.460878,-1.3927294,0.000538416968316618,0.012635165011936702,0.225,0.5820157039905346,0.29661527,0.6453553
St8sia1,-3.4645574,-2.1411307,0.0005311049637740338,0.012474467112419832,0.05,0.38327775985084794,0.06963893,0.2762152
Zdhhc21,-3.4649105,-1.2773644,0.0005304079009609046,0.012468994137199919,0.175,0.5450503746728336,0.2241029,0.47554928
Mal2,-3.4723773,-2.165702,0.0005158707790664718,0.01214850818011928,0.05,0.3833136137105159,0.070764005,0.28443503
Disp2,-3.4749284,-1.3152639,0.0005109898065661331,0.012044119388098243,0.075,0.4211394356602488,0.13404766,0.3052513
Atp2b2,-3.4779701,-1.2908547,0.0005052264563357833,0.011929204641249998,0.35,0.7201247714316447,0.5110256,0.96773005
Tmem131,-3.4781466,-1.2513287,0.0005048936788465083,0.011929204641249998,0.2,0.5862106055716898,0.26232904,0.5388732
Syn1,-3.4782152,-1.3929816,0.00050476432057367,0.011929204641249998,0.25,0.6482019289376502,0.34789565,0.7384686
Rragb,-3.4800403,-1.7803783,0.0005013383838442763,0.01186868931620767,0.1,0.441396866372665,0.10913837,0.33370537
Ccdc149,-3.4823854,-2.2985258,0.0004969680620030198,0.011775601257514234,0.05,0.38388727546520385,0.05786745,0.25702673
Tmeff1,-3.484328,-1.511816,0.0004933743927349627,0.011700767813582038,0.15,0.5029937972822774,0.18089418,0.44817898
Raph1,-3.4848676,-1.1654277,0.0004923804602293345,0.011687511454383586,0.2,0.6019504499659388,0.34817994,0.6596848
Abl2,-3.4863493,-1.2391303,0.0004896612554695787,0.011633243089714924,0.275,0.6737657308809293,0.41118294,0.7887233
Dok5,-3.489381,-3.208849,0.00048414038457368733,0.011512258525216796,0.025,0.3506866014126421,0.030888349,0.25468442
Shank3,-3.4894006,-1.9185385,0.00048410484062871373,0.011512258525216796,0.075,0.41931088881718115,0.085239224,0.28995734
Lrrc3b,-3.4894595,-27.898224,0.0004839982233957928,0.011512258525216796,0.0,0.31877666630812806,0.0,0.22326396
Dnajb4,-3.4912453,-1.3784219,0.0004807745554307943,0.011462655105967563,0.075,0.42264529776630455,0.12531433,0.29794726
Usp12,-3.4930704,-2.53087,0.0004775007374242283,0.011394711203009781,0.025,0.3523358789573698,0.04367381,0.22951695
Dixdc1,-3.4930801,-2.0739896,0.00047748319258559163,0.011394711203009781,0.05,0.3848911835359076,0.075455464,0.28517765
Adap1,-3.4936395,-2.388095,0.00047648413016429075,0.011390683787824282,0.05,0.383134344412176,0.056213427,0.26442784
Sv2b,-3.4964063,-1.4427036,0.00047157002319988026,0.011286982130877843,0.275,0.622351296117027,0.47444582,0.97468853
Actr3,-3.4972403,-1.2543888,0.00047009811934462697,0.011268096758956401,0.175,0.563837797138862,0.2508307,0.5188736
Mindy2,-3.4976425,-1.5446974,0.0004693896754845878,0.01126116123238471,0.1,0.45333620164210675,0.13702747,0.35659188
Smim14,-3.4990163,-1.1850172,0.0004669780989413492,0.011213316817295848,0.225,0.616865655587824,0.32268268,0.62372845
Pitpnm3,-3.5000563,-27.830235,0.00046515988564317835,0.011179647698776567,0.0,0.31974472051916386,0.0,0.21401016
Mcu,-3.5009296,-1.375983,0.0004636383758014868,0.011153055647077843,0.25,0.6218493420816751,0.33328858,0.7063732
Dnm2,-3.5017145,-1.3074839,0.0004622746905614016,0.011130215891921917,0.175,0.558674841346671,0.2332141,0.50082904
Pcdh1,-3.5029802,-3.1969678,0.00046008362832589687,0.011087396496068923,0.025,0.3519056326413538,0.029429216,0.24207142
Aco2,-3.5050604,-1.2751955,0.0004565038491566119,0.011011003973822408,0.15,0.5161880176400989,0.20245135,0.43380624
Gabra1,-3.5061886,-1.3648589,0.00045457287811075445,0.010974279635971224,0.25,0.6216342189236671,0.33343658,0.7027377
Cd46,-3.5064929,-1.3975734,0.0004540536612625754,0.010971602408386152,0.125,0.4969344949983866,0.1756297,0.4093445
Nln,-3.5083473,-1.6098657,0.00045090006723575864,0.010905206846647017,0.075,0.42400774443368827,0.11714276,0.32159883
Sanbr,-3.5105648,-1.2767988,0.0004471559402850594,0.010824396500414005,0.175,0.5579936180129791,0.24532178,0.51502097
Naa40,-3.5130472,-1.7974397,0.00044299893951942304,0.010733436884478717,0.05,0.3890143773977269,0.08133539,0.25815535
Sergef,-3.5132825,-1.3470515,0.00044260647844578056,0.010733436884478717,0.125,0.4971854720160625,0.18834594,0.42345563
Kifc2,-3.5158336,-2.508443,0.00043837556816742984,0.010650227411083943,0.025,0.3546305259761213,0.043870475,0.2272811
Dmtn,-3.516187,-1.8804026,0.0004377927343847629,0.010645693007166135,0.075,0.42139041267792476,0.089868866,0.2972863
Magi1,-3.5168934,-1.2067245,0.00043662923628676246,0.010627017734624373,0.45,0.7495249363593991,0.67936563,1.1770982
Itpka,-3.5173643,-2.2991664,0.00043585517525306767,0.01061779561110601,0.075,0.4080886307410993,0.072646886,0.3154357
Tcf4,-3.5188851,-0.4980848,0.0004333643418453495,0.010566696792544955,0.925,0.9339571904915565,2.4621336,2.7821727
Esco1,-3.5212007,-1.2114476,0.0004295973559690376,0.010493891777170946,0.125,0.4853895521852927,0.18165977,0.379326
Foxg1,-3.5219169,-2.3064692,0.000428438349362261,0.01048464339468484,0.05,0.38736509985299916,0.06028266,0.26801923
Gpi1,-3.5227509,-1.4856619,0.00042709250014793653,0.010461235623495947,0.175,0.5526872467821161,0.21745813,0.5189525
Pwwp2a,-3.5288243,-1.3529103,0.0004174099506129581,0.010242744632849483,0.175,0.5602165573123947,0.23084223,0.5087686
Runx1t1,-3.5299723,-1.4363395,0.00041560300163916787,0.010207726374812104,0.35,0.6100175683912373,0.44284979,0.9194054
Ulk4,-3.5321212,-1.5726267,0.00041224038308010103,0.010134399902435786,0.1,0.46014843497902547,0.13473311,0.35698214
Sppl2a,-3.5326314,-1.1787512,0.00041144569491317006,0.010124126210912892,0.125,0.5021333046502456,0.20218424,0.41029248
Prkar1b,-3.5332887,-1.6368428,0.0004104238792312761,0.010108239812048019,0.125,0.48642931411566454,0.14669181,0.39967886
Thoc2l,-3.533956,-1.3402531,0.00040938923654465677,0.010092008060509108,0.225,0.6163995554121401,0.29381528,0.6231299
Clstn3,-3.5367525,-1.2565039,0.0004050793128687068,0.009994932173353673,0.1,0.46151088164640924,0.17471913,0.37577426
Cacng3,-3.5384498,-1.5178231,0.00040248382592335464,0.009940018752353437,0.125,0.4955720483310028,0.19199951,0.47382963
Stmn3,-3.5387833,-1.3419819,0.00040197556039173757,0.009940018752353437,0.225,0.6266537592771861,0.3219335,0.6743614
Gpr155,-3.541148,-1.592783,0.0003983900069147288,0.009866119341750013,0.075,0.42587214513642396,0.119557485,0.3243024
Eif4e,-3.5481732,-1.2534926,0.0003879129663521802,0.009660075445674775,0.125,0.4982252339464343,0.18489441,0.39488095
Ube2g1,-3.5506852,-1.30613,0.0003842298890305208,0.00958612545798523,0.2,0.6075077982144778,0.2911257,0.6073884
Dcaf7,-3.5516467,-1.746598,0.0003828286311511018,0.009560042118057718,0.05,0.3924922017855222,0.08922112,0.27243578
Mmd,-3.5532262,-1.7127115,0.0003805369287248218,0.009511653278917174,0.1,0.45918038076798967,0.13160111,0.37914047
Ttc8,-3.5578673,-1.2752167,0.00037387811648631453,0.009362632795887485,0.15,0.5301710229106164,0.2063771,0.441338
Klhl32,-3.5639603,-1.5526139,0.0003653010901525235,0.009156380869774541,0.15,0.5182675415008425,0.19928497,0.49890736
Drp2,-3.564814,-27.695017,0.00036411427639797836,0.009135154628210717,0.0,0.3256606073643828,0.0,0.19662355
Lars,-3.5658834,-1.7926836,0.00036263243670372694,0.009106479975915087,0.1,0.4540891326951346,0.11132689,0.34216455
Evl,-3.5658934,-1.4753096,0.0003626188679854917,0.009106479975915087,0.15,0.5301710229106164,0.19173495,0.46225038
Dner,-3.570397,-1.5245191,0.00035644069778837544,0.008976158903068087,0.175,0.5453013516905095,0.2643952,0.6262998
Dcaf10,-3.5710936,-1.7892655,0.000355493870759164,0.00896071323386373,0.05,0.3947509949446058,0.08740149,0.27436012
Tbc1d30,-3.5722318,-2.951389,0.0003539520012743067,0.008930225609615606,0.025,0.35943494317163244,0.0352209,0.24473715
Ski,-3.5748613,-1.3032107,0.0003504136358084234,0.008849261648658211,0.175,0.5505001613423685,0.22842558,0.49059078
Galntl6,-3.574871,-1.4441612,0.00035040049512564817,0.008849261648658211,0.7,0.813810906744111,1.1916355,1.9793339
Ago2,-3.5752833,-1.6759397,0.0003498490024690466,0.008849261648658211,0.125,0.4799397655157578,0.13418952,0.3776637
Nrp1,-3.5773633,-1.4617558,0.00034707764772108076,0.008798090937986263,0.3,0.6234986196264027,0.43013835,0.908433
Pank1,-3.5787075,-2.3947508,0.00034529766259326183,0.008761235310558023,0.05,0.3925639095048582,0.058291912,0.2743388
Smad1,-3.5793355,-27.857145,0.0003444690663268672,0.008748472412290096,0.0,0.32698720017209854,0.0,0.21763155
Zfpm2,-3.5794923,-1.4858646,0.0003442622080840074,0.008748472412290096,0.425,0.6741601233372773,0.6464053,1.2655454
Trpc4,-3.5802774,-1.6434748,0.0003432296588015139,0.0087335046704514,0.2,0.5432218278297659,0.2823816,0.7027859
