names,scores,logfoldchanges,pvals,pvals_adj
Anks1b,6.3486714,0.29049858,4.797317276663242e-10,2.6768478988001963e-08
Tenm2,6.313801,0.43940556,5.061900463097035e-10,2.792385886148245e-08
Plxna4,6.2875166,0.33547246,6.04969595911947e-10,3.3184462184797135e-08
Unc80,6.285881,0.44270027,6.51981997404679e-10,3.536364923353089e-08
Dgkg,6.264941,0.55109346,7.410563283184528e-10,3.9750916528419105e-08
A230006K03Rik,6.236523,1.1094247,9.89071866521342e-10,5.132666388563743e-08
Caln1,6.211288,0.6081476,9.93862685188983e-10,5.132666388563743e-08
Pcsk5,6.156795,0.7588716,1.491046191929502e-09,7.500812164478516e-08
Ralyl,6.150669,0.54198915,1.380824677937264e-09,6.982513957340051e-08
C130071C03Rik,6.125755,0.5589192,1.764303022551092e-09,8.607848264295755e-08
Sptbn4,6.113583,0.6402515,1.8038279107478643e-09,8.756682592725507e-08
Adamts17,6.0917835,0.6348888,2.069502941271065e-09,9.94693270138652e-08
Tanc2,6.0164337,0.37172905,3.043318369438421e-09,1.4070275261370302e-07
Shank2,6.0002027,0.6438992,3.5222683437590554e-09,1.6207442345761455e-07
Lrrc7,5.9432025,0.22082442,4.604136257927991e-09,2.050530226065269e-07
Ubr5,5.9311247,0.6358396,5.398980069351857e-09,2.3401204238096957e-07
Cacnb2,5.9286513,0.3197167,5.100179752029182e-09,2.240617430427662e-07
Agbl4,5.9256873,1.0722054,6.287799730316901e-09,2.682389532697874e-07
Banf2,5.923235,2.52175,7.839501427931218e-09,3.211549340244059e-07
Gria1,5.9219146,0.24923258,5.299931092942003e-09,2.3074901785369466e-07
Scn1a,5.9031935,0.69244355,6.3980029936587074e-09,2.712585636045083e-07
Miat,5.868613,0.63072646,7.466754892240503e-09,3.084881840372896e-07
9330159F19Rik,5.850253,0.6583691,8.245207363523628e-09,3.363559592119786e-07
Nav2,5.80867,0.46173203,1.0464435379563193e-08,4.1469062489869e-07
Cadps,5.788895,0.45809066,1.197735630658883e-08,4.68903840244641e-07
Vps13a,5.778579,0.60712147,1.2451716968634212e-08,4.855169479858215e-07
Ttc14,5.721264,0.4730239,1.7184304478617427e-08,6.542839693446925e-07
Macf1,5.7151814,0.4740912,1.7425054255731323e-08,6.608587959722477e-07
Dpp6,5.668402,0.3080478,2.183136189466889e-08,8.183810526461014e-07
Cacna2d3,5.668135,0.52198225,2.2173182462605613e-08,8.279978020362996e-07
A830018L16Rik,5.6414733,0.48190418,2.692713322024118e-08,9.940514693358235e-07
Grin1,5.5985603,0.45664027,3.359275961486411e-08,1.2079707522248728e-06
Ksr2,5.4715376,0.6093267,6.730421244100052e-08,2.3505633042794034e-06
Pdzrn4,5.4685106,0.8553341,7.24399230872429e-08,2.4940397633122033e-06
Hecw1,5.466008,0.45824203,6.886756534477198e-08,2.3879828283299687e-06
Me3,5.4629374,0.518312,6.881839601203582e-08,2.3879828283299687e-06
Nalf1,5.447785,0.21300945,7.395433678627758e-08,2.5371825295334597e-06
Gabra2,5.4199333,0.33230853,8.708902330159701e-08,2.9257692983917144e-06
Gm20754,5.41891,0.26236525,8.451499877767345e-08,2.849153205320943e-06
2810049E08Rik,5.4094834,2.9280283,1.2804616099951312e-07,4.0627456769420685e-06
Slit3,5.3913255,0.25750646,9.785230765774077e-08,3.2424848295187893e-06
Bin1,5.3773403,0.7520753,1.1616228736617703e-07,3.7469638879282302e-06
Dync2h1,5.372385,0.6266442,1.1616398498984419e-07,3.7469638879282302e-06
Slc8a1,5.366527,0.7089915,1.2017022233117578e-07,3.850602932717445e-06
Plekhg5,5.3539577,0.5105744,1.2602807935023877e-07,4.0118249915130106e-06
Flnb,5.3337193,0.7430297,1.4520641436510927e-07,4.562488922559372e-06
D430041D05Rik,5.2699485,0.5579515,1.9496128526422695e-07,5.971227503565866e-06
4933406I18Rik,5.240337,0.8606239,2.4826052982969777e-07,7.416496874204726e-06
Dock9,5.231945,0.63500285,2.431728949670298e-07,7.309491136950132e-06
Kalrn,5.205328,0.19016688,2.6811602205661644e-07,7.8882983580233e-06
Srrm3,5.200631,0.6837549,2.8917934040066245e-07,8.431358005855953e-06
Schip1,5.198086,0.41731116,2.8042331243642654e-07,8.22546809802195e-06
Pde2a,5.1544013,0.98197544,3.8731207089445264e-07,1.1060037930336002e-05
Gucy1a2,5.1258497,0.62001014,4.1524433336457844e-07,1.1652044024961539e-05
Slc35f3,5.1169295,0.4943219,4.3264776077467206e-07,1.2070623877474975e-05
St6galnac5,5.11375,0.3941089,4.253626002042086e-07,1.1901572003984616e-05
Iqgap2,5.108924,0.40355796,4.465028468791527e-07,1.2385988972427696e-05
Smoc2,5.095366,0.7418106,4.912096601750915e-07,1.347218810915244e-05
Pde1a,5.0330877,0.80650723,6.750472075677197e-07,1.7956255721301345e-05
Chd8,5.0153255,0.69201523,7.383207183830056e-07,1.9426438630841738e-05
Hnrnpr,4.9688864,0.5744982,9.107030536731251e-07,2.3578709194966327e-05
Cacna1a,4.955649,0.42610225,9.372189794857236e-07,2.4200689020816197e-05
Prkn,4.9518247,0.48228258,9.6479860930136e-07,2.471564564038761e-05
Smg1,4.9458833,0.47398525,9.970241724524121e-07,2.5407106798793885e-05
Cul9,4.93749,0.82145184,1.0960073256297162e-06,2.7711289386820093e-05
Ntm,4.9323735,0.9489279,1.1619279964402765e-06,2.907515184906867e-05
Trio,4.929809,0.48114723,1.081814415933177e-06,2.7423854214870017e-05
Cdk12,4.9237733,0.5459847,1.1169383967289176e-06,2.809418366280068e-05
Nrd1,4.909989,0.67965597,1.221030824829713e-06,3.0165364575754924e-05
Chd2,4.9074936,0.62545264,1.2253792229959155e-06,3.019595653824199e-05
Osbp2,4.905998,0.5215336,1.217788156245934e-06,3.0162003084162686e-05
Asic2,4.8979416,0.522892,1.2751513815352823e-06,3.1263749402338527e-05
Hlcs,4.8792524,0.9487506,1.4710443380104008e-06,3.570592369435746e-05
Yeats2,4.8621073,0.752823,1.574705010136472e-06,3.784359144409655e-05
Adarb1,4.8608284,0.6320598,1.5490270063509595e-06,3.741169951408325e-05
Ak5,4.847837,0.38178125,1.6272585250631311e-06,3.875548738700792e-05
Snhg11,4.84656,0.60259014,1.6286166293026294e-06,3.875548738700792e-05
Msra,4.840809,0.39494988,1.6563499326194407e-06,3.9319074561863446e-05
Cstpp1,4.8141675,0.5074039,1.910435022937491e-06,4.458753278293294e-05
Acyp2,4.801787,0.7184577,2.0697160078025743e-06,4.72071897778922e-05
Nrp1,4.793633,0.49306506,2.0715032143394497e-06,4.72071897778922e-05
Sipa1l3,4.792765,0.5283171,2.076163357210832e-06,4.72071897778922e-05
Ano4,4.786473,1.1070765,2.3511764342070634e-06,5.2719565819206424e-05
Pak3,4.76961,0.4597274,2.368511320600897e-06,5.298589034957168e-05
B830012L14Rik,4.7655087,0.8721227,2.510236148326099e-06,5.567220853776834e-05
Xkr4,4.7399654,0.30078992,2.6395055661265242e-06,5.804455508695187e-05
Galnt18,4.7323346,0.46783167,2.8195508501166833e-06,6.151689708715254e-05
Fcho2,4.7282147,0.6199512,2.906130095372263e-06,6.284101803111203e-05
Ptprn2,4.7262864,0.4749042,2.8782958107159426e-06,6.237806702285957e-05
Cyfip1,4.716969,0.52938753,3.0710706783162714e-06,6.524513176317873e-05
Mark2,4.7138743,0.53278095,3.0620357863085454e-06,6.519584528348611e-05
Lin28b,4.710412,2.514261,3.7433333582173227e-06,7.651373384196208e-05
Cdr1os,4.705303,0.3570656,3.140882566722711e-06,6.643753559980566e-05
Mctp1,4.704065,0.30310252,3.2110865228802575e-06,6.762785043523736e-05
Tafa5,4.702652,0.6806217,3.361018596521962e-06,7.032786541730976e-05
Frem1,4.6945753,1.7499194,3.798751367019887e-06,7.73209161895096e-05
Fbxo11,4.692841,0.49176013,3.3510224482366118e-06,7.02701446002792e-05
Gabrg3,4.688661,0.75597566,3.52901459158471e-06,7.305586923176108e-05
Col23a1,4.6787972,1.3205516,3.933447289420974e-06,7.956216611039216e-05
Ttc17,4.669558,0.58921164,3.8105221739149007e-06,7.739824223125476e-05
Dst,4.637654,0.42015302,4.423918418540975e-06,8.874343786283952e-05
Cntn4,4.6176934,0.9352698,4.989876363095584e-06,9.855765455677858e-05
Gabbr2,4.6160145,0.37866706,4.793622532118566e-06,9.537147779577697e-05
Il1rapl2,4.6157937,0.9063634,4.994372854252246e-06,9.855765455677858e-05
Cep112,4.599739,0.62423223,5.3400329303535045e-06,0.00010516507042759063
Srcap,4.5973144,0.6178632,5.42917603674015e-06,0.00010648862654688912
Srrm4,4.592862,0.6432738,5.536205032665505e-06,0.0001083689811736883
Iqsec2,4.585224,0.5236575,5.68846773321717e-06,0.00011090227554579419
Nin,4.5759907,0.6364649,5.9638675484239106e-06,0.0001155752295961033
Huwe1,4.565907,0.41557077,6.082781159188949e-06,0.0001174109786770686
Ylpm1,4.5587134,0.40219343,6.260715663711492e-06,0.00012012902841694641
Vwa3a,4.553345,0.86373866,6.766233263462238e-06,0.00012830734131827123
Pde9a,4.550867,1.5527979,7.145393621782864e-06,0.0001347080129590094
Maml2,4.549008,0.33975264,6.4446194372555915e-06,0.00012341382665939752
Crocc,4.5460315,0.9313688,7.040188184527146e-06,0.0001332420800849397
Taok1,4.5336094,0.4402736,7.123333723710551e-06,0.00013455339907296837
Sergef,4.531457,0.8177448,7.422481729326623e-06,0.00013885332391143005
Rtl4,4.528098,0.6032501,7.318508359534266e-06,0.00013743790650429052
Fmnl2,4.51962,0.49937057,7.5277540033299035e-06,0.00014055185311217315
Ephb1,4.5101247,0.9584726,8.28923152478744e-06,0.00015184933749841747
Tcf20,4.500119,0.46699992,8.331047833057472e-06,0.00015232795369332392
Necab1,4.4961777,0.96467525,8.754736543678649e-06,0.00015947417842884806
Csmd1,4.4916725,0.13126898,8.269346447080154e-06,0.00015184933749841747
Tgfbr1,4.486605,0.754282,8.992465263470953e-06,0.00016288777097581996
Olfm2,4.486473,1.5102754,9.61382704956734e-06,0.00017221521554289538
Enox1,4.482073,0.34223855,9.032587123794323e-06,0.00016303445983440834
Arhgef28,4.4812837,0.62568605,9.161950451071326e-06,0.00016472847579528056
Phf21a,4.462335,0.40089476,9.67811799763432e-06,0.00017304760154517794
Vwa5b2,4.4580374,1.4950886,1.091220523971646e-05,0.00019130977308305622
Ablim2,4.4478664,0.6010711,1.0586575195425562e-05,0.0001868819246770669
Pde4dip,4.447725,0.32681438,1.0385848137447084e-05,0.00018367249465660063
Rian,4.4459434,0.48845348,1.0707371614938096e-05,0.00018851446086238125
Atp2b4,4.4320416,0.81238306,1.1743061913934184e-05,0.00020395954941393023
Car10,4.4276276,0.62272704,1.1617887088670228e-05,0.0002021470712256259
Tenm1,4.407462,0.3612252,1.2268239061450598e-05,0.00021156719901887008
Myt1l,4.391295,0.2775857,1.3347483796683405e-05,0.00022733793245626656
Ccbe1,4.388687,0.6035142,1.3740233734623902e-05,0.0002328166305924319
Parm1,4.3833694,0.8104517,1.4456381370845704e-05,0.00024283219157360025
Kndc1,4.3784633,1.0618219,1.5091276700786343e-05,0.0002520388894402605
Vps13c,4.3706355,0.38371176,1.4675614719324977e-05,0.000246089021260667
Dock3,4.3699574,0.32171866,1.479377583780896e-05,0.000247642706222909
Gm10649,4.3685555,0.60834867,1.5213021384274861e-05,0.0002529164805135696
Gria4,4.3677406,0.6242353,1.516021589700057e-05,0.0002524709024768071
Gm19951,4.3673344,1.3761485,1.615708661346889e-05,0.0002667842753914447
Lyst,4.3640666,0.35225382,1.5108315341871625e-05,0.0002520388894402605
Sema5b,4.362155,1.0253835,1.6029751416365848e-05,0.0002656427886568975
Prpf39,4.354183,0.6000798,1.606059500891944e-05,0.0002656427886568975
Phkg2,4.3486,1.0394378,1.7182430957623844e-05,0.0002822744875931809
Prkce,4.3479586,0.1806361,1.6057741857920288e-05,0.0002656427886568975
Nfia,4.33702,0.2844795,1.684318279281591e-05,0.0002771702741278808
Gm47283,4.3273377,0.8497257,1.8437632654503594e-05,0.000300353985641905
Scn8a,4.3173027,0.32563916,1.8660506495116445e-05,0.00030229337827618704
Aak1,4.312483,0.35835978,1.868122638435598e-05,0.00030229337827618704
Srcin1,4.312431,0.59175044,1.9282723279007558e-05,0.00031098996730213353
Epb41l4b,4.2919655,0.89699197,2.152734957552664e-05,0.00034207698368050437
Ano3,4.2828536,0.3356965,2.1329128989853624e-05,0.00033948280879096535
Pclo,4.267953,0.32337365,2.3273455436917707e-05,0.0003650435845509435
Baz2a,4.2545652,0.71204454,2.517079419786724e-05,0.00039101318538734887
Syne1,4.2518353,0.26349998,2.4597954905077633e-05,0.00038395746651671825
Amph,4.248033,0.4053338,2.50129975572859e-05,0.0003898092990107365
Cdc27,4.247631,0.6267489,2.558143489729476e-05,0.00039675743037992785
Shkbp1,4.2468743,1.170631,2.6770145704768176e-05,0.000411903874243414
Trip12,4.2407126,0.38051394,2.5855063000596838e-05,0.0004003617331304541
Dock11,4.2198133,0.66729516,2.910160099390483e-05,0.00044355956679720883
Gck,4.21913,1.6444149,3.0898469025212414e-05,0.00046655246619873615
Adcy8,4.204226,0.7771227,3.119253852360762e-05,0.0004695323356987696
Nr2f1,4.202753,0.8216317,3.169081426829834e-05,0.00047629429679707215
Mycbp2,4.189866,0.20701478,3.312784320459424e-05,0.000494828045651393
Phc2,4.1814046,0.55208766,3.386010152789575e-05,0.0005049888260128108
Sgip1,4.173762,0.2549085,3.456894415177047e-05,0.0005131955332867577
Dpp10,4.1726155,0.64246714,3.535137379038358e-05,0.00052321110995554
A230077H06Rik,4.1611896,0.8441121,3.776039476260396e-05,0.0005529648156110435
Macrod2,4.158205,0.2365565,3.695911265449921e-05,0.0005453435026786214
Grip1,4.1576447,0.51457226,3.7233851800526226e-05,0.0005485636830520625
Gpld1,4.156476,1.1101798,3.897266956451159e-05,0.0005672948257898696
Rps6ka2,4.146963,0.64378417,3.945551648074262e-05,0.0005734634872927097
Stox2,4.1462245,0.37660447,3.870554442830063e-05,0.0005659520042987512
Frmd5,4.121305,0.32727012,4.2975336512389434e-05,0.000618144506961169
Dock10,4.1156964,0.26439175,4.384187259265954e-05,0.0006296756523700171
Apc,4.110441,0.36081976,4.510331028162816e-05,0.0006456960482518834
Onecut2,4.108317,0.9546948,4.765725731076171e-05,0.0006784520692524713
Epb41l4a,4.102511,1.345617,4.957759074178142e-05,0.0006996349251627266
A830082K12Rik,4.090982,0.750766,5.04882722758713e-05,0.0007114523011994695
Klhl29,4.0736995,0.37544557,5.267098119432409e-05,0.0007379257668336112
Ralgapa2,4.061865,0.35285595,5.495649039139187e-05,0.0007633370031616933
Gm10862,4.048162,0.94668514,6.08908763456476e-05,0.0008377572673723512
Atrnl1,4.0414915,0.27060875,6.0075713811762835e-05,0.000830876218516247
Notch2,4.0412707,0.8315205,6.194022058570327e-05,0.0008470107065726664
Myo1b,4.033319,1.358427,6.638766687572562e-05,0.0008927394150919946
Nol4l,4.029845,0.6730806,6.453414307946619e-05,0.0008756351772163853
Ppp6r2,4.0166144,0.47043017,6.706749607106645e-05,0.0008981494060054955
Ripor2,4.0138803,0.57528764,6.84998654974632e-05,0.0009110482111162607
Kat6b,4.0136533,0.3663261,6.777787862162076e-05,0.0009051656444804896
Sdk2,3.9996707,0.82574886,7.356979568263741e-05,0.0009705015574493569
Kif26b,3.9992712,0.47132877,7.243532631744424e-05,0.000959446907525329
Dmxl1,3.998897,0.3808867,7.197748142345817e-05,0.0009546849277873707
Kcnab1,3.9948747,0.32615864,7.278156828160688e-05,0.000961409859110369
Brwd1,3.9941707,0.4251297,7.402778989127534e-05,0.0009752181981742094
Dym,3.9937556,0.5235643,7.459769966941238e-05,0.0009800663952507778
Gpr158,3.9815001,0.38191134,7.718985812872549e-05,0.0010046063439300213
Ranbp2,3.9770539,0.47199926,7.918533432908854e-05,0.0010264491468639796
Gpatch8,3.9711618,0.3419677,8.055386897682088e-05,0.0010358907468820582
Sptb,3.9632275,0.53277737,8.392303963231421e-05,0.0010701960967728066
4930447C04Rik,3.9545763,1.8573973,9.291271825170018e-05,0.0011622869820478031
Erc2,3.9492772,0.14485098,8.762199297217438e-05,0.0011091550583661553
Trim9,3.948928,0.32882962,8.838129148453832e-05,0.0011158843685276714
Pkd1,3.9476497,0.49639365,8.891486348947965e-05,0.001121135596908257
Mtmr12,3.9465003,0.44647294,8.947507018876324e-05,0.0011267360006001327
Mapk14,3.9454594,0.5269561,9.042925976779642e-05,0.0011351792432192551
Nos1ap,3.9322696,0.43800402,9.507321786547576e-05,0.001183417784943467
Hace1,3.930943,0.40379685,9.552437641034144e-05,0.001187511101879648
Akap6,3.9305487,0.27310422,9.46005677097834e-05,0.00118056158341168
Stau2,3.9273586,0.3935745,9.649175763512209e-05,0.0011980031648074175
Wdfy3,3.9215138,0.44455364,9.944797500320596e-05,0.0012299877570778686
Sorcs2,3.9194574,0.6364378,0.00010165990125459181,0.0012494583632336525
Mapk10,3.910054,0.28549588,0.00010339733064561072,0.0012643383919877008
Epha10,3.9100313,0.83711123,0.00010715082263057178,0.00130366834200529
Chuk,3.9092257,0.72203594,0.00010583733519710076,0.001290922974156597
Thoc2l,3.9035904,0.58159655,0.00010741439853682367,0.0013052395436721166
Slco3a1,3.8990035,0.5332252,0.00010968222685279249,0.0013278113971493296
Man2a1,3.8972433,1.0034168,0.00011279615878437087,0.0013570482102075055
Atp2b3,3.8963816,0.5140118,0.00010988069759192517,0.0013285575254296407
Rbms3,3.896068,0.94523996,0.00011260845545549977,0.0013564708362499348
Mical3,3.895405,0.5181123,0.00011091630400013272,0.001339410939722996
Kcnn3,3.8780062,0.7936552,0.00011978907974802738,0.0014270333438939852
Wdr11,3.8739643,0.81696326,0.00012199590376569883,0.0014479929457960514
Med12l,3.8736727,0.3663628,0.00012031737413433149,0.0014315703253311575
Ablim3,3.8626575,0.54399604,0.00012655685322088866,0.0014948181118267737
Prkag2,3.8624132,0.4007046,0.0001271652285250485,0.0014983582569777863
Upp2,3.8509407,0.39869136,0.00013082382109344672,0.0015340199021694134
Fgf10,3.850405,1.7678691,0.00014047257715703732,0.0016328279761348844
Nwd2,3.8465936,0.71126056,0.00013589594064767485,0.0015865025409855223
Map4k4,3.8445716,0.5406631,0.00013595325101451792,0.0015865025409855223
Dop1b,3.838197,0.67562145,0.00014050763581450548,0.0016328279761348844
Kcnk9,3.8336146,0.7315748,0.00014303296244481614,0.0016532226575913334
Zfp950,3.8334079,0.47743657,0.00014176344891708248,0.0016424598156753627
Ttc7b,3.8311312,0.45843092,0.00014282220696066572,0.0016527542400251532
Rab27a,3.8284276,0.81608874,0.00014615271446391975,0.0016872731328539798
Mdn1,3.8219156,0.57633835,0.00014920180375328264,0.0017163510813277502
Prkdc,3.8195581,0.7319763,0.00015191120602996117,0.0017413292790376543
Shisa9,3.8194442,0.28190735,0.00014819780237308418,0.0017088509064611336
Arhgap15,3.8133216,0.59670925,0.00015439735383382966,0.0017635810686737086
Limch1,3.8132722,0.34743312,0.00015243350252914226,0.00174525575006538
4732471J01Rik,3.8037603,0.50675756,0.00015876178879560267,0.0018070553428095033
Med13,3.8025684,0.42636675,0.0001594883374866009,0.0018131993778189792
Fgd4,3.7988398,0.41519845,0.00016242286468870422,0.0018379529059005003
Atxn2,3.7988205,0.48512182,0.0001619500254901663,0.001834740720518115
Ftx,3.7982864,0.3950985,0.0001618147835944086,0.001834740720518115
Gse1,3.796974,0.48373568,0.00016363218157350537,0.0018473312219734462
Shtn1,3.7915063,0.47010425,0.00016610692109433463,0.0018730918663239198
Abr,3.7910903,0.3147587,0.0001670051037847339,0.0018808169481091374
Ints11,3.7875004,1.3689705,0.00017638628402472881,0.0019706955484419934
Dmd,3.7863626,0.31456274,0.00016794366193749395,0.0018872280251749176
Zmym2,3.7832055,0.39218298,0.00017207311875871745,0.0019291661778618797
Tsga10,3.7743146,0.5031364,0.0001783875156450478,0.001988478059010068
Lrrfip1,3.7687087,0.47227222,0.00018219580786163657,0.002026276172426838
Mon2,3.7686553,0.5256168,0.00018266893997034733,0.002029213659235815
Pde7b,3.76205,0.40952075,0.00018647021339769656,0.0020596579088489604
Herc2,3.7618976,0.34651652,0.00018623478275795163,0.0020596579088489604
Ntn5,3.7593493,1.3750117,0.00019665126627125472,0.0021537416574098343
Zfp385b,3.7507215,0.6553455,0.00019676267897028766,0.0021537416574098343
Myo9b,3.7486162,0.73290277,0.00019979292470180562,0.002181990445365389
Ptprd,3.746094,0.15131566,0.0001950886346395214,0.002142664653523884
Sfswap,3.7449062,0.46031716,0.00020092355970630313,0.0021889334965024543
Scaper,3.742889,0.41900936,0.00020129052957600487,0.0021889334965024543
Rora,3.7402854,0.36358202,0.00020115317738107416,0.0021889334965024543
R3hdm1,3.7327645,0.24880923,0.00020743280761330025,0.002242722860932664
Kcnj6,3.7289016,0.30509958,0.00021138182493453492,0.0022752839670614187
Herc1,3.7255268,0.30830207,0.00021601091042464145,0.0023225359128602923
Cntnap5a,3.712534,0.26207414,0.00022422294003239803,0.0023949180690589138
Dicer1,3.7068536,0.5739764,0.00023221260947110074,0.00247209673832776
Ccnjl,3.6907144,0.6721154,0.0002500028242340209,0.002632621931115086
Ntng2,3.682937,0.6047195,0.000255903989089576,0.0026802285114031215
Glis3,3.6825664,0.3001677,0.0002519612176071675,0.0026475015819783436
Unc13b,3.6808908,0.78601116,0.0002593086616978852,0.0027100406850643355
Cdk14,3.6785743,0.26362073,0.00025638704305907986,0.0026823941821773776
Slc6a1,3.673532,0.79912794,0.00026613791597405117,0.0027689667937344266
Galnt14,3.6726768,0.5997744,0.0002663729514211509,0.0027689667937344266
Cacna1b,3.66849,0.4595733,0.0002685885199623965,0.002789011700871559
Ralgps1,3.664602,0.4974281,0.0002730561468251599,0.00282306179396993
Myo9a,3.6640244,0.32558823,0.00027176328699755724,0.0028129528288478502
Kcnd3,3.6627975,0.37857714,0.0002733214632126619,0.00282306179396993
Rb1cc1,3.6581118,0.36888576,0.00027961104179317187,0.002884247230511813
P3h2,3.65401,1.2801871,0.0002910388907200467,0.002980692605486217
Ehmt1,3.6523983,0.41256624,0.0002850727847079104,0.0029350706964253468
Tmem108,3.6492589,0.27776593,0.0002866825770083748,0.0029465000393129517
Bicdl1,3.6480339,0.5778839,0.0002915534233680235,0.0029828157929190097
Adcy2,3.6479118,0.30242914,0.0002891517813506433,0.0029644927614924984
Rptor,3.646714,0.48488787,0.0002923887591129129,0.00298821311813397
Nf1,3.6370523,0.40774623,0.000300136224891776,0.0030641667796785
Ano6,3.6344035,0.5243713,0.0003076339894346841,0.003113251445324944
Ntrk3,3.6298468,0.23060106,0.0003075687264259666,0.003113251445324944
Rab40c,3.6261723,0.58995706,0.000317687635537194,0.0031896889901040504
Rarb,3.6231759,1.1094711,0.0003277452503659413,0.0032737434524721444
Fubp1,3.622765,0.37399662,0.00031841370009147793,0.003193676254326611
Spag6l,3.6190643,0.77587533,0.0003292308173261383,0.0032852024721680135
Spon1,3.606812,0.4129072,0.0003381445115446813,0.0033534678882403586
Lmo7,3.5958982,0.3095236,0.0003480285767978829,0.003440946488931411
Zeb1,3.5947614,0.4296372,0.0003538534623555401,0.003487881488334963
Ptprr,3.593626,0.58911777,0.00035800692643678554,0.0035181065270999505
Gm12940,3.5910509,0.6123004,0.0003644580526042881,0.003567059710418381
Gm1043,3.5892634,0.65732956,0.0003649270287880044,0.003568052892751999
Dlc1,3.5832615,1.2486622,0.00038079613568893164,0.0036934562251786586
Frmpd3,3.5797107,1.6594142,0.0003885307514524982,0.0037563501675551493
Dnm3,3.5765612,0.4078164,0.00037718494939361063,0.003669427528720006
Kcnk13,3.574197,1.6667264,0.0003969512006580532,0.0038103890146104257
Uggt2,3.5710597,0.5291815,0.00038882808923606187,0.0037563501675551493
Chst11,3.5693676,0.5998611,0.00039267525925261795,0.0037822262818290354
