names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_1 (for_DEGs),mean_expr_Rest (for_DEGs)
Top2a,12.529802,7.2925105,5.1290267104299265e-36,8.708061548967929e-32,0.9701492537313433,0.014598540145985401,1.6519473,0.026544554
Diaph3,11.752919,5.0737348,6.822047226675729e-32,5.791235890725026e-28,0.9552238805970149,0.09245742092457421,1.6525255,0.11805737
Knl1,11.48442,8.032384,1.579917379726195e-30,8.941279090997112e-27,0.8805970149253731,0.009732360097323601,1.3201042,0.010425573
Kif11,11.217829,7.2295,3.333547242581817e-29,1.4149241271138523e-25,0.8656716417910447,0.009732360097323601,1.1764399,0.014834419
Smc4,10.434269,5.119054,1.7293978006088503e-25,5.872343171747412e-22,0.835820895522388,0.051094890510948905,1.1440314,0.059740108
Gm12610,10.2892885,6.1116476,7.875580310499826e-25,2.2285267085277673e-21,0.8059701492537313,0.0267639902676399,1.1975759,0.032889105
Sox6,10.205353,3.9985907,1.876373327588451e-24,4.0611550511375905e-21,0.9104477611940298,0.20924574209245742,2.045639,0.35156667
Mki67,10.203445,6.410471,1.9136082229414963e-24,4.0611550511375905e-21,0.7910447761194029,0.014598540145985401,0.9705667,0.019089716
Maml2,9.971668,2.9349754,2.0279356936397592e-23,3.825588022957315e-20,0.9850746268656716,0.45012165450121655,2.08275,0.65170354
Ptprz1,9.78472,3.0550644,1.3095682781481294e-22,2.2233850226398943e-19,0.9552238805970149,0.5328467153284672,2.4663765,0.83160377
Lockd,9.685523,5.790387,3.4742413795985393e-22,5.102442959938196e-19,0.7611940298507462,0.019464720194647202,1.0040057,0.030765599
Mis18bp1,9.681708,7.1171947,3.6063915372398603e-22,5.102442959938196e-19,0.746268656716418,0.012165450121654502,1.0017301,0.012334237
Kif23,9.606357,6.404711,7.516144111112366e-22,9.285299002688778e-19,0.746268656716418,0.0170316301703163,0.92740947,0.017873628
Neil3,9.604449,30.464174,7.656625399790488e-22,9.285299002688778e-19,0.7313432835820896,0.0,0.90876484,0.0
Npas3,9.497622,3.0766635,2.1473844531185005e-21,2.4305528830030602e-18,0.9402985074626866,0.44282238442822386,2.207118,0.6723599
Tpx2,9.312581,5.809283,1.2476247642013484e-20,1.3238858279131558e-17,0.7313432835820896,0.024330900243309004,0.94793135,0.027793305
Ect2,9.211477,6.1165247,3.216679259025343e-20,3.21251649763131e-17,0.7164179104477612,0.012165450121654502,0.81795526,0.01807994
Tmpo,9.195262,3.3671873,3.740814939997578e-20,3.528419780626605e-17,0.835820895522388,0.1411192214111922,0.9957018,0.15305711
Cenpf,9.034067,6.4038196,1.6540704115514096e-19,1.4780424972273596e-16,0.7014925373134329,0.012165450121654502,0.8194784,0.014879658
Anln,8.973023,5.9274287,2.884858257451644e-19,2.4489561747507007e-16,0.7014925373134329,0.019464720194647202,0.8296234,0.021014081
Qki,8.904825,2.0305524,5.3470253124262985e-19,4.3229426549701756e-16,0.9850746268656716,0.7591240875912408,2.487638,1.3084432
Rad51b,8.857612,4.3804717,8.174719558242103e-19,6.308654029992474e-16,0.7313432835820896,0.0535279805352798,0.92447096,0.070461616
Cep192,8.732184,2.8870907,2.4980032258094325e-18,1.8439608159909804e-15,0.835820895522388,0.1873479318734793,0.9388955,0.19102515
Hjurp,8.720262,2.9152386,2.775592964400661e-18,1.9635007228997674e-15,0.835820895522388,0.19951338199513383,0.973754,0.19757766
Kif4,8.569082,7.784773,1.0431326573400992e-17,7.084122502528082e-15,0.6567164179104478,0.004866180048661801,0.73271865,0.004888828
Kif15,8.543806,5.596601,1.2987216509979502e-17,8.480652381016614e-15,0.6716417910447762,0.019464720194647202,0.79275364,0.024687622
Cdca2,8.508514,6.4617906,1.7617562468839007e-17,1.1078184281331432e-14,0.6567164179104478,0.0072992700729927005,0.7302384,0.012128623
Smc2,8.486577,3.7219462,2.1281286000735078e-17,1.2904059775731433e-14,0.7313432835820896,0.09002433090024331,0.852264,0.09706037
Xylt1,8.480854,2.9336398,2.2354698518128426e-17,1.3087519704854635e-14,0.8656716417910447,0.34793187347931875,1.7052233,0.46330613
Ckap2,8.434117,5.814084,3.337126706401109e-17,1.888591240709268e-14,0.6567164179104478,0.012165450121654502,0.67563266,0.017011339
Cenpp,8.03256,3.5151746,9.545911251092156e-16,5.228080039388472e-13,0.7164179104477612,0.10948905109489052,0.9862992,0.137195
Prc1,7.9925003,5.4652276,1.3222922807017222e-15,6.829368667631788e-13,0.6268656716417911,0.0170316301703163,0.6299054,0.019667039
Lmnb1,7.9920235,2.4110053,1.3274188127685772e-15,6.829368667631788e-13,0.835820895522388,0.2141119221411192,0.88612026,0.23749363
Epn2,7.9719934,2.5868244,1.561353700007952e-15,7.796665623157356e-13,0.8507462686567164,0.38929440389294406,1.425892,0.42281288
G2e3,7.958163,2.5375104,1.7461238192056032e-15,8.470197200706494e-13,0.8208955223880597,0.23114355231143552,0.9968842,0.25812435
Efcab11,7.9462404,5.3530893,1.9225747776807524e-15,9.067076270962172e-13,0.6268656716417911,0.019464720194647202,0.6645154,0.022822255
Atad2,7.884719,3.9796784,3.1524391356446356e-15,1.4465435579722872e-12,0.6716417910447762,0.0851581508515815,0.8689923,0.08411978
2700099C18Rik,7.8708887,5.1675463,3.521307002955804e-15,1.5732829025311484e-12,0.6268656716417911,0.0340632603406326,0.67215556,0.02631829
Depdc1b,7.8627815,5.553083,3.7569662092269675e-15,1.6355326230834731e-12,0.6119402985074627,0.009732360097323601,0.56756014,0.01614044
Bora,7.812706,4.918973,5.597306907087866e-15,2.375776916713445e-12,0.6268656716417911,0.038929440389294405,0.67496926,0.031367302
Rbbp8,7.735447,3.7030423,1.0304051566580115e-14,4.2668826218877366e-12,0.6567164179104478,0.0681265206812652,0.6237307,0.06436895
Cenpe,7.7144628,6.6133637,1.2149273751290115e-14,4.911199279747704e-12,0.5970149253731343,0.009732360097323601,0.8010614,0.012463342
Zeb1,7.697771,1.5674071,1.3846005280554338e-14,5.466918084959339e-12,0.9850746268656716,0.8102189781021898,2.3495944,1.4348779
Aspm,7.6887097,6.171629,1.4862602595725148e-14,5.734937883414126e-12,0.5970149253731343,0.009732360097323601,0.7505931,0.015393904
Rtkn2,7.6338654,4.703809,2.278176090944442e-14,8.595305260456607e-12,0.6119402985074627,0.0267639902676399,0.59457725,0.03069221
Gpc5,7.61622,2.9620123,2.6121254116298212e-14,9.641014182315458e-12,0.8059701492537313,0.4233576642335766,2.1887796,0.70159525
Ndc80,7.600482,8.1514845,2.950299530228703e-14,1.0435455296713108e-11,0.582089552238806,0.004866180048661801,0.6021317,0.0029007634
Ckap2l,7.600482,7.551747,2.950299530228703e-14,1.0435455296713108e-11,0.582089552238806,0.0024330900243309003,0.46348083,0.0031374134
Kif24,7.538484,4.5495706,4.7546666697086674e-14,1.6474434840472193e-11,0.6119402985074627,0.038929440389294405,0.6512057,0.038445055
Nusap1,7.5298996,5.072287,5.077936908752166e-14,1.7242642567358856e-11,0.5970149253731343,0.021897810218978103,0.62583447,0.025524497
