names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Naaladl2,8.77478,0.72192883,1.7123748685206412e-18,2.0581033544749586e-14,1.0,1.6014774,2.019182
Gm11867,6.252817,1.0941269,4.031144019426617e-10,1.4194851941990026e-06,0.8367346938775511,0.2170207,0.4170118
Hivep2,6.1977315,0.43406755,5.728279533915498e-10,1.4194851941990026e-06,1.0,2.006537,2.2718506
Tenm2,5.7666264,0.48171803,8.087401231099376e-09,1.0509212568419796e-05,1.0,3.779223,4.10662
Tenm4,5.6289124,0.5110585,1.8134942358873203e-08,1.9814897473754276e-05,0.9877551020408163,2.03543,2.3499253
Gm28307,5.140327,1.1427062,2.74260871770111e-07,0.0001734916535686823,0.7306122448979592,0.1710266,0.3448878
Mir99ahg,5.07147,0.5088189,3.947547468224988e-07,0.00021566169554816422,1.0,2.246422,2.567166
Shank1,5.0086,0.57413566,5.482726679914619e-07,0.00027457038319122416,0.9428571428571428,0.6941774,0.9130273
Gm40841,4.923577,0.69600403,8.49764357470484e-07,0.00039281991586299025,0.9142857142857143,0.5383077,0.7679017
Meg3,4.8780713,0.2262799,1.0712812469625688e-06,0.00045984747525868266,1.0,4.2420197,4.3967743
Sec61a1,4.809813,0.9086328,1.5107143200879494e-06,0.0005857185617140989,0.8040816326530612,0.22279581,0.3842418
5031425E22Rik,4.672099,0.47359088,2.981370231553406e-06,0.0010297898981958392,0.963265306122449,0.7292482,0.91254383
Arntl,4.670902,0.735055,2.998805760616888e-06,0.0010297898981958392,0.8408163265306122,0.34595537,0.5235369
Rasgef1b,4.646353,0.70063317,3.3785538402555558e-06,0.0010749408039125144,0.9224489795918367,0.9401053,1.262925
Hecw2,4.645155,0.29850304,3.398211234107004e-06,0.0010749408039125144,0.9918367346938776,1.6839851,1.8555794
Gm5820,4.639766,1.2102897,3.4880348908052302e-06,0.0010749408039125144,0.6489795918367347,0.15681657,0.33134937
A830082K12Rik,4.630186,0.6331393,3.6533716376377116e-06,0.0010771836716723855,0.9469387755102041,0.78615683,1.0484701
Msra,4.6289887,0.40565377,3.6745594923510947e-06,0.0010771836716723855,0.9918367346938776,1.6258788,1.8576334
Arhgap15,4.569113,0.82380354,4.897927897948282e-06,0.0014016237001295334,0.8448979591836735,0.35976765,0.568962
ENSMUSG00000095041,4.5188174,0.65392166,6.218600265937713e-06,0.0016609190354734528,0.889795918367347,0.50418204,0.7088213
Efcab6,4.4110413,1.0186831,1.0287475888932419e-05,0.002575941098105807,0.6571428571428571,0.16781116,0.31494904
Miat,4.357153,0.49817044,1.3176513306819083e-05,0.003053887622224811,0.9510204081632653,0.7572774,0.95532465
Ffar1,4.3565545,2.5746577,1.3212593090580762e-05,0.003053887622224811,0.3836734693877551,0.01876527,0.10692047
Sh3rf1,4.3391905,0.6037903,1.4300861694946685e-05,0.003209117075028837,0.9224489795918367,0.6495443,0.8713038
Syt1,4.3140426,0.21260267,1.6029606535447537e-05,0.0034403543026704274,1.0,3.5377924,3.6811655
Mtus2,4.298475,0.44927508,1.7197738311965914e-05,0.003491817714053747,0.9836734693877551,1.0651287,1.2797748
Cnot3,4.295481,0.69427586,1.7431488713139598e-05,0.003491817714053747,0.8163265306122449,0.2991668,0.44742402
Bsn,4.2547655,0.49828696,2.0926808459838716e-05,0.004123267391455763,0.9387755102040817,0.69724125,0.8854708
Vrk2,4.137409,1.2454833,3.5124920203757056e-05,0.005863422443457723,0.563265306122449,0.12755236,0.27956796
St8sia5,4.120644,0.6357122,3.778146344260663e-05,0.006220485056393,0.8163265306122449,0.3717936,0.5304433
Fam219a,4.0601697,0.4423379,4.9037064502574944e-05,0.0075949579669395625,0.9346938775510204,0.6387377,0.7952038
Spred2,4.0589724,0.35574064,4.9289185574614014e-05,0.0075949579669395625,0.9551020408163265,0.87455136,1.0255694
C130071C03Rik,4.0158615,0.2923038,5.922898611368116e-05,0.008788557828399183,0.9959183673469387,1.7258337,1.8952485
Taok3,4.007479,0.47764283,6.137029221245769e-05,0.008995238318311328,0.8693877551020408,0.48787153,0.62895375
Ptpn1,4.004485,0.58092695,6.215265317520031e-05,0.009000153476057019,0.8653061224489796,0.36688927,0.5086232
Rhobtb2,4.000294,0.97737116,6.326383455482695e-05,0.009052000327553156,0.6489795918367347,0.14752533,0.27229744
