names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Emx1_Control (for_DEGs),mean_expr_Emx1_Mutant (for_DEGs)
Meg3,6.3022485,0.33840668,2.9335837570097876e-10,2.655773375220961e-06,1.0,4.3729115,4.6048365
Snhg14,5.9554563,0.39558193,2.5934751920605494e-09,1.1739365456862078e-05,1.0,2.87788,3.1384933
Kcnq1ot1,5.3265433,0.63357216,1.0009935143415848e-07,0.00022654985713335918,0.9938271604938271,1.8700247,2.2528489
Herc1,4.582346,0.43338022,4.5978886281437875e-06,0.004624965083398411,0.9506172839506173,1.5575106,1.8016951
Ttc14,4.4595623,0.5886706,8.212712383322885e-06,0.007434968520622207,0.9444444444444444,1.2548143,1.5624417
Sorbs1,4.383643,0.5169403,1.1671093107036643e-05,0.008818885992395373,0.9691358024691358,1.510938,1.800478
Snhg11,4.3752074,0.17817344,1.2131696698487453e-05,0.008818885992395373,1.0,3.4949567,3.614926
Ubash3b,4.3658347,0.8912206,1.2663815078000645e-05,0.008818885992395373,0.845679012345679,0.88926667,1.2970502
Huwe1,4.0724673,0.52319854,4.6517747988097156e-05,0.028075011502416237,0.9320987654320988,1.1594969,1.4218855
A230057D06Rik,4.045286,0.36163187,5.225924070056754e-05,0.02956893162888987,0.9876543209876543,2.3026645,2.53091
Mtor,3.865329,1.3147349,0.0001109395197374758,0.050216773609168416,0.5802469135802469,0.22297856,0.4832767
Hecw1,3.621637,0.7324189,0.00029274455388107854,0.08281926394641888,0.8950617283950617,0.8529548,1.1747154
Scn8a,3.5860207,0.49806473,0.00033576242088500006,0.0920057051297875,0.9444444444444444,1.2918848,1.5535042
Tafa5,3.5054147,0.9168776,0.00045589634831140653,0.11154674706116657,0.6790123456790124,0.4539431,0.73461825
Kazn,3.4838574,0.4337694,0.0004942426315877382,0.11634521703848108,0.9320987654320988,1.4055672,1.6404357
Dnajc13,3.4510527,0.7321548,0.0005584043625046344,0.12638086734386136,0.7777777777777778,0.5609904,0.8108578
mt-Co3,3.4135618,0.9483129,0.0006411963581988641,0.14157928367742237,0.7037037037037037,0.46689248,0.76462036
