names,scores,logfoldchanges,pvals,pvals_adj
Chrnb2,0.32097813,0.099426076,0.7482942024582564,0.849061322751584
Brap,0.32070252,0.05290349,0.748505707295444,0.849061322751584
Eif4ebp2,0.31980926,0.06364245,0.7491831897950555,0.8494894109803138
Gm56860,0.31950167,0.12384823,0.7494137554395771,0.8496657607732384
Nek7,0.31938547,0.053497747,0.7494983829957335,0.8496766310232969
Gm15943,0.3174782,0.14048813,0.7509461384702724,0.850674908031329
Pdia5,0.3172655,0.0633162,0.7511097849843807,0.850674908031329
Clcn7,0.3171571,0.062171854,0.7511907069142366,0.850674908031329
Dnah1,0.31669718,0.14113422,0.7515410943139895,0.8508848926024701
Lipo3,0.31596258,0.08579902,0.7520961679609088,0.8512579877870222
Garin2,0.31566057,0.12364619,0.7523298328131325,0.8513522583393064
Fdft1,0.31418875,0.07266839,0.7534436140983564,0.852360779093516
Deaf1,0.31401715,0.04544143,0.7535734772756524,0.8524188294897315
Ror1,0.31368333,0.03384286,0.7538219111183996,0.852581682623553
Wls,0.31340814,0.08714988,0.7540361369003998,0.8526866251995633
Gemin5,0.312821,0.059041284,0.7544836445287962,0.8531074802276373
Sema6a,0.3122654,0.06295649,0.7549033568225444,0.8533114863298376
Lrrk2,0.31218973,0.055598665,0.7549655100284653,0.8533114863298376
Adgra1,0.31183103,0.0644019,0.7552312421016605,0.8535266348255417
Clptm1,0.31171668,0.04833616,0.7553214960678115,0.8535434431113603
Tmem229a,0.31140777,0.14193872,0.7555592260755972,0.8537268852264233
Rbfox3,0.3110899,0.013880925,0.7558000166740166,0.8539137486329964
Gpr45,0.31089675,0.0320347,0.7559431407341556,0.8539902406996751
4921511I17Rik,0.30964342,0.11060694,0.7568998290673067,0.8549004253894378
Stc2,0.3089861,0.11299768,0.7573987522197538,0.8552399655967384
Map1s,0.3089465,0.05991085,0.7574270400957426,0.8552399655967384
Lap3,0.30788738,0.13412534,0.7582354580256856,0.8556436435342005
Gm43847,0.30787268,0.08892124,0.7582446447781183,0.8556436435342005
Alg12,0.30759585,0.09573664,0.7584571467444504,0.8557204336974304
Gm47523,0.30731407,0.12470984,0.7586674011122037,0.8558723705084669
4930500G05Rik,0.30690315,0.11271035,0.7589844887154268,0.8560595045049085
Apex2,0.30645037,0.028971955,0.7593258026789531,0.8563591696946001
Agap3,0.3061762,0.03542524,0.7595333646464323,0.8565079462096956
Ptcd1,0.3052137,0.09392045,0.7602707763968577,0.8569981086253479
Slc6a6,0.30371407,0.02695483,0.7614083966892665,0.8578534602699069
Lin9,0.30245233,0.09768868,0.7623725932808862,0.8585126676995998
Pcbp4,0.30219984,0.08111044,0.7625649800472251,0.8586439209501521
Prcd,0.30185285,0.118725695,0.7628334912003816,0.8587045488455617
Zfp410,0.3009894,0.05476394,0.7634837787754406,0.8590804757104555
Col5a1,0.2994431,0.12296177,0.7646674292568191,0.8599028592528062
Ptgs2os,0.29934368,0.1262315,0.7647413011137355,0.8599028592528062
Maf,0.2993071,0.09970917,0.7647669591227941,0.8599028592528062
Gm6994,0.29726806,0.07902482,0.7663243464226999,0.8608038538004661
Farp2,0.29711422,0.049761686,0.7664402911459902,0.8608038538004661
Bsn,0.29628834,0.02222704,0.7670718133512637,0.8610442060912139
Leng9,0.29621184,0.059819806,0.7671300848757543,0.8610442060912139
Cnnm3,0.29552844,0.055827003,0.7676506034722276,0.861543045209241
Gm27008,0.29534173,0.084180936,0.7677931015303949,0.8616079630368101
Ndrg3,0.29497734,0.025092129,0.7680721364792715,0.8616636526758451
Ctns,0.29479113,0.07046165,0.7682146581085098,0.8616636526758451
Tbc1d7,0.2933958,0.103485204,0.7692832307621787,0.8625006727847695
Abhd17b,0.291993,0.03453529,0.7703518427354474,0.8634468838811942
Gm960,0.29080054,0.067525245,0.7712648251787346,0.8640577436923729
Sdhb,0.28939024,0.048994143,0.7723449401898782,0.8647544504865017
Gm35339,0.28878874,0.06779381,0.7728052148560364,0.8650987096208502
1700019A02Rik,0.28846118,0.13317183,0.7730528745520358,0.8652904012013346
Lrfn4,0.288158,0.09629599,0.7732872645803507,0.8653816660252333
Rnaseh2b,0.28794652,0.090833254,0.7734466839591094,0.8654745333006222
Ddx55,0.28768277,0.051124483,0.7736486719905917,0.8655331368589355
Slc25a37,0.28733197,0.08843758,0.7739188107062325,0.8656944793285881
Ube4bos1,0.28715262,0.10682199,0.7740591919857103,0.8657321444936978
Sycp2,0.2868497,0.08545215,0.774282475092839,0.8658963422692558
4930525G20Rik,0.28620154,0.13092504,0.774785948537643,0.8661387420810254
Cnih4,0.28617018,0.058870107,0.7748068784449967,0.8661387420810254
Pwwp3a,0.28571594,0.068505436,0.7751556865191033,0.8661884771001486
Tfip11,0.28387284,0.12645164,0.7765667281915345,0.8672589739189746
Fitm2,0.2838664,0.099805035,0.7765732347049795,0.8672589739189746
Prox2,0.28363854,0.104449205,0.7767444332747814,0.8673184670141353
Tmem243,0.28272733,0.07731394,0.7774483816945139,0.8677228216783619
Aup1,0.28213948,0.08010426,0.7778982391007461,0.8681393417443078
Mroh1,0.2809782,0.061122842,0.7787864697976767,0.8686516323058688
Rhbdf1,0.2807615,0.10148507,0.7789535625062104,0.8687147586575682
Ppp6r2,0.28066206,0.022975175,0.7790276127712574,0.8687147586575682
Lrrc1,0.2792919,0.057471845,0.78007579463441,0.869455480130468
Rusf1,0.27822378,0.08534815,0.7808991806831608,0.8699450435729467
Fam229b,0.2779087,0.06762246,0.7811408868844285,0.8699694434840656
Mef2b,0.27790675,0.12487493,0.7811411406104094,0.8699694434840656
Zbtb5,0.27789524,0.08772243,0.7811515792548348,0.8699694434840656
Ankdd1a,0.27761614,0.07802024,0.781365046654513,0.8701215994560435
Arhgap42,0.27719054,0.070802234,0.7816875201956359,0.8703095173230271
Itpka,0.27698633,0.030098816,0.7818484839486678,0.870403144602376
Ntrk3,0.2757342,0.011810546,0.7828086457138878,0.8709026887442428
Gm20300,0.27466708,0.100004286,0.7836314349220559,0.8714455644885523
Kif5a,0.27411973,0.03478278,0.7840490853854838,0.8718243929902615
Atp8b2,0.27353877,0.065508224,0.7844939275106961,0.8720621187123122
Mbtps1,0.27261695,0.0379932,0.78520466617363,0.8726808436478223
Lyrm4,0.2714573,0.069934465,0.7860974930930384,0.8734159468445171
Rsph3a,0.26972094,0.06590487,0.7874300984898652,0.8742103152466657
Abca4,0.26959717,0.11313405,0.7875225991075102,0.8742272931072881
Sh3bgrl,0.26589653,0.042358704,0.7903730071722703,0.8764404238247808
Meaf6,0.26580355,0.0433561,0.7904450771084219,0.8764404238247808
Pou6f1,0.26550332,0.040197335,0.7906759130960445,0.876557264328321
Gm10649,0.2651856,0.024956489,0.7909198054000293,0.876557264328321
Rsf1os1,0.26211554,0.08556158,0.7932880541242799,0.8783139514531314
Pdp1,0.26109028,0.0445803,0.7940762963228679,0.8788315808096797
Lrig1,0.26032025,0.101960026,0.7946721246684619,0.8793191114649658
4930578G10Rik,0.2593928,0.019452168,0.7953835295306064,0.8800202955711409
Rngtt,0.25810266,0.021491487,0.7963785423111791,0.8806909106933765
1700084C06Rik,0.2575985,0.053638723,0.7967690500405357,0.8810367142196275
ENSMUSG00000121485,0.25311035,0.08444374,0.8002371522660047,0.8841808426139706
Gm14391,0.25181535,0.112632796,0.8012398089223822,0.8851277164512164
Zfp516,0.251758,0.04926866,0.8012816729252528,0.8851277164512164
Ints10,0.2504731,0.025706116,0.8022735199719757,0.8857393785728043
Zfp873,0.25031933,0.07185795,0.8023935050150186,0.8857854789202549
B130024G19Rik,0.24967678,0.07922463,0.8028865450814682,0.8860705994110589
Rgl2,0.24760856,0.05542244,0.8044884162139825,0.8870213636779132
Atp13a3,0.24665609,0.0259944,0.805225369384747,0.8874408076254127
Bend3,0.24619275,0.08027907,0.8055836133199754,0.8875764574897422
Arhgef7,0.24530321,0.02258535,0.8062739808551241,0.8881642460572595
Oma1,0.2451902,0.06487296,0.8063597606847368,0.8881723317347544
Alms1,0.24442779,0.039507896,0.8069484841122001,0.888475076390747
A330032B11Rik,0.24413453,0.06424134,0.8071754741615542,0.8885521965711917
Lipe,0.24230279,0.074595526,0.8085960306714091,0.8895970516218776
Noxred1,0.24110767,0.08468582,0.8095237070638903,0.8900987507364955
Kcnh4,0.24073571,0.08356731,0.8098109097113624,0.8901592513873724
C1galt1,0.24047554,0.050266214,0.8100113942782847,0.8902544824398247
Tmem11,0.2390488,0.06752512,0.8111179584394694,0.8907471793088277
Pnrc1,0.23814188,0.037680976,0.8118199887672389,0.8913252916524238
Tiparp,0.23751284,0.05783827,0.8123057674746541,0.8915267402943745
AA386476,0.23651002,0.08776276,0.8130868521200688,0.8920608920385475
Pcx,0.23636158,0.052597363,0.813199022133877,0.8920608920385475
Kcnh1,0.23596433,0.01570343,0.8135108599002115,0.89223009169412
Adcy10,0.2355982,0.067567684,0.8137919304404644,0.8924519155813442
Sirt5,0.23507755,0.0685712,0.8141984613649363,0.8926383789731965
Tbca,0.23473352,0.031193499,0.8144621125795017,0.8928409817734241
Ly6h,0.23404674,0.028820096,0.814997391325242,0.8933412838311438
Kcnd1,0.23333906,0.10076627,0.8155459650506246,0.8936830506404938
Parp11,0.23274337,0.045745123,0.8160076346789371,0.8941024237922978
Gm46430,0.23236832,0.09912822,0.8162992223328369,0.8942488481496432
Smarca4,0.23178558,0.020554103,0.8167516096903301,0.8942873640811942
Lrrc45,0.23177512,0.043495882,0.8167593745528584,0.8942873640811942
Ube2r2,0.23157957,0.0220438,0.8169136046382776,0.8942873640811942
Angpt2,0.23144275,0.105523564,0.8170191948834238,0.8942873640811942
Lamb1,0.23026513,0.034381118,0.8179329902471363,0.8946703331078346
Itga6,0.23010531,0.06389433,0.8180580084922898,0.894704030731015
2610507I01Rik,0.22781327,0.09176525,0.8198406978600121,0.8957884996496108
Gfra2,0.22736384,0.030186454,0.8201876614925527,0.896063880505377
Smim3,0.22608495,0.072095685,0.8211825519492228,0.8969949870462136
Dym,0.22586794,0.018066844,0.8213508620111902,0.8970057687647287
Ccdc6,0.22454496,0.03151094,0.822379912038739,0.8978784241061672
Fggy,0.22426094,0.042742696,0.8225993278600777,0.8979361987235767
Pex1,0.22300573,0.033321314,0.8235768729717728,0.8988299694129527
Cdc16,0.2226531,0.040672228,0.8238515522845766,0.8990430923783983
Gemin7,0.21831542,0.097758934,0.8272358639573687,0.9015875942343998
Arhgef17,0.21762398,0.035370283,0.827766308747798,0.9019243566157926
Ccdc14,0.21675949,0.08468694,0.8284407975984538,0.9024855831448232
Gm1992,0.21661337,0.061703887,0.8285513593307463,0.9025065529291324
Gm32834,0.21652962,0.04145135,0.8286194581163349,0.9025065529291324
Gm32786,0.21591763,0.08421335,0.8290956668389904,0.9027647115701402
Dtx2,0.21482927,0.06463216,0.8299426895109242,0.9033524780245404
Ncapg2,0.21471006,0.08889094,0.8300385557836705,0.9033524780245404
Slc6a11,0.21354383,0.053557463,0.8309475089461398,0.9039987167368505
A830018L16Rik,0.21278842,0.012130915,0.8315369454213981,0.9044661703176264
4930581F22Rik,0.212644,0.060699444,0.8316479544927099,0.904500027732298
Drg2,0.21153064,0.058453444,0.8325164987034995,0.9051345806602857
Dyrk3,0.2115249,0.063502915,0.832520251467017,0.9051345806602857
Mzf1,0.21121094,0.045986935,0.8327651580558414,0.9051345806602857
Mgrn1,0.21076468,0.02884684,0.8331148787950687,0.9051797153163113
Star,0.21055411,0.08762103,0.8332808817852375,0.9051797153163113
Trp53inp1,0.21052563,0.05602659,0.8333006547618331,0.9051797153163113
Leo1,0.21042852,0.079073265,0.8333774286346489,0.9051797153163113
Rab3gap2,0.20961112,0.023554644,0.8340135683109146,0.9056261236447731
Ccdc88c,0.2095452,0.053066257,0.8340676576001776,0.9056261236447731
Las1l,0.20937508,0.039622117,0.834199714199567,0.9056261236447731
Rrp1b,0.20937009,0.04685144,0.8342029912227311,0.9056261236447731
Pdia4,0.20921358,0.054550543,0.8343244384658868,0.9056711357251689
Ino80,0.20887055,0.018099384,0.8345916488016455,0.9057716930857852
Map7,0.20856227,0.016442636,0.8348335046387703,0.9057716930857852
Mcm9,0.20837672,0.04992804,0.8349770319199351,0.9057716930857852
Dennd6a,0.20807777,0.021130376,0.835212128996806,0.9059399307051283
1700110C19Rik,0.2076972,0.061182052,0.8355076331350065,0.9060539507049509
Amz2,0.20763467,0.034167625,0.8355573040061024,0.9060539507049509
Atad3a,0.2072048,0.04126583,0.8358920322558919,0.9062433436646365
Lzts3,0.20693941,0.031394273,0.8360999403463898,0.9063819650112179
Inhca,0.20683393,0.083901525,0.8361835258581231,0.9063857996641325
Lrsam1,0.20652637,0.06872827,0.8364217082409052,0.9064704251925507
Ndst4,0.20639612,0.021703117,0.8365220373359594,0.9064923943683671
Pgm5,0.20596696,0.07271158,0.8368600023039887,0.9066850833497334
Mrm3,0.20580673,0.07543865,0.8369860219911336,0.9067348571570614
Unc45a,0.20506553,0.044523835,0.8375624478117885,0.9069969554677604
Tube1,0.2049852,0.09295835,0.8376284697806562,0.9069969554677604
Ccdc91,0.20367645,0.037566617,0.838647165460704,0.9076633757420828
Abcg2,0.20338066,0.047111448,0.8388795059572728,0.907743945523146
Zfp933,0.20281425,0.030346582,0.8393235028464807,0.9079640797488011
Gm3510,0.20240745,0.045647424,0.8396407725250286,0.9080571269855455
Slc16a14,0.20233154,0.07326655,0.8396993683502775,0.9080571269855455
Dgcr6,0.20191012,0.054611627,0.8400259569582916,0.9080571269855455
Rapgef1,0.20174998,0.02077716,0.8401530824295591,0.9080571269855455
Peak1,0.2016758,0.0241285,0.8402114739404363,0.9080571269855455
9330020H09Rik,0.20121947,0.08990938,0.8405704840521104,0.9083584263143774
Spats1,0.20085117,0.07439278,0.8408573271046951,0.9084083116884326
Deptor,0.2001259,0.08377303,0.841422054338181,0.9087582908499832
Pnldc1,0.19920294,0.07486831,0.8421457194046078,0.9092796777742322
Otud3,0.19895361,0.054449305,0.8423406672440847,0.9093364755709024
Pofut2,0.1988892,0.084333315,0.8423887470141909,0.9093364755709024
Bola3,0.19854474,0.071493864,0.842659903621831,0.9094175500787139
Gm32618,0.19836377,0.0363842,0.8427996016936589,0.9094175500787139
Tbc1d22a,0.19806826,0.02654855,0.8430321630901448,0.9095429426078808
M5C1000I18Rik,0.19763853,0.07887481,0.8433687229718927,0.9096460325977083
Ybx3,0.1974179,0.033482283,0.8435412852604949,0.9096588545718651
Slc20a2,0.1971345,0.030367568,0.8437609884899204,0.909809129861096
Fam185a,0.19703187,0.03286944,0.843842664070648,0.909810558490949
Cdk5rap1,0.19603823,0.039390862,0.8446193506199855,0.9105612593611441
Tsen2,0.1954653,0.029824603,0.8450684849388219,0.9107940642756313
Nup155,0.1954544,0.033867054,0.8450766086090066,0.9107940642756313
A930007I19Rik,0.19435567,0.035295345,0.8459358705809752,0.911546618061323
Thop1,0.19408979,0.08360626,0.846144914857613,0.9116851147523791
Gm33524,0.19349065,0.051415823,0.8466133673705655,0.9121030598227319
Gcn1,0.19313161,0.024994643,0.8468947476505377,0.9122326129801217
Myrip,0.19264212,0.020335995,0.8472787304100975,0.9122990742139153
Slc48a1,0.19203378,0.042946097,0.8477561363592419,0.9125265468509637
Gm47644,0.1920094,0.074963264,0.8477738551652887,0.9125265468509637
Uggt2,0.19195981,0.019041235,0.8478123529870297,0.9125265468509637
Polr1a,0.19151019,0.029835105,0.8481642062333995,0.9127317341931935
Teddm2,0.19128494,0.084785044,0.8483391533944731,0.9128332446912115
Gramd1a,0.19097102,0.0342063,0.8485864836259753,0.9130126144143784
Wfs1,0.19073065,0.055842813,0.8487763923567444,0.9131109864014634
Gm56549,0.18986809,0.057653416,0.8494515517968895,0.9132510759703616
Gm12122,0.18973678,0.039155398,0.8495532454555845,0.9132510759703616
Gm26724,0.18917112,0.084019,0.8499992457800416,0.9135777370638264
Gm47270,0.1887999,0.072179615,0.8502869466112886,0.9137439647655861
Zbtb49,0.1881252,0.05221088,0.8508169612659998,0.9139361021169639
Gfus,0.1875644,0.054602716,0.8512557118670363,0.9142450639653363
Spag5,0.18667136,0.065808214,0.8519570446877515,0.9144667377949958
Abat,0.18649107,0.0332822,0.8520966425878226,0.9144696677336198
2810021J22Rik,0.1856548,0.06723129,0.852753281812142,0.9149744537059494
Ddx39a,0.18538436,0.06248866,0.852966872201008,0.9149881448493131
Trmt2a,0.18535903,0.048154455,0.8529856862391088,0.9149881448493131
Nol10,0.18532816,0.026564216,0.8530084656918969,0.9149881448493131
Fam216a,0.18452404,0.029463049,0.853640338807258,0.9155791944979239
Ablim1,0.183745,0.01352582,0.8542517166087596,0.9159859653601591
Olfm2,0.1835696,0.042058013,0.8543875767793455,0.9160335699150204
Coro2a,0.18292607,0.045010094,0.8548930371811376,0.9163018624037523
Aqp4,0.18284382,0.082420535,0.8549615098733236,0.9163018624037523
Ankrd44,0.18196629,0.04933887,0.8556471351535573,0.9166900109389396
Mvb12a,0.1818609,0.05248315,0.8557284655678347,0.9166900109389396
Pex7,0.18156494,0.03784032,0.8559610519614851,0.9167382340323792
Topors,0.18148988,0.04899582,0.85601892014265,0.9167382340323792
2310022B05Rik,0.18101303,0.071153834,0.8563936218709971,0.9168820896790186
Rnls,0.18052721,0.041453417,0.8567721091232557,0.9171007300134296
Hpcal1,0.18044399,0.036424506,0.8568408215854519,0.9171007300134296
Cfap300,0.17994563,0.026665889,0.8572313189644595,0.9171719006552561
Pcdhgc4,0.17939897,0.08089082,0.8576626478102066,0.9172917653984233
Coasy,0.1793499,0.068888836,0.8576995489365129,0.9172917653984233
Spg21,0.1790956,0.049538232,0.8578985325236923,0.917365670390572
Ifitm10,0.17814994,0.065149635,0.858641445027867,0.9179387936956184
1110046J04Rik,0.17686586,0.070657745,0.8596508731662349,0.9187189086230559
Gss,0.17591144,0.033238206,0.8603990972645034,0.9193165424622595
A530072M11Rik,0.1753614,0.076709166,0.8608357917937701,0.9193778221543916
Kif24,0.17466319,0.07935069,0.8613797054539696,0.919785213584996
Fkbp4,0.17434023,0.04348114,0.861631984382666,0.9199678415054151
Gm49961,0.17386247,0.056135513,0.8620111975219504,0.9201124424529642
Dido1,0.17328082,0.016995592,0.8624662593919811,0.9203285353410711
Efr3a,0.17318751,0.017357357,0.8625387633170931,0.9203285353410711
Fam151b,0.17220885,0.053094506,0.8633069682875874,0.9210614154263971
Wdr5,0.17166504,0.03703883,0.863735031789166,0.9214312949829213
Rsph10b,0.17101382,0.04761518,0.8642470061072587,0.921716949246726
Scaf1,0.17062575,0.03300325,0.8645517442998921,0.9219551140240797
Taf1a,0.17043224,0.03583493,0.864704683842974,0.9220051588521527
Eif2s1,0.17034419,0.031517405,0.8647738178653391,0.9220051588521527
Morc2b,0.16950345,0.027251128,0.8654347029323879,0.9222886721226755
Snap29,0.16896956,0.052509982,0.865855891429435,0.9225763197583441
Epm2a,0.16677827,0.0239806,0.8675769286033668,0.923789125688915
Plcg1,0.16627568,0.03030502,0.8679730214464076,0.9239971188592965
Tmem160,0.16610354,0.05516589,0.868109130100702,0.9239971188592965
Plcxd2,0.16607143,0.06773496,0.8681339267617862,0.9239971188592965
Tmem151b,0.16601251,0.047265004,0.868180283276875,0.9239971188592965
6030458C11Rik,0.16500078,0.030228648,0.8689776056016248,0.9246018254912849
Gm31152,0.16469559,0.057764657,0.8692176849619391,0.9247535325400766
Phactr2,0.16415526,0.038148887,0.8696412057698524,0.9251171902416421
Fcor,0.16377912,0.07459869,0.8699382796934594,0.9253462790952598
Masp2,0.1628688,0.064546615,0.8706544797686586,0.9258915091624847
Kdelr2,0.16266148,0.05875126,0.8708178711452472,0.9259339614027265
Plod3,0.16065042,0.053177528,0.8724018087322498,0.927013696401509
Sdhaf3,0.16013357,0.02733609,0.8728084715706137,0.9273538822927708
Mgat4b,0.15963444,0.03510705,0.873202447172543,0.9275983965976832
Rab23,0.15774974,0.037378963,0.8746868841009017,0.9289138612525333
Tmem143,0.15716249,0.056331284,0.8751465373908058,0.9291130942675696
Zdbf2,0.15688568,0.03900378,0.875366818833033,0.9291130942675696
Myo15a,0.15628693,0.070134014,0.8758391984802808,0.9295039583404606
Stn1,0.15621004,0.034617778,0.8758992524501205,0.9295039583404606
5530601H04Rik,0.1556868,0.02579823,0.8763107048252174,0.9297163458951131
Stradb,0.15564321,0.030827193,0.8763457175429252,0.9297163458951131
Gsap,0.15516137,0.06104183,0.8767256861945469,0.9299451938904781
Sord,0.15496679,0.053307,0.876879394413032,0.9300211111782278
Sil1,0.15455222,0.016474018,0.8772044610214174,0.9302787404837978
Fbxl9,0.15318982,0.039336823,0.8782804168066757,0.9309352192672931
Rab11fip3,0.15314794,0.01355366,0.8783126816107054,0.9309352192672931
Lrch3,0.15306452,0.014475966,0.8783783450554745,0.9309352192672931
Extl3,0.15268968,0.0201418,0.8786731308368163,0.9311385924628237
Ccbe1,0.15241711,0.013929517,0.8788872385547086,0.9311911857541841
Slc35f2,0.15176399,0.044542458,0.879403038787949,0.9314762028246909
Sbno2,0.14987727,0.036267396,0.8808922824351115,0.9327015443030209
Capn5,0.14957342,0.0501669,0.8811315652718534,0.9327835371702689
Asph,0.14833353,0.013437834,0.8821097769296065,0.9334901649959847
Tm2d1,0.1477316,0.024195522,0.8825840149520561,0.93363296104052
Pak6,0.1473815,0.021022312,0.8828602556483411,0.9338278070720379
Arhgap20os,0.14716578,0.052157182,0.8830320100500534,0.9338497503747287
D430019H16Rik,0.1458228,0.023242109,0.884091257575514,0.9344315606765188
Mterf1b,0.14569539,0.057355404,0.8841907802802574,0.9344495244645655
4930570B17Rik,0.14526805,0.060272682,0.8845284694380706,0.9346319391048221
Cacnb1,0.14360142,0.024634782,0.8858447216232308,0.9355119580615597
Fbxo16,0.14294301,0.030526668,0.8863630313657096,0.9359590230489536
Syt17,0.14269258,0.011312282,0.8865612480849898,0.9359937540388196
Slc30a5,0.14219153,0.020112826,0.8869571990902865,0.9362371926260198
Begain,0.14193563,0.03143755,0.8871596464607743,0.936363597769887
Rit1,0.1418295,0.04462403,0.887244219880308,0.936365579430024
Necab3,0.14170314,0.047267493,0.8873426110367311,0.9363821421033464
Mon1a,0.14127652,0.035503116,0.8876812463079666,0.9365225426014169
Hace1,0.14122102,0.010321742,0.8877237878425336,0.9365225426014169
Siah3,0.14084512,0.037100017,0.888020548751037,0.9366610781097338
Snx11,0.14073268,0.036128245,0.8881092962420771,0.9366674330615723
Sap30bp,0.1404769,0.023372667,0.888311873229778,0.936793828870334
Rasa3,0.13841428,0.020975072,0.8899406976127758,0.9381620444157397
Acad9,0.13792166,0.037184678,0.8903301537470572,0.9384852290893622
Abhd5,0.13762178,0.03846828,0.8905670351767512,0.9385793949500196
Tmem179,0.13759752,0.032293756,0.8905852706299576,0.9385793949500196
Arntl2,0.13691673,0.024277655,0.8911243023678097,0.9386643573833607
Klhdc1,0.13689491,0.025456624,0.8911412736364226,0.9386643573833607
Otud7a,0.13682416,0.0065264227,0.8911968703383223,0.9386643573833607
Dnhd1,0.13682307,0.028173257,0.8911986135583534,0.9386643573833607
Dab2ip,0.1364592,0.026853954,0.8914844692393109,0.9386643573833607
B830012L14Rik,0.1363575,0.015190457,0.8915658875685981,0.9386643573833607
Gm12592,0.13606156,0.039549302,0.8917997513643389,0.9386882942732196
D330050G23Rik,0.13525689,0.050081383,0.8924362852958183,0.938986969130783
Erich1,0.1349953,0.030022211,0.8926427499345373,0.9390870442728576
Gm56531,0.13438067,0.04561424,0.8931284491558121,0.9394250762636552
Fbln1,0.13437836,0.050460123,0.893129996112183,0.9394250762636552
4933400F21Rik,0.13371657,0.05826875,0.8936548064930259,0.9398897802266888
Hmgxb3,0.13296004,0.020823149,0.8942526934817311,0.9402565928399703
Gm17322,0.13252185,0.04475947,0.894598588846402,0.9403630228555468
U2af1,0.1323926,0.020579912,0.8947001586472986,0.9403630228555468
Fam219a,0.13226363,0.0129840495,0.8948027958269944,0.9403630228555468
Taf13,0.13220416,0.061776046,0.8948522097737805,0.9403630228555468
Zdhhc4,0.13158351,0.03785455,0.8953409807103743,0.940789339697807
Plekhh2,0.13106492,0.022845216,0.8957505527414755,0.9408572958026418
Hfm1,0.13097443,0.020679109,0.8958211168460903,0.9408572958026418
Zfp607a,0.13082242,0.05893791,0.8959428033020393,0.9408752026250368
Gm16124,0.13037708,0.026816547,0.896293395238734,0.9410582114759591
Ppfibp1,0.12989272,0.018841848,0.8966772978551729,0.9410582114759591
Pms2,0.12967168,0.026722493,0.8968527185976536,0.9411550818054895
Lix1l,0.12862809,0.029641023,0.8976772529206599,0.9415840236054315
Ttc19,0.1273463,0.01256315,0.8986923693640225,0.9424741778557773
Cdkn2aip,0.12601022,0.04256362,0.8997503028447089,0.9433215443620963
1700087I21Rik,0.12573695,0.014853325,0.8999645481586777,0.9433263441631125
Rarg,0.12537172,0.054446828,0.9002547447696365,0.9433263441631125
Park7,0.12428082,0.024198571,0.9011184441136528,0.9439061650329815
Tmem128,0.1240299,0.03660624,0.9013162370602936,0.9440018270496443
Rassf1,0.1232183,0.033298105,0.9019609207588251,0.9444326664877924
Ppa1,0.123121865,0.02646654,0.902036251391024,0.9444326664877924
Tnip2,0.12308895,0.017004464,0.9020612283021704,0.9444326664877924
Ak3,0.12296989,0.033065867,0.9021553392250724,0.9444438707512477
Jak1,0.12275087,0.012983496,0.902329416992525,0.9445387804942554
Zfp276,0.12228065,0.035598285,0.9027013477121204,0.9447101739509185
Gm31087,0.12222642,0.036925673,0.9027434498056115,0.9447101739509185
Ptcd2,0.120005324,0.03237524,0.9045033182211605,0.9462020576698263
Phykpl,0.11937744,0.031671893,0.9049996226128252,0.9466337853898401
Hs6st3,0.118945494,0.009095168,0.905341422558833,0.9469038359166512
Drc1,0.1184432,0.029135186,0.9057398096589284,0.9470580722844258
Nab1,0.118097425,0.019525234,0.9060141282661963,0.9471900986190825
Dcp1b,0.11807361,0.013875865,0.906033379682353,0.9471900986190825
Pgm3,0.11782419,0.046382584,0.9062307713432762,0.9472144990499898
Itgb3bp,0.116675176,0.021268938,0.9071406282842843,0.9478225831930379
Nme5,0.115738906,0.027186194,0.9078824478379486,0.9484226364857544
Prim2,0.11547932,0.02510728,0.9080878669010062,0.9485497155830344
Acss2,0.11516699,0.014725491,0.9083360427600116,0.948661972742436
Dynlt1a,0.114456184,0.037414644,0.9088987973318154,0.9490465771106738
Iqce,0.11374124,0.016154606,0.909466067494537,0.9494637914660374
9430038I01Rik,0.11246102,0.0454043,0.9104787790446286,0.9499955045265692
B3gntl1,0.111842886,0.021191265,0.9109702817576129,0.9503425206241334
Afap1l1,0.11170413,0.047469538,0.9110779330348296,0.9503425206241334
Prxl2b,0.111254595,0.048429538,0.9114377807920112,0.9505314431012599
Tjap1,0.10983019,0.02616783,0.9125653452142425,0.951471215825126
Gm56501,0.109531,0.03741395,0.9128037080197643,0.9516321136090407
Zbtb46,0.10920972,0.039542302,0.9130579612268281,0.9517446805611834
Stk26,0.10918213,0.02458925,0.9130797902442935,0.9517446805611834
Lmnb2,0.10883869,0.035319865,0.9133523425025909,0.9519411426874849
1500026H17Rik,0.107411936,0.038147345,0.9144842535512872,0.9528813659952922
9630028H03Rik,0.107074864,0.022470996,0.9147505229909301,0.953006772077653
Fhod3,0.10631669,0.025827471,0.9153510411202914,0.9533222809607304
Ccdc124,0.10608367,0.032107573,0.9155374629580353,0.953428740280864
Nufip1,0.10541814,0.019890336,0.916065597870793,0.9538576605708368
Inca1,0.104063876,0.04494001,0.9171393401498457,0.9543791379082391
Ecm2,0.103596374,0.02389935,0.917509246990291,0.9545164648723874
1810024B03Rik,0.10279115,0.044202156,0.9181487756460152,0.9550056846935809
Tctn3,0.10247269,0.024165232,0.9184012099821958,0.9550056846935809
Iqub,0.10224382,0.031585984,0.9185830810495048,0.9551070915264961
