names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,mean_expr_Nestin_Control (for_DEGs),mean_expr_Nestin_Mutant (for_DEGs)
Disp3,-2.405062,-0.26372275,0.01616972702834656,0.049892720097756575,0.24680851063829787,0.15083982,0.12717049
Fundc1,-2.405112,-0.35848346,0.016167504092461357,0.049892720097756575,0.14893617021276595,0.07987196,0.062838085
Masp1,-2.4056647,-0.34258005,0.016143069519127494,0.049863406882428934,0.15829787234042553,0.09578852,0.076292306
Parp2,-2.405715,-0.34972006,0.016140849804617916,0.049863406882428934,0.15574468085106383,0.0828792,0.06560935
Ankrd34b,-2.4070213,-0.4165248,0.01608323131297084,0.049751999908436255,0.1225531914893617,0.071848676,0.054310128
Dusp7,-2.407775,-0.28623503,0.01605007218556525,0.04969349272838471,0.14468085106382977,0.06988139,0.057660446
Glo1,-2.4085789,-0.37852392,0.016014768706969818,0.049598861946859765,0.13617021276595745,0.07746256,0.060111266
Gpatch4,-2.4122465,-0.33791736,0.01585456146927357,0.04924843745204747,0.1574468085106383,0.085026145,0.06785855
Pdxp,-2.4137537,-0.41225046,0.015789132587935673,0.04908891043753619,0.12,0.06975003,0.052862696
Casp9,-2.418426,-0.30738488,0.015587809859228365,0.04859291932583403,0.1225531914893617,0.06750192,0.05489706
Meis3,-2.4215913,-0.4635761,0.015452716491835725,0.048264707281984995,0.1174468085106383,0.06785364,0.049660616
Snu13,-2.4226966,-0.6724294,0.015405784364547488,0.048154579861107966,0.09957446808510638,0.06750285,0.042884044
Spns1,-2.4251585,-0.29752088,0.015301704386656654,0.047929463156648276,0.18893617021276596,0.0973501,0.079912774
Atox1,-2.429429,-0.38946745,0.015122625213092598,0.04758764232027881,0.08425531914893616,0.054361224,0.041764308
Nrsn2,-2.4299817,-0.40061435,0.015099585674097844,0.04758764232027881,0.12936170212765957,0.07873487,0.060206085
Hccs,-2.4314387,-0.25475955,0.01503899319314591,0.047490363236654176,0.15659574468085105,0.07905662,0.06667592
Tmem35a,-2.4329963,-0.47259235,0.014974458856566144,0.047372343389953046,0.17361702127659576,0.103436016,0.0756034
Gm38505,-2.4340513,-0.4450951,0.014930880771518338,0.047290484013822354,0.12680851063829787,0.10088666,0.07508143
Mme,-2.435006,-0.34308925,0.014891549295929065,0.04720995558373149,0.2178723404255319,0.15431294,0.12358065
2810001G20Rik,-2.43586,-0.30037853,0.01485643538541417,0.04711290797223009,0.12851063829787235,0.069540516,0.05683336
Sass6,-2.4360106,-0.47750688,0.014850246392131226,0.0471075563787976,0.13872340425531915,0.08669815,0.06301903
Cables2,-2.4372668,-0.30455774,0.014798759736784708,0.047029766366672325,0.1225531914893617,0.06286601,0.051202547
Tgfa,-2.4386735,-0.50297767,0.014741281499461795,0.04687557304523479,0.1174468085106383,0.06981043,0.04976288
Hras,-2.4391758,-0.36441076,0.014720801292473686,0.046850724668192636,0.11914893617021277,0.06731621,0.05267827
Brix1,-2.4403818,-0.413545,0.014671751084430513,0.04673968800565155,0.18382978723404256,0.096849225,0.07357538
Rab9b,-2.4419894,-0.43855375,0.014606574937681374,0.04661349503468464,0.11319148936170213,0.061655205,0.04585778
Snx17,-2.4469633,-0.51003516,0.014406549773484767,0.0461194687609416,0.10893617021276596,0.063226394,0.044812284
Adora1,-2.4495256,-0.3153991,0.014304452396592041,0.04586277399826461,0.2578723404255319,0.13938378,0.11350267
Zfhx4,-2.449576,-0.47966585,0.014302456883732606,0.04586277399826461,0.24851063829787234,0.1926249,0.14179578
Dazap2,-2.4524395,-0.4760836,0.014189117807448477,0.045618776606742954,0.13361702127659575,0.07581088,0.05507665
4732491K20Rik,-2.4530928,-0.5670242,0.014163379796117821,0.04557803492200892,0.0902127659574468,0.05224109,0.035560627
Dpp3,-2.4539468,-0.26830167,0.014129784561013454,0.04552592223861016,0.16851063829787233,0.08519363,0.07123777
Ndufs6,-2.4541981,-0.5471111,0.014119917001434662,0.045508140258704574,0.1072340425531915,0.07231037,0.050048057
BC024063,-2.454399,-0.5531212,0.014112027332678604,0.0454967239791995,0.11574468085106383,0.067469,0.046472993
Peg13,-2.4552531,-0.351362,0.014078539625942176,0.04541674389194972,0.13446808510638297,0.076695874,0.06060867
Mrpl17,-2.455856,-0.88315713,0.014054943488614382,0.04535460487460669,0.07914893617021276,0.05636768,0.03095507
Pigc,-2.457514,-0.8847635,0.01399023399289803,0.045221827975826336,0.09191489361702128,0.057239812,0.031405736
Cyc1,-2.4578154,-0.3151576,0.01397849692549479,0.04521181563909352,0.1302127659574468,0.07491427,0.06064924
Ckap4,-2.4588706,-0.2778525,0.01393748561050428,0.04512864694119037,0.16936170212765958,0.09351956,0.07775574
Pigs,-2.4590716,-0.27278483,0.013929685985794377,0.04511735185432936,0.17446808510638298,0.090548925,0.075522296
