names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA2-FC-IG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Eml4,-3.0120642,-0.46284702,0.0025947769773532296,0.03956910608395387,0.5882352941176471,0.6354887543252595,0.53755474,0.683635
Nos1,-3.0124738,-0.7965535,0.0025912787826530763,0.03953870578642145,0.0962566844919786,0.22325547866205306,0.085360564,0.14390877
Marcks,-3.0127695,-0.5394264,0.002588754991083222,0.03953870578642145,0.37967914438502676,0.4736159169550173,0.3435198,0.46734354
Atf7,-3.0147033,-0.4963739,0.002572308591141231,0.039338606627185475,0.5721925133689839,0.615916955017301,0.48319155,0.62933314
Mthfs,-3.01529,-1.3671546,0.0025673355596976394,0.039284912579200214,0.1711229946524064,0.28737745098039214,0.08211961,0.19948864
Cep70,-3.0168962,-0.6388549,0.0025537721003000046,0.03913778210371846,0.31016042780748665,0.3994377162629758,0.18198907,0.2706364
Abcd2,-3.0181794,-2.8586657,0.0025429838244829107,0.039001127490785284,0.06417112299465241,0.18558967704728951,0.019539993,0.13376655
Pura,-3.0188117,-0.3140359,0.002537681549980584,0.0389449591260309,0.5882352941176471,0.6387326989619377,0.5603142,0.6595421
Gpsm1,-3.0196035,-2.2882931,0.00253105842235568,0.03888481407015273,0.06951871657754011,0.19243800461361016,0.023059776,0.107912965
Syt14,-3.0237894,-0.41471753,0.0024963016487960926,0.03839474831319462,0.5721925133689839,0.6082756632064591,0.5306295,0.65914077
Kitl,-3.0271244,-1.33994,0.0024689227075600883,0.038082636711905614,0.1711229946524064,0.28125,0.09722821,0.22990991
Armh3,-3.0274339,-0.4924642,0.0024663967565671523,0.03806552604765042,0.5401069518716578,0.572520184544406,0.40060335,0.5266138
Slc8a3,-3.0276248,-0.8980301,0.002464837791909146,0.03806332843022917,0.3422459893048128,0.42283016147635527,0.21589252,0.37090817
Il18,-3.0281892,-2.564671,0.0024602403935731426,0.03804521699901367,0.0481283422459893,0.17383938869665513,0.026246645,0.1461211
Ccnyl1,-3.028394,-1.351766,0.0024585739242925634,0.03804521699901367,0.20320855614973263,0.3084991349480969,0.08257634,0.19860604
Gm16168,-3.028958,-2.1346164,0.0024539872188498956,0.038004977850430374,0.08021390374331551,0.20397202998846597,0.059342068,0.23781165
Dock1,-3.0298226,-1.613773,0.0024469743918811033,0.037918224861502446,0.17647058823529413,0.2866926182237601,0.119139105,0.3273134
E230029C05Rik,-3.0301592,-1.2337526,0.002444248046295684,0.037897833239448946,0.22459893048128343,0.3347029988465975,0.120846905,0.26397127
Wipf1,-3.0306642,-1.8618413,0.0024401637398203334,0.03785635085968381,0.10695187165775401,0.2265354671280277,0.072671,0.24214073
Lama2,-3.0318928,-1.9025705,0.0024302550006885244,0.03774621495289055,0.10160427807486631,0.2233275663206459,0.083823346,0.28285098
Lin28b,-3.0381217,-0.8829052,0.002380578392409728,0.03706033685055005,0.1711229946524064,0.30038927335640137,0.12919343,0.22659197
Xiap,-3.0391681,-0.7662995,0.0023723242284766216,0.03695324754734309,0.3689839572192513,0.44925028835063435,0.22796682,0.36151668
Dlx6os1,-3.0409381,-1.861864,0.0023584235380485394,0.03675802811332034,0.1711229946524064,0.2794838523644752,0.1288387,0.40533486
Tnik,-3.0422757,-0.26950955,0.0023479671443027332,0.03663755933067041,0.7807486631016043,0.8187355824682814,1.5357184,1.6851531
Lpgat1,-3.045538,-0.4424499,0.0023226441093427076,0.03628456233606893,0.6417112299465241,0.6572592272202998,0.59435475,0.74348104
E430024P14Rik,-3.0481951,-2.436284,0.002302203473828913,0.03600710555400633,0.053475935828877004,0.17978662053056516,0.019825501,0.10289555
Pacrg,-3.0521626,-0.6132206,0.002271989076429607,0.03559670348901664,0.5133689839572193,0.5499207035755479,0.39198315,0.5504931
Syt10,-3.0530546,-1.3608475,0.0022652479653441256,0.03559670348901664,0.06951871657754011,0.19640282583621685,0.05153356,0.12736057
Pde11a,-3.0532684,-2.2982228,0.002263634200663991,0.03559670348901664,0.0748663101604278,0.1969074394463668,0.043890156,0.1994096
Zfp941,-3.0532866,-1.9321249,0.0022634969076350928,0.03559670348901664,0.0855614973262032,0.20999134948096887,0.03178254,0.1162133
Zfp516,-3.0537188,-1.9250065,0.0022602384395694402,0.03559670348901664,0.0748663101604278,0.19989907727797002,0.033733513,0.12246919
Tjp2,-3.054565,-2.152228,0.002253871143299654,0.03551995168355525,0.0855614973262032,0.21031574394463667,0.040624253,0.16915077
Ptpn14,-3.0567217,-3.7360058,0.0022377190428317616,0.03528609781742338,0.03208556149732621,0.15794405997693195,0.00718805,0.09177842
Afdn,-3.0570676,-0.35814354,0.0022351391433135252,0.035266112026326735,0.6524064171122995,0.6853373702422145,0.70514154,0.83841777
N4bp2,-3.060603,-1.4419191,0.002208919002384673,0.034893388356305795,0.0962566844919786,0.2233275663206459,0.055532508,0.14422147
Lrch1,-3.0612898,-0.5521576,0.0022038562857824018,0.03483389317586655,0.5561497326203209,0.6059688581314879,0.4742676,0.63646686
Kcnh3,-3.0622864,-1.4105932,0.0021965325655419216,0.03475902828981828,0.10695187165775401,0.22941897347174164,0.049924217,0.12759328
Rnf144b,-3.062291,-1.5530539,0.0021964991751194625,0.03475902828981828,0.06951871657754011,0.1958982122260669,0.048028544,0.13485715
Stxbp3,-3.0663402,-1.4842434,0.0021669654824991486,0.034351836291889155,0.13368983957219252,0.25457756632064593,0.072517835,0.19096793
Ifitm10,-3.0675278,-4.6749563,0.0021583737693020755,0.03425605622040565,0.0106951871657754,0.1403186274509804,0.0045538996,0.110282704
Il1rap,-3.0687973,-0.54394794,0.002149224068484302,0.03413099924360118,0.6524064171122995,0.6409313725490197,0.7092353,0.918387
Vmn2r85,-3.0693386,-2.5013893,0.002145332337668868,0.03408934353232553,0.0427807486631016,0.17102797001153403,0.015487858,0.084690034
Gm35835,-3.0704715,-3.0382526,0.0021372100323718193,0.033980374893390994,0.026737967914438502,0.15603373702422146,0.010790012,0.08536968
Eya1,-3.0737522,-2.2229843,0.0021138499950766236,0.03364878517044365,0.0427807486631016,0.17138840830449828,0.036529403,0.16015588
Rdx,-3.075827,-0.81351924,0.0020991969437923245,0.03345517311963212,0.3315508021390374,0.4234789504036909,0.21582551,0.35301703
Tspan2,-3.0776923,-1.4075813,0.0020861016486504384,0.03326620255147613,0.13903743315508021,0.25980392156862747,0.11148332,0.2722179
Rasgrf1,-3.0781655,-0.28358734,0.002082791850606459,0.03323314550225389,0.7379679144385026,0.7500720876585929,1.126563,1.263545
Scn3a,-3.0809093,-0.39841014,0.0020636961306698337,0.032948018437966985,0.6417112299465241,0.6381920415224913,0.6089605,0.7444164
Dach1,-3.081519,-1.3848159,0.002059474507916861,0.032900166484973875,0.09090909090909091,0.22040801614763553,0.086675316,0.21223773
Ep400,-3.0821466,-0.56406283,0.002055135148789871,0.03285037563830091,0.5133689839572193,0.5850273933102653,0.39233866,0.5366663
Chd6,-3.0864236,-0.36671165,0.002025799651761028,0.03240073609691596,0.6737967914438503,0.7227148212226067,0.75691503,0.89983845
Zdhhc20,-3.0889397,-0.47011942,0.002008721660524397,0.032165882609231554,0.6042780748663101,0.6481761822376009,0.5427412,0.69232327
Slc4a10,-3.089413,-0.26642686,0.002005524685120036,0.032148115271601406,0.7540106951871658,0.7745098039215687,1.2610835,1.3967961
Mal2,-3.0926387,-0.7450087,0.0019838540493552297,0.0318435832175478,0.2887700534759358,0.38347029988465975,0.17950572,0.28483415
Cd200,-3.0956328,-0.69728434,0.0019639347413169077,0.031561558910996,0.18716577540106952,0.31055363321799306,0.13188842,0.20587043
Slc25a27,-3.0964608,-0.6183029,0.0019584576526682504,0.031492374103648045,0.45454545454545453,0.5116782006920415,0.29205766,0.4191473
Phc2,-3.097093,-0.4499533,0.0019542840498827712,0.03144407929362279,0.5828877005347594,0.5929930795847751,0.4496241,0.5740869
Hnrnpa2b1,-3.0978713,-0.34526896,0.0019491608197660872,0.0313804381228968,0.6310160427807486,0.6740916955017301,0.6234138,0.7415775
Dcbld2,-3.0989952,-1.4650328,0.0019417823653814818,0.03128039098189473,0.1497326203208556,0.27101355247981546,0.06700438,0.17505929
Vstm2b,-3.1055925,-1.578403,0.0018989822597310338,0.030627643048603166,0.10160427807486631,0.22646337946943484,0.048068833,0.13720092
Plpp4,-3.1096191,-2.5504375,0.0018732870141475583,0.030260716262511277,0.026737967914438502,0.158628892733564,0.021947687,0.1222121
Phyhipl,-3.1132956,-0.6544611,0.0018501067082599479,0.029911171631134055,0.39037433155080214,0.4726427335640138,0.29369655,0.43005103
Prrc1,-3.1139824,-2.0535328,0.0018458040824843377,0.0298775636725025,0.08021390374331551,0.20775663206459055,0.030004578,0.11906477
Elf1,-3.1156979,-3.1283102,0.001835101864961942,0.029722234545827234,0.058823529411764705,0.18483275663206458,0.019900624,0.1619115
Tbc1d22a,-3.1203434,-0.9325446,0.0018064035363884196,0.02929273568060159,0.29411764705882354,0.39349048442906576,0.15537894,0.27827016
Igsf9b,-3.1218994,-0.9589514,0.0017968831850221517,0.029155948781126335,0.32085561497326204,0.4057814302191465,0.17960909,0.3238655
B230208B08Rik,-3.1241472,-3.0033772,0.0017832129652822235,0.028969124774566715,0.03208556149732621,0.1625937139561707,0.010320622,0.07990778
Eefsec,-3.1243517,-0.68799466,0.0017819724651231058,0.028969124774566715,0.4117647058823529,0.49715253748558247,0.2687912,0.4033407
Dync2h1,-3.1271865,-0.39568308,0.001764879745775366,0.028740799253929746,0.6256684491978609,0.6458693771626297,0.5784329,0.70823747
Lhfp,-3.1310585,-1.4871655,0.0017417751044426293,0.02841620950599481,0.1443850267379679,0.26499423298731256,0.08600161,0.22455488
Jam3,-3.132528,-0.8974119,0.0017330787129358673,0.02829150973061164,0.32620320855614976,0.42214532871972316,0.20017865,0.3455867
Rgs8,-3.1330285,-2.700345,0.0017301262195573046,0.028260481166872204,0.058823529411764705,0.18569780853517878,0.016289653,0.101421416
Fmn1,-3.135572,-0.64442265,0.0017151935361196316,0.028033607247892032,0.5080213903743316,0.5306372549019608,0.4051402,0.5770591
Rsf1,-3.1361861,-0.359708,0.0017116050671498084,0.02800903054465003,0.6577540106951871,0.6867791234140715,0.65915143,0.78727007
Arnt,-3.1369278,-0.60191834,0.0017072815251976473,0.027955304437575126,0.49732620320855614,0.5385308535178778,0.32593593,0.46047288
Uxs1,-3.1388297,-0.57092947,0.0016962400274525347,0.027825378228113314,0.4117647058823529,0.49693627450980393,0.2823468,0.3951587
Gatm,-3.1394439,-1.8582852,0.0016926880501486239,0.02778407324831614,0.10160427807486631,0.2267156862745098,0.06518934,0.21852149
Sh3gl2,-3.1407907,-0.33229443,0.0016849239449911347,0.02767353692048398,0.7272727272727273,0.7132352941176471,0.9457541,1.0928103
Acvr1c,-3.1430066,-2.505623,0.0016722211511177555,0.02749852039812368,0.058823529411764705,0.1877883506343714,0.02179595,0.11790467
Snrnp48,-3.143216,-0.78107744,0.0016710258633411035,0.02749569194609642,0.29411764705882354,0.3987528835063437,0.17107636,0.2781045
4833422C13Rik,-3.1448584,-2.3812015,0.0016616727071023043,0.027375319215106633,0.053475935828877004,0.18400374855824683,0.021164436,0.10565271
Kcng1,-3.1464145,-1.6794993,0.0016528562773692106,0.02726350409632332,0.0855614973262032,0.21327133794694347,0.040177904,0.12338255
Med12l,-3.15773,-0.37672657,0.0015900270818535154,0.026291709347325515,0.6684491978609626,0.698709630911188,0.7806206,0.93049926
Cdkl1,-3.1595318,-1.6632463,0.0015802282800570881,0.026145772096757364,0.10160427807486631,0.2306805074971165,0.042602785,0.12914105
Nnat,-3.159732,-1.0050567,0.0015791429630711803,0.026143913381221573,0.22994652406417113,0.3432453863898501,0.18498674,0.34205136
Doc2b,-3.1611426,-1.7713048,0.0015715158409194264,0.026033681039152275,0.058823529411764705,0.19110438292964244,0.034621015,0.113554455
Fgf12,-3.1640136,-0.40849602,0.0015560956377322639,0.02584195907655496,0.7754010695187166,0.8557886389850058,1.932832,2.1796358
Plppr1,-3.1685998,-0.8261997,0.00153175123860216,0.025500716097422577,0.37433155080213903,0.4607122260668973,0.28497097,0.4603338
Cdyl2,-3.1690958,-0.9979631,0.0015291398837479224,0.02547302459783427,0.2620320855614973,0.3711433102652826,0.14337638,0.26841792
Hnrnpm,-3.1827638,-0.55114716,0.0014587657887900267,0.024376266632330855,0.5294117647058824,0.5798731257208766,0.38903424,0.5287484
Gm5087,-3.1861124,-2.162035,0.001441985066835124,0.024110851739800737,0.026737967914438502,0.16266580161476354,0.027398406,0.11717454
Kcnk13,-3.1863854,-3.2158833,0.001440624947174354,0.024103108549548502,0.03208556149732621,0.16529700115340254,0.016975215,0.14761674
Caln1,-3.1866949,-0.35657635,0.0014390849078214987,0.02409234359698671,0.7272727272727273,0.7029628027681661,1.0291653,1.1948473
Rhobtb2,-3.1879234,-1.2471436,0.0014329850087973133,0.024035148056419355,0.23529411764705882,0.3391363898500577,0.097632095,0.21788242
Helz,-3.1882737,-0.44179764,0.0014312497809313793,0.024021037859853944,0.5721925133689839,0.6239547289504037,0.5000341,0.63192785
Fbxl3,-3.1884604,-0.6995396,0.0014303266189045242,0.024020547656227853,0.3155080213903743,0.4185409457900807,0.19712858,0.30296543
Pou2f1,-3.1920502,-0.49552917,0.00141266795501294,0.023768558516717407,0.6042780748663101,0.6372549019607843,0.52075666,0.67464685
Taf15,-3.1926234,-0.4539665,0.0014098666248957591,0.02373628835272497,0.6203208556149733,0.6588451557093425,0.5484868,0.6935567
Rasa2,-3.1927917,-0.65794146,0.0014090449854500756,0.02373628835272497,0.45454545454545453,0.5354671280276817,0.332139,0.48340264
Map4k5,-3.194953,-0.5031642,0.001398536053291529,0.02357507136257427,0.5828877005347594,0.6277032871972318,0.48566097,0.63455373
Lrch3,-3.1981697,-0.56824,0.0013830281208120033,0.023328289771637496,0.5454545454545454,0.5964172433679354,0.42493418,0.57946515
Slc38a9,-3.1998441,-0.53801155,0.0013750190032361445,0.023207764206630153,0.5133689839572193,0.5706819492502884,0.39326555,0.53037924
Stau2,-3.1999807,-0.35459623,0.0013743679754409297,0.023207764206630153,0.6844919786096256,0.741421568627451,0.9641802,1.1232235
Gm44643,-3.208835,-1.2438669,0.0013327402487390042,0.022565047563715843,0.18181818181818182,0.29653258362168394,0.08061315,0.18134159
Platr25,-3.2104363,-0.79923224,0.0013253358724842124,0.022467996778328576,0.1443850267379679,0.27631199538638984,0.10425927,0.1749816
Dgkh,-3.219295,-0.5059897,0.0012850615521353501,0.021854179687263834,0.6844919786096256,0.673659169550173,0.80588394,1.0148833
Susd1,-3.224723,-1.3109887,0.0012609453010594641,0.021471229556063245,0.15508021390374332,0.2800965974625144,0.07612247,0.17918599
Prrg1,-3.2288637,-2.699033,0.0012428315208750586,0.021176209870585178,0.06417112299465241,0.1952854671280277,0.024841161,0.151287
Ank,-3.2314844,-0.4500827,0.0012314905962860485,0.020996289544547034,0.6310160427807486,0.6703431372549019,0.63067156,0.7887483
2210408I21Rik,-3.2328038,-0.47077346,0.0012258169992607074,0.020939416891376482,0.6363636363636364,0.7035034602076125,0.7913485,0.9827679
Smc5,-3.235147,-0.714814,0.001215800938094311,0.020781533846433928,0.3850267379679144,0.4752378892733564,0.2448204,0.3751943
Ppig,-3.2384322,-0.5125875,0.001201886243127375,0.020556768525036646,0.5294117647058824,0.596381199538639,0.43588912,0.57628256
Kcnn3,-3.2438328,-1.0945623,0.0011793292412150475,0.020196670944199063,0.22459893048128343,0.3335856401384083,0.11829979,0.23758087
Foxp2,-3.2448566,-2.090023,0.001175097836942018,0.02013704010116838,0.06951871657754011,0.2032511534025375,0.056362465,0.22062647
Zfp644,-3.2454891,-0.4485398,0.0011724907845001,0.02011802514656302,0.6363636363636364,0.6708477508650519,0.58911866,0.73955405
Vmn2r87,-3.2466266,-2.7175987,0.0011678152880514523,0.020050604977599057,0.03208556149732621,0.16926182237600923,0.012960514,0.08232266
Peds1,-3.2545433,-1.1998202,0.001135748092233032,0.019524984797377843,0.1711229946524064,0.29678489042675893,0.085423216,0.18635634
Tenm4,-3.2588794,-0.52006215,0.0011185317815102472,0.01927835084617084,0.7165775401069518,0.7486663783160323,1.3026465,1.577283
Gab1,-3.259826,-1.7939248,0.0011148064046223702,0.019226475027087988,0.11764705882352941,0.24672001153402537,0.09229956,0.28914922
Rgs7bp,-3.2618325,-0.25726542,0.0011069458063976182,0.019115445898395887,0.7540106951871658,0.7560553633217993,1.1092155,1.2321606
Vat1l,-3.2625604,-1.6987267,0.001104106581934157,0.019078677721267395,0.0481283422459893,0.18620242214532873,0.03904222,0.12154778
Setbp1,-3.2665324,-0.34555167,0.0010887333198319775,0.018825137904688052,0.7219251336898396,0.7785106689734718,1.2489706,1.4254627
St3gal4,-3.2676926,-2.1483405,0.001084280349683922,0.01876021442112491,0.0481283422459893,0.18522923875432526,0.035221428,0.14749311
Eps8,-3.2691987,-1.7379154,0.0010785253432682928,0.018684704044886542,0.13368983957219252,0.2611735870818916,0.07791396,0.239235
Tns3,-3.2692716,-1.4074748,0.0010782478728274818,0.018684704044886542,0.1497326203208556,0.2763480392156863,0.11073016,0.2704983
Setd5,-3.2762737,-0.4382325,0.001051865212647753,0.018317315789919072,0.6737967914438503,0.776239907727797,0.9128245,1.1054885
Usp24,-3.2785306,-0.5696264,0.0010434905162554698,0.018183262108809644,0.5828877005347594,0.6442113610149942,0.50315344,0.67829883
Umad1,-3.2790947,-0.52313006,0.0010414065043603264,0.018170514787118165,0.5508021390374331,0.6045271049596309,0.45947632,0.60876566
Pdss2,-3.294319,-0.4968691,0.0009866051900080663,0.01725916761426871,0.5882352941176471,0.6221164936562861,0.49300316,0.6414446
Fam81a,-3.3009982,-0.82096237,0.0009634152560902352,0.016897498649572205,0.33689839572192515,0.4225778546712803,0.19542754,0.32301334
Heg1,-3.3023357,-2.4148495,0.0009588320553910741,0.016861136994998797,0.058823529411764705,0.1941320645905421,0.02864806,0.14408225
Med27,-3.3058574,-0.6818302,0.0009468624660800358,0.016661554985966314,0.42780748663101603,0.48810553633217996,0.2549059,0.38236997
Ahcyl1,-3.3082416,-0.5258318,0.0009388377586036052,0.016542013490936966,0.5561497326203209,0.5971020761245674,0.42372108,0.56512773
Gramd4,-3.3088102,-1.3582752,0.0009369327981203335,0.016519281027226617,0.12299465240641712,0.25645184544405997,0.060681812,0.14875795
Tsc1,-3.3102026,-0.6753941,0.000932284557535045,0.016448119541015535,0.43315508021390375,0.5082540369088812,0.2761637,0.41075647
Nav2,-3.3159628,-0.522555,0.0009132797442093374,0.01618722079611141,0.7005347593582888,0.8212586505190311,1.3785427,1.6610997
Ep300,-3.317237,-0.459301,0.0009091252422256251,0.01612422129280696,0.5882352941176471,0.6268382352941176,0.49950805,0.63699704
Mtdh,-3.318115,-0.40710115,0.0009062718077095852,0.016084229506708427,0.6470588235294118,0.6983131487889274,0.6591765,0.80533314
Kat2b,-3.3253584,-1.3351129,0.0008830493349619598,0.01570320028486291,0.17647058823529413,0.2980824682814302,0.09841487,0.23184563
Nalcn,-3.3297672,-0.37917534,0.0008691858982142281,0.01547715380054096,0.6951871657754011,0.7461433102652826,0.96727604,1.1381464
Gm19410,-3.3348951,-2.3772223,0.0008533159149489045,0.015204641004427762,0.06417112299465241,0.20116061130334487,0.026926573,0.1326002
Tia1,-3.3371792,-0.38357517,0.0008463338129529469,0.015090238589280481,0.6684491978609626,0.7271842560553633,0.8036152,0.95908827
Dlgap1,-3.3373156,-0.25466228,0.0008459182383731919,0.015090238589280481,0.8716577540106952,0.919405997693195,2.7722285,2.9385858
Zdhhc21,-3.339395,-0.6202817,0.0008396110079013792,0.014990264307182763,0.48663101604278075,0.5449106113033448,0.3341359,0.47613996
Ints7,-3.342316,-1.2180871,0.0008308241802766908,0.014853124234221346,0.1497326203208556,0.2845299884659746,0.07737185,0.17154935
Dleu2,-3.3437538,-0.6293787,0.0008265305979307822,0.01478620317336892,0.6096256684491979,0.6565023068050749,0.5916417,0.81016344
Med13l,-3.3442998,-0.3555734,0.0008249055231794637,0.014766962963245964,0.6951871657754011,0.7234717416378316,0.77814096,0.91889083
Ski,-3.3451142,-0.5742606,0.000822486961178591,0.014733483097912494,0.47593582887700536,0.5504613610149942,0.35481706,0.49112815
