names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Pdss2,6.3841276,0.6307491,1.723770825303085e-10,6.362324460974436e-09,0.8333333333333334,0.6200108361928842,0.868551,0.6384241
Mrtfb,6.372286,0.652333,1.8623149132579897e-10,6.864252636384388e-09,0.9308943089430894,0.7043164168322196,1.2779148,0.97355795
Ice1,6.3685927,0.63410217,1.9077065434091893e-10,7.021928057726701e-09,0.6991869918699187,0.4928661730178797,0.54843765,0.38575256
Phtf2,6.3675957,0.70573986,1.920141493292373e-10,7.0580303590651244e-09,0.6951219512195121,0.47491421347299984,0.56172204,0.3798789
Itfg1,6.363343,0.57491624,1.974096301915435e-10,7.246443665637669e-09,0.8414634146341463,0.6349286617301788,0.8796137,0.666058
Bbs9,6.3618536,0.61566454,1.9933359051812737e-10,7.30708537138074e-09,0.7032520325203252,0.4932273794473542,0.62338847,0.44768232
Nr1d2,6.3582435,0.75049704,2.0407360768436296e-10,7.470651006101952e-09,0.6178861788617886,0.41737402925772077,0.46748844,0.30324808
Slc20a1,6.357136,0.8554777,2.0555042286574623e-10,7.514476003268846e-09,0.5447154471544715,0.33072060682680154,0.36706606,0.21922441
Nalcn,6.355734,0.64450824,2.0743390598565844e-10,7.57302860575359e-09,0.959349593495935,0.7439046415026187,1.4577019,1.1341524
Tspan5,6.355162,0.68898886,2.0820707131593775e-10,7.590941663852438e-09,0.9390243902439024,0.736608271627235,1.4822413,1.1348569
Fra10ac1,6.3547926,0.9141212,2.0870790268509806e-10,7.598890711583448e-09,0.524390243902439,0.31497200650171575,0.36012414,0.20705356
Gm15942,6.354431,4.6138353,2.0919910258644737e-10,7.606468046681788e-09,0.24796747967479674,0.014339895250135452,0.13763797,0.0060084197
Spink10,6.3463974,0.80154145,2.2041512910681745e-10,7.992651172874743e-09,0.6300813008130082,0.42091385226657035,0.51433325,0.3263139
Drp2,6.331271,0.9551051,2.431492542083719e-10,8.805148868704787e-09,0.524390243902439,0.32342423695141775,0.34882203,0.19498704
Wwox,6.3220067,0.6239049,2.581883376786305e-10,9.33717447298089e-09,0.8780487804878049,0.6583348383601229,1.1305928,0.8591232
Ppp2r5c,6.3217883,0.5789386,2.585536227875232e-10,9.337816995027887e-09,0.8495934959349594,0.6333393534404912,0.87404215,0.6600809
Wsb1,6.313707,0.62451434,2.724297951695344e-10,9.81258524960508e-09,0.6951219512195121,0.4909156582987177,0.5684989,0.40320018
Kcnip3,6.3057446,0.59353566,2.8681162341116297e-10,1.03167715141338e-08,0.7398373983739838,0.5039552104027452,0.6634121,0.48482156
Ctnna2,6.303469,0.62926894,2.9105620460829883e-10,1.0455454836664424e-08,0.983739837398374,0.8857142857142857,2.8768713,2.4710124
Plekha5,6.2998395,0.6544608,2.9795406558477456e-10,1.068895292691975e-08,0.9715447154471545,0.7600866895430739,1.60994,1.2649324
Cntn1,6.298656,0.704049,3.002373559534661e-10,1.075650367262618e-08,1.0,0.8282102221419542,2.1847339,1.7651012
Ephx4,6.2958283,1.0382272,3.0576213572987707e-10,1.0939851647219436e-08,0.516260162601626,0.31988441394256817,0.3753999,0.20035003
Vps54,6.2920756,0.5852372,3.1324842674175213e-10,1.1192799503392127e-08,0.7886178861788617,0.5868520859671302,0.7500591,0.5565297
Gm20732,6.2841334,0.84436196,3.2968743155422264e-10,1.176454354032133e-08,0.556910569105691,0.35990608632833665,0.4178179,0.2537601
Oxct1,6.282132,0.5569658,3.339611632565218e-10,1.1901241985016898e-08,0.9227642276422764,0.7101679609897056,1.1113998,0.86949134
Klf7,6.271501,0.5859339,3.5758374005168166e-10,1.2709358591519427e-08,0.8577235772357723,0.6315694419360665,0.89711756,0.6768634
Akap7,6.2672243,0.7908658,3.6754091065255614e-10,1.304600299766735e-08,0.573170731707317,0.37038107278309557,0.42689797,0.26833275
Cadm2,6.265628,0.5414348,3.713264640786073e-10,1.3162984287324774e-08,0.9959349593495935,0.9628679790500271,3.8293417,3.4638963
Zeb1,6.258579,0.5672424,3.8850136142543833e-10,1.3753664797762223e-08,0.9146341463414634,0.693299620733249,1.2420938,0.97915083
Hmgcr,6.25564,0.77841514,3.958884740357082e-10,1.3978348616740446e-08,0.5447154471544715,0.3352718078381795,0.374825,0.23516315
Kif26b,6.248965,0.7679773,4.131823938678597e-10,1.4569830607912586e-08,0.6260162601626016,0.40538197579916924,0.5561154,0.36244607
Tafa5,6.2477493,0.6420674,4.164088598882552e-10,1.4664359194229904e-08,0.7764227642276422,0.5928119920534586,0.85047966,0.6201237
Cspp1,6.245887,0.59559894,4.214017865472663e-10,1.482076702162964e-08,0.9024390243902439,0.6816326530612244,1.0620131,0.81190604
Agap1,6.2394495,0.56573063,4.3911291251928804e-10,1.5403347205474242e-08,0.8983739837398373,0.706375293480224,1.1711539,0.9177777
Gas2,6.2391953,0.92049617,4.398268875848388e-10,1.5408277013565342e-08,0.5528455284552846,0.3517428210222142,0.4175573,0.24200861
Brdt,6.23555,0.7285894,4.501935155784918e-10,1.5750911150513117e-08,0.6219512195121951,0.42925772078743,0.47203368,0.3104642
Cep295,6.219796,0.72720104,4.978006472222997e-10,1.7393892575894917e-08,0.6178861788617886,0.4150984287520318,0.44947958,0.2947647
Zfat,6.2183824,0.8752493,5.023056118678389e-10,1.7528508819336147e-08,0.5853658536585366,0.3868520859671302,0.450144,0.26998433
Dennd5b,6.2149954,0.5945165,5.132623022009437e-10,1.7887623943112007e-08,0.8821138211382114,0.6664258623803504,1.0043626,0.7635267
Ttll11,6.2129817,0.64093363,5.198848091592754e-10,1.8071545694837943e-08,0.7764227642276422,0.5726566732887846,0.77344507,0.55877733
Fam135b,6.2085857,0.7774039,5.346357214462871e-10,1.8560286608865292e-08,0.959349593495935,0.6986093552465233,1.5815299,1.1796938
L1cam,6.2060757,0.84219956,5.432395260939345e-10,1.8834640085347123e-08,0.532520325203252,0.3403648184937692,0.3660788,0.22040658
Stxbp4,6.204166,0.7137342,5.49878077391166e-10,1.904023703543896e-08,0.6260162601626016,0.41759075311540544,0.46916053,0.3111703
Gm43445,6.2028117,1.4305155,5.546322968138781e-10,1.9180141332546855e-08,0.3983739837398374,0.19234242369514176,0.24979931,0.10009636
Hs3st2,6.201652,1.1878542,5.587352185104749e-10,1.9297191929789795e-08,0.44308943089430897,0.2226476431280477,0.36925003,0.17903182
Slc22a23,6.1985106,0.51955354,5.699989923924766e-10,1.966094085441058e-08,0.8048780487804879,0.5739570164348925,0.7731667,0.5954331
Nr6a1,6.183309,0.6176916,6.27716303699784e-10,2.1624021897965636e-08,0.8821138211382114,0.624706519776052,0.9488776,0.7087937
Hivep3,6.177801,0.65188336,6.500054050560335e-10,2.2363182117612832e-08,0.9634146341463414,0.7806754560231172,1.6849412,1.3337855
Rnf130,6.1774197,0.5547938,6.515763792384625e-10,2.238856433521418e-08,0.8902439024390244,0.6645837095900307,0.97916883,0.7568627
Matn2,6.168151,0.9686713,6.909310385878854e-10,2.3710494261630244e-08,0.5203252032520326,0.31518873035940037,0.41184092,0.23142254
Cstf2,6.159458,0.699779,7.299425091850849e-10,2.501728982372861e-08,0.6463414634146342,0.4354704713743905,0.46872863,0.3134546
Slf2,6.154665,0.57784927,7.523637311295386e-10,2.575288338273975e-08,0.8130081300813008,0.5933538016976703,0.75473833,0.5625148
Cdkl1,6.146123,1.3233249,7.939974396714285e-10,2.714339847833497e-08,0.4268292682926829,0.22806573957016435,0.29205757,0.12710893
Dhx57,6.141238,0.62808007,8.188058526623063e-10,2.7955925363451298e-08,0.6991869918699187,0.4989344410330504,0.5672461,0.40142408
Elfn1,6.1405873,1.5210482,8.221702379805694e-10,2.8035170424540484e-08,0.34146341463414637,0.11594726386129674,0.22605814,0.084689796
Limk1,6.139793,1.5845549,8.262913978557271e-10,2.8139987148774887e-08,0.35772357723577236,0.14292938414303774,0.20595545,0.07348677
Gm13483,6.132637,1.3526577,8.643431546917185e-10,2.9383445313566146e-08,0.4024390243902439,0.19273975076756367,0.28304827,0.120543405
Pcnx2,6.132518,0.6764853,8.649908910692528e-10,2.9383445313566146e-08,0.7601626016260162,0.5105652880621275,0.6835842,0.47857857
Ppargc1a,6.130302,0.665507,8.771254419345387e-10,2.975803109189527e-08,0.6747967479674797,0.4744807657576305,0.6046996,0.42116338
2610035D17Rik,6.125965,0.60989624,9.01354864134686e-10,3.0541494576669626e-08,0.7113821138211383,0.5098789958461261,0.654379,0.47337985
A930012L18Rik,6.1176615,3.0910347,9.495850964132228e-10,3.2085620445357924e-08,0.2682926829268293,0.04749864547588947,0.16701154,0.02110725
Islr2,6.1175065,1.4086571,9.505081456831004e-10,3.2085620445357924e-08,0.37398373983739835,0.16095358497381254,0.23931561,0.09698305
Dnaaf9,6.114306,0.56149036,9.697815813679836e-10,3.2637676190942846e-08,0.9715447154471545,0.8000722412858949,1.6199566,1.3207526
Gmds,6.114187,0.5797937,9.705062626186577e-10,3.2637676190942846e-08,0.8658536585365854,0.6648726747336102,1.0487078,0.8066576
Arhgap18,6.104501,0.8605353,1.0312234744555507e-09,3.4636218448275806e-08,0.4878048780487805,0.2657395701643489,0.33796623,0.20004112
Olfm2,6.101082,0.8785237,1.0535296528503249e-09,3.5341250651795544e-08,0.508130081300813,0.29785082174462707,0.3597177,0.21145779
Tfg,6.0990925,0.9204881,1.0667249988476726e-09,3.5739277704534866e-08,0.516260162601626,0.3233158750225754,0.35706773,0.20434725
Scg3,6.0976467,0.60752213,1.0764129676106222e-09,3.601894948903789e-08,0.6300813008130082,0.4393715008127145,0.5375044,0.3833049
Fbxl20,6.08922,0.59608144,1.1346219363025814e-09,3.7919516702052686e-08,0.8495934959349594,0.6219974715549936,0.84788513,0.632852
Bcas3,6.086186,0.5439961,1.1563216991556104e-09,3.859672553579037e-08,0.9390243902439024,0.7612786707603395,1.341679,1.0776932
Ccdc149,6.084498,0.7910375,1.1685674943918261e-09,3.895708259839748e-08,0.573170731707317,0.38172295466859313,0.40778443,0.25539932
Ipcef1,6.081353,0.99660856,1.1917261246705009e-09,3.967990206926439e-08,0.483739837398374,0.27014628860393713,0.3736522,0.20461191
Septin11,6.074026,0.5926852,1.2474240406290922e-09,4.148302471745508e-08,0.7682926829268293,0.5308650893985913,0.6576948,0.4805176
B3galt1,6.057208,0.62986016,1.385042841984313e-09,4.600259723624041e-08,0.991869918699187,0.8522304497020047,2.2830687,1.9007993
Wnk2,6.055862,0.5941321,1.3966773700954275e-09,4.6274625073321996e-08,0.8048780487804879,0.578544338089218,0.77518904,0.57420695
Dpysl3,6.04811,0.82693064,1.4655469221699341e-09,4.849660812648538e-08,0.532520325203252,0.3410149900668232,0.40011305,0.24478754
Wdfy2,6.0435634,0.64101505,1.5074727800877138e-09,4.9766319000566165e-08,0.6219512195121951,0.42911323821564024,0.48541084,0.33696252
Map4k2,6.043547,1.032069,1.507621275268361e-09,4.9766319000566165e-08,0.45934959349593496,0.2555535488531696,0.2816927,0.14765188
Gm32014,6.040589,1.1080704,1.5355285374226087e-09,5.05632987751783e-08,0.45934959349593496,0.25519234242369515,0.30353302,0.15230966
Cacng2,6.039298,0.7182313,1.547859976684116e-09,5.0906973774176495e-08,0.6178861788617886,0.4090301607368611,0.47463557,0.31424147
Tbcd,6.036804,0.59912777,1.5719621291883023e-09,5.163645771551306e-08,0.7560975609756098,0.533357413761965,0.6357923,0.4615663
Adcy3,6.035168,0.9354532,1.5879726431693475e-09,5.209868732840094e-08,0.5121951219512195,0.3182228643669857,0.3429254,0.19383071
Reps2,6.033536,0.6075073,1.6041025931925867e-09,5.256370326717659e-08,0.9227642276422764,0.6847751489976521,1.1655177,0.89564157
Iqgap1,6.027329,0.64102817,1.6669144622492606e-09,5.455540998859639e-08,0.6504065040650406,0.4275600505689001,0.46203163,0.31962162
Abca5,6.0264077,0.6049613,1.676439753536394e-09,5.480040897508869e-08,0.7439024390243902,0.5336102582625971,0.65362585,0.47407866
Atic,6.01567,1.7312498,1.7914460057886672e-09,5.848864419871384e-08,0.34146341463414637,0.13332129311901753,0.21693915,0.07042971
Arfgef2,6.0004916,0.5695536,1.9672082402547037e-09,6.407137626138653e-08,0.7154471544715447,0.5011378002528445,0.56515515,0.4133801
Mllt10,5.99828,0.53825253,1.9941867445360547e-09,6.48714259390845e-08,0.959349593495935,0.7890193245439768,1.4963256,1.2197077
Zfp827,5.9973984,0.6061969,2.0050395656656016e-09,6.514560233305286e-08,0.7113821138211383,0.506628137980856,0.6077423,0.43785232
Arhgap42,5.9925494,0.90827566,2.0657664919525796e-09,6.70376155057558e-08,0.483739837398374,0.27430016254289324,0.32642728,0.1870384
Rnf157,5.9867516,0.55391085,2.140734941279903e-09,6.938666812085765e-08,0.7926829268292683,0.5885858768286075,0.7566639,0.5712667
Ankrd12,5.9850993,0.54429865,2.1625766269325217e-09,7.001016140442995e-08,0.943089430894309,0.7571970381072783,1.3121449,1.0512218
Tmem63b,5.974179,0.57556397,2.312521851049775e-09,7.477432266872136e-08,0.7235772357723578,0.5211486364457287,0.5914076,0.4325634
Gm13561,5.971375,3.4707649,2.3526219058886168e-09,7.588829605189331e-08,0.25609756097560976,0.039515983384504245,0.21670675,0.021591263
Arg2,5.9678726,3.0006354,2.4036710496205017e-09,7.744201571139435e-08,0.2682926829268293,0.05432544699295647,0.18807393,0.025525386
Smc5,5.9477267,0.6557787,2.718921054578153e-09,8.71806786831921e-08,0.6585365853658537,0.47299981939678526,0.53763235,0.37287033
Ndufs1,5.93048,0.5761954,3.020506881743654e-09,9.662026180053806e-08,0.6544715447154471,0.464366985732346,0.4974279,0.35926512
Rapgef6,5.926866,0.57773256,3.087706310611014e-09,9.865240019752432e-08,0.9186991869918699,0.7152609716452953,1.223356,0.95823115
Tcerg1,5.9255557,0.5449667,3.1124331881746578e-09,9.932432276277085e-08,0.7439024390243902,0.5406537836373487,0.6199614,0.4628944
Lekr1,5.9232364,0.65990275,3.1566655973834907e-09,1.0061637556547377e-07,0.6626016260162602,0.4573595810005418,0.54169977,0.37502056
Zfp704,5.919289,0.54723966,3.233362876699929e-09,1.0293893423806529e-07,0.8089430894308943,0.601625428932635,0.78963935,0.6004708
Pex14,5.902304,0.706908,3.584592209393159e-09,1.1398579013774458e-07,0.5813008130081301,0.38656312082355065,0.39961505,0.26309976
Castor2,5.8991156,0.7954297,3.654555003498821e-09,1.1607315950828998e-07,0.5691056910569106,0.3754740834386852,0.4082243,0.25501
Grem2,5.897912,1.2731886,3.6812983392748254e-09,1.1678451756353548e-07,0.4024390243902439,0.20151706700379265,0.26327202,0.117437966
Gdpd5,5.8969355,1.2677407,3.703150780920273e-09,1.1733922344732043e-07,0.3780487804878049,0.17016434892541088,0.2218819,0.09819046
Gap43,5.894819,0.59761995,3.7509317919636944e-09,1.1871323586580033e-07,0.7276422764227642,0.4985371139606285,0.6543977,0.4766131
Letm2,5.8944254,0.85096526,3.759872533694443e-09,1.1885620585925846e-07,0.524390243902439,0.3324905183312263,0.35854387,0.21437547
Cnot10,5.8877263,0.60331655,3.915453488360469e-09,1.236289485690315e-07,0.6707317073170732,0.485172476070074,0.52545094,0.37499842
Mast2,5.8749866,0.57552934,4.228777265469937e-09,1.3305298023791244e-07,0.8536585365853658,0.6437420986093553,0.95913744,0.732369
Sez6l,5.874788,0.5946476,4.2338488633815025e-09,1.3305674732053914e-07,0.8577235772357723,0.6440310637529348,1.034879,0.7892557
Cenpc1,5.864594,0.622132,4.502331174215668e-09,1.4132901711585864e-07,0.6504065040650406,0.4584432002889651,0.49595,0.34864795
Tecpr1,5.858097,0.8557672,4.682009021121346e-09,1.4679764573807537e-07,0.5447154471544715,0.3680693516344591,0.4025749,0.24207807
Zc2hc1a,5.857331,0.65027606,4.703660376805912e-09,1.4730460877013386e-07,0.6626016260162602,0.4520498464872675,0.49671417,0.34351346
Miat,5.8425303,0.6366539,5.141390469772898e-09,1.608255668484258e-07,0.8617886178861789,0.6007585335018963,0.91813093,0.676899
Sec24a,5.8264866,0.62459725,5.660644850861567e-09,1.7686224086354687e-07,0.6585365853658537,0.4825356691349106,0.53928334,0.38090202
Pard3,5.8243065,0.5305325,5.7350307478809465e-09,1.7889817935039909e-07,0.8414634146341463,0.6086328336644392,0.90951926,0.70644605
Tmem241,5.8241873,1.0865929,5.739122835878079e-09,1.7889817935039909e-07,0.42276422764227645,0.2232255734152068,0.27264827,0.13766365
Mtus2,5.8082585,0.623692,6.312590227861295e-09,1.9633260045822436e-07,0.8130081300813008,0.6206610077659382,0.99955994,0.7487727
Slc4a8,5.8082466,0.858598,6.3130393299555585e-09,1.9633260045822436e-07,0.5284552845528455,0.34260429835651074,0.3725613,0.2223181
Agk,5.797195,0.7000832,6.743324779787286e-09,2.0922995015344616e-07,0.6016260162601627,0.42441755463247244,0.46092212,0.3077918
Lrrn3,5.7938633,0.65159494,6.878548390676923e-09,2.1315563250769164e-07,0.6178861788617886,0.43081090843417014,0.48350525,0.33346057
Mvb12b,5.7784233,0.5399703,7.540391748830514e-09,2.331534249609619e-07,0.6991869918699187,0.49741737402925773,0.5481076,0.4068422
Dcun1d2,5.777605,0.6867251,7.577134310243363e-09,2.3375154869832283e-07,0.5975609756097561,0.4041899945819036,0.41126898,0.27463925
Plk2,5.7714815,0.8102083,7.857751996942598e-09,2.421305001810179e-07,0.4959349593495935,0.30619469026548674,0.34502172,0.21105093
Lrrc3b,5.7702346,0.9288482,7.91612048003944e-09,2.4364966471782335e-07,0.5040650406504065,0.3166696767202456,0.38662696,0.22148986
Gm32960,5.758067,2.239679,8.50825914803415e-09,2.615754271254893e-07,0.2804878048780488,0.07339714646920716,0.15678567,0.035309847
Eipr1,5.7490087,0.730132,8.97681861566248e-09,2.7566527566040093e-07,0.5853658536585366,0.4131117933899223,0.43500793,0.2840787
Rnd3,5.748306,1.9830794,9.014208610466706e-09,2.764974718758452e-07,0.2926829268292683,0.08640057793028716,0.17424293,0.0470244
Trappc9,5.7328224,0.5516509,9.877316758884129e-09,3.022818921540052e-07,0.8048780487804879,0.6086689543073867,0.805012,0.61179686
Kifap3,5.724995,0.49672782,1.0343679490875469e-08,3.161941614559998e-07,0.926829268292683,0.7327794834748058,1.1617924,0.9384775
Slit1,5.7224255,0.5856155,1.0501381647180084e-08,3.2065014188605553e-07,0.7560975609756098,0.5116489073505508,0.7127002,0.5263135
Itga3,5.714956,2.0036204,1.0973251712283641e-08,3.342984960420198e-07,0.2926829268292683,0.09001264222503161,0.15765002,0.04170038
Rpgr,5.7099123,0.71822023,1.1303431329914657e-08,3.437306327176506e-07,0.6097560975609756,0.44139425681777134,0.49014616,0.32533672
Rabgap1,5.709837,0.5213812,1.1308443592199596e-08,3.437306327176506e-07,0.9105691056910569,0.7352718078381795,1.2057294,0.96688175
Sanbr,5.707335,0.5641795,1.1475868280737204e-08,3.4842551491910585e-07,0.7520325203252033,0.5557160917464331,0.68877697,0.5130872
Ryr2,5.6998057,0.8193782,1.199439997669254e-08,3.637579315730571e-07,0.9959349593495935,0.8030702546505328,2.394044,1.8935491
Msantd2,5.6938806,0.5570697,1.2418381600710685e-08,3.755287085131591e-07,0.6910569105691057,0.476720245620372,0.5111854,0.3739935
Bcl2,5.6937976,0.8690484,1.2424451874514269e-08,3.755287085131591e-07,0.4878048780487805,0.29246884594545786,0.4002276,0.23859453
Nktr,5.690914,0.5367226,1.263609179992912e-08,3.814963895102196e-07,0.9308943089430894,0.742784901571248,1.2917267,1.0364524
Klhdc10,5.689993,0.5512217,1.2704458791221737e-08,3.831299749945321e-07,0.8739837398373984,0.6782373126241648,1.0242922,0.79671454
Rsrp1,5.6849813,0.5182199,1.3082693024588568e-08,3.9409412732140675e-07,0.8089430894308943,0.6273433267112155,0.8398061,0.65171045
Nipal3,5.6781588,0.9454043,1.3615223587765261e-08,4.093131778445113e-07,0.4349593495934959,0.2401300343146108,0.26990533,0.14919141
Galnt14,5.676797,0.7026757,1.3724037448097771e-08,4.120278058440079e-07,0.6056910569105691,0.3999638793570526,0.56564534,0.38344213
Zfp644,5.668457,0.51080596,1.4408899453515725e-08,4.311437954520796e-07,0.8414634146341463,0.6690987899584613,0.9368586,0.73678476
Marchf11,5.663803,0.8543047,1.480543376102662e-08,4.425161347706177e-07,0.532520325203252,0.3446631750045151,0.3935354,0.23643628
Mir670hg,5.660098,1.1877239,1.5128663810884553e-08,4.5167466288718664e-07,0.43089430894308944,0.2440310637529348,0.36775482,0.17825343
B3galt2,5.6585255,0.78117174,1.5267917350839516e-08,4.553262366449032e-07,0.5203252032520326,0.3314430196857504,0.3833287,0.24046278
Myocd,5.657072,4.171443,1.539772795066363e-08,4.5868841467220816e-07,0.22764227642276422,0.020733249051833123,0.18885772,0.0114701055
Wdr35,5.652203,0.8007104,1.5840414855690423e-08,4.713532083858269e-07,0.524390243902439,0.3389922340617663,0.34967807,0.21536192
Dclk2,5.650742,0.55018616,1.5975688245751466e-08,4.7485259199484715e-07,0.7723577235772358,0.5657215098428752,0.7225946,0.5445028
Cplx1,5.6495743,0.65831316,1.6084565534020734e-08,4.77375139770996e-07,0.5284552845528455,0.33837818313165974,0.378062,0.25550836
Mro,5.6494513,1.8028046,1.60960877049692e-08,4.77375139770996e-07,0.2926829268292683,0.0874119559328156,0.17482668,0.053308707
Cmip,5.646584,0.54417443,1.636672170061826e-08,4.848663859929578e-07,0.9105691056910569,0.6928661730178797,1.0646024,0.8341142
Zfp40,5.6404285,0.6801564,1.6962733247655743e-08,5.019698704454954e-07,0.6260162601626016,0.4476792486906267,0.4917289,0.3338909
Gm53058,5.6326056,3.3954363,1.775072533019534e-08,5.247106596505487e-07,0.23577235772357724,0.029835651074589128,0.13391414,0.013525749
Shank1,5.6313825,0.5556326,1.7877094454571175e-08,5.278654153783819e-07,0.8048780487804879,0.5844681235325989,0.7819516,0.5915159
Grb10,5.627042,0.69720346,1.8332630272300338e-08,5.407220366813502e-07,0.5609756097560976,0.35437962795737765,0.40229008,0.26654845
Cog5,5.6252666,0.5523035,1.852215884173113e-08,5.457131667514423e-07,0.8902439024390244,0.691746433086509,1.0825405,0.8464004
Osbpl9,5.623059,0.52999306,1.8760559916728506e-08,5.521317031352628e-07,0.7886178861788617,0.5915116489073505,0.7695013,0.5891525
Nrg3os,5.619874,0.9423125,1.910969643285168e-08,5.617916227031998e-07,0.483739837398374,0.29965685389199925,0.33287036,0.18692806
Slc17a5,5.618341,0.6947843,1.9279975629846477e-08,5.661780821573496e-07,0.5894308943089431,0.40599602672927576,0.43207595,0.2881012
Emb,5.6164427,0.8477318,1.9492882059948532e-08,5.711818330979465e-07,0.5121951219512195,0.3239660465956294,0.35684392,0.21371783
Zfp654,5.6104937,0.581038,2.017499885917178e-08,5.898827196365024e-07,0.7154471544715447,0.515802781289507,0.586909,0.4277039
Pcsk1,5.6060224,0.9904913,2.0702924581910072e-08,6.046604168651343e-07,0.43089430894308944,0.23178616579375114,0.29216963,0.15767632
Smim13,5.6053987,0.60553193,2.0777591235144877e-08,6.061822763174189e-07,0.5975609756097561,0.4092468845945458,0.43611482,0.30696896
Med13l,5.603604,0.53106207,2.0994017818146488e-08,6.111692944459331e-07,0.9349593495934959,0.7214014809463608,1.1524507,0.91586465
Rock1,5.5966425,0.5034441,2.1854281124007104e-08,6.348373338400766e-07,0.9024390243902439,0.7104569261332851,1.081944,0.86535823
Pla2g4e,5.590741,1.1459396,2.261023173905356e-08,6.546734125305702e-07,0.43089430894308944,0.24955752212389382,0.31608084,0.15528286
Sort1,5.5861745,0.5030712,2.3212616364017327e-08,6.713918209915453e-07,0.8739837398373984,0.6735777496839443,0.9842879,0.78048265
Acss2,5.5857415,0.6058833,2.3270513505386043e-08,6.72342685902928e-07,0.6219512195121951,0.4304858226476431,0.45958462,0.32450354
Sod2,5.5777993,0.5857096,2.4358065601979218e-08,7.022545308210102e-07,0.6260162601626016,0.44244175546324727,0.4609094,0.32940477
Ccdc136,5.5770726,0.8003185,2.4460004623237866e-08,7.044376465449104e-07,0.5,0.30937330684486186,0.34287396,0.21095134
Phlpp2,5.573999,0.61766803,2.4895754413323588e-08,7.162194015910116e-07,0.6300813008130082,0.4427307206068268,0.46606815,0.32709852
Ttc17,5.570921,0.5468886,2.533961175644448e-08,7.282089496210301e-07,0.7642276422764228,0.5752212389380531,0.69917566,0.5263677
ENSMUSG00000095041,5.562792,0.6112503,2.6549217985824042e-08,7.621554351272349e-07,0.7764227642276422,0.5608452230449702,0.8869632,0.6599242
Peak1,5.560719,0.53286934,2.6866532480190123e-08,7.704415450829334e-07,0.7926829268292683,0.5811089037384866,0.85713065,0.661402
Cldnd1,5.558924,1.04764,2.714426569667495e-08,7.775761399463282e-07,0.3983739837398374,0.20881343687917645,0.25187552,0.12976928
Usp45,5.5575185,0.5896789,2.7363725867370633e-08,7.83028023489083e-07,0.7195121951219512,0.5407260249232436,0.6465864,0.4725199
Umad1,5.5571413,0.52333456,2.7422912953656285e-08,7.838868841114302e-07,0.7967479674796748,0.6024562037204262,0.787466,0.6061699
Atp6v0a1,5.551895,0.55197704,2.8258910656672972e-08,8.069255359668466e-07,0.9634146341463414,0.7410149900668231,1.2603046,1.0018411
Rnf217,5.546705,0.5944238,2.9110360920683927e-08,8.303560487672793e-07,0.6869918699186992,0.48477514899765217,0.58477914,0.42282492
Septin7,5.5460415,0.38777038,2.9220930995537535e-08,8.326261037646803e-07,0.9227642276422764,0.7645295286256095,1.2862648,1.0992494
Stim1,5.5378966,0.5364877,3.0612569021913195e-08,8.713556457826352e-07,0.6788617886178862,0.5080729636987539,0.5783401,0.43171147
Usp35,5.5342193,1.6091933,3.126174543814797e-08,8.879525369165284e-07,0.3252032520325203,0.13187646740111975,0.19426687,0.06792313
Ktn1,5.523442,0.47562036,3.32422789504626e-08,9.422152272140613e-07,0.8943089430894309,0.7107097706339173,1.0475008,0.84621847
Snx14,5.5204554,0.5486251,3.3812242795392223e-08,9.573603413194826e-07,0.6910569105691057,0.507025465053278,0.5649235,0.4181323
Zfand4,5.5180407,0.9385612,3.427998417187178e-08,9.68562749419763e-07,0.45528455284552843,0.2711576666064656,0.28792366,0.16049
Rnf152,5.5070405,1.8784456,3.649160549995752e-08,1.0288871351352136e-06,0.2926829268292683,0.09416651616398772,0.20191804,0.05907427
Nol4l,5.5058017,0.60159934,3.674921663783811e-08,1.0350644141076625e-06,0.6626016260162602,0.4695322376738306,0.52432305,0.37450677
Lrig2,5.5051227,0.4868454,3.689115468964794e-08,1.0379741638856964e-06,0.7642276422764228,0.5547408343868521,0.6455402,0.49909666
Ube2o,5.4985743,0.6194693,3.828747008307843e-08,1.076134227125855e-06,0.6056910569105691,0.4163987718981398,0.42199323,0.29395738
Ldlrad3,5.495413,0.77216876,3.8979704974816265e-08,1.0944458439637543e-06,0.5040650406504065,0.32411052916741917,0.37184176,0.23406616
Lrrc1,5.4932685,1.1822379,3.945620479598252e-08,1.1066682910939984e-06,0.3617886178861789,0.165865992414665,0.230731,0.10828219
Fbxo3,5.4893174,0.61815315,4.034903442475847e-08,1.1281774765798752e-06,0.5934959349593496,0.401625428932635,0.40340143,0.28046
Ablim2,5.4820976,0.51585555,4.203121361868384e-08,1.173990342966772e-06,0.7845528455284553,0.582373126241647,0.7617285,0.58704966
Glmn,5.48124,0.793015,4.223553949246245e-08,1.178472425921564e-06,0.524390243902439,0.3480223947986274,0.35816044,0.22199887
Anapc4,5.478436,0.59762216,4.2910122871076445e-08,1.1960529061678672e-06,0.6056910569105691,0.4179519595448799,0.42163023,0.29756483
Xpo6,5.4755054,0.5595943,4.3626446733022544e-08,1.2123011439052705e-06,0.7154471544715447,0.5321654325446993,0.6057931,0.44787502
