names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP SUB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Pou6f2,-2.8695643,-1.9234252,0.004110378645334672,0.0395863348387608,0.07723577235772358,0.17890554451869242,0.03863558,0.13925868
Pcdh7,-2.8779871,-0.29619578,0.004002215185377779,0.03868321742677008,0.8414634146341463,0.7850821744627055,1.5206032,1.684489
Homer1,-2.881172,-0.32620317,0.003961993954761404,0.0383773531234459,0.7926829268292683,0.6878815242911324,0.83893603,0.973523
Pgbd5,-2.890258,-0.5510442,0.003849257207028413,0.03742023920146652,0.5,0.5338992234061767,0.36257774,0.4948851
Gatm,-2.892327,-1.6222043,0.0038239968177050114,0.03724204222244786,0.12601626016260162,0.22676539642405635,0.07643206,0.2187483
Sptb,-2.9085295,-0.67783475,0.003631329724139047,0.03558491235872217,0.3008130081300813,0.3948708687014629,0.18436044,0.2805557
mt-Co3,-2.9238224,-0.8045531,0.003457618797715391,0.034031581353337934,0.5853658536585366,0.6082716272349648,0.5203311,0.7849097
Ap3b1,-2.928997,-0.45950657,0.0034005778955127418,0.033531569927496285,0.5894308943089431,0.623081090843417,0.49865547,0.63604426
Nnat,-2.9313757,-1.0517355,0.0033746442813543604,0.0333002907969121,0.25203252032520324,0.3432905905725122,0.17981142,0.3424321
Gm46123,-2.9396198,-1.1492063,0.003286151698519039,0.032522613679265774,0.12195121951219512,0.22958280657395702,0.06434072,0.1374929
Tanc1,-2.9491825,-0.6355113,0.0031861582734358323,0.03161450251374476,0.5650406504065041,0.5453855878634639,0.48090574,0.6726056
Ugt8a,-2.9524865,-1.5609773,0.0031522589044621872,0.031324407086870926,0.15853658536585366,0.2569261332851725,0.12271406,0.3258624
Jcad,-2.9538844,-1.3388053,0.003138016093863181,0.031194410818388335,0.13414634146341464,0.2365540906628138,0.058831323,0.14260438
Nyap2,-2.9571009,-0.48941132,0.003105464002431281,0.030916568264293634,0.6707317073170732,0.6032147372223226,0.65302306,0.8300551
Slitrk4,-2.9706547,-0.8770663,0.002971657711693656,0.029749792367067266,0.2764227642276423,0.3700198663536211,0.1544143,0.26748312
Smap2,-2.9710994,-0.7029676,0.0029673572762937573,0.029717812155800695,0.46747967479674796,0.5238938053097345,0.30893987,0.46326292
Nhsl1,-2.9728467,-1.597179,0.0029505176260088755,0.029571207986146396,0.10975609756097561,0.2169767021852989,0.06881087,0.19517066
Phka1,-2.9772308,-1.5120417,0.0029086486133161416,0.02921696756628214,0.15447154471544716,0.2532057070615857,0.07800444,0.20814088
Megf11,-2.9822783,-1.3022609,0.002861118124452818,0.02881493403450046,0.13821138211382114,0.2421527903196677,0.08282775,0.1930668
Nsg2,-2.9830804,-0.48226106,0.0028536297461442092,0.0287562622307488,0.6788617886178862,0.6558063933538018,0.5705366,0.72974104
Ywhaz,-2.98756,-0.3567547,0.0028121414177652015,0.028396181847181873,0.7967479674796748,0.7232075130937331,0.7637014,0.9033164
Prkg2,-2.9906337,-1.4399014,0.002783992817767091,0.028143674572385903,0.1016260162601626,0.20827162723496478,0.05774546,0.14951973
Shroom2,-2.9916303,-1.4044023,0.0027749199325609497,0.028104824194463897,0.11788617886178862,0.2268737583528987,0.06327204,0.15947805
Dse,-2.9960861,-1.4251949,0.002734692324260406,0.02774969137193244,0.07723577235772358,0.18771898139786888,0.0422781,0.10972619
Abhd6,-3.002575,-0.66258216,0.0026770601533826076,0.027247199364163133,0.4146341463414634,0.4759617121184757,0.26049265,0.38595954
Ston2,-3.0037465,-1.4206293,0.0026667743867517858,0.02715279566957957,0.12601626016260162,0.23221961350912046,0.07127247,0.18045482
Kcnt2,-3.020461,-0.40628713,0.002523900544050519,0.025835126711861885,0.6910569105691057,0.6874119559328156,0.9621739,1.1453251
Kctd12,-3.025695,-1.724041,0.002480622235473122,0.025440579949298773,0.10569105691056911,0.2121004153873939,0.047991168,0.15049526
Arsj,-3.0292614,-1.8168769,0.0024515252520131794,0.025190242264471942,0.06910569105691057,0.178544338089218,0.033379003,0.11295809
Tmem196,-3.0336058,-1.278617,0.0024164996199790476,0.024877909880780463,0.11788617886178862,0.22806573957016435,0.072892636,0.16843136
Ube2e3,-3.0441136,-0.67734116,0.0023336704239753482,0.024154747416108478,0.4268292682926829,0.49420263680693516,0.2857735,0.42461097
Disp3,-3.0448005,-1.5143986,0.0023283465309033614,0.024118223317414544,0.0975609756097561,0.20769369694780568,0.04439564,0.121940345
Plat,-3.047636,-1.6281561,0.002306491409403665,0.023919499872897133,0.056910569105691054,0.16955029799530433,0.031356845,0.09391411
Kctd4,-3.055201,-1.1962887,0.002249096707308592,0.02343281447281189,0.17073170731707318,0.2764312804767925,0.08951766,0.1944072
Kit,-3.0608163,-1.260607,0.0022073444878286733,0.023051436606279226,0.15040650406504066,0.25609535849738124,0.08817212,0.19954808
Sh3d19,-3.0610864,-0.7163574,0.002205354619327135,0.023039610661477493,0.5121951219512195,0.5429293841430377,0.37668872,0.5605321
Plce1,-3.0670352,-2.5163915,0.0021619339016005377,0.022665300014048557,0.044715447154471545,0.15658298717717176,0.022170965,0.120683275
Fam13c,-3.0698745,-0.48340848,0.0021414866178936696,0.022468467560641508,0.6829268292682927,0.633808921798808,0.57637584,0.7371067
Arhgef6,-3.0738816,-1.713406,0.0021129332277151857,0.02222094552982663,0.08130081300813008,0.19306483655409065,0.041330516,0.12960327
Rai2,-3.0759346,-1.528732,0.002098438471376139,0.02209445208694234,0.06910569105691057,0.18349286617301788,0.037088174,0.103477135
Bmp1,-3.078087,-1.4985946,0.0020833407733578564,0.021952692776519844,0.09349593495934959,0.20621275058696045,0.046875454,0.12716842
Gpc6,-3.0803545,-0.8382086,0.0020675430924319365,0.021803329236124856,0.5365853658536586,0.552212389380531,0.6300145,0.943542
Osbpl8,-3.0923476,-0.38211212,0.0019858022101525447,0.021040420105204606,0.7276422764227642,0.6600325085786527,0.6403334,0.77434206
Foxn2,-3.108407,-1.0865641,0.001880988456036967,0.020009310477094804,0.21138211382113822,0.3113960628499187,0.10514055,0.21143107
Cerkl,-3.116119,-1.8059032,0.0018324829598275593,0.01954696988113002,0.056910569105691054,0.17218710493046777,0.027210621,0.0920756
Bcl6,-3.1217937,-1.4728807,0.0017975276730848215,0.0192428560062905,0.12195121951219512,0.23084702907711757,0.05948989,0.15712371
Cap2,-3.1231797,-0.40780634,0.00178908428955187,0.01916774117235197,0.6747967479674797,0.6335199566552284,0.6530011,0.7985235
Wipf1,-3.1245182,-1.9879881,0.001780965833723988,0.019095990403896073,0.12195121951219512,0.22665703449521402,0.06690909,0.24255304
Kdm7a,-3.1342952,-0.5546697,0.001722675052790015,0.018559855119674302,0.5772357723577236,0.5799891638071157,0.42349908,0.5735255
Usp25,-3.1343944,-0.54416317,0.0017220922522450622,0.018559855119674302,0.5609756097560976,0.5829510565288062,0.4411211,0.5924902
Ramp1,-3.1360106,-0.9764651,0.0017126297286058233,0.018473850183716767,0.24390243902439024,0.3471916200108362,0.14102894,0.26083633
Prdm8,-3.1424282,-1.94742,0.0016755285886340125,0.018146494629825035,0.052845528455284556,0.16904460899404009,0.026629094,0.099016085
Phactr2,-3.1443381,-0.9932755,0.0016646291402405884,0.018057563584281233,0.24390243902439024,0.3393173198482933,0.15698476,0.29145595
Klhl2,-3.145208,-0.4457046,0.001659688249759369,0.01801851445294313,0.7479674796747967,0.6863283366443923,0.72235835,0.8931161
Gad2,-3.1606758,-1.8886685,0.0015740365121186875,0.01715795581364265,0.11788617886178862,0.22448979591836735,0.069053516,0.23486345
4921539H07Rik,-3.187922,-1.5888456,0.0014329920563693284,0.01573538886581277,0.07317073170731707,0.19118656312082355,0.058256708,0.16589244
Htr7,-3.1942918,-1.9302903,0.0014017438403260251,0.0154300929903975,0.06097560975609756,0.1774968394437421,0.03184757,0.11630163
Orai2,-3.1953917,-1.1839654,0.0013964115357874987,0.015384000806318202,0.15853658536585366,0.26870146288603936,0.08078584,0.1749304
Cald1,-3.2018967,-1.4965472,0.0013652601800308822,0.015084104044995807,0.13414634146341464,0.24612606104388657,0.074573204,0.19759223
Fth1,-3.2082703,-0.9717929,0.0013353593186448745,0.014814659327823195,0.5447154471544715,0.5804226115224851,0.44195616,0.73715264
Ece2,-3.2213633,-1.5592946,0.0012758231589125868,0.014242363223922397,0.08943089430894309,0.20661007765938233,0.04180041,0.118494466
Cntnap3,-3.2407823,-1.7435329,0.0011920215225212818,0.013427534200108273,0.0975609756097561,0.21101679609897056,0.06391906,0.19968994
Rspo3,-3.2435582,-0.93331474,0.0011804668242930277,0.013310593188734223,0.2073170731707317,0.3199927758714105,0.13914442,0.2508313
Gng7,-3.2455437,-1.1968073,0.0011722652473213076,0.013223663810043466,0.18699186991869918,0.29543073866714825,0.09129236,0.19813019
Itpr2,-3.248272,-2.0121233,0.0011610821419660736,0.013125064011202524,0.11788617886178862,0.2275239299259527,0.070758544,0.25909984
Reln,-3.2491853,-1.716544,0.0011573602467946083,0.013088497403775726,0.1951219512195122,0.2925410872313527,0.1327401,0.3828969
Rab31,-3.2500272,-1.1936948,0.0011539393992571192,0.013055305961279491,0.2032520325203252,0.3134549394979231,0.13478099,0.28520656
Stxbp3,-3.2508574,-1.5295901,0.0011505761097915922,0.013028225903961264,0.14227642276422764,0.2547588947083258,0.0704568,0.19123864
Hs6st3,-3.2808318,-0.35698545,0.0010350147068012214,0.011824338933566674,0.9186991869918699,0.7933538016976702,1.7744935,1.9840517
Itprid2,-3.2818007,-1.2278738,0.0010314647942273785,0.01179381234931475,0.1910569105691057,0.3006321112515803,0.094476596,0.20869991
B3gat1,-3.2969546,-0.64477456,0.000977392521345021,0.011228104766370551,0.4105691056910569,0.4906266931551382,0.27650887,0.40413186
Slc30a3,-3.300342,-2.195089,0.0009656701871234662,0.011102934500645072,0.06910569105691057,0.18681596532418276,0.025975691,0.11378021
Nup93,-3.304508,-0.5431068,0.0009514328677532,0.010962693463348406,0.5,0.550261874661369,0.3806177,0.5157622
Rpl13,-3.310556,-0.96432346,0.0009311080833880079,0.010746939089620178,0.36585365853658536,0.4635362109445548,0.27377784,0.47900042
Gm32647,-3.3105998,-1.4384377,0.0009309627602127961,0.010746939089620178,0.3252032520325203,0.3914755282644031,0.23743047,0.54599047
Dleu2,-3.3158934,-0.58792585,0.0009135069912840813,0.010566479920707389,0.6707317073170732,0.6560592378544338,0.6048598,0.8105115
Tacc1,-3.3258848,-0.58272386,0.0008813834951195727,0.01022130967365685,0.5975609756097561,0.6013364637890555,0.45120522,0.61733514
Ntf3,-3.336317,-2.7311673,0.0008489627252908419,0.009896585001546604,0.044715447154471545,0.16503521762687376,0.016675852,0.10585002
Lama2,-3.3474603,-1.8251979,0.0008155568965376164,0.00956580956698758,0.10569105691056911,0.22355065920173378,0.088375084,0.28323475
Mdga1,-3.3482347,-1.3133503,0.0008132813253705807,0.0095469066023187,0.12601626016260162,0.2437059779664078,0.067568704,0.16018151
Chst8,-3.3541436,-1.1954241,0.0007961099956258755,0.009382226132661086,0.14634146341463414,0.26357233158750226,0.07998556,0.17454246
Plch2,-3.3625507,-1.1389183,0.0007722593821135041,0.009141237708101258,0.11788617886178862,0.2424056348202998,0.06744887,0.14293697
Tshz1,-3.3628485,-1.746739,0.0007714267087561595,0.009135405757724991,0.09349593495934959,0.214628860393715,0.049740944,0.15798791
Tmtc2,-3.365684,-0.8602037,0.0007635412918864504,0.00905399581332256,0.4715447154471545,0.5194509662271989,0.39073306,0.6247756
Fat1,-3.3805244,-2.1291828,0.0007234768045197424,0.0086437624443955,0.07317073170731707,0.19436517970019868,0.033911653,0.140542
Sertm1,-3.3820453,-1.4339701,0.0007194829169622546,0.008607527149944694,0.10975609756097561,0.23229185479501535,0.05518659,0.14262679
Hspa8,-3.3825972,-0.85694313,0.0007180385112192359,0.008596807459999916,0.6463414634146342,0.67151887303594,0.5519741,0.8476962
Hsp90aa1,-3.4080644,-0.6949618,0.0006542544314569058,0.007936711771217634,0.7804878048780488,0.7958100054180964,0.81913775,1.1163112
Golm1,-3.4290879,-1.6803145,0.000605613414344077,0.007389371815223931,0.10569105691056911,0.2300523749322738,0.054868203,0.16616271
Cecr2,-3.4311051,-1.4754113,0.000601127355631858,0.007341950929921829,0.15447154471544716,0.2693877551020408,0.08376553,0.21749127
Sema3a,-3.4319115,-1.6002142,0.0005993433627067796,0.007325313963556228,0.1016260162601626,0.22513996749142134,0.06401346,0.18267818
Ttc28,-3.443515,-0.9284965,0.0005742043629078341,0.00705803807471798,0.3861788617886179,0.466967672024562,0.279365,0.47835094
Adamts2,-3.451823,-2.0076451,0.0005568130872461198,0.006866254086417273,0.06504065040650407,0.19068087411955933,0.034313295,0.13135913
Pcdh20,-3.4651701,-1.7770643,0.0005298963381959651,0.006558412992780094,0.08943089430894309,0.2143760158930829,0.04478995,0.14582814
Myo5b,-3.4690936,-1.1172186,0.0005222175576468697,0.006474040474939415,0.16666666666666666,0.29004876286797904,0.105006106,0.21525443
Sorcs1,-3.470134,-0.87113166,0.0005201987490690935,0.0064562311258598345,0.3821138211382114,0.4657395701643489,0.41465625,0.6626285
Zswim5,-3.4831476,-0.7598323,0.0004955551125095843,0.006201940322837694,0.4065040650406504,0.4824634278490157,0.27202705,0.42485055
Rnf144b,-3.4842753,-2.2974482,0.0004934714557290786,0.00617874092052206,0.07317073170731707,0.19613509120462344,0.029025791,0.13521107
Tgfbr3,-3.511466,-0.91703796,0.00044564234082966126,0.005639691185227307,0.27235772357723576,0.37818313165974354,0.1670389,0.29511532
Rtn4r,-3.5141346,-1.1161842,0.0004411890165400832,0.005596007302488305,0.2032520325203252,0.32288242730720607,0.102827996,0.21088274
Clmn,-3.515727,-1.1214149,0.0004385514272772804,0.005574208538760892,0.2682926829268293,0.37825537294563844,0.16567017,0.33074734
Sorcs3,-3.5174983,-0.6785978,0.0004356351428691248,0.005545010084743431,0.5609756097560976,0.5849015712479683,0.6618839,0.9171143
C030017B01Rik,-3.5286772,-1.4177914,0.00041764226880703145,0.005331139079736311,0.12195121951219512,0.2480765757630486,0.05655702,0.14450002
Lurap1l,-3.5336053,-0.92389745,0.00040993258323325114,0.0052451850054654565,0.2764227642276423,0.3846848473902835,0.1681937,0.29825664
Pdlim5,-3.540428,-1.6991894,0.0003994787634601291,0.005118738375857734,0.11788617886178862,0.24251399674914215,0.0741633,0.22312512
Lpp,-3.543732,-0.7604978,0.00039450615241277547,0.005067103401209979,0.483739837398374,0.5312624164710131,0.3721364,0.5674376
Tmod1,-3.5455031,-1.3213049,0.0003918644163911897,0.0050428145921605685,0.1910569105691057,0.3067726205526458,0.097442254,0.22774032
Nectin1,-3.5463927,-1.5812448,0.0003905438697112465,0.005028228931069092,0.10569105691056911,0.23301426765396424,0.050887395,0.14514777
Galnt3,-3.553513,-1.9853864,0.0003801224837862314,0.004915250788900884,0.06910569105691057,0.19776052013725845,0.032335192,0.12233256
Arhgap39,-3.5624282,-0.40937713,0.0003674403470043739,0.004765020330119462,0.7520325203252033,0.681596532418277,0.7069861,0.86083394
9130024F11Rik,-3.5651643,-1.5098484,0.0003636281897589494,0.004720139835180179,0.10975609756097561,0.23709590030702546,0.063734956,0.1717769
Dnah5,-3.5669553,-2.1641614,0.00036115291911289707,0.004694813225236354,0.04065040650406504,0.17265667328878453,0.023146234,0.09980255
Adamts3,-3.5686748,-0.8247059,0.00035879127248835633,0.004666370518761924,0.35365853658536583,0.4437059779664078,0.2480752,0.40458828
Cnr1,-3.5691476,-0.9615907,0.0003581447631030268,0.004660217813355124,0.34959349593495936,0.44218891096261514,0.23939428,0.4231396
Gm2164,-3.5805607,-1.3077959,0.00034285772043409087,0.004485193256116856,0.1951219512195122,0.3088314972006502,0.16783422,0.37321544
Dlx6os1,-3.5821848,-1.9195502,0.00034073250450544643,0.004459562784248098,0.16666666666666666,0.27975437962795735,0.12430973,0.40596443
9530026P05Rik,-3.5912313,-1.6946112,0.00032911946358078417,0.004324420531254607,0.1016260162601626,0.2303052194329059,0.076928,0.23018795
Slc26a4,-3.5957901,-1.2369865,0.0003234084313954395,0.0042618855083842375,0.15447154471544716,0.2775148997652158,0.085204855,0.19032004
Golim4,-3.6199746,-1.482824,0.0002946318787082532,0.003926824206242897,0.12195121951219512,0.2499548491963157,0.06670822,0.17630847
Dchs2,-3.6201572,-2.5285351,0.00029442394272725253,0.003926139623365398,0.036585365853658534,0.1700198663536211,0.021193076,0.11652526
Aff2,-3.622111,-0.62108004,0.00029220851276001985,0.003906289919334196,0.6056910569105691,0.602925772078743,0.52917653,0.7289119
Calm1,-3.6270115,-0.57239354,0.00028672043403039313,0.0038406854196199438,0.8780487804878049,0.8367346938775511,1.0651455,1.3421168
Slc1a3,-3.6297994,-1.582258,0.0002836416132804487,0.00380311883674933,0.1991869918699187,0.3162362290048763,0.15185227,0.39947727
Tmem30a,-3.641439,-0.7470815,0.0002711184856984379,0.0036607807591542848,0.5487804878048781,0.5946541448437782,0.39277977,0.5919252
St18,-3.641983,-1.2727325,0.0002705460046711322,0.0036548874537522995,0.3048780487804878,0.4031063752934802,0.3158212,0.6404517
Inka2,-3.6615927,-1.415991,0.0002506521930741157,0.0034049668492929673,0.13821138211382114,0.2679068087411956,0.06439776,0.16338891
Lcorl,-3.6646385,-0.564717,0.00024768814437841155,0.00336640386416182,0.6747967479674797,0.6651616398771898,0.64603305,0.8514141
Peli2,-3.6725729,-1.6556594,0.00024012056678309374,0.003273485352339791,0.13008130081300814,0.2582264764312805,0.07111741,0.20882383
Ddx5,-3.6745546,-0.3209323,0.00023826471234816144,0.0032514844188903493,0.8983739837398373,0.806176629944013,1.0257589,1.1740172
Arhgap31,-3.6908205,-2.4860792,0.0002235318097813806,0.0030785749507051237,0.07317073170731707,0.20469568358316778,0.040185716,0.20679235
Gfod1,-3.692286,-0.6222474,0.00022224741500416492,0.003062455405724057,0.516260162601626,0.5590753115405455,0.37934953,0.5365616
Cyth3,-3.7075074,-0.80669385,0.00020930926519538618,0.002912553058415343,0.33739837398373984,0.4439949431099874,0.21100534,0.3442416
Tox3,-3.7160335,-1.3036666,0.0002023747039889268,0.002826303688244523,0.2032520325203252,0.3212208777316236,0.12850249,0.2915489
Ptpn14,-3.732506,-3.2322161,0.00018958415266582862,0.002665686123564006,0.02032520325203252,0.15831677803864908,0.010194665,0.09193198
Pik3r1,-3.7507179,-0.9281273,0.00017632901103410798,0.0025055317432503867,0.43089430894308944,0.5072060682680152,0.29515064,0.50276554
Efcab6,-3.7519052,-1.3911554,0.00017549578678294366,0.002497654550242424,0.11382113821138211,0.2502076936969478,0.062210836,0.1555959
Homer2,-3.757997,-0.93755364,0.0001712788980933894,0.002444112581927442,0.2967479674796748,0.40498464872674733,0.17506467,0.3122062
Rbm24,-3.7767966,-1.2133971,0.0001588583398808892,0.0022887525965680925,0.11788617886178862,0.2549756185660105,0.06762529,0.15034522
Tead1,-3.7849534,-0.9558845,0.00015373736065434426,0.002219426572869505,0.35365853658536583,0.44525916561314793,0.25024953,0.43926433
Prtg,-3.792193,-1.6540855,0.0001493228497765245,0.002161802248650438,0.11788617886178862,0.25096622719884415,0.058371775,0.17326182
Pkp2,-3.8075733,-1.0876474,0.00014033715536234827,0.0020469311765520873,0.2032520325203252,0.33072060682680154,0.13678676,0.27119398
Plekhg1,-3.81656,-1.7771021,0.00013532513839171337,0.001988073520276292,0.15040650406504066,0.27816507133826984,0.10168836,0.31251636
Smoc2,-3.8412766,-2.0736547,0.0001223960438386226,0.0018150009370550713,0.07317073170731707,0.21166696767202456,0.039705534,0.15743451
Lnx1,-3.8524396,-1.195589,0.00011694677951016982,0.0017418846815067978,0.2032520325203252,0.32927578110890376,0.108149126,0.23237559
Sema3e,-3.8553505,-0.95374376,0.00011556389831531289,0.0017231975292632947,0.34552845528455284,0.4395521040274517,0.3068534,0.5280482
Arhgef28,-3.8617163,-0.73294944,0.0001125932277120776,0.001680766682568625,0.5203252032520326,0.5656492685569803,0.41379452,0.61619675
Cbfb,-3.8623438,-1.9479604,0.00011230435541938906,0.0016773863424785903,0.1016260162601626,0.23810727830955392,0.04824004,0.17453025
Cdh9,-3.871251,-0.979916,0.00010827814096808095,0.0016208543998954513,0.524390243902439,0.5361387032689182,0.48394617,0.8009792
Ephb1,-3.8749325,-1.0897276,0.00010665426847905775,0.001599218858276943,0.3252032520325203,0.4267292757811089,0.24582973,0.46570075
Heg1,-3.8768227,-2.4904077,0.00010582939171903292,0.001588623327089617,0.052845528455284556,0.19447354162904099,0.027257664,0.1443406
Add3,-3.8790467,-0.69771636,0.00010486665627655302,0.0015759323569077069,0.5447154471544715,0.5941845764854614,0.41508716,0.6067661
Kitl,-3.8932397,-1.3379385,9.891435868242622e-05,0.0014923238729908997,0.14227642276422764,0.2817410149900668,0.09748352,0.23019044
Rreb1,-3.8941808,-1.2040361,9.853114269462225e-05,0.0014873774180924157,0.25609756097560976,0.3754740834386852,0.17396519,0.36308745
Cyria,-3.9156451,-0.54702,9.016282213265276e-05,0.0013718431657442692,0.5772357723577236,0.6089579194509662,0.47369564,0.63407815
Tns3,-3.9177735,-1.8328658,8.937058666192773e-05,0.0013605595827796023,0.14227642276422764,0.2766841249774246,0.08379454,0.2710781
Kcnmb2,-3.9212723,-2.2318182,8.80826936999628e-05,0.0013439988527643389,0.13008130081300814,0.2587682860754921,0.08064884,0.3325528
Bdnf,-3.921308,-1.3050972,8.806962794897837e-05,0.0013439988527643389,0.14634146341463414,0.28394437420986096,0.09577973,0.22184393
Pard3b,-3.9326456,-1.6352173,8.401603602372392e-05,0.0012866286303660232,0.2073170731707317,0.3287339714646921,0.12545477,0.34727502
Col23a1,-3.9363904,-1.7669483,8.271633933492805e-05,0.0012712599806299508,0.09349593495934959,0.23619288423333934,0.060603354,0.19279294
Crim1,-3.9473708,-0.6691863,7.901412965899377e-05,0.0012201779677799786,0.540650406504065,0.5776774426584793,0.45851657,0.6549516
Cdh7,-3.9511395,-1.7514427,7.777998048075084e-05,0.0012031940561414941,0.08943089430894309,0.23236409608091024,0.058620848,0.1850454
Prox1,-3.9559526,-1.5121344,7.623029693685971e-05,0.0011812618677586044,0.18292682926829268,0.3100957197038107,0.14064996,0.35820693
Myo16,-3.9799504,-0.9040594,6.892965218201714e-05,0.0010805949557355897,0.4186991869918699,0.4861838540726025,0.31333125,0.5238989
St8sia4,-3.9879284,-1.4758943,6.665274616321002e-05,0.0010467324894245782,0.14227642276422764,0.28260791042080546,0.08608241,0.22318481
A830082K12Rik,-3.9899418,-0.7604301,6.608948732225359e-05,0.0010395539570522865,0.45934959349593496,0.5363554271266029,0.35166654,0.53877836
Prex2,-3.991836,-1.1579205,6.556367260629693e-05,0.0010326470591624844,0.2601626016260163,0.3910782011919812,0.1963081,0.3947298
Myo1b,-3.9924994,-1.8166187,6.53805199095091e-05,0.0010303663166970729,0.1016260162601626,0.24432002889651436,0.05450253,0.1800824
Plxdc2,-3.9995522,-0.7712163,6.346246509259876e-05,0.0010036706515821829,0.6666666666666666,0.6887122990789236,0.8113354,1.1426103
Itga4,-4.027525,-1.5693461,5.636704014154901e-05,0.000904228279763237,0.13821138211382114,0.27892360484016615,0.071599714,0.19907887
Mkx,-4.0434456,-1.4498065,5.2671377656057994e-05,0.0008510402390969803,0.13821138211382114,0.2809824814881705,0.09123429,0.23186412
Chn2,-4.0582423,-1.7806032,4.9443466310183e-05,0.0008027467913925179,0.15853658536585366,0.29369694780567096,0.096452706,0.29854083
Icam5,-4.0610895,-1.1277399,4.884422454194969e-05,0.0007949390148044751,0.2804878048780488,0.405851544157486,0.15551893,0.313118
Dennd2b,-4.0612206,-1.2778095,4.881681078672503e-05,0.0007949390148044751,0.1910569105691057,0.3280476792486906,0.10252072,0.2325169
Synj2,-4.061856,-1.3148978,4.868410228310934e-05,0.0007932940135519394,0.2073170731707317,0.34307386671482754,0.11282022,0.2601508
mt-Nd2,-4.062404,-1.1595404,4.856991597319523e-05,0.0007919136178396577,0.3170731707317073,0.4384323640960809,0.24691759,0.48590454
Agfg2,-4.0676975,-0.9962566,4.7479936627140075e-05,0.0007746119594239549,0.21951219512195122,0.3668773704171934,0.13237318,0.24868217
B130024G19Rik,-4.0678086,-2.4430025,4.745729196636783e-05,0.0007746119594239549,0.07317073170731707,0.21701282282824635,0.032148093,0.16352329
Sntb2,-4.0957184,-0.8893743,4.208614620342242e-05,0.0006925013769050585,0.4024390243902439,0.4944554813075673,0.28865993,0.48234892
Abca8b,-4.10104,-0.84758204,4.11298036918389e-05,0.0006796788592864153,0.3699186991869919,0.478345674553007,0.24676979,0.40789366
Trhde,-4.1158524,-0.90833575,3.857514876003326e-05,0.000641804487419253,0.43902439024390244,0.5225212208777317,0.43396163,0.7030082
Serpine2,-4.1176553,-2.0347595,3.827469411212601e-05,0.0006375951833805493,0.11788617886178862,0.261441213653603,0.06358578,0.23823494
St6galnac3,-4.118358,-0.5758455,3.81581594421076e-05,0.0006360482284177613,0.7398373983739838,0.7032327975437963,0.84275997,1.0891212
Rasa3,-4.121809,-1.1480479,3.7590889739876e-05,0.000627370936217682,0.23577235772357724,0.3718258985009933,0.13654615,0.28083718
Bcl9,-4.1319075,-0.90705955,3.5976494263516883e-05,0.000603802873741848,0.3617886178861789,0.4681235325988803,0.22148092,0.3817947
