names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Gm56728,-2.2640922,-1.9042099,0.0235684468600526,0.04624875243771367,0.001826245760500913,0.024593890794858016,0.002799081,0.010437096
4933411O13Rik,-2.264234,-2.2567573,0.023559727573467956,0.04623839601921583,0.0013044612575006521,0.024056545281693053,0.0021893294,0.010420144
Abhd15,-2.265536,-1.4865862,0.023479799431626855,0.046084894866896535,0.004174276024002087,0.02699127846897863,0.006065871,0.01690604
Catsperz,-2.2656016,-2.2376611,0.023475782873491058,0.04608037736947219,0.0010435690060005217,0.0238085396602323,0.0018611933,0.0087477835
Gm10308,-2.2659574,-1.0631948,0.023453998502609385,0.04604098040364656,0.002869814766501435,0.025668581821187947,0.005342607,0.011131357
Tafa4,-2.2676613,-1.660926,0.023349861072410504,0.04583990407069995,0.0033915992695016956,0.02620592733435291,0.005488111,0.017252514
1700026F02Rik,-2.2701442,-1.8574525,0.0231988384495332,0.0455500759326969,0.0015653535090007827,0.024387219443640723,0.0027899593,0.010073113
Atp8b5,-2.2711787,-2.1938548,0.023136157688178224,0.045430324253240936,0.0020871380120010435,0.024924564956805687,0.0027124488,0.012350437
Btbd19,-2.2716236,-2.4406812,0.023109256053094537,0.04538081635216329,0.0007826767545003914,0.023601868309015003,0.001761719,0.009527239
Lrrc43,-2.2719738,-1.9145436,0.023088091760394867,0.04534256874739147,0.0013044612575006521,0.02413921382217997,0.002520547,0.009469337
Zfp41,-2.2727442,-0.6398338,0.0230416025163779,0.04525457639171656,0.004696060527002348,0.027611292522630514,0.008870276,0.013787218
Gm35077,-2.274172,-1.8493742,0.022955647051645375,0.04508905235948182,0.0015653535090007827,0.024428553713884183,0.0030511871,0.01095137
Gm36756,-2.274273,-3.053706,0.022949577993007012,0.04508042698092685,0.0010435690060005217,0.023891208200719216,0.0013035663,0.0107728895
Dynlt5,-2.2757385,-2.433532,0.022861668798064304,0.04491431166220573,0.0007826767545003914,0.023643202579258463,0.0018395451,0.009897494
Tnfaip3,-2.2801864,-0.5609272,0.022596636725874707,0.04440661367836271,0.006261414036003131,0.029305997602612325,0.009964749,0.014665588
Gm50012,-2.2814112,-1.7743632,0.022524127415211977,0.04427059495623918,0.004435168275502218,0.027404621171413217,0.004543012,0.015456341
Cd59b,-2.2847526,-2.7208405,0.022327344467171314,0.04388703334549328,0.0013044612575006521,0.024263216632910346,0.0016167102,0.010610408
3222401L13Rik,-2.2857323,-1.5999826,0.022269922529678028,0.04377736618424528,0.006783198539003391,0.029802008845533832,0.008206922,0.024673892
Sspn,-2.2858677,-0.45818666,0.022261999340859304,0.043764992851104,0.008609444299504304,0.0317447195469764,0.014533263,0.019912224
Gm10701,-2.2869368,-1.0128045,0.02219951736592621,0.04364535242719231,0.007044090790503522,0.030132683007481502,0.010585114,0.021245131
Pou5f1,-2.287924,-5.706412,0.022141943421953556,0.04353534463251076,0.00026089225150013044,0.023229859876823876,0.00017773619,0.00923869
Gm17638,-2.289686,-2.936309,0.02203952255479746,0.04334665283614462,0.0013044612575006521,0.024304550903153806,0.0014184155,0.01080638
Gm12359,-2.2899504,-2.8896198,0.02202419502480912,0.043319677938410156,0.0020871380120010435,0.025089902037779523,0.0015803657,0.011652803
Gm3752,-2.290163,-1.5115445,0.022011864968684798,0.04329859529345245,0.002869814766501435,0.0259165874426487,0.0040843184,0.011601264
Zfp114,-2.2911472,-1.6485536,0.02195490101085586,0.04319286792807856,0.002869814766501435,0.0259165874426487,0.0037487657,0.011706375
Fam122b,-2.2932508,-0.86776096,0.021833567369010123,0.042957307988965514,0.006783198539003391,0.02992601165626421,0.009631573,0.017506741
Ccdc7b,-2.2938354,-0.4563709,0.02179996044596419,0.042894327561735335,0.004435168275502218,0.027569958252387054,0.009458197,0.012954754
Gm43463,-2.296375,-2.6327264,0.021654440926695648,0.04261111883561421,0.0007826767545003914,0.023849873930475756,0.0017110873,0.010565192
6330415G19Rik,-2.2970583,-1.0999309,0.021615435634697994,0.04253748026251172,0.002348030263501174,0.025461910469970653,0.0050069434,0.010701547
Gm17501,-2.2971015,-1.0042044,0.021612984517204954,0.04253577191659687,0.002869814766501435,0.025999255983135617,0.0062449286,0.012487219
Ccdc121rt2,-2.2978997,-23.199389,0.021567498977896178,0.0424493625502542,0.0,0.02306452279585004,0.0,0.009585808
Slc25a10,-2.2987216,-1.2204334,0.021520753722563978,0.04236356428756733,0.002869814766501435,0.025999255983135617,0.004877353,0.0113283945
1700105P06Rik,-2.3001332,-4.348224,0.02144066773180089,0.04221210008451714,0.00026089225150013044,0.023353862687554253,0.00044974388,0.009120689
Gm56764,-2.3076959,-3.2695668,0.02101605688086783,0.04138826212173253,0.0010435690060005217,0.024221882362666886,0.0011527052,0.011061201
Rab3il1,-2.308261,-0.9333552,0.020984623459260977,0.04132938740382192,0.008870336551004436,0.03219939651965444,0.012972997,0.024630247
Gm17259,-2.308389,-1.0356438,0.020977517781217193,0.04132145024421274,0.003652491521001826,0.026908609928491714,0.00630487,0.012882656
Gm48302,-2.308982,-3.21554,0.020944584402593922,0.041259602851737444,0.0007826767545003914,0.023973876741206133,0.0011802842,0.0109105315
Arid5a,-2.3104634,-0.83069444,0.020862507430943908,0.0411039430026003,0.0052178450300026085,0.028520646467986608,0.008303387,0.014720529
Slc25a24,-2.3133698,-1.1107191,0.020702321972379614,0.040797315100685023,0.002348030263501174,0.025627247550944487,0.0057644066,0.012407089
Myrfl,-2.3133762,-1.9741129,0.020701967857871095,0.040797315100685023,0.0013044612575006521,0.024552556524614556,0.0028706298,0.011231218
Rbpms,-2.3140647,-1.4776746,0.02066416702919859,0.04072809858978699,0.006522306287503261,0.029843343115777292,0.010490611,0.028947026
Gm16364-1,-2.3144827,-1.4385144,0.020641256410330457,0.04068592721138346,0.002869814766501435,0.026164593064109454,0.005135063,0.013857496
Gm40123,-2.314992,-1.2560155,0.020613369553148034,0.040636921488854554,0.0033915992695016956,0.026701938577274417,0.004906152,0.011677963
Stk17b,-2.3159676,-1.37179,0.02056004088968571,0.0405347640109953,0.007826767545003914,0.031166039763567976,0.010036633,0.025769819
Cfap97d2,-2.3162813,-1.6886915,0.02054291672851964,0.04050397508771079,0.004174276024002087,0.027487289711900138,0.0048841075,0.015659867
Lgi4,-2.3167024,-0.8761016,0.02051994768553684,0.040464626031878385,0.009392121054004696,0.032819410573306326,0.012759701,0.023295868
Gm3279,-2.3172848,-1.0471455,0.02048822636107055,0.040405037968584634,0.001826245760500913,0.025131236308022983,0.004564131,0.009408642
Myocd,-2.3174846,-1.2697641,0.02047735030616356,0.04038655334164819,0.002348030263501174,0.025668581821187947,0.0058779814,0.014114769
Loxhd1,-2.3229253,-3.090765,0.020183169464144876,0.03981219817219005,0.0005217845030002609,0.023849873930475756,0.0010602963,0.008997378
3110083C13Rik,-2.3239179,-1.7192363,0.020129891596437466,0.03971002035065522,0.0015653535090007827,0.024924564956805687,0.0031967273,0.010487271
Gm44718,-2.3257551,-1.5208333,0.020031616615773445,0.0395190556876529,0.001826245760500913,0.0252139048485099,0.003531392,0.010100306
Adamts5,-2.3260174,-1.1489307,0.020017627947646156,0.03949435809921816,0.004696060527002348,0.028148638035795478,0.007978775,0.017607741
Trim45,-2.3266532,-0.43178928,0.019983723662280996,0.0394332565767416,0.004435168275502218,0.027900632414334724,0.008640947,0.011638338
Lmf2,-2.3302417,-0.3349524,0.019793376956335623,0.039071998149921995,0.006000521784503,0.02955400322407308,0.013010191,0.016382504
A930006K02Rik,-2.3322015,-2.2095718,0.019690096979557592,0.038879549224038246,0.0015653535090007827,0.025007233497292607,0.0029352722,0.0135050975
Igsf9,-2.332585,-1.1416372,0.019669937805408922,0.03884259784165046,0.0031307070180015655,0.0266192700367875,0.0057473136,0.012636703
Esrrb,-2.3326547,-1.1939871,0.01966626930792432,0.038838207871815855,0.0026089225150013043,0.026081924523622537,0.005123415,0.011683128
Mlxipl,-2.3340538,-1.2839555,0.01959291223811352,0.038696181686005894,0.01147925906600574,0.03501012689620965,0.014250927,0.034353394
Gm38155,-2.335271,-3.2157257,0.019529271537214173,0.038573325948614,0.0005217845030002609,0.023973876741206133,0.0010977375,0.010152214
Gm10814,-2.3355772,-2.4187071,0.019513291517194355,0.03854459627045596,0.0010435690060005217,0.0245112222543711,0.0018772667,0.00999688
Efcab11,-2.3373284,-1.1837094,0.019422116325929332,0.038370139377819364,0.0031307070180015655,0.02666060430703096,0.006750108,0.0152682625
4930568G15Rik,-2.3390806,-23.25174,0.01933125797903424,0.038193448668871324,0.0,0.02347786549828463,0.0,0.009938284
Gm31718,-2.339387,-2.9869428,0.019315419623745642,0.03816496251857088,0.0005217845030002609,0.024015211011449593,0.0013526119,0.010673501
Platr31,-2.340153,-2.3197033,0.019275845611895267,0.03808956990672348,0.0010435690060005217,0.024552556524614556,0.0020674712,0.010279097
Ccdc160,-2.3401668,-0.51605666,0.019275124724348558,0.03808956990672348,0.003652491521001826,0.027239284090439384,0.008127404,0.011602316
Cdc42ep1,-2.3416517,-0.2763341,0.019198623099112435,0.03794255683091726,0.014870858335507435,0.038730211218120945,0.024878489,0.030052472
9230117E06Rik,-2.341772,-2.7126849,0.019192434898222956,0.0379331170073741,0.0007826767545003914,0.024304550903153806,0.0014022446,0.009156682
Gm10570,-2.3417914,-1.7525157,0.019191440528567548,0.0379331170073741,0.0013044612575006521,0.02484189641631877,0.0029089174,0.009767872
Gm16178,-2.3444483,-1.9219123,0.019055252560873096,0.03767029401932461,0.0015653535090007827,0.025131236308022983,0.0029065988,0.0109694665
Sp9,-2.3446996,-0.7385708,0.01904241005776829,0.03764767553912397,0.003652491521001826,0.02728061836068284,0.008064766,0.013420205
4930412C18Rik,-2.3447857,-1.2533826,0.01903802119456394,0.037641768174976685,0.0026089225150013043,0.02620592733435291,0.005356283,0.012722351
Slc9b1,-2.3479068,-3.6894572,0.018879248593890646,0.037330591634251356,0.0005217845030002609,0.02409787955193651,0.00076245394,0.009792399
Gm30094,-2.348113,-1.7793872,0.01886879576208479,0.037312668687608054,0.0015653535090007827,0.02517257057826644,0.0032059676,0.010962807
Gm36279,-2.3484073,-2.5206065,0.0188538874657278,0.03728593186164025,0.002348030263501174,0.02595792171289216,0.0023256417,0.0132721355
Gm46378,-2.3485727,-2.0752907,0.018845512873284297,0.03727211327139328,0.0015653535090007827,0.02517257057826644,0.0026427018,0.011090137
Gm42556,-2.3490725,-1.218275,0.01882024569427535,0.037224880515655395,0.0020871380120010435,0.025709916091431407,0.004717249,0.010941401
Gm13778,-2.3494625,-1.321924,0.018800541591994728,0.03718864491879405,0.003913383772501957,0.027569958252387054,0.0060059633,0.014947776
Gm42705,-2.3495312,-3.9422905,0.018797069462228144,0.03718451420526174,0.00026089225150013044,0.023849873930475756,0.0006340557,0.009702973
Gm56765,-2.350135,-3.1147358,0.01876660390245548,0.037129714075471526,0.0007826767545003914,0.024387219443640723,0.0011082188,0.00955912
Nod1,-2.3507109,-1.4107618,0.018737588030892684,0.03707503611119929,0.007565875293503783,0.031248708304054892,0.009108463,0.02403677
Cxcl17,-2.3515189,-1.2928414,0.018696945352766284,0.03699734307598719,0.002348030263501174,0.025999255983135617,0.004732808,0.011556317
Stpg4,-2.352316,-2.2284453,0.01865691874695732,0.03692085776482127,0.0010435690060005217,0.024676559335344933,0.002162605,0.01009444
Akap14,-2.3523815,-0.8558468,0.018653631487403767,0.036917071375601324,0.0026089225150013043,0.02628859587483983,0.00622075,0.0112302415
Cntd1,-2.354208,-0.7785071,0.01856222295734538,0.0367415787008376,0.004696060527002348,0.02843797792749969,0.0075811828,0.012969373
A830008E24Rik,-2.3554049,-1.3228647,0.01850253628069214,0.036626134511728144,0.010174797808505087,0.03393543586987972,0.014103594,0.034915186
Vmn2r56,-2.3559194,-3.4353964,0.018476923760491527,0.03657812874415438,0.0005217845030002609,0.02418054809242343,0.00091435557,0.009847628
5033421B08Rik,-2.3569875,-2.4767761,0.018423872757381544,0.036478480656609094,0.002348030263501174,0.026040590253379077,0.0032440762,0.017925913
Tmem74b,-2.358571,-0.8196869,0.018345449003113322,0.036331236343871975,0.002869814766501435,0.0266192700367875,0.006514894,0.011470441
1700113A16Rik,-2.3586311,-1.8869916,0.018342475309523414,0.03632802473405279,0.001826245760500913,0.02554457901045757,0.0034892736,0.012845224
Gm16169,-2.3586762,-4.0499477,0.01834024531624507,0.036326285688302005,0.0007826767545003914,0.02446988798412764,0.0006815522,0.011229555
Gm7467,-2.3587623,-0.9222877,0.01833599836654775,0.03632055113226229,0.002869814766501435,0.0266192700367875,0.006217444,0.011750192
9330198N18Rik,-2.3599622,-2.8274577,0.018276790196404498,0.036205938703729644,0.0005217845030002609,0.024221882362666886,0.0013932531,0.009847876
Cr2,-2.3605652,-3.1680923,0.018247116788271598,0.03614982143337446,0.001826245760500913,0.02554457901045757,0.0013783717,0.012321928
Ccdc9b,-2.3610678,-0.77314574,0.01822239478092983,0.03610350595513822,0.004435168275502218,0.028231306576282394,0.008102636,0.0138078295
Fbxw10,-2.3611345,-3.3915305,0.01821912184413651,0.03609968320565947,0.0010435690060005217,0.024759227875831853,0.0011925987,0.012445174
Gm17473,-2.3618822,-4.2427197,0.01818241579511971,0.03603226730694495,0.00026089225150013044,0.023973876741206133,0.0006345494,0.01194519
Odad4,-2.3619165,-1.6948496,0.018180729718844588,0.03603158338584998,0.0033915992695016956,0.027156615549952464,0.0038266142,0.012335743
Gm54798,-2.3625848,-0.37440115,0.018147983793939178,0.035969338684306684,0.004956952778502478,0.028809986359690818,0.01040395,0.013465977
9430037G07Rik,-2.3640783,-2.8753676,0.018074992218420738,0.03582995506521322,0.0005217845030002609,0.024263216632910346,0.0013421169,0.009806696
Gm43434,-2.3665235,-2.0356438,0.01795603018708345,0.035596763400245854,0.0013044612575006521,0.025089902037779523,0.0025303771,0.010334251
Gm56624,-2.3666997,-2.3817012,0.017947484782109217,0.03558244787834979,0.0013044612575006521,0.025089902037779523,0.0019937898,0.010347307
Myl4,-2.3667643,-0.31407946,0.017944359304661553,0.035578876513891376,0.004435168275502218,0.028313975116769315,0.010736332,0.013330274
Dcdc2c,-2.3679073,-23.32695,0.017889013315509777,0.03547175764059831,0.0,0.02376720538998884,0.0,0.010467349
Pcdha10,-2.367929,-0.5848051,0.017887974410956867,0.03547175764059831,0.0033915992695016956,0.027239284090439384,0.0072468426,0.0108494805
Dnaaf2,-2.3682275,-0.36562106,0.017873539110530745,0.03544630569783461,0.0054787372815027395,0.029388666143099245,0.010797358,0.013890171
A930009A15Rik,-2.3702054,-1.7665312,0.017778201519507826,0.035259837232741016,0.0026089225150013043,0.026453932955813664,0.005757833,0.019456167
Dlx6,-2.3710532,-0.8444945,0.017737479154225542,0.0351816686258242,0.004174276024002087,0.02806596949530856,0.007737841,0.013851859
Wnt2b,-2.3714614,-3.6755147,0.017717895536451797,0.03514541953820019,0.0007826767545003914,0.024593890794858016,0.00087371096,0.011106679
Piwil2,-2.3719707,-1.3476841,0.01769349411146888,0.03509960773533915,0.002348030263501174,0.02620592733435291,0.004517941,0.011458426
Or10h1b,-2.3723102,-2.7722871,0.01767724286200002,0.03506995833593773,0.0005217845030002609,0.024345885173397263,0.0013122269,0.008930893
Gm49163,-2.3725412,-2.0436928,0.017666193320765394,0.035050625011368686,0.0010435690060005217,0.02488323068656223,0.0024418524,0.010029591
Ppef1,-2.3727272,-1.4802624,0.017657306690172837,0.03503558047296884,0.0015653535090007827,0.025420576199727193,0.0037491035,0.010425082
Sel1l2,-2.3729463,-0.48649037,0.017646832691798373,0.035017383829009846,0.003652491521001826,0.027569958252387054,0.008658112,0.012109344
Gm39363,-2.3731246,-0.33638945,0.017638313751232162,0.035003064290665305,0.004696060527002348,0.028644649278716985,0.010109626,0.012747489
Nkapl,-2.373639,-1.4655721,0.017613752192858514,0.03495690386454747,0.0020871380120010435,0.02595792171289216,0.0041942513,0.011540865
Aifm2,-2.3759415,-1.6681942,0.017504232870410315,0.034744680300504184,0.002348030263501174,0.02624726160459637,0.0041917632,0.013261761
Btbd16,-2.376902,-0.8933462,0.017458721224212707,0.03465690302117284,0.003913383772501957,0.027859298144091268,0.007401105,0.013704059
Tap2,-2.3797224,-1.2292407,0.017325687067926986,0.034405528897731,0.004696060527002348,0.028685983548960445,0.0073962347,0.017254563
4930481A15Rik,-2.3803349,-1.5118754,0.017296917412487164,0.03435093650210866,0.003652491521001826,0.027611292522630514,0.005731048,0.016257875
Gm50023,-2.380542,-3.003584,0.017287185607719434,0.03433668519215118,0.0005217845030002609,0.024428553713884183,0.0013225223,0.010557592
Rhoh,-2.3826554,-1.2136346,0.017188275435661943,0.034147797482901025,0.012001043569006,0.03604348365229612,0.015930943,0.036566354
Dlec1,-2.3830369,-2.0073326,0.01717047731738498,0.034114960479010234,0.0013044612575006521,0.02525523911875336,0.0026121566,0.010460694
Pax6,-2.3831744,-1.0169057,0.017164063934435075,0.034104739918529206,0.009913905557004957,0.03397677014012317,0.014449474,0.029026475
Gm26903,-2.3836555,-2.3733413,0.017141633640097423,0.034067728987382966,0.0013044612575006521,0.02525523911875336,0.0019842612,0.010238867
Nox4,-2.3837652,-0.9303228,0.017136530338132002,0.03406010579078385,0.003913383772501957,0.027941966684578184,0.007980928,0.01515471
Gm49668,-2.3854961,-2.199947,0.017056104781267768,0.03390276190802374,0.0015653535090007827,0.02554457901045757,0.0025104734,0.011483001
D430018E03Rik,-2.387055,-3.072164,0.01698395054617236,0.03376183703304367,0.0007826767545003914,0.024759227875831853,0.001189025,0.009956329
Gm49223,-2.3910303,-2.8206928,0.0168011708392415,0.03340590946059043,0.0007826767545003914,0.02480056214607531,0.0014124939,0.00993682
Or10ag58,-2.393467,-2.5725267,0.016689987451128808,0.03318729836541339,0.0010435690060005217,0.025089902037779523,0.0018315177,0.010845748
Slc13a5,-2.3935022,-0.29847503,0.016688374483144988,0.033186546948054015,0.012001043569006,0.03633282354400033,0.018894216,0.023186937
Pacsin3,-2.3947487,-0.50044835,0.016631763112150897,0.0330764173505658,0.007565875293503783,0.031786053817219856,0.013823417,0.01949978
Sp140,-2.3950849,-1.2491962,0.01661651672222032,0.03304854214108512,0.004956952778502478,0.02909932625139503,0.006866028,0.01624466
4930563F08Rik,-2.395549,-2.7837605,0.01659549394193389,0.033009173308147434,0.0007826767545003914,0.02484189641631877,0.0015536331,0.010650425
Med11,-2.3983672,-0.30160195,0.01646834944571964,0.032763553206462806,0.0052178450300026085,0.0294300004133427,0.010898353,0.013415423
Gm10309,-2.3991868,-2.680548,0.016431525612549996,0.03269271330686548,0.0007826767545003914,0.02488323068656223,0.0014683038,0.00937611
Spry1,-2.4001355,-0.91451913,0.01638900065818696,0.032610518934055366,0.0052178450300026085,0.0294300004133427,0.008505618,0.015972722
S1pr3,-2.402047,-0.7243947,0.016303618209521954,0.03245023861406333,0.004174276024002087,0.02839664365725623,0.008873945,0.014619464
Tmem198b,-2.402831,-1.0985206,0.016268695382646612,0.032383128004423625,0.003652491521001826,0.027859298144091268,0.006673015,0.014235245
Zfp493,-2.4031427,-1.1876516,0.016254840185072113,0.032357946049258235,0.0031307070180015655,0.0273219526309263,0.0054062745,0.0122722415
Gm56543,-2.4033706,-2.1355262,0.016244718119686655,0.032340192329849624,0.0020871380120010435,0.02624726160459637,0.002760552,0.012073379
Gm42875,-2.4037423,-2.0149915,0.016228210041900712,0.03230972168241495,0.0013044612575006521,0.025461910469970653,0.0023972774,0.009654149
Zc3hav1,-2.407997,-1.125896,0.016040321016689077,0.0319427425864104,0.008870336551004436,0.033191419005497456,0.011685166,0.025327485
9830144P21Rik,-2.4122212,-2.7345185,0.01585565535493341,0.03158202071067907,0.0007826767545003914,0.025007233497292607,0.0015010418,0.0099478485
Gm38572,-2.4134698,-2.8748178,0.015801441349876627,0.0314763680829702,0.0005217845030002609,0.024759227875831853,0.0013546405,0.009894062
Gm10561,-2.415309,-1.0781697,0.01572186372878633,0.0313201718855641,0.007565875293503783,0.03195139089819369,0.011356005,0.023827083
Kmo,-2.4154208,-4.5034842,0.015717040952416314,0.031312885770847954,0.00026089225150013044,0.0245112222543711,0.00049490697,0.011165772
Ccdc17,-2.4154992,-2.200146,0.015713656511764568,0.03130846436831632,0.0020871380120010435,0.026371264415326747,0.0025271385,0.01156046
Lrrc19,-2.4199374,-2.0076487,0.015523175888665152,0.03093353130587605,0.0013044612575006521,0.025627247550944487,0.003026673,0.012115798
Gm48286,-2.422443,-2.1599605,0.01541654699508627,0.030725605826877913,0.0015653535090007827,0.0259165874426487,0.0026105845,0.0116143115
Gm56507,-2.4243703,-1.6324025,0.01533495700334094,0.030565261826257035,0.001826245760500913,0.02620592733435291,0.0038957996,0.012029022
Gm39397,-2.425303,-1.5252799,0.015295617538699659,0.0304891130018442,0.001826245760500913,0.02620592733435291,0.0036684654,0.010523237
Enpp1,-2.4254136,-0.977473,0.015290955278534652,0.03048208089132919,0.00573962953300287,0.030215351547968422,0.010827065,0.02120797
2310047K21Rik,-2.4268093,-1.5211114,0.015232263782331104,0.03036733401329847,0.002869814766501435,0.02728061836068284,0.004287057,0.012255376
Dnah11,-2.4276526,-0.3660475,0.01519689209779089,0.030301312753609474,0.007304983042003652,0.031868722357706776,0.01489087,0.019150646
Gm49654,-2.4283187,-1.6250285,0.015169006367706779,0.03024795555475185,0.001826245760500913,0.02624726160459637,0.0031771546,0.0097676115
Aard,-2.4283586,-0.9769569,0.015167343644980817,0.030246884647516292,0.002348030263501174,0.026784607117761337,0.0056412234,0.011073514
Gm56767,-2.4284444,-0.8282766,0.015163749117472893,0.030241960868885674,0.002869814766501435,0.0273219526309263,0.00616175,0.01091457
Gm26559,-2.4292738,-1.1541531,0.015129100457337966,0.03017509867047737,0.002869814766501435,0.0273219526309263,0.005337281,0.011839706
Gm15859,-2.4314494,-1.7892956,0.015038546148103535,0.030001168238142546,0.0026089225150013043,0.027073947009465547,0.0035431422,0.012193807
Cd33,-2.4318643,-0.9545748,0.015021339210166377,0.029969066273921183,0.015653535090007827,0.04025957921712892,0.02183464,0.041891247
Haus4,-2.4325593,-1.7751341,0.014992536423636205,0.029913822952632722,0.0026089225150013043,0.027073947009465547,0.0039065205,0.013308051
Gm48086,-2.4339237,-1.6238549,0.014936140713257624,0.029803512621805462,0.002348030263501174,0.026825941388004794,0.0037940044,0.011647148
Gm29530,-2.4343257,-2.5621293,0.014919568505124658,0.029772655457311514,0.0010435690060005217,0.02550324474021411,0.0016893743,0.009935993
Gm15663,-2.4353461,-0.44886568,0.014877546141148052,0.029691003031242436,0.0052178450300026085,0.029802008845533832,0.0104821315,0.014280558
Hoga1,-2.436236,-1.648867,0.014841005428860996,0.02962027897745636,0.0031307070180015655,0.02765262679287397,0.004843088,0.0151094245
Fbxo17,-2.4362466,-0.6069691,0.014840564599665318,0.02962027897745636,0.0052178450300026085,0.029802008845533832,0.009498682,0.014431319
6230426M11Rik,-2.437306,-2.184681,0.014797155457432747,0.02953934376977845,0.0013044612575006521,0.025792584631918324,0.0024998784,0.0113150645
