Cell_Type,Control-Emx1,Control-Emx1_n,Mutant-Emx1,Mutant-Emx1_n,Control-Nestin,Control-Nestin_n,Mutant-Nestin,Mutant-Nestin_n
Astrocytes,0.4497875247659354,145,0.49416028156595404,212,0.5670081002582078,464,0.49411052750841383,159
Excitatory,0.2531174925324075,2562,0.2493371807682856,3593,0.2852319787433313,3657,0.26134534569876017,5556
GABA,0.22930245056544263,438,0.2295248993774255,800,0.26586770046934927,577,0.2546172181663784,1175
Immune,-0.04109599889119466,50,-0.012115693315863606,32,0.03931983680047193,483,0.04132480969549824,671
Oligo,0.23881442551485232,137,0.23889024544203727,180,0.2987274948303207,1106,0.28835015051960056,1115
Progenitors,0.333280231198694,39,0.30478583139330684,93,0.39130853262186366,253,0.45498716044253207,92
Unknown,0.05401959803864196,910,0.06717642235042835,769,0.14353802147400535,1632,0.14984570879589096,522
Vascular,0.18061089238310168,102,0.28402899073186033,151,0.2699966708722154,246,0.28601730723608104,70
