Cell_Type,Control-Emx1,Control-Emx1_n,Mutant-Emx1,Mutant-Emx1_n,Control-Nestin,Control-Nestin_n,Mutant-Nestin,Mutant-Nestin_n
Astrocytes,0.1209506226904928,145,0.1395902576811051,212,0.17924693366719674,464,0.18555783823454,159
Excitatory,0.0686739105405977,2562,0.0722108671601475,3593,0.061560405445519925,3657,0.09920341921344454,5556
GABA,0.18153124255785616,438,0.1735872675134476,800,0.19845838798372303,577,0.2076996268715712,1175
Immune,0.12424669923781438,50,0.10306230968948493,32,0.1568022208250325,483,0.18026684796360015,671
Oligo,0.03619530995273326,137,0.03976265165709019,180,0.05512756632525228,1106,0.07347588813934454,1115
Progenitors,0.1509275980280023,39,0.1408235955241792,93,0.19084179864559,253,0.22002810697132516,92
Unknown,-0.009191911163887968,910,0.022317336391744397,769,0.03293601367518997,1632,0.08014452758659261,522
Vascular,0.1865212327230422,102,0.22161214321860936,151,0.21547576053783063,246,0.2492798462171876,70
