Cell_Type,Control-Emx1,Control-Emx1_n,Mutant-Emx1,Mutant-Emx1_n,Control-Nestin,Control-Nestin_n,Mutant-Nestin,Mutant-Nestin_n
Astrocytes,-0.10133887216526372,145,-0.08856167979493125,212,-0.08708743328995772,464,-0.05503493199331372,159
Excitatory,-0.16286390228200232,2562,-0.15853059893652016,3593,-0.18048415654880226,3657,-0.12258716674660705,5556
GABA,-0.03905575957027609,438,-0.04404701309572147,800,-0.032917995246691686,577,-0.011905157360116377,1175
Immune,0.023783467264454662,50,0.02338120660679022,32,0.013812128236971567,483,0.053236922249263505,671
Oligo,-0.03598079947432954,137,-0.050115990348997684,180,-0.05916160226986451,1106,-0.03377467730328219,1115
Progenitors,-0.0747117383862796,39,-0.07094631456195662,93,-0.06839942862025622,253,-0.00927535387231719,92
Unknown,-0.08584112063496915,910,-0.07335209617864993,769,-0.10672701770458252,1632,-0.05856019252893644,522
Vascular,0.005680454266504911,102,0.04406205608847133,151,0.008805982603640055,246,0.04158283600126674,70
